block,draw,subject,u_random,finite_logit_rms,delta_BA_random,persistence_random
P05_08,83,S102,-0.005634148029795432,0.10216508393917403,0.050000000000000044,5.66492804305537
P05_08,83,S106,0.0012647535791694827,0.12023411951344619,-0.01785714285714285,3.655218500058413
P05_08,84,S002,-0.022106763663896016,0.17354100236925188,-0.013392857142857095,5.446115347826726
P05_08,84,S015,-0.09373031462253474,0.3245100592761794,-0.01785714285714285,11.049812219036811
P05_08,84,S018,-0.002953016537336975,0.14597756760308772,-0.016666666666666607,6.342089608973036
P05_08,84,S030,-0.015958959696314032,0.13660488546954017,0.015625,7.394918207392968
P05_08,84,S043,-0.03841832955775819,0.1679269580977257,-0.033333333333333326,3.3453002267303114
P05_08,84,S044,-0.01625359392402487,0.2857686067452536,0.06666666666666671,4.130326500664512
P05_08,84,S066,-0.04266116590391827,0.38300299561591644,-0.033333333333333326,3.978718700059711
P05_08,84,S072,-0.09054174786228651,0.34478142547271834,0.03333333333333338,12.463647051884493
P05_08,84,S077,-0.012236011165353255,0.17146256850437155,0.016666666666666663,4.662514395222542
P05_08,84,S083,-0.026771940457329016,0.13617748138263885,0.0200892857142857,4.636009839940431
P05_08,84,S088,-0.05018199334981397,0.2190352085512471,0.05263157894736842,4.014399804058278
P05_08,84,S095,-0.048032985183672376,0.22104223933855469,0.0,11.23978658840142
P05_08,84,S097,-0.003055498413729731,0.21663477648155394,-0.033333333333333326,4.837105305896893
P05_08,84,S102,-0.0061982947744306065,0.07433560850302444,0.0,5.707625645331526
P05_08,84,S106,0.005998040106135248,0.21555586506320365,0.0200892857142857,4.678952197404343
P05_08,85,S002,0.01672463867900854,0.27193448735054226,0.004464285714285754,6.543282154115858
P05_08,85,S015,-0.04705152544546541,0.3124504234371213,-0.01785714285714285,13.621113870878393
P05_08,85,S018,-0.041941969724474774,0.2531196276687497,0.0,5.839542267353787
P05_08,85,S030,-0.019490344204546605,0.22501833143766486,0.03125,7.877386340890981
P05_08,85,S043,-0.04773712068733916,0.22090896042122093,-0.016666666666666663,2.5374251195342
P05_08,85,S044,-0.07997739132203857,0.38346129714161226,0.033333333333333326,3.743061586571784
P05_08,85,S066,-0.07900149400080798,0.4198564308889387,-0.04999999999999999,5.041761050218273
P05_08,85,S072,-0.19271777205849672,0.5710659536379782,0.06666666666666671,11.01497852428999
P05_08,85,S077,0.005417148758441861,0.3703650682011362,0.03452380952380951,4.575018726511233
P05_08,85,S083,-0.024109445189140988,0.16100920756977175,0.0513392857142857,4.163840985160885
P05_08,85,S088,-0.08490840112230993,0.3977455882676044,0.05263157894736842,2.8075199830853044
P05_08,85,S095,-0.0278356102477399,0.3858121873099415,0.0513392857142857,3.962631258871204
P05_08,85,S097,0.025137899302368094,0.3014678742529528,0.016666666666666663,2.072831187113529
P05_08,85,S102,-0.018762612856255804,0.17159889102795614,-0.04999999999999993,5.511046435105408
P05_08,85,S106,-0.018916035821454992,0.285039788950635,-0.020089285714285754,3.709437350356972
P05_08,86,S002,-0.03430020079557951,0.2774483911356555,-0.0401785714285714,7.011923875988261
P05_08,86,S015,-0.08299292932824383,0.5843915420925127,-0.015625,13.496865269136713
P05_08,86,S018,-0.018879997696753397,0.20532478175739508,0.0,6.107522066930382
P05_08,86,S030,-0.022107020687527658,0.1629447432576584,0.0,6.663714511936423
P05_08,86,S043,-0.07438063778054989,0.28006835331402063,-0.04999999999999999,3.967057647056313
P05_08,86,S044,-0.011289343327327192,0.2577653550466359,0.016666666666666663,4.5935359820458155
P05_08,86,S066,-0.08071695247162695,0.43649234771047357,-0.05000000000000002,5.667175285954544
P05_08,86,S072,-0.14288782236762895,0.42561952104673595,5.551115123125783e-17,12.497692391513961
P05_08,86,S077,-0.018987094706269584,0.3165089455248727,-0.002232142857142849,4.561551244028033
P05_08,86,S083,-0.03494750156109137,0.15624423498911857,0.0200892857142857,4.585047306776175
P05_08,86,S088,-0.07495962352476931,0.3624550642685624,0.026315789473684237,3.4969591253024626
P05_08,86,S095,-0.01225659028945375,0.454870447526122,0.06919642857142855,5.824329434197263
P05_08,86,S097,-0.03039182877504137,0.23803201478731348,-0.016666666666666663,3.7416467723835964
P05_08,86,S102,-0.006765763057167116,0.10351781603423009,-0.033333333333333326,5.6184022986099516
P05_08,86,S106,0.013351578350017284,0.20144429542500006,-0.03348214285714285,4.8734067629953115
P05_08,87,S002,0.00581280999703826,0.20106696041487265,-0.015625,4.729433662809642
P05_08,87,S015,-0.10688269505992644,0.3803119678110703,-0.037946428571428575,14.075820839738709
P05_08,87,S018,-0.01383818366254695,0.21279371282910794,-0.016666666666666607,4.947564478844071
P05_08,87,S030,-0.025228314547287533,0.15451940127540612,0.0,6.5087518328619485
P05_08,87,S043,-0.026976612728580443,0.1401846872011677,-0.016666666666666663,3.4568422226265265
P05_08,87,S044,-0.06880187693714643,0.24435450506167006,0.016666666666666663,5.194925729358143
P05_08,87,S066,-0.025357125582966888,0.33010740155186624,-0.033333333333333326,-4.506655804801811
P05_08,87,S072,-0.0478189199378086,0.32096488626477077,0.016666666666666663,11.96619659168213
P05_08,87,S077,0.007093817801846791,0.17249705960434317,0.0011904761904761862,5.643223959566254
P05_08,87,S083,0.004887847598449868,0.10605927544522295,0.0,3.9804430407933657
P05_08,87,S088,-0.05186094013296809,0.23357911254533312,-0.013157894736842063,1.181334436501603
P05_08,87,S095,-0.0689463932903678,0.30152367801899915,0.0825892857142857,6.173750023685061
P05_08,87,S097,-0.012344527692605285,0.1887416146344529,0.016666666666666663,1.6623574791698221
P05_08,87,S102,-0.01495872206737501,0.10492795002734961,0.03333333333333338,4.932329309427947
P05_08,87,S106,-0.023499999039572655,0.1993187539300715,-0.01785714285714285,5.429145818776299
P05_08,88,S002,-0.020120030721623803,0.15690198474542835,-0.011160714285714246,5.679882620274328
P05_08,88,S015,-0.06757472493740338,0.37381716425353895,0.01339285714285715,13.472321055646542
P05_08,88,S018,0.017708095447606504,0.11942643263568109,-0.016666666666666607,5.5876717527293005
P05_08,88,S030,0.0011010731683746462,0.1726893351639121,0.01785714285714285,6.8027786500737815
P05_08,88,S043,-0.04300533412669004,0.17240348658607163,-0.016666666666666663,4.09490865792198
P05_08,88,S044,0.0007424561011024899,0.2168438023276009,0.03333333333333338,4.066094101919041
P05_08,88,S066,-0.04535875169097176,0.25483248158480787,-0.06666666666666665,2.823611641073115
P05_08,88,S072,0.002096046200984525,0.3168573119628916,0.016666666666666663,10.47741260461962
P05_08,88,S077,0.00017479757291007555,0.16918667538065804,-0.016666666666666663,5.019875267250983
P05_08,88,S083,-0.030041947296061147,0.1475238322433122,0.0,4.325803210432379
P05_08,88,S088,-0.012686941024957094,0.25936866696716643,0.013157894736842118,4.460579011195088
P05_08,88,S095,-0.03971079657017542,0.31854184492985727,0.0,-3.5104912059403595
P05_08,88,S097,0.022068959403370347,0.19013278521213986,0.016666666666666663,3.815052588172283
P05_08,88,S102,0.0008597937383662814,0.10149831433629661,0.01666666666666672,4.851810171986544
P05_08,88,S106,0.0037158525887588854,0.170800514019845,-0.002232142857142849,4.983416317227688
P05_08,89,S002,-0.025352057009789583,0.16992123977171492,-0.013392857142857095,4.750953809268794
P05_08,89,S015,-0.06683038051002077,0.4754626401889766,0.0,13.562616750832824
P05_08,89,S018,-0.014929479745936829,0.18435714661930022,-0.033333333333333326,4.372321692896093
P05_08,89,S030,-0.032543204611373264,0.29240909844754365,-0.015625,5.104201428181296
P05_08,89,S043,-0.057846127205740984,0.20744146579637435,-0.016666666666666663,3.8267071287086547
P05_08,89,S044,-0.04157579065525252,0.19918876179746167,0.0,4.235780887241381
P05_08,89,S066,-0.07155313081527041,0.28882979350162713,-2.7755575615628914e-17,4.391475387015554
P05_08,89,S072,0.0851955097904765,0.5678441630914712,0.0,1.2613463193636514
P05_08,89,S077,-0.010441016007366763,0.15883687933313007,0.016666666666666663,5.062713164744055
P05_08,89,S083,-0.05031907234017135,0.1500923795555684,0.015625,4.403953944793825
P05_08,89,S088,-0.05987748366178564,0.2935230967959675,0.0,3.900943745854019
P05_08,89,S095,-0.028417633682473093,0.31978759067181495,0.06919642857142855,10.705845589590933
P05_08,89,S097,-0.012200125016785576,0.17284161193875686,0.016666666666666663,3.964660044259529
P05_08,89,S102,-0.011763005921730593,0.1499199794610464,0.01666666666666672,4.8902840794252125
P05_08,89,S106,-0.03730421332427316,0.18762444136359124,0.0,5.355546167631621
P05_08,90,S002,-0.010188210822000708,0.19329791185677353,-0.046875,6.027952681525738
P05_08,90,S015,0.025485577401726425,0.2244384725246241,0.0,13.65668596427189
P05_08,90,S018,-0.01789943610154271,0.16474674546720938,0.0,5.795680221429695
P05_08,90,S030,-0.008076706485565322,0.2178157981988718,0.04464285714285715,6.807829333216231
P05_08,90,S043,-0.04972819352655989,0.13684648151520873,-0.016666666666666663,3.6504869052081017
P05_08,90,S044,-0.01803149874799858,0.13931554677335187,0.016666666666666663,4.33091839363326
P05_08,90,S066,-0.05428028178410345,0.2975688383308557,0.0,4.272346733836105
P05_08,90,S072,-0.12353859439119784,0.38365396660000683,0.03333333333333338,10.457636453158978
P05_08,90,S077,0.0006350366610874958,0.15680176781667438,0.0,5.160898518607485
P05_08,90,S083,-0.016105166144872885,0.11167540729121704,0.0,4.323479890323504
P05_08,90,S088,-0.049820008736800696,0.216453548425405,0.02631578947368421,3.6716686469052915
P05_08,90,S095,-0.0010460080140227627,0.2339146721363269,-0.03125000000000003,5.196875941405038
P05_08,90,S097,-0.001775058159602283,0.15001602747523102,0.0,2.6136254995393604
P05_08,90,S102,-0.003927621468818559,0.12730210318058804,-0.016666666666666607,5.082307344049817
P05_08,90,S106,0.0005477253055315804,0.10149343021328112,-0.015625,4.924582559712523
P05_08,91,S002,0.0017571168171855074,0.25563749350924564,-0.011160714285714302,6.11903330281557
P05_08,91,S015,-0.0484875270255879,0.4031098567553914,-0.03348214285714285,15.67847838075918
P05_08,91,S018,-0.0035661074453061797,0.30913996351201606,-0.033333333333333326,6.240722927697558
P05_08,91,S030,-0.025241651521098578,0.3221425253627746,0.0580357142857143,7.312345355569935
P05_08,91,S043,-0.03706899942408035,0.26265229937728674,0.0,3.0577563799427763
P05_08,91,S044,-0.03428158450581142,0.43526269519104305,0.04999999999999999,4.444567346247321
P05_08,91,S066,-0.10215173773291977,0.522625466754727,-0.033333333333333326,1.120138353805836
P05_08,91,S072,-0.07892204612174186,0.5184358256483608,-0.033333333333333326,10.218685337187129
P05_08,91,S077,-0.0010463752802316354,0.2871000205144774,0.001041666666666663,5.011045905745414
P05_08,91,S083,-0.021504101566792878,0.19489530781289527,0.0357142857142857,4.417310151823383
P05_08,91,S088,-0.029972422807683523,0.3557928109016354,0.03947368421052633,1.7759180816583937
P05_08,91,S095,-0.029024779036639973,0.30672819770276055,0.03794642857142855,12.777336240994103
P05_08,91,S097,0.00443077931759378,0.2963566138768444,-0.016666666666666663,4.284208697949743
P05_08,91,S102,-0.003247280165652618,0.18463466606643605,-0.016666666666666607,5.534529363393748
P05_08,91,S106,0.01929154302032188,0.30080793245304427,-0.020089285714285754,4.457532365639849
P05_08,92,S002,0.008117163149564783,0.1580991934801219,-0.03794642857142855,2.62326256218203
P05_08,92,S015,-0.07593621726925118,0.397197632367468,-0.022321428571428575,13.75656771391377
P05_08,92,S018,-0.012070840416031079,0.16129060797092223,0.0,5.0272091166183985
P05_08,92,S030,-0.022215212028514588,0.22541602009573505,0.015625,4.935368325457732
P05_08,92,S043,-0.006038385715709233,0.16073906869231802,-0.016666666666666663,3.2015210010277677
P05_08,92,S044,-0.014824325548969813,0.17639530779345364,-0.033333333333333326,5.052772936751487
P05_08,92,S066,-0.014457256995562513,0.25522573938056725,-0.01666666666666669,-0.1765337604864976
P05_08,92,S072,-0.028651421007008283,0.4526977240502588,0.016666666666666663,11.209533483431326
P05_08,92,S077,0.00021510167211408193,0.19770232551405176,-0.048958333333333326,4.9831523599325624
P05_08,92,S083,0.009025082222775569,0.1537655167393211,0.0022321428571429047,4.159374000570549
P05_08,92,S088,-0.012349151564621618,0.2208231177956825,0.013157894736842118,3.850528486539333
P05_08,92,S095,-0.04404755966917984,0.32984357947032694,0.0825892857142857,12.099513568979894
P05_08,92,S097,0.008018661681989952,0.19053625420498446,-0.04999999999999999,3.2688520385793516
P05_08,92,S102,-0.015073892752884666,0.13785614505143523,0.01666666666666672,4.91147848333926
P05_08,92,S106,-0.003950444960802054,0.17920081709366426,0.002232142857142849,4.562617674114827
P05_08,93,S002,0.001137868985993288,0.25607810328372654,0.015625000000000056,4.79972582318267
P05_08,93,S015,-0.0725502315353002,0.3994574403900356,-0.002232142857142849,13.870482099203876
P05_08,93,S018,-0.002801304295553536,0.21259761135935953,-0.033333333333333326,5.831262139422292
P05_08,93,S030,-0.02287535672002929,0.2876544071304436,0.01785714285714285,6.227925101527425
P05_08,93,S043,0.00017553581951860187,0.2439627553399547,-0.016666666666666663,3.080516855636321
P05_08,93,S044,0.05693536203497513,0.260418523873259,0.0,4.310635878543253
P05_08,93,S066,-0.039040213070113086,0.45347152323829937,-0.016666666666666663,7.853156710065024
P05_08,93,S072,-0.071783932802443,0.3626525146867073,0.03333333333333338,10.093160993616973
P05_08,93,S077,-0.015981843159170107,0.16656955168276344,-0.03229166666666666,5.479289888338013
P05_08,93,S083,0.015193731358465867,0.15140936802275726,0.0,3.9921868232518727
P05_08,93,S088,-0.021666488349389185,0.16674130566665327,2.7755575615628914e-17,4.737238847906019
P05_08,93,S095,-0.06531511156511179,0.40081605297551515,0.046875,12.856069485707469
P05_08,93,S097,0.013154874670418164,0.17646994921778814,0.016666666666666663,4.934383715174869
P05_08,93,S102,-0.013788855616373873,0.19628170354079338,-0.033333333333333326,4.9786019846744995
P05_08,93,S106,0.0025412642896405326,0.17227793261125915,0.01785714285714285,5.133956422594704
P05_08,94,S002,-0.01298092333961115,0.0883208026806154,0.0,6.8379677871454545
P05_08,94,S015,-0.11666585204749656,0.44606587338305365,-0.020089285714285726,8.957373569672708
P05_08,94,S018,0.0028698234464222317,0.1820011408905643,0.0,4.893505547194391
P05_08,94,S030,-0.011535982008203376,0.22631026206266858,0.03125,5.145649545471186
P05_08,94,S043,-0.028771679151959613,0.13403505990337755,0.0,3.4577697254368585
P05_08,94,S044,-0.06460138886020425,0.21651960711977353,0.016666666666666663,4.867446436103094
P05_08,94,S066,-0.023058546312275545,0.22128315822608213,0.0,7.4478153559168625
P05_08,94,S072,-0.047631446396444614,0.2565165127316929,0.0,7.32924909133839
P05_08,94,S077,0.0007000175466975437,0.13095377020928672,0.0,4.413034694616656
P05_08,94,S083,-0.03747396577815886,0.12507946340484496,0.0,4.97669634866128
P05_08,94,S088,-0.034721224571821446,0.17104793788594208,0.052631578947368474,2.8681470854999334
P05_08,94,S095,-0.04199424691007826,0.24529049099288516,0.06919642857142855,9.114055687794059
P05_08,94,S097,-0.01077782616896094,0.14471786005786585,0.016666666666666663,3.511783351980717
P05_08,94,S102,-0.0018636356572331416,0.12042101384417356,0.01666666666666672,4.5808497929244965
P05_08,94,S106,-0.011758865646317332,0.12913326779184184,0.0,5.121947530706862
P05_08,95,S002,-0.01747216205021844,0.2523782192892247,0.015625000000000056,4.902433414294518
P05_08,95,S015,-0.02748576961474,0.3346016151090218,0.0,10.812195213952212
P05_08,95,S018,-0.029170704186849018,0.26072908442747095,-0.033333333333333326,5.090215030615495
P05_08,95,S030,-0.01847215675381895,0.3143457571420686,0.002232142857142849,6.091426841697441
P05_08,95,S043,-0.024611419589842677,0.18371585517812353,0.0,2.3686460990645335
P05_08,95,S044,-0.011841794786862607,0.23150149903833014,0.033333333333333326,4.867620417769914
P05_08,95,S066,-0.03364661952156918,0.42200819237134973,-0.016666666666666663,1.8088849604062731
P05_08,95,S072,-0.09767987428233856,0.4473753508619385,0.0,9.844990607191269
P05_08,95,S077,-0.020980759379413703,0.25467266406377365,0.018898809523809512,4.732039528284407
P05_08,95,S083,-0.02214513774047931,0.149001450040604,0.033482142857142905,4.826060647836672
P05_08,95,S088,-0.05187789842000427,0.3473438394434445,0.013157894736842118,3.934423935222073
P05_08,95,S095,-0.05222781518249366,0.31182890930310675,0.033482142857142794,8.963135865602677
P05_08,95,S097,-0.0154825736916402,0.2742582663869837,0.016666666666666663,3.6766928655757676
P05_08,95,S102,-0.02235727556129306,0.1822973028183757,0.0,4.6417222945154375
P05_08,95,S106,0.027457054021235938,0.23705272433036811,-0.035714285714285754,4.713043894656029
P05_08,96,S002,-0.004799417049715976,0.17506700480754117,-0.03125,2.5816166595363015
P05_08,96,S015,-0.055667756604674316,0.476797911129806,0.0,11.221180345667822
P05_08,96,S018,-0.014946774005016449,0.16992351185706864,-0.016666666666666663,3.8423089246346334
P05_08,96,S030,-0.004409290477305297,0.24682540396466962,0.015625,4.891334242391499
P05_08,96,S043,-0.03494133315508444,0.19136593679424949,-0.016666666666666663,3.50001152118296
P05_08,96,S044,-0.02783456050779457,0.1517418089328362,0.0,5.04988562551349
P05_08,96,S066,-0.07553999125470987,0.34361994074073604,-0.06666666666666665,2.380363123514288
P05_08,96,S072,0.05342345385209009,0.4010320112132043,0.0,-0.013102382539545765
P05_08,96,S077,0.0009110258481592026,0.13647329918198045,-0.003273809523809512,4.824463339190602
P05_08,96,S083,-0.023759037307698603,0.10982586334954293,0.017857142857142905,4.269926272415047
P05_08,96,S088,-0.010811910512149131,0.2658391237683406,5.551115123125783e-17,4.332202768388114
P05_08,96,S095,-0.020554592976864957,0.2807791269330417,0.06919642857142855,4.847846546469028
P05_08,96,S097,-0.016554869916846283,0.18022624454978872,-0.033333333333333326,3.8630614285594485
P05_08,96,S102,-0.00024286830675610918,0.121108431476985,0.01666666666666672,3.834699008083727
P05_08,96,S106,-0.041155703310076674,0.18699172554834959,0.002232142857142849,5.548789583757802
P05_08,97,S002,0.001634893536424846,0.149819566929916,-0.0200892857142857,6.274579447126237
P05_08,97,S015,0.16127100852938944,0.40579630812674367,-0.015625,16.824547899495638
P05_08,97,S018,0.0172602443306356,0.14961340610762203,0.0,5.983528197926426
P05_08,97,S030,0.002732111197269906,0.1733208609663887,0.015625,6.59516287833987
P05_08,97,S043,-0.05524634882788648,0.18621257859270166,-0.033333333333333326,3.2796854111174696
P05_08,97,S044,0.004409744202251805,0.1924178698219809,0.0,4.293772349168803
P05_08,97,S066,-0.025588955233981938,0.31667848558221423,-0.04999999999999999,5.210980885697822
P05_08,97,S072,-0.008245912229758644,0.4299420371225341,0.03333333333333338,10.142424861885655
P05_08,97,S077,-0.00818595028567123,0.12053946766856,0.002232142857142849,4.881468650285248
P05_08,97,S083,-0.027532467927602652,0.14195881823136713,0.0,4.632633187803841
P05_08,97,S088,-0.03811551660377742,0.233825847050201,0.013157894736842118,2.4047969553075927
P05_08,97,S095,0.06468161530549855,0.3202911867034598,-0.01339285714285715,10.187981344327069
P05_08,97,S097,-0.016046722070050173,0.15088687759081004,-0.016666666666666663,3.0319637350543633
P05_08,97,S102,0.0025542880391078945,0.13829671293353563,-0.016666666666666607,5.120256648974356
P05_08,97,S106,0.002782404037868158,0.14249150763976115,-0.01785714285714285,4.348925841907962
P05_08,98,S002,0.0020011589787514244,0.24579302322050922,-0.03125,2.7841719642982725
P05_08,98,S015,0.015051184622852846,0.39716827834483176,0.002232142857142849,11.676312516943657
P05_08,98,S018,-0.011291739983100874,0.21173637644233056,0.0,4.588727539089173
P05_08,98,S030,-0.00518216226070257,0.29655026390393485,0.01339285714285715,5.367461937952431
P05_08,98,S043,-0.04429994572407666,0.21272529834177184,-0.04999999999999999,3.856075102046542
P05_08,98,S044,-0.006918698063831632,0.28659928179514305,0.016666666666666663,4.176673284318192
P05_08,98,S066,-0.03991698166770465,0.36029066937927945,-0.04999999999999999,2.757599019481468
P05_08,98,S072,-0.03465662292378344,0.5320705182806399,0.016666666666666663,8.50908210092227
P05_08,98,S077,-0.020949994857340018,0.21879737433306265,0.01339285714285715,4.938696882778812
P05_08,98,S083,-0.03567098053796,0.16672732527246625,0.015625,4.597603167817853
P05_08,98,S088,-0.059869390815244714,0.31383811918827936,0.02631578947368421,3.4981208228625675
P05_08,98,S095,0.015814658861873002,0.420608776161959,-0.03125000000000003,-1.3884369418614422
P05_08,98,S097,0.007957129842864825,0.28109859621183614,0.033333333333333326,3.3736423390272474
P05_08,98,S102,-0.009327207210369733,0.17941160113813,-0.016666666666666607,4.099689123465391
P05_08,98,S106,-0.01621919626472327,0.21090438682398663,0.01785714285714285,5.213010898118927
P05_08,99,S002,-0.00483654189675744,0.1396108637137666,0.0022321428571429047,5.033444017498352
P05_08,99,S015,0.025660164780944586,0.3441428112281315,-0.015625,11.335240246928823
P05_08,99,S018,-0.02180667148053143,0.1363977575152763,0.0,5.993206542943911
P05_08,99,S030,-0.003311463867876239,0.18349719384874097,0.04464285714285715,7.523428976452319
P05_08,99,S043,-0.015612606403940578,0.12876177750438572,-0.016666666666666663,3.454769950296132
P05_08,99,S044,-0.013656577622902547,0.22157983260582037,0.016666666666666663,4.435640622063148
P05_08,99,S066,-0.019285874166220976,0.25260171089457223,0.04999999999999999,-0.24953140440350996
P05_08,99,S072,-0.08394726540622699,0.3099735209209087,0.016666666666666663,11.334254814442069
P05_08,99,S077,-0.009421450259217238,0.0990397996528686,0.016666666666666663,5.661162995481688
P05_08,99,S083,-0.0021949738555904217,0.12082762197327422,0.017857142857142905,3.7608223764318565
P05_08,99,S088,-0.014381573688801675,0.1778682336820773,0.026315789473684237,4.116959103046934
P05_08,99,S095,0.0334925915821587,0.27071576949883963,0.0,9.479994181991927
P05_08,99,S097,-0.004524192989116174,0.12184933035825771,-0.016666666666666663,4.511228006569105
P05_08,99,S102,-0.011903779194577037,0.1068356570886345,0.050000000000000044,6.008606088137828
P05_08,99,S106,0.021600137418826427,0.1451942822978671,-0.01785714285714285,5.200998024227476
P09_16,0,S002,0.004450020081837708,0.12789493872066016,-0.03125,1.990353128766066
P09_16,0,S015,-0.0452025438781429,0.14734176466872928,0.0,3.14762691346464
P09_16,0,S018,0.004178930300742103,0.28906709544083786,0.0,4.498684144025436
P09_16,0,S030,-0.025711106907255032,0.2561511289095697,0.020089285714285726,2.932379326032335
P09_16,0,S043,-0.07581489637957659,0.19122132818593704,-0.016666666666666663,1.2471246352470775
P09_16,0,S044,-0.14463961844993373,0.355210516470198,0.016666666666666663,4.292849493421232
P09_16,0,S066,-0.05114444205764262,0.21811627746956994,-0.05000000000000002,1.8807652977575882
P09_16,0,S072,0.031838216576978655,0.14615363842628779,-0.016666666666666663,2.711367928938224
P09_16,0,S077,-0.0012673034342269981,0.16640191618269554,-0.016666666666666663,1.8790698986904046
P09_16,0,S083,-0.10518177468378671,0.27096660875052797,0.0,3.105646295920955
P09_16,0,S088,-0.04376590503644073,0.2332142383206807,2.7755575615628914e-17,1.620412422540538
P09_16,0,S095,-0.025737062683385548,0.12771046943765035,0.0,2.1209050584431735
P09_16,0,S097,-0.015566880584692968,0.1601338113114694,-0.016666666666666663,1.1210782871631286
P09_16,0,S102,0.0040665687664892015,0.17959317160237473,-0.016666666666666607,2.1887852656938755
P09_16,0,S106,-0.03047092330055527,0.22595581427160644,0.01785714285714285,2.8284825297438583
P09_16,1,S002,0.001787871036889659,0.09755809699311321,0.0,2.27434030343413
P09_16,1,S015,-0.04207284428693854,0.21726475383972632,0.0,3.3888993352196017
P09_16,1,S018,-0.03305044291984755,0.202104567822424,0.01666666666666672,5.428346204205799
P09_16,1,S030,-0.006543041609708583,0.15785031426927507,0.04464285714285715,3.165529230187815
P09_16,1,S043,-0.046131604952085,0.18892083635141385,0.0,1.3917768916402093
P09_16,1,S044,-0.09233139663921333,0.3752012743398595,0.016666666666666663,3.7701570302750054
P09_16,1,S066,-0.062438019119425855,0.18026448796385564,0.0,1.3071697247688443
P09_16,1,S072,-0.09029802529788021,0.2918179081730351,0.0,3.104023423574792
P09_16,1,S077,-0.004066346675333441,0.12902665618801096,-0.018898809523809512,2.3391673370980617
P09_16,1,S083,-0.03008757819647329,0.2285839492444105,0.017857142857142905,2.3091030700635278
P09_16,1,S088,-0.06090318296170722,0.20882927922886682,2.7755575615628914e-17,2.1544763996820873
P09_16,1,S095,-0.054827202397402304,0.19494331390668537,0.033482142857142794,1.6773609897416508
P09_16,1,S097,-0.021466995592618908,0.15164334233882423,-0.033333333333333326,1.4449998836029065
P09_16,1,S102,-0.022312651546320828,0.1358320033468422,0.0,2.219835978780772
P09_16,1,S106,-0.01689350672972557,0.2143207575353429,-0.015625,2.606382158706959
P09_16,2,S002,-0.0015243792056306858,0.08475263590697814,-0.0200892857142857,2.0999391327033132
P09_16,2,S015,-0.009258811869775608,0.10707218190640484,0.0,3.510324064939133
P09_16,2,S018,0.0024606720554381234,0.14635437411603594,0.0,5.01787206630949
P09_16,2,S030,0.0001480167499136209,0.19668128119582426,-0.002232142857142849,2.9062417150548794
P09_16,2,S043,-0.03737417352223215,0.12206561057909542,0.0,1.4617652577606557
P09_16,2,S044,-0.02009097578621278,0.24843057534587049,-0.016666666666666663,3.8239405376839986
P09_16,2,S066,-0.012178763320913296,0.12340693460240167,-0.016666666666666663,1.3212164265100488
P09_16,2,S072,-0.0234364370580214,0.197054390078817,0.0,3.0915494805767194
P09_16,2,S077,-0.010438171969415102,0.1332360530608666,0.015625,2.4393538206048246
P09_16,2,S083,-0.021813577957352413,0.18301365861043964,-0.0200892857142857,3.0160210720774394
P09_16,2,S088,-0.017813725228136467,0.11757436288264471,0.026315789473684237,1.453677668140534
P09_16,2,S095,-0.0003533775637919387,0.0845316572007974,0.0,2.23255239101162
P09_16,2,S097,-0.013812438777145835,0.13737945549711883,0.0,0.8558465204656943
P09_16,2,S102,0.004004888921855755,0.1288710556275308,-0.016666666666666607,2.219759654423698
P09_16,2,S106,-0.023458224882280963,0.18362824120507787,0.0357142857142857,2.3029529978523673
P09_16,3,S002,-0.0011255435840180085,0.1472070492122162,-0.013392857142857095,2.014711717168495
P09_16,3,S015,-0.05802608434052783,0.2505404264223788,0.0,3.177265344583459
P09_16,3,S018,-0.032601479857512966,0.265630888199313,-0.033333333333333326,2.7124926011341506
P09_16,3,S030,-0.012461826511656553,0.21383212460861006,0.04464285714285715,3.093548541946538
P09_16,3,S043,-0.04557943913128302,0.16554687064283186,0.0,1.0481721055663273
P09_16,3,S044,-0.15622316122496116,0.37872805670252907,0.04999999999999999,4.380383485710869
P09_16,3,S066,-0.07592317040135148,0.22031825870456279,0.0,1.2726182519497975
P09_16,3,S072,-0.11102982780987161,0.3275321466995205,0.03333333333333338,3.0632132691486307
P09_16,3,S077,-0.013951180150208874,0.1982317291045471,0.016666666666666663,2.238690201418266
P09_16,3,S083,-0.06950431123536961,0.2311091337909036,-0.03794642857142855,2.7164529266707262
P09_16,3,S088,-0.05166540086841956,0.26440930239741767,0.05263157894736842,1.7149514213129406
P09_16,3,S095,-0.04344275121836238,0.19549546377372162,0.06919642857142855,2.2635210896382425
P09_16,3,S097,-0.00852783108432792,0.20693594085056122,0.0,1.5020734378761977
P09_16,3,S102,-0.03898146090517562,0.14103007481819074,0.01666666666666672,2.074685489796018
P09_16,3,S106,0.006883192789426054,0.23164237125669232,-0.05580357142857145,2.0722102231866524
P09_16,4,S002,-0.0007448810181585169,0.13186820167660043,-0.03794642857142855,2.1048616951599337
P09_16,4,S015,-0.040630002966764424,0.17998812723089927,0.0,3.696175197152952
P09_16,4,S018,-0.012439048617033552,0.2676580432083068,0.0,4.936908826551118
P09_16,4,S030,-0.030760177729788278,0.2464630780276772,0.015625,2.9884997909600877
P09_16,4,S043,-0.0556822751872326,0.20612984126044973,-0.016666666666666663,0.9452349153741053
P09_16,4,S044,-0.09464303067283224,0.2852778682998425,0.0,4.12972301351083
P09_16,4,S066,-0.02794640544966874,0.16961980875490673,-0.033333333333333326,1.737303264934218
