fold,seed,inner_fold,run,kind,draw,subject,n_trials,n_shifts,rescue_rate,harm_rate,net_rescue,stable_correct_rate,stable_wrong_rate,true_margin_change,correct_probability_change,prediction_flip_rate,ce_change,ba_change,confidence_change
1,0,1,1_0,matched_random,98,12,200,12,0.004166666666666667,0.005416666666666667,-0.0012500000000000002,0.7845833333333333,0.20583333333333334,2.59774480946362e-05,2.1487222430196508e-05,0.009583333333333333,9.359910842187236e-05,-0.0012500000000000011,-0.00038295277379165986
1,0,1,1_0,matched_random,98,21,200,12,0.0,0.0,0.0,0.98,0.02,-0.00044064382712046305,-0.00019661917098393427,0.0,0.00045850655349347985,0.0,-0.00015615220902995275
1,0,1,1_0,matched_random,98,39,200,12,0.006666666666666667,0.0033333333333333335,0.0033333333333333335,0.8716666666666667,0.11833333333333333,-0.0002567143625734995,-6.009164622345225e-05,0.01,0.00034018076387120293,0.0033333333333333457,4.239389762336496e-05
1,0,1,1_0,matched_random,98,41,200,12,0.021666666666666667,0.025,-0.003333333333333334,0.7,0.25333333333333335,1.8214302059883872e-05,-0.0001300502933912743,0.04666666666666667,0.00107218018069278,-0.003333333333333401,0.001199906148355587
1,0,1,1_0,matched_random,98,44,200,12,0.004583333333333333,0.0020833333333333333,0.0025,0.9129166666666667,0.08041666666666666,-0.00045891403686255217,9.192017827676815e-05,0.006666666666666667,-0.00014516464336202482,0.0024999999999999654,-0.0001721789152436611
1,0,1,1_0,matched_random,98,52,200,12,0.010416666666666666,0.002916666666666667,0.0075,0.7520833333333333,0.23458333333333334,-2.2963045824629566e-05,-0.000183503450440763,0.013333333333333334,0.0011141051484929306,0.007500000000000007,1.3949609688841218e-06
1,0,1,1_0,matched_random,99,8,200,12,0.005833333333333334,0.004166666666666667,0.001666666666666667,0.8058333333333333,0.18416666666666667,0.0003030145059650143,-6.902013634800076e-05,0.01,-0.0016765793132709603,0.0016666666666666126,-0.00017506210448850818
1,0,1,1_0,matched_random,99,12,200,12,0.01,0.007083333333333333,0.0029166666666666672,0.7829166666666667,0.2,0.0003400195357001697,0.0005790078408711345,0.017083333333333332,-0.001659260523156159,0.0029166666666666508,-0.000836483393842968
1,0,1,1_0,matched_random,99,21,200,12,0.0,0.0,0.0,0.98,0.02,0.0008564780528346697,-0.0005387446924399129,0.0,0.0013494589368460116,0.0,-0.00037830202146207746
1,0,1,1_0,matched_random,99,39,200,12,0.007916666666666667,0.0020833333333333333,0.0058333333333333345,0.8729166666666667,0.11708333333333333,0.0005102914742504557,0.0002778784648887505,0.01,-0.00018085624686802729,0.005833333333333339,0.00014013484783337985
1,0,1,1_0,matched_random,99,41,200,12,0.027083333333333334,0.0275,-0.0004166666666666659,0.6975,0.24791666666666667,0.00016308701286713283,-7.051378209406595e-06,0.05458333333333333,0.0008210072411599413,-0.0004166666666667318,0.0012576381763160275
1,0,1,1_0,matched_random,99,44,200,12,0.007916666666666667,0.0016666666666666668,0.00625,0.9133333333333333,0.07708333333333334,0.00036505013587884605,0.0007222772535381044,0.009583333333333333,-0.0014783336297286723,0.006249999999999978,-9.6620993185563e-05
1,0,1,1_0,matched_random,99,52,200,12,0.015833333333333335,0.005416666666666667,0.010416666666666668,0.7495833333333334,0.22916666666666666,0.00029408760989705723,-0.00029821079877957626,0.02125,0.002093961119678094,0.010416666666666676,-0.00013367451021978392
1,0,2,1_0,matched_random,0,13,200,12,0.004166666666666667,0.01,-0.005833333333333334,0.71,0.2758333333333333,-1.8156151369718524e-05,-3.0182719713593627e-05,0.014166666666666666,0.00021638671551704207,-0.005833333333333329,5.627900301969876e-05
1,0,2,1_0,matched_random,0,15,200,12,0.005833333333333334,0.00125,0.004583333333333333,0.84375,0.14916666666666667,5.092480064680179e-05,-0.00010105931555137569,0.007083333333333333,0.0003449810128676163,0.0045833333333333654,5.467412942328868e-05
1,0,2,1_0,matched_random,0,20,200,12,0.00125,0.005,-0.00375,0.895,0.09875,-4.1802590906930467e-05,-0.00012195295604641776,0.00625,0.0003091527380483345,-0.0037500000000000033,-2.65652029947705e-05
1,0,2,1_0,matched_random,0,24,200,12,0.00625,0.00375,0.0025000000000000005,0.65125,0.33875,-7.249445715084828e-05,-0.00010731993160958099,0.01,0.0007080777311228679,0.0024999999999999836,0.00021476204418022763
1,0,2,1_0,matched_random,0,26,200,12,0.002916666666666667,0.0,0.002916666666666667,0.835,0.16208333333333333,-6.147547430979709e-05,-0.00012612242534703022,0.002916666666666667,0.00035484978270916594,0.0029166666666667063,-8.489263213557063e-05
1,0,2,1_0,matched_random,0,30,200,12,0.004166666666666667,0.0020833333333333333,0.0020833333333333333,0.8279166666666666,0.16583333333333333,-9.300246427301317e-05,-0.0001016263166672373,0.00625,0.00037711087170913093,0.002083333333333289,1.2579762593651205e-05
1,0,2,1_0,matched_random,0,37,200,12,0.0008333333333333334,0.0008333333333333334,0.0,0.9841666666666666,0.014166666666666666,-0.0002111037715803832,-0.00012679928690325317,0.0016666666666666668,0.00021500813584586804,0.0,-9.363095141707499e-05
1,0,2,1_0,matched_random,1,13,200,12,0.009166666666666667,0.018333333333333333,-0.009166666666666667,0.7016666666666667,0.2708333333333333,-1.0083905581268481e-05,-0.0003512621935172731,0.0275,0.0022166681823631955,-0.009166666666666656,0.0009136257064480722
1,0,2,1_0,matched_random,1,15,200,12,0.010416666666666666,0.00375,0.006666666666666666,0.84125,0.14458333333333334,-4.98344919954737e-05,-0.0002947215885680014,0.014166666666666666,0.0008134488616413074,0.0066666666666667,-1.1824004050982283e-05
1,0,2,1_0,matched_random,1,20,200,12,0.0033333333333333335,0.009583333333333333,-0.006249999999999999,0.8904166666666666,0.09666666666666666,2.547494152774258e-05,-0.000357681443269085,0.012916666666666667,0.0009958247860703592,-0.0062500000000000056,-8.210512015374195e-06
1,0,2,1_0,matched_random,1,24,200,12,0.011666666666666667,0.007916666666666667,0.00375,0.6470833333333333,0.3333333333333333,7.22798309046387e-05,7.092842411303917e-05,0.019583333333333335,8.498433787282965e-05,0.0037499999999999942,-7.024564708498534e-05
1,0,2,1_0,matched_random,1,26,200,12,0.005,0.00125,0.00375,0.83375,0.16,8.265205307300978e-05,-5.0172483898477115e-05,0.00625,0.00033257308743869985,0.0037500000000000497,-2.284356639737926e-05
1,0,2,1_0,matched_random,1,30,200,12,0.009166666666666667,0.007083333333333333,0.0020833333333333337,0.8229166666666666,0.16083333333333333,4.162418576015625e-05,-0.0003405213754840088,0.01625,0.0009752444087018497,0.0020833333333332518,4.721366982978204e-05
1,0,2,1_0,matched_random,1,37,200,12,0.00125,0.00125,0.0,0.98375,0.01375,-0.00023049106122925876,-3.109966399439316e-05,0.0025,6.160730024997597e-05,0.0,1.4223561760752049e-05
1,0,2,1_0,matched_random,2,13,200,12,0.00625,0.012083333333333333,-0.005833333333333333,0.7079166666666666,0.27375,-1.462303528872629e-05,-0.00035137574132884,0.018333333333333333,0.002096285312483415,-0.005833333333333339,0.0008042891815764653
1,0,2,1_0,matched_random,2,15,200,12,0.012083333333333333,0.00125,0.010833333333333334,0.84375,0.14291666666666666,-2.1801254503467742e-05,-9.041626917593887e-05,0.013333333333333334,0.00014547727020699377,0.010833333333333361,-7.601132169221379e-05
1,0,2,1_0,matched_random,2,20,200,12,0.0016666666666666668,0.007916666666666667,-0.00625,0.8920833333333333,0.09833333333333333,2.364646449374656e-05,-0.00015079162862848211,0.009583333333333333,0.00046628333027750007,-0.0062500000000000056,-6.249936222307517e-05
1,0,2,1_0,matched_random,2,24,200,12,0.012083333333333333,0.00375,0.008333333333333333,0.65125,0.3329166666666667,6.344517207859704e-05,0.0002788229378060552,0.015833333333333335,-0.0013225436830672042,0.008333333333333304,-0.0004836778317721786
1,0,2,1_0,matched_random,2,26,200,12,0.00375,0.0,0.00375,0.835,0.16125,-3.7658166305239623e-06,0.00017764711587209085,0.00375,-0.0003203100424094894,0.003750000000000068,6.947828196426812e-05
1,0,2,1_0,matched_random,2,30,200,12,0.006666666666666667,0.00375,0.0029166666666666672,0.82625,0.16333333333333333,3.11421249837925e-05,-0.0001978015812859963,0.010416666666666666,0.0003553509471039515,0.0029166666666666043,-0.00017234360554718457
1,0,2,1_0,matched_random,2,37,200,12,0.0025,0.0008333333333333334,0.0016666666666666666,0.9841666666666666,0.0125,-8.430813419787833e-05,0.0002161174375934124,0.0033333333333333335,-0.00035906609668674407,0.001666666666666668,0.00017776848565955665
1,0,2,1_0,matched_random,3,13,200,12,0.01,0.01625,-0.00625,0.70375,0.27,-2.1316774752146254e-05,-2.443621642577194e-05,0.02625,0.0002746057106535226,-0.006249999999999996,9.267719267574697e-05
1,0,2,1_0,matched_random,3,15,200,12,0.01,0.0025,0.0075,0.8425,0.145,5.320308538406001e-05,-0.0003052478653070224,0.0125,0.0010299470662646088,0.007500000000000034,0.00016822971024041676
1,0,2,1_0,matched_random,3,20,200,12,0.002916666666666667,0.008333333333333333,-0.005416666666666667,0.8916666666666667,0.09708333333333333,-3.095969259447884e-05,-0.00033479713883586486,0.01125,0.0008467897816676665,-0.005416666666666681,-3.309450817832118e-05
1,0,2,1_0,matched_random,3,24,200,12,0.01125,0.0075,0.00375,0.6475,0.33375,-4.6523267325634754e-05,-0.0003265890635549291,0.01875,0.002221294926963767,0.0037499999999999847,0.0006898889782094924
1,0,2,1_0,matched_random,3,26,200,12,0.004166666666666667,0.0008333333333333334,0.003333333333333333,0.8341666666666666,0.16083333333333333,-9.456390301541736e-05,-0.00038627399334851485,0.005,0.0010928313877695216,0.0033333333333333734,-0.0002630832129759859
1,0,2,1_0,matched_random,3,30,200,12,0.008333333333333333,0.005833333333333334,0.0024999999999999996,0.8241666666666667,0.16166666666666665,-6.93379802396521e-05,-0.00024431445216306115,0.014166666666666666,0.0010091725287104474,0.0024999999999999467,0.00013240879017276905
1,0,2,1_0,matched_random,3,37,200,12,0.00125,0.00125,0.0,0.98375,0.01375,-8.52655794005841e-05,-0.0003817998558068641,0.0025,0.0006549919050263016,0.0,-0.0002675809953020819
1,0,2,1_0,matched_random,4,13,200,12,0.005416666666666667,0.01375,-0.008333333333333333,0.70625,0.27458333333333335,-4.626643776039904e-05,-2.354641454960447e-05,0.019166666666666665,0.00023471345015941113,-0.008333333333333331,6.28292608616692e-05
1,0,2,1_0,matched_random,4,15,200,12,0.005416666666666667,0.002916666666666667,0.0025,0.8420833333333333,0.14958333333333335,-0.00018501865679960853,-0.00024102852146610712,0.008333333333333333,0.0007479927353913492,0.0025000000000000577,7.971604841713938e-05
1,0,2,1_0,matched_random,4,20,200,12,0.0025,0.00625,-0.0037500000000000003,0.89375,0.0975,-2.1195878871367314e-05,-0.00023333191146707326,0.00875,0.0005967639406524802,-0.0037500000000000033,-9.589945212811803e-06
1,0,2,1_0,matched_random,4,24,200,12,0.007916666666666667,0.005416666666666667,0.0025000000000000005,0.6495833333333333,0.33708333333333335,8.538302034139634e-05,-0.00019363850084846293,0.013333333333333334,0.0013884279365146209,0.0024999999999999836,0.000432404085352601
1,0,2,1_0,matched_random,4,26,200,12,0.00375,0.0004166666666666667,0.003333333333333333,0.8345833333333333,0.16125,-9.319293332130959e-05,-0.00024410033716867208,0.004166666666666667,0.0006955367107134799,0.003333333333333364,-0.00014654560656541296
1,0,2,1_0,matched_random,4,30,200,12,0.006666666666666667,0.00375,0.0029166666666666672,0.82625,0.16333333333333333,-2.3641376562106112e-05,-0.00016438522743244667,0.010416666666666666,0.000675833484534357,0.0029166666666666043,0.00011095248183074179
1,0,2,1_0,matched_random,4,37,200,12,0.0008333333333333334,0.0004166666666666667,0.0004166666666666667,0.9845833333333334,0.014166666666666666,-0.0002568175808604186,-0.0002504426752983788,0.00125,0.00042151641383418955,0.000416666666666667,-0.00018114500849175657
1,0,2,1_0,matched_random,5,13,200,12,0.011666666666666667,0.014583333333333334,-0.0029166666666666664,0.7054166666666667,0.2683333333333333,-1.4856872124558626e-05,-0.0008088574805938956,0.02625,0.004806059857684304,-0.0029166666666666694,0.0020734249332032733
1,0,2,1_0,matched_random,5,15,200,12,0.010833333333333334,0.002916666666666667,0.007916666666666667,0.8420833333333333,0.14416666666666667,-3.696742026174131e-05,-0.00016396553163405028,0.01375,0.0001843490275660644,0.00791666666666672,-0.0003184306224516856
1,0,2,1_0,matched_random,5,20,200,12,0.0020833333333333333,0.008333333333333333,-0.00625,0.8916666666666667,0.09791666666666667,-1.5583679729995007e-05,-0.0003050773329036895,0.010416666666666666,0.0009557712457415879,-0.006250000000000015,-4.045780105523528e-05
1,0,2,1_0,matched_random,5,24,200,12,0.014166666666666666,0.007083333333333333,0.007083333333333333,0.6479166666666667,0.3308333333333333,-1.3488423622523745e-05,0.0006612986702754911,0.02125,-0.003293831428714506,0.007083333333333303,-0.0012356103801639828
1,0,2,1_0,matched_random,5,26,200,12,0.007083333333333333,0.0020833333333333333,0.004999999999999999,0.8329166666666666,0.15791666666666668,2.3821075034599442e-05,0.0004657125616359097,0.009166666666666667,-0.000915873601570231,0.0050000000000000695,0.0002568342999936989
1,0,2,1_0,matched_random,5,30,200,12,0.008333333333333333,0.007083333333333333,0.0012500000000000002,0.8229166666666666,0.16166666666666665,-5.503987505411109e-05,-0.0004366703328039982,0.015416666666666667,0.0007009316215098513,0.001249999999999955,-0.0002113322200976984
1,0,2,1_0,matched_random,5,37,200,12,0.00125,0.0008333333333333334,0.00041666666666666664,0.9841666666666666,0.01375,-0.00046727905767814565,0.0005345779776241449,0.0020833333333333333,-0.0008929046742085134,0.000416666666666667,0.0004606642553647385
1,0,2,1_0,matched_random,6,13,200,12,0.007083333333333333,0.015833333333333335,-0.00875,0.7041666666666667,0.27291666666666664,-2.704552018258255e-05,-0.0002523653682035314,0.022916666666666665,0.0015382680338140865,-0.008749999999999999,0.0006026928062731842
1,0,2,1_0,matched_random,6,15,200,12,0.009166666666666667,0.002916666666666667,0.00625,0.8420833333333333,0.14583333333333334,-1.2697591470593276e-05,-0.00013867951938131186,0.012083333333333333,0.0003566490712561548,0.0062500000000000515,-3.415335414809942e-05
1,0,2,1_0,matched_random,6,20,200,12,0.00125,0.007916666666666667,-0.006666666666666667,0.8920833333333333,0.09875,-2.50909011811018e-05,-0.0001883302483007371,0.009166666666666667,0.0005314908307663755,-0.006666666666666672,-3.7264613932468706e-05
1,0,2,1_0,matched_random,6,24,200,12,0.010416666666666666,0.004583333333333333,0.005833333333333333,0.6504166666666666,0.33458333333333334,-1.7486061163557073e-05,0.00010355081164341637,0.015,-0.0003564324056871649,0.005833333333333311,-0.00017048764955784792
1,0,2,1_0,matched_random,6,26,200,12,0.00375,0.0004166666666666667,0.003333333333333333,0.8345833333333333,0.16125,-0.0001183491883178552,1.8866865405382228e-05,0.004166666666666667,5.672271551271563e-05,0.0033333333333333826,1.2030224910642151e-05
1,0,2,1_0,matched_random,6,30,200,12,0.0075,0.0033333333333333335,0.004166666666666666,0.8266666666666667,0.1625,-7.435833043321812e-05,-0.00020546201763382225,0.010833333333333334,0.0005056483746128974,0.004166666666666578,-4.618191058943103e-05
1,0,2,1_0,matched_random,6,37,200,12,0.0016666666666666668,0.0004166666666666667,0.00125,0.9845833333333334,0.013333333333333334,-0.00012164942144105832,5.519466168746096e-05,0.0020833333333333333,-8.998500850654096e-05,0.0012500000000000011,5.703699352458287e-05
1,0,2,1_0,matched_random,7,13,200,12,0.009583333333333333,0.02,-0.010416666666666668,0.7,0.2704166666666667,-1.1930534916852291e-06,-3.873460222886105e-05,0.029583333333333333,0.0004011400564067742,-0.010416666666666666,0.00015277655934424822
1,0,2,1_0,matched_random,7,15,200,12,0.009166666666666667,0.002916666666666667,0.00625,0.8420833333333333,0.14583333333333334,4.357636670950645e-05,-0.00035850074614496844,0.012083333333333333,0.001182702230152552,0.006250000000000033,0.00015942895343469478
1,0,2,1_0,matched_random,7,20,200,12,0.002916666666666667,0.00875,-0.0058333333333333345,0.89125,0.09708333333333333,6.405558497741973e-05,-0.0003755657522746252,0.011666666666666667,0.0009670795948013677,-0.0058333333333333475,-2.4561987395908814e-05
1,0,2,1_0,matched_random,7,24,200,12,0.0125,0.008333333333333333,0.0041666666666666675,0.6466666666666666,0.3325,3.636694452628338e-05,-0.0003411003461248313,0.020833333333333332,0.0024095939817957725,0.004166666666666634,0.0007600472274284279
1,0,2,1_0,matched_random,7,26,200,12,0.004583333333333333,0.00125,0.003333333333333333,0.83375,0.16041666666666668,1.0667206346018551e-05,-0.0004095458772271987,0.005833333333333334,0.0011881793235462958,0.003333333333333355,-0.00027686518187574537
1,0,2,1_0,matched_random,7,30,200,12,0.009166666666666667,0.007083333333333333,0.0020833333333333337,0.8229166666666666,0.16083333333333333,4.4638458784902465e-05,-0.00026856250466580087,0.01625,0.001126666265021784,0.0020833333333333073,0.00016841600406620032
1,0,2,1_0,matched_random,7,37,200,12,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.9841666666666666,0.013333333333333334,0.00021508151992748027,-0.0004043985546732866,0.0025,0.0006986686177821184,0.000833333333333334,-0.00027477940934005096
1,0,2,1_0,matched_random,8,13,200,12,0.004583333333333333,0.014583333333333334,-0.01,0.7054166666666667,0.27541666666666664,-1.9058146426687018e-06,-0.0006309480888741831,0.019166666666666665,0.0036923632278910196,-0.010000000000000009,0.001458880348325949
1,0,2,1_0,matched_random,8,15,200,12,0.01,0.00125,0.00875,0.84375,0.145,0.00016206785820637985,2.846728118319079e-05,0.01125,-0.00031659208621403166,0.008750000000000027,-0.00025345190898130843
1,0,2,1_0,matched_random,8,20,200,12,0.0016666666666666668,0.007083333333333333,-0.005416666666666666,0.8929166666666667,0.09833333333333333,2.0323067607629735e-05,-0.0001015877318397665,0.00875,0.0004022604360879651,-0.005416666666666671,-6.061565655047706e-05
1,0,2,1_0,matched_random,8,24,200,12,0.012083333333333333,0.00375,0.008333333333333333,0.65125,0.3329166666666667,-2.4965037033931974e-05,0.0006411068685667131,0.015833333333333335,-0.003430648136005674,0.008333333333333276,-0.0012165347048952641
1,0,2,1_0,matched_random,8,26,200,12,0.005,0.0,0.005,0.835,0.16,-8.337135739566292e-05,0.0004894978977162441,0.005,-0.0010770924268575879,0.005000000000000042,0.00023764448729228597
1,0,2,1_0,matched_random,8,30,200,12,0.00625,0.005,0.0012500000000000002,0.825,0.16375,-1.253537486869997e-05,-0.000247190382784247,0.01125,0.0001534827044109483,0.0012499999999999363,-0.00035640917850639973
1,0,2,1_0,matched_random,8,37,200,12,0.0020833333333333333,0.0004166666666666667,0.0016666666666666666,0.9845833333333334,0.012916666666666667,0.0001426047443965217,0.0005875386694369445,0.0025,-0.0009808316278512538,0.001666666666666668,0.00048587201444980354
1,0,2,1_0,matched_random,9,13,200,12,0.0075,0.0175,-0.010000000000000002,0.7025,0.2725,-7.3732961512481174e-06,-0.0002974049538000455,0.025,0.0018908732630881916,-0.009999999999999981,0.000824113296274515
1,0,2,1_0,matched_random,9,15,200,12,0.00875,0.00375,0.005000000000000001,0.84125,0.14625,2.4415068667925274e-05,-0.00022869842151919783,0.0125,0.0006376276741273544,0.005000000000000032,-5.0004335921076164e-05
1,0,2,1_0,matched_random,9,20,200,12,0.002916666666666667,0.007916666666666667,-0.005000000000000001,0.8920833333333333,0.09708333333333333,7.178192031763804e-05,-0.00028553508900123033,0.010833333333333334,0.0008064242410944749,-0.0050000000000000044,1.0954388162869357e-05
1,0,2,1_0,matched_random,9,24,200,12,0.013333333333333334,0.005416666666666667,0.007916666666666667,0.6495833333333333,0.33166666666666667,9.449937538496063e-05,7.384312836377152e-05,0.01875,-8.853610157415944e-06,0.007916666666666664,-4.762187565827872e-05
1,0,2,1_0,matched_random,9,26,200,12,0.0033333333333333335,0.0008333333333333334,0.0025,0.8341666666666666,0.16166666666666665,1.964948833726036e-05,-3.995965279829933e-05,0.004166666666666667,0.0002731288792573127,0.002500000000000039,6.120624250354478e-06
1,0,2,1_0,matched_random,9,30,200,12,0.008333333333333333,0.00375,0.004583333333333333,0.82625,0.16166666666666665,8.618880082697918e-05,-0.0002784540363475962,0.012083333333333333,0.0007956410054134019,0.004583333333333328,3.487585456842422e-05
1,0,2,1_0,matched_random,9,37,200,12,0.00125,0.0004166666666666667,0.0008333333333333333,0.9845833333333334,0.01375,0.00013606901608000045,2.5160864302545097e-07,0.0016666666666666668,8.914985895892878e-06,0.000833333333333334,1.760758004835818e-05
1,0,2,1_0,matched_random,10,13,200,12,0.010416666666666666,0.024583333333333332,-0.014166666666666666,0.6954166666666667,0.26958333333333334,-3.3202706496619308e-06,-0.00038243989945955896,0.035,0.002397970838348498,-0.014166666666666652,0.0009247212563088362
1,0,2,1_0,matched_random,10,15,200,12,0.0125,0.0033333333333333335,0.009166666666666667,0.8416666666666667,0.1425,0.0001351408287397741,-0.0003053392161384839,0.015833333333333335,0.0008916681173056059,0.009166666666666712,3.5730706767016736e-05
1,0,2,1_0,matched_random,10,20,200,12,0.00375,0.012083333333333333,-0.008333333333333333,0.8879166666666667,0.09625,-6.133893815179666e-06,-0.0004011827405242971,0.015833333333333335,0.0010998148160395664,-0.00833333333333334,-2.509340159544617e-05
1,0,2,1_0,matched_random,10,24,200,12,0.014166666666666666,0.01,0.004166666666666666,0.645,0.3308333333333333,-0.00010276016061349462,2.1067412971357235e-05,0.024166666666666666,0.00034561151435188206,0.004166666666666634,-2.742880288238404e-05
1,0,2,1_0,matched_random,10,26,200,12,0.00625,0.0008333333333333334,0.005416666666666667,0.8341666666666666,0.15875,-5.7159510154936774e-05,-0.00010865839149051877,0.007083333333333333,0.00048280323568520623,0.0054166666666667085,-0.00010037132602849529
1,0,2,1_0,matched_random,10,30,200,12,0.009583333333333333,0.008333333333333333,0.0012499999999999994,0.8216666666666667,0.16041666666666668,-7.636230269175333e-05,-0.0003914328927831984,0.017916666666666668,0.0011236340395022846,0.0012499999999999272,-1.518463280195323e-05
1,0,2,1_0,matched_random,10,37,200,12,0.0020833333333333333,0.00125,0.0008333333333333333,0.98375,0.012916666666666667,-1.7491362329261997e-05,-5.7004617717337213e-05,0.0033333333333333335,0.00011132828007452462,0.000833333333333334,1.0520148049223733e-05
1,0,2,1_0,matched_random,11,13,200,12,0.007916666666666667,0.012916666666666667,-0.004999999999999999,0.7070833333333333,0.27208333333333334,1.0889242354702825e-05,-0.00047610125452507646,0.020833333333333332,0.0028515929473087727,-0.004999999999999986,0.0011271935554421789
1,0,2,1_0,matched_random,11,15,200,12,0.011666666666666667,0.0020833333333333333,0.009583333333333334,0.8429166666666666,0.14333333333333334,0.00019104133646275536,-9.629065730540176e-05,0.01375,0.00017180329073857543,0.00958333333333336,-9.398610015500746e-05
1,0,2,1_0,matched_random,11,20,200,12,0.0020833333333333333,0.007916666666666667,-0.0058333333333333345,0.8920833333333333,0.09791666666666667,7.609278756717686e-05,-0.0001990912930880265,0.01,0.0006226792256268111,-0.005833333333333339,-4.3807012710612994e-05
1,0,2,1_0,matched_random,11,24,200,12,0.012083333333333333,0.005416666666666667,0.006666666666666666,0.6495833333333333,0.3329166666666667,-2.0215023347797493e-05,0.00035173996842904,0.0175,-0.0016810504422084239,0.006666666666666636,-0.0006493675377536386
1,0,2,1_0,matched_random,11,26,200,12,0.004583333333333333,0.0004166666666666667,0.004166666666666667,0.8345833333333333,0.16041666666666668,-3.319531647624293e-05,0.00021410082867584593,0.005,-0.0003653688801756019,0.004166666666666745,9.188983066866288e-05
1,0,2,1_0,matched_random,11,30,200,12,0.0075,0.005416666666666667,0.002083333333333333,0.8245833333333333,0.1625,3.5093748786797125e-05,-0.00027212743842700124,0.012916666666666667,0.0004973627375313112,0.002083333333333289,-0.00019904436865488795
1,0,2,1_0,matched_random,11,37,200,12,0.0020833333333333333,0.0008333333333333334,0.0012499999999999998,0.9841666666666666,0.012916666666666667,0.00030070031626867904,0.0002976242249521696,0.002916666666666667,-0.0004859782017617455,0.0012500000000000011,0.0002630629663200461
1,0,2,1_0,matched_random,12,13,200,12,0.01,0.02125,-0.011250000000000001,0.69875,0.27,-1.9488393227220514e-05,-0.00043868835464602664,0.03125,0.0027148216918380123,-0.011250000000000001,0.0011082680278122372
1,0,2,1_0,matched_random,12,15,200,12,0.01,0.004583333333333333,0.005416666666666667,0.8404166666666667,0.145,-9.254579163098242e-05,-0.00028644052387924484,0.014583333333333334,0.000735815470136933,0.005416666666666718,-7.672117254724276e-05
1,0,2,1_0,matched_random,12,20,200,12,0.002916666666666667,0.01125,-0.008333333333333333,0.88875,0.09708333333333333,2.1530808492874105e-05,-0.00035449519408924416,0.014166666666666666,0.0010047588662325968,-0.00833333333333334,-6.150563061584069e-06
1,0,2,1_0,matched_random,12,24,200,12,0.012083333333333333,0.008333333333333333,0.00375,0.6466666666666666,0.3329166666666667,3.4679939247628984e-05,0.00017056816877090395,0.020416666666666666,-0.0004951279482986852,0.0037499999999999756,-0.00027937875616483403
1,0,2,1_0,matched_random,12,26,200,12,0.006666666666666667,0.00125,0.005416666666666667,0.83375,0.15833333333333333,-6.566292334658404e-06,3.0179163740948802e-05,0.007916666666666667,0.00013206205140222518,0.005416666666666718,1.366555454797446e-05
1,0,2,1_0,matched_random,12,30,200,12,0.01,0.008333333333333333,0.001666666666666667,0.8216666666666667,0.16,-1.0010005037959976e-05,-0.0003676104695051763,0.018333333333333333,0.0009489761184304284,0.0016666666666666312,-9.176574764694496e-06
1,0,2,1_0,matched_random,12,37,200,12,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.9841666666666666,0.013333333333333334,-0.00020074627248201673,7.34815959472058e-05,0.0025,-0.000117536287478145,0.000833333333333334,0.00010095179676708338
1,0,2,1_0,matched_random,13,13,200,12,0.012083333333333333,0.017083333333333332,-0.004999999999999999,0.7029166666666666,0.2679166666666667,-5.337265300719688e-05,0.0003479990597379096,0.029166666666666667,-0.0018022768688556476,-0.004999999999999977,-0.000764680999029906
1,0,2,1_0,matched_random,13,15,200,12,0.014166666666666666,0.0025,0.011666666666666665,0.8425,0.14083333333333334,-0.0001362213265626148,-0.0006004733997701948,0.016666666666666666,0.00212244830169897,0.011666666666666705,0.0004832355768694707
1,0,2,1_0,matched_random,13,20,200,12,0.004166666666666667,0.009166666666666667,-0.005,0.8908333333333334,0.09583333333333334,-6.934679171536118e-05,-0.0005571534960287629,0.013333333333333334,0.0013192085217733863,-0.005000000000000014,-4.77016742508421e-05
1,0,2,1_0,matched_random,13,24,200,12,0.0125,0.010416666666666666,0.0020833333333333346,0.6445833333333333,0.3325,2.7314027368750732e-05,-0.0009882070421817378,0.022916666666666665,0.006207127572169862,0.002083333333333298,0.0020239653600515667
1,0,2,1_0,matched_random,13,26,200,12,0.004583333333333333,0.0020833333333333333,0.0025,0.8329166666666666,0.16041666666666668,-0.00015299562735890504,-0.00101030055951971,0.006666666666666667,0.0026746893720444604,0.0025000000000000946,-0.0006277952967485367
1,0,2,1_0,matched_random,13,30,200,12,0.009166666666666667,0.005833333333333334,0.003333333333333333,0.8241666666666667,0.16083333333333333,-7.217283203014328e-05,-0.00028658227516343025,0.015,0.0017474052577693359,0.0033333333333332806,0.00044218756535073197
1,0,2,1_0,matched_random,13,37,200,12,0.0020833333333333333,0.0020833333333333333,0.0,0.9829166666666667,0.012916666666666667,-0.00021936347475275396,-0.001066858475731293,0.004166666666666667,0.001814056782966725,0.0,-0.0007946355927494172
1,0,2,1_0,matched_random,14,13,200,12,0.0075,0.014583333333333334,-0.007083333333333334,0.7054166666666667,0.2725,2.0580853743012995e-07,-0.0004871364930758974,0.022083333333333333,0.0029061663537202037,-0.007083333333333321,0.0011693106423082396
1,0,2,1_0,matched_random,14,15,200,12,0.01,0.0025,0.0075,0.8425,0.145,7.0190784681472e-05,-9.674280590485899e-05,0.0125,0.0001259293436830461,0.007500000000000034,-0.00015590361878358805
