setting_id,dataset,task,backbone,method,lambda,fold,seed,status,trained_artifact_present,source_complete_path,checkpoint_sha256,outcome_access_evidence
S4,WBCIC,MI,EEGConformer,CORAL,0.01,2,0,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-2\seed-0\source_freeze\coral__lambda-0.01\SOURCE_COMPLETE.json,2f5613935264fcc62bd038dfcb8bc992f3845f209b55a329f327a226cfd50151,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,CORAL,0.1,2,0,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-2\seed-0\source_freeze\coral__lambda-0.10\SOURCE_COMPLETE.json,42d472338d759d2089e09ca736025a2101e7c01270e2ee6e90202b1eef3827dd,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,CORAL,1.0,2,0,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-2\seed-0\source_freeze\coral__lambda-1.00\SOURCE_COMPLETE.json,01bb286c16b6c9986e8468f2970a59a62809c69a11f9e6d8cd579cbc1c4a5013,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,ERM,0.0,2,1,HISTORICALLY_OBSERVED_TASK_OUTCOME,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-2\seed-1\source_freeze\erm__lambda-0.00\SOURCE_COMPLETE.json,dcf4d82c4549b87e5458d1bdbcacc28b62a1548d3ff3a0c7bd3d18c21dd4a48f,P4A ERM outcome competence was already accessed under frozen protocol
S4,WBCIC,MI,EEGConformer,DANN,0.01,2,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-2\seed-1\source_freeze\dann__lambda-0.01\SOURCE_COMPLETE.json,ccbd036b34cbfa627029cf6eb70ad76df47609826ffb1185439d4d98bde75492,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,DANN,0.1,2,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-2\seed-1\source_freeze\dann__lambda-0.10\SOURCE_COMPLETE.json,bfb71d86068b1b260f234d3385dd056cc4d16b413b7633603f034dbbdba16157,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,DANN,1.0,2,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-2\seed-1\source_freeze\dann__lambda-1.00\SOURCE_COMPLETE.json,69b439a087a4b45f6b38f53f64498791abf5f5fc6d6f5c55b7046504124e0e17,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,MMD,0.01,2,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-2\seed-1\source_freeze\mmd__lambda-0.01\SOURCE_COMPLETE.json,f06f837a2193b3e2e54f0aeb6bf1e2d3e497188ec15479e25472da599578f664,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,MMD,0.1,2,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-2\seed-1\source_freeze\mmd__lambda-0.10\SOURCE_COMPLETE.json,f59ed96c24ce33a1ef61ff75d85ad1f8226f76074967ee63e32ad6917b843b02,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,MMD,1.0,2,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-2\seed-1\source_freeze\mmd__lambda-1.00\SOURCE_COMPLETE.json,f446ced8ff8e101b77b4324684d87e20e0a656150d0a8f5258b9e38b9a9dee47,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,CORAL,0.01,2,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-2\seed-1\source_freeze\coral__lambda-0.01\SOURCE_COMPLETE.json,75e095bcb79b6f098fec09978576026f05cf84700803d22f6cfe43a90485bcdb,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,CORAL,0.1,2,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-2\seed-1\source_freeze\coral__lambda-0.10\SOURCE_COMPLETE.json,0b8b98ea31ab6f435621db7f5ebb2627218bd0e81ae73fe2c11d81b1d43e032e,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,CORAL,1.0,2,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-2\seed-1\source_freeze\coral__lambda-1.00\SOURCE_COMPLETE.json,fb424caa7bf1446a7db8f4ed8126e6d061ecf09e3c60fda4cafed025eaf2cf2b,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,ERM,0.0,2,2,HISTORICALLY_OBSERVED_TASK_OUTCOME,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-2\seed-2\source_freeze\erm__lambda-0.00\SOURCE_COMPLETE.json,2bca5a99603da2f6f7d7b5a572953c766820d1dca9a42c647ab7e4587d581f24,P4A ERM outcome competence was already accessed under frozen protocol
S4,WBCIC,MI,EEGConformer,DANN,0.01,2,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-2\seed-2\source_freeze\dann__lambda-0.01\SOURCE_COMPLETE.json,56101d44643d3782c0e088ebb8c039acf36e22158b4054e2622066698f96a6a6,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,DANN,0.1,2,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-2\seed-2\source_freeze\dann__lambda-0.10\SOURCE_COMPLETE.json,b3ffbb74c21d5044bd6c69ac98097cb38bd7616a7e9e5fd0038676f8c0bd5c6e,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,DANN,1.0,2,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-2\seed-2\source_freeze\dann__lambda-1.00\SOURCE_COMPLETE.json,154fa62296e41fb95c3774859470ac2eeb504921edc69e37d43aace9a5504a78,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,MMD,0.01,2,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-2\seed-2\source_freeze\mmd__lambda-0.01\SOURCE_COMPLETE.json,a8d6b8cd468110f3d5c29f73a0a3fa7bd55cec479bc6bf4b953cb7b5b3a86a81,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,MMD,0.1,2,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-2\seed-2\source_freeze\mmd__lambda-0.10\SOURCE_COMPLETE.json,15779af686a19d26ab4d7b542ce0fc4a7fc579e1d2a197f3fc370b8ef5c5f014,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,MMD,1.0,2,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-2\seed-2\source_freeze\mmd__lambda-1.00\SOURCE_COMPLETE.json,a205c467bf9f9f4ffa48bd99040ea0b5a9879641b140ea16d2cc69c7111b1915,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,CORAL,0.01,2,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-2\seed-2\source_freeze\coral__lambda-0.01\SOURCE_COMPLETE.json,2dd81ed594475b452789e566cb85bc6a490bdeb2f564ee9236879bb4718421eb,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,CORAL,0.1,2,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-2\seed-2\source_freeze\coral__lambda-0.10\SOURCE_COMPLETE.json,935b2d78abfb5e221ae37250754bad05d38253ebfe3865c9d32c75df0d608eb1,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,CORAL,1.0,2,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-2\seed-2\source_freeze\coral__lambda-1.00\SOURCE_COMPLETE.json,e425e116bd9faf6ff414d75d15196e31dd16f0e38a2e38cb77601fd5d3162360,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,ERM,0.0,3,0,HISTORICALLY_OBSERVED_TASK_OUTCOME,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-0\source_freeze\erm__lambda-0.00\SOURCE_COMPLETE.json,f266e3a9ad3b0387a4a1fb82be493a1ca5923b21b8ec9f42812a7bd44baca84c,P4A ERM outcome competence was already accessed under frozen protocol
S4,WBCIC,MI,EEGConformer,DANN,0.01,3,0,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-0\source_freeze\dann__lambda-0.01\SOURCE_COMPLETE.json,9cf17a3d7a7cc4b5a5234c1c608a1820fe2b2abb37844237e8342d67f2b2b678,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,DANN,0.1,3,0,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-0\source_freeze\dann__lambda-0.10\SOURCE_COMPLETE.json,239e6b035196fb44081e203c7cb37bf1881193ad592aa2e59c5bbbe7e2ac2c14,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,DANN,1.0,3,0,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-0\source_freeze\dann__lambda-1.00\SOURCE_COMPLETE.json,51835deee0afd8db437499ac7c7715dfa34efc6f3c2d4a117f6363598c55a2a4,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,MMD,0.01,3,0,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-0\source_freeze\mmd__lambda-0.01\SOURCE_COMPLETE.json,12260bae192f79519fe88004347c9bdf0d4f5da4e14d8207526e913a0a21283b,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,MMD,0.1,3,0,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-0\source_freeze\mmd__lambda-0.10\SOURCE_COMPLETE.json,9b6358ea4724beca6274caea08f0bf0dc19390139cc45c6309ab4f5718c3ab5f,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,MMD,1.0,3,0,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-0\source_freeze\mmd__lambda-1.00\SOURCE_COMPLETE.json,e6b40e096500c52dd6f984cf560154beeab5df190bd3a214369c649f2effcb66,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,CORAL,0.01,3,0,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-0\source_freeze\coral__lambda-0.01\SOURCE_COMPLETE.json,aba93435d8c9c82502a95af8139c14c47aa4e08a55f4e725ed773508ac88f0e3,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,CORAL,0.1,3,0,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-0\source_freeze\coral__lambda-0.10\SOURCE_COMPLETE.json,3cd53284d56465bad7bdff148e7992df690c866f9c8c71d3243e71209ba57414,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,CORAL,1.0,3,0,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-0\source_freeze\coral__lambda-1.00\SOURCE_COMPLETE.json,568d393b850badbae78a5cde1b9a3890f8aae33097d1cd231e76a484b00134b6,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,ERM,0.0,3,1,HISTORICALLY_OBSERVED_TASK_OUTCOME,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-1\source_freeze\erm__lambda-0.00\SOURCE_COMPLETE.json,d25def1c1331f050624e18a3f22d1c69f3f0e4fc7a58f8fad92b2a51bd17a466,P4A ERM outcome competence was already accessed under frozen protocol
S4,WBCIC,MI,EEGConformer,DANN,0.01,3,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-1\source_freeze\dann__lambda-0.01\SOURCE_COMPLETE.json,4a7116056923539d2fb25d01c783297ef763f5cf3ab9fffea768a6967c658ec1,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,DANN,0.1,3,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-1\source_freeze\dann__lambda-0.10\SOURCE_COMPLETE.json,cf3fa8a4c584fadbbb676ccb8ff9346cb8805be56f12535c421a5c0c937b1dba,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,DANN,1.0,3,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-1\source_freeze\dann__lambda-1.00\SOURCE_COMPLETE.json,a385c53190787a7577c6611aaee4a3620e31b16b37862fa8e489ad6d3caa0e22,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,MMD,0.01,3,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-1\source_freeze\mmd__lambda-0.01\SOURCE_COMPLETE.json,0a0d67037103f48ebd61982060ca7886fa0d84b2956efa191c29fd3331f61b96,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,MMD,0.1,3,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-1\source_freeze\mmd__lambda-0.10\SOURCE_COMPLETE.json,c0baa5fb41b5669de7234196b592554c7496ece574fd8836cc6bbf71f0e7b004,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,MMD,1.0,3,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-1\source_freeze\mmd__lambda-1.00\SOURCE_COMPLETE.json,45ecc00ad07fe0b320c40cda62291bb9ed6a8e67bb70742b60852cebcfc58933,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,CORAL,0.01,3,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-1\source_freeze\coral__lambda-0.01\SOURCE_COMPLETE.json,564798bcf609ad9fb5f98b8eb8934baa4f298c9a4a84eca1a25d95844630d4b5,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,CORAL,0.1,3,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-1\source_freeze\coral__lambda-0.10\SOURCE_COMPLETE.json,3029a8ba3b0071cca9e5617a4f6eed6948904d35049662d374a7f17d8be8dfbd,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,CORAL,1.0,3,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-1\source_freeze\coral__lambda-1.00\SOURCE_COMPLETE.json,455b99b056b30c92b8d3e7600dc3cf88be41df171f2c6856c333a1dd6c97be56,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,ERM,0.0,3,2,HISTORICALLY_OBSERVED_TASK_OUTCOME,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-2\source_freeze\erm__lambda-0.00\SOURCE_COMPLETE.json,03ee450cb91f93a9274e633c1bd3ffb3515ac8fd58acbbd26db485a24900ee45,P4A ERM outcome competence was already accessed under frozen protocol
S4,WBCIC,MI,EEGConformer,DANN,0.01,3,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-2\source_freeze\dann__lambda-0.01\SOURCE_COMPLETE.json,a03b37d58f4cef787f23477c993e5c8c2dc4c6045ecd2005fe1135253f6ac5d3,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,DANN,0.1,3,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-2\source_freeze\dann__lambda-0.10\SOURCE_COMPLETE.json,fe1d88fdb428736d34fe6de5e1938fc3a6f45772b230e46b36bfff392b4dd06d,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,DANN,1.0,3,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-2\source_freeze\dann__lambda-1.00\SOURCE_COMPLETE.json,52e7a558a6369f612054edf7f780850f5b9d2f149c6fa292fee89cbc3a9df193,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,MMD,0.01,3,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-2\source_freeze\mmd__lambda-0.01\SOURCE_COMPLETE.json,a654927f60599359e67c3fc2b48cffe56864cda51e17de57a83065abdc216a50,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,MMD,0.1,3,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-2\source_freeze\mmd__lambda-0.10\SOURCE_COMPLETE.json,21189fe72ef37f63bf9357371c6deb59918eefe1bd58a0e055e64a0ab44d9ee5,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,MMD,1.0,3,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-2\source_freeze\mmd__lambda-1.00\SOURCE_COMPLETE.json,5092f25e0fed1d0e08cbf4dce40ba07581d4295dbfbd7054a34cfc1a4302525d,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,CORAL,0.01,3,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-2\source_freeze\coral__lambda-0.01\SOURCE_COMPLETE.json,f524d770dc9cca86de689f6690e6eec558c02aaa472b43028a8749cc9c905baa,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,CORAL,0.1,3,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-2\source_freeze\coral__lambda-0.10\SOURCE_COMPLETE.json,8888de73ee8c6100d3cbd16fe5580030e243419d61e8aa3a2b5155b177cd0312,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,CORAL,1.0,3,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-3\seed-2\source_freeze\coral__lambda-1.00\SOURCE_COMPLETE.json,b23695e287839a6a80a39eecde8f8d74692a37cc1aa19a2598ee95249ac991e5,P4A SOURCE_COMPLETE explicit sealed flags
S4,WBCIC,MI,EEGConformer,ERM,0.0,4,0,HISTORICALLY_OBSERVED_TASK_OUTCOME,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-4\seed-0\source_freeze\erm__lambda-0.00\SOURCE_COMPLETE.json,1b88c1b16b28f157da97e86fa280b0264aa45a68e61fa90d1e5ce7e85c9338cd,P4A ERM outcome competence was already accessed under frozen protocol
S4,WBCIC,MI,EEGConformer,DANN,0.01,4,0,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S4\fold-4\seed-0\source_freeze\dann__lambda-0.01\SOURCE_COMPLETE.json,752a83e56acc3bbc883a21e4931da85afd9abe87369948e66b5170d0b3986186,P4A SOURCE_COMPLETE explicit sealed flags
