draw,beta_z_SI,beta_R_unsafe,beta_zSI_x_Runsafe,slope_low,slope_high,DeltaSlope_bridge,headroom_low_gain,headroom_high_gain,HeadroomContrast
1207,-0.0022785604040918258,-0.01621706777115193,0.002295652800210058,-0.0022785604040918258,-0.0011307340039867968,-0.001147826400105029,0.0005538380124776529,-0.0017909867909868004,0.0023448248034644535
1208,0.0011229588269425599,0.011697459537536778,0.003426705339113206,0.0011229588269425599,0.002836311496499163,-0.001713352669556603,0.0017505411255410645,0.00951704545454545,-0.007766504329004385
1209,0.0002908678340719431,-0.0003528435708594587,0.003644209500041319,0.0002908678340719431,0.0021129725840926027,-0.0018221047500206595,0.0011277548209365775,0.0055018939393939505,-0.004374139118457373
1210,-0.0037690641877069202,-0.006332699833026987,0.0131991400463265,-0.0037690641877069202,0.0028305058354563296,-0.00659957002316325,0.001217995931537545,-5.616056397313344e-05,0.0012741564955106783
1211,-0.009707064405249622,-0.001683136621948667,0.021580497710289418,-0.009707064405249622,0.0010831844498950874,-0.010790248855144709,-0.0005238207972583285,0.001078164457070675,-0.0016019852543290036
1212,-0.004889459114912162,-0.009892086921537046,0.006183004210907536,-0.004889459114912162,-0.001797957009458394,-0.003091502105453768,0.0008198521675083711,-0.0052280618686868,0.006047914036195171
1213,-0.0058536075412299205,6.758893639935816e-05,0.009823460998002513,-0.0058536075412299205,-0.000941877042228664,-0.0049117304990012566,0.003928571428571414,0.0055800189393939315,-0.0016514475108225174
1214,-0.01177608722923301,0.009554215335800644,0.024600203447060365,-0.01177608722923301,0.0005240144942971724,-0.012300101723530183,-0.006807994719926544,0.007172547846889944,-0.013980542566816488
1215,-0.00922872829258084,-0.003941018095057427,0.021769709590732256,-0.00922872829258084,0.0016561265027852882,-0.010884854795366128,0.00146823705808077,0.00136837121212125,9.986584595952008e-05
1216,-0.0019264017703105327,-0.0018487737799559652,0.006191956210130212,-0.0019264017703105327,0.0011695763347545733,-0.003095978105065106,0.002923553719008237,0.0032914673046251734,-0.00036791358561693655
1217,-0.0026181713886547315,0.007625822965431703,0.009080658589234087,-0.0026181713886547315,0.001922157905962312,-0.0045403292946170435,0.004308712121212074,0.009870129870129859,-0.0055614177489177845
1218,-0.007686189370050578,0.008793644585328149,0.020678893330004774,-0.007686189370050578,0.0026532572949518086,-0.010339446665002387,-0.000159801136363694,0.004269480519480501,-0.004429281655844195
1219,-0.00907574269122135,0.0034364153080732986,0.026568730257449165,-0.00907574269122135,0.004208622437503232,-0.013284365128724582,-0.0025749308561808953,0.0025578703703703445,-0.00513280122655124
1220,-0.0036341546377845623,0.0005777627008125624,0.005290811849295535,-0.0036341546377845623,-0.0009887487131367946,-0.0026454059246477676,0.0026893939393939467,0.003946969696969694,-0.0012575757575757469
1221,-0.009776501730950533,-0.001421543224328226,0.02750717917084742,-0.009776501730950533,0.003977087854473177,-0.01375358958542371,-0.0005188933606902793,0.008042929292929284,-0.008561822653619563
1222,-0.011714765981854992,-0.003298306937906871,0.02294391406390511,-0.011714765981854992,-0.00024280894990243683,-0.011471957031952555,-0.00042258522727276637,-0.0009813411896745774,0.000558755962401811
1223,0.000563761924072646,0.014571858669843948,0.0022966412957775542,0.000563761924072646,0.001712082571961423,-0.0011483206478887771,0.0018317099567099358,0.008610321969696938,-0.006778612012987002
1224,-0.007385741812683656,-0.02648855594759326,0.007304231646405542,-0.007385741812683656,-0.0037336259894808848,-0.003652115823202771,0.003846906565656485,-0.00648042929292931,0.010327335858585796
1225,-0.007564069809809523,0.005475474266187172,0.01738591520847701,-0.007564069809809523,0.0011288877944289812,-0.008692957604238504,-0.008182958052749718,0.005892518939393908,-0.014075476992143628
1226,0.003037435386119079,0.023325283610474312,-0.0020232129617836097,0.003037435386119079,0.0020258289052272746,0.0010116064808918049,-0.0016401515151515701,0.009874999999999984,-0.011515151515151555
1227,-0.0021387122835946765,0.0011338862007786979,0.00595175953961778,-0.0021387122835946765,0.0008371674862142136,-0.00297587976980889,0.003039215686274418,0.0035868298368298083,-0.0005476141505553903
1228,-0.013180840841838565,0.0005925079488767228,0.022906957891431535,-0.013180840841838565,-0.0017273618961227977,-0.011453478945715767,-6.566783910539959e-05,0.006499763257575731,-0.006565431096681131
1229,-0.007068592316025861,-0.0011885891425898838,0.014442532031210343,-0.007068592316025861,0.00015267369957931015,-0.007221266015605171,0.0051573426573425915,0.00672237076648837,-0.0015650281091457788
1230,-0.012989387525953687,-0.0037261384336481377,0.02571101091303131,-0.012989387525953687,-0.0001338820694380318,-0.012855505456515655,0.0030434718276514876,0.0018789457070706496,0.001164526120580838
1231,-0.011098669796997168,0.007332582569494272,0.03132631069928554,-0.011098669796997168,0.004564485552645603,-0.01566315534964277,-0.00027629813762631824,0.006989876443001393,-0.007266174580627711
1232,-0.0015292142614249608,0.013663575355995935,0.010016038677765937,-0.0015292142614249608,0.0034788050774580076,-0.005008019338882968,-0.0067756470959596,0.009426846590909076,-0.016202493686868675
1233,-0.0076945324972751035,-0.011438256995876283,0.006599713683762134,-0.0076945324972751035,-0.004394675655394037,-0.003299856841881067,-0.004934062850729494,-0.0046801346801347,-0.000253928170594794
1234,0.0050514833578925895,0.005599948799669525,-0.02023994992723995,0.0050514833578925895,-0.005068491605727386,0.010119974963619976,0.0013995215311004788,-0.0010158402203856907,0.0024153617514861697
1235,-0.005433934811099369,-0.015489531323634792,0.013316032972943738,-0.005433934811099369,0.0012240816753725002,-0.006658016486471869,0.00699057334710737,-0.005861545138888963,0.012852118485996333
1236,-0.011296370145618823,-0.006635432516459944,0.02523924817000673,-0.011296370145618823,0.0013232539393845423,-0.012619624085003365,0.0033319871509209058,-0.006414869852369923,0.009746857003290829
1237,-0.011443472041660643,0.006960215474605073,0.029708929325888922,-0.011443472041660643,0.0034109926212838176,-0.014854464662944461,0.0013477658529741443,0.00042534722222216636,0.0009224186307519779
1238,-0.005415453868106259,-0.01005665550575515,0.013510446251244243,-0.005415453868106259,0.0013397692575158621,-0.0067552231256221215,0.00352272727272716,0.004045454545454555,-0.0005227272727273951
1239,-0.008052720305950143,0.01769213180487348,0.032204660900537564,-0.008052720305950143,0.008049610144318639,-0.016102330450268782,-0.007542195855614971,0.007546862859362823,-0.015089058714977795
1240,0.0023703119387330027,0.009442777689361111,0.001103320948357639,0.0023703119387330027,0.002921972412911822,-0.0005516604741788195,-0.0016769972451791272,0.007671451355661889,-0.009348448600841016
1241,-0.005714852958458383,0.0036895191119380487,0.024615708577005534,-0.005714852958458383,0.0065930013300443836,-0.012307854288502767,0.007096222643097567,0.01198008733164975,-0.004883864688552183
1242,-0.007133505778248972,0.010419302559079113,0.016817934655788236,-0.007133505778248972,0.0012754615496451457,-0.008408967327894118,0.0015340078415735999,0.010802772038567417,-0.009268764196993818
1243,-0.014068941051859591,-0.005047930656103338,0.028491670269736424,-0.014068941051859591,0.00017689408300862117,-0.014245835134868212,0.0024977114898989397,0.00420036300505046,-0.0017026515151515207
1244,-0.0019085665614836204,-0.013909639813728326,-0.006335758087715371,-0.0019085665614836204,-0.0050764456053413055,0.0031678790438576855,0.0017845117845117,-0.004529671717171741,0.0063141835016834414
1245,-0.011086272713428432,0.014267731311931472,0.031716440514143324,-0.011086272713428432,0.00477194754364323,-0.015858220257071662,-0.004129629629629654,0.005662037037037006,-0.00979166666666666
1246,-0.0034352360290079743,0.008259628112510749,0.00939223179699423,-0.0034352360290079743,0.0012608798694891407,-0.004696115898497115,0.003871753246753207,0.009356060606060587,-0.00548430735930738
1247,-0.0030281758238934354,-0.0026872391424582146,0.010530972555118983,-0.0030281758238934354,0.0022373104536660563,-0.005265486277559492,0.0036136363636363068,0.003973800505050465,-0.00036016414141415865
1248,-0.010294175301020624,0.007791454774308319,0.03142328216030791,-0.010294175301020624,0.0054174657791333306,-0.015711641080153955,0.0007809343434343335,-0.00394549663299664,0.004726430976430974
1249,0.0001555325291636067,0.0012953627388814478,-0.0020638190365473343,0.0001555325291636067,-0.0008763769891100605,0.0010319095182736672,0.0017803030303029605,0.005073232323232285,-0.003292929292929325
1250,-0.006296357890182354,0.020120885392162682,0.010218997666787067,-0.006296357890182354,-0.0011868590567888204,-0.0051094988333935335,-0.004974460514233264,0.00995813397129182,-0.014932594485525084
1251,3.713893144649885e-05,0.012203419943079614,0.004646089439593545,3.713893144649885e-05,0.002360183651243271,-0.0023230447197967723,0.001821095571095523,0.009400623885918,-0.007579528314822477
1252,0.0040935366555356345,0.032484678094013224,-0.004981749432029766,0.0040935366555356345,0.0016026619395207516,0.002490874716014883,-0.01084499508978671,0.007116026334776292,-0.017961021424563003
1253,-0.011223063249411353,0.004932285825320136,0.029212234245717315,-0.011223063249411353,0.0033830538734473045,-0.014606117122858657,-0.001144649621212135,-0.0016863952020202307,0.0005417455808080956
1254,-0.005086774106309182,-0.010309583939166502,0.009688985282000765,-0.005086774106309182,-0.00024228146530879888,-0.004844492641000383,0.0032272727272726603,0.0009898989898989995,0.002237373737373661
1255,-0.0029422512305092856,-0.0065233381772395425,-0.0009992614821571083,-0.0029422512305092856,-0.0034418819715878396,0.0004996307410785541,0.004001623376623365,0.0016027462121211747,0.00239887716450219
1256,-0.006470209940899302,-0.008290479750782953,0.01786061357742928,-0.006470209940899302,0.002460096847815337,-0.00893030678871464,0.0006894841269840428,-0.0027087279040404373,0.00339821203102448
1257,-0.0026224195386295394,0.019882412507854448,0.007535991245030238,-0.0026224195386295394,0.0011455760838855796,-0.003767995622515119,0.0010443722943722573,0.007284255599472961,-0.006239883305100703
1258,-0.0016409605412603318,0.0034911193911362276,0.013759551883537792,-0.0016409605412603318,0.005238815400508564,-0.006879775941768896,-0.0011707988980716455,0.003295205342902731,-0.004466004240974377
1259,-0.0006116262592254099,0.002444124867831487,0.0007740443726789461,-0.0006116262592254099,-0.00022460407288593686,-0.00038702218633947304,0.002967914438502594,0.0053030303030302695,-0.0023351158645276756
1260,-0.0008764893733770531,0.0019187466385228006,0.001418558138368751,-0.0008764893733770531,-0.00016721030419267755,-0.0007092790691843755,0.0020601851851850834,0.005198863636363616,-0.0031386784511785327
1261,-0.007891327354719237,0.002319517500773567,0.010254774081473989,-0.007891327354719237,-0.0027639403139822424,-0.005127387040736994,-0.000144230769230816,0.0016755793226381353,-0.0018198100918689513
1262,-0.0017303904765436908,0.007496495457822699,0.008172364655400886,-0.0017303904765436908,0.002355791851156752,-0.004086182327700443,0.002973484848484783,0.009177188552188523,-0.006203703703703741
1263,-0.006323069202408507,0.0020012788207658446,0.011432715618392637,-0.006323069202408507,-0.0006067113932121887,-0.0057163578091963185,-0.004595231157731185,0.0057216466131907295,-0.010316877770921915
1264,-0.006276657238970609,-0.002914207099118669,0.02228519558098181,-0.006276657238970609,0.004865940551520296,-0.011142597790490904,0.00311691130050498,-0.0029034090909091414,0.006020320391414121
1265,-0.0032629351020420356,-0.004292581558795512,0.004396500383551279,-0.0032629351020420356,-0.0010646849102663963,-0.0021982501917756393,0.003992424242424173,0.0032196969696969796,0.0007727272727271937
1266,-0.003663047770034909,-0.004908699126381028,0.014272939588549754,-0.003663047770034909,0.003473422024239968,-0.007136469794274877,0.0030254467754466923,-0.0013581587938205648,0.004383605569267257
1267,-0.010089802438340657,0.007460624842366884,0.03120019722919036,-0.010089802438340657,0.005510296176254523,-0.01560009861459518,-0.0005832938762626498,0.009672664141414098,-0.010255958017676748
1268,-0.011592923090471533,-0.0005682299786662738,0.025091276498505677,-0.011592923090471533,0.0009527151587813056,-0.012545638249252838,-0.00592760942760946,0.002034511784511773,-0.007962121212121233
1269,-0.01164339446848176,-0.012138831317184698,0.025083305674928405,-0.01164339446848176,0.0008982583689824426,-0.012541652837464203,0.006303267045454479,-0.009854482323232381,0.01615774936868686
1270,-0.01098853902824191,0.0036216718924433023,0.01889623032626881,-0.01098853902824191,-0.0015404238651075056,-0.009448115163134405,-0.01131847993827161,0.005325351731601709,-0.01664383166987332
1271,-0.013546884437610443,0.00423063831770063,0.02983239308551215,-0.013546884437610443,0.0013693121051456328,-0.014916196542756076,-0.002817385161135167,-0.009239618406285156,0.006422233245149989
1272,-0.009684676480284236,-0.0018080173510785068,0.020213262694975257,-0.009684676480284236,0.00042195486720339286,-0.010106631347487629,-3.417968750001879e-05,0.0016831259018758717,-0.0017173055893758905
1273,-0.003961440479339698,-0.029919693053439448,0.008451045111516908,-0.003961440479339698,0.00026408207641875556,-0.004225522555758454,0.001961630190796818,-0.007069654882154966,0.009031285072951784
1274,0.0008951548044072964,0.010189213186933,0.0046059463330107835,0.0008951548044072964,0.003198127970912688,-0.0023029731665053918,0.0015485739750444824,0.009262820512820498,-0.007714246537776016
1275,-0.0014884868823007357,-0.003248004054566176,0.00028235081378236306,-0.0014884868823007357,-0.0013473114754095543,-0.00014117540689118153,0.0009920435977420763,0.0020166812354312155,-0.0010246376376891392
1276,-0.0030693119107998695,0.0018854055450549766,0.012639568630894415,-0.0030693119107998695,0.003250472404647338,-0.006319784315447208,-0.002022144522144562,0.005331996434937606,-0.007354140957082168
1277,-0.010414755509898368,0.012882485743452592,0.019781093894725967,-0.010414755509898368,-0.0005242085625353846,-0.009890546947362983,-0.002011614304812853,0.009210372960372939,-0.011221987265185793
1278,-0.014891641194314537,0.012102728093506848,0.03538973370645617,-0.014891641194314537,0.002803225658913548,-0.017694866853228085,-0.00456481481481486,0.0042448442760942475,-0.008809659090909108
1279,0.0004563256499977755,-0.010173004758056374,-0.01437275642909386,0.0004563256499977755,-0.006730052564549154,0.00718637821454693,-0.0017072510822511502,0.002992424242424187,-0.004699675324675337
1280,-0.008978973075639086,-0.006511744807816607,0.019416725988937213,-0.008978973075639086,0.0007293899188295198,-0.009708362994468606,-0.0036699679082491496,0.0020089786756453,-0.005678946583894449
1281,-0.009723307983260565,-0.013792493439972759,0.018020437797509836,-0.009723307983260565,-0.0007130890845056474,-0.009010218898754918,0.0017876922635444998,-0.0148759075126263,0.0166635997761708
1282,-0.0036136481739103684,-0.0032154210071125688,0.010226344157496068,-0.0036136481739103684,0.0014995239048376657,-0.005113172078748034,0.004107481060605982,0.002797619047619022,0.0013098620129869598
1283,-0.004101135947663457,-0.008032176644949679,0.005446983789556352,-0.004101135947663457,-0.0013776440528852811,-0.002723491894778176,0.00020815796857458888,0.0014082228535353418,-0.001200064884960753
1284,-0.010500194991441518,0.013429572501288001,0.02755122656148259,-0.010500194991441518,0.0032754182892997773,-0.013775613280741296,-0.004681397306397353,0.003845117845117793,-0.008526515151515146
1285,-0.016270594558867306,0.022980710450434212,0.041623877889041754,-0.016270594558867306,0.004541344385653571,-0.020811938944520877,-0.011843490710678199,0.007878787878787825,-0.019722278589466024
1286,-0.006315770286836283,-0.007797373186624576,0.018350070910339543,-0.006315770286836283,0.0028592651683334884,-0.009175035455169771,0.0034155618686868144,0.0078541666666666,-0.004438604797979785
1287,-0.010424023393951161,0.009200947610676516,0.029982639480659327,-0.010424023393951161,0.0045672963463785025,-0.014991319740329663,-0.0008266819985570427,0.010960286458333275,-0.011786968456890319
1288,-0.002371564395743674,0.008446103567647727,0.007487594710574025,-0.002371564395743674,0.0013722329595433386,-0.0037437973552870126,6.410256410253075e-05,0.011267825311942965,-0.011203722747840435
1289,0.00039119162803978027,0.003617782277431522,-0.002166109052174244,0.00039119162803978027,-0.0006918628980473417,0.001083054526087122,0.00012529137529136922,0.0035271836007129765,-0.0034018922254216073
1290,-0.0013447865335018596,-0.00601361352691114,0.003959715829823576,-0.0013447865335018596,0.0006350713814099285,-0.001979857914911788,0.0030113636363635356,-9.469696969698126e-05,0.0031060606060605168
1291,-0.00930927197971873,0.014934325875131693,0.019658881221231998,-0.00930927197971873,0.0005201686308972681,-0.009829440610615999,-0.001994780393217914,0.006484670928030269,-0.008479451321248183
1292,-0.014083262384410909,-0.007378619738055551,0.025611685363427273,-0.014083262384410909,-0.001277419702697272,-0.012805842681713637,0.0029108796296295997,-0.0021156004489337834,0.005026480078563383
1293,-0.007527235058085272,0.004194653374538434,0.02034168236861555,-0.007527235058085272,0.0026436061262225035,-0.010170841184307776,0.0019774955436719648,0.007039627039627046,-0.005062131495955082
1294,-0.013787943773874987,0.016652597191458906,0.03385223121995684,-0.013787943773874987,0.0031381718361034334,-0.01692611560997842,-0.0005964695027195388,0.0017136437908496177,-0.0023101132935691568
1295,-0.00985888165075984,-0.002610261286867775,0.021735697050261897,-0.00985888165075984,0.0010089668743711085,-0.010867848525130949,-0.003302188552188573,0.0012091750841751133,-0.004511363636363687
1296,-0.01277244360523387,0.004487922112926647,0.03318247582366617,-0.01277244360523387,0.003818794306599217,-0.016591237911833086,0.0005291005291004769,0.008364197530864145,-0.007835097001763668
1297,-0.00024573706040944936,0.013368465077679928,0.004669127635756214,-0.00024573706040944936,0.0020888267574686575,-0.002334563817878107,0.0006060606060605334,0.010448232323232304,-0.00984217171717177
1298,-0.01993996117023696,0.018869207904873436,0.04275557369862451,-0.01993996117023696,0.0014378256790752962,-0.021377786849312255,-0.01000000000000002,0.010432692307692294,-0.02043269230769231
1299,-0.020572858349550516,0.013569261967779142,0.04089630093037036,-0.020572858349550516,-0.0001247078843653361,-0.02044815046518518,-0.010054450757575729,-0.0023910984848485133,-0.007663352272727216
1300,0.0002837067235466166,0.01713085688413466,0.006388366216822544,0.0002837067235466166,0.0034778898319578885,-0.003194183108411272,-0.008725142045454572,0.007619258996212087,-0.016344401041666658
1301,-0.011760869955041626,0.011390262217847209,0.025317345060702507,-0.011760869955041626,0.0008978025753096277,-0.012658672530351254,-0.0016006657483930362,0.0072341839447102214,-0.008834849693103258
1302,-0.010488941546330477,0.008479880410749966,0.028312827317558992,-0.010488941546330477,0.0036674721124490186,-0.014156413658779496,8.729876893912372e-06,0.007018060064935008,-0.007009330188041096
1303,-0.0035026975607453962,0.0025788326677922678,0.00077480492039494,-0.0035026975607453962,-0.0031152951005479265,-0.00038740246019747,0.0028881918139730335,-0.000366950757575783,0.0032551425715488165
1304,-0.0142157652132955,0.013976475293142375,0.03404869718916871,-0.0142157652132955,0.0028085833812888563,-0.017024348594584356,-0.003717227421271547,-0.0036142676767677226,-0.0001029597445038246
1305,-0.0022248668939970984,-0.003349839130077758,0.013124765759605523,-0.0022248668939970984,0.004337515985805663,-0.006562382879802761,0.00066919191919188,0.009595012626262648,-0.008925820707070767
1306,-0.0014180447204361442,-0.014933602130366038,-0.011637705213898864,-0.0014180447204361442,-0.007236897327385576,0.005818852606949432,-0.00354876893939395,-0.005037878787878734,0.0014891098484847835
1307,-0.011065198774879135,0.00166649072439181,0.02894535635219451,-0.011065198774879135,0.003407479401218121,-0.014472678176097256,0.0042515297202797,0.0021764520202019466,0.0020750777000777534
1308,-0.0032225150989229102,-0.021698470956449934,0.0061790975737507255,-0.0032225150989229102,-0.0001329663120475475,-0.0030895487868753627,0.0006944444444444102,-0.007520202020202061,0.008214646464646471
1309,-0.005418681026770416,-0.011960199801434783,0.008781280281168495,-0.005418681026770416,-0.0010280408861861679,-0.004390640140584248,0.0018674242424240903,0.0017329545454545596,0.0001344696969695306
1310,-0.01610559292925704,0.0066299839012718565,0.03184253954393685,-0.01610559292925704,-0.00018432315728861629,-0.015921269771968425,0.002405303030302955,0.005235389610389576,-0.0028300865800866206
1311,-0.008803729322097352,-0.001269376791339363,0.022865549523994107,-0.008803729322097352,0.0026290454398997017,-0.011432774761997054,0.001203736584595931,0.0002350514069264142,0.0009686851776695168
1312,-0.004881120549045302,-0.010791582744049047,0.007646855467283378,-0.004881120549045302,-0.0010576928154036134,-0.003823427733641689,-0.0017433954933955072,-0.006961527035056435,0.005218131541660927
1313,-0.0006747834141581262,-0.029995423289680717,-0.003212127408705737,-0.0006747834141581262,-0.0022808471185109948,0.0016060637043528686,0.0040704842543077295,-0.0047367909867910155,0.008807275241098745
1314,-0.010287006673349197,0.019975525125435926,0.01899778661485616,-0.010287006673349197,-0.0007881133659211163,-0.00949889330742808,0.0005470142602494872,0.013935023310023295,-0.013388009049773808
1315,-0.006450187009384124,-0.006654660533411192,0.0209010068287268,-0.006450187009384124,0.004000316404979275,-0.0104505034143634,0.005601907230196646,0.001664514462809837,0.003937392767386809
1316,-0.011941396731185598,-0.018796643269701204,0.020950614311474564,-0.011941396731185598,-0.001466089575448316,-0.010475307155737282,0.006869834710743764,0.005849282296650716,0.0010205524140930481
1317,-0.007306973251441901,-0.00016055038144374006,0.007925441825304741,-0.007306973251441901,-0.00334425233878953,-0.003962720912652371,-0.007713744588744556,0.0023183001893939507,-0.010032044778138507
1318,-0.0018467237297080186,-0.004376285244419671,-0.0010533424125401497,-0.0018467237297080186,-0.0023733949359780937,0.0005266712062700748,0.0028994490358126273,0.0018201754385964795,0.0010792735972161478
1319,-0.010586959800158068,0.008306473789211063,0.028970062807235828,-0.010586959800158068,0.003898071603459846,-0.014485031403617914,0.0011677539281705496,-0.009135101010101076,0.010302854938271626
1320,-0.0072901157745545505,0.004829715869124448,0.01835171122737393,-0.0072901157745545505,0.0018857398391324137,-0.009175855613686964,0.006029660443722872,0.007030263573232287,-0.0010006031295094154
1321,-0.004319067468556658,0.01319260238712042,0.009476854806618307,-0.004319067468556658,0.00041935993475249525,-0.004738427403309153,-0.003493250519904953,0.007255244755244716,-0.010748495275149669
1322,-0.007709287837889479,-0.0043332502773779525,0.02246980009451616,-0.007709287837889479,0.0035256122093686015,-0.01123490004725808,0.005249143217893167,-0.010412808641975389,0.015661951859868555
1323,-0.008975262360326667,0.008435045108628499,0.030012414755015513,-0.008975262360326667,0.006030945017181089,-0.015006207377507757,-0.00338511604136608,0.008650918911335523,-0.012036034952701603
1324,-0.005739023280309457,0.004948581986862684,0.015361000262592763,-0.005739023280309457,0.0019414768509869243,-0.007680500131296382,0.0026788720538719725,0.0094002525252525,-0.006721380471380528
1325,-0.006184549697354687,-0.0062262460390345165,0.01909132598650525,-0.006184549697354687,0.003361113295897937,-0.009545662993252624,0.00538720538720532,-0.00386910774410778,0.0092563131313131
1326,-0.0028517890604884853,-0.010739739294124338,-0.005964036272648051,-0.0028517890604884853,-0.005833807196812511,0.0029820181363240253,0.002491258741258647,0.0005057932263814294,0.0019854655148772177
1327,-0.012368270635408516,0.01574280258803429,0.034826351153202595,-0.012368270635408516,0.005044904941192781,-0.017413175576601297,-0.004328622766122777,0.011606227718360005,-0.01593485048448278
1328,-0.006967917254709915,0.008807471949042281,0.02128459685227005,-0.006967917254709915,0.0036743811714251094,-0.010642298426135025,0.002034181096681021,0.010788549558080762,-0.00875436846139974
1329,-0.013731582361459818,0.018945313538791926,0.034574748388007316,-0.013731582361459818,0.0035557918325438403,-0.017287374194003658,-0.011580882352941165,0.002211538461538492,-0.013792420814479657
1330,-0.0032556409361411687,-0.011471987849122765,0.008062785851137334,-0.0032556409361411687,0.0007757519894274981,-0.004031392925568667,-0.003915281285072978,-2.7225378787891035e-05,-0.003888055906285087
1331,-0.005268875001757824,0.005197357053578942,0.015577528991690896,-0.005268875001757824,0.002519889494087624,-0.007788764495845448,-0.002816692313762681,0.0026329139610389144,-0.005449606274801596
1332,-0.005667268097241397,-0.015206123380307466,0.008931832171457155,-0.005667268097241397,-0.0012013520115128195,-0.004465916085728577,0.0014450757575756798,-0.00648484848484851,0.00792992424242419
1333,-0.0016623837550254115,0.0018246252793353897,0.005760731910672738,-0.0016623837550254115,0.0012179822003109573,-0.002880365955336369,-0.0018009641873278906,0.0054585326953748145,-0.007259496882702705
1334,-0.011433527503024891,0.012648607416017919,0.029411975853059977,-0.011433527503024891,0.003272460423505097,-0.014705987926529988,0.000526633522727205,-0.007581597222222261,0.008108230744949466
1335,-0.0014853925121898447,0.011958537511002985,0.006275071121852192,-0.0014853925121898447,0.0016521430487362512,-0.003137535560926096,0.0016742424242423802,0.0096931818181818,-0.00801893939393942
1336,-0.00905398174457354,0.0016248330362145101,0.0249508611343195,-0.00905398174457354,0.0034214488225862098,-0.01247543056715975,0.002803956686429457,0.00030009920634919973,0.002503857480080257
1337,-0.004004611911392371,0.009529753610133742,0.015068419836328903,-0.004004611911392371,0.0035295980067720804,-0.007534209918164452,-0.0008607871477937998,0.006407110881542653,-0.007267898029336453
1338,-0.010357736258125992,-0.011071325805652638,0.019586495430308028,-0.010357736258125992,-0.0005644885429719783,-0.009793247715154014,-0.0037826797385621586,-0.0067884372571873,0.003005757518625141
1339,-0.011277973085314738,0.006765981172425112,0.020434607720721927,-0.011277973085314738,-0.0010606692249537746,-0.010217303860360964,-0.0006346275252525603,0.008396306818181794,-0.009030934343434355
1340,0.005294935608081447,0.028229482273678795,-0.005640504475591405,0.005294935608081447,0.0024746833702857444,0.0028202522377957025,0.0005573593073592288,0.006740056818181775,-0.006182697510822547
1341,-0.0047091392386908616,0.005360539415528215,0.01069116745980995,-0.0047091392386908616,0.0006364444912141136,-0.005345583729904975,0.002466856060605963,0.009047865013774088,-0.006581008953168125
1342,-0.007995079638446829,0.0008829099208571209,0.030143225760689684,-0.007995079638446829,0.007076533241898013,-0.015071612880344842,0.005575076422115838,0.01807420798898067,-0.012499131566864833
1343,-0.006615651094125212,0.005170803704752255,0.018294640763710027,-0.006615651094125212,0.002531669287729801,-0.009147320381855013,-0.0016418525533109334,0.008338331228956176,-0.009980183782267109
1344,-0.005554334139170013,-0.0010596001627663954,0.021492481151523784,-0.005554334139170013,0.005191906436591879,-0.010746240575761892,0.0050165343915343375,-0.007021604938271578,0.012038139329805915
1345,-0.005235760937170507,0.010768289724302216,0.014955308290276255,-0.005235760937170507,0.0022418932079676206,-0.0074776541451381275,-0.0025278020590520853,0.0048415218360071,-0.007369323895059185
1346,-0.0016371837749410883,-0.0007639798344998563,2.4451078104356574e-05,-0.0016371837749410883,-0.0016249582358889099,-1.2225539052178287e-05,0.0006010101010100334,0.003684343434343407,-0.0030833333333333737
1347,-0.014862090068923712,0.011880924887273558,0.03555598998803852,-0.014862090068923712,0.002915904925095549,-0.01777799499401926,-0.0022800268308081186,0.002257508116883071,-0.00453753494769119
1348,-0.004553542390781124,-0.014928668330436502,0.010959732172019065,-0.004553542390781124,0.0009263236952284084,-0.005479866086009533,0.004520202020201936,-0.00435542929292935,0.008875631313131287
1349,-0.01505422981654949,0.025804697748134108,0.036277613010607015,-0.01505422981654949,0.0030845766887540177,-0.018138806505303508,-0.003942879313973109,0.0080046120931537,-0.011947491407126809
1350,-0.008925944243025698,0.008633699612582776,0.020528449412668022,-0.008925944243025698,0.0013382804633083126,-0.010264224706334011,0.002745896464646375,0.012842171717171679,-0.010096275252525305
1351,0.0012791748361787939,0.01381317692703915,0.008112846142302977,0.0012791748361787939,0.005335597907330282,-0.004056423071151488,-0.009525726010101055,0.0021463815789473733,-0.011672107589048429
1352,-0.0022574434260087825,0.007235588080204514,0.008553051704523073,-0.0022574434260087825,0.0020190824262527537,-0.004276525852261536,0.003694444444444414,0.0072575757575757535,-0.0035631313131313396
1353,-0.004480263903101879,0.0002758245010017588,0.011467090317042421,-0.004480263903101879,0.0012532812554193317,-0.0057335451585212105,0.0021313131313130734,0.003284090909090913,-0.0011527777777778398
1354,2.436447314778465e-05,0.002893173116217373,0.005433447563843051,2.436447314778465e-05,0.0027410882550693103,-0.0027167237819215257,0.0034256628787878063,0.009783549783549787,-0.006357886904761981
1355,-0.010026912957001206,0.008292007253117439,0.02822947305643703,-0.010026912957001206,0.004087823571217309,-0.014114736528218515,-0.0008294314674523223,0.0003611637205386831,-0.0011905951879910054
1356,0.0030477605578951663,-0.00652663518077817,0.0018883877001394723,0.0030477605578951663,0.003991954407964902,-0.0009441938500697361,0.009069602272727195,0.014361471861471872,-0.005291869588744677
1357,-0.006123361620254737,0.007055038555183396,0.019552360473331733,-0.006123361620254737,0.003652818616411129,-0.009776180236665866,0.0001714230371900404,0.0030295138888888503,-0.0028580908516988098
