subject,session,bdf_path,bdf_bytes,manifest_checksum_algorithm,manifest_checksum,sampling_rate_hz,recording_duration_seconds,eeg_channel_count,total_channel_count,channel_names_hash,pz_present,all_channels_good,event_count,left_hand_trials,right_hand_trials,event_labels,malformed_events,manifest_size_match,bdf_header_open,bdf_sfreq,bdf_channels,bdf_samples,bdf_duration_seconds,bdf_channel_names_hash
sub-34,0,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-34\ses-0\eeg\sub-34_ses-0_task-imagery_run-0_eeg.bdf,460896096,sha256,ef230d53e411eb5395cebf080e4d51f7dcda3d7b640703089a20528d86adabfc,1000.0,2399.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2400000,2400.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-34,1,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-34\ses-1\eeg\sub-34_ses-1_task-imagery_run-0_eeg.bdf,442652961,sha256,34243c762ba1cc5b51067149ffa8e9a2d297510b965201a7d562608d1356c72a,1000.0,2304.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2305000,2305.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-34,2,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-34\ses-2\eeg\sub-34_ses-2_task-imagery_run-0_eeg.bdf,443229060,sha256,e9e4f37d94c5b319559df33873fe4b3cfe71c8bf04cd95d9d4fe324a0096df7e,1000.0,2307.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2308000,2308.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-35,0,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-35\ses-0\eeg\sub-35_ses-0_task-imagery_run-0_eeg.bdf,424985925,sha256,2028675f56cbc6a141949c2a5089f4fed012e75a0cc207acea30db881ac62fbc,1000.0,2212.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2213000,2213.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-35,1,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-35\ses-1\eeg\sub-35_ses-1_task-imagery_run-0_eeg.bdf,419993067,sha256,70fd2bb5fcee34a5bddf56089b58d9b9a4b643b2eeb171af4bee39d68fd23661,1000.0,2186.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2187000,2187.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-35,2,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-35\ses-2\eeg\sub-35_ses-2_task-imagery_run-0_eeg.bdf,462240327,sha256,20680c56a3c1f74d09f15d58cb62bf46804aee204fd48db78b394ad917c6ffc6,1000.0,2406.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2407000,2407.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-36,0,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-36\ses-0\eeg\sub-36_ses-0_task-imagery_run-0_eeg.bdf,437660103,sha256,0be719017dde34f7170ce5697f265ff733dbb60b775f6498a2ebdf481078d74e,1000.0,2278.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2279000,2279.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-36,1,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-36\ses-1\eeg\sub-36_ses-1_task-imagery_run-0_eeg.bdf,447837852,sha256,0f77dbe353aaf9e448b140c3b54cec992bfbb0cc40b51f737d2cbabcc5597317,1000.0,2331.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2332000,2332.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-36,2,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-36\ses-2\eeg\sub-36_ses-2_task-imagery_run-0_eeg.bdf,447069720,sha256,444eaa4168eede88661567c82fa16b20ae1fb72c7e76fe59f85af059f07fc390,1000.0,2327.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2328000,2328.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-37,0,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-37\ses-0\eeg\sub-37_ses-0_task-imagery_run-0_eeg.bdf,464352690,sha256,f68c6e94ca79579953ab45d39de6179b186c1193fe28cf8f900fcc17c26b7cd7,1000.0,2417.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2418000,2418.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-37,1,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-37\ses-1\eeg\sub-37_ses-1_task-imagery_run-0_eeg.bdf,458975766,sha256,b61fce04f10ef3911226e26210a8b2f436c1effd48b35f40e2aa46aa2d818d62,1000.0,2389.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2390000,2390.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-37,2,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-37\ses-2\eeg\sub-37_ses-2_task-imagery_run-0_eeg.bdf,443805159,sha256,c0601b119f4bb9ee66afc71e4cda104c73621533d18b8107bafcce103b1dc212,1000.0,2310.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2311000,2311.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-38,0,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-38\ses-0\eeg\sub-38_ses-0_task-imagery_run-0_eeg.bdf,428058453,sha256,58b07d75d3a5362ab8c054f83d75e15198279d759c976c9b69bc0dd84a0cebfc,1000.0,2228.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2229000,2229.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-38,1,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-38\ses-1\eeg\sub-38_ses-1_task-imagery_run-0_eeg.bdf,421913397,sha256,368bb6c67cff4d0b90517323ff4c367ae19d6065c805e61130c9fa2e1da30c03,1000.0,2196.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2197000,2197.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-38,2,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-38\ses-2\eeg\sub-38_ses-2_task-imagery_run-0_eeg.bdf,424985925,sha256,c9c1f8ec04a54dbc503fb50eb77b2e5135f74d71414d3538caf4f8250d04abee,1000.0,2212.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2213000,2213.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-39,0,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-39\ses-0\eeg\sub-39_ses-0_task-imagery_run-0_eeg.bdf,453214776,sha256,3e66a02c59bf10d35a931db0448b8c68742825a4f4ce622150a7d0c789f80eb4,1000.0,2359.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2360000,2360.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-39,1,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-39\ses-1\eeg\sub-39_ses-1_task-imagery_run-0_eeg.bdf,426906255,sha256,3cae6839410fb04f5012919be297bd8da7c5af6532f14a709af9783a7f4fd141,1000.0,2222.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2223000,2223.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-39,2,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-39\ses-2\eeg\sub-39_ses-2_task-imagery_run-0_eeg.bdf,466273020,sha256,02d40534c74ec51f8ad72c38ed1f9087f3abd53256ac264f81810223cbb2117c,1000.0,2427.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2428000,2428.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-40,0,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-40\ses-0\eeg\sub-40_ses-0_task-imagery_run-0_eeg.bdf,430746915,sha256,703aedc60e602ff49f2633f5703f63dc376efef666a27c80ee70d1ddacecea25,1000.0,2242.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2243000,2243.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-40,1,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-40\ses-1\eeg\sub-40_ses-1_task-imagery_run-0_eeg.bdf,552303804,sha256,4c96327b2ed3ad57c90e97535e18bc1b531e6bd44f719981e509a518e7c5140f,1000.0,2875.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2876000,2876.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-40,2,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-40\ses-2\eeg\sub-40_ses-2_task-imagery_run-0_eeg.bdf,421721364,sha256,4e7b234a818165062ed692c2fffc8285c2bd62af16294d24acfc1a2c906366dc,1000.0,2195.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2196000,2196.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-41,0,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-41\ses-0\eeg\sub-41_ses-0_task-imagery_run-0_eeg.bdf,466080987,sha256,0a3def09cbeb9915f51bb2af97eb9d3be1f963602ce7172e2e30ecc7b112631f,1000.0,2426.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2427000,2427.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-41,1,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-41\ses-1\eeg\sub-41_ses-1_task-imagery_run-0_eeg.bdf,453790875,sha256,229c8dcb5878617390d6b9667dc20695bf2b1267c784777eedc84e85e9db80ed,1000.0,2362.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2363000,2363.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-41,2,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-41\ses-2\eeg\sub-41_ses-2_task-imagery_run-0_eeg.bdf,550575507,sha256,132d03c3c6585332860b7408566f4dda32d7a33a43a9038a20c9efc9acb64039,1000.0,2866.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2867000,2867.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-42,0,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-42\ses-0\eeg\sub-42_ses-0_task-imagery_run-0_eeg.bdf,547310946,sha256,7d735e5b6d0fbb30360d57882776353d49acad34064c0bc564b0b7b1dcd8e30f,1000.0,2849.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2850000,2850.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-42,1,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-42\ses-1\eeg\sub-42_ses-1_task-imagery_run-0_eeg.bdf,626236509,sha256,48e17bc0eded0fb4ed57ddd8e06c0f6d25618eb34487dfc821246ea76b14a850,1000.0,3260.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,3261000,3261.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-42,2,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-42\ses-2\eeg\sub-42_ses-2_task-imagery_run-0_eeg.bdf,479715330,sha256,0d3807b4c961bee3fc16227c07656732298598a69ed12ce3609026bc9f9d0e1b,1000.0,2497.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2498000,2498.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-43,0,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-43\ses-0\eeg\sub-43_ses-0_task-imagery_run-0_eeg.bdf,429978783,sha256,591ed40f807e6f180d09dfcaac82d788db883edca7cb6c7371911cff24f8ce87,1000.0,2238.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2239000,2239.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-43,1,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-43\ses-1\eeg\sub-43_ses-1_task-imagery_run-0_eeg.bdf,430170816,sha256,18b069ec0caaf13065cdd4dc69a984fe280cc8549291bb7d2ec8b9dcf221990b,1000.0,2239.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2240000,2240.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-43,2,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-43\ses-2\eeg\sub-43_ses-2_task-imagery_run-0_eeg.bdf,538285395,sha256,9164912d740138b1a1d7f043680727c14138b0a19255ff9db1c3156f1b75209c,1000.0,2802.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2803000,2803.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-44,0,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-44\ses-0\eeg\sub-44_ses-0_task-imagery_run-0_eeg.bdf,420377133,sha256,c0c3743283aed9a9f2262534cb13178cc0cee8f77c0b2574e0dffb5846735cab,1000.0,2188.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2189000,2189.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-44,1,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-44\ses-1\eeg\sub-44_ses-1_task-imagery_run-0_eeg.bdf,489893079,sha256,7648ed0e7c553a95cdda3a37290dab893a4a2bbcb374ab3d3a3058057e210f0b,1000.0,2550.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2551000,2551.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-44,2,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-44\ses-2\eeg\sub-44_ses-2_task-imagery_run-0_eeg.bdf,453982908,sha256,e25b32ce0d8194ebe7e8fd38b3fb8776048814ddad02e89a9938a8578ccdbea5,1000.0,2363.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2364000,2364.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-45,0,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-45\ses-0\eeg\sub-45_ses-0_task-imagery_run-0_eeg.bdf,593782932,sha256,06882648cd0d504d725518a4c1176d02c35ab8ab6be09cdb7a521c570a7807ad,1000.0,3091.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,3092000,3092.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-45,1,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-45\ses-1\eeg\sub-45_ses-1_task-imagery_run-0_eeg.bdf,604344747,sha256,6ea9467eaecb72a2a79c667f81cc50211c7eb128d6dce258ea67415906992b79,1000.0,3146.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,3147000,3147.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-45,2,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-45\ses-2\eeg\sub-45_ses-2_task-imagery_run-0_eeg.bdf,555376332,sha256,1202630480a45c8e061a470432f9e4bce2bccc8ab5ebfe1316292cfd1b9d9b20,1000.0,2891.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2892000,2892.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-46,0,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-46\ses-0\eeg\sub-46_ses-0_task-imagery_run-0_eeg.bdf,437660103,sha256,df25e81b68b6565bee090262142863e72952a27aef88ee878836d401c634d274,1000.0,2278.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2279000,2279.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-46,1,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-46\ses-1\eeg\sub-46_ses-1_task-imagery_run-0_eeg.bdf,423065595,sha256,8e16b8532e8640e08bb6dbdfaddb1e045633831a0a185f0ac81227204fdaac24,1000.0,2202.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2203000,2203.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-46,2,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-46\ses-2\eeg\sub-46_ses-2_task-imagery_run-0_eeg.bdf,417688671,sha256,5df133f663fc828d3515dcbbc3c3e6ccb8033356b99ca0e14485db64b1b04d6c,1000.0,2174.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2175000,2175.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-47,0,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-47\ses-0\eeg\sub-47_ses-0_task-imagery_run-0_eeg.bdf,422489496,sha256,6308381a2a18a6b42a5959832e7ecb0797efc24eb1d39ceeff63e54d43be76a9,1000.0,2199.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2200000,2200.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-47,1,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-47\ses-1\eeg\sub-47_ses-1_task-imagery_run-0_eeg.bdf,446685654,sha256,024a01a421b149e42a5f486e47527eae4bf2343b98af2f462f9bcab415ae6f87,1000.0,2325.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2326000,2326.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-47,2,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-47\ses-2\eeg\sub-47_ses-2_task-imagery_run-0_eeg.bdf,463200492,sha256,7ae5450a6be205a1943627cc15831e47b11d3aa1d36e75df56ae4b03047ca334,1000.0,2411.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2412000,2412.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-48,0,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-48\ses-0\eeg\sub-48_ses-0_task-imagery_run-0_eeg.bdf,426138123,sha256,db637d234d095fc802d0e848ef981f7a99969828808836287726a95eb5311628,1000.0,2218.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2219000,2219.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-48,1,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-48\ses-1\eeg\sub-48_ses-1_task-imagery_run-0_eeg.bdf,419993067,sha256,0e84d1bf3c155613d3788cd1e29f1fd514a2d3c7038f16eac805ccecee6c4063,1000.0,2186.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2187000,2187.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-48,2,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-48\ses-2\eeg\sub-48_ses-2_task-imagery_run-0_eeg.bdf,423641694,sha256,8cc1718b5b5819c31a1b4826ff8d80f539ec3b06864fafe2122dfc23cdf27bee,1000.0,2205.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2206000,2206.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-49,0,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-49\ses-0\eeg\sub-49_ses-0_task-imagery_run-0_eeg.bdf,411351582,sha256,56ea7803f5626da0e197436fd8de2fa50e6f255afb6dff8324142a41b012512b,1000.0,2141.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2142000,2142.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-49,1,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-49\ses-1\eeg\sub-49_ses-1_task-imagery_run-0_eeg.bdf,439580433,sha256,2f8db764bc86947b725ea17d4c81639b682d9e38fdd5d59f95fae3808653676c,1000.0,2288.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2289000,2289.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-49,2,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-49\ses-2\eeg\sub-49_ses-2_task-imagery_run-0_eeg.bdf,428058453,sha256,627ed0a9cee0d5bf3fbc5792da46a74c788f30171117090346b6b65fe46e5ca8,1000.0,2228.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2229000,2229.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-50,0,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-50\ses-0\eeg\sub-50_ses-0_task-imagery_run-0_eeg.bdf,418264770,sha256,797629f14e2c891b46675ef31cc0acf7d5748480f17d87e75e52ff145da02d4e,1000.0,2177.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2178000,2178.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
sub-50,1,D:\nips-temp\TotalP\P2\nm000348_v1.0.4_bids\sub-50\ses-1\eeg\sub-50_ses-1_task-imagery_run-0_eeg.bdf,430170816,sha256,1fbbf2744e208f6e7c4f9e2ecab8bdab224b95f4eecd1ecabeb450c664178592,1000.0,2239.999,59,64,ae5ed778c01dc82b3c7b29de69697b38ecaebe6f1addfa5227527c66cebe8ee2,True,True,200,100,100,left_hand|right_hand,0,True,True,1000.0,64,2240000,2240.0,fdbea354750717f606b5c226902df54db0f3bf587787faedfc802fc7e5bba9e6
