method,fold,seed,subject_id,protected_representation_drift,adaptive_representation_drift,protected_decision_logit_drift,adaptive_decision_logit_drift,protected_D_finite_after,combined_BA,protected_branch_erasure_harm_BA,adaptive_branch_erasure_harm_BA,protected_parameter_update_l2,adaptive_parameter_update_l2,protected_buffer_update_l2,adaptation_seed,target_future_labels_used_for_fit,internal_holdout_used,outer_test_used,functional_distillation_RMSE_before,functional_distillation_correlation_before,functional_distillation_RMSE_after,functional_distillation_correlation_after
A8_RANDOM_PROTECTED,4,0,27,0.0,0.15667486190795898,0.0,0.1439609670472877,0.5418907161687604,0.89,-0.009999999999999898,0.20000000000000007,0.0,0.11476527850091939,0.0,1679530569,False,False,False,,,,
A10_FULL_PUD_FREEZE,4,0,27,0.0,0.2254830002784729,0.0,0.20049984563471418,2.1122938364652857,0.8999999999999999,0.06999999999999984,-0.010000000000000009,0.0,0.1334362900153395,0.0,1679530569,False,False,False,0.44516776989209544,0.9545854169902585,0.44516776989209544,0.9545854169902585
A3_P_ONLY,4,0,27,0.0,0.23670144379138947,0.0,0.16799112969628124,2.517109654022209,0.8999999999999999,0.16999999999999993,0.0,0.0,0.12347373491515347,0.0,1679530569,False,False,False,,,,
A4_P_PLUS_U,4,0,27,0.0,0.2254830002784729,0.0,0.20049984563471418,2.1122938364652857,0.8999999999999999,0.06999999999999984,-0.010000000000000009,0.0,0.1334362900153395,0.0,1679530569,False,False,False,,,,
A5_P_PLUS_D,4,0,27,0.0,0.23165741562843323,0.0,0.15432598203895845,2.3928629696258623,0.9099999999999999,0.17999999999999994,0.0,0.0,0.1149729239496552,0.0,1679530569,False,False,False,,,,
A9_PCA_PROTECTED,4,0,27,0.0,0.24922271072864532,0.0,0.16569532762066308,2.715033225802468,0.9099999999999999,0.3799999999999999,-0.010000000000000009,0.0,0.12309696771107566,0.0,1679530569,False,False,False,,,,
A2_DUAL_CONTROL,4,0,28,0.0,0.1673629730939865,0.0,0.5220475163598415,1.5168254893597088,0.86,0.10999999999999999,0.20999999999999996,0.0,0.1579691962459621,0.0,3860100436,False,False,False,,,,
A6_PUD_ALL_ADAPT,4,0,28,0.05890710651874542,0.13052892684936523,0.321479073207888,0.2519079600910183,1.529568584549884,0.85,0.16999999999999993,-0.020000000000000018,0.11499549980596174,0.14982950128604072,69.28613129248012,3860100436,False,False,False,0.5120685316996109,0.9060809185734162,0.5608195678640142,0.8859619747530791
A7_IDENTITY_PROTECTED,4,0,28,0.0,0.15798823535442352,0.0,0.2883642999314439,0.3586106234163849,0.85,0.010000000000000009,0.17000000000000004,0.0,0.1372384490580995,0.0,3860100436,False,False,False,,,,
A8_RANDOM_PROTECTED,4,0,28,0.0,0.14885471761226654,0.0,0.30565027330186284,0.5991401490409286,0.85,-0.010000000000000009,0.21999999999999997,0.0,0.14315261497435952,0.0,3860100436,False,False,False,,,,
A10_FULL_PUD_FREEZE,4,0,28,0.0,0.12663860619068146,0.0,0.316084344008961,1.5173753989648144,0.86,0.17000000000000004,0.06999999999999995,0.0,0.16190863997550275,0.0,3860100436,False,False,False,0.5120685316996109,0.9060809185734162,0.5120685316996109,0.9060809185734162
A3_P_ONLY,4,0,28,0.0,0.13028140366077423,0.0,0.3799425856652451,1.6331655961034095,0.89,0.2300000000000001,0.040000000000000036,0.0,0.15653879849619678,0.0,3860100436,False,False,False,,,,
A4_P_PLUS_U,4,0,28,0.0,0.12663860619068146,0.0,0.316084344008961,1.5173753989648144,0.86,0.17000000000000004,0.06999999999999995,0.0,0.16190863997550275,0.0,3860100436,False,False,False,,,,
A5_P_PLUS_D,4,0,28,0.0,0.12123790383338928,0.0,0.4071617372927571,1.5943448637026576,0.86,0.21000000000000008,0.020000000000000018,0.0,0.17382323299714297,0.0,3860100436,False,False,False,,,,
A9_PCA_PROTECTED,4,0,28,0.0,0.12753072381019592,0.0,0.5027360158232205,1.8361745193893293,0.88,0.22999999999999998,-0.019999999999999907,0.0,0.1459718887193143,0.0,3860100436,False,False,False,,,,
A2_DUAL_CONTROL,4,0,30,0.0,0.12336339801549911,0.0,0.24525532476764256,1.1334184521513722,0.75,0.12,0.14,0.0,0.1258370244440683,0.0,516375361,False,False,False,,,,
A6_PUD_ALL_ADAPT,4,0,30,0.09686488658189774,0.20517364144325256,0.2940555931198644,0.17314669039484698,1.0617606226632574,0.72,-0.010000000000000009,0.08999999999999997,0.11589046758773779,0.09177917347678356,69.30163491446903,516375361,False,False,False,0.5135342700685294,0.8521812952951161,0.5142462717156246,0.8471430600637083
A7_IDENTITY_PROTECTED,4,0,30,0.0,0.13394102454185486,0.0,0.22336890386903907,0.25537884658339666,0.7,0.0,0.09999999999999987,0.0,0.13899483910324603,0.0,516375361,False,False,False,,,,
A8_RANDOM_PROTECTED,4,0,30,0.0,0.14201168715953827,0.0,0.17621818972999287,0.6403547127651201,0.74,0.0,0.15999999999999992,0.0,0.13694623686098586,0.0,516375361,False,False,False,,,,
A10_FULL_PUD_FREEZE,4,0,30,0.0,0.20548003911972046,0.0,0.16627421982680338,1.3067446505652809,0.72,-0.020000000000000018,0.08999999999999997,0.0,0.10414002595974771,0.0,516375361,False,False,False,0.5135342700685294,0.8521812952951161,0.5135342700685294,0.8521812952951161
A3_P_ONLY,4,0,30,0.0,0.16753865778446198,0.0,0.19818956871455295,1.4181447577990747,0.72,0.1499999999999999,0.010000000000000009,0.0,0.1198520547332071,0.0,516375361,False,False,False,,,,
A4_P_PLUS_U,4,0,30,0.0,0.20548003911972046,0.0,0.16627421982680338,1.3067446505652809,0.72,-0.020000000000000018,0.08999999999999997,0.0,0.10414002595974771,0.0,516375361,False,False,False,,,,
A5_P_PLUS_D,4,0,30,0.0,0.17423857748508453,0.0,0.200588202523179,1.4140841531915331,0.6799999999999999,0.04999999999999993,-0.010000000000000009,0.0,0.12314702385698491,0.0,516375361,False,False,False,,,,
A9_PCA_PROTECTED,4,0,30,0.0,0.19423826038837433,0.0,0.34920089884674366,1.4897576976899862,0.72,0.1299999999999999,0.030000000000000027,0.0,0.10662677144169726,0.0,516375361,False,False,False,,,,
A2_DUAL_CONTROL,4,0,38,0.0,0.14469818770885468,0.0,0.1907444425830443,1.089699116025749,0.79,0.21000000000000008,0.10999999999999999,0.0,0.1308938241743031,0.0,3365316477,False,False,False,,,,
A6_PUD_ALL_ADAPT,4,0,38,0.10402390360832214,0.1939941793680191,0.18906009415166491,0.1964801919690559,1.23877796154431,0.73,0.3,-0.030000000000000027,0.07359208400961038,0.10675911055087983,69.29584214395038,3365316477,False,False,False,0.5435721159519775,0.8678148157316453,0.5795906079986909,0.8495121532494193
A7_IDENTITY_PROTECTED,4,0,38,0.0,0.14233610033988953,0.0,0.23820149176895045,0.2594359008559417,0.72,0.029999999999999916,0.20999999999999996,0.0,0.11916774446964182,0.0,3365316477,False,False,False,,,,
A8_RANDOM_PROTECTED,4,0,38,0.0,0.1529783457517624,0.0,0.2477370699284484,0.6251476391310322,0.72,0.040000000000000036,0.05999999999999994,0.0,0.12869047805841036,0.0,3365316477,False,False,False,,,,
A10_FULL_PUD_FREEZE,4,0,38,0.0,0.19341202080249786,0.0,0.1801416666252503,1.3464904469293697,0.72,0.31,-0.06000000000000005,0.0,0.11338585243234359,0.0,3365316477,False,False,False,0.5435721159519775,0.8678148157316453,0.5435721159519775,0.8678148157316453
A3_P_ONLY,4,0,38,0.0,0.2425878942012787,0.0,0.267726218062691,1.580575461574555,0.75,0.32,-0.010000000000000009,0.0,0.12829777174506632,0.0,3365316477,False,False,False,,,,
A4_P_PLUS_U,4,0,38,0.0,0.19341202080249786,0.0,0.1801416666252503,1.3464904469293697,0.72,0.31,-0.06000000000000005,0.0,0.11338585243234359,0.0,3365316477,False,False,False,,,,
A5_P_PLUS_D,4,0,38,0.0,0.20075030624866486,0.0,0.22744104488363032,1.4868128752155607,0.74,0.27999999999999997,-0.010000000000000009,0.0,0.12060253686565203,0.0,3365316477,False,False,False,,,,
A9_PCA_PROTECTED,4,0,38,0.0,0.21565482020378113,0.0,0.13618544788051304,1.5295517443589277,0.76,0.14,0.020000000000000018,0.0,0.11836323388048113,0.0,3365316477,False,False,False,,,,
A2_DUAL_CONTROL,4,0,52,0.0,0.14408428966999054,0.0,0.19981922892229323,1.8621111233980485,0.79,0.28,0.26,0.0,0.13368832927392485,0.0,688481351,False,False,False,,,,
A6_PUD_ALL_ADAPT,4,0,52,0.036842651665210724,0.11539023369550705,0.2015056883409428,0.12769878884090424,1.3479738832088832,0.76,0.10000000000000009,0.010000000000000009,0.09438428045836438,0.09490598555685646,69.28832153600564,688481351,False,False,False,0.7127191949867236,0.7436149079812503,0.673966987170768,0.7807487675261198
A7_IDENTITY_PROTECTED,4,0,52,0.0,0.14255359768867493,0.0,0.279758995801978,0.2672179547917685,0.75,-0.010000000000000009,0.14,0.0,0.11191757255520486,0.0,688481351,False,False,False,,,,
A8_RANDOM_PROTECTED,4,0,52,0.0,0.11622026562690735,0.0,0.13809313425295228,0.4580156321759137,0.76,0.040000000000000036,0.17000000000000004,0.0,0.10946105069024671,0.0,688481351,False,False,False,,,,
A10_FULL_PUD_FREEZE,4,0,52,0.0,0.11544167250394821,0.0,0.2569154387214913,1.2240348265750642,0.76,0.10000000000000009,-0.020000000000000018,0.0,0.10903997518482347,0.0,688481351,False,False,False,0.7127191949867236,0.7436149079812503,0.7127191949867236,0.7436149079812503
A3_P_ONLY,4,0,52,0.0,0.21323901414871216,0.0,0.14258822025612927,1.2651581377096583,0.79,0.27,-0.020000000000000018,0.0,0.11439361662838543,0.0,688481351,False,False,False,,,,
A4_P_PLUS_U,4,0,52,0.0,0.11544167250394821,0.0,0.2569154387214913,1.2240348265750642,0.76,0.10000000000000009,-0.020000000000000018,0.0,0.10903997518482347,0.0,688481351,False,False,False,,,,
A5_P_PLUS_D,4,0,52,0.0,0.16960333287715912,0.0,0.16610703084479267,1.2456946742610158,0.76,0.21999999999999997,-0.010000000000000009,0.0,0.10390800993547503,0.0,688481351,False,False,False,,,,
A9_PCA_PROTECTED,4,0,52,0.0,0.11634459346532822,0.0,0.40894034452780526,1.3069518381492486,0.76,0.20999999999999996,0.010000000000000009,0.0,0.10999244607257037,0.0,688481351,False,False,False,,,,
