dataset,method_id,subject_id,balanced_accuracy,accuracy,macro_f1,NLL,Brier,ECE,baseline,baseline_BA,delta_BA,OUTER_TEST_USED
WBCIC_NEMAR_nm000348_authorized_development_S3,M3_HIERARCHICAL_RELIABILITY_SEARCH,sub-30,0.895,0.895,0.894681411269089,0.32952072538696664,0.09114367872774194,0.06633342256923078,current,0.875,0.020000000000000018,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M3_HIERARCHICAL_RELIABILITY_SEARCH,sub-31,0.595,0.595,0.5863019995403356,0.6818708782280518,0.24062061742998353,0.1564810739009032,current,0.585,0.010000000000000009,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M3_HIERARCHICAL_RELIABILITY_SEARCH,sub-32,0.675,0.675,0.6647324306898775,0.5785254739278711,0.19584074283715716,0.10623329643070219,current,0.62,0.05500000000000005,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M3_HIERARCHICAL_RELIABILITY_SEARCH,sub-33,0.97,0.97,0.97,0.11049426733141823,0.028790854664134013,0.06215556897048875,current,0.97,0.0,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M3_HIERARCHICAL_RELIABILITY_SEARCH,sub-34,0.595,0.595,0.5904850982077403,0.7279674137235332,0.26125727541454813,0.10752901180327967,current,0.575,0.020000000000000018,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M3_HIERARCHICAL_RELIABILITY_SEARCH,sub-35,0.9299999999999999,0.93,0.9299719887955182,0.16675709856078322,0.04941158725308559,0.03125991239637584,current,0.9299999999999999,0.0,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M3_HIERARCHICAL_RELIABILITY_SEARCH,sub-36,0.98,0.98,0.9799979997999799,0.0801418329703266,0.0162894441237961,0.05603085684571567,current,0.98,0.0,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M3_HIERARCHICAL_RELIABILITY_SEARCH,sub-37,0.855,0.855,0.8549093183239524,0.3853028302903327,0.12115562386282037,0.11497304499096496,current,0.845,0.010000000000000009,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M3_HIERARCHICAL_RELIABILITY_SEARCH,sub-38,0.49,0.49,0.47980416156670747,0.7174556569961689,0.26235981093633093,0.13060565745602024,current,0.515,-0.025000000000000022,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M3_HIERARCHICAL_RELIABILITY_SEARCH,sub-41,0.89,0.89,0.8899559823929573,0.22346509882346807,0.07070503353692778,0.05517172437658905,current,0.89,0.0,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M3_HIERARCHICAL_RELIABILITY_SEARCH,sub-42,0.67,0.67,0.66996699669967,0.5642795942657329,0.19719748077951452,0.13055357790835756,current,0.69,-0.019999999999999907,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M3_HIERARCHICAL_RELIABILITY_SEARCH,sub-44,0.8400000000000001,0.84,0.8395989974937343,0.34840057047297096,0.10969746829206013,0.08922307344491656,current,0.845,-0.004999999999999893,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M3_HIERARCHICAL_RELIABILITY_SEARCH,sub-45,0.945,0.945,0.9449986249656241,0.18894149153799966,0.04871029286230266,0.0860784241818939,current,0.945,0.0,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M3_HIERARCHICAL_RELIABILITY_SEARCH,sub-47,0.975,0.975,0.9749993749843746,0.11691849951766667,0.031855609900662524,0.05220883108474054,current,0.965,0.010000000000000009,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M3_HIERARCHICAL_RELIABILITY_SEARCH,sub-48,0.86,0.86,0.8599439775910365,0.36110465068902714,0.11502095808694221,0.07833158026939828,current,0.835,0.025000000000000022,False
