expert,subject_id,configuration,candidate_order,history_cv_BA,history_cv_worst_session_BA,history_cv_NLL,selected,target_sessions_used,target_S3_labels_used_for_fit,OUTER_TEST_USED
DeepConvNet,sub-25,"{'family': 'logistic', 'C': 0.1}",2,0.9125,0.86,0.25267271757561494,True,"S1,S2",False,False
DeepConvNet,sub-25,"{'family': 'logistic', 'C': 1.0}",3,0.9,0.8500000000000001,0.3698304566408013,False,"S1,S2",False,False
DeepConvNet,sub-26,"{'family': 'logistic', 'C': 0.001}",0,0.8040909090909091,0.7481818181818182,0.4913959331315476,True,"S1,S2",False,False
DeepConvNet,sub-26,"{'family': 'logistic', 'C': 0.01}",1,0.8040656565656565,0.7631313131313131,0.40435948697822566,False,"S1,S2",False,False
DeepConvNet,sub-26,"{'family': 'logistic', 'C': 0.1}",2,0.7913636363636363,0.7227272727272727,0.45270505741926764,False,"S1,S2",False,False
DeepConvNet,sub-26,"{'family': 'logistic', 'C': 1.0}",3,0.7987878787878788,0.7275757575757575,0.6937687677438419,False,"S1,S2",False,False
DeepConvNet,sub-27,"{'family': 'logistic', 'C': 0.001}",0,0.5225,0.52,0.6990387394522162,True,"S1,S2",False,False
DeepConvNet,sub-27,"{'family': 'logistic', 'C': 0.01}",1,0.52,0.52,0.7763202481548941,False,"S1,S2",False,False
DeepConvNet,sub-27,"{'family': 'logistic', 'C': 0.1}",2,0.5175000000000001,0.51,1.0854901920256919,False,"S1,S2",False,False
DeepConvNet,sub-27,"{'family': 'logistic', 'C': 1.0}",3,0.505,0.5,2.022029323715153,False,"S1,S2",False,False
DeepConvNet,sub-28,"{'family': 'logistic', 'C': 0.001}",0,0.8225,0.8049999999999999,0.48065465307096955,True,"S1,S2",False,False
DeepConvNet,sub-28,"{'family': 'logistic', 'C': 0.01}",1,0.8,0.79,0.4397179751374716,False,"S1,S2",False,False
DeepConvNet,sub-28,"{'family': 'logistic', 'C': 0.1}",2,0.7625,0.745,0.5460064480155966,False,"S1,S2",False,False
DeepConvNet,sub-28,"{'family': 'logistic', 'C': 1.0}",3,0.71,0.665,0.8977322547493448,False,"S1,S2",False,False
DeepConvNet,sub-29,"{'family': 'logistic', 'C': 0.001}",0,0.6275,0.575,0.6598874776499772,False,"S1,S2",False,False
DeepConvNet,sub-29,"{'family': 'logistic', 'C': 0.01}",1,0.6399999999999999,0.5549999999999999,0.6817887919836572,True,"S1,S2",False,False
DeepConvNet,sub-29,"{'family': 'logistic', 'C': 0.1}",2,0.5725,0.5549999999999999,0.9532522976799627,False,"S1,S2",False,False
DeepConvNet,sub-29,"{'family': 'logistic', 'C': 1.0}",3,0.545,0.53,2.0489058904150546,False,"S1,S2",False,False
DeepConvNet,sub-3,"{'family': 'logistic', 'C': 0.001}",0,0.89,0.885,0.4142363428494694,True,"S1,S2",False,False
DeepConvNet,sub-3,"{'family': 'logistic', 'C': 0.01}",1,0.8899999999999999,0.88,0.279504716133049,False,"S1,S2",False,False
DeepConvNet,sub-3,"{'family': 'logistic', 'C': 0.1}",2,0.875,0.8600000000000001,0.27066118382883814,False,"S1,S2",False,False
DeepConvNet,sub-3,"{'family': 'logistic', 'C': 1.0}",3,0.8700000000000001,0.8500000000000001,0.35608663498003296,False,"S1,S2",False,False
DeepConvNet,sub-30,"{'family': 'logistic', 'C': 0.001}",0,0.9175,0.9099999999999999,0.31404121566886967,False,"S1,S2",False,False
DeepConvNet,sub-30,"{'family': 'logistic', 'C': 0.01}",1,0.9249999999999999,0.9199999999999999,0.18818921453078502,False,"S1,S2",False,False
DeepConvNet,sub-30,"{'family': 'logistic', 'C': 0.1}",2,0.93,0.915,0.16970190879183292,True,"S1,S2",False,False
DeepConvNet,sub-30,"{'family': 'logistic', 'C': 1.0}",3,0.9225000000000001,0.9,0.20852432272847837,False,"S1,S2",False,False
DeepConvNet,sub-31,"{'family': 'logistic', 'C': 0.001}",0,0.6525,0.625,0.6398760440918658,True,"S1,S2",False,False
DeepConvNet,sub-31,"{'family': 'logistic', 'C': 0.01}",1,0.6275,0.615,0.6750464022188235,False,"S1,S2",False,False
DeepConvNet,sub-31,"{'family': 'logistic', 'C': 0.1}",2,0.62,0.62,0.8267922646059735,False,"S1,S2",False,False
DeepConvNet,sub-31,"{'family': 'logistic', 'C': 1.0}",3,0.6375,0.635,1.3601954499933449,False,"S1,S2",False,False
DeepConvNet,sub-32,"{'family': 'logistic', 'C': 0.001}",0,0.5485353535353534,0.5449999999999999,0.6893754758561638,False,"S1,S2",False,False
DeepConvNet,sub-32,"{'family': 'logistic', 'C': 0.01}",1,0.5735858585858586,0.5700000000000001,0.7282890134117144,True,"S1,S2",False,False
DeepConvNet,sub-32,"{'family': 'logistic', 'C': 0.1}",2,0.551060606060606,0.5321212121212121,0.9535955730673615,False,"S1,S2",False,False
DeepConvNet,sub-32,"{'family': 'logistic', 'C': 1.0}",3,0.5086363636363636,0.5,1.783471249406114,False,"S1,S2",False,False
DeepConvNet,sub-33,"{'family': 'logistic', 'C': 0.001}",0,0.9299999999999999,0.9099999999999999,0.3455785630138329,True,"S1,S2",False,False
DeepConvNet,sub-33,"{'family': 'logistic', 'C': 0.01}",1,0.925,0.905,0.21591136619140827,False,"S1,S2",False,False
DeepConvNet,sub-33,"{'family': 'logistic', 'C': 0.1}",2,0.9175,0.9,0.20680025412674818,False,"S1,S2",False,False
DeepConvNet,sub-33,"{'family': 'logistic', 'C': 1.0}",3,0.895,0.88,0.2778726525200916,False,"S1,S2",False,False
DeepConvNet,sub-34,"{'family': 'logistic', 'C': 0.001}",0,0.4725,0.47,0.7106022201610043,False,"S1,S2",False,False
DeepConvNet,sub-34,"{'family': 'logistic', 'C': 0.01}",1,0.4975,0.49,0.8045660682857214,False,"S1,S2",False,False
DeepConvNet,sub-34,"{'family': 'logistic', 'C': 0.1}",2,0.495,0.48,1.1287940998432255,False,"S1,S2",False,False
DeepConvNet,sub-34,"{'family': 'logistic', 'C': 1.0}",3,0.5,0.47000000000000003,1.9887783826011205,True,"S1,S2",False,False
DeepConvNet,sub-35,"{'family': 'logistic', 'C': 0.001}",0,0.9575,0.955,0.22103855315754933,False,"S1,S2",False,False
DeepConvNet,sub-35,"{'family': 'logistic', 'C': 0.01}",1,0.965,0.965,0.11612053302402779,False,"S1,S2",False,False
DeepConvNet,sub-35,"{'family': 'logistic', 'C': 0.1}",2,0.9675,0.965,0.09458119717451464,True,"S1,S2",False,False
DeepConvNet,sub-35,"{'family': 'logistic', 'C': 1.0}",3,0.9624999999999999,0.96,0.10635030173979143,False,"S1,S2",False,False
DeepConvNet,sub-36,"{'family': 'logistic', 'C': 0.001}",0,0.89,0.835,0.3178892836593497,True,"S1,S2",False,False
DeepConvNet,sub-36,"{'family': 'logistic', 'C': 0.01}",1,0.885,0.83,0.23580677754513385,False,"S1,S2",False,False
DeepConvNet,sub-36,"{'family': 'logistic', 'C': 0.1}",2,0.8724999999999999,0.815,0.2686494937807733,False,"S1,S2",False,False
DeepConvNet,sub-36,"{'family': 'logistic', 'C': 1.0}",3,0.8700000000000001,0.8200000000000001,0.39810107884356966,False,"S1,S2",False,False
DeepConvNet,sub-37,"{'family': 'logistic', 'C': 0.001}",0,0.8325,0.7949999999999999,0.49867030034361304,True,"S1,S2",False,False
DeepConvNet,sub-37,"{'family': 'logistic', 'C': 0.01}",1,0.8225,0.78,0.42170257765647334,False,"S1,S2",False,False
DeepConvNet,sub-37,"{'family': 'logistic', 'C': 0.1}",2,0.8,0.76,0.4864676756983726,False,"S1,S2",False,False
DeepConvNet,sub-37,"{'family': 'logistic', 'C': 1.0}",3,0.7849999999999999,0.745,0.7369114900919822,False,"S1,S2",False,False
DeepConvNet,sub-38,"{'family': 'logistic', 'C': 0.001}",0,0.475,0.445,0.7305958716320173,False,"S1,S2",False,False
DeepConvNet,sub-38,"{'family': 'logistic', 'C': 0.01}",1,0.4825,0.45999999999999996,0.8490777825341203,False,"S1,S2",False,False
DeepConvNet,sub-38,"{'family': 'logistic', 'C': 0.1}",2,0.4975,0.495,1.5051938346648646,True,"S1,S2",False,False
DeepConvNet,sub-38,"{'family': 'logistic', 'C': 1.0}",3,0.485,0.485,3.68731240243331,False,"S1,S2",False,False
DeepConvNet,sub-41,"{'family': 'logistic', 'C': 0.001}",0,0.78,0.755,0.4265887542845821,True,"S1,S2",False,False
DeepConvNet,sub-41,"{'family': 'logistic', 'C': 0.01}",1,0.76,0.73,0.37746327916589917,False,"S1,S2",False,False
DeepConvNet,sub-41,"{'family': 'logistic', 'C': 0.1}",2,0.76,0.72,0.4930704923376057,False,"S1,S2",False,False
DeepConvNet,sub-41,"{'family': 'logistic', 'C': 1.0}",3,0.735,0.6699999999999999,0.8224640628953226,False,"S1,S2",False,False
DeepConvNet,sub-42,"{'family': 'logistic', 'C': 0.001}",0,0.8025,0.78,0.48660176601603866,False,"S1,S2",False,False
DeepConvNet,sub-42,"{'family': 'logistic', 'C': 0.01}",1,0.8049999999999999,0.775,0.4037613822001137,True,"S1,S2",False,False
DeepConvNet,sub-42,"{'family': 'logistic', 'C': 0.1}",2,0.78,0.74,0.49645911268287124,False,"S1,S2",False,False
DeepConvNet,sub-42,"{'family': 'logistic', 'C': 1.0}",3,0.76,0.7050000000000001,0.8339891371188575,False,"S1,S2",False,False
DeepConvNet,sub-44,"{'family': 'logistic', 'C': 0.001}",0,0.6200000000000001,0.56,0.6579757867751267,True,"S1,S2",False,False
DeepConvNet,sub-44,"{'family': 'logistic', 'C': 0.01}",1,0.5875,0.535,0.6928357643864881,False,"S1,S2",False,False
DeepConvNet,sub-44,"{'family': 'logistic', 'C': 0.1}",2,0.5625,0.545,0.8740850414227269,False,"S1,S2",False,False
DeepConvNet,sub-44,"{'family': 'logistic', 'C': 1.0}",3,0.54,0.535,1.5074734536294683,False,"S1,S2",False,False
DeepConvNet,sub-45,"{'family': 'logistic', 'C': 0.001}",0,0.8300000000000001,0.81,0.44364140075043224,False,"S1,S2",False,False
DeepConvNet,sub-45,"{'family': 'logistic', 'C': 0.01}",1,0.83,0.815,0.36321197834066987,False,"S1,S2",False,False
DeepConvNet,sub-45,"{'family': 'logistic', 'C': 0.1}",2,0.835,0.815,0.402924891684306,True,"S1,S2",False,False
DeepConvNet,sub-45,"{'family': 'logistic', 'C': 1.0}",3,0.805,0.77,0.6183837741032415,False,"S1,S2",False,False
DeepConvNet,sub-47,"{'family': 'logistic', 'C': 0.001}",0,0.8425,0.825,0.44056684514364663,True,"S1,S2",False,False
DeepConvNet,sub-47,"{'family': 'logistic', 'C': 0.01}",1,0.8275,0.8,0.3625515923779655,False,"S1,S2",False,False
DeepConvNet,sub-47,"{'family': 'logistic', 'C': 0.1}",2,0.805,0.79,0.43532242263513277,False,"S1,S2",False,False
DeepConvNet,sub-47,"{'family': 'logistic', 'C': 1.0}",3,0.7825,0.78,0.6760361601008393,False,"S1,S2",False,False
DeepConvNet,sub-48,"{'family': 'logistic', 'C': 0.001}",0,0.8374999999999999,0.7949999999999999,0.4482852704005809,True,"S1,S2",False,False
DeepConvNet,sub-48,"{'family': 'logistic', 'C': 0.01}",1,0.8274999999999999,0.7849999999999999,0.3524946786226618,False,"S1,S2",False,False
DeepConvNet,sub-48,"{'family': 'logistic', 'C': 0.1}",2,0.8225,0.78,0.37289512259584223,False,"S1,S2",False,False
DeepConvNet,sub-48,"{'family': 'logistic', 'C': 1.0}",3,0.8125,0.78,0.5302846253956698,False,"S1,S2",False,False
DeepConvNet,sub-49,"{'family': 'logistic', 'C': 0.001}",0,0.8425,0.835,0.48459291862428155,False,"S1,S2",False,False
DeepConvNet,sub-49,"{'family': 'logistic', 'C': 0.01}",1,0.8525,0.8400000000000001,0.36954283725815606,True,"S1,S2",False,False
DeepConvNet,sub-49,"{'family': 'logistic', 'C': 0.1}",2,0.8475,0.81,0.40827278679449985,False,"S1,S2",False,False
DeepConvNet,sub-49,"{'family': 'logistic', 'C': 1.0}",3,0.8175,0.775,0.5934040619363944,False,"S1,S2",False,False
DeepConvNet,sub-5,"{'family': 'logistic', 'C': 0.001}",0,0.845,0.8300000000000001,0.4159560480886764,False,"S1,S2",False,False
DeepConvNet,sub-5,"{'family': 'logistic', 'C': 0.01}",1,0.8325,0.8200000000000001,0.3258562921944388,False,"S1,S2",False,False
DeepConvNet,sub-5,"{'family': 'logistic', 'C': 0.1}",2,0.8325,0.83,0.34329946968328195,False,"S1,S2",False,False
DeepConvNet,sub-5,"{'family': 'logistic', 'C': 1.0}",3,0.8525,0.85,0.46647856162423024,True,"S1,S2",False,False
DeepConvNet,sub-50,"{'family': 'logistic', 'C': 0.001}",0,0.9249999999999999,0.9199999999999999,0.28079392199850794,True,"S1,S2",False,False
DeepConvNet,sub-50,"{'family': 'logistic', 'C': 0.01}",1,0.92,0.915,0.17507254442525236,False,"S1,S2",False,False
DeepConvNet,sub-50,"{'family': 'logistic', 'C': 0.1}",2,0.905,0.885,0.17648847092723008,False,"S1,S2",False,False
DeepConvNet,sub-50,"{'family': 'logistic', 'C': 1.0}",3,0.9025000000000001,0.87,0.25217177545996305,False,"S1,S2",False,False
DeepConvNet,sub-6,"{'family': 'logistic', 'C': 0.001}",0,0.87,0.855,0.34604466654684596,False,"S1,S2",False,False
DeepConvNet,sub-6,"{'family': 'logistic', 'C': 0.01}",1,0.87,0.855,0.27788740929326694,True,"S1,S2",False,False
DeepConvNet,sub-6,"{'family': 'logistic', 'C': 0.1}",2,0.855,0.845,0.34536723548051285,False,"S1,S2",False,False
DeepConvNet,sub-6,"{'family': 'logistic', 'C': 1.0}",3,0.845,0.8200000000000001,0.5494104736904967,False,"S1,S2",False,False
DeepConvNet,sub-7,"{'family': 'logistic', 'C': 0.001}",0,0.7775,0.7649999999999999,0.48085009764685555,True,"S1,S2",False,False
DeepConvNet,sub-7,"{'family': 'logistic', 'C': 0.01}",1,0.765,0.76,0.4427493157436629,False,"S1,S2",False,False
DeepConvNet,sub-7,"{'family': 'logistic', 'C': 0.1}",2,0.7575,0.7549999999999999,0.5680808196879811,False,"S1,S2",False,False
DeepConvNet,sub-7,"{'family': 'logistic', 'C': 1.0}",3,0.7525,0.75,0.9360076961177481,False,"S1,S2",False,False
DeepConvNet,sub-9,"{'family': 'logistic', 'C': 0.001}",0,0.675,0.67,0.6081878044191034,False,"S1,S2",False,False
DeepConvNet,sub-9,"{'family': 'logistic', 'C': 0.01}",1,0.7075,0.69,0.5572835864467074,True,"S1,S2",False,False
DeepConvNet,sub-9,"{'family': 'logistic', 'C': 0.1}",2,0.675,0.665,0.6567881051618261,False,"S1,S2",False,False
DeepConvNet,sub-9,"{'family': 'logistic', 'C': 1.0}",3,0.6475,0.625,1.0716451282777804,False,"S1,S2",False,False
EEGConformer,sub-1,"{'family': 'logistic', 'C': 0.001}",0,0.58,0.5449999999999999,0.6818975340324895,False,"S1,S2",False,False
EEGConformer,sub-1,"{'family': 'logistic', 'C': 0.01}",1,0.57,0.5599999999999999,0.7099769576751948,False,"S1,S2",False,False
EEGConformer,sub-1,"{'family': 'logistic', 'C': 0.1}",2,0.5800000000000001,0.56,0.7706855809040056,True,"S1,S2",False,False
EEGConformer,sub-1,"{'family': 'logistic', 'C': 1.0}",3,0.56,0.555,0.8533199987448725,False,"S1,S2",False,False
EEGConformer,sub-11,"{'family': 'logistic', 'C': 0.001}",0,0.7325,0.7150000000000001,0.5928413223765192,True,"S1,S2",False,False
EEGConformer,sub-11,"{'family': 'logistic', 'C': 0.01}",1,0.7150000000000001,0.685,0.588067320975111,False,"S1,S2",False,False
EEGConformer,sub-11,"{'family': 'logistic', 'C': 0.1}",2,0.71,0.6699999999999999,0.6309792502056475,False,"S1,S2",False,False
EEGConformer,sub-11,"{'family': 'logistic', 'C': 1.0}",3,0.71,0.675,0.7049171093717821,False,"S1,S2",False,False
EEGConformer,sub-12,"{'family': 'logistic', 'C': 0.001}",0,0.5,0.485,0.6937225303931629,True,"S1,S2",False,False
EEGConformer,sub-12,"{'family': 'logistic', 'C': 0.01}",1,0.49749999999999994,0.45999999999999996,0.7049610534476591,False,"S1,S2",False,False
EEGConformer,sub-12,"{'family': 'logistic', 'C': 0.1}",2,0.4875,0.475,0.7509068223217301,False,"S1,S2",False,False
EEGConformer,sub-12,"{'family': 'logistic', 'C': 1.0}",3,0.475,0.475,0.829882877043163,False,"S1,S2",False,False
EEGConformer,sub-13,"{'family': 'logistic', 'C': 0.001}",0,0.5925,0.5700000000000001,0.6823392641747448,False,"S1,S2",False,False
EEGConformer,sub-13,"{'family': 'logistic', 'C': 0.01}",1,0.595,0.585,0.6830378295212347,True,"S1,S2",False,False
EEGConformer,sub-13,"{'family': 'logistic', 'C': 0.1}",2,0.5574999999999999,0.5449999999999999,0.690775912542704,False,"S1,S2",False,False
EEGConformer,sub-13,"{'family': 'logistic', 'C': 1.0}",3,0.5375000000000001,0.535,0.765509193550235,False,"S1,S2",False,False
EEGConformer,sub-14,"{'family': 'logistic', 'C': 0.001}",0,0.5249999999999999,0.515,0.6928262467947692,False,"S1,S2",False,False
EEGConformer,sub-14,"{'family': 'logistic', 'C': 0.01}",1,0.5325,0.51,0.7061764581772563,False,"S1,S2",False,False
EEGConformer,sub-14,"{'family': 'logistic', 'C': 0.1}",2,0.545,0.53,0.744841870121473,True,"S1,S2",False,False
EEGConformer,sub-14,"{'family': 'logistic', 'C': 1.0}",3,0.53,0.495,0.8274410371685652,False,"S1,S2",False,False
EEGConformer,sub-16,"{'family': 'logistic', 'C': 0.001}",0,0.5725,0.55,0.6832494450559401,False,"S1,S2",False,False
EEGConformer,sub-16,"{'family': 'logistic', 'C': 0.01}",1,0.575,0.565,0.6896082149902569,True,"S1,S2",False,False
EEGConformer,sub-16,"{'family': 'logistic', 'C': 0.1}",2,0.5525,0.5349999999999999,0.7409388754476032,False,"S1,S2",False,False
EEGConformer,sub-16,"{'family': 'logistic', 'C': 1.0}",3,0.5599999999999999,0.5349999999999999,0.8793665920189209,False,"S1,S2",False,False
EEGConformer,sub-17,"{'family': 'logistic', 'C': 0.001}",0,0.5700000000000001,0.55,0.6883051349390893,False,"S1,S2",False,False
EEGConformer,sub-17,"{'family': 'logistic', 'C': 0.01}",1,0.5875,0.5800000000000001,0.6729784325469174,False,"S1,S2",False,False
EEGConformer,sub-17,"{'family': 'logistic', 'C': 0.1}",2,0.605,0.605,0.699443706320062,True,"S1,S2",False,False
EEGConformer,sub-17,"{'family': 'logistic', 'C': 1.0}",3,0.5875,0.5700000000000001,0.9128350279157862,False,"S1,S2",False,False
EEGConformer,sub-18,"{'family': 'logistic', 'C': 0.001}",0,0.5625,0.51,0.6809436108401097,False,"S1,S2",False,False
EEGConformer,sub-18,"{'family': 'logistic', 'C': 0.01}",1,0.5549999999999999,0.51,0.684683801019685,False,"S1,S2",False,False
EEGConformer,sub-18,"{'family': 'logistic', 'C': 0.1}",2,0.59,0.565,0.714326729452708,False,"S1,S2",False,False
EEGConformer,sub-18,"{'family': 'logistic', 'C': 1.0}",3,0.5925,0.575,0.7804194051984878,True,"S1,S2",False,False
EEGConformer,sub-19,"{'family': 'logistic', 'C': 0.001}",0,0.6174999999999999,0.6,0.6795140794425885,True,"S1,S2",False,False
EEGConformer,sub-19,"{'family': 'logistic', 'C': 0.01}",1,0.5650000000000001,0.56,0.6955074728050457,False,"S1,S2",False,False
EEGConformer,sub-19,"{'family': 'logistic', 'C': 0.1}",2,0.55,0.55,0.7545160378886837,False,"S1,S2",False,False
EEGConformer,sub-19,"{'family': 'logistic', 'C': 1.0}",3,0.5425,0.53,0.8554622083155056,False,"S1,S2",False,False
EEGConformer,sub-2,"{'family': 'logistic', 'C': 0.001}",0,0.45000000000000007,0.43500000000000005,0.7065414952788238,False,"S1,S2",False,False
EEGConformer,sub-2,"{'family': 'logistic', 'C': 0.01}",1,0.45999999999999996,0.45499999999999996,0.7336267776638927,False,"S1,S2",False,False
EEGConformer,sub-2,"{'family': 'logistic', 'C': 0.1}",2,0.4875,0.46499999999999997,0.7609552151505866,False,"S1,S2",False,False
EEGConformer,sub-2,"{'family': 'logistic', 'C': 1.0}",3,0.49,0.47,0.8343208936066464,True,"S1,S2",False,False
EEGConformer,sub-21,"{'family': 'logistic', 'C': 0.001}",0,0.6375,0.565,0.6607472272886831,True,"S1,S2",False,False
EEGConformer,sub-21,"{'family': 'logistic', 'C': 0.01}",1,0.635,0.5900000000000001,0.6454372707091907,False,"S1,S2",False,False
EEGConformer,sub-21,"{'family': 'logistic', 'C': 0.1}",2,0.6224999999999999,0.595,0.6585065266103657,False,"S1,S2",False,False
EEGConformer,sub-21,"{'family': 'logistic', 'C': 1.0}",3,0.6225,0.62,0.7108919121504411,False,"S1,S2",False,False
EEGConformer,sub-22,"{'family': 'logistic', 'C': 0.001}",0,0.5875,0.53,0.6778300680004674,False,"S1,S2",False,False
EEGConformer,sub-22,"{'family': 'logistic', 'C': 0.01}",1,0.5925,0.55,0.6867292332270887,True,"S1,S2",False,False
EEGConformer,sub-22,"{'family': 'logistic', 'C': 0.1}",2,0.5625,0.5449999999999999,0.7244060118945288,False,"S1,S2",False,False
EEGConformer,sub-22,"{'family': 'logistic', 'C': 1.0}",3,0.5249999999999999,0.515,0.9012414525385454,False,"S1,S2",False,False
EEGConformer,sub-23,"{'family': 'logistic', 'C': 0.001}",0,0.7848484848484849,0.7746969696969697,0.5247264455447938,False,"S1,S2",False,False
EEGConformer,sub-23,"{'family': 'logistic', 'C': 0.01}",1,0.7923232323232323,0.7796464646464647,0.4843479912506494,True,"S1,S2",False,False
EEGConformer,sub-23,"{'family': 'logistic', 'C': 0.1}",2,0.7897979797979798,0.7745959595959596,0.5431602512060727,False,"S1,S2",False,False
EEGConformer,sub-23,"{'family': 'logistic', 'C': 1.0}",3,0.7521212121212122,0.7492424242424243,0.727926582202607,False,"S1,S2",False,False
EEGConformer,sub-24,"{'family': 'logistic', 'C': 0.001}",0,0.6672979797979799,0.665,0.6039961651322493,True,"S1,S2",False,False
EEGConformer,sub-24,"{'family': 'logistic', 'C': 0.01}",1,0.6549242424242425,0.65,0.6396334730802291,False,"S1,S2",False,False
EEGConformer,sub-24,"{'family': 'logistic', 'C': 0.1}",2,0.61989898989899,0.605,0.7521164292564543,False,"S1,S2",False,False
EEGConformer,sub-24,"{'family': 'logistic', 'C': 1.0}",3,0.6023484848484848,0.5846969696969697,0.8724305098998084,False,"S1,S2",False,False
EEGConformer,sub-25,"{'family': 'logistic', 'C': 0.001}",0,0.5775,0.555,0.6817416556291712,True,"S1,S2",False,False
EEGConformer,sub-25,"{'family': 'logistic', 'C': 0.01}",1,0.5774999999999999,0.57,0.6925793068006131,False,"S1,S2",False,False
EEGConformer,sub-25,"{'family': 'logistic', 'C': 0.1}",2,0.5525,0.535,0.741492004511355,False,"S1,S2",False,False
EEGConformer,sub-25,"{'family': 'logistic', 'C': 1.0}",3,0.545,0.545,0.9142021539924969,False,"S1,S2",False,False
EEGConformer,sub-26,"{'family': 'logistic', 'C': 0.001}",0,0.5501767676767677,0.5153535353535353,0.6865951869173574,False,"S1,S2",False,False
EEGConformer,sub-26,"{'family': 'logistic', 'C': 0.01}",1,0.5552020202020203,0.5254040404040404,0.7057582944455686,True,"S1,S2",False,False
EEGConformer,sub-26,"{'family': 'logistic', 'C': 0.1}",2,0.5476515151515151,0.5203030303030303,0.7759692291860768,False,"S1,S2",False,False
EEGConformer,sub-26,"{'family': 'logistic', 'C': 1.0}",3,0.535050505050505,0.50510101010101,0.9974525438617151,False,"S1,S2",False,False
EEGConformer,sub-27,"{'family': 'logistic', 'C': 0.001}",0,0.5025,0.495,0.704721586374154,False,"S1,S2",False,False
EEGConformer,sub-27,"{'family': 'logistic', 'C': 0.01}",1,0.4975,0.48,0.7554804841405307,False,"S1,S2",False,False
EEGConformer,sub-27,"{'family': 'logistic', 'C': 0.1}",2,0.5075000000000001,0.495,0.8487419318324867,True,"S1,S2",False,False
EEGConformer,sub-27,"{'family': 'logistic', 'C': 1.0}",3,0.5,0.45999999999999996,1.0401008313131292,False,"S1,S2",False,False
EEGConformer,sub-28,"{'family': 'logistic', 'C': 0.001}",0,0.595,0.585,0.6552010259317881,True,"S1,S2",False,False
EEGConformer,sub-28,"{'family': 'logistic', 'C': 0.01}",1,0.5925,0.5700000000000001,0.6802869414468955,False,"S1,S2",False,False
EEGConformer,sub-28,"{'family': 'logistic', 'C': 0.1}",2,0.5800000000000001,0.555,0.793784003134729,False,"S1,S2",False,False
EEGConformer,sub-28,"{'family': 'logistic', 'C': 1.0}",3,0.59,0.59,0.9728874082999593,False,"S1,S2",False,False
EEGConformer,sub-29,"{'family': 'logistic', 'C': 0.001}",0,0.785,0.655,0.5016670425174456,True,"S1,S2",False,False
EEGConformer,sub-29,"{'family': 'logistic', 'C': 0.01}",1,0.7799999999999999,0.6599999999999999,0.48366239872102357,False,"S1,S2",False,False
EEGConformer,sub-29,"{'family': 'logistic', 'C': 0.1}",2,0.7625,0.675,0.5910560692781717,False,"S1,S2",False,False
EEGConformer,sub-29,"{'family': 'logistic', 'C': 1.0}",3,0.7649999999999999,0.6799999999999999,0.6750199015523597,False,"S1,S2",False,False
EEGConformer,sub-3,"{'family': 'logistic', 'C': 0.001}",0,0.6225,0.615,0.669924581491358,True,"S1,S2",False,False
EEGConformer,sub-3,"{'family': 'logistic', 'C': 0.01}",1,0.5825,0.5700000000000001,0.6853091602644396,False,"S1,S2",False,False
EEGConformer,sub-3,"{'family': 'logistic', 'C': 0.1}",2,0.56,0.54,0.7443826786890008,False,"S1,S2",False,False
EEGConformer,sub-3,"{'family': 'logistic', 'C': 1.0}",3,0.5574999999999999,0.5549999999999999,0.8883656021707971,False,"S1,S2",False,False
EEGConformer,sub-30,"{'family': 'logistic', 'C': 0.001}",0,0.6025,0.595,0.670366097399755,False,"S1,S2",False,False
EEGConformer,sub-30,"{'family': 'logistic', 'C': 0.01}",1,0.635,0.605,0.642928425778313,False,"S1,S2",False,False
EEGConformer,sub-30,"{'family': 'logistic', 'C': 0.1}",2,0.6950000000000001,0.645,0.6101772858203565,False,"S1,S2",False,False
EEGConformer,sub-30,"{'family': 'logistic', 'C': 1.0}",3,0.7025,0.64,0.6557882782926667,True,"S1,S2",False,False
EEGConformer,sub-31,"{'family': 'logistic', 'C': 0.001}",0,0.6074999999999999,0.605,0.6568479729476446,True,"S1,S2",False,False
EEGConformer,sub-31,"{'family': 'logistic', 'C': 0.01}",1,0.5975,0.5900000000000001,0.670267494549748,False,"S1,S2",False,False
EEGConformer,sub-31,"{'family': 'logistic', 'C': 0.1}",2,0.585,0.56,0.781927082901174,False,"S1,S2",False,False
EEGConformer,sub-31,"{'family': 'logistic', 'C': 1.0}",3,0.555,0.53,0.9925932652417551,False,"S1,S2",False,False
EEGConformer,sub-32,"{'family': 'logistic', 'C': 0.001}",0,0.644621212121212,0.5892424242424242,0.6284761758174917,False,"S1,S2",False,False
EEGConformer,sub-32,"{'family': 'logistic', 'C': 0.01}",1,0.6520959595959596,0.6041919191919192,0.6211805203652208,False,"S1,S2",False,False
EEGConformer,sub-32,"{'family': 'logistic', 'C': 0.1}",2,0.6495707070707071,0.6241414141414141,0.6425702762896494,False,"S1,S2",False,False
EEGConformer,sub-32,"{'family': 'logistic', 'C': 1.0}",3,0.6595707070707071,0.6441414141414141,0.7261306498014162,True,"S1,S2",False,False
EEGConformer,sub-33,"{'family': 'logistic', 'C': 0.001}",0,0.885,0.8600000000000001,0.37666844982471137,False,"S1,S2",False,False
EEGConformer,sub-33,"{'family': 'logistic', 'C': 0.01}",1,0.8875,0.865,0.28257438049723127,False,"S1,S2",False,False
EEGConformer,sub-33,"{'family': 'logistic', 'C': 0.1}",2,0.89,0.855,0.2756546967122072,True,"S1,S2",False,False
