subject_id,configuration,candidate_order,history_cv_BA,history_cv_worst_session_BA,history_cv_NLL,selected,band_hz,target_prior_sessions_used,target_S3_labels_used_for_fit,OUTER_TEST_USED
sub-37,"{'pairs': 3, 'C': 0.1}",4,0.5225,0.505,0.775821227656214,False,8-30,True,False,False
sub-37,"{'pairs': 3, 'C': 1.0}",5,0.5175000000000001,0.505,0.8308385528243829,False,8-30,True,False,False
sub-37,"{'pairs': 4, 'C': 0.01}",6,0.5225,0.5,0.7415473304915949,False,8-30,True,False,False
sub-37,"{'pairs': 4, 'C': 0.1}",7,0.5249999999999999,0.505,0.8492997892773158,False,8-30,True,False,False
sub-37,"{'pairs': 4, 'C': 1.0}",8,0.52,0.505,0.9550196166856542,False,8-30,True,False,False
sub-36,"{'pairs': 2, 'C': 0.01}",0,0.6275,0.59,0.6864774183450859,False,8-30,True,False,False
sub-36,"{'pairs': 2, 'C': 0.1}",1,0.6325000000000001,0.585,0.7370077664669323,True,8-30,True,False,False
sub-36,"{'pairs': 2, 'C': 1.0}",2,0.6299999999999999,0.59,0.7555424630243643,False,8-30,True,False,False
sub-36,"{'pairs': 3, 'C': 0.01}",3,0.6225,0.62,0.6828129317349378,False,8-30,True,False,False
sub-36,"{'pairs': 3, 'C': 0.1}",4,0.62,0.61,0.7214785212434828,False,8-30,True,False,False
sub-36,"{'pairs': 3, 'C': 1.0}",5,0.61,0.595,0.7614663746188096,False,8-30,True,False,False
sub-36,"{'pairs': 4, 'C': 0.01}",6,0.6,0.575,0.7017131529121364,False,8-30,True,False,False
sub-36,"{'pairs': 4, 'C': 0.1}",7,0.5800000000000001,0.535,0.9376959719821842,False,8-30,True,False,False
sub-36,"{'pairs': 4, 'C': 1.0}",8,0.555,0.51,1.4426650580451403,False,8-30,True,False,False
sub-38,"{'pairs': 2, 'C': 0.01}",0,0.4975,0.49,0.7522787718813073,False,8-30,True,False,False
sub-38,"{'pairs': 2, 'C': 0.1}",1,0.5,0.495,0.9527141542208564,True,8-30,True,False,False
sub-38,"{'pairs': 2, 'C': 1.0}",2,0.48750000000000004,0.48000000000000004,1.0903006222214604,False,8-30,True,False,False
sub-38,"{'pairs': 3, 'C': 0.01}",3,0.495,0.49,0.8956182489335593,False,8-30,True,False,False
sub-38,"{'pairs': 3, 'C': 0.1}",4,0.495,0.49,1.4169881076857003,False,8-30,True,False,False
sub-38,"{'pairs': 3, 'C': 1.0}",5,0.485,0.47,1.4698159746597348,False,8-30,True,False,False
sub-38,"{'pairs': 4, 'C': 0.01}",6,0.495,0.49,1.0399007500649735,False,8-30,True,False,False
sub-38,"{'pairs': 4, 'C': 0.1}",7,0.495,0.49,1.7296672300164506,False,8-30,True,False,False
sub-38,"{'pairs': 4, 'C': 1.0}",8,0.4925,0.485,1.8122314190782425,False,8-30,True,False,False
sub-42,"{'pairs': 2, 'C': 0.01}",0,0.51,0.5,0.701749924957727,True,8-30,True,False,False
sub-42,"{'pairs': 2, 'C': 0.1}",1,0.4975,0.49,0.7328833827844894,False,8-30,True,False,False
sub-42,"{'pairs': 2, 'C': 1.0}",2,0.47750000000000004,0.45,0.7551028507154568,False,8-30,True,False,False
sub-42,"{'pairs': 3, 'C': 0.01}",3,0.4725,0.46499999999999997,0.7069090470672199,False,8-30,True,False,False
sub-42,"{'pairs': 3, 'C': 0.1}",4,0.48,0.465,0.8187788807977003,False,8-30,True,False,False
sub-42,"{'pairs': 3, 'C': 1.0}",5,0.48,0.465,0.9963725152021712,False,8-30,True,False,False
sub-42,"{'pairs': 4, 'C': 0.01}",6,0.4525,0.435,0.711427781813452,False,8-30,True,False,False
sub-42,"{'pairs': 4, 'C': 0.1}",7,0.445,0.41500000000000004,0.797162494456692,False,8-30,True,False,False
sub-42,"{'pairs': 4, 'C': 1.0}",8,0.4475,0.42500000000000004,0.9485246095489539,False,8-30,True,False,False
sub-41,"{'pairs': 2, 'C': 0.01}",0,0.8375,0.755,0.49823380395069583,False,8-30,True,False,False
sub-41,"{'pairs': 2, 'C': 0.1}",1,0.8425,0.785,0.36678357014931984,True,8-30,True,False,False
sub-41,"{'pairs': 2, 'C': 1.0}",2,0.8325,0.79,0.3566721939727646,False,8-30,True,False,False
sub-41,"{'pairs': 3, 'C': 0.01}",3,0.8225,0.76,0.48361827390896395,False,8-30,True,False,False
sub-41,"{'pairs': 3, 'C': 0.1}",4,0.8075,0.755,0.39166079464295067,False,8-30,True,False,False
sub-41,"{'pairs': 3, 'C': 1.0}",5,0.7949999999999999,0.745,0.4363434420597233,False,8-30,True,False,False
sub-41,"{'pairs': 4, 'C': 0.01}",6,0.665,0.62,0.5665451195992488,False,8-30,True,False,False
sub-41,"{'pairs': 4, 'C': 0.1}",7,0.6699999999999999,0.64,0.7016950731757605,False,8-30,True,False,False
sub-41,"{'pairs': 4, 'C': 1.0}",8,0.685,0.675,0.8418565806994547,False,8-30,True,False,False
sub-44,"{'pairs': 2, 'C': 0.01}",0,0.5525,0.5,0.6816754561873017,False,8-30,True,False,False
sub-44,"{'pairs': 2, 'C': 0.1}",1,0.5549999999999999,0.52,0.6923019923235385,False,8-30,True,False,False
sub-44,"{'pairs': 2, 'C': 1.0}",2,0.5675,0.54,0.7206210694267777,False,8-30,True,False,False
sub-44,"{'pairs': 3, 'C': 0.01}",3,0.5925,0.56,0.6760683062437864,True,8-30,True,False,False
sub-44,"{'pairs': 3, 'C': 0.1}",4,0.565,0.545,0.7009687070092949,False,8-30,True,False,False
sub-44,"{'pairs': 3, 'C': 1.0}",5,0.5575000000000001,0.535,0.7422711038874885,False,8-30,True,False,False
sub-44,"{'pairs': 4, 'C': 0.01}",6,0.5375000000000001,0.52,0.6748228747780421,False,8-30,True,False,False
sub-44,"{'pairs': 4, 'C': 0.1}",7,0.5375000000000001,0.535,0.7185851666797983,False,8-30,True,False,False
sub-44,"{'pairs': 4, 'C': 1.0}",8,0.5449999999999999,0.505,0.8424184401506009,False,8-30,True,False,False
sub-45,"{'pairs': 2, 'C': 0.01}",0,0.5525,0.55,0.6838865866367423,False,8-30,True,False,False
sub-45,"{'pairs': 2, 'C': 0.1}",1,0.565,0.565,0.698415132995357,False,8-30,True,False,False
sub-45,"{'pairs': 2, 'C': 1.0}",2,0.5675,0.55,0.7089218337975257,False,8-30,True,False,False
sub-45,"{'pairs': 3, 'C': 0.01}",3,0.585,0.565,0.6878508053241827,True,8-30,True,False,False
sub-45,"{'pairs': 3, 'C': 0.1}",4,0.5700000000000001,0.56,0.7102217511506599,False,8-30,True,False,False
sub-45,"{'pairs': 3, 'C': 1.0}",5,0.5625,0.56,0.7356954128486666,False,8-30,True,False,False
sub-45,"{'pairs': 4, 'C': 0.01}",6,0.5674999999999999,0.5499999999999999,0.6993049905320798,False,8-30,True,False,False
sub-45,"{'pairs': 4, 'C': 0.1}",7,0.56,0.525,0.7736340405543338,False,8-30,True,False,False
sub-45,"{'pairs': 4, 'C': 1.0}",8,0.5475000000000001,0.53,0.8938104933591433,False,8-30,True,False,False
sub-47,"{'pairs': 2, 'C': 0.01}",0,0.4875,0.46499999999999997,0.6940135739989803,False,8-30,True,False,False
sub-47,"{'pairs': 2, 'C': 0.1}",1,0.495,0.49,0.703042243539113,False,8-30,True,False,False
sub-47,"{'pairs': 2, 'C': 1.0}",2,0.4875,0.485,0.7118316067473771,False,8-30,True,False,False
sub-47,"{'pairs': 3, 'C': 0.01}",3,0.525,0.51,0.695802267275362,False,8-30,True,False,False
sub-47,"{'pairs': 3, 'C': 0.1}",4,0.53,0.495,0.7402261167175161,False,8-30,True,False,False
sub-47,"{'pairs': 3, 'C': 1.0}",5,0.5225,0.49,0.8218192751697777,False,8-30,True,False,False
sub-47,"{'pairs': 4, 'C': 0.01}",6,0.53,0.53,0.7095997749001792,True,8-30,True,False,False
sub-47,"{'pairs': 4, 'C': 0.1}",7,0.4975,0.495,0.8652770224510695,False,8-30,True,False,False
sub-47,"{'pairs': 4, 'C': 1.0}",8,0.4975,0.495,1.1127636410813042,False,8-30,True,False,False
sub-49,"{'pairs': 2, 'C': 0.01}",0,0.5549999999999999,0.5449999999999999,0.6936116139724811,False,8-30,True,False,False
sub-49,"{'pairs': 2, 'C': 0.1}",1,0.5549999999999999,0.535,0.7763356866266089,False,8-30,True,False,False
sub-49,"{'pairs': 2, 'C': 1.0}",2,0.555,0.55,0.9042664117146624,True,8-30,True,False,False
sub-49,"{'pairs': 3, 'C': 0.01}",3,0.51,0.51,0.7874514450596385,False,8-30,True,False,False
sub-49,"{'pairs': 3, 'C': 0.1}",4,0.5,0.49,1.3550312477115547,False,8-30,True,False,False
sub-49,"{'pairs': 3, 'C': 1.0}",5,0.505,0.5,2.368074852344227,False,8-30,True,False,False
sub-49,"{'pairs': 4, 'C': 0.01}",6,0.5175000000000001,0.505,0.7465337391565517,False,8-30,True,False,False
sub-49,"{'pairs': 4, 'C': 0.1}",7,0.515,0.49,1.173702989039493,False,8-30,True,False,False
sub-49,"{'pairs': 4, 'C': 1.0}",8,0.5125,0.5,1.9727300381728807,False,8-30,True,False,False
sub-48,"{'pairs': 2, 'C': 0.01}",0,0.5225,0.495,0.6958903233576419,False,8-30,True,False,False
sub-48,"{'pairs': 2, 'C': 0.1}",1,0.5225,0.48,0.7235263570052961,False,8-30,True,False,False
sub-48,"{'pairs': 2, 'C': 1.0}",2,0.5125,0.475,0.74848733779795,False,8-30,True,False,False
sub-48,"{'pairs': 3, 'C': 0.01}",3,0.5325,0.51,0.7057464742046925,False,8-30,True,False,False
sub-48,"{'pairs': 3, 'C': 0.1}",4,0.55,0.535,0.7381988689072206,False,8-30,True,False,False
sub-48,"{'pairs': 3, 'C': 1.0}",5,0.5375,0.52,0.7682036972941061,False,8-30,True,False,False
sub-48,"{'pairs': 4, 'C': 0.01}",6,0.5275000000000001,0.505,0.7138081393622959,False,8-30,True,False,False
sub-48,"{'pairs': 4, 'C': 0.1}",7,0.57,0.565,0.7677081416451663,False,8-30,True,False,False
sub-48,"{'pairs': 4, 'C': 1.0}",8,0.5750000000000001,0.56,0.8050337129984719,True,8-30,True,False,False
sub-5,"{'pairs': 2, 'C': 0.01}",0,0.655,0.655,0.5952943304982302,False,8-30,True,False,False
sub-5,"{'pairs': 2, 'C': 0.1}",1,0.7075,0.705,0.6022243465650305,False,8-30,True,False,False
sub-5,"{'pairs': 2, 'C': 1.0}",2,0.735,0.72,0.6442692984057865,True,8-30,True,False,False
sub-5,"{'pairs': 3, 'C': 0.01}",3,0.6125,0.59,0.6193310705482977,False,8-30,True,False,False
sub-5,"{'pairs': 3, 'C': 0.1}",4,0.6425,0.605,0.695394765436668,False,8-30,True,False,False
sub-5,"{'pairs': 3, 'C': 1.0}",5,0.6625,0.615,0.8671299546835234,False,8-30,True,False,False
sub-5,"{'pairs': 4, 'C': 0.01}",6,0.56,0.53,0.6426033333500233,False,8-30,True,False,False
sub-5,"{'pairs': 4, 'C': 0.1}",7,0.5975,0.55,0.7376402965192383,False,8-30,True,False,False
sub-5,"{'pairs': 4, 'C': 1.0}",8,0.6525,0.575,0.8948639421026765,False,8-30,True,False,False
sub-7,"{'pairs': 2, 'C': 0.01}",0,0.4975,0.495,0.7240379227475111,False,8-30,True,False,False
sub-7,"{'pairs': 2, 'C': 0.1}",1,0.5025,0.5,0.8395654303554848,False,8-30,True,False,False
sub-7,"{'pairs': 2, 'C': 1.0}",2,0.495,0.49,0.892147518118919,False,8-30,True,False,False
sub-7,"{'pairs': 3, 'C': 0.01}",3,0.4975,0.495,0.7343062260969345,False,8-30,True,False,False
sub-7,"{'pairs': 3, 'C': 0.1}",4,0.5025,0.5,0.8691968167301487,False,8-30,True,False,False
sub-7,"{'pairs': 3, 'C': 1.0}",5,0.4975,0.495,0.8986882890770689,False,8-30,True,False,False
sub-7,"{'pairs': 4, 'C': 0.01}",6,0.515,0.505,0.7075494435063451,True,8-30,True,False,False
sub-7,"{'pairs': 4, 'C': 0.1}",7,0.4975,0.46499999999999997,0.8104603971500866,False,8-30,True,False,False
sub-7,"{'pairs': 4, 'C': 1.0}",8,0.5125,0.5,1.113540521979496,False,8-30,True,False,False
sub-50,"{'pairs': 2, 'C': 0.01}",0,0.505,0.5,0.7170399649360306,True,8-30,True,False,False
sub-50,"{'pairs': 2, 'C': 0.1}",1,0.5025,0.5,1.1283270018004625,False,8-30,True,False,False
sub-50,"{'pairs': 2, 'C': 1.0}",2,0.5025,0.5,1.6375224704178808,False,8-30,True,False,False
sub-50,"{'pairs': 3, 'C': 0.01}",3,0.5025,0.5,0.7198791324922088,False,8-30,True,False,False
sub-50,"{'pairs': 3, 'C': 0.1}",4,0.5025,0.5,1.1301394622182475,False,8-30,True,False,False
sub-50,"{'pairs': 3, 'C': 1.0}",5,0.5025,0.5,1.5866558551144974,False,8-30,True,False,False
sub-50,"{'pairs': 4, 'C': 0.01}",6,0.505,0.5,0.7512028894185967,False,8-30,True,False,False
sub-50,"{'pairs': 4, 'C': 0.1}",7,0.505,0.5,1.3160851383560794,False,8-30,True,False,False
sub-50,"{'pairs': 4, 'C': 1.0}",8,0.5025,0.5,1.8273369510083228,False,8-30,True,False,False
sub-6,"{'pairs': 2, 'C': 0.01}",0,0.5,0.5,0.9872097288194897,True,8-30,True,False,False
sub-6,"{'pairs': 2, 'C': 0.1}",1,0.5,0.5,1.8433077801487587,False,8-30,True,False,False
sub-6,"{'pairs': 2, 'C': 1.0}",2,0.5,0.5,2.288733407206265,False,8-30,True,False,False
sub-6,"{'pairs': 3, 'C': 0.01}",3,0.5,0.5,1.1021021598996739,False,8-30,True,False,False
sub-6,"{'pairs': 3, 'C': 0.1}",4,0.5,0.5,2.1687537377761923,False,8-30,True,False,False
sub-6,"{'pairs': 3, 'C': 1.0}",5,0.5,0.5,5.056967823909204,False,8-30,True,False,False
sub-6,"{'pairs': 4, 'C': 0.01}",6,0.4975,0.495,0.9314567139257528,False,8-30,True,False,False
sub-6,"{'pairs': 4, 'C': 0.1}",7,0.485,0.47000000000000003,1.6366681118284478,False,8-30,True,False,False
sub-6,"{'pairs': 4, 'C': 1.0}",8,0.475,0.45,4.077410961919316,False,8-30,True,False,False
sub-9,"{'pairs': 2, 'C': 0.01}",0,0.5,0.5,0.7009530528729244,False,8-30,True,False,False
sub-9,"{'pairs': 2, 'C': 0.1}",1,0.4975,0.495,0.7783914552130959,False,8-30,True,False,False
sub-9,"{'pairs': 2, 'C': 1.0}",2,0.5025,0.5,0.8877655598950029,False,8-30,True,False,False
sub-9,"{'pairs': 3, 'C': 0.01}",3,0.5075000000000001,0.505,0.7262858360999761,True,8-30,True,False,False
sub-9,"{'pairs': 3, 'C': 0.1}",4,0.4975,0.495,0.9615756026316733,False,8-30,True,False,False
sub-9,"{'pairs': 3, 'C': 1.0}",5,0.4975,0.495,1.283707655940476,False,8-30,True,False,False
sub-9,"{'pairs': 4, 'C': 0.01}",6,0.4975,0.495,0.729752043389245,False,8-30,True,False,False
sub-9,"{'pairs': 4, 'C': 0.1}",7,0.5025,0.5,0.9980514002609848,False,8-30,True,False,False
sub-9,"{'pairs': 4, 'C': 1.0}",8,0.5025,0.5,1.505774709124514,False,8-30,True,False,False
