benchmark,outer_fold,subject_id,role,base_kind,component_id,family,strength,c_value,group,history_base_ce,history_base_ba,history_margin_mean,history_margin_std,history_entropy_mean,history_prototype_separation,history_gradient_norm,history_session_drift,history_samples,update_rms,update_mean_abs,history_component_ce_gain,history_component_ba_gain,P_persistence,D_decision_dependence,G_task_overlap,R_history_transfer,split_update_disagreement,U_signed_utility_prior,future_ce_gain,future_ba_gain,meta_query_label_used_for_utility_target,evaluation_future_label_used_for_controller_fit,OUTER_TEST_USED,predicted_utility,predicted_sigma,controller_mode
OpenBMI_MI_S1_to_S2,0,14,outcome_evaluation,raw,META_SGD_PC_GROUP_06,projected_gradient,0.5,0.1,6,0.465458973584906,0.75,1.964633994475007,1.2927340504075278,0.39815078419884664,4.141514865831933,0.2665040009994892,0.0,100.0,0.49999999999999994,0.37852570209335284,0.02785121652096828,0.07000000000000006,-0.22102473949121562,0.07,0.21585351056640728,-0.03359416288937439,0.7950295601310658,0.0,-0.03056600351270311,-0.010000000000000009,False,False,False,-0.017162003026790856,0.015873017374343594,META_GENERIC
OpenBMI_MI_S1_to_S2,0,14,outcome_evaluation,raw,META_SGD_PC_GROUP_07,projected_gradient,0.5,0.1,7,0.465458973584906,0.75,1.964633994475007,1.2927340504075278,0.39815078419884664,4.141514865831933,0.2665040009994892,0.0,100.0,0.5,0.3939677083033222,0.029137045331131484,-0.010000000000000009,-0.1886085017199965,0.05,0.24142675089131538,-0.02821537023755144,0.7199088216721246,0.0,-0.07908939568986506,-0.050000000000000044,False,False,False,-0.012352005178363932,0.018853991675510558,META_GENERIC
OpenBMI_MI_S1_to_S2,0,19,outcome_evaluation,raw,CALIBRATE_C01_A50,calibration,0.5,0.1,-1,0.6336523410960099,0.76,3.2452026061713695,1.5625742496181414,0.23079648228708646,6.1148351756227,0.8357841614406495,0.0,100.0,1.1049845088336199,0.9673779731659137,0.16530652953415076,0.0,0.9998440004103875,0.0,0.38766583240654273,0.14673881266212224,0.06912242436134611,0.0,0.15674113735818718,0.07000000000000006,False,False,False,0.004841456609493512,0.00952330825004375,META_GENERIC
OpenBMI_MI_S1_to_S2,0,19,outcome_evaluation,raw,CALIBRATE_C1_A50,calibration,0.5,1.0,-1,0.6336523410960099,0.76,3.2452026061713695,1.5625742496181414,0.23079648228708646,6.1148351756227,0.8357841614406495,0.0,100.0,1.2118682170316484,1.2077578263421278,0.22802488449156333,0.08000000000000007,0.9751182702093941,0.08,0.52774016840553,0.20686520005358675,0.2597901312161752,0.0,0.20673045558765685,0.08000000000000007,False,False,False,0.009312129611264723,0.0161905422776512,META_GENERIC
OpenBMI_MI_S1_to_S2,0,19,outcome_evaluation,raw,RIDGE_C001_A50,ridge_head,0.5,0.01,-1,0.6336523410960099,0.76,3.2452026061713695,1.5625742496181414,0.23079648228708646,6.1148351756227,0.8357841614406495,0.0,100.0,1.2430198548968365,1.1216973092430154,0.17348407828888862,0.0,0.993052792697678,0.0,0.37090821560323783,0.1394757285235037,0.17871925371451416,0.0,0.1544960032514251,0.020000000000000018,False,False,False,-0.004276941433746217,0.020866845461307317,META_GENERIC
OpenBMI_MI_S1_to_S2,0,19,outcome_evaluation,raw,RIDGE_C01_A50,ridge_head,0.5,0.1,-1,0.6336523410960099,0.76,3.2452026061713695,1.5625742496181414,0.23079648228708646,6.1148351756227,0.8357841614406495,0.0,100.0,1.1595639655037389,1.0530809542571784,0.28193778962940547,0.08000000000000007,0.8762474878640663,0.08,0.6655857677954766,0.17996113414917553,0.5720111972660532,0.0,0.20168911533586792,0.07000000000000006,False,False,False,0.01134143013907187,0.022785530372961497,META_GENERIC
OpenBMI_MI_S1_to_S2,0,19,outcome_evaluation,raw,RIDGE_C1_A50,ridge_head,0.5,1.0,-1,0.6336523410960099,0.76,3.2452026061713695,1.5625742496181414,0.23079648228708646,6.1148351756227,0.8357841614406495,0.0,100.0,1.653886901400502,1.302425335293489,0.40427270354387573,0.14,0.5569167077012915,0.14,0.7910980372868602,0.18708056431069178,1.3595033296131296,0.0,0.19929904680955007,0.10000000000000009,False,False,False,0.0014030876512880542,0.055445984760109375,META_GENERIC
OpenBMI_MI_S1_to_S2,0,19,outcome_evaluation,raw,SHRINKAGE_LDA_A50,shrinkage_lda,0.5,0.1,-1,0.6336523410960099,0.76,3.2452026061713695,1.5625742496181414,0.23079648228708646,6.1148351756227,0.8357841614406495,0.0,100.0,2.45848040127821,1.9645263490885676,0.4054878896406705,0.1499999999999999,0.5711996778238821,0.15,0.6712362643340379,0.16706339116048524,2.72826774806492,0.0,0.23581256114935611,0.1100000000000001,False,False,False,0.0035447908166686124,0.07952226151178012,META_GENERIC
OpenBMI_MI_S1_to_S2,0,19,outcome_evaluation,raw,PROTOTYPE_TRANSPORT_A50,prototype_transport,0.5,0.1,-1,0.6336523410960099,0.76,3.2452026061713695,1.5625742496181414,0.23079648228708646,6.1148351756227,0.8357841614406495,0.0,100.0,1.204909702232913,1.1831923556481538,0.22282934257851134,0.08000000000000007,0.9598605009671292,0.08,0.5201327828776549,0.19582519555983693,0.33882922498513446,0.0,0.20695334575859858,0.09000000000000008,False,False,False,0.008295842357568852,0.018260542757919,META_GENERIC
OpenBMI_MI_S1_to_S2,0,19,outcome_evaluation,raw,META_SGD_FULL_S025,meta_sgd,0.25,0.1,-1,0.6336523410960099,0.76,3.2452026061713695,1.5625742496181414,0.23079648228708646,6.1148351756227,0.8357841614406495,0.0,100.0,0.25,0.22703702720479263,0.045633206217336686,0.0,0.9699783452854602,0.0,0.4303569114117065,0.03951098046262036,0.06120328609319871,0.0,0.039885624677503784,0.0,False,False,False,-0.0009567785613863598,0.010546557249352955,META_GENERIC
