benchmark,outer_fold,subject_id,component_id,P_persistence,G_task_overlap,R_history_transfer,future_ce_gain,future_ba_gain,OUTER_TEST_USED
OpenBMI_MI_S1_to_S2,0,18,META_SGD_PC_GROUP_04,-0.22862377941483605,0.3196053849301317,-0.014099018705717746,-0.027065132446145862,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,0,18,META_SGD_PC_GROUP_05,0.3197271865564823,0.2895715264923552,0.002549849884831902,-0.026667958674768955,-0.019999999999999907,False
OpenBMI_MI_S1_to_S2,0,18,META_SGD_PC_GROUP_06,0.22819201552639143,0.2821287041100921,0.0019453228570072145,0.0016266552192945039,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,0,18,META_SGD_PC_GROUP_07,-0.1564833496169637,0.23367385570631313,-0.013619448055080488,-0.035194873316363506,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,0,43,META_SGD_FULL_S025,0.9473565866832201,0.2468920362211497,0.005296958566595532,0.0032759766669044066,0.0,False
OpenBMI_MI_S1_to_S2,0,43,META_SGD_FULL_S050,0.9473565866832202,0.24689203622114972,0.009507683250576673,0.005587119388153594,0.0,False
OpenBMI_MI_S1_to_S2,0,43,META_SGD_PC_GROUP_00,0.9881398302686738,0.17391539031862116,0.010021532515516601,0.005923213951766884,0.0,False
OpenBMI_MI_S1_to_S2,0,43,META_SGD_PC_GROUP_01,0.06107907512390726,0.3322480663168122,-0.011276286242728556,-0.010687599441469242,0.0,False
OpenBMI_MI_S1_to_S2,0,43,META_SGD_PC_GROUP_02,0.48046498828406475,0.3427704230088185,0.0038232660081440745,-0.0012978545345240927,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,0,43,META_SGD_PC_GROUP_03,-0.14240290418372611,0.3135758881559258,-0.007192687765999656,-0.018474754531925125,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,0,43,META_SGD_PC_GROUP_04,-0.13394384724096706,0.19520757487948562,-0.006692229991993898,-0.004555361471621097,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,0,43,META_SGD_PC_GROUP_05,-0.4779746798752859,0.24497726552751142,-0.016836377581608143,0.0027368060594575305,0.0,False
OpenBMI_MI_S1_to_S2,0,43,META_SGD_PC_GROUP_06,-0.001280084724834017,0.30978971543584727,-0.005985530353134358,0.006276360722931598,0.0,False
OpenBMI_MI_S1_to_S2,0,43,META_SGD_PC_GROUP_07,0.4108586290375571,0.4036177259567859,0.009312673656118695,0.003212892372573259,0.0,False
OpenBMI_MI_S1_to_S2,0,41,META_SGD_FULL_S025,0.37593480157364045,0.22429127651081465,0.002135431472631233,0.011241652326774099,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,0,41,META_SGD_FULL_S050,0.3759348015736403,0.2242912765108146,-0.0018410560626321015,0.01769991052339065,0.0,False
OpenBMI_MI_S1_to_S2,0,41,META_SGD_PC_GROUP_00,0.4147587673759275,0.1725681924406725,-0.005904308466806202,0.016578610066137534,0.0,False
OpenBMI_MI_S1_to_S2,0,41,META_SGD_PC_GROUP_01,0.4219960303210324,0.27606434696477405,0.004253018618585902,-0.018561758124433836,0.029999999999999805,False
OpenBMI_MI_S1_to_S2,0,41,META_SGD_PC_GROUP_02,0.05445762449448772,0.3353087434058119,0.013143475269054461,-0.0022729195922655543,-0.020000000000000018,False
