benchmark,outer_fold,subject_id,role,base_kind,component_id,family,strength,c_value,group,history_base_ce,history_base_ba,history_margin_mean,history_margin_std,history_entropy_mean,history_prototype_separation,history_gradient_norm,history_session_drift,history_samples,update_rms,update_mean_abs,history_component_ce_gain,history_component_ba_gain,P_persistence,D_decision_dependence,G_task_overlap,R_history_transfer,split_update_disagreement,U_signed_utility_prior,future_ce_gain,future_ba_gain,meta_query_label_used_for_utility_target,evaluation_future_label_used_for_controller_fit,OUTER_TEST_USED
WBCIC_S1S2_to_S3_authorized_development,0,sub-35,meta_train,raw,META_SGD_PC_GROUP_05,projected_gradient,0.5,0.1,5,0.06881682366450964,0.975,5.565638866834343,1.9145025399780038,0.0844414439038156,9.370568305048229,0.03874115528342003,0.6138039714183571,400.0,0.5,0.37323508076447476,0.00895371656677442,0.0,0.9135079897146168,0.005,0.1636423943879867,0.00806803167817893,0.2373891646749767,0.0,0.00812117439923668,0.004999999999999893,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-35,meta_train,raw,META_SGD_PC_GROUP_06,projected_gradient,0.5,0.1,6,0.06881682366450964,0.975,5.565638866834343,1.9145025399780038,0.0844414439038156,9.370568305048229,0.03874115528342003,0.6138039714183571,400.0,0.5,0.39340854887573506,0.0006290018426395177,-0.0025000000000000577,-0.3822105356858281,0.0075,0.045389514751523384,-0.0031089368607729803,0.8119924352206883,0.0,0.003834576527486616,0.010000000000000009,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-35,meta_train,raw,META_SGD_PC_GROUP_07,projected_gradient,0.5,0.1,7,0.06881682366450964,0.975,5.565638866834343,1.9145025399780038,0.0844414439038156,9.370568305048229,0.03874115528342003,0.6138039714183571,400.0,0.4999999999999999,0.3950967436977054,0.007152562790378868,0.0,0.5779310428318858,0.005,0.1343183612332478,0.004453614066194551,0.450998824418883,0.0,-0.00019495269707309193,0.004999999999999893,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-35,meta_train,raw,LATEST_SESSION_RIDGE_A50,session_transport,0.5,0.1,-1,0.06881682366450964,0.975,5.565638866834343,1.9145025399780038,0.0844414439038156,9.370568305048229,0.03874115528342003,0.6138039714183571,400.0,0.677394402374769,0.5900685434644497,0.004313163130730033,-0.0025000000000000577,0.9238992848827114,0.0025,0.06217102288828903,0.0006021758348939629,0.260632105517176,0.0,6.462015607971994e-05,0.0,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-25,meta_train,raw,CALIBRATE_C01_A50,calibration,0.5,0.1,-1,0.10410047430737275,0.96,4.368283328711986,2.2045488200530947,0.16885111933337327,7.183108754742502,0.07557636890140264,1.6775838512486416,400.0,0.7425176803720266,0.6616430401073538,0.008232952431748833,0.0,0.9169882010361577,0.0,0.07700268689102881,0.0019748468082857323,0.08363083616199514,0.0,0.0071814608153506,0.0,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-25,meta_train,raw,CALIBRATE_C1_A50,calibration,0.5,1.0,-1,0.10410047430737275,0.96,4.368283328711986,2.2045488200530947,0.16885111933337327,7.183108754742502,0.07557636890140264,1.6775838512486416,400.0,2.9896757509195373,2.6647975414038187,0.021638247467271138,0.0024999999999999467,0.9972793280662713,0.0075,0.07697549467907713,0.018157893876194882,0.28515655900919834,0.0,0.018978742774180688,0.0,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-25,meta_train,raw,RIDGE_C001_A50,ridge_head,0.5,0.01,-1,0.10410047430737275,0.96,4.368283328711986,2.2045488200530947,0.16885111933337327,7.183108754742502,0.07557636890140264,1.6775838512486416,400.0,1.0004343848142108,0.8903151022273695,-0.014846638967836515,0.010000000000000009,0.9969309773908103,0.015,-0.05814845295174005,-0.025358190275663224,0.10675102524929524,0.0,-0.01551302184942753,0.0,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-25,meta_train,raw,RIDGE_C01_A50,ridge_head,0.5,0.1,-1,0.10410047430737275,0.96,4.368283328711986,2.2045488200530947,0.16885111933337327,7.183108754742502,0.07557636890140264,1.6775838512486416,400.0,0.40924801276606665,0.3439103259101437,0.01379853232655727,0.012499999999999956,0.48920190549470016,0.0175,0.23535033123948998,-0.0030151127795897473,0.34937043588918504,0.0,0.0026988361828555393,0.0,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-25,meta_train,raw,RIDGE_C1_A50,ridge_head,0.5,1.0,-1,0.10410047430737275,0.96,4.368283328711986,2.2045488200530947,0.16885111933337327,7.183108754742502,0.07557636890140264,1.6775838512486416,400.0,2.4845277419961005,2.225965984671285,0.03855664415858023,0.01750000000000007,0.8012816694889582,0.0225,0.14671448527647638,-0.012572817044560987,1.247401804967488,0.0,0.013700179602866337,-0.010000000000000009,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-25,meta_train,raw,SHRINKAGE_LDA_A50,shrinkage_lda,0.5,0.1,-1,0.10410047430737275,0.96,4.368283328711986,2.2045488200530947,0.16885111933337327,7.183108754742502,0.07557636890140264,1.6775838512486416,400.0,2.1003904391101855,1.912164763968947,0.0324979896134039,0.012499999999999956,0.8432282878311903,0.0225,0.16784046361170082,0.0005291135773119113,1.7719631398177396,0.0,0.013444740756400193,0.0,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-25,meta_train,raw,PROTOTYPE_TRANSPORT_A50,prototype_transport,0.5,0.1,-1,0.10410047430737275,0.96,4.368283328711986,2.2045488200530947,0.16885111933337327,7.183108754742502,0.07557636890140264,1.6775838512486416,400.0,0.4658807013897299,0.37010857602383296,0.0017386039859195873,0.0050000000000000044,0.8640858577819386,0.015,0.06030239400055933,-0.005662710071906316,0.18703349945944753,0.0,0.004837394130276042,0.0,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-25,meta_train,raw,META_SGD_FULL_S025,meta_sgd,0.25,0.1,-1,0.10410047430737275,0.96,4.368283328711986,2.2045488200530947,0.16885111933337327,7.183108754742502,0.07557636890140264,1.6775838512486416,400.0,0.25,0.22293512105850743,0.005215432473821877,0.007500000000000062,0.9253757515046168,0.0175,0.13849407007764838,0.003979162489359159,0.09536371136653266,0.0,0.0022314097695485396,-0.0050000000000000044,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-25,meta_train,raw,META_SGD_FULL_S050,meta_sgd,0.5,0.1,-1,0.10410047430737275,0.96,4.368283328711986,2.2045488200530947,0.16885111933337327,7.183108754742502,0.07557636890140264,1.6775838512486416,400.0,0.5,0.44587024211701487,0.009020064216988338,0.007500000000000062,0.925375751504617,0.0225,0.1384940700776484,0.00674075587830044,0.19072742273306528,0.0,0.004154041210947902,-0.0050000000000000044,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-25,meta_train,raw,META_SGD_PC_GROUP_00,projected_gradient,0.5,0.1,0,0.10410047430737275,0.96,4.368283328711986,2.2045488200530947,0.16885111933337327,7.183108754742502,0.07557636890140264,1.6775838512486416,400.0,0.5,0.4420175348632253,0.007118598781138311,0.007500000000000062,0.9365984594096431,0.0225,0.10502182153779496,0.00586079138061147,0.1785098419363429,0.0,0.004432746719326752,-0.0050000000000000044,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-25,meta_train,raw,META_SGD_PC_GROUP_01,projected_gradient,0.5,0.1,1,0.10410047430737275,0.96,4.368283328711986,2.2045488200530947,0.16885111933337327,7.183108754742502,0.07557636890140264,1.6775838512486416,400.0,0.5,0.3920576238594866,-0.004694553375095625,0.0,-0.40528285264606206,0.035,0.042513275926982244,-0.009235170343661461,0.8119945162668178,0.0,-0.005773571924075342,-0.010000000000000009,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-25,meta_train,raw,META_SGD_PC_GROUP_02,projected_gradient,0.5,0.1,2,0.10410047430737275,0.96,4.368283328711986,2.2045488200530947,0.16885111933337327,7.183108754742502,0.07557636890140264,1.6775838512486416,400.0,0.5,0.3940695988499931,0.0032377211324318977,0.012499999999999956,0.9737806623665503,0.0325,0.13683273161189807,0.0025094828192730526,0.13283264959908794,0.0,-0.0024585581841195664,0.0050000000000000044,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-25,meta_train,raw,META_SGD_PC_GROUP_03,projected_gradient,0.5,0.1,3,0.10410047430737275,0.96,4.368283328711986,2.2045488200530947,0.16885111933337327,7.183108754742502,0.07557636890140264,1.6775838512486416,400.0,0.49999999999999994,0.3885115291486875,0.007537575656624065,0.015000000000000013,0.5103392469303133,0.025,0.18028185740640446,0.003811831337417776,0.48649492171536474,0.0,-0.003191694058982057,-0.010000000000000009,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-25,meta_train,raw,META_SGD_PC_GROUP_04,projected_gradient,0.5,0.1,4,0.10410047430737275,0.96,4.368283328711986,2.2045488200530947,0.16885111933337327,7.183108754742502,0.07557636890140264,1.6775838512486416,400.0,0.5,0.38698188060825844,0.009314885966462336,0.015000000000000013,0.9344320252409832,0.03,0.19540388252791566,0.006757742769894964,0.20377729618671694,0.0,-0.003721706765922074,0.0,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-25,meta_train,raw,META_SGD_PC_GROUP_05,projected_gradient,0.5,0.1,5,0.10410047430737275,0.96,4.368283328711986,2.2045488200530947,0.16885111933337327,7.183108754742502,0.07557636890140264,1.6775838512486416,400.0,0.5,0.3066833210111371,-0.016450047777566548,-0.007499999999999951,-0.9112727758001066,0.0475,0.023878508257988314,-0.02273295014881107,0.9985767399671042,0.0,-0.002623791702754133,-0.0050000000000000044,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-25,meta_train,raw,META_SGD_PC_GROUP_06,projected_gradient,0.5,0.1,6,0.10410047430737275,0.96,4.368283328711986,2.2045488200530947,0.16885111933337327,7.183108754742502,0.07557636890140264,1.6775838512486416,400.0,0.5,0.3613525681861154,-0.0019167173786955871,0.0,0.0027360330399949727,0.025,0.10062079493373974,-0.016384644490162782,0.7711115271207057,0.0,-0.0014057469591233565,-0.010000000000000009,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-25,meta_train,raw,META_SGD_PC_GROUP_07,projected_gradient,0.5,0.1,7,0.10410047430737275,0.96,4.368283328711986,2.2045488200530947,0.16885111933337327,7.183108754742502,0.07557636890140264,1.6775838512486416,400.0,0.49999999999999994,0.3767127600714635,-2.690264274790577e-05,0.0,-0.34515094861602597,0.025,0.0789904969500639,-0.02141722637365373,0.8940525252347126,0.0,-0.00501464079160837,-0.0050000000000000044,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-25,meta_train,raw,LATEST_SESSION_RIDGE_A50,session_transport,0.5,0.1,-1,0.10410047430737275,0.96,4.368283328711986,2.2045488200530947,0.16885111933337327,7.183108754742502,0.07557636890140264,1.6775838512486416,400.0,0.31529322363112056,0.2602713255293532,0.00580510502815261,0.012499999999999956,0.48920190549470016,0.0175,0.14460239478964423,-0.0030151127795897473,0.34937043588918504,0.0,-0.0031033379918104925,0.0,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-32,meta_train,raw,CALIBRATE_C01_A50,calibration,0.5,0.1,-1,0.6316468097713435,0.6467462311557789,1.172837289092236,1.4058018108059342,0.5487765260430318,1.6969154581084205,0.205202282041893,0.7419288851040696,399.0,0.41338716455718366,0.26823874558460425,0.015183979854340168,-0.0025251256281407786,0.9945562414598671,0.007518796992481203,0.10025865214968127,0.015100293716037994,0.1417855001875168,0.0,0.05208959078591702,-0.010000000000000009,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-32,meta_train,raw,CALIBRATE_C1_A50,calibration,0.5,1.0,-1,0.6316468097713435,0.6467462311557789,1.172837289092236,1.4058018108059342,0.5487765260430318,1.6969154581084205,0.205202282041893,0.7419288851040696,399.0,0.3753184784885694,0.2451359792421749,0.014312440070840204,-0.002537688442211139,0.9836166390437171,0.012531328320802004,0.10143832465664991,0.013461162940523241,0.1615813806288529,0.0,0.04762860328398533,-0.010000000000000009,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-32,meta_train,raw,RIDGE_C001_A50,ridge_head,0.5,0.01,-1,0.6316468097713435,0.6467462311557789,1.172837289092236,1.4058018108059342,0.5487765260430318,1.6969154581084205,0.205202282041893,0.7419288851040696,399.0,0.6420950009064867,0.4174565750531596,0.049211669237168465,0.0375251256281407,0.9749669154336725,0.08270676691729323,0.20796065117312706,0.034874260683517566,0.1871639679301091,0.0,0.07937937193978117,0.020000000000000018,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-32,meta_train,raw,RIDGE_C01_A50,ridge_head,0.5,0.1,-1,0.6316468097713435,0.6467462311557789,1.172837289092236,1.4058018108059342,0.5487765260430318,1.6969154581084205,0.205202282041893,0.7419288851040696,399.0,0.553761992968908,0.38882654031028524,0.06734409235471339,0.05508793969849246,0.8368735619029846,0.11528822055137844,0.3274441524030285,0.046712766544252105,0.3467983553055044,0.0,0.05757301520211311,0.020000000000000018,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-32,meta_train,raw,RIDGE_C1_A50,ridge_head,0.5,1.0,-1,0.6316468097713435,0.6467462311557789,1.172837289092236,1.4058018108059342,0.5487765260430318,1.6969154581084205,0.205202282041893,0.7419288851040696,399.0,0.5917763135765312,0.42317971332453624,0.07716778654148082,0.0525879396984924,0.6312619716714206,0.13784461152882205,0.3656211571201374,0.04173979780859299,0.6403474988565288,0.0,0.04309264750961461,-0.004999999999999893,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-32,meta_train,raw,SHRINKAGE_LDA_A50,shrinkage_lda,0.5,0.1,-1,0.6316468097713435,0.6467462311557789,1.172837289092236,1.4058018108059342,0.5487765260430318,1.6969154581084205,0.205202282041893,0.7419288851040696,399.0,0.6751746597947184,0.4787082350355602,0.07841423741522813,0.050075376884422096,0.5758815689055241,0.14536340852130325,0.3365764426651146,0.03603723310988738,0.7238470751030963,0.0,0.056075320937643225,-0.014999999999999902,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-32,meta_train,raw,PROTOTYPE_TRANSPORT_A50,prototype_transport,0.5,0.1,-1,0.6316468097713435,0.6467462311557789,1.172837289092236,1.4058018108059342,0.5487765260430318,1.6969154581084205,0.205202282041893,0.7419288851040696,399.0,0.5843971675678,0.4018087151856733,0.04638374951793034,0.03498743718592967,0.8546586185449601,0.10526315789473684,0.22421185381129413,0.035811933873184265,0.3779772508962486,0.0,0.05899238089260339,0.010000000000000009,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-32,meta_train,raw,META_SGD_FULL_S025,meta_sgd,0.25,0.1,-1,0.6316468097713435,0.6467462311557789,1.172837289092236,1.4058018108059342,0.5487765260430318,1.6969154581084205,0.205202282041893,0.7419288851040696,399.0,0.25,0.1893794355664185,0.0318135811939414,0.032525125628140694,0.5278290354600658,0.06265664160401002,0.3181774303186705,0.01700302510329904,0.22075546472181173,0.0,0.012730451502985574,0.010000000000000009,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-32,meta_train,raw,META_SGD_FULL_S050,meta_sgd,0.5,0.1,-1,0.6316468097713435,0.6467462311557789,1.172837289092236,1.4058018108059342,0.5487765260430318,1.6969154581084205,0.205202282041893,0.7419288851040696,399.0,0.5,0.378758871132837,0.05197713230115586,0.047487437185929626,0.5278290354600658,0.13784461152882205,0.31817743031867063,0.02699525233685901,0.44151092944362347,0.0,0.018622487534887266,0.015000000000000124,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-32,meta_train,raw,META_SGD_PC_GROUP_00,projected_gradient,0.5,0.1,0,0.6316468097713435,0.6467462311557789,1.172837289092236,1.4058018108059342,0.5487765260430318,1.6969154581084205,0.205202282041893,0.7419288851040696,399.0,0.5,0.40175360432305196,0.0203772117517238,0.02488693467336678,0.75178616100278,0.11528822055137844,0.16916197985369977,0.021297541716802038,0.38518827473666756,0.0,-0.002840044916725626,-0.004999999999999893,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-32,meta_train,raw,META_SGD_PC_GROUP_01,projected_gradient,0.5,0.1,1,0.6316468097713435,0.6467462311557789,1.172837289092236,1.4058018108059342,0.5487765260430318,1.6969154581084205,0.205202282041893,0.7419288851040696,399.0,0.5,0.3746830499286376,0.021221373403658816,2.5125628140609813e-05,0.7445112380332843,0.13533834586466165,0.18363022763057463,0.006850985313902658,0.3943634793402906,0.0,0.022652356783812166,0.025000000000000133,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-32,meta_train,raw,META_SGD_PC_GROUP_02,projected_gradient,0.5,0.1,2,0.6316468097713435,0.6467462311557789,1.172837289092236,1.4058018108059342,0.5487765260430318,1.6969154581084205,0.205202282041893,0.7419288851040696,399.0,0.49999999999999994,0.3703119313214458,0.03239013517956879,0.014937185929648211,0.636632916194144,0.12030075187969924,0.23299852887489514,0.012630283375920648,0.5054499268752133,0.0,-0.0004815687593751061,0.025000000000000022,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-32,meta_train,raw,META_SGD_PC_GROUP_03,projected_gradient,0.5,0.1,3,0.6316468097713435,0.6467462311557789,1.172837289092236,1.4058018108059342,0.5487765260430318,1.6969154581084205,0.205202282041893,0.7419288851040696,399.0,0.5,0.3343686175313319,0.007319786655257676,0.010037688442210979,0.37194864652151716,0.12030075187969924,0.12745842896308146,-0.010474817895848199,0.5484630295038534,0.0,-0.02149611365977877,-0.004999999999999893,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-32,meta_train,raw,META_SGD_PC_GROUP_04,projected_gradient,0.5,0.1,4,0.6316468097713435,0.6467462311557789,1.172837289092236,1.4058018108059342,0.5487765260430318,1.6969154581084205,0.205202282041893,0.7419288851040696,399.0,0.4999999999999999,0.36704025710043114,-0.001945861630593071,-0.015037688442211095,-0.4001702672745405,0.13032581453634084,0.08812991499719595,-0.0345996490743824,0.8224999408091466,0.0,0.0005129189722217209,0.010000000000000009,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-32,meta_train,raw,META_SGD_PC_GROUP_05,projected_gradient,0.5,0.1,5,0.6316468097713435,0.6467462311557789,1.172837289092236,1.4058018108059342,0.5487765260430318,1.6969154581084205,0.205202282041893,0.7419288851040696,399.0,0.4999999999999999,0.3631509182053225,0.014907178809248411,-2.5125628140720835e-05,0.28289218278287764,0.11027568922305764,0.1531903326585058,-0.0050144255245070934,0.6309370666418436,0.0,-0.01350389730962498,-0.014999999999999902,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-32,meta_train,raw,META_SGD_PC_GROUP_06,projected_gradient,0.5,0.1,6,0.6316468097713435,0.6467462311557789,1.172837289092236,1.4058018108059342,0.5487765260430318,1.6969154581084205,0.205202282041893,0.7419288851040696,399.0,0.5,0.3554111437170659,0.008798079026167027,0.007412060301507539,-0.6210271613457148,0.12781954887218044,0.12016173185378556,-0.043789400330143224,0.9022579847941848,0.0,0.023669245223714164,0.020000000000000018,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-32,meta_train,raw,META_SGD_PC_GROUP_07,projected_gradient,0.5,0.1,7,0.6316468097713435,0.6467462311557789,1.172837289092236,1.4058018108059342,0.5487765260430318,1.6969154581084205,0.205202282041893,0.7419288851040696,399.0,0.49999999999999994,0.3430792255974902,0.003590527438755542,1.2562814070360417e-05,0.5665985100457205,0.11027568922305764,0.0987343911646126,-0.010864090453067965,0.5030764373890781,0.0,0.012823748032378401,-0.014999999999999902,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-32,meta_train,raw,LATEST_SESSION_RIDGE_A50,session_transport,0.5,0.1,-1,0.6316468097713435,0.6467462311557789,1.172837289092236,1.4058018108059342,0.5487765260430318,1.6969154581084205,0.205202282041893,0.7419288851040696,399.0,0.603894569007061,0.40995041354360834,0.05740732339324217,0.030000000000000027,0.8368735619029846,0.11528822055137844,0.25844736490139075,0.046712766544252105,0.3467983553055044,0.0,0.06587330605579722,0.025000000000000133,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-23,meta_train,raw,CALIBRATE_C01_A50,calibration,0.5,0.1,-1,0.12463254845735164,0.9624371859296482,3.6970113678310152,2.0843461999986825,0.21828556813094682,6.09233056938811,0.0875260202586475,2.048739598217801,399.0,0.994615685702411,0.8648476487115009,0.017195914488822087,0.0,0.9794663741155213,0.0,0.12086871627747259,0.007950735986878982,0.11198121445502798,0.0,0.009379300884263739,0.0,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-23,meta_train,raw,CALIBRATE_C1_A50,calibration,0.5,1.0,-1,0.12463254845735164,0.9624371859296482,3.6970113678310152,2.0843461999986825,0.21828556813094682,6.09233056938811,0.0875260202586475,2.048739598217801,399.0,3.0614671118002845,2.657767194921362,0.035519829832358435,-0.002512562814070418,0.9985503899683144,0.002506265664160401,0.12061053855810637,0.031305097559967035,0.6548269228598864,0.0,0.015243123235866143,0.0050000000000000044,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-23,meta_train,raw,RIDGE_C001_A50,ridge_head,0.5,0.01,-1,0.12463254845735164,0.9624371859296482,3.6970113678310152,2.0843461999986825,0.21828556813094682,6.09233056938811,0.0875260202586475,2.048739598217801,399.0,0.7794954258378697,0.6704924345562059,-0.01907240748687014,0.0,0.98879309390327,0.0,-0.10327524443006098,-0.036135209611691296,0.16280390809248044,0.0,-0.015080903368723031,0.0,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-23,meta_train,raw,RIDGE_C01_A50,ridge_head,0.5,0.1,-1,0.12463254845735164,0.9624371859296482,3.6970113678310152,2.0843461999986825,0.21828556813094682,6.09233056938811,0.0875260202586475,2.048739598217801,399.0,0.6645039422964317,0.5736248126530522,0.021155240222366978,0.01002512562814073,0.08125053017255988,0.010025062656641603,0.20825414475278708,-0.004341637735414669,0.42612397866941015,0.0,0.0049404891640706106,0.0,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-23,meta_train,raw,RIDGE_C1_A50,ridge_head,0.5,1.0,-1,0.12463254845735164,0.9624371859296482,3.6970113678310152,2.0843461999986825,0.21828556813094682,6.09233056938811,0.0875260202586475,2.048739598217801,399.0,3.295873473021392,2.880153508059317,0.058680943808157665,0.015037688442211095,0.929977633588996,0.020050125313283207,0.17384415811742743,0.02108018320624866,0.8961814403639555,0.0,0.012104228628112002,0.0,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-23,meta_train,raw,SHRINKAGE_LDA_A50,shrinkage_lda,0.5,0.1,-1,0.12463254845735164,0.9624371859296482,3.6970113678310152,2.0843461999986825,0.21828556813094682,6.09233056938811,0.0875260202586475,2.048739598217801,399.0,1.4530824196113619,1.2819246162059248,0.03718492005584614,0.012525125628140787,0.8383999679700004,0.017543859649122806,0.2172973162282838,0.010232217986109349,1.747960653549718,0.0,0.009815376348597762,0.0050000000000000044,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-23,meta_train,raw,PROTOTYPE_TRANSPORT_A50,prototype_transport,0.5,0.1,-1,0.12463254845735164,0.9624371859296482,3.6970113678310152,2.0843461999986825,0.21828556813094682,6.09233056938811,0.0875260202586475,2.048739598217801,399.0,0.5798584393905908,0.48844485006399146,0.006747055147014083,0.0,0.4765359874310532,0.005012531328320802,0.10175540092714659,-0.006922912205420434,0.3174014087226329,0.0,0.006938118804153945,0.010000000000000009,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-23,meta_train,raw,META_SGD_FULL_S025,meta_sgd,0.25,0.1,-1,0.12463254845735164,0.9624371859296482,3.6970113678310152,2.0843461999986825,0.21828556813094682,6.09233056938811,0.0875260202586475,2.048739598217801,399.0,0.25,0.21811191723625817,0.006497363023158051,-0.002512562814070418,0.8597513343789914,0.002506265664160401,0.15334658659967912,0.0035317542201619284,0.13211337989419583,0.0,0.002111669897588639,0.0050000000000000044,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-23,meta_train,raw,META_SGD_FULL_S050,meta_sgd,0.5,0.1,-1,0.12463254845735164,0.9624371859296482,3.6970113678310152,2.0843461999986825,0.21828556813094682,6.09233056938811,0.0875260202586475,2.048739598217801,399.0,0.4999999999999999,0.43622383447251634,0.01211506868913434,0.0050000000000000044,0.8597513343789913,0.010025062656641603,0.15334658659967915,0.006126253951224653,0.26422675978839166,0.0,0.00361457666548555,0.0050000000000000044,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-23,meta_train,raw,META_SGD_PC_GROUP_00,projected_gradient,0.5,0.1,0,0.12463254845735164,0.9624371859296482,3.6970113678310152,2.0843461999986825,0.21828556813094682,6.09233056938811,0.0875260202586475,2.048739598217801,399.0,0.5,0.4341256558979402,0.010656851662896635,-1.2562814070360417e-05,0.8792608066809758,0.005012531328320802,0.13607951080491415,0.006466809470806578,0.24942300756532393,0.0,0.003123137358959832,0.0,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-23,meta_train,raw,META_SGD_PC_GROUP_01,projected_gradient,0.5,0.1,1,0.12463254845735164,0.9624371859296482,3.6970113678310152,2.0843461999986825,0.21828556813094682,6.09233056938811,0.0875260202586475,2.048739598217801,399.0,0.5,0.37326116840060813,-0.000883620028199833,1.2562814070360417e-05,-0.43110147893067347,0.03007518796992481,0.08362805436713347,-0.013496441735786277,0.8391496530663557,0.0,0.0025612504217077114,0.015000000000000013,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-23,meta_train,raw,META_SGD_PC_GROUP_02,projected_gradient,0.5,0.1,2,0.12463254845735164,0.9624371859296482,3.6970113678310152,2.0843461999986825,0.21828556813094682,6.09233056938811,0.0875260202586475,2.048739598217801,399.0,0.5,0.39263192783410467,-0.0010786182959380275,-0.01005025125628134,-0.0028894055945318624,0.02506265664160401,0.07399102618473663,-0.008368213991882437,0.7523986979373629,0.0,-0.0014933474219763349,0.0,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-23,meta_train,raw,META_SGD_PC_GROUP_03,projected_gradient,0.5,0.1,3,0.12463254845735164,0.9624371859296482,3.6970113678310152,2.0843461999986825,0.21828556813094682,6.09233056938811,0.0875260202586475,2.048739598217801,399.0,0.5,0.37963048703173485,-0.0009784179286436434,0.005025125628140725,-0.08937369409297392,0.02506265664160401,0.07218596509707091,-0.008066773318074122,0.7177988307198432,0.0,-0.009585532192653054,0.010000000000000009,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-23,meta_train,raw,META_SGD_PC_GROUP_04,projected_gradient,0.5,0.1,4,0.12463254845735164,0.9624371859296482,3.6970113678310152,2.0843461999986825,0.21828556813094682,6.09233056938811,0.0875260202586475,2.048739598217801,399.0,0.5,0.36952032508408916,0.0023500020998431376,0.002512562814070418,0.4291222368255929,0.017543859649122806,0.10886870901458158,-0.0018981872438635639,0.5276927705626387,0.0,0.001672876245785604,0.015000000000000013,True,False,False
WBCIC_S1S2_to_S3_authorized_development,0,sub-23,meta_train,raw,META_SGD_PC_GROUP_05,projected_gradient,0.5,0.1,5,0.12463254845735164,0.9624371859296482,3.6970113678310152,2.0843461999986825,0.21828556813094682,6.09233056938811,0.0875260202586475,2.048739598217801,399.0,0.5,0.37727796777534295,0.009988033607860422,0.01002512562814073,0.6350236352612886,0.015037593984962405,0.1867772384353883,0.006333061879422272,0.42082340891751907,0.0,-0.008465688134474209,-0.010000000000000009,True,False,False
