benchmark,outer_fold,subject_id,component_id,family,P_persistence,D_decision_dependence,G_task_overlap,R_history_transfer,future_ce_gain,future_ba_gain,OUTER_TEST_USED
OpenBMI_MI_S1_to_S2,1,19,RIDGE_C1_A50,ridge_head,0.6704898821108514,0.1,0.6460965314973025,0.14715508283791,0.073510866412267,-0.030000000000000027,False
OpenBMI_MI_S1_to_S2,1,19,SHRINKAGE_LDA_A50,shrinkage_lda,0.7383010003957357,0.13,0.5466924246810657,0.1493111029640845,0.06246983723412636,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,1,19,PROTOTYPE_TRANSPORT_A50,prototype_transport,0.9572249739835763,0.03,0.4583193757489414,0.14275806999946747,0.07092499159156962,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,19,META_SGD_FULL_S025,meta_sgd,0.9075464271870818,0.0,0.5827523030193948,0.04126464357519688,0.02807569956950845,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,19,META_SGD_FULL_S050,meta_sgd,0.9075464271870818,0.01,0.5827523030193947,0.07868941718705111,0.05152540171166131,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,19,META_SGD_PC_GROUP_00,projected_gradient,0.9070499675161027,0.01,0.5327705473789722,0.07490453402566474,0.050751754087247414,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,19,META_SGD_PC_GROUP_01,projected_gradient,0.9260582956550433,0.02,0.4324192290033225,0.060226913013019745,0.0175060982453219,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,19,META_SGD_PC_GROUP_02,projected_gradient,0.09136785565915151,0.02,0.36164459180522485,0.0013268123243824204,0.02393952214795869,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,19,META_SGD_PC_GROUP_03,projected_gradient,0.19372363646544033,0.0,0.3260752715220729,-0.002195422516060197,0.02290790776245416,0.0,False
OpenBMI_MI_S1_to_S2,1,19,META_SGD_PC_GROUP_04,projected_gradient,0.6582922416002759,0.02,0.4075445458476269,0.04057936300415832,-0.016891230983398564,-0.050000000000000044,False
OpenBMI_MI_S1_to_S2,1,19,META_SGD_PC_GROUP_05,projected_gradient,0.6529838054087146,0.01,0.44580271258164034,0.03763795142659754,0.046421400644429345,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,19,META_SGD_PC_GROUP_06,projected_gradient,-0.1005677090593705,0.0,0.2731399331827519,-0.007893051735618384,-0.0024932295993942977,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,1,19,META_SGD_PC_GROUP_07,projected_gradient,0.2797499467846087,0.02,0.21129450270184466,0.0010753575256010894,-0.013678840312977725,-0.04999999999999993,False
OpenBMI_MI_S1_to_S2,1,7,CALIBRATE_C01_A50,calibration,0.991012244176759,0.01,0.015296967056444325,-0.005095870500113023,0.006661217955797799,0.0,False
OpenBMI_MI_S1_to_S2,1,7,CALIBRATE_C1_A50,calibration,-0.32076920168789375,0.01,0.11701085175801111,-0.002816199134050207,0.005393599283972705,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,7,RIDGE_C001_A50,ridge_head,0.9927776570620055,0.02,0.05371433638090649,-0.025293440214235866,0.010924572319304882,0.0,False
OpenBMI_MI_S1_to_S2,1,7,RIDGE_C01_A50,ridge_head,0.6528920290041369,0.05,0.4744333743567839,-0.017721166802805305,0.019200259977069145,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,7,RIDGE_C1_A50,ridge_head,0.24861731578759433,0.09,0.48843186456529125,-0.04265668919271608,-0.008162540088136355,-0.019999999999999907,False
OpenBMI_MI_S1_to_S2,1,7,SHRINKAGE_LDA_A50,shrinkage_lda,0.7688086262958228,0.08,0.34762035790222673,-0.0734749697830536,-0.053049995212853474,-0.019999999999999907,False
OpenBMI_MI_S1_to_S2,1,7,PROTOTYPE_TRANSPORT_A50,prototype_transport,0.9164845411338723,0.01,0.10699845045470142,-0.007190340254266903,0.017013216799871167,0.0,False
OpenBMI_MI_S1_to_S2,1,7,META_SGD_FULL_S025,meta_sgd,-0.6709282940913515,0.01,0.4147011786618564,-0.014166285653900199,0.010302189800540956,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,7,META_SGD_FULL_S050,meta_sgd,-0.6709282940913514,0.05,0.4147011786618564,-0.03186101297457716,0.018323118202513172,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,7,META_SGD_PC_GROUP_00,projected_gradient,-0.7358517411003354,0.02,0.1724910623148631,-0.03845657567773571,0.012703096240416517,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,7,META_SGD_PC_GROUP_01,projected_gradient,-0.23600000846562705,0.05,0.361603310693109,-0.01236858229030846,0.01324326459429917,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,1,7,META_SGD_PC_GROUP_02,projected_gradient,0.35149318640442023,0.04,0.28157821634666613,-0.0021357493632862684,0.017853942018710905,0.0,False
OpenBMI_MI_S1_to_S2,1,7,META_SGD_PC_GROUP_03,projected_gradient,-0.13914155808739812,0.03,0.26660376976966077,-0.025287053093387163,-0.027361195171664854,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,7,META_SGD_PC_GROUP_04,projected_gradient,-0.35293749721336903,0.07,0.3183322368938491,-0.022633538757709445,-0.01719778676323047,0.0,False
OpenBMI_MI_S1_to_S2,1,7,META_SGD_PC_GROUP_05,projected_gradient,-0.07955833652756429,0.03,0.2871737866222343,-0.013380199980021212,0.020083088917707548,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,7,META_SGD_PC_GROUP_06,projected_gradient,0.7653895166965723,0.02,0.39607382682702735,0.02788164306180299,-0.0032212821753091203,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,7,META_SGD_PC_GROUP_07,projected_gradient,-0.2693714065335272,0.03,0.25124073635175975,-0.014770847633081036,-0.04313389665893136,-0.030000000000000027,False
OpenBMI_MI_S1_to_S2,1,29,CALIBRATE_C01_A50,calibration,0.9985999653969894,0.01,0.017914223617941538,-0.0024634273163288978,-0.00927225644007279,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,29,CALIBRATE_C1_A50,calibration,-0.16789075542473492,0.01,0.06373314394093557,-0.00021327295142448133,-0.005604950573042833,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,29,RIDGE_C001_A50,ridge_head,0.993703675441242,0.02,0.05222949447681432,-0.020363283776777236,-0.028514054920064147,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,29,RIDGE_C01_A50,ridge_head,0.6481621025474158,0.06,0.39546904157109997,-0.019940156214411087,-0.0010662743055916413,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,29,RIDGE_C1_A50,ridge_head,0.2075242875441772,0.1,0.5537142341277953,-0.052734173674738344,0.019422891111983642,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,29,SHRINKAGE_LDA_A50,shrinkage_lda,0.3328915153589025,0.08,0.4539646009663621,-0.03882308467464421,-0.0019275772608475517,0.0,False
OpenBMI_MI_S1_to_S2,1,29,PROTOTYPE_TRANSPORT_A50,prototype_transport,0.9595456282651944,0.05,0.05539039928677457,-0.00956546301852984,-0.01771716626087927,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,1,29,META_SGD_FULL_S025,meta_sgd,0.2715601736628217,0.02,0.36393480040438975,0.00026067246483296724,0.0014018833020765509,0.0,False
OpenBMI_MI_S1_to_S2,1,29,META_SGD_FULL_S050,meta_sgd,0.2715601736628217,0.06,0.36393480040438975,-0.005518961610565365,-0.0012402884498176892,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,29,META_SGD_PC_GROUP_00,projected_gradient,0.3495510289525287,0.05,0.2941967772471447,-0.0025716988962155296,-0.0056105457051187635,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,29,META_SGD_PC_GROUP_01,projected_gradient,-0.5996212088764662,0.03,0.16078958182992242,-0.041622120523037764,0.013531254781700211,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,29,META_SGD_PC_GROUP_02,projected_gradient,-0.0018011322843066544,0.03,0.21285170966282146,-0.008211838950999556,0.017148092618473415,0.0,False
OpenBMI_MI_S1_to_S2,1,29,META_SGD_PC_GROUP_03,projected_gradient,0.41390153920425776,0.04,0.27068548809007154,0.008475390772883173,-0.0105213475804313,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,29,META_SGD_PC_GROUP_04,projected_gradient,0.1131595142945854,0.09,0.30224195883963617,-0.006801218982150553,-0.0030819527533354485,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,1,29,META_SGD_PC_GROUP_05,projected_gradient,0.13431138361232292,0.05,0.3225715871750145,-0.002666804751538465,-0.02148592400474983,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,29,META_SGD_PC_GROUP_06,projected_gradient,0.3939942522061133,0.06,0.3650327564045804,0.015088191492216851,-0.00033879969926320364,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,29,META_SGD_PC_GROUP_07,projected_gradient,0.3315346145285547,0.05,0.23623602074426997,0.010236046947756039,0.014141878262846852,0.0,False
OpenBMI_MI_S1_to_S2,1,53,CALIBRATE_C01_A50,calibration,0.9996226507527812,0.0,-0.05349961597909636,-0.010996300240124907,0.00034812780827903067,0.009999999999999898,False
OpenBMI_MI_S1_to_S2,1,53,CALIBRATE_C1_A50,calibration,-0.8525115727005094,0.0,0.07232091219311626,-0.006582119089482599,-0.003026158913672028,0.009999999999999898,False
OpenBMI_MI_S1_to_S2,1,53,RIDGE_C001_A50,ridge_head,0.9955497014264221,0.0,0.00015315211167483224,-0.03384242411502532,-0.012520652655993642,0.0,False
OpenBMI_MI_S1_to_S2,1,53,RIDGE_C01_A50,ridge_head,0.762867700154621,0.02,0.4965070759455696,-0.00909690943202024,-0.009988694397388337,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,53,RIDGE_C1_A50,ridge_head,0.4496814670975516,0.05,0.47949681978465075,-0.005889047753885629,-0.0313664562645688,-0.01000000000000012,False
OpenBMI_MI_S1_to_S2,1,53,SHRINKAGE_LDA_A50,shrinkage_lda,0.6724655307295159,0.04,0.3647579961643556,-0.011841331202601973,-0.04382612888642551,0.009999999999999898,False
OpenBMI_MI_S1_to_S2,1,53,PROTOTYPE_TRANSPORT_A50,prototype_transport,0.908159550516413,0.0,0.105838175180464,-0.0076736719093769695,-0.01578284508486122,0.0,False
OpenBMI_MI_S1_to_S2,1,53,META_SGD_FULL_S025,meta_sgd,0.30549394827902804,0.01,0.35321310845612913,0.001694767363426511,-0.0014876421933547879,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,53,META_SGD_FULL_S050,meta_sgd,0.30549394827902815,0.01,0.35321310845612913,0.0013044108762812617,-0.005439846402366555,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,53,META_SGD_PC_GROUP_00,projected_gradient,0.26403242633181057,0.01,0.24638267789528814,-0.00014883164437042018,-0.01076001841060542,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,53,META_SGD_PC_GROUP_01,projected_gradient,-0.12567924925273222,0.01,0.2555312238221975,-0.015310276821965715,0.003399149124862333,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,1,53,META_SGD_PC_GROUP_02,projected_gradient,-0.048044364061653286,0.01,0.240542840371175,-0.01601663846020121,-3.137569287983699e-05,0.0,False
OpenBMI_MI_S1_to_S2,1,53,META_SGD_PC_GROUP_03,projected_gradient,0.7339568930685793,0.01,0.3434535808310328,0.018474690834058782,0.006613365841273006,0.019999999999999907,False
OpenBMI_MI_S1_to_S2,1,53,META_SGD_PC_GROUP_04,projected_gradient,0.213737329879315,0.03,0.32423665551794373,-0.0015246015484889214,0.002885916033662811,0.019999999999999907,False
OpenBMI_MI_S1_to_S2,1,53,META_SGD_PC_GROUP_05,projected_gradient,-0.07065858001992602,0.02,0.2655239215433845,-0.00017742534883721794,-0.02468921791367723,0.029999999999999916,False
OpenBMI_MI_S1_to_S2,1,53,META_SGD_PC_GROUP_06,projected_gradient,0.4814763737674376,0.02,0.39039999643185497,0.007860868165957519,-0.007459204355884708,0.009999999999999898,False
OpenBMI_MI_S1_to_S2,1,53,META_SGD_PC_GROUP_07,projected_gradient,0.1243952278528605,0.02,0.3375149149903804,0.003843939820859968,0.0007819186476898665,0.009999999999999898,False
OpenBMI_MI_S1_to_S2,1,4,CALIBRATE_C01_A50,calibration,0.9968781986527724,0.0,0.07862320381682095,0.0007094193531183568,-0.008832963696262963,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,1,4,CALIBRATE_C1_A50,calibration,0.24205783033421369,0.02,0.1676168178255529,0.003838090312390241,-0.013398600695243124,-0.01000000000000012,False
OpenBMI_MI_S1_to_S2,1,4,RIDGE_C001_A50,ridge_head,0.9882784073160131,0.01,0.12710377732725242,-0.007437770584594133,-0.008908990313176435,0.009999999999999898,False
OpenBMI_MI_S1_to_S2,1,4,RIDGE_C01_A50,ridge_head,0.5230804950883405,0.04,0.48552171568701974,0.00034430892790399126,0.0018774137240425426,-1.1102230246251565e-16,False
OpenBMI_MI_S1_to_S2,1,4,RIDGE_C1_A50,ridge_head,0.2924322843512149,0.07,0.5229501519360981,-0.07821003402363519,-0.028320426128358556,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,1,4,SHRINKAGE_LDA_A50,shrinkage_lda,0.6987474323413465,0.12,0.4441263187976735,-0.027873566110359294,-0.06773645725474181,-0.030000000000000027,False
OpenBMI_MI_S1_to_S2,1,4,PROTOTYPE_TRANSPORT_A50,prototype_transport,0.875642537902697,0.03,0.3375584321146673,0.022557176722123318,0.006637427908169624,0.009999999999999898,False
OpenBMI_MI_S1_to_S2,1,4,META_SGD_FULL_S025,meta_sgd,0.6118138516714582,0.03,0.28304125633756333,0.006327339423706807,-0.010686466322570642,-1.1102230246251565e-16,False
OpenBMI_MI_S1_to_S2,1,4,META_SGD_FULL_S050,meta_sgd,0.6118138516714583,0.03,0.28304125633756333,0.0041336162565258905,-0.027585284353603634,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,1,4,META_SGD_PC_GROUP_00,projected_gradient,0.6356775153452788,0.03,0.2425396155175187,0.0032388054656274368,-0.02804797305784601,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,1,4,META_SGD_PC_GROUP_01,projected_gradient,0.1168956978052553,0.03,0.27984838602304907,-0.004470187358250249,-0.01955066973314612,-0.01000000000000012,False
OpenBMI_MI_S1_to_S2,1,4,META_SGD_PC_GROUP_02,projected_gradient,0.5250740658035199,0.02,0.33169360383984076,0.019778641815211467,-0.002208672848817428,0.009999999999999898,False
OpenBMI_MI_S1_to_S2,1,4,META_SGD_PC_GROUP_03,projected_gradient,0.30547446843642195,0.07,0.3042620275826505,0.006044219089396896,-0.009863318465613169,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,4,META_SGD_PC_GROUP_04,projected_gradient,-0.20024796984606336,0.04,0.23926476857109139,-0.038896443941726005,-0.017837191060884938,-0.030000000000000027,False
