fold,seed,run,audit_fold,block,rank,assignment,n_fit_subjects,n_decision_subjects,n_outcome_subjects,persistence_strength,geometry_strength,jacobian_energy,jacobian_random_mean,jacobian_ratio,decision_logit_rms,decision_random_logit_mean,decision_logit_ratio,decision_margin_displacement,decision_flip_rate,decision_total_variation,outcome_ce_effect,outcome_ba_change,signed_u_abs,signed_u_spec,outer_test_used,control_type,fit_subject_count,protected_assignment,identity_metric,identity_full_skill,identity_erased_skill,identity_evidence,identity_full_ce,identity_erased_ce,identity_full_top1_ba,identity_erased_top1_ba,identity_null_mean,identity_null_q95,identity_null_sd,identity_measurement_competent,identity_coordinates,outer_membership_enumerated
0,1,0_1,1,4,4,uncertain,20,7,7,0.0957852005958557,0.6091521815580304,0.0,5.890187590106309e-06,0.0,0.3790580824629606,0.4565455294967687,0.8302744369894074,0.4368879820598981,0.0778571428571428,0.0628257379044534,0.0538527420626911,-0.0485714285714286,0.0101625081363779,-0.0154678426870905,False,uncertain,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.18755917487071394,0.16428804164083233,0.023271133229881613,2.8081730986832767,2.8314442319131583,0.44700000000000006,0.40974999999999995,-0.006472276700133666,0.01675499097801479,0.013523497828190994,True,"[9, 10, 11, 12]",False
0,1,0_1,1,5,4,protected,20,7,7,0.0507485494017601,0.8937180586629946,1.0348248272838067e-05,5.958771466633135e-06,1.736641240696063,0.8936444887404661,0.5083561349561009,1.757910305966184,1.0307371246262018,0.1857142857142857,0.1503108206093671,0.1839906849895358,-0.1421428571428571,0.0534102817218596,0.0370664101421188,False,protected,20,True,symmetric_cross_session_subject_id_identity_skill_raw,0.18755917487071394,0.17458776910837615,0.012971405762337795,2.8081730986832767,2.8211445044456145,0.44700000000000006,0.4205000000000001,-0.006472276700133666,0.01675499097801479,0.013523497828190994,True,"[13, 14, 15, 16]",False
0,1,0_1,1,6,3,protected,20,7,7,0.0199712663888931,0.9184051952670692,2.518794969509139e-05,5.5747881876885455e-06,4.518189543186031,1.0182183285329347,0.5239042711946987,1.943519807943184,1.180268961868133,0.22,0.1825186195955954,0.1077738946391078,-0.0828571428571428,0.0546913236641818,0.0426277036888903,False,protected,20,True,symmetric_cross_session_subject_id_identity_skill_raw,0.18755917487071394,0.17952084542811364,0.0080383294426003,2.8081730986832767,2.816211428125877,0.44700000000000006,0.43674999999999997,-0.006472276700133666,0.01675499097801479,0.013523497828190994,True,"[17, 18, 19]",False
0,1,0_1,2,0,1,neutral,20,7,7,0.7346823215484619,0.4,0.0,3.432865779417764e-06,0.0,0.0130216555413999,0.6631483484707604,0.0196361124496928,0.0166807836045872,0.0042857142857142,0.0029888489991539,-0.000426096673279,-0.0007142857142856,0.0002427036871483,-0.005708358892845,False,neutral,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.18298551825652254,0.15859980536176277,0.02438571289475977,2.8127467552974683,2.837132468192228,0.42375000000000007,0.39875,-0.008020004689411078,0.014682158981658,0.013767947814450131,True,[0],False
0,1,0_1,2,1,1,neutral,20,7,7,0.5277566909790039,0.4,0.0,3.387866627139107e-06,0.0,0.0801912449873122,0.2928614642150082,0.2738197229268743,0.1002359347227407,0.0221428571428571,0.0170920721141389,0.0045931380863556,-0.0007142857142857,-0.0001555864460791,-0.0052454708113239,False,neutral,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.18298551825652254,0.1720636480497375,0.010921870206785034,2.8127467552974683,2.8236686255042533,0.42375000000000007,0.40574999999999994,-0.008020004689411078,0.014682158981658,0.013767947814450131,True,[1],False
0,1,0_1,2,2,3,neutral,20,7,7,0.3647518455982208,0.1491095513849695,0.0,3.4688823021100185e-06,0.0,0.0888558690490652,0.5069189406854917,0.1752861491600768,0.1065880907846132,0.0249999999999999,0.0189027972500814,0.0027334247475336,-0.0007142857142857,0.0002692312650248,-0.0185777817966453,False,neutral,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.18298551825652254,0.12936739281474052,0.053618125441782016,2.8127467552974683,2.8663648807392503,0.42375000000000007,0.33875,-0.008020004689411078,0.014682158981658,0.013767947814450131,True,"[2, 3, 4]",False
0,1,0_1,2,3,4,uncertain,20,7,7,0.1728274226188659,0.6455897214059165,0.0,3.299375088918958e-06,0.0,0.3483698138118149,0.4880726180558449,0.7137663555056364,0.3904932097770875,0.0928571428571428,0.0678709793959413,0.0201833729390502,-0.0128571428571428,0.009588236675898,-0.0166964965195769,False,uncertain,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.18298551825652254,0.1526383199809611,0.030347198275561427,2.8127467552974683,2.84309395357303,0.42375000000000007,0.3875,-0.008020004689411078,0.014682158981658,0.013767947814450131,True,"[5, 6, 7, 8]",False
0,1,0_1,2,4,4,uncertain,20,7,7,0.0957852005958557,0.5175332497500251,0.0,3.5170642272639538e-06,0.0,0.3836359718839818,0.4567753876545252,0.8398788162687495,0.4481792539493106,0.1071428571428571,0.0778943216086332,0.0347260284629266,-0.025,0.0101625081363779,-0.0154678426870905,False,uncertain,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.18298551825652254,0.1594128898704894,0.023572628386033134,2.8127467552974683,2.8363193836835014,0.42375000000000007,0.37125,-0.008020004689411078,0.014682158981658,0.013767947814450131,True,"[9, 10, 11, 12]",False
0,1,0_1,2,5,4,protected,20,7,7,0.0507485494017601,0.8681850965746399,1.6021542818294838e-05,3.3216817868301707e-06,4.823322595745677,0.7893588458445866,0.457533430681258,1.725248458171127,0.9176845300713752,0.2757142857142857,0.1696744471813978,0.0900981794233436,-0.0535714285714285,0.0534102817218596,0.0370664101421188,False,protected,20,True,symmetric_cross_session_subject_id_identity_skill_raw,0.18298551825652254,0.16578765927116645,0.017197858985356085,2.8127467552974683,2.8299446142828244,0.42375000000000007,0.38725,-0.008020004689411078,0.014682158981658,0.013767947814450131,True,"[13, 14, 15, 16]",False
0,1,0_1,2,6,3,protected,20,7,7,0.0199712663888931,0.92125494409312,1.263753363699302e-06,3.370046517150026e-06,0.3749958219472977,0.7330618418214652,0.3733791028207319,1.9633178083172624,0.832622060044773,0.2328571428571428,0.1514983336214887,0.131187593292316,-0.0928571428571428,0.0546913236641818,0.0426277036888903,False,protected,20,True,symmetric_cross_session_subject_id_identity_skill_raw,0.18298551825652254,0.17353064833965792,0.009454869916864617,2.8127467552974683,2.822201625214333,0.42375000000000007,0.41525,-0.008020004689411078,0.014682158981658,0.013767947814450131,True,"[17, 18, 19]",False
0,1,0_1,3,0,1,neutral,21,7,6,0.7346823215484619,-0.238095238095238,0.0,9.54590927376658e-06,0.0,0.0306168797793708,0.6883619867366157,0.0444778770026497,0.0387468306906954,0.0078571428571428,0.0064005644936052,0.0010022162299641,-1.8503717077085938e-17,0.0002427036871483,-0.005708358892845,False,neutral,21,False,symmetric_cross_session_subject_id_identity_skill_raw,0.18068815793166948,0.15422629681767597,0.026461861113993512,2.8638342797917535,2.890296140905747,0.445952380952381,0.3928571428571429,-0.00659515762047961,0.016830086873441168,0.013705820721979869,True,[0],False
0,1,0_1,3,1,1,neutral,21,7,6,0.5277566909790039,0.238095238095238,0.0,8.30542418436926e-06,0.0,0.0700471279833603,0.3727361779427705,0.1879268290241342,0.0881431810690583,0.0242857142857142,0.0131577608177146,0.0026853743535205,0.0049999999999999,-0.0001555864460791,-0.0052454708113239,False,neutral,21,False,symmetric_cross_session_subject_id_identity_skill_raw,0.18068815793166948,0.16847396402694903,0.01221419390472045,2.8638342797917535,2.876048473696474,0.445952380952381,0.41285714285714287,-0.00659515762047961,0.016830086873441168,0.013705820721979869,True,[1],False
0,1,0_1,3,2,3,neutral,21,7,6,0.3647518455982208,0.0892696983507294,0.0,8.329405555208198e-06,0.0,0.0752671304886392,0.4671792543639764,0.1611097448903394,0.0895772406810211,0.02,0.0125446064590053,0.0050055683416256,0.0033333333333332,0.0002692312650248,-0.0185777817966453,False,neutral,21,False,symmetric_cross_session_subject_id_identity_skill_raw,0.18068815793166948,0.13041005853460086,0.05027809939706862,2.8638342797917535,2.914112379188822,0.445952380952381,0.3526190476190476,-0.00659515762047961,0.016830086873441168,0.013705820721979869,True,"[2, 3, 4]",False
0,1,0_1,3,3,4,uncertain,21,7,6,0.1728274226188659,0.43340777258948,0.0,8.230689999352455e-06,0.0,0.3511918707270565,0.5566365620952208,0.6309177201819884,0.3955319356851068,0.0821428571428571,0.0555768768962808,0.0405483663854349,-0.0216666666666666,0.009588236675898,-0.0166964965195769,False,uncertain,21,False,symmetric_cross_session_subject_id_identity_skill_raw,0.18068815793166948,0.15122842824115135,0.029459729690518133,2.8638342797917535,2.893294009482272,0.445952380952381,0.4066666666666667,-0.00659515762047961,0.016830086873441168,0.013705820721979869,True,"[5, 6, 7, 8]",False
0,1,0_1,3,4,4,uncertain,21,7,6,0.0957852005958557,0.4679015699349399,0.0,8.605175568664272e-06,0.0,0.3815702120483878,0.4210212363750154,0.906296830377726,0.4391118557066194,0.0964285714285714,0.0648655554954927,0.0243545498359616,-0.0116666666666666,0.0101625081363779,-0.0154678426870905,False,uncertain,21,False,symmetric_cross_session_subject_id_identity_skill_raw,0.18068815793166948,0.1526366910316017,0.028051466900067767,2.8638342797917535,2.8918857466918215,0.445952380952381,0.38690476190476186,-0.00659515762047961,0.016830086873441168,0.013705820721979869,True,"[9, 10, 11, 12]",False
0,1,0_1,3,5,4,protected,21,7,6,0.0507485494017601,0.87934731468555,2.9187528620807677e-05,8.599783831194075e-06,3.3939839877062354,0.7866213537574251,0.482641916039802,1.6298239494237274,0.9008135322403524,0.1807142857142857,0.1330189413358128,0.1213455332089706,-0.0758333333333333,0.0534102817218596,0.0370664101421188,False,protected,21,True,symmetric_cross_session_subject_id_identity_skill_raw,0.18068815793166948,0.1665760261697511,0.01411213176191839,2.8638342797917535,2.8779464115536717,0.445952380952381,0.4104761904761905,-0.00659515762047961,0.016830086873441168,0.013705820721979869,True,"[13, 14, 15, 16]",False
0,1,0_1,3,6,3,protected,21,7,6,0.0199712663888931,0.9068613837502992,1.8420397284466643e-05,7.970669566463077e-06,2.311022572303239,0.8268526533462707,0.4375443689430208,1.8897572727166043,0.9322257229820774,0.1949999999999999,0.1430300406793524,0.1493968376000369,-0.0966666666666666,0.0546913236641818,0.0426277036888903,False,protected,21,True,symmetric_cross_session_subject_id_identity_skill_raw,0.18068815793166948,0.17089747909391306,0.009790678837756417,2.8638342797917535,2.87362495862951,0.445952380952381,0.4330952380952381,-0.00659515762047961,0.016830086873441168,0.013705820721979869,True,"[17, 18, 19]",False
0,1,0_1,4,0,1,neutral,21,6,7,0.7346823215484619,-0.2857142857142857,0.0,4.639303746639865e-06,0.0,0.0012828989769844,0.6638885868185497,0.0019324010119413,0.0015667985836215,0.0,0.0002354790767641,-4.324268665009851e-05,0.0,0.0002427036871483,-0.005708358892845,False,neutral,21,False,symmetric_cross_session_subject_id_identity_skill_raw,0.1969497652881902,0.1667765212306036,0.03017324405758659,2.847572672435233,2.8777459164928194,0.48,0.42023809523809524,-0.00733608697230275,0.014768643746760127,0.012727838802142863,True,[0],False
0,1,0_1,4,1,1,neutral,21,6,7,0.5277566909790039,0.238095238095238,0.0,5.0680603706063086e-06,0.0,0.0591102991430119,0.3430529509045704,0.1723066336760796,0.0731324646105447,0.0141666666666666,0.0099719636023924,0.0008520239235182,0.0,-0.0001555864460791,-0.0052454708113239,False,neutral,21,False,symmetric_cross_session_subject_id_identity_skill_raw,0.1969497652881902,0.1839337566034287,0.013016008684761493,2.847572672435233,2.860588681119994,0.48,0.4578571428571429,-0.00733608697230275,0.014768643746760127,0.012727838802142863,True,[1],False
0,1,0_1,4,2,3,neutral,21,6,7,0.3647518455982208,0.2203370880729092,0.0,5.812551678203502e-06,0.0,0.1108939726419679,0.4888915372757372,0.226827351645122,0.1274208759245763,0.0216666666666666,0.0186186307445091,0.0013884279518988,-0.0028571428571428,0.0002692312650248,-0.0185777817966453,False,neutral,21,False,symmetric_cross_session_subject_id_identity_skill_raw,0.1969497652881902,0.15896698477533744,0.037982780512852754,2.847572672435233,2.8855554529480854,0.48,0.41547619047619044,-0.00733608697230275,0.014768643746760127,0.012727838802142863,True,"[2, 3, 4]",False
0,1,0_1,4,3,4,uncertain,21,6,7,0.1728274226188659,0.2762066848140514,0.0,5.084703490122794e-06,0.0,0.4789225262560944,0.6372332148370127,0.7515655416339057,0.5580779105062371,0.1008333333333333,0.0778543540546663,0.0307657897555393,-0.0185714285714285,0.009588236675898,-0.0166964965195769,False,uncertain,21,False,symmetric_cross_session_subject_id_identity_skill_raw,0.1969497652881902,0.15481422369599174,0.042135541592198456,2.847572672435233,2.889708214027431,0.48,0.39690476190476187,-0.00733608697230275,0.014768643746760127,0.012727838802142863,True,"[5, 6, 7, 8]",False
0,1,0_1,4,4,4,uncertain,21,6,7,0.0957852005958557,0.4825050538816568,0.0,5.1518155482187645e-06,0.0,0.450496493585881,0.4816492819779362,0.935320596214483,0.5189590795888481,0.0966666666666666,0.0700601037913831,0.00676647548473,-0.005,0.0101625081363779,-0.0154678426870905,False,uncertain,21,False,symmetric_cross_session_subject_id_identity_skill_raw,0.1969497652881902,0.16772384930035922,0.029225915987830975,2.847572672435233,2.876798588423064,0.48,0.4257142857142857,-0.00733608697230275,0.014768643746760127,0.012727838802142863,True,"[9, 10, 11, 12]",False
0,1,0_1,4,5,4,protected,21,6,7,0.0507485494017601,0.8458862334780731,3.646941769771599e-06,4.692723984105697e-06,0.7771481515051444,0.9727051041552288,0.552776976767162,1.759670074980252,1.118478341650795,0.2008333333333333,0.1632301019738634,0.1190090181691422,-0.0642857142857143,0.0534102817218596,0.0370664101421188,False,protected,21,True,symmetric_cross_session_subject_id_identity_skill_raw,0.1969497652881902,0.1842871224440783,0.012662642844111893,2.847572672435233,2.8602353152793447,0.48,0.4564285714285715,-0.00733608697230275,0.014768643746760127,0.012727838802142863,True,"[13, 14, 15, 16]",False
0,1,0_1,4,6,3,protected,21,6,7,0.0199712663888931,0.9152234636719936,2.8324929337143114e-05,4.654252745127244e-06,6.085816754751408,0.9322669527481916,0.4680929027195185,1.9916280450567017,1.068195820614443,0.1983333333333333,0.1580247660891546,0.0661818098347562,-0.0435714285714285,0.0546913236641818,0.0426277036888903,False,protected,21,True,symmetric_cross_session_subject_id_identity_skill_raw,0.1969497652881902,0.18847770498921945,0.00847206029897074,2.847572672435233,2.856044732734204,0.48,0.46404761904761904,-0.00733608697230275,0.014768643746760127,0.012727838802142863,True,"[17, 18, 19]",False
1,0,1_0,0,0,1,neutral,20,7,7,0.8630815148353577,0.25,0.0,2.7207242972979684e-06,0.0,0.0482669551593121,0.9534503001892491,0.0506234621245928,0.0631416944700666,0.0142857142857142,0.0086604098523438,-0.0006064670388345,0.0028571428571428,-0.000226456607707,-0.0048692861410102,False,neutral,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.1993845282084703,0.1856559977934491,0.0137285304150212,2.7963477453455203,2.810076275760542,0.46625,0.43925000000000003,-0.0076178214507924375,0.01679371584476405,0.014846437426220252,True,[0],False
1,0,1_0,0,1,2,neutral,20,7,7,0.4586160778999328,0.5745348527279214,0.0,3.074050435835362e-06,0.0,0.1438696664913542,0.542125037512085,0.2653809666338221,0.1771294198267198,0.0335714285714285,0.0216750611651316,-0.0003526728061782,0.0021428571428571,0.0002744320992532,-0.0091350212921521,False,neutral,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.1993845282084703,0.1521595181914499,0.0472250100170204,2.7963477453455203,2.843572755362541,0.46625,0.39575000000000005,-0.0076178214507924375,0.01679371584476405,0.014846437426220252,True,"[1, 2]",False
1,0,1_0,0,2,2,neutral,20,7,7,0.3158943057060241,0.2975625066492512,0.0,2.5132483600427637e-06,0.0,0.1047358953776667,0.4642041023821581,0.2256246656162517,0.1244349692261847,0.0128571428571428,0.0104575844485858,0.0028789169132603,-0.0064285714285714,-0.0009952624387691,-0.0116488685314539,False,neutral,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.1993845282084703,0.15654356703083283,0.04284096117763747,2.7963477453455203,2.8391887065231582,0.46625,0.378,-0.0076178214507924375,0.01679371584476405,0.014846437426220252,True,"[3, 4]",False
1,0,1_0,0,3,4,uncertain,20,7,7,0.1804254055023193,0.3177516247341865,0.0,2.736717301388665e-06,0.0,0.4998551129465022,0.7519794544372087,0.6647191090089029,0.5958041847881675,0.0628571428571428,0.0585077104827634,0.0410040128603255,-0.0257142857142857,0.0033513976386874,-0.0193862154318661,False,uncertain,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.1993845282084703,0.1589318711168044,0.0404526570916659,2.7963477453455203,2.8368004024371865,0.46625,0.406,-0.0076178214507924375,0.01679371584476405,0.014846437426220252,True,"[5, 6, 7, 8]",False
1,0,1_0,0,4,4,protected,20,7,7,0.1012381464242935,0.8274115369626799,9.560203754440354e-06,2.9517811756288604e-06,3.2387914908372597,1.3507530570483013,0.9312590292965904,1.4504590179045762,1.64018079134018,0.1585714285714285,0.1505292921646555,0.164686105400154,-0.1035714285714286,0.0469776456030352,0.0348200209210342,False,protected,20,True,symmetric_cross_session_subject_id_identity_skill_raw,0.1993845282084703,0.18480560981290917,0.014578918395561136,2.7963477453455203,2.810926663741082,0.46625,0.43650000000000005,-0.0076178214507924375,0.01679371584476405,0.014846437426220252,True,"[9, 10, 11, 12]",False
1,0,1_0,0,5,4,uncertain,20,7,7,0.0412269830703735,0.7885578564449075,0.0,2.8370370976680057e-06,0.0,0.7005730385669123,0.4507980264682622,1.5540729937428757,0.8146799383693812,0.0914285714285714,0.0773519378492404,0.0835997212940587,-0.0514285714285714,0.0189721142496775,-0.0003351863808987,False,uncertain,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.1993845282084703,0.18607537286382936,0.013309155344640944,2.7963477453455203,2.8096569006901615,0.46625,0.44775,-0.0076178214507924375,0.01679371584476405,0.014846437426220252,True,"[13, 14, 15, 16]",False
1,0,1_0,0,6,3,protected,20,7,7,0.01643892750144,0.8964058087338426,6.407626264552238e-06,3.0251835262098846e-06,2.1180950540809214,0.7655436485403991,0.4202256936108566,1.82174402988628,0.8609053025286316,0.1271428571428571,0.0931171096301365,0.0692867244936289,-0.0485714285714286,0.028868198707177,0.0188657019045008,False,protected,20,True,symmetric_cross_session_subject_id_identity_skill_raw,0.1993845282084703,0.19439682576274153,0.00498770244572877,2.7963477453455203,2.8013354477912493,0.46625,0.4525,-0.0076178214507924375,0.01679371584476405,0.014846437426220252,True,"[17, 18, 19]",False
1,0,1_0,1,0,1,neutral,20,7,7,0.8630815148353577,0.05,0.0,2.2292189122042787e-06,0.0,0.0108784852409483,1.185917605959643,0.0091730531583983,0.0141781911110414,0.005,0.0021330493447576,6.704140503574497e-05,0.0007142857142857,-0.000226456607707,-0.0048692861410102,False,neutral,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.2255206989602585,0.18963539327110968,0.03588530568914883,2.7702115745937324,2.8060968802828814,0.49075,0.4417500000000001,-0.008160633034128513,0.02141277980502986,0.015560939161772216,True,[0],False
1,0,1_0,1,1,2,neutral,20,7,7,0.4586160778999328,0.1415204180856035,0.0,1.6404173334502608e-06,0.0,0.1222932291660715,0.5575490255347973,0.2193407638884646,0.1414430094169265,0.0228571428571428,0.0187050888931852,0.0024381564901588,-0.0007142857142857,0.0002744320992532,-0.0091350212921521,False,neutral,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.2255206989602585,0.18579059632922768,0.03973010263103083,2.7702115745937324,2.809941677224763,0.49075,0.44600000000000006,-0.008160633034128513,0.02141277980502986,0.015560939161772216,True,"[1, 2]",False
1,0,1_0,1,2,2,neutral,20,7,7,0.3158943057060241,0.2782679747711148,0.0,1.6913703850749153e-06,0.0,0.0954616307447721,0.4525820487288491,0.2109266839303322,0.1126595219209326,0.0178571428571428,0.0140974847616668,0.0040337036995634,-0.0057142857142857,-0.0009952624387691,-0.0116488685314539,False,neutral,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.2255206989602585,0.17408765835686713,0.05143304060339138,2.7702115745937324,2.8216446151971235,0.49075,0.40375000000000005,-0.008160633034128513,0.02141277980502986,0.015560939161772216,True,"[3, 4]",False
1,0,1_0,1,3,4,uncertain,20,7,7,0.1804254055023193,0.4282345805980121,0.0,1.7542671146489223e-06,0.0,0.4862211785228127,0.7858091585954385,0.6187522418189784,0.5621169622817087,0.0871428571428571,0.0702422605199639,0.0201485895546378,-0.0207142857142857,0.0033513976386874,-0.0193862154318661,False,uncertain,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.2255206989602585,0.18064148535780933,0.044879213602449175,2.7702115745937324,2.8150907881961817,0.49075,0.436,-0.008160633034128513,0.02141277980502986,0.015560939161772216,True,"[5, 6, 7, 8]",False
1,0,1_0,1,4,4,protected,20,7,7,0.1012381464242935,0.8442073686086186,5.571414089264985e-06,1.5039129115788958e-06,3.704612179581455,1.164255490349266,0.7938251217875331,1.466639765352347,1.3250370590451137,0.1985714285714286,0.1700066254671424,0.1469598710643707,-0.0892857142857143,0.0469776456030352,0.0348200209210342,False,protected,20,True,symmetric_cross_session_subject_id_identity_skill_raw,0.2255206989602585,0.20666773345978617,0.01885296550047233,2.7702115745937324,2.7890645400942047,0.49075,0.4774999999999999,-0.008160633034128513,0.02141277980502986,0.015560939161772216,True,"[9, 10, 11, 12]",False
1,0,1_0,1,5,4,uncertain,20,7,7,0.0412269830703735,0.7702949845759186,0.0,1.7661897843214297e-06,0.0,0.6999117071114423,0.428972097052374,1.6316019431585287,0.815701606379874,0.1371428571428571,0.1060188931662348,0.0760201846865366,-0.0471428571428571,0.0189721142496775,-0.0003351863808987,False,uncertain,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.2255206989602585,0.22119623040257652,0.004324468557681982,2.7702115745937324,2.7745360431514143,0.49075,0.4882500000000001,-0.008160633034128513,0.02141277980502986,0.015560939161772216,True,"[13, 14, 15, 16]",False
1,0,1_0,1,6,3,protected,20,7,7,0.01643892750144,0.8946993249159272,3.6959650447820847e-06,1.6126944171658232e-06,2.291795026659444,0.6816964588898917,0.3894189395710606,1.7505477767485331,0.7808926536833602,0.1335714285714285,0.1067977154616912,0.073486669720823,-0.0278571428571428,0.028868198707177,0.0188657019045008,False,protected,20,True,symmetric_cross_session_subject_id_identity_skill_raw,0.2255206989602585,0.21672640587985081,0.008794293080407689,2.7702115745937324,2.7790058676741403,0.49075,0.47250000000000003,-0.008160633034128513,0.02141277980502986,0.015560939161772216,True,"[17, 18, 19]",False
1,0,1_0,2,0,1,neutral,20,7,7,0.8630815148353577,-0.3,0.0,8.837452970180777e-06,0.0,0.0104317440908526,0.7635316994839534,0.0136624898454158,0.0128989103681828,0.0035714285714285,0.0017511382502482,-0.0001422245572375,-0.0007142857142856,-0.000226456607707,-0.0048692861410102,False,neutral,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.22507295281585504,0.1869246745723503,0.03814827824350475,2.770659320738136,2.8088075989816406,0.534,0.45674999999999993,-0.007908452483452484,0.016203301371302277,0.014840086739191193,True,[0],False
1,0,1_0,2,1,2,neutral,20,7,7,0.4586160778999328,-0.3504511798359859,0.0,7.879358825898716e-06,0.0,0.1175652880564957,0.5615618885414506,0.2093541076333528,0.1434067060513809,0.04,0.0216502873342725,0.0034342630700554,-0.0035714285714285,0.0002744320992532,-0.0091350212921521,False,neutral,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.22507295281585504,0.183464641783595,0.04160831103226004,2.770659320738136,2.812267631770396,0.534,0.47475,-0.007908452483452484,0.016203301371302277,0.014840086739191193,True,"[1, 2]",False
1,0,1_0,2,2,2,neutral,20,7,7,0.3158943057060241,0.3589402033345951,0.0,7.288812486320812e-06,0.0,0.0919504074146071,0.4262039318758011,0.215742747867005,0.1057617916616202,0.015,0.012350405967331,0.0007449306782009,0.0028571428571428,-0.0009952624387691,-0.0116488685314539,False,neutral,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.22507295281585504,0.17533182897385124,0.0497411238420038,2.770659320738136,2.8204004445801396,0.534,0.43399999999999994,-0.007908452483452484,0.016203301371302277,0.014840086739191193,True,"[3, 4]",False
1,0,1_0,2,3,4,uncertain,20,7,7,0.1804254055023193,0.4489978947228353,0.0,8.279477403456014e-06,0.0,0.3709549417405759,0.6252179360735769,0.5933210171003815,0.4335777254122691,0.0728571428571428,0.0558686091945503,0.0424351302975481,-0.02,0.0033513976386874,-0.0193862154318661,False,uncertain,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.22507295281585504,0.18532335622508356,0.039749596590771485,2.770659320738136,2.8104089173289073,0.534,0.479,-0.007908452483452484,0.016203301371302277,0.014840086739191193,True,"[5, 6, 7, 8]",False
1,0,1_0,2,4,4,protected,20,7,7,0.1012381464242935,0.8384470037149072,2.9663251569314243e-05,7.984047968478473e-06,3.7153147985115615,1.0794045051311607,0.6886810214944801,1.567350444460901,1.25560758723057,0.1892857142857142,0.1536217479037636,0.1042435209325056,-0.0878571428571428,0.0469776456030352,0.0348200209210342,False,protected,20,True,symmetric_cross_session_subject_id_identity_skill_raw,0.22507295281585504,0.20861207880479604,0.016460874011059,2.770659320738136,2.787120194749195,0.534,0.5117499999999999,-0.007908452483452484,0.016203301371302277,0.014840086739191193,True,"[9, 10, 11, 12]",False
1,0,1_0,2,5,4,uncertain,20,7,7,0.0412269830703735,0.8022150167445453,0.0,7.567179400132618e-06,0.0,0.7019218932123514,0.4346117411920102,1.6150550633703298,0.8087788429370235,0.1357142857142857,0.0984285351437431,0.0631705654213329,-0.0535714285714285,0.0189721142496775,-0.0003351863808987,False,uncertain,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.22507295281585504,0.20880932607962754,0.0162636267362275,2.770659320738136,2.7869229474743635,0.534,0.50925,-0.007908452483452484,0.016203301371302277,0.014840086739191193,True,"[13, 14, 15, 16]",False
1,0,1_0,2,6,3,protected,20,7,7,0.01643892750144,0.8392367808740474,1.1809768973430266e-05,8.365266349909009e-06,1.4117624567397933,0.6371620528046414,0.3636551809581296,1.752104977924136,0.6959266211592076,0.1021428571428571,0.0877274699227548,0.0695805643800051,-0.0592857142857142,0.028868198707177,0.0188657019045008,False,protected,20,True,symmetric_cross_session_subject_id_identity_skill_raw,0.22507295281585504,0.2150566613607423,0.010016291455112736,2.770659320738136,2.7806756121932485,0.534,0.5105,-0.007908452483452484,0.016203301371302277,0.014840086739191193,True,"[17, 18, 19]",False
1,0,1_0,3,0,1,neutral,21,7,6,0.8630815148353577,0.0952380952380952,0.0,5.560981018904805e-06,0.0,0.02445365638795,0.7271756418542229,0.0336282666531509,0.0317783528131405,0.0085714285714285,0.0052655706363694,-0.0004744601702873,0.0024999999999999,-0.000226456607707,-0.0048692861410102,False,neutral,21,False,symmetric_cross_session_subject_id_identity_skill_raw,0.20138497212057627,0.16684900724667195,0.03453596487390431,2.8431374656028465,2.877673430476751,0.4816666666666667,0.42095238095238097,-0.0076006892849909595,0.01682853954409686,0.013799985389389998,True,[0],False
1,0,1_0,3,1,2,neutral,21,7,6,0.4586160778999328,-0.1842200761416328,0.0,5.81727393364309e-06,0.0,0.0869722956944743,0.3768766812174541,0.2307712310921465,0.103590786811066,0.0207142857142857,0.0174337057353549,-0.0042213054942386,0.0016666666666666,0.0002744320992532,-0.0091350212921521,False,neutral,21,False,symmetric_cross_session_subject_id_identity_skill_raw,0.20138497212057627,0.1654424514184496,0.03594252070212667,2.8431374656028465,2.8790799863049736,0.4816666666666667,0.4440476190476191,-0.0076006892849909595,0.01682853954409686,0.013799985389389998,True,"[1, 2]",False
