task,seed,fold,subject_id,state_id,C,S,M,B0_BA,counterfactual_BA,delta_BA_pp,RESCUE_PP,HARM_PP,NET_PP,identity_absolute_difference,trials,CC_count,RESCUE_count,HARM_count,WW_count
OpenBMI_MI,2,1,31,C0S1M1,0,1,1,0.79,0.84,4.999999999999993,13.0,8.0,5.0,6.938893903907228e-17,100,71,13,8,8
OpenBMI_MI,2,1,31,C1S0M0,1,0,0,0.79,0.84,4.999999999999993,17.0,12.000000000000002,4.999999999999997,4.163336342344337e-17,100,67,17,12,4
OpenBMI_MI,2,1,31,C1S0M1,1,0,1,0.79,0.8200000000000001,3.0000000000000027,12.0,9.0,3.0,2.7755575615628914e-17,100,70,12,9,9
OpenBMI_MI,2,1,31,C1S1M0,1,1,0,0.79,0.85,5.999999999999995,18.0,12.000000000000002,5.999999999999998,4.163336342344337e-17,100,67,18,12,3
OpenBMI_MI,2,1,31,C1S1M1,1,1,1,0.79,0.8300000000000001,4.0000000000000036,12.0,8.0,3.9999999999999996,4.163336342344337e-17,100,71,12,8,9
OpenBMI_MI,2,1,35,C0S0M0,0,0,0,0.8,0.85,4.999999999999993,6.000000000000001,1.0,5.0,6.938893903907228e-17,100,79,6,1,14
OpenBMI_MI,2,1,35,C0S0M1,0,0,1,0.8,0.88,7.9999999999999964,9.0,1.0,8.0,4.163336342344337e-17,100,79,9,1,11
OpenBMI_MI,2,1,35,C0S1M0,0,1,0,0.8,0.8300000000000001,3.0000000000000027,5.0,2.0,3.0000000000000004,2.42861286636753e-17,100,78,5,2,15
OpenBMI_MI,2,1,35,C0S1M1,0,1,1,0.8,0.88,7.9999999999999964,9.0,1.0,8.0,4.163336342344337e-17,100,79,9,1,11
OpenBMI_MI,2,1,35,C1S0M0,1,0,0,0.8,0.8400000000000001,4.0000000000000036,6.000000000000001,2.0,4.000000000000001,2.7755575615628914e-17,100,78,6,2,14
OpenBMI_MI,2,1,35,C1S0M1,1,0,1,0.8,0.88,7.9999999999999964,9.0,1.0,8.0,4.163336342344337e-17,100,79,9,1,11
OpenBMI_MI,2,1,35,C1S1M0,1,1,0,0.8,0.8300000000000001,3.0000000000000027,5.0,2.0,3.0000000000000004,2.42861286636753e-17,100,78,5,2,15
OpenBMI_MI,2,1,35,C1S1M1,1,1,1,0.8,0.8899999999999999,8.999999999999986,10.0,1.0,9.000000000000002,1.5265566588595902e-16,100,79,10,1,10
OpenBMI_MI,2,1,40,C0S0M0,0,0,0,0.81,0.75,-6.000000000000005,10.0,16.0,-6.0,5.551115123125783e-17,100,65,10,16,9
OpenBMI_MI,2,1,40,C0S0M1,0,0,1,0.81,0.72,-9.000000000000007,9.0,18.0,-9.0,8.326672684688674e-17,100,63,9,18,10
OpenBMI_MI,2,1,40,C0S1M0,0,1,0,0.81,0.75,-6.000000000000005,10.0,16.0,-6.0,5.551115123125783e-17,100,65,10,16,9
OpenBMI_MI,2,1,40,C0S1M1,0,1,1,0.81,0.73,-8.000000000000007,9.0,17.0,-8.000000000000002,5.551115123125783e-17,100,64,9,17,10
OpenBMI_MI,2,1,40,C1S0M0,1,0,0,0.81,0.75,-6.000000000000005,9.0,15.000000000000002,-6.000000000000003,2.7755575615628914e-17,100,66,9,15,10
OpenBMI_MI,2,1,40,C1S0M1,1,0,1,0.81,0.72,-9.000000000000007,8.0,17.0,-8.999999999999998,9.71445146547012e-17,100,64,8,17,11
OpenBMI_MI,2,1,40,C1S1M0,1,1,0,0.81,0.75,-6.000000000000005,10.0,16.0,-6.0,5.551115123125783e-17,100,65,10,16,9
OpenBMI_MI,2,1,40,C1S1M1,1,1,1,0.81,0.72,-9.000000000000007,8.0,17.0,-8.999999999999998,9.71445146547012e-17,100,64,8,17,11
OpenBMI_MI,2,1,43,C0S0M0,0,0,0,0.95,0.84,-10.999999999999998,1.0,12.0,-11.0,1.3877787807814457e-17,100,83,1,12,4
OpenBMI_MI,2,1,43,C0S0M1,0,0,1,0.95,0.86,-8.999999999999996,2.0,11.000000000000002,-9.000000000000002,4.163336342344337e-17,100,84,2,11,3
OpenBMI_MI,2,1,43,C0S1M0,0,1,0,0.95,0.84,-10.999999999999998,1.0,12.000000000000002,-11.000000000000002,2.7755575615628914e-17,100,83,1,12,4
OpenBMI_MI,2,1,43,C0S1M1,0,1,1,0.95,0.87,-7.9999999999999964,2.0,10.0,-8.0,4.163336342344337e-17,100,85,2,10,3
OpenBMI_MI,2,1,43,C1S0M0,1,0,0,0.95,0.84,-10.999999999999998,2.0,13.0,-11.0,1.3877787807814457e-17,100,82,2,13,3
OpenBMI_MI,2,1,43,C1S0M1,1,0,1,0.95,0.87,-7.9999999999999964,2.0,10.0,-8.0,4.163336342344337e-17,100,85,2,10,3
OpenBMI_MI,2,1,43,C1S1M0,1,1,0,0.95,0.85,-9.999999999999998,2.0,12.0,-10.0,1.3877787807814457e-17,100,83,2,12,3
OpenBMI_MI,2,1,43,C1S1M1,1,1,1,0.95,0.86,-8.999999999999996,2.0,11.0,-9.0,2.7755575615628914e-17,100,84,2,11,3
OpenBMI_MI,2,2,1,C0S0M0,0,0,0,0.65,0.65,0.0,8.0,8.0,0.0,0.0,100,57,8,8,27
OpenBMI_MI,2,2,1,C0S0M1,0,0,1,0.65,0.6900000000000001,4.0000000000000036,10.0,6.0,4.000000000000001,2.7755575615628914e-17,100,59,10,6,25
OpenBMI_MI,2,2,1,C0S1M0,0,1,0,0.65,0.65,0.0,8.0,8.0,0.0,0.0,100,57,8,8,27
OpenBMI_MI,2,2,1,C0S1M1,0,1,1,0.65,0.6900000000000001,4.0000000000000036,10.0,6.0,4.000000000000001,2.7755575615628914e-17,100,59,10,6,25
OpenBMI_MI,2,2,1,C1S0M0,1,0,0,0.65,0.66,1.0000000000000009,9.000000000000002,8.0,1.0000000000000009,0.0,100,57,9,8,26
OpenBMI_MI,2,2,1,C1S0M1,1,0,1,0.65,0.71,5.999999999999995,11.0,5.0,6.0,5.551115123125783e-17,100,60,11,5,24
OpenBMI_MI,2,2,1,C1S1M0,1,1,0,0.65,0.66,1.0000000000000009,9.000000000000002,8.0,1.0000000000000009,0.0,100,57,9,8,26
OpenBMI_MI,2,2,1,C1S1M1,1,1,1,0.65,0.71,5.999999999999995,11.0,5.0,6.0,5.551115123125783e-17,100,60,11,5,24
OpenBMI_MI,2,2,11,C0S0M0,0,0,0,0.73,0.6799999999999999,-5.000000000000004,8.0,13.0,-5.0,4.163336342344337e-17,100,60,8,13,19
OpenBMI_MI,2,2,11,C0S0M1,0,0,1,0.73,0.6799999999999999,-5.000000000000004,8.0,13.0,-5.0,4.163336342344337e-17,100,60,8,13,19
OpenBMI_MI,2,2,11,C0S1M0,0,1,0,0.73,0.6799999999999999,-5.000000000000004,8.0,13.0,-5.0,4.163336342344337e-17,100,60,8,13,19
OpenBMI_MI,2,2,11,C0S1M1,0,1,1,0.73,0.69,-4.0000000000000036,8.0,12.0,-3.9999999999999996,4.163336342344337e-17,100,61,8,12,19
OpenBMI_MI,2,2,11,C1S0M0,1,0,0,0.73,0.6799999999999999,-5.000000000000004,8.0,13.0,-5.0,4.163336342344337e-17,100,60,8,13,19
OpenBMI_MI,2,2,11,C1S0M1,1,0,1,0.73,0.69,-4.0000000000000036,8.0,12.0,-3.9999999999999996,4.163336342344337e-17,100,61,8,12,19
OpenBMI_MI,2,2,11,C1S1M0,1,1,0,0.73,0.6799999999999999,-5.000000000000004,8.0,13.0,-5.0,4.163336342344337e-17,100,60,8,13,19
OpenBMI_MI,2,2,11,C1S1M1,1,1,1,0.73,0.69,-4.0000000000000036,8.0,12.0,-3.9999999999999996,4.163336342344337e-17,100,61,8,12,19
OpenBMI_MI,2,2,23,C0S0M0,0,0,0,0.74,0.6799999999999999,-6.000000000000005,10.0,16.0,-6.0,5.551115123125783e-17,100,58,10,16,16
OpenBMI_MI,2,2,23,C0S0M1,0,0,1,0.74,0.73,-1.0000000000000009,9.000000000000002,10.0,-0.9999999999999996,1.3877787807814457e-17,100,64,9,10,17
OpenBMI_MI,2,2,23,C0S1M0,0,1,0,0.74,0.6799999999999999,-6.000000000000005,10.0,16.0,-6.0,5.551115123125783e-17,100,58,10,16,16
OpenBMI_MI,2,2,23,C0S1M1,0,1,1,0.74,0.73,-1.0000000000000009,9.000000000000002,10.0,-0.9999999999999996,1.3877787807814457e-17,100,64,9,10,17
OpenBMI_MI,2,2,23,C1S0M0,1,0,0,0.74,0.6799999999999999,-6.000000000000005,10.0,16.0,-6.0,5.551115123125783e-17,100,58,10,16,16
OpenBMI_MI,2,2,23,C1S0M1,1,0,1,0.74,0.73,-1.0000000000000009,9.000000000000002,10.0,-0.9999999999999996,1.3877787807814457e-17,100,64,9,10,17
OpenBMI_MI,2,2,23,C1S1M0,1,1,0,0.74,0.6799999999999999,-6.000000000000005,10.0,16.0,-6.0,5.551115123125783e-17,100,58,10,16,16
OpenBMI_MI,2,2,23,C1S1M1,1,1,1,0.74,0.73,-1.0000000000000009,9.000000000000002,10.0,-0.9999999999999996,1.3877787807814457e-17,100,64,9,10,17
OpenBMI_MI,2,2,30,C0S0M0,0,0,0,0.75,0.78,3.0000000000000027,13.0,10.0,3.0,2.7755575615628914e-17,100,65,13,10,12
OpenBMI_MI,2,2,30,C0S0M1,0,0,1,0.75,0.73,-2.0000000000000018,11.000000000000002,13.0,-1.9999999999999991,2.7755575615628914e-17,100,62,11,13,14
OpenBMI_MI,2,2,30,C0S1M0,0,1,0,0.75,0.77,2.0000000000000018,13.0,11.0,2.0000000000000004,1.3877787807814457e-17,100,64,13,11,12
OpenBMI_MI,2,2,30,C0S1M1,0,1,1,0.75,0.73,-2.0000000000000018,11.000000000000002,13.0,-1.9999999999999991,2.7755575615628914e-17,100,62,11,13,14
OpenBMI_MI,2,2,30,C1S0M0,1,0,0,0.75,0.78,3.0000000000000027,13.0,10.0,3.0,2.7755575615628914e-17,100,65,13,10,12
OpenBMI_MI,2,2,30,C1S0M1,1,0,1,0.75,0.73,-2.0000000000000018,11.000000000000002,13.0,-1.9999999999999991,2.7755575615628914e-17,100,62,11,13,14
OpenBMI_MI,2,2,30,C1S1M0,1,1,0,0.75,0.77,2.0000000000000018,13.0,11.0,2.0000000000000004,1.3877787807814457e-17,100,64,13,11,12
OpenBMI_MI,2,2,30,C1S1M1,1,1,1,0.75,0.73,-2.0000000000000018,11.000000000000002,13.0,-1.9999999999999991,2.7755575615628914e-17,100,62,11,13,14
OpenBMI_MI,2,2,48,C0S0M0,0,0,0,0.66,0.69,2.9999999999999916,18.0,15.0,3.0,8.326672684688674e-17,100,51,18,15,16
OpenBMI_MI,2,2,48,C0S0M1,0,0,1,0.66,0.72,5.999999999999995,17.0,11.0,6.000000000000001,6.938893903907228e-17,100,55,17,11,17
OpenBMI_MI,2,2,48,C0S1M0,0,1,0,0.66,0.69,2.9999999999999916,18.0,15.0,3.0,8.326672684688674e-17,100,51,18,15,16
OpenBMI_MI,2,2,48,C0S1M1,0,1,1,0.66,0.72,5.999999999999995,17.0,11.0,6.000000000000001,6.938893903907228e-17,100,55,17,11,17
OpenBMI_MI,2,2,48,C1S0M0,1,0,0,0.66,0.6699999999999999,0.9999999999999898,18.0,17.0,1.0000000000000009,1.1102230246251565e-16,100,49,18,17,16
OpenBMI_MI,2,2,48,C1S0M1,1,0,1,0.66,0.72,5.999999999999995,17.0,11.0,6.000000000000001,6.938893903907228e-17,100,55,17,11,17
OpenBMI_MI,2,2,48,C1S1M0,1,1,0,0.66,0.6699999999999999,0.9999999999999898,18.0,17.0,1.0000000000000009,1.1102230246251565e-16,100,49,18,17,16
OpenBMI_MI,2,2,48,C1S1M1,1,1,1,0.66,0.73,6.999999999999995,18.000000000000004,11.0,7.000000000000002,6.938893903907228e-17,100,55,18,11,16
OpenBMI_MI,2,2,50,C0S0M0,0,0,0,0.63,0.56,-6.999999999999995,19.0,26.0,-7.000000000000001,5.551115123125783e-17,100,37,19,26,18
OpenBMI_MI,2,2,50,C0S0M1,0,0,1,0.63,0.5800000000000001,-4.999999999999993,19.0,24.0,-4.999999999999999,5.551115123125783e-17,100,39,19,24,18
OpenBMI_MI,2,2,50,C0S1M0,0,1,0,0.63,0.5700000000000001,-5.999999999999995,19.0,25.0,-6.0,5.551115123125783e-17,100,38,19,25,18
OpenBMI_MI,2,2,50,C0S1M1,0,1,1,0.63,0.5800000000000001,-4.999999999999993,19.0,24.0,-4.999999999999999,5.551115123125783e-17,100,39,19,24,18
OpenBMI_MI,2,2,50,C1S0M0,1,0,0,0.63,0.5700000000000001,-5.999999999999995,19.0,25.0,-6.0,5.551115123125783e-17,100,38,19,25,18
OpenBMI_MI,2,2,50,C1S0M1,1,0,1,0.63,0.5800000000000001,-4.999999999999993,19.0,24.0,-4.999999999999999,5.551115123125783e-17,100,39,19,24,18
OpenBMI_MI,2,2,50,C1S1M0,1,1,0,0.63,0.5700000000000001,-5.999999999999995,19.0,25.0,-6.0,5.551115123125783e-17,100,38,19,25,18
OpenBMI_MI,2,2,50,C1S1M1,1,1,1,0.63,0.6,-3.0000000000000027,19.0,22.0,-3.0,2.7755575615628914e-17,100,41,19,22,18
OpenBMI_MI,2,2,52,C0S0M0,0,0,0,0.81,0.6499999999999999,-16.000000000000014,7.000000000000001,23.0,-15.999999999999998,1.6653345369377348e-16,100,58,7,23,12
OpenBMI_MI,2,2,52,C0S0M1,0,0,1,0.81,0.72,-9.000000000000007,9.000000000000002,18.0,-8.999999999999998,9.71445146547012e-17,100,63,9,18,10
OpenBMI_MI,2,2,52,C0S1M0,0,1,0,0.81,0.6599999999999999,-15.000000000000014,8.0,23.0,-14.999999999999996,1.6653345369377348e-16,100,58,8,23,11
OpenBMI_MI,2,2,52,C0S1M1,0,1,1,0.81,0.72,-9.000000000000007,9.000000000000002,18.0,-8.999999999999998,9.71445146547012e-17,100,63,9,18,10
OpenBMI_MI,2,2,52,C1S0M0,1,0,0,0.81,0.6499999999999999,-16.000000000000014,7.000000000000001,23.0,-15.999999999999998,1.6653345369377348e-16,100,58,7,23,12
OpenBMI_MI,2,2,52,C1S0M1,1,0,1,0.81,0.73,-8.000000000000007,9.000000000000002,17.0,-7.999999999999997,9.71445146547012e-17,100,64,9,17,10
OpenBMI_MI,2,2,52,C1S1M0,1,1,0,0.81,0.6499999999999999,-16.000000000000014,7.000000000000001,23.0,-15.999999999999998,1.6653345369377348e-16,100,58,7,23,12
OpenBMI_MI,2,2,52,C1S1M1,1,1,1,0.81,0.73,-8.000000000000007,9.000000000000002,17.0,-7.999999999999997,9.71445146547012e-17,100,64,9,17,10
OpenBMI_MI,2,2,8,C0S0M0,0,0,0,0.8500000000000001,0.81,-4.0000000000000036,8.0,12.0,-3.9999999999999996,4.163336342344337e-17,100,73,8,12,7
OpenBMI_MI,2,2,8,C0S0M1,0,0,1,0.8500000000000001,0.8,-5.000000000000004,9.0,14.000000000000002,-5.000000000000002,2.7755575615628914e-17,100,71,9,14,6
OpenBMI_MI,2,2,8,C0S1M0,0,1,0,0.8500000000000001,0.81,-4.0000000000000036,8.0,12.0,-3.9999999999999996,4.163336342344337e-17,100,73,8,12,7
OpenBMI_MI,2,2,8,C0S1M1,0,1,1,0.8500000000000001,0.8,-5.000000000000004,9.0,14.000000000000002,-5.000000000000002,2.7755575615628914e-17,100,71,9,14,6
OpenBMI_MI,2,2,8,C1S0M0,1,0,0,0.8500000000000001,0.81,-4.0000000000000036,8.0,12.0,-3.9999999999999996,4.163336342344337e-17,100,73,8,12,7
OpenBMI_MI,2,2,8,C1S0M1,1,0,1,0.8500000000000001,0.8,-5.000000000000004,9.0,14.000000000000002,-5.000000000000002,2.7755575615628914e-17,100,71,9,14,6
OpenBMI_MI,2,2,8,C1S1M0,1,1,0,0.8500000000000001,0.81,-4.0000000000000036,8.0,12.0,-3.9999999999999996,4.163336342344337e-17,100,73,8,12,7
OpenBMI_MI,2,2,8,C1S1M1,1,1,1,0.8500000000000001,0.8,-5.000000000000004,9.0,14.000000000000002,-5.000000000000002,2.7755575615628914e-17,100,71,9,14,6
OpenBMI_MI,2,3,10,C0S0M0,0,0,0,0.81,0.64,-17.000000000000004,6.000000000000001,23.0,-17.0,2.7755575615628914e-17,100,58,6,23,13
OpenBMI_MI,2,3,10,C0S0M1,0,0,1,0.81,0.72,-9.000000000000007,9.0,18.000000000000004,-9.000000000000002,5.551115123125783e-17,100,63,9,18,10
OpenBMI_MI,2,3,10,C0S1M0,0,1,0,0.81,0.64,-17.000000000000004,6.000000000000001,23.0,-17.0,5.551115123125783e-17,100,58,6,23,13
OpenBMI_MI,2,3,10,C0S1M1,0,1,1,0.81,0.72,-9.000000000000007,9.0,18.000000000000004,-9.000000000000002,5.551115123125783e-17,100,63,9,18,10
OpenBMI_MI,2,3,10,C1S0M0,1,0,0,0.81,0.64,-17.000000000000004,6.999999999999999,24.0,-17.0,5.551115123125783e-17,100,57,7,24,12
OpenBMI_MI,2,3,10,C1S0M1,1,0,1,0.81,0.7,-11.00000000000001,9.0,20.0,-11.000000000000002,8.326672684688674e-17,100,61,9,20,10
OpenBMI_MI,2,3,10,C1S1M0,1,1,0,0.81,0.63,-18.000000000000004,6.000000000000001,24.0,-18.0,5.551115123125783e-17,100,57,6,24,13
OpenBMI_MI,2,3,10,C1S1M1,1,1,1,0.81,0.71,-10.000000000000009,9.0,19.0,-10.0,8.326672684688674e-17,100,62,9,19,10
OpenBMI_MI,2,3,16,C0S0M0,0,0,0,0.87,0.9199999999999999,4.999999999999993,8.0,3.0,5.0,6.938893903907228e-17,100,84,8,3,5
OpenBMI_MI,2,3,16,C0S0M1,0,0,1,0.87,0.94,6.999999999999995,9.0,2.0,6.999999999999999,4.163336342344337e-17,100,85,9,2,4
OpenBMI_MI,2,3,16,C0S1M0,0,1,0,0.87,0.9199999999999999,4.999999999999993,8.0,3.0,5.0,6.938893903907228e-17,100,84,8,3,5
OpenBMI_MI,2,3,16,C0S1M1,0,1,1,0.87,0.94,6.999999999999995,9.0,2.0,6.999999999999999,4.163336342344337e-17,100,85,9,2,4
OpenBMI_MI,2,3,16,C1S0M0,1,0,0,0.87,0.9199999999999999,4.999999999999993,8.0,3.0,5.0,6.938893903907228e-17,100,84,8,3,5
OpenBMI_MI,2,3,16,C1S0M1,1,0,1,0.87,0.94,6.999999999999995,9.0,2.0,6.999999999999999,4.163336342344337e-17,100,85,9,2,4
OpenBMI_MI,2,3,16,C1S1M0,1,1,0,0.87,0.9199999999999999,4.999999999999993,8.0,3.0,5.0,6.938893903907228e-17,100,84,8,3,5
OpenBMI_MI,2,3,16,C1S1M1,1,1,1,0.87,0.94,6.999999999999995,9.0,2.0,6.999999999999999,4.163336342344337e-17,100,85,9,2,4
OpenBMI_MI,2,3,19,C0S0M0,0,0,0,0.78,0.72,-6.000000000000005,9.0,15.000000000000002,-6.000000000000003,2.7755575615628914e-17,100,63,9,15,13
OpenBMI_MI,2,3,19,C0S0M1,0,0,1,0.78,0.69,-9.000000000000007,8.0,17.0,-9.000000000000002,6.938893903907228e-17,100,61,8,17,14
OpenBMI_MI,2,3,19,C0S1M0,0,1,0,0.78,0.72,-6.000000000000005,9.0,15.000000000000002,-6.000000000000003,2.7755575615628914e-17,100,63,9,15,13
OpenBMI_MI,2,3,19,C0S1M1,0,1,1,0.78,0.69,-9.000000000000007,8.0,17.0,-9.000000000000002,6.938893903907228e-17,100,61,8,17,14
OpenBMI_MI,2,3,19,C1S0M0,1,0,0,0.78,0.72,-6.000000000000005,9.0,15.000000000000002,-6.000000000000003,2.7755575615628914e-17,100,63,9,15,13
OpenBMI_MI,2,3,19,C1S0M1,1,0,1,0.78,0.66,-12.0,6.999999999999999,19.0,-12.000000000000002,1.3877787807814457e-17,100,59,7,19,15
OpenBMI_MI,2,3,19,C1S1M0,1,1,0,0.78,0.72,-6.000000000000005,9.0,15.000000000000002,-6.000000000000003,2.7755575615628914e-17,100,63,9,15,13
OpenBMI_MI,2,3,19,C1S1M1,1,1,1,0.78,0.67,-10.999999999999998,6.999999999999999,18.0,-11.0,1.3877787807814457e-17,100,60,7,18,15
OpenBMI_MI,2,3,22,C0S0M0,0,0,0,0.7,0.6699999999999999,-3.0000000000000027,13.999999999999998,17.0,-3.0000000000000027,0.0,100,53,14,17,16
OpenBMI_MI,2,3,22,C0S0M1,0,0,1,0.7,0.7,0.0,13.0,13.0,0.0,0.0,100,57,13,13,17
OpenBMI_MI,2,3,22,C0S1M0,0,1,0,0.7,0.69,-1.0000000000000009,13.999999999999998,15.0,-1.0000000000000009,0.0,100,55,14,15,16
OpenBMI_MI,2,3,22,C0S1M1,0,1,1,0.7,0.7,0.0,12.0,12.0,0.0,0.0,100,58,12,12,18
OpenBMI_MI,2,3,22,C1S0M0,1,0,0,0.7,0.6699999999999999,-3.0000000000000027,13.999999999999998,17.0,-3.0000000000000027,0.0,100,53,14,17,16
OpenBMI_MI,2,3,22,C1S0M1,1,0,1,0.7,0.7,0.0,13.0,13.0,0.0,0.0,100,57,13,13,17
OpenBMI_MI,2,3,22,C1S1M0,1,1,0,0.7,0.6799999999999999,-2.0000000000000018,13.999999999999998,16.0,-2.0000000000000018,0.0,100,54,14,16,16
OpenBMI_MI,2,3,22,C1S1M1,1,1,1,0.7,0.69,-1.0000000000000009,12.0,13.0,-1.0000000000000009,0.0,100,57,12,13,18
OpenBMI_MI,2,3,27,C0S0M0,0,0,0,0.95,0.86,-8.999999999999996,1.0,10.0,-9.000000000000002,4.163336342344337e-17,100,85,1,10,4
OpenBMI_MI,2,3,27,C0S0M1,0,0,1,0.95,0.9099999999999999,-4.0000000000000036,1.0,5.0,-4.0,3.469446951953614e-17,100,90,1,5,4
OpenBMI_MI,2,3,27,C0S1M0,0,1,0,0.95,0.86,-8.999999999999996,1.0,10.0,-9.000000000000002,4.163336342344337e-17,100,85,1,10,4
OpenBMI_MI,2,3,27,C0S1M1,0,1,1,0.95,0.9099999999999999,-4.0000000000000036,1.0,5.0,-4.0,3.469446951953614e-17,100,90,1,5,4
OpenBMI_MI,2,3,27,C1S0M0,1,0,0,0.95,0.86,-8.999999999999996,1.0,10.0,-9.000000000000002,4.163336342344337e-17,100,85,1,10,4
OpenBMI_MI,2,3,27,C1S0M1,1,0,1,0.95,0.9199999999999999,-3.0000000000000027,1.0,4.0,-3.0,2.7755575615628914e-17,100,91,1,4,4
OpenBMI_MI,2,3,27,C1S1M0,1,1,0,0.95,0.86,-8.999999999999996,1.0,10.0,-9.000000000000002,4.163336342344337e-17,100,85,1,10,4
OpenBMI_MI,2,3,27,C1S1M1,1,1,1,0.95,0.91,-3.9999999999999925,1.0,5.0,-4.0,7.632783294297951e-17,100,90,1,5,4
OpenBMI_MI,2,3,34,C0S0M0,0,0,0,0.61,0.64,3.0000000000000027,15.0,12.000000000000002,2.9999999999999987,4.163336342344337e-17,100,49,15,12,24
OpenBMI_MI,2,3,34,C0S0M1,0,0,1,0.61,0.65,4.0000000000000036,16.0,12.0,4.000000000000001,2.7755575615628914e-17,100,49,16,12,23
OpenBMI_MI,2,3,34,C0S1M0,0,1,0,0.61,0.64,3.0000000000000027,16.0,13.0,3.0,2.7755575615628914e-17,100,48,16,13,23
OpenBMI_MI,2,3,34,C0S1M1,0,1,1,0.61,0.66,5.000000000000004,17.0,12.0,5.000000000000002,2.7755575615628914e-17,100,49,17,12,22
OpenBMI_MI,2,3,34,C1S0M0,1,0,0,0.61,0.65,4.0000000000000036,16.0,12.000000000000002,3.9999999999999996,4.163336342344337e-17,100,49,16,12,23
OpenBMI_MI,2,3,34,C1S0M1,1,0,1,0.61,0.66,5.000000000000004,17.0,12.0,5.000000000000002,2.7755575615628914e-17,100,49,17,12,22
OpenBMI_MI,2,3,34,C1S1M0,1,1,0,0.61,0.64,3.0000000000000027,16.0,13.0,3.0,2.7755575615628914e-17,100,48,16,13,23
OpenBMI_MI,2,3,34,C1S1M1,1,1,1,0.61,0.66,5.000000000000004,17.0,12.0,5.000000000000002,2.7755575615628914e-17,100,49,17,12,22
OpenBMI_MI,2,3,45,C0S0M0,0,0,0,0.74,0.79,5.000000000000004,13.0,8.0,5.0,4.163336342344337e-17,100,66,13,8,13
OpenBMI_MI,2,3,45,C0S0M1,0,0,1,0.74,0.74,0.0,13.0,13.0,0.0,0.0,100,61,13,13,13
OpenBMI_MI,2,3,45,C0S1M0,0,1,0,0.74,0.78,4.0000000000000036,12.0,8.0,3.9999999999999996,4.163336342344337e-17,100,66,12,8,14
OpenBMI_MI,2,3,45,C0S1M1,0,1,1,0.74,0.74,0.0,13.0,13.0,0.0,0.0,100,61,13,13,13
OpenBMI_MI,2,3,45,C1S0M0,1,0,0,0.74,0.77,3.0000000000000027,12.0,9.000000000000002,2.9999999999999987,4.163336342344337e-17,100,65,12,9,14
OpenBMI_MI,2,3,45,C1S0M1,1,0,1,0.74,0.73,-1.0000000000000009,12.0,13.0,-1.0000000000000009,0.0,100,61,12,13,14
OpenBMI_MI,2,3,45,C1S1M0,1,1,0,0.74,0.78,4.0000000000000036,12.0,8.0,3.9999999999999996,4.163336342344337e-17,100,66,12,8,14
OpenBMI_MI,2,3,45,C1S1M1,1,1,1,0.74,0.73,-1.0000000000000009,12.0,13.0,-1.0000000000000009,0.0,100,61,12,13,14
OpenBMI_MI,2,3,49,C0S0M0,0,0,0,0.84,0.8,-3.9999999999999925,6.0,10.0,-3.9999999999999996,6.938893903907228e-17,100,74,6,10,10
OpenBMI_MI,2,3,49,C0S0M1,0,0,1,0.84,0.81,-2.9999999999999916,7.000000000000001,10.0,-2.9999999999999987,6.938893903907228e-17,100,74,7,10,9
OpenBMI_MI,2,3,49,C0S1M0,0,1,0,0.84,0.81,-2.9999999999999916,6.0,9.0,-3.0,8.326672684688674e-17,100,75,6,9,10
OpenBMI_MI,2,3,49,C0S1M1,0,1,1,0.84,0.81,-2.9999999999999916,7.000000000000001,10.0,-2.9999999999999987,6.938893903907228e-17,100,74,7,10,9
OpenBMI_MI,2,3,49,C1S0M0,1,0,0,0.84,0.8200000000000001,-1.9999999999999907,6.0,8.0,-2.0000000000000004,9.71445146547012e-17,100,76,6,8,10
OpenBMI_MI,2,3,49,C1S0M1,1,0,1,0.84,0.81,-2.9999999999999916,7.000000000000001,10.0,-2.9999999999999987,6.938893903907228e-17,100,74,7,10,9
OpenBMI_MI,2,3,49,C1S1M0,1,1,0,0.84,0.81,-2.9999999999999916,6.0,9.000000000000002,-3.0000000000000013,9.71445146547012e-17,100,75,6,9,10
OpenBMI_MI,2,3,49,C1S1M1,1,1,1,0.84,0.81,-2.9999999999999916,7.000000000000001,10.0,-2.9999999999999987,6.938893903907228e-17,100,74,7,10,9
OpenBMI_MI,2,4,20,C0S0M0,0,0,0,0.9099999999999999,0.76,-14.999999999999991,1.0,16.0,-15.0,8.326672684688674e-17,100,75,1,16,8
OpenBMI_MI,2,4,20,C0S0M1,0,0,1,0.9099999999999999,0.78,-12.99999999999999,2.0,15.0,-13.0,1.1102230246251565e-16,100,76,2,15,7
OpenBMI_MI,2,4,20,C0S1M0,0,1,0,0.9099999999999999,0.76,-14.999999999999991,1.0,16.0,-15.0,8.326672684688674e-17,100,75,1,16,8
OpenBMI_MI,2,4,20,C0S1M1,0,1,1,0.9099999999999999,0.78,-12.99999999999999,2.0,15.0,-13.0,1.1102230246251565e-16,100,76,2,15,7
OpenBMI_MI,2,4,20,C1S0M0,1,0,0,0.9099999999999999,0.79,-11.99999999999999,2.0,14.000000000000002,-12.000000000000002,1.249000902703301e-16,100,77,2,14,7
OpenBMI_MI,2,4,20,C1S0M1,1,0,1,0.9099999999999999,0.79,-11.99999999999999,3.0,15.0,-12.0,1.1102230246251565e-16,100,76,3,15,6
