method,fold,seed,subject_id,protected_representation_drift,adaptive_representation_drift,protected_decision_logit_drift,adaptive_decision_logit_drift,protected_D_finite_after,combined_BA,protected_branch_erasure_harm_BA,adaptive_branch_erasure_harm_BA,protected_parameter_update_l2,adaptive_parameter_update_l2,protected_buffer_update_l2,adaptation_seed,target_future_labels_used_for_fit,internal_holdout_used,outer_test_used,functional_distillation_RMSE_before,functional_distillation_correlation_before,functional_distillation_RMSE_after,functional_distillation_correlation_after
A2_DUAL_CONTROL,0,1,32,0.0,0.49162375926971436,0.0,0.3149112598186139,0.9868439078558443,0.67,-0.019999999999999907,0.050000000000000044,0.0,0.058541102278409515,0.0,3740146993,False,False,False,,,,
A6_PUD_ALL_ADAPT,0,1,32,0.2873710095882416,0.4115757644176483,0.78089835887719,0.2549976647097308,1.4140849716027928,0.65,0.06999999999999995,0.040000000000000036,0.062451489081079566,0.05593770948573039,69.36031163452765,3740146993,False,False,False,0.98578759952972,0.6101429330512333,0.8076657520202043,0.628160502191482
A7_IDENTITY_PROTECTED,0,1,32,0.0,0.6014037132263184,0.0,0.5741759389830658,0.2655439069674084,0.6699999999999999,-0.020000000000000018,0.1499999999999999,0.0,0.05447068608722462,0.0,3740146993,False,False,False,,,,
A8_RANDOM_PROTECTED,0,1,32,0.0,0.5708708763122559,0.0,0.5043447212075307,0.4252011752475289,0.6499999999999999,-0.01000000000000012,0.1399999999999999,0.0,0.054527350176593284,0.0,3740146993,False,False,False,,,,
A10_FULL_PUD_FREEZE,0,1,32,0.0,0.4113377332687378,0.0,0.2539186074098616,1.7524311001202573,0.62,0.05999999999999994,0.050000000000000044,0.0,0.06748284785092479,0.0,3740146993,False,False,False,0.98578759952972,0.6101429330512333,0.98578759952972,0.6101429330512333
A2_DUAL_CONTROL,0,1,33,0.0,0.27985048294067383,0.0,0.3482382337478086,0.9954004074725733,0.85,0.05999999999999994,0.07999999999999996,0.0,0.07182189929972002,0.0,1337954471,False,False,False,,,,
A6_PUD_ALL_ADAPT,0,1,33,0.08440860360860825,0.24200224876403809,0.20994303759938884,0.20079719252456693,1.5537282090381723,0.78,0.22999999999999998,-0.040000000000000036,0.0721404375333363,0.06539469087890294,69.30049485194624,1337954471,False,False,False,0.5580352344744927,0.87858698509242,0.5674512113676222,0.8763400735557468
A7_IDENTITY_PROTECTED,0,1,33,0.0,0.3764106035232544,0.0,0.38344989712811534,0.22065430608674663,0.8300000000000001,0.030000000000000027,0.38000000000000006,0.0,0.06913514248109216,0.0,1337954471,False,False,False,,,,
A8_RANDOM_PROTECTED,0,1,33,0.0,0.3593764901161194,0.0,0.3804104912402976,0.4042863420541206,0.8200000000000001,0.050000000000000044,0.28,0.0,0.0679734176416614,0.0,1337954471,False,False,False,,,,
A10_FULL_PUD_FREEZE,0,1,33,0.0,0.24438512325286865,0.0,0.2333808354752772,1.4814538754083784,0.79,0.27,-0.04999999999999993,0.0,0.07404903860999122,0.0,1337954471,False,False,False,0.5580352344744927,0.87858698509242,0.5580352344744927,0.87858698509242
A2_DUAL_CONTROL,0,1,41,0.0,0.5590118169784546,0.0,0.1816869786548506,1.0546178921673373,0.78,0.08000000000000007,0.0,0.0,0.05273910376968545,0.0,2638210758,False,False,False,,,,
A6_PUD_ALL_ADAPT,0,1,41,0.17582663893699646,0.44700807332992554,0.34649906762784505,0.22845944607357221,1.6460023384027413,0.75,0.13,0.030000000000000027,0.052909668149872476,0.05219084250849025,69.30353901073585,2638210758,False,False,False,0.45916452087717413,0.9055512363201015,0.5717159832629324,0.8711011774542036
A7_IDENTITY_PROTECTED,0,1,41,0.0,0.7870446443557739,0.0,0.45223296603243673,0.19993545243370955,0.77,-0.010000000000000009,0.32000000000000006,0.0,0.05247740830050661,0.0,2638210758,False,False,False,,,,
A8_RANDOM_PROTECTED,0,1,41,0.0,0.7818946242332458,0.0,0.4181728865390897,0.4320282717568922,0.78,0.010000000000000009,0.27,0.0,0.058427456316185344,0.0,2638210758,False,False,False,,,,
A10_FULL_PUD_FREEZE,0,1,41,0.0,0.4468826949596405,0.0,0.1807476243316886,1.5208862849929643,0.72,0.08999999999999997,-0.010000000000000009,0.0,0.055663747804625296,0.0,2638210758,False,False,False,0.45916452087717413,0.9055512363201015,0.45916452087717413,0.9055512363201015
A2_DUAL_CONTROL,0,1,46,0.0,0.19105477631092072,0.0,0.1564003360000016,1.1037995434409347,0.65,0.08999999999999997,-0.029999999999999916,0.0,0.05385116959643805,0.0,322425022,False,False,False,,,,
A6_PUD_ALL_ADAPT,0,1,46,0.06975521892309189,0.16154052317142487,0.12865416778818847,0.08920434329236271,1.6045308688970363,0.63,0.09999999999999998,-0.05999999999999994,0.059956961520687045,0.055398648667659846,69.28817956924334,322425022,False,False,False,0.6621981972301136,0.8423168663145825,0.6413926774317512,0.849888953998021
A7_IDENTITY_PROTECTED,0,1,46,0.0,0.2160189300775528,0.0,0.3428631072409146,0.17798592074547417,0.63,-0.019999999999999907,0.10999999999999999,0.0,0.05636434317639542,0.0,322425022,False,False,False,,,,
A8_RANDOM_PROTECTED,0,1,46,0.0,0.27042096853256226,0.0,0.5017499539085574,0.4201935758369921,0.6699999999999999,0.029999999999999916,0.04999999999999993,0.0,0.056107211500563414,0.0,322425022,False,False,False,,,,
A10_FULL_PUD_FREEZE,0,1,46,0.0,0.1637982875108719,0.0,0.09392530011297753,1.6380183339476762,0.63,0.10999999999999999,-0.039999999999999925,0.0,0.05826897567577239,0.0,322425022,False,False,False,0.6621981972301136,0.8423168663145825,0.6621981972301136,0.8423168663145825
A2_DUAL_CONTROL,0,1,47,0.0,0.42464685440063477,0.0,0.4118167798008252,1.1258618192739163,0.9,0.09999999999999998,-0.009999999999999898,0.0,0.06531400854789322,0.0,774277613,False,False,False,,,,
A6_PUD_ALL_ADAPT,0,1,47,0.19146190583705902,0.5254042744636536,0.5173290950443632,0.27770582482677475,1.6918544392185049,0.8999999999999999,0.3899999999999999,0.04999999999999993,0.06912484882331793,0.0640172148954343,70.51471975203764,774277613,False,False,False,0.539549043244158,0.9058165430897278,0.7293693995466033,0.8257015357060771
A7_IDENTITY_PROTECTED,0,1,47,0.0,0.5848533511161804,0.0,0.5033045747867763,0.1835853101941297,0.88,0.0,0.38,0.0,0.059705304832627835,0.0,774277613,False,False,False,,,,
A8_RANDOM_PROTECTED,0,1,47,0.0,0.5944187045097351,0.0,0.6692924956917417,0.4883907569743332,0.9099999999999999,0.029999999999999916,0.2799999999999999,0.0,0.05770324873562178,0.0,774277613,False,False,False,,,,
A10_FULL_PUD_FREEZE,0,1,47,0.0,0.5144955515861511,0.0,0.26470066065303505,1.7105176512440472,0.9099999999999999,0.4099999999999999,0.04999999999999993,0.0,0.060618492842096715,0.0,774277613,False,False,False,0.539549043244158,0.9058165430897278,0.539549043244158,0.9058165430897278
A2_DUAL_CONTROL,0,1,49,0.0,0.222554013133049,0.0,0.11031443084978719,1.0350251227595688,0.8899999999999999,0.06999999999999995,0.06999999999999984,0.0,0.05153619567965765,0.0,2620383523,False,False,False,,,,
A6_PUD_ALL_ADAPT,0,1,49,0.08760083466768265,0.25239357352256775,0.240841911944196,0.10342815914724288,1.7289608849474454,0.8300000000000001,0.1200000000000001,0.07000000000000006,0.05482551465839071,0.05465039739064221,69.29091863235122,2620383523,False,False,False,0.5481118789557257,0.8950977774071399,0.6005669686815648,0.8734499470593767
A7_IDENTITY_PROTECTED,0,1,49,0.0,0.2951200604438782,0.0,0.18038874862286053,0.2356102653311786,0.8600000000000001,1.1102230246251565e-16,0.3600000000000001,0.0,0.05460518052892628,0.0,2620383523,False,False,False,,,,
A8_RANDOM_PROTECTED,0,1,49,0.0,0.3077413737773895,0.0,0.24369477065931855,0.5234093728783712,0.8600000000000001,0.0,0.32000000000000006,0.0,0.053461589095517556,0.0,2620383523,False,False,False,,,,
A10_FULL_PUD_FREEZE,0,1,49,0.0,0.23628683388233185,0.0,0.09405494710268535,1.7306794870575681,0.84,0.13,0.06999999999999995,0.0,0.05567844783631649,0.0,2620383523,False,False,False,0.5481118789557257,0.8950977774071399,0.5481118789557257,0.8950977774071399
