model,task,fold,seed,status,checkpoint_sha256,basis_sha256,split_sha256,BA,CE,MacroF1,feature_family,n_trials,policy,selected_alpha,selected_tau,subject_id,train_lso_BA,ridge_lambdas,ridge_lso_mse,selected_delta,train_nested_subject_BA
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.97,0.12630441784858704,0.969891609795263,B,100,ReliabilityArbitration,0.5,0.5,43,0.7753124999999998,,,,
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.77,0.671335756778717,0.7688344615692054,C,100,ReliabilityArbitration,0.75,0.25,2,0.77515625,,,,
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.64,0.9753591418266296,0.6282010997643361,C,100,ReliabilityArbitration,0.75,0.25,14,0.77515625,,,,
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.9099999999999999,0.2952449917793274,0.9099366694459026,C,100,ReliabilityArbitration,0.75,0.25,26,0.77515625,,,,
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.89,0.314010351896286,0.8869988524344206,C,100,ReliabilityArbitration,0.75,0.25,28,0.77515625,,,,
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8200000000000001,0.5755465030670166,0.7994652406417113,C,100,ReliabilityArbitration,0.75,0.25,31,0.77515625,,,,
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.34,3.2401609420776367,0.24820151113254563,C,100,ReliabilityArbitration,0.75,0.25,35,0.77515625,,,,
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.81,0.48596930503845215,0.8066582432345979,C,100,ReliabilityArbitration,0.75,0.25,40,0.77515625,,,,
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.97,0.12626418471336365,0.969891609795263,C,100,ReliabilityArbitration,0.75,0.25,43,0.77515625,,,,
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.78,0.6764629483222961,0.7782934892284353,D,100,ReliabilityArbitration,0.25,0.5,2,0.7753645833333334,,,,
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.61,0.999620795249939,0.6044513996641656,D,100,ReliabilityArbitration,0.25,0.5,14,0.7753645833333334,,,,
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.9099999999999999,0.2939559817314148,0.9099366694459026,D,100,ReliabilityArbitration,0.25,0.5,26,0.7753645833333334,,,,
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.89,0.33766239881515503,0.8869988524344206,D,100,ReliabilityArbitration,0.25,0.5,28,0.7753645833333334,,,,
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8200000000000001,0.5718116164207458,0.7994652406417113,D,100,ReliabilityArbitration,0.25,0.5,31,0.7753645833333334,,,,
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.34,3.2952632904052734,0.24820151113254563,D,100,ReliabilityArbitration,0.25,0.5,35,0.7753645833333334,,,,
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8200000000000001,0.48783183097839355,0.8182823928944619,D,100,ReliabilityArbitration,0.25,0.5,40,0.7753645833333334,,,,
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.97,0.12636873126029968,0.969891609795263,D,100,ReliabilityArbitration,0.25,0.5,43,0.7753645833333334,,,,
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.78,0.6497116088867188,0.7763984455288536,A,100,one_d_gain,,,2,,"[10.0, 10.0, 10.0, 10.0]","[0.6030716896057129, 0.3233732581138611, 0.13771334290504456, 0.0339374765753746]",0.0,0.7783854166666665
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.67,0.9278651475906372,0.6542332560485992,A,100,one_d_gain,,,14,,"[10.0, 10.0, 10.0, 10.0]","[0.6030716896057129, 0.3233732581138611, 0.13771334290504456, 0.0339374765753746]",0.0,0.7783854166666665
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8999999999999999,0.3117040693759918,0.8993014375561544,A,100,one_d_gain,,,26,,"[10.0, 10.0, 10.0, 10.0]","[0.6030716896057129, 0.3233732581138611, 0.13771334290504456, 0.0339374765753746]",0.0,0.7783854166666665
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.88,0.3494638204574585,0.8773589754032391,A,100,one_d_gain,,,28,,"[10.0, 10.0, 10.0, 10.0]","[0.6030716896057129, 0.3233732581138611, 0.13771334290504456, 0.0339374765753746]",0.0,0.7783854166666665
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.81,0.5836920142173767,0.7829768270944741,A,100,one_d_gain,,,31,,"[10.0, 10.0, 10.0, 10.0]","[0.6030716896057129, 0.3233732581138611, 0.13771334290504456, 0.0339374765753746]",0.0,0.7783854166666665
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.35,3.0819578170776367,0.26027936258115286,A,100,one_d_gain,,,35,,"[10.0, 10.0, 10.0, 10.0]","[0.6030716896057129, 0.3233732581138611, 0.13771334290504456, 0.0339374765753746]",0.0,0.7783854166666665
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8200000000000001,0.46454039216041565,0.8182823928944619,A,100,one_d_gain,,,40,,"[10.0, 10.0, 10.0, 10.0]","[0.6030716896057129, 0.3233732581138611, 0.13771334290504456, 0.0339374765753746]",0.0,0.7783854166666665
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.97,0.13756150007247925,0.969891609795263,A,100,one_d_gain,,,43,,"[10.0, 10.0, 10.0, 10.0]","[0.6030716896057129, 0.3233732581138611, 0.13771334290504456, 0.0339374765753746]",0.0,0.7783854166666665
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.79,0.6430847644805908,0.786439393939394,C,100,one_d_gain,,,2,,"[10.0, 10.0, 10.0, 10.0]","[0.6301925182342529, 0.337108314037323, 0.143316850066185, 0.03537788614630699]",0.05,0.77921875
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.67,0.9412385821342468,0.6649371869960106,C,100,one_d_gain,,,14,,"[10.0, 10.0, 10.0, 10.0]","[0.6301925182342529, 0.337108314037323, 0.143316850066185, 0.03537788614630699]",0.05,0.77921875
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.9099999999999999,0.2925443947315216,0.9097273524794534,C,100,one_d_gain,,,26,,"[10.0, 10.0, 10.0, 10.0]","[0.6301925182342529, 0.337108314037323, 0.143316850066185, 0.03537788614630699]",0.05,0.77921875
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.9,0.32267189025878906,0.8978146044519772,C,100,one_d_gain,,,28,,"[10.0, 10.0, 10.0, 10.0]","[0.6301925182342529, 0.337108314037323, 0.143316850066185, 0.03537788614630699]",0.05,0.77921875
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.81,0.5864739418029785,0.7829768270944741,C,100,one_d_gain,,,31,,"[10.0, 10.0, 10.0, 10.0]","[0.6301925182342529, 0.337108314037323, 0.143316850066185, 0.03537788614630699]",0.05,0.77921875
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.35,3.121511459350586,0.26027936258115286,C,100,one_d_gain,,,35,,"[10.0, 10.0, 10.0, 10.0]","[0.6301925182342529, 0.337108314037323, 0.143316850066185, 0.03537788614630699]",0.05,0.77921875
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8200000000000001,0.4792431890964508,0.8182823928944619,C,100,one_d_gain,,,40,,"[10.0, 10.0, 10.0, 10.0]","[0.6301925182342529, 0.337108314037323, 0.143316850066185, 0.03537788614630699]",0.05,0.77921875
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.97,0.13136689364910126,0.969891609795263,C,100,one_d_gain,,,43,,"[10.0, 10.0, 10.0, 10.0]","[0.6301925182342529, 0.337108314037323, 0.143316850066185, 0.03537788614630699]",0.05,0.77921875
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.78,0.6459581851959229,0.7762637207993245,D,100,one_d_gain,,,2,,"[10.0, 10.0, 10.0, 10.0]","[0.6324262022972107, 0.3385504484176636, 0.14401911199092865, 0.035571590065956116]",0.1,0.7794791666666666
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.66,0.9712013006210327,0.6528751467327507,D,100,one_d_gain,,,14,,"[10.0, 10.0, 10.0, 10.0]","[0.6324262022972107, 0.3385504484176636, 0.14401911199092865, 0.035571590065956116]",0.1,0.7794791666666666
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.9199999999999999,0.2802557945251465,0.9198717948717948,D,100,one_d_gain,,,26,,"[10.0, 10.0, 10.0, 10.0]","[0.6324262022972107, 0.3385504484176636, 0.14401911199092865, 0.035571590065956116]",0.1,0.7794791666666666
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.9,0.31480908393859863,0.8978146044519772,D,100,one_d_gain,,,28,,"[10.0, 10.0, 10.0, 10.0]","[0.6324262022972107, 0.3385504484176636, 0.14401911199092865, 0.035571590065956116]",0.1,0.7794791666666666
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8200000000000001,0.5798144340515137,0.7994652406417113,D,100,one_d_gain,,,31,,"[10.0, 10.0, 10.0, 10.0]","[0.6324262022972107, 0.3385504484176636, 0.14401911199092865, 0.035571590065956116]",0.1,0.7794791666666666
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.35,3.1735761165618896,0.26027936258115286,D,100,one_d_gain,,,35,,"[10.0, 10.0, 10.0, 10.0]","[0.6324262022972107, 0.3385504484176636, 0.14401911199092865, 0.035571590065956116]",0.1,0.7794791666666666
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8200000000000001,0.4780535399913788,0.8182823928944619,D,100,one_d_gain,,,40,,"[10.0, 10.0, 10.0, 10.0]","[0.6324262022972107, 0.3385504484176636, 0.14401911199092865, 0.035571590065956116]",0.1,0.7794791666666666
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.97,0.1263578087091446,0.969891609795263,D,100,one_d_gain,,,43,,"[10.0, 10.0, 10.0, 10.0]","[0.6324262022972107, 0.3385504484176636, 0.14401911199092865, 0.035571590065956116]",0.1,0.7794791666666666
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8800000000000001,0.7540506720542908,0.8814779333497093,A,100,ReliabilityArbitration,0.25,0.25,1,0.9242708333333333,,,,
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.9199999999999999,0.2955607771873474,0.9229447776111944,A,100,ReliabilityArbitration,0.25,0.25,8,0.9242708333333333,,,,
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.95,0.25149595737457275,0.9484558942106112,A,100,ReliabilityArbitration,0.25,0.25,11,0.9242708333333333,,,,
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.39999999999999997,4.6613054275512695,0.35793727120631014,A,100,ReliabilityArbitration,0.25,0.25,23,0.9242708333333333,,,,
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.9199999999999999,0.24511846899986267,0.9186142081189251,A,100,ReliabilityArbitration,0.25,0.25,30,0.9242708333333333,,,,
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.99,0.015981124714016914,0.9899959983993598,A,100,ReliabilityArbitration,0.25,0.25,48,0.9242708333333333,,,,
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8099999999999999,1.2240968942642212,0.7978370645421338,A,100,ReliabilityArbitration,0.25,0.25,50,0.9242708333333333,,,,
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.78,1.1499062776565552,0.778730906869163,A,100,ReliabilityArbitration,0.25,0.25,52,0.9242708333333333,,,,
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8800000000000001,0.7540918588638306,0.8814779333497093,B,100,ReliabilityArbitration,0.25,0.25,1,0.9242708333333333,,,,
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.9199999999999999,0.2955607771873474,0.9229447776111944,B,100,ReliabilityArbitration,0.25,0.25,8,0.9242708333333333,,,,
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.95,0.25149595737457275,0.9484558942106112,B,100,ReliabilityArbitration,0.25,0.25,11,0.9242708333333333,,,,
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.39999999999999997,4.656448841094971,0.35793727120631014,B,100,ReliabilityArbitration,0.25,0.25,23,0.9242708333333333,,,,
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.9199999999999999,0.24511846899986267,0.9186142081189251,B,100,ReliabilityArbitration,0.25,0.25,30,0.9242708333333333,,,,
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.99,0.015981124714016914,0.9899959983993598,B,100,ReliabilityArbitration,0.25,0.25,48,0.9242708333333333,,,,
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8099999999999999,1.2240968942642212,0.7978370645421338,B,100,ReliabilityArbitration,0.25,0.25,50,0.9242708333333333,,,,
