model,task,fold,seed,status,checkpoint_sha256,basis_sha256,split_sha256,C_only_BA,C_only_CE,C_only_MacroF1,P_only_BA,P_only_CE,P_only_MacroF1,fixed_alpha_0.25_BA,fixed_alpha_0.25_CE,fixed_alpha_0.25_MacroF1,fixed_alpha_0.5_BA,fixed_alpha_0.5_CE,fixed_alpha_0.5_MacroF1,fixed_alpha_0.75_BA,fixed_alpha_0.75_CE,fixed_alpha_0.75_MacroF1,fixed_alpha_0_BA,fixed_alpha_0_CE,fixed_alpha_0_MacroF1,fixed_alpha_1_BA,fixed_alpha_1_CE,fixed_alpha_1_MacroF1,gain_2d_A_BA,gain_2d_A_CE,gain_2d_A_MacroF1,gain_2d_C_BA,gain_2d_C_CE,gain_2d_C_MacroF1,gain_2d_D_BA,gain_2d_D_CE,gain_2d_D_MacroF1,gain_alpha_A_BA,gain_alpha_A_CE,gain_alpha_A_MacroF1,gain_alpha_C_BA,gain_alpha_C_CE,gain_alpha_C_MacroF1,gain_alpha_D_BA,gain_alpha_D_CE,gain_alpha_D_MacroF1,native_BA,native_CE,native_MacroF1,oracle_2d_BA,oracle_2d_CE,oracle_2d_MacroF1,oracle_suppression_BA,oracle_suppression_CE,oracle_suppression_MacroF1,reliability_A_BA,reliability_A_CE,reliability_A_MacroF1,reliability_B_BA,reliability_B_CE,reliability_B_MacroF1,reliability_C_BA,reliability_C_CE,reliability_C_MacroF1,reliability_D_BA,reliability_D_CE,reliability_D_MacroF1,subject_id
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.56,0.7071791291236877,0.548440065681445,0.73,0.6863947510719299,0.7297567811029927,0.75,0.6460615396499634,0.74997499749975,0.76,0.6166781783103943,0.76,0.76,0.5982267260551453,0.7599039615846338,0.73,0.6863947510719299,0.7297567811029927,0.76,0.5904883742332458,0.7599039615846338,0.77,0.5889013409614563,0.7681217864704104,0.77,0.5728766918182373,0.7688674505074866,0.77,0.5752358436584473,0.7688674505074866,0.76,0.5901943445205688,0.7599039615846338,0.76,0.5899457335472107,0.7599039615846338,0.76,0.584215521812439,0.7599039615846338,0.76,0.5904883742332458,0.7599039615846338,0.86,0.26356637477874756,0.859775641025641,0.78,0.46829770521006203,0.78,0.76,0.6067619323730469,0.7599039615846338,0.76,0.6067619323730469,0.7599039615846338,0.76,0.5969225168228149,0.7599039615846338,0.76,0.5969225168228149,0.7599039615846338,5
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.63,0.6345200538635254,0.6053333333333333,0.9099999999999999,0.27935609221458435,0.9099189270343309,0.9299999999999999,0.24136531352996826,0.9299369432489241,0.95,0.21370258927345276,0.9499549594635172,0.95,0.19565260410308838,0.9499549594635172,0.9099999999999999,0.27935609221458435,0.9099189270343309,0.96,0.18608660995960236,0.96,0.94,0.20514577627182007,0.9399759903961584,0.94,0.20907236635684967,0.9399759903961584,0.94,0.20685425400733948,0.9399759903961584,0.96,0.20407655835151672,0.96,0.96,0.20447450876235962,0.96,0.96,0.2071818858385086,0.96,0.96,0.18608660995960236,0.96,0.98,0.07694661617279053,0.9799919967987194,0.97,0.14643060458979648,0.96999699969997,0.96,0.19575318694114685,0.96,0.96,0.19575318694114685,0.96,0.96,0.1869598627090454,0.96,0.96,0.1869598627090454,0.96,6
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.47,0.8839043378829956,0.42832488404702834,0.72,0.6446756720542908,0.719551282051282,0.75,0.5913674831390381,0.74997499749975,0.76,0.553408682346344,0.7599039615846338,0.77,0.5333600640296936,0.769792813532179,0.72,0.6446756720542908,0.719551282051282,0.82,0.5335737466812134,0.82,0.78,0.5200143456459045,0.7796474358974359,0.79,0.5130365490913391,0.7898108297467721,0.8,0.5096616148948669,0.7999199679871949,0.82,0.518039345741272,0.82,0.82,0.5295906662940979,0.82,0.81,0.5212515592575073,0.8099809980998101,0.82,0.5335738062858582,0.82,0.87,0.24861520528793335,0.8696741854636592,0.87,0.3857374273389015,0.8698828946051447,0.82,0.517509400844574,0.82,0.82,0.517509400844574,0.82,0.82,0.5269836187362671,0.82,0.82,0.5269836187362671,0.82,15
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.55,0.7948958873748779,0.52,0.6799999999999999,1.3812587261199951,0.6767676767676768,0.6699999999999999,1.3764718770980835,0.6673051718923279,0.6699999999999999,1.3771836757659912,0.6673051718923279,0.65,1.3830229043960571,0.6457131288591963,0.6799999999999999,1.3812587261199951,0.6767676767676768,0.66,1.3936654329299927,0.6565656565656566,0.6599999999999999,1.514782428741455,0.6578099838969405,0.6599999999999999,1.5941648483276367,0.6578099838969405,0.6699999999999999,1.564856767654419,0.6683750376846548,0.65,1.3996856212615967,0.6457131288591963,0.66,1.3775792121887207,0.6550324675324675,0.65,1.3530017137527466,0.6439833180754755,0.66,1.3936656713485718,0.6565656565656566,0.74,0.6675506830215454,0.7390606182256123,0.71,1.2354176011231173,0.7085720028137876,0.66,1.435253620147705,0.6565656565656566,0.66,1.4341156482696533,0.6565656565656566,0.66,1.4068422317504883,0.6565656565656566,0.66,1.4068422317504883,0.6565656565656566,32
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.62,0.748898983001709,0.6124031007751938,0.86,0.3387468755245209,0.8590982286634461,0.8500000000000001,0.32549622654914856,0.8492613807657522,0.8500000000000001,0.3232751786708832,0.849624060150376,0.85,0.3312889039516449,0.8498648783905515,0.86,0.3387468755245209,0.8590982286634461,0.84,0.34836509823799133,0.8399359743897559,0.84,0.3643454313278198,0.8399359743897559,0.85,0.3452734649181366,0.8498648783905515,0.84,0.33978185057640076,0.8399359743897559,0.84,0.3498743772506714,0.8399359743897559,0.84,0.348739892244339,0.8399359743897559,0.84,0.33869075775146484,0.8399359743897559,0.84,0.34836509823799133,0.8399359743897559,0.91,0.1805938184261322,0.90999099909991,0.8899999999999999,0.23738604203788885,0.8897243107769424,0.84,0.3402070105075836,0.8399359743897559,0.84,0.3402070105075836,0.8399359743897559,0.84,0.34402960538864136,0.8399359743897559,0.84,0.34402960538864136,0.8399359743897559,33
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.57,0.8242408037185669,0.5413333333333333,0.75,0.5450466275215149,0.7469379491851402,0.81,0.5098916888237,0.8076728413807066,0.81,0.48282432556152344,0.8076728413807066,0.83,0.4644468426704407,0.8279178054458953,0.75,0.5450466275215149,0.7469379491851402,0.8300000000000001,0.45532238483428955,0.8286117552172598,0.82,0.483401894569397,0.8173701298701299,0.79,0.49177780747413635,0.7851662404092072,0.8,0.4973493814468384,0.7960016319869441,0.8300000000000001,0.47163712978363037,0.8286117552172598,0.8300000000000001,0.4760928750038147,0.8286117552172598,0.8300000000000001,0.469425767660141,0.8286117552172598,0.8300000000000001,0.45532238483428955,0.8286117552172598,0.9199999999999999,0.1778603345155716,0.9198717948717949,0.85,0.38348308694389144,0.8487750781328763,0.8300000000000001,0.48386985063552856,0.8286117552172598,0.8300000000000001,0.48386985063552856,0.8286117552172598,0.8300000000000001,0.4610334634780884,0.8286117552172598,0.8300000000000001,0.4610334634780884,0.8286117552172598,38
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.6900000000000001,0.6396957635879517,0.6726850385386971,0.7,0.515907347202301,0.6703296703296704,0.73,0.4698731601238251,0.7087692805522597,0.76,0.4325438439846039,0.7477931904161412,0.79,0.40405499935150146,0.7837503861600247,0.7,0.515907347202301,0.6703296703296704,0.83,0.38420990109443665,0.8270776116366596,0.8500000000000001,0.3793126940727234,0.8492613807657522,0.85,0.37655770778656006,0.8487750781328763,0.8400000000000001,0.37501633167266846,0.8389694041867954,0.83,0.3805656433105469,0.8270776116366596,0.83,0.37829911708831787,0.8270776116366596,0.83,0.38125061988830566,0.8270776116366596,0.83,0.38420990109443665,0.8270776116366596,0.9,0.2415524423122406,0.898989898989899,0.85,0.3309163751449448,0.8465473145780051,0.83,0.38366934657096863,0.8270776116366596,0.83,0.38366934657096863,0.8270776116366596,0.83,0.3829066753387451,0.8270776116366596,0.83,0.3829066753387451,0.8270776116366596,47
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.71,0.6250430941581726,0.7050147492625369,0.59,0.7149059772491455,0.5805626598465473,0.66,0.6593575477600098,0.6532027743778049,0.7,0.6191707849502563,0.696969696969697,0.71,0.5933485627174377,0.7076318177235609,0.59,0.7149059772491455,0.5805626598465473,0.73,0.5809147357940674,0.7286704853783539,0.72,0.5633672475814819,0.7189883580891208,0.73,0.5542744994163513,0.7286704853783539,0.73,0.5594519972801208,0.7286704853783539,0.72,0.5824745297431946,0.7189883580891208,0.73,0.5809438228607178,0.7286704853783539,0.73,0.5809438228607178,0.7286704853783539,0.73,0.5809146761894226,0.7286704853783539,0.85,0.3104724586009979,0.84998499849985,0.75,0.4645654148042948,0.7487689679429204,0.73,0.6019724011421204,0.7286704853783539,0.73,0.6019724011421204,0.7286704853783539,0.73,0.5891863703727722,0.7286704853783539,0.73,0.5877260565757751,0.7286704853783539,2
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.49,0.7801873683929443,0.48872180451127817,0.6,0.6969234347343445,0.5998399359743898,0.66,0.6845213174819946,0.6598639455782312,0.6599999999999999,0.6838042736053467,0.6594551282051282,0.6499999999999999,0.6945684552192688,0.6491228070175439,0.6,0.6969234347343445,0.5998399359743898,0.63,0.7162219285964966,0.6290726817042607,0.63,0.7235208749771118,0.6290726817042607,0.63,0.7090688347816467,0.6290726817042607,0.63,0.7090688347816467,0.6290726817042607,0.63,0.7162219285964966,0.6290726817042607,0.63,0.7090063691139221,0.6290726817042607,0.63,0.7090063691139221,0.6290726817042607,0.63,0.7162219285964966,0.6290726817042607,0.76,0.4195548892021179,0.7596153846153846,0.72,0.5468907494073991,0.719551282051282,0.63,0.7125015258789062,0.6290726817042607,0.63,0.7125015258789062,0.6290726817042607,0.63,0.717417299747467,0.6290726817042607,0.63,0.7163337469100952,0.6290726817042607,14
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.7,0.5630967617034912,0.6989160979526294,0.79,0.43188267946243286,0.7889659330720531,0.8300000000000001,0.38572627305984497,0.8291628982011858,0.88,0.3541449308395386,0.8792270531400965,0.87,0.3344096839427948,0.8689384010484928,0.79,0.43188267946243286,0.7889659330720531,0.87,0.32446426153182983,0.8693598633303186,0.87,0.33177801966667175,0.8693598633303186,0.87,0.32497286796569824,0.8693598633303186,0.87,0.3253900408744812,0.8693598633303186,0.87,0.32473933696746826,0.8693598633303186,0.87,0.32443344593048096,0.8693598633303186,0.87,0.32444149255752563,0.8693598633303186,0.87,0.32446426153182983,0.8693598633303186,0.9199999999999999,0.16876481473445892,0.9197109594540345,0.8999999999999999,0.2606123650310627,0.8993558776167472,0.87,0.32076674699783325,0.8693598633303186,0.87,0.32076674699783325,0.8693598633303186,0.87,0.32076674699783325,0.8693598633303186,0.87,0.32076674699783325,0.8693598633303186,26
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.7,0.6118878722190857,0.6989160979526294,0.78,0.48077431321144104,0.7785829307568438,0.8,0.45785754919052124,0.7996794871794872,0.81,0.4471273720264435,0.8099809980998101,0.81,0.44661879539489746,0.8098288459613652,0.78,0.48077431321144104,0.7785829307568438,0.79,0.45447173714637756,0.7894736842105263,0.81,0.46016407012939453,0.8098288459613652,0.79,0.4642537832260132,0.7894736842105263,0.79,0.46430572867393494,0.7894736842105263,0.79,0.45447173714637756,0.7894736842105263,0.79,0.458093523979187,0.7898108297467721,0.79,0.4549332559108734,0.7898108297467721,0.79,0.45447173714637756,0.7894736842105263,0.87,0.2802168130874634,0.8699869986998701,0.88,0.3382919124072401,0.8798076923076923,0.79,0.4519624710083008,0.7894736842105263,0.79,0.4519624710083008,0.7894736842105263,0.79,0.45606598258018494,0.7894736842105263,0.79,0.45520341396331787,0.7894736842105263,28
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.5800000000000001,0.7190258502960205,0.5798319327731092,0.77,0.5425904989242554,0.7681217864704104,0.76,0.5273075699806213,0.7584541062801933,0.76,0.5205787420272827,0.7584541062801933,0.75,0.5215630531311035,0.7479584635547938,0.77,0.5425904989242554,0.7681217864704104,0.76,0.5293745994567871,0.7591328783621036,0.75,0.5359768867492676,0.7487689679429204,0.76,0.5398121476173401,0.7591328783621036,0.76,0.5371069312095642,0.7591328783621036,0.76,0.5293745994567871,0.7591328783621036,0.76,0.5341541171073914,0.7596153846153846,0.76,0.5329725742340088,0.7596153846153846,0.76,0.5293745994567871,0.7591328783621036,0.86,0.2918705642223358,0.8590982286634461,0.81,0.41731281135015463,0.8090644156366193,0.76,0.5436001420021057,0.7591328783621036,0.76,0.5436001420021057,0.7591328783621036,0.77,0.5391737222671509,0.7694235588972431,0.77,0.5407098531723022,0.7694235588972431,31
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.79,0.4817669689655304,0.7894736842105263,0.77,0.44303634762763977,0.767182913250329,0.77,0.4187939167022705,0.767182913250329,0.79,0.4094246029853821,0.7882851093860268,0.79,0.41035374999046326,0.7882851093860268,0.77,0.44303634762763977,0.767182913250329,0.8200000000000001,0.4185841381549835,0.8181818181818181,0.85,0.41172176599502563,0.8487750781328763,0.8400000000000001,0.40927863121032715,0.8389694041867954,0.8400000000000001,0.4087256193161011,0.8389694041867954,0.8200000000000001,0.4185710549354553,0.8181818181818181,0.8200000000000001,0.41758036613464355,0.8181818181818181,0.8200000000000001,0.41758036613464355,0.8181818181818181,0.8200000000000001,0.4185841381549835,0.8181818181818181,0.86,0.2522515058517456,0.8585858585858586,0.83,0.32015491959703296,0.8279178054458953,0.8200000000000001,0.4195973873138428,0.8181818181818181,0.8200000000000001,0.4195973873138428,0.8181818181818181,0.8200000000000001,0.420663982629776,0.8181818181818181,0.8200000000000001,0.420663982629776,0.8181818181818181,35
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.55,0.7876970767974854,0.5444883085332524,0.68,0.6280848383903503,0.6604414261460102,0.7,0.6058157086372375,0.6816638370118846,0.69,0.591774046421051,0.6615351020853806,0.6699999999999999,0.5854776501655579,0.6396986570586308,0.68,0.6280848383903503,0.6604414261460102,0.65,0.5866568684577942,0.612789025334661,0.64,0.5627082586288452,0.6043956043956044,0.65,0.5621616840362549,0.612789025334661,0.65,0.5661818981170654,0.612789025334661,0.64,0.5875695943832397,0.6043956043956044,0.64,0.5864823460578918,0.6043956043956044,0.64,0.5864823460578918,0.6043956043956044,0.65,0.5866568088531494,0.612789025334661,0.79,0.3429638147354126,0.7803117480908045,0.74,0.49151837356464234,0.7211497211497211,0.65,0.5899036526679993,0.612789025334661,0.65,0.5899036526679993,0.612789025334661,0.65,0.5846803784370422,0.612789025334661,0.65,0.5872964262962341,0.612789025334661,40
EEGConformer,OpenBMI_MI,1,0,COMPLETE,38b50eed3b72893c0868bcc86ab55cb249d76fa0a32a375b352d6dbb37768a3e,742e9affd197484466bda0bb2e2718322983a1dfc1736f85f5088470bf57a177,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.7,0.5834516286849976,0.6899545266639107,0.8,0.4739508330821991,0.7999199679871949,0.82,0.4416227638721466,0.82,0.81,0.41800010204315186,0.8095238095238095,0.83,0.402350515127182,0.8270776116366596,0.8,0.4739508330821991,0.7999199679871949,0.85,0.39389297366142273,0.8465473145780051,0.84,0.39002880454063416,0.8368013055895553,0.85,0.3865104615688324,0.8465473145780051,0.85,0.3864801526069641,0.8465473145780051,0.85,0.39389297366142273,0.8465473145780051,0.85,0.39892372488975525,0.8465473145780051,0.85,0.39892372488975525,0.8465473145780051,0.85,0.39389297366142273,0.8465473145780051,0.9199999999999999,0.23087280988693237,0.9194847020933977,0.9199999999999999,0.32672572207192574,0.9194847020933977,0.85,0.39101627469062805,0.8465473145780051,0.85,0.39101627469062805,0.8465473145780051,0.85,0.3923218548297882,0.8465473145780051,0.85,0.391215443611145,0.8465473145780051,43
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.64,0.7111752033233643,0.6279454319966928,0.59,0.793789803981781,0.5849782366636299,0.6000000000000001,0.7703477740287781,0.5974235104669887,0.63,0.7560468316078186,0.628178072555522,0.6399999999999999,0.7506152391433716,0.6386993175431553,0.59,0.793789803981781,0.5849782366636299,0.66,0.7536108493804932,0.6565656565656566,0.69,0.6628140807151794,0.6892230576441103,0.6699999999999999,0.7097824811935425,0.6697027324592133,0.64,0.7215973734855652,0.6394230769230769,0.66,0.7243096828460693,0.6565656565656566,0.66,0.7480660080909729,0.6565656565656566,0.66,0.7565405964851379,0.6565656565656566,0.66,0.7536107897758484,0.6565656565656566,0.78,0.42438453435897827,0.7785829307568438,0.71,0.6178218930305269,0.7064480210547626,0.66,0.7807866930961609,0.6565656565656566,0.66,0.7807866930961609,0.6565656565656566,0.66,0.7813873887062073,0.6565656565656566,0.66,0.7795568704605103,0.6565656565656566,1
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.58,0.7146991491317749,0.5689655172413793,0.6799999999999999,0.634619951248169,0.6692848284415047,0.6699999999999999,0.6203573942184448,0.6576408341114224,0.66,0.6127514243125916,0.6427070197562001,0.6699999999999999,0.6117950081825256,0.6576408341114224,0.6799999999999999,0.634619951248169,0.6692848284415047,0.6799999999999999,0.6173653602600098,0.6692848284415047,0.6699999999999999,0.6038480401039124,0.6576408341114224,0.6699999999999999,0.6291388869285583,0.6601791782514674,0.66,0.6364670395851135,0.6458333333333333,0.6799999999999999,0.6217308640480042,0.6692848284415047,0.6799999999999999,0.6173250675201416,0.6692848284415047,0.6799999999999999,0.6212826371192932,0.6692848284415047,0.6799999999999999,0.6173653602600098,0.6692848284415047,0.8,0.34730952978134155,0.7987117552334944,0.74,0.5084203568249146,0.7348021215830274,0.6799999999999999,0.6202631592750549,0.6692848284415047,0.6799999999999999,0.6117159724235535,0.6692848284415047,0.6799999999999999,0.6167389154434204,0.6692848284415047,0.6799999999999999,0.6152333617210388,0.6692848284415047,8
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.6499999999999999,0.6373101472854614,0.6482765551200884,0.65,0.8188677430152893,0.6471418489767113,0.65,0.7789208292961121,0.6471418489767113,0.66,0.7464163303375244,0.6565656565656566,0.6599999999999999,0.7213094830513,0.6578099838969405,0.65,0.8188677430152893,0.6471418489767113,0.69,0.7034241557121277,0.6884735202492211,0.69,0.6244480609893799,0.6892230576441103,0.6799999999999999,0.6226595044136047,0.6788438378161381,0.6799999999999999,0.610764741897583,0.677938808373591,0.69,0.7048026919364929,0.6884735202492211,0.6799999999999999,0.702505350112915,0.677938808373591,0.6799999999999999,0.7126044631004333,0.677938808373591,0.69,0.7034241557121277,0.6884735202492211,0.8,0.35467538237571716,0.7999199679871949,0.74,0.6120714566438756,0.7390606182256123,0.69,0.7423999309539795,0.6884735202492211,0.69,0.7384616136550903,0.6884735202492211,0.69,0.7384616136550903,0.6884735202492211,0.69,0.7384616136550903,0.6884735202492211,11
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.5,0.8045900464057922,0.4981934965877158,0.61,0.77593594789505,0.60996099609961,0.6,0.7725375294685364,0.5998399359743898,0.6499999999999999,0.7768022418022156,0.6491228070175439,0.63,0.7885217070579529,0.62996299629963,0.61,0.77593594789505,0.60996099609961,0.62,0.8073446154594421,0.6198479391756703,0.61,0.7192020416259766,0.6096486838154338,0.6200000000000001,0.7260278463363647,0.6186270574066639,0.63,0.7263733148574829,0.6290726817042607,0.63,0.7999507188796997,0.6296667000300271,0.62,0.7747822403907776,0.6193910256410255,0.62,0.7856684923171997,0.6193910256410255,0.62,0.8073446154594421,0.6198479391756703,0.74,0.4438958466053009,0.7395833333333333,0.71,0.6471759224146081,0.7099709970997099,0.62,0.8167353272438049,0.6198479391756703,0.62,0.8185884952545166,0.6198479391756703,0.62,0.8116744160652161,0.6198479391756703,0.62,0.8116744160652161,0.6198479391756703,23
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.53,0.7860499024391174,0.5160127690248172,0.69,0.7550323605537415,0.6862030569895738,0.69,0.7422627210617065,0.6846709388668497,0.69,0.7381856441497803,0.6846709388668497,0.67,0.7425310015678406,0.6659580929243851,0.69,0.7550323605537415,0.6862030569895738,0.66,0.7547628283500671,0.6550324675324675,0.6699999999999999,0.6495566368103027,0.6683750376846548,0.65,0.6593081951141357,0.6471418489767113,0.6799999999999999,0.6610472202301025,0.677938808373591,0.66,0.7495191097259521,0.6550324675324675,0.67,0.7251755595207214,0.6659580929243851,0.66,0.7420433759689331,0.6565656565656566,0.66,0.7547628283500671,0.6550324675324675,0.8,0.4030897915363312,0.797077922077922,0.73,0.6075219272111179,0.7253585596582239,0.66,0.7891345024108887,0.6550324675324675,0.66,0.7900474071502686,0.6550324675324675,0.66,0.7874072790145874,0.6550324675324675,0.66,0.7874072790145874,0.6550324675324675,30
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.43,0.8384425640106201,0.3504273504273504,0.6499999999999999,0.7069402933120728,0.6482765551200884,0.63,0.7119356393814087,0.6254681647940075,0.61,0.72532057762146,0.6032956972841013,0.61,0.7469242215156555,0.5983935742971888,0.6499999999999999,0.7069402933120728,0.6482765551200884,0.61,0.7763215899467468,0.5983935742971888,0.6,0.6997538208961487,0.5894909688013137,0.57,0.7221243381500244,0.5601023017902813,0.57,0.724426805973053,0.562608076492727,0.61,0.7806209325790405,0.5983935742971888,0.63,0.7461684346199036,0.6214833759590792,0.61,0.7644016742706299,0.5983935742971888,0.61,0.7763215899467468,0.5983935742971888,0.74,0.4458441138267517,0.7331691297208538,0.7,0.6035761902915494,0.696969696969697,0.61,0.7869813442230225,0.5983935742971888,0.61,0.7835639119148254,0.5983935742971888,0.61,0.7804467082023621,0.5983935742971888,0.61,0.7804467082023621,0.5983935742971888,48
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.49,0.8190624713897705,0.47482236638863146,0.5700000000000001,0.9818957448005676,0.5664885573142454,0.5800000000000001,0.9710679650306702,0.5757575757575757,0.55,0.9690238833427429,0.54226426609704,0.54,0.9760590195655823,0.5308037535699714,0.5700000000000001,0.9818957448005676,0.5664885573142454,0.5,0.9921901822090149,0.48686371100164205,0.52,0.8398216962814331,0.5104039167686658,0.52,0.8348268866539001,0.512987012987013,0.53,0.8367331624031067,0.5242433444680635,0.5,0.9841297268867493,0.48686371100164205,0.5,0.9736387729644775,0.48686371100164205,0.5,0.984791100025177,0.48686371100164205,0.5,0.9921901822090149,0.48686371100164205,0.72,0.5268964767456055,0.7159090909090908,0.63,0.8135447724436012,0.6236395076797885,0.5,1.0408885478973389,0.48686371100164205,0.5,1.0411162376403809,0.48686371100164205,0.5,1.0279520750045776,0.48686371100164205,0.5,1.0279520750045776,0.48686371100164205,50
