model,task,fold,seed,status,checkpoint_sha256,basis_sha256,split_sha256,C_only_accuracy,C_only_corrected_errors,C_only_introduced_errors,P_only_accuracy,P_only_corrected_errors,P_only_introduced_errors,fixed_alpha_0.25_corrected_errors,fixed_alpha_0.25_introduced_errors,fixed_alpha_0.5_corrected_errors,fixed_alpha_0.5_introduced_errors,fixed_alpha_0.75_corrected_errors,fixed_alpha_0.75_introduced_errors,fixed_alpha_0_corrected_errors,fixed_alpha_0_introduced_errors,fixed_alpha_1_corrected_errors,fixed_alpha_1_introduced_errors,fraction,gain_2d_A_corrected_errors,gain_2d_A_introduced_errors,gain_2d_C_corrected_errors,gain_2d_C_introduced_errors,gain_2d_D_corrected_errors,gain_2d_D_introduced_errors,gain_alpha_A_corrected_errors,gain_alpha_A_introduced_errors,gain_alpha_C_corrected_errors,gain_alpha_C_introduced_errors,gain_alpha_D_corrected_errors,gain_alpha_D_introduced_errors,n_trials,native_accuracy,native_corrected_errors,native_introduced_errors,oracle_2d_corrected_errors,oracle_2d_introduced_errors,oracle_recoverable_fraction,oracle_suppression_corrected_errors,oracle_suppression_introduced_errors,reliability_A_corrected_errors,reliability_A_introduced_errors,reliability_B_corrected_errors,reliability_B_introduced_errors,reliability_C_corrected_errors,reliability_C_introduced_errors,reliability_D_corrected_errors,reliability_D_introduced_errors,subject_id,subset
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.6461538461538462,0,20,0.2923076923076923,1,44,1,8,0,1,0,0,1,44,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,65,0.9538461538461539,0,0,1,0,0.9692307692307692,1,0,0,0,0,0,0,0,0,0,3,disagreement
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,18,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,19,0.9473684210526315,0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,3,P_correct_C_wrong
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,0,0,0.0,0,42,0,8,0,1,0,0,0,42,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,42,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,P_wrong_C_correct
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,2,0.0,0,2,0,0,0,0,0,0,0,2,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,3,ambiguous
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.6,0,12,0.26666666666666666,5,37,5,10,4,3,3,1,5,37,0,0,0.6,3,2,3,2,3,2,3,1,3,1,3,1,60,0.8,0,0,6,0,0.9,6,0,2,0,2,0,2,0,2,0,5,disagreement
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,11,1.0,5,0,4,0,2,0,2,0,5,0,0,0,0.16,2,1,2,1,2,1,2,0,2,0,2,0,16,0.6875,0,0,4,0,0.9375,5,0,2,0,2,0,2,0,2,0,5,P_correct_C_wrong
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,0,0,0.0,0,36,0,9,0,2,0,1,0,36,0,0,0.36,0,1,0,1,0,1,0,1,0,1,0,1,36,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,5,P_wrong_C_correct
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,1,0.0,0,1,1,1,2,1,1,0,0,1,0,0,0.08,1,0,1,0,1,0,1,0,1,0,1,0,8,0.125,0,0,2,0,0.375,1,0,0,0,0,0,0,0,0,0,5,ambiguous
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.4642857142857143,1,22,0.39285714285714285,14,41,11,13,6,4,5,0,14,41,0,0,0.84,5,1,5,1,5,1,6,0,6,0,6,0,84,0.7142857142857143,0,0,11,0,0.8452380952380952,16,0,4,0,4,0,4,1,4,0,6,disagreement
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,19,1.0,14,0,10,0,5,0,4,0,14,0,0,0,0.33,4,0,4,0,4,0,5,0,5,0,5,0,33,0.5757575757575758,0,0,9,0,0.8484848484848485,14,0,4,0,4,0,4,0,4,0,6,P_correct_C_wrong
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,1,0,0.0,0,38,0,13,0,4,0,0,0,38,0,0,0.39,0,1,0,1,0,1,0,0,0,0,0,0,39,0.9743589743589743,0,0,0,0,0.9743589743589743,0,0,0,0,0,0,0,1,0,0,6,P_wrong_C_correct
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,3,0.0,0,3,1,0,1,0,1,0,0,3,0,0,0.12,1,0,1,0,1,0,1,0,1,0,1,0,12,0.25,0,0,2,0,0.4166666666666667,2,0,0,0,0,0,0,0,0,0,6,ambiguous
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.5375,6,25,0.2125,2,47,1,28,0,10,0,6,2,47,0,0,0.8,0,4,0,5,0,5,0,5,0,6,0,6,80,0.775,0,0,7,0,0.8625,2,0,0,1,0,1,0,1,0,1,15,disagreement
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,15,1.0,2,0,1,0,0,0,0,0,2,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,17,0.8823529411764706,0,0,1,0,0.9411764705882353,2,0,0,0,0,0,0,0,0,0,15,P_correct_C_wrong
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,6,0,0.0,0,37,0,20,0,9,0,5,0,37,0,0,0.43,0,3,0,4,0,4,0,4,0,5,0,5,43,0.8604651162790697,0,0,3,0,0.9302325581395349,0,0,0,0,0,0,0,0,0,0,15,P_wrong_C_correct
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,10,0.0,0,10,0,8,0,1,0,1,0,10,0,0,0.2,0,1,0,1,0,1,0,1,0,1,0,1,20,0.5,0,0,3,0,0.65,0,0,0,1,0,1,0,1,0,1,15,ambiguous
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.35443037974683544,8,17,0.2911392405063291,9,23,3,11,2,7,2,3,9,23,0,0,0.79,2,3,2,3,3,3,2,3,2,3,2,3,79,0.46835443037974683,0,0,10,0,0.5949367088607594,9,0,0,1,0,1,0,1,0,1,32,disagreement
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,14,1.0,9,0,3,0,2,0,2,0,9,0,0,0,0.23,2,0,2,0,2,0,2,0,2,0,2,0,23,0.6086956521739131,0,0,2,0,0.6956521739130435,9,0,0,0,0,0,0,0,0,0,32,P_correct_C_wrong
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,8,0,0.0,0,20,0,9,0,5,0,1,0,20,0,0,0.28,0,1,0,1,1,1,0,1,0,1,0,1,28,0.7142857142857143,0,0,6,0,0.9285714285714286,0,0,0,0,0,0,0,0,0,0,32,P_wrong_C_correct
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,3,0.0,0,3,0,2,0,2,0,2,0,3,0,0,0.28,0,2,0,2,0,2,0,2,0,2,0,2,28,0.10714285714285714,0,0,2,0,0.17857142857142858,0,0,0,1,0,1,0,1,0,1,32,ambiguous
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.5942028985507246,1,18,0.2753623188405797,5,44,5,11,3,2,2,1,5,44,0,0,0.69,3,0,3,0,3,0,2,1,2,1,2,1,69,0.8405797101449275,0,0,6,0,0.927536231884058,6,0,2,0,2,0,2,0,2,0,33,disagreement
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,14,1.0,5,0,4,0,3,0,2,0,5,0,0,0,0.19,3,0,3,0,3,0,2,0,2,0,2,0,19,0.7368421052631579,0,0,3,0,0.8947368421052632,5,0,2,0,2,0,2,0,2,0,33,P_correct_C_wrong
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,1,0,0.0,0,40,0,10,0,2,0,1,0,40,0,0,0.41,0,0,0,0,0,0,0,1,0,1,0,1,41,0.975609756097561,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,33,P_wrong_C_correct
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,4,0.0,0,4,1,1,0,0,0,0,0,4,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,9,0.4444444444444444,0,0,2,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,33,ambiguous
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.6081081081081081,1,13,0.2972972972972973,10,45,7,11,6,2,2,2,10,45,0,0,0.74,4,1,4,0,4,1,3,2,3,1,3,2,74,0.7702702702702703,0,0,7,0,0.8648648648648649,11,0,1,0,1,0,2,0,1,0,38,disagreement
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,12,1.0,10,0,6,0,6,0,2,0,10,0,0,0,0.22,4,0,4,0,4,0,3,0,3,0,3,0,22,0.5454545454545454,0,0,6,0,0.8181818181818182,10,0,1,0,1,0,2,0,1,0,38,P_correct_C_wrong
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,1,0,0.0,0,44,0,11,0,2,0,2,0,44,0,0,0.45,0,1,0,0,0,1,0,2,0,1,0,2,45,0.9777777777777777,0,0,0,0,0.9777777777777777,0,0,0,0,0,0,0,0,0,0,38,P_wrong_C_correct
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,1,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,7,0.14285714285714285,0,0,1,0,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,38,ambiguous
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.6833333333333333,1,13,0.26666666666666666,4,41,5,10,4,3,2,0,4,41,0,0,0.6,0,2,0,2,0,2,1,0,1,0,1,0,60,0.8833333333333333,0,0,5,0,0.9666666666666667,4,0,0,0,0,0,0,0,0,0,47,disagreement
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,12,1.0,4,0,4,0,3,0,2,0,4,0,0,0,0.16,0,1,0,1,0,1,1,0,1,0,1,0,16,0.75,0,0,4,0,1.0,4,0,0,0,0,0,0,0,0,0,47,P_correct_C_wrong
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,1,0,0.0,0,40,1,10,1,3,0,0,0,40,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,41,0.975609756097561,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,47,P_wrong_C_correct
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0.03,0,1,0,1,0,1,0,0,0,0,0,0,3,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,47,ambiguous
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.36923076923076925,11,29,0.4307692307692308,5,19,4,10,2,4,1,1,5,19,0,0,0.65,2,1,2,1,2,1,2,1,2,0,1,0,65,0.6461538461538462,0,0,9,0,0.7846153846153846,4,0,0,0,0,0,0,0,1,0,2,disagreement
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,23,1.0,5,0,4,0,2,0,1,0,5,0,0,0,0.28,1,0,1,0,1,0,2,0,2,0,1,0,28,0.8214285714285714,0,0,3,0,0.9285714285714286,4,0,0,0,0,0,0,0,1,0,2,P_correct_C_wrong
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,11,0,0.0,0,13,0,6,0,1,0,0,0,13,0,0,0.24,1,0,1,0,1,0,0,0,0,0,0,0,24,0.5416666666666666,0,0,6,0,0.7916666666666666,0,0,0,0,0,0,0,0,0,0,2,P_wrong_C_correct
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,6,0.0,0,6,0,4,0,3,0,1,0,6,0,0,0.13,0,1,0,1,0,1,0,1,0,0,0,0,13,0.46153846153846156,0,0,0,0,0.46153846153846156,0,0,0,0,0,0,0,0,0,0,2,ambiguous
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.19444444444444445,8,34,0.5138888888888888,7,10,8,7,9,4,4,0,7,10,0,0,0.72,7,0,10,0,10,0,7,1,6,0,5,0,72,0.5555555555555556,0,0,15,0,0.7638888888888888,8,0,0,0,0,0,3,0,0,0,14,disagreement
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,30,1.0,7,0,7,0,7,0,2,0,7,0,0,0,0.37,4,0,7,0,7,0,5,0,5,0,5,0,37,0.8108108108108109,0,0,7,0,1.0,7,0,0,0,0,0,2,0,0,0,14,P_correct_C_wrong
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,8,0,0.0,0,6,0,4,0,2,0,0,0,6,0,0,0.14,1,0,1,0,1,0,0,1,0,0,0,0,14,0.42857142857142855,0,0,6,0,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,14,P_wrong_C_correct
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,4,0.0,0,4,1,3,2,2,2,0,0,4,0,0,0.21,2,0,2,0,2,0,2,0,1,0,0,0,21,0.19047619047619047,0,0,2,0,0.2857142857142857,1,0,0,0,0,0,1,0,0,0,14,ambiguous
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.453125,2,28,0.375,2,33,1,24,3,10,1,5,2,33,0,0,0.64,1,1,0,3,0,3,1,2,1,1,1,0,64,0.859375,0,0,5,0,0.9375,4,0,0,0,0,0,0,0,0,0,26,disagreement
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,22,1.0,2,0,1,0,1,0,1,0,2,0,0,0,0.24,1,0,0,0,0,0,1,0,1,0,1,0,24,0.9166666666666666,0,0,1,0,0.9583333333333334,2,0,0,0,0,0,0,0,0,0,26,P_correct_C_wrong
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,2,0,0.0,0,27,0,19,0,10,0,5,0,27,0,0,0.29,0,1,0,3,0,3,0,2,0,1,0,0,29,0.9310344827586207,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,26,P_wrong_C_correct
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,6,0.0,0,6,0,5,2,0,0,0,0,6,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,11,0.5454545454545454,0,0,2,0,0.7272727272727273,2,0,0,0,0,0,0,0,0,0,26,ambiguous
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.32786885245901637,2,36,0.4918032786885246,0,24,1,15,0,5,0,2,0,24,0,0,0.61,0,1,0,1,0,1,0,2,0,0,0,0,61,0.8852459016393442,0,0,4,0,0.9672131147540983,1,0,0,1,0,1,0,1,0,1,28,disagreement
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,30,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,30,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,28,P_correct_C_wrong
