model,task,fold,seed,status,checkpoint_sha256,basis_sha256,split_sha256,BA,CE,MacroF1,feature_family,n_trials,policy,ridge_lambdas,ridge_lso_mse,selected_delta,subject_id,train_nested_subject_BA
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.96,0.10327401757240295,0.9604219938566444,C,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.0616934709250927, 0.07425017654895782, 0.14710615575313568, 0.28801462054252625, 0.499419242143631, 0.04931657016277313, 0.015477134846150875, 0.034649576991796494, 0.11332325637340546, 0.25943243503570557, 0.10801677405834198, 0.02658686414361, 0.026929855346679688, 0.11228695511817932, 0.24077630043029785, 0.10828866064548492, 0.0344030037522316, 0.015594720840454102, 0.05062737315893173, 0.44897332787513733, 0.26325905323028564, 0.13946852087974548, 0.07321720570325851, 0.06258727610111237]",0.05,46,0.9557291666666667
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,0.003407177049666643,1.0,C,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.0616934709250927, 0.07425017654895782, 0.14710615575313568, 0.28801462054252625, 0.499419242143631, 0.04931657016277313, 0.015477134846150875, 0.034649576991796494, 0.11332325637340546, 0.25943243503570557, 0.10801677405834198, 0.02658686414361, 0.026929855346679688, 0.11228695511817932, 0.24077630043029785, 0.10828866064548492, 0.0344030037522316, 0.015594720840454102, 0.05062737315893173, 0.44897332787513733, 0.26325905323028564, 0.13946852087974548, 0.07321720570325851, 0.06258727610111237]",0.05,53,0.9557291666666667
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.99,0.0465790256857872,0.9899959983993598,D,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.06147659569978714, 0.07411284744739532, 0.14733293652534485, 0.2886286973953247, 0.499898225069046, 0.04933607950806618, 0.015378156676888466, 0.03449302166700363, 0.11319257318973541, 0.2594689726829529, 0.1081637293100357, 0.02662568911910057, 0.02694079652428627, 0.11223576962947845, 0.24083290994167328, 0.10816343128681183, 0.034244392067193985, 0.015429871156811714, 0.05060415714979172, 0.4487984776496887, 0.2626486122608185, 0.1388338953256607, 0.07252992689609528, 0.06185247004032135]",0.05,7,0.95609375
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,0.028477245941758156,1.0,D,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.06147659569978714, 0.07411284744739532, 0.14733293652534485, 0.2886286973953247, 0.499898225069046, 0.04933607950806618, 0.015378156676888466, 0.03449302166700363, 0.11319257318973541, 0.2594689726829529, 0.1081637293100357, 0.02662568911910057, 0.02694079652428627, 0.11223576962947845, 0.24083290994167328, 0.10816343128681183, 0.034244392067193985, 0.015429871156811714, 0.05060415714979172, 0.4487984776496887, 0.2626486122608185, 0.1388338953256607, 0.07252992689609528, 0.06185247004032135]",0.05,9,0.95609375
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.87,0.3839249908924103,0.8656638365940691,D,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.06147659569978714, 0.07411284744739532, 0.14733293652534485, 0.2886286973953247, 0.499898225069046, 0.04933607950806618, 0.015378156676888466, 0.03449302166700363, 0.11319257318973541, 0.2594689726829529, 0.1081637293100357, 0.02662568911910057, 0.02694079652428627, 0.11223576962947845, 0.24083290994167328, 0.10816343128681183, 0.034244392067193985, 0.015429871156811714, 0.05060415714979172, 0.4487984776496887, 0.2626486122608185, 0.1388338953256607, 0.07252992689609528, 0.06185247004032135]",0.05,20,0.95609375
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.94,0.234665647149086,0.9388405095952266,D,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.06147659569978714, 0.07411284744739532, 0.14733293652534485, 0.2886286973953247, 0.499898225069046, 0.04933607950806618, 0.015378156676888466, 0.03449302166700363, 0.11319257318973541, 0.2594689726829529, 0.1081637293100357, 0.02662568911910057, 0.02694079652428627, 0.11223576962947845, 0.24083290994167328, 0.10816343128681183, 0.034244392067193985, 0.015429871156811714, 0.05060415714979172, 0.4487984776496887, 0.2626486122608185, 0.1388338953256607, 0.07252992689609528, 0.06185247004032135]",0.05,21,0.95609375
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.97,0.11730512976646423,0.9701805337519624,D,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.06147659569978714, 0.07411284744739532, 0.14733293652534485, 0.2886286973953247, 0.499898225069046, 0.04933607950806618, 0.015378156676888466, 0.03449302166700363, 0.11319257318973541, 0.2594689726829529, 0.1081637293100357, 0.02662568911910057, 0.02694079652428627, 0.11223576962947845, 0.24083290994167328, 0.10816343128681183, 0.034244392067193985, 0.015429871156811714, 0.05060415714979172, 0.4487984776496887, 0.2626486122608185, 0.1388338953256607, 0.07252992689609528, 0.06185247004032135]",0.05,41,0.95609375
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,0.0075054592452943325,1.0,D,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.06147659569978714, 0.07411284744739532, 0.14733293652534485, 0.2886286973953247, 0.499898225069046, 0.04933607950806618, 0.015378156676888466, 0.03449302166700363, 0.11319257318973541, 0.2594689726829529, 0.1081637293100357, 0.02662568911910057, 0.02694079652428627, 0.11223576962947845, 0.24083290994167328, 0.10816343128681183, 0.034244392067193985, 0.015429871156811714, 0.05060415714979172, 0.4487984776496887, 0.2626486122608185, 0.1388338953256607, 0.07252992689609528, 0.06185247004032135]",0.05,44,0.95609375
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.96,0.10101458430290222,0.9604219938566444,D,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.06147659569978714, 0.07411284744739532, 0.14733293652534485, 0.2886286973953247, 0.499898225069046, 0.04933607950806618, 0.015378156676888466, 0.03449302166700363, 0.11319257318973541, 0.2594689726829529, 0.1081637293100357, 0.02662568911910057, 0.02694079652428627, 0.11223576962947845, 0.24083290994167328, 0.10816343128681183, 0.034244392067193985, 0.015429871156811714, 0.05060415714979172, 0.4487984776496887, 0.2626486122608185, 0.1388338953256607, 0.07252992689609528, 0.06185247004032135]",0.05,46,0.95609375
EEGNet,OpenBMI_SSVEP,4,0,COMPLETE,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,3200adc3086ceacf14de9eab06b318d26163a19deeeb4cff6b29ed46f4a7f7e1,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,0.004907187074422836,1.0,D,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.06147659569978714, 0.07411284744739532, 0.14733293652534485, 0.2886286973953247, 0.499898225069046, 0.04933607950806618, 0.015378156676888466, 0.03449302166700363, 0.11319257318973541, 0.2594689726829529, 0.1081637293100357, 0.02662568911910057, 0.02694079652428627, 0.11223576962947845, 0.24083290994167328, 0.10816343128681183, 0.034244392067193985, 0.015429871156811714, 0.05060415714979172, 0.4487984776496887, 0.2626486122608185, 0.1388338953256607, 0.07252992689609528, 0.06185247004032135]",0.05,53,0.95609375
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.88,0.24988681077957153,0.88,A,100,two_d_gain,"[10.0, 10.0, 1.0, 1.0, 1.0, 10.0, 10.0, 10.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 10.0, 10.0, 1.0, 1.0, 1.0, 10.0, 10.0]","[0.15784232318401337, 0.14230559766292572, 0.15400280058383942, 0.19278866052627563, 0.2590070068836212, 0.06765116751194, 0.039362139999866486, 0.03847000375390053, 0.06460825353860855, 0.11786704510450363, 0.054907068610191345, 0.013653995469212532, 0.013554472476243973, 0.054167065769433975, 0.11966393887996674, 0.06533274054527283, 0.038749679923057556, 0.03942650929093361, 0.06723606586456299, 0.26236608624458313, 0.19499622285366058, 0.15547582507133484, 0.14321337640285492, 0.15801413357257843]",0.1,3,0.7785416666666667
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.77,0.5889013409614563,0.7681217864704104,A,100,two_d_gain,"[10.0, 10.0, 1.0, 1.0, 1.0, 10.0, 10.0, 10.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 10.0, 10.0, 1.0, 1.0, 1.0, 10.0, 10.0]","[0.15784232318401337, 0.14230559766292572, 0.15400280058383942, 0.19278866052627563, 0.2590070068836212, 0.06765116751194, 0.039362139999866486, 0.03847000375390053, 0.06460825353860855, 0.11786704510450363, 0.054907068610191345, 0.013653995469212532, 0.013554472476243973, 0.054167065769433975, 0.11966393887996674, 0.06533274054527283, 0.038749679923057556, 0.03942650929093361, 0.06723606586456299, 0.26236608624458313, 0.19499622285366058, 0.15547582507133484, 0.14321337640285492, 0.15801413357257843]",0.1,5,0.7785416666666667
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.94,0.20514577627182007,0.9399759903961584,A,100,two_d_gain,"[10.0, 10.0, 1.0, 1.0, 1.0, 10.0, 10.0, 10.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 10.0, 10.0, 1.0, 1.0, 1.0, 10.0, 10.0]","[0.15784232318401337, 0.14230559766292572, 0.15400280058383942, 0.19278866052627563, 0.2590070068836212, 0.06765116751194, 0.039362139999866486, 0.03847000375390053, 0.06460825353860855, 0.11786704510450363, 0.054907068610191345, 0.013653995469212532, 0.013554472476243973, 0.054167065769433975, 0.11966393887996674, 0.06533274054527283, 0.038749679923057556, 0.03942650929093361, 0.06723606586456299, 0.26236608624458313, 0.19499622285366058, 0.15547582507133484, 0.14321337640285492, 0.15801413357257843]",0.1,6,0.7785416666666667
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.78,0.5200143456459045,0.7796474358974359,A,100,two_d_gain,"[10.0, 10.0, 1.0, 1.0, 1.0, 10.0, 10.0, 10.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 10.0, 10.0, 1.0, 1.0, 1.0, 10.0, 10.0]","[0.15784232318401337, 0.14230559766292572, 0.15400280058383942, 0.19278866052627563, 0.2590070068836212, 0.06765116751194, 0.039362139999866486, 0.03847000375390053, 0.06460825353860855, 0.11786704510450363, 0.054907068610191345, 0.013653995469212532, 0.013554472476243973, 0.054167065769433975, 0.11966393887996674, 0.06533274054527283, 0.038749679923057556, 0.03942650929093361, 0.06723606586456299, 0.26236608624458313, 0.19499622285366058, 0.15547582507133484, 0.14321337640285492, 0.15801413357257843]",0.1,15,0.7785416666666667
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.6599999999999999,1.514782428741455,0.6578099838969405,A,100,two_d_gain,"[10.0, 10.0, 1.0, 1.0, 1.0, 10.0, 10.0, 10.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 10.0, 10.0, 1.0, 1.0, 1.0, 10.0, 10.0]","[0.15784232318401337, 0.14230559766292572, 0.15400280058383942, 0.19278866052627563, 0.2590070068836212, 0.06765116751194, 0.039362139999866486, 0.03847000375390053, 0.06460825353860855, 0.11786704510450363, 0.054907068610191345, 0.013653995469212532, 0.013554472476243973, 0.054167065769433975, 0.11966393887996674, 0.06533274054527283, 0.038749679923057556, 0.03942650929093361, 0.06723606586456299, 0.26236608624458313, 0.19499622285366058, 0.15547582507133484, 0.14321337640285492, 0.15801413357257843]",0.1,32,0.7785416666666667
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.84,0.3643454313278198,0.8399359743897559,A,100,two_d_gain,"[10.0, 10.0, 1.0, 1.0, 1.0, 10.0, 10.0, 10.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 10.0, 10.0, 1.0, 1.0, 1.0, 10.0, 10.0]","[0.15784232318401337, 0.14230559766292572, 0.15400280058383942, 0.19278866052627563, 0.2590070068836212, 0.06765116751194, 0.039362139999866486, 0.03847000375390053, 0.06460825353860855, 0.11786704510450363, 0.054907068610191345, 0.013653995469212532, 0.013554472476243973, 0.054167065769433975, 0.11966393887996674, 0.06533274054527283, 0.038749679923057556, 0.03942650929093361, 0.06723606586456299, 0.26236608624458313, 0.19499622285366058, 0.15547582507133484, 0.14321337640285492, 0.15801413357257843]",0.1,33,0.7785416666666667
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.82,0.483401894569397,0.8173701298701299,A,100,two_d_gain,"[10.0, 10.0, 1.0, 1.0, 1.0, 10.0, 10.0, 10.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 10.0, 10.0, 1.0, 1.0, 1.0, 10.0, 10.0]","[0.15784232318401337, 0.14230559766292572, 0.15400280058383942, 0.19278866052627563, 0.2590070068836212, 0.06765116751194, 0.039362139999866486, 0.03847000375390053, 0.06460825353860855, 0.11786704510450363, 0.054907068610191345, 0.013653995469212532, 0.013554472476243973, 0.054167065769433975, 0.11966393887996674, 0.06533274054527283, 0.038749679923057556, 0.03942650929093361, 0.06723606586456299, 0.26236608624458313, 0.19499622285366058, 0.15547582507133484, 0.14321337640285492, 0.15801413357257843]",0.1,38,0.7785416666666667
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.8500000000000001,0.3793126940727234,0.8492613807657522,A,100,two_d_gain,"[10.0, 10.0, 1.0, 1.0, 1.0, 10.0, 10.0, 10.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 10.0, 10.0, 1.0, 1.0, 1.0, 10.0, 10.0]","[0.15784232318401337, 0.14230559766292572, 0.15400280058383942, 0.19278866052627563, 0.2590070068836212, 0.06765116751194, 0.039362139999866486, 0.03847000375390053, 0.06460825353860855, 0.11786704510450363, 0.054907068610191345, 0.013653995469212532, 0.013554472476243973, 0.054167065769433975, 0.11966393887996674, 0.06533274054527283, 0.038749679923057556, 0.03942650929093361, 0.06723606586456299, 0.26236608624458313, 0.19499622285366058, 0.15547582507133484, 0.14321337640285492, 0.15801413357257843]",0.1,47,0.7785416666666667
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.88,0.24161863327026367,0.88,C,100,two_d_gain,"[0.01, 0.1, 0.1, 0.1, 0.01, 0.01, 0.01, 10.0, 10.0, 10.0, 0.01, 0.01, 0.001, 0.001, 10.0, 10.0, 10.0, 0.01, 0.01, 10.0, 10.0, 10.0, 10.0, 0.01]","[0.34291836619377136, 0.2938014268875122, 0.27834969758987427, 0.2984379231929779, 0.354291707277298, 0.13207966089248657, 0.08336969465017319, 0.06391149014234543, 0.07591164857149124, 0.12267244607210159, 0.06147562712430954, 0.015626678243279457, 0.01610901579260826, 0.06491175293922424, 0.12990108132362366, 0.08107985556125641, 0.06649035960435867, 0.08584634959697723, 0.13533614575862885, 0.3520740270614624, 0.2964816391468048, 0.2776816487312317, 0.2978777289390564, 0.35077911615371704]",0.05,3,0.7794791666666667
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.77,0.5728766918182373,0.7688674505074866,C,100,two_d_gain,"[0.01, 0.1, 0.1, 0.1, 0.01, 0.01, 0.01, 10.0, 10.0, 10.0, 0.01, 0.01, 0.001, 0.001, 10.0, 10.0, 10.0, 0.01, 0.01, 10.0, 10.0, 10.0, 10.0, 0.01]","[0.34291836619377136, 0.2938014268875122, 0.27834969758987427, 0.2984379231929779, 0.354291707277298, 0.13207966089248657, 0.08336969465017319, 0.06391149014234543, 0.07591164857149124, 0.12267244607210159, 0.06147562712430954, 0.015626678243279457, 0.01610901579260826, 0.06491175293922424, 0.12990108132362366, 0.08107985556125641, 0.06649035960435867, 0.08584634959697723, 0.13533614575862885, 0.3520740270614624, 0.2964816391468048, 0.2776816487312317, 0.2978777289390564, 0.35077911615371704]",0.05,5,0.7794791666666667
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.94,0.20907236635684967,0.9399759903961584,C,100,two_d_gain,"[0.01, 0.1, 0.1, 0.1, 0.01, 0.01, 0.01, 10.0, 10.0, 10.0, 0.01, 0.01, 0.001, 0.001, 10.0, 10.0, 10.0, 0.01, 0.01, 10.0, 10.0, 10.0, 10.0, 0.01]","[0.34291836619377136, 0.2938014268875122, 0.27834969758987427, 0.2984379231929779, 0.354291707277298, 0.13207966089248657, 0.08336969465017319, 0.06391149014234543, 0.07591164857149124, 0.12267244607210159, 0.06147562712430954, 0.015626678243279457, 0.01610901579260826, 0.06491175293922424, 0.12990108132362366, 0.08107985556125641, 0.06649035960435867, 0.08584634959697723, 0.13533614575862885, 0.3520740270614624, 0.2964816391468048, 0.2776816487312317, 0.2978777289390564, 0.35077911615371704]",0.05,6,0.7794791666666667
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.79,0.5130365490913391,0.7898108297467721,C,100,two_d_gain,"[0.01, 0.1, 0.1, 0.1, 0.01, 0.01, 0.01, 10.0, 10.0, 10.0, 0.01, 0.01, 0.001, 0.001, 10.0, 10.0, 10.0, 0.01, 0.01, 10.0, 10.0, 10.0, 10.0, 0.01]","[0.34291836619377136, 0.2938014268875122, 0.27834969758987427, 0.2984379231929779, 0.354291707277298, 0.13207966089248657, 0.08336969465017319, 0.06391149014234543, 0.07591164857149124, 0.12267244607210159, 0.06147562712430954, 0.015626678243279457, 0.01610901579260826, 0.06491175293922424, 0.12990108132362366, 0.08107985556125641, 0.06649035960435867, 0.08584634959697723, 0.13533614575862885, 0.3520740270614624, 0.2964816391468048, 0.2776816487312317, 0.2978777289390564, 0.35077911615371704]",0.05,15,0.7794791666666667
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.6599999999999999,1.5941648483276367,0.6578099838969405,C,100,two_d_gain,"[0.01, 0.1, 0.1, 0.1, 0.01, 0.01, 0.01, 10.0, 10.0, 10.0, 0.01, 0.01, 0.001, 0.001, 10.0, 10.0, 10.0, 0.01, 0.01, 10.0, 10.0, 10.0, 10.0, 0.01]","[0.34291836619377136, 0.2938014268875122, 0.27834969758987427, 0.2984379231929779, 0.354291707277298, 0.13207966089248657, 0.08336969465017319, 0.06391149014234543, 0.07591164857149124, 0.12267244607210159, 0.06147562712430954, 0.015626678243279457, 0.01610901579260826, 0.06491175293922424, 0.12990108132362366, 0.08107985556125641, 0.06649035960435867, 0.08584634959697723, 0.13533614575862885, 0.3520740270614624, 0.2964816391468048, 0.2776816487312317, 0.2978777289390564, 0.35077911615371704]",0.05,32,0.7794791666666667
EEGConformer,OpenBMI_MI,0,0,COMPLETE,cc650b3011d1f05b208cc93fbebf98ab89bc1749213f02afb8667177212859f1,cee6edec269b727f9d7ced232b8769fdda772457625ebf29de6300167f3e4987,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.85,0.3452734649181366,0.8498648783905515,C,100,two_d_gain,"[0.01, 0.1, 0.1, 0.1, 0.01, 0.01, 0.01, 10.0, 10.0, 10.0, 0.01, 0.01, 0.001, 0.001, 10.0, 10.0, 10.0, 0.01, 0.01, 10.0, 10.0, 10.0, 10.0, 0.01]","[0.34291836619377136, 0.2938014268875122, 0.27834969758987427, 0.2984379231929779, 0.354291707277298, 0.13207966089248657, 0.08336969465017319, 0.06391149014234543, 0.07591164857149124, 0.12267244607210159, 0.06147562712430954, 0.015626678243279457, 0.01610901579260826, 0.06491175293922424, 0.12990108132362366, 0.08107985556125641, 0.06649035960435867, 0.08584634959697723, 0.13533614575862885, 0.3520740270614624, 0.2964816391468048, 0.2776816487312317, 0.2978777289390564, 0.35077911615371704]",0.05,33,0.7794791666666667
