method,fold,seed,subject_id,BA,macro_f1,n_trials,source_model_noadapt_BA,adaptation_delta_BA,negative_transfer,adaptation_time_s,target_trainable_parameters,target_future_labels_used_for_fit,internal_holdout_used,outer_test_used
A2_DUAL_CONTROL,0,0,32,0.6799999999999999,0.6767676767676768,100,0.7,-0.020000000000000018,True,1.0867826999747194,26146,False,False,False
A6_PUD_ALL_ADAPT,0,0,32,0.63,0.62996299629963,100,0.63,0.0,False,2.0763862999738194,52292,False,False,False
A7_IDENTITY_PROTECTED,0,0,32,0.68,0.6753246753246753,100,0.6599999999999999,0.02000000000000013,False,1.1402743000071496,26146,False,False,False
A8_RANDOM_PROTECTED,0,0,32,0.67,0.66996699669967,100,0.66,0.010000000000000009,False,1.172106200014241,26146,False,False,False
A10_FULL_PUD_FREEZE,0,0,32,0.63,0.6296667000300271,100,0.63,0.0,False,1.2510954000172205,26146,False,False,False
A3_P_ONLY,0,0,32,0.65,0.64996499649965,100,0.63,0.020000000000000018,False,1.247982700006105,26146,False,False,False
A4_P_PLUS_U,0,0,32,0.63,0.6296667000300271,100,0.63,0.0,False,1.140970499953255,26146,False,False,False
A5_P_PLUS_D,0,0,32,0.5700000000000001,0.5699569956995699,100,0.61,-0.039999999999999925,True,1.1420596999814734,26146,False,False,False
A9_PCA_PROTECTED,0,0,32,0.6599999999999999,0.6594551282051282,100,0.63,0.029999999999999916,False,1.109100400004536,26146,False,False,False
B0_VANILLA_EEGNET,0,0,33,0.83,0.8270776116366596,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,0,0,33,0.76,0.7552019583843329,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,0,0,33,0.75,0.742559983523839,100,0.76,-0.010000000000000009,True,1.3296440000412986,68514,False,False,False
A2_DUAL_CONTROL,0,0,33,0.81,0.8043455874781176,100,0.79,0.020000000000000018,False,1.3860616000019945,26146,False,False,False
A6_PUD_ALL_ADAPT,0,0,33,0.78,0.7767857142857143,100,0.8,-0.020000000000000018,True,1.8348109000362456,52292,False,False,False
A7_IDENTITY_PROTECTED,0,0,33,0.8200000000000001,0.818840579710145,100,0.8400000000000001,-0.020000000000000018,True,1.2657162999967113,26146,False,False,False
A8_RANDOM_PROTECTED,0,0,33,0.79,0.7889659330720531,100,0.8200000000000001,-0.030000000000000027,True,1.1968070000293665,26146,False,False,False
A10_FULL_PUD_FREEZE,0,0,33,0.79,0.7894736842105263,100,0.8,-0.010000000000000009,True,1.1266346999909729,26146,False,False,False
A3_P_ONLY,0,0,33,0.81,0.8098288459613652,100,0.81,0.0,False,1.178344800020568,26146,False,False,False
A4_P_PLUS_U,0,0,33,0.79,0.7894736842105263,100,0.8,-0.010000000000000009,True,1.3552857999457046,26146,False,False,False
A5_P_PLUS_D,0,0,33,0.78,0.7785829307568438,100,0.8,-0.020000000000000018,True,1.188857100030873,26146,False,False,False
A9_PCA_PROTECTED,0,0,33,0.8,0.797979797979798,100,0.8,0.0,False,1.2224636999890208,26146,False,False,False
B0_VANILLA_EEGNET,0,0,41,0.75,0.742559983523839,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,0,0,41,0.77,0.7694235588972431,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,0,0,41,0.77,0.7688674505074866,100,0.77,0.0,False,1.1518344999640249,68514,False,False,False
A2_DUAL_CONTROL,0,0,41,0.76,0.7596153846153846,100,0.78,-0.020000000000000018,True,1.3402682999731041,26146,False,False,False
A6_PUD_ALL_ADAPT,0,0,41,0.74,0.7395833333333333,100,0.74,0.0,False,1.8837243000161834,52292,False,False,False
A7_IDENTITY_PROTECTED,0,0,41,0.77,0.7699769976997699,100,0.77,0.0,False,1.295432900020387,26146,False,False,False
A8_RANDOM_PROTECTED,0,0,41,0.74,0.7395833333333333,100,0.79,-0.050000000000000044,True,1.2185815999982879,26146,False,False,False
A10_FULL_PUD_FREEZE,0,0,41,0.75,0.7497747973175859,100,0.74,0.010000000000000009,False,1.290429699991364,26146,False,False,False
A3_P_ONLY,0,0,41,0.74,0.7395833333333333,100,0.72,0.020000000000000018,False,1.1486131999990903,26146,False,False,False
A4_P_PLUS_U,0,0,41,0.75,0.7497747973175859,100,0.74,0.010000000000000009,False,1.3560231000301428,26146,False,False,False
A5_P_PLUS_D,0,0,41,0.73,0.7297567811029927,100,0.73,0.0,False,1.240605900005903,26146,False,False,False
A9_PCA_PROTECTED,0,0,41,0.75,0.7497747973175859,100,0.73,0.020000000000000018,False,1.3306887000217102,26146,False,False,False
B0_VANILLA_EEGNET,0,0,46,0.6599999999999999,0.6263736263736264,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,0,0,46,0.6100000000000001,0.6090225563909775,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,0,0,46,0.6200000000000001,0.6186270574066639,100,0.6100000000000001,0.010000000000000009,False,1.107460000028368,68514,False,False,False
A2_DUAL_CONTROL,0,0,46,0.68,0.6753246753246753,100,0.6699999999999999,0.01000000000000012,False,1.3058645999990404,26146,False,False,False
A6_PUD_ALL_ADAPT,0,0,46,0.61,0.6052232007288187,100,0.61,0.0,False,1.8894011999946088,52292,False,False,False
A7_IDENTITY_PROTECTED,0,0,46,0.64,0.6279454319966928,100,0.6599999999999999,-0.019999999999999907,True,1.3136112000211142,26146,False,False,False
A8_RANDOM_PROTECTED,0,0,46,0.66,0.6458333333333333,100,0.62,0.040000000000000036,False,1.1724816000205465,26146,False,False,False
A10_FULL_PUD_FREEZE,0,0,46,0.61,0.6032956972841013,100,0.61,0.0,False,1.2841194000211544,26146,False,False,False
A3_P_ONLY,0,0,46,0.6,0.595959595959596,100,0.63,-0.030000000000000027,True,1.1909780999994837,26146,False,False,False
A4_P_PLUS_U,0,0,46,0.61,0.6032956972841013,100,0.61,0.0,False,1.1943589000147767,26146,False,False,False
A5_P_PLUS_D,0,0,46,0.62,0.6161616161616161,100,0.61,0.010000000000000009,False,1.083530600008089,26146,False,False,False
A9_PCA_PROTECTED,0,0,46,0.63,0.6236395076797885,100,0.63,0.0,False,1.2245570999803022,26146,False,False,False
B0_VANILLA_EEGNET,0,0,47,0.9299999999999999,0.9299369432489241,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,0,0,47,0.89,0.8891017239641092,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,0,0,47,0.9299999999999999,0.9299929992999301,100,0.89,0.039999999999999925,False,1.1668636000249535,68514,False,False,False
A2_DUAL_CONTROL,0,0,47,0.95,0.949874686716792,100,0.96,-0.010000000000000009,True,1.341837599989958,26146,False,False,False
A6_PUD_ALL_ADAPT,0,0,47,0.9299999999999999,0.9298245614035088,100,0.94,-0.010000000000000009,True,2.1017123000347055,52292,False,False,False
A7_IDENTITY_PROTECTED,0,0,47,0.8999999999999999,0.8998397435897436,100,0.8999999999999999,0.0,False,1.2919876999803819,26146,False,False,False
A8_RANDOM_PROTECTED,0,0,47,0.96,0.959983993597439,100,0.88,0.07999999999999996,False,1.2145679999957792,26146,False,False,False
A10_FULL_PUD_FREEZE,0,0,47,0.96,0.959983993597439,100,0.94,0.020000000000000018,False,1.019849099975545,26146,False,False,False
A3_P_ONLY,0,0,47,0.9299999999999999,0.9299369432489241,100,0.9199999999999999,0.010000000000000009,False,1.1593862000154331,26146,False,False,False
A4_P_PLUS_U,0,0,47,0.96,0.959983993597439,100,0.94,0.020000000000000018,False,1.351485000050161,26146,False,False,False
A5_P_PLUS_D,0,0,47,0.9099999999999999,0.9099189270343309,100,0.9099999999999999,0.0,False,1.1765727000311017,26146,False,False,False
A9_PCA_PROTECTED,0,0,47,0.95,0.9499949994999499,100,0.95,0.0,False,1.2521503000170924,26146,False,False,False
B0_VANILLA_EEGNET,0,0,49,0.87,0.8689384010484928,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,0,0,49,0.8400000000000001,0.8389694041867954,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,0,0,49,0.8400000000000001,0.8389694041867954,100,0.8400000000000001,0.0,False,1.3026496000238694,68514,False,False,False
A2_DUAL_CONTROL,0,0,49,0.8500000000000001,0.849624060150376,100,0.85,1.1102230246251565e-16,False,1.2490981000009924,26146,False,False,False
A6_PUD_ALL_ADAPT,0,0,49,0.8,0.7996794871794872,100,0.79,0.010000000000000009,False,2.0616189999855123,52292,False,False,False
A7_IDENTITY_PROTECTED,0,0,49,0.85,0.84998499849985,100,0.86,-0.010000000000000009,True,1.0553735999856144,26146,False,False,False
A8_RANDOM_PROTECTED,0,0,49,0.84,0.84,100,0.81,0.029999999999999916,False,1.2219681999995373,26146,False,False,False
A10_FULL_PUD_FREEZE,0,0,49,0.78,0.779205138498595,100,0.79,-0.010000000000000009,True,1.1984231999958865,26146,False,False,False
A3_P_ONLY,0,0,49,0.82,0.82,100,0.82,0.0,False,1.2348360000178218,26146,False,False,False
A4_P_PLUS_U,0,0,49,0.78,0.779205138498595,100,0.79,-0.010000000000000009,True,1.2453298000036739,26146,False,False,False
A5_P_PLUS_D,0,0,49,0.8200000000000001,0.8199279711884754,100,0.84,-0.019999999999999907,True,1.2286658000084572,26146,False,False,False
A9_PCA_PROTECTED,0,0,49,0.85,0.8498648783905515,100,0.8400000000000001,0.009999999999999898,False,1.2392807999858633,26146,False,False,False
