analysis,analysis_role,dataset,subject_cluster,fold,backbone,RMSE_M0,RMSE_MI,RMSE_MD,RMSE_MID,method_family_count,Delta_MI_minus_MD
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S033,2,eegconformer,0.024104142895046036,0.024254196123332846,0.02274818493695459,0.022886785335159802,4,0.0015060111863782547
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S034,0,eegconformer,0.043939205436490256,0.0447052945159449,0.04315973013557739,0.04355579289886194,4,0.0015455643803675076
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S035,0,eegconformer,0.05783714170294791,0.057312445922459834,0.054273200744802075,0.05481686673629495,4,0.0030392451776577595
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S036,1,eegconformer,0.05566613902554563,0.0527868843873128,0.04828923389418607,0.0483105471396406,4,0.004497650493126726
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S037,0,eegconformer,0.03869441329041868,0.03767222023759885,0.035332894113996906,0.03587670269410943,4,0.002339326123601944
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S038,1,eegconformer,0.19086010971735126,0.19008372633251347,0.18758613969116023,0.1876025937157349,4,0.0024975866413532444
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S039,4,eegconformer,0.0530315147824578,0.052990862303097526,0.05480368372955265,0.05406742559546128,4,-0.0018128214264551273
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S040,2,eegconformer,0.02385621693428917,0.02450473182145208,0.025747310207742225,0.0257667197228885,4,-0.0012425783862901468
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S001,3,eegnet,0.06887746179446856,0.07352769829187543,0.0822179657932418,0.0824269314862912,4,-0.008690267501366367
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S002,1,eegnet,0.027326294923125702,0.027067635065153105,0.0247503891408534,0.02526361502588407,4,0.0023172459242997052
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S003,4,eegnet,0.03420403925883757,0.03389415811350836,0.028852944921607004,0.028934220816411345,4,0.005041213191901359
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S004,3,eegnet,0.038082251929038295,0.04007376895190699,0.04053475739429364,0.0407179588259786,4,-0.00046098844238664366
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S005,3,eegnet,0.08224022342516105,0.0791222117168075,0.07055396603468228,0.07050366726893281,4,0.00856824568212522
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S006,3,eegnet,0.030750215564559126,0.03196681314941288,0.030844334746211993,0.03081923062819221,4,0.001122478403200889
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S007,4,eegnet,0.020087145582980824,0.02046042131692894,0.021992029813126507,0.02236458226644688,4,-0.001531608496197566
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S008,2,eegnet,0.056247576067153984,0.0577424834633371,0.07008535916246117,0.07021260827440626,4,-0.012342875699124067
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S009,2,eegnet,0.02128816813598646,0.02174230908227904,0.01444508758214886,0.014662033075119856,4,0.00729722150013018
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S010,4,eegnet,0.017056199153001245,0.016848454154947047,0.01822709094218539,0.01868472725218821,4,-0.001378636787238343
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S011,1,eegnet,0.017701958354935387,0.017287520560258403,0.015413339441687494,0.015299435573446743,4,0.001874181118570909
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S012,0,eegnet,0.0479711582715799,0.048306580402106766,0.038339466702913036,0.03881566907191296,4,0.00996711369919373
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S013,2,eegnet,0.04198975062207387,0.041875701996182305,0.033110418526536387,0.033285063402482114,4,0.008765283469645918
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S014,0,eegnet,0.021810457145413534,0.022297588619046002,0.026241023397762388,0.02600275026770585,4,-0.003943434778716386
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S015,3,eegnet,0.05934531867841562,0.05564755974988395,0.045387060925949047,0.045334395464029134,4,0.010260498823934906
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S016,2,eegnet,0.043032951798924725,0.04284726456758965,0.03534566457863543,0.03565310282868456,4,0.007501599988954222
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S017,2,eegnet,0.019901944864616643,0.019950446638168216,0.02405568180875255,0.024131876510858637,4,-0.004105235170584334
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S018,3,eegnet,0.05175125520832899,0.055942650825812665,0.06322258055905589,0.06348365192246908,4,-0.007279929733243221
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S019,3,eegnet,0.06952140984170811,0.06626739305603936,0.05708648856110815,0.05710912851845175,4,0.00918090449493121
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S020,4,eegnet,0.03607586772254449,0.03560660642614389,0.031003904025957693,0.030917469471100276,4,0.004602702400186197
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S021,4,eegnet,0.032233594658924884,0.03152924205887087,0.026445642099455262,0.02637508263115148,4,0.005083599959415611
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S022,4,eegnet,0.01916247663173004,0.018889954675831627,0.023847087896595412,0.02430823751860239,4,-0.004957133220763785
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S023,2,eegnet,0.03209453727805832,0.031913696500608275,0.02435247719165207,0.02468031519508884,4,0.007561219308956205
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S024,0,eegnet,0.043952358101333855,0.04511182624725525,0.04970306917829059,0.049775696892535755,4,-0.004591242931035341
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S025,0,eegnet,0.0305521882814203,0.03155261205426746,0.02094522409299215,0.021413271066761996,4,0.010607387961275309
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S026,1,eegnet,0.03393797272678506,0.034144209964066474,0.038028835461095076,0.03800374033210871,4,-0.0038846254970286015
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S027,3,eegnet,0.03984482446808997,0.03896872572822836,0.030126930363772085,0.02994874763066667,4,0.008841795364456277
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S028,4,eegnet,0.028219849623241082,0.027596364982808718,0.03181431936529861,0.03234304504230762,4,-0.004217954382489893
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S029,1,eegnet,0.04354098004757904,0.04343797816039324,0.04157332049432672,0.04155141751471413,4,0.0018646576660665201
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S030,0,eegnet,0.03192139658898974,0.032060053391531784,0.020897342221171553,0.021553370714458186,4,0.011162711170360232
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S031,1,eegnet,0.03591931076485848,0.03574305449141239,0.03313977118434151,0.03321584272430436,4,0.0026032833070708805
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S032,1,eegnet,0.037582757469157665,0.037445742828259326,0.03538909245219999,0.035606284421678305,4,0.0020566503760593366
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S033,2,eegnet,0.03445731118422644,0.034719364325950894,0.02606800127158282,0.02643688446463925,4,0.008651363054368075
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S034,0,eegnet,0.048059252355547685,0.0486136099424751,0.05836475100984265,0.05787771809896054,4,-0.009751141067367547
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S035,0,eegnet,0.057447653244780524,0.05751690146743683,0.047852364340286245,0.0484367251067141,4,0.009664537127150583
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S036,1,eegnet,0.019235589067781403,0.018762149132412136,0.016689044133424966,0.01698453688048426,4,0.00207310499898717
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S037,0,eegnet,0.03664991319961114,0.03654411952637033,0.025828482496444784,0.02634349707604494,4,0.010715637029925545
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S038,1,eegnet,0.033058364540462765,0.03372643974366927,0.03851299582830471,0.03846414704079798,4,-0.004786556084635442
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S039,4,eegnet,0.023446601038162287,0.022781014518104516,0.019163958623650636,0.01908155528436549,4,0.00361705589445388
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,OPENBMI_STRESS,OB-S040,2,eegnet,0.02731441261740648,0.02811538252535514,0.02422422455252144,0.024628567786884912,4,0.0038911579728336983
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S001,3,eegconformer,0.017331433265635732,0.018489047868957373,0.018785652164359786,0.018819610734204698,1,-0.00029660429540241326
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S002,1,eegconformer,0.04992110280218557,0.04545647665055652,0.034121100080693904,0.033557237334320686,1,0.011335376569862617
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S003,4,eegconformer,0.10328772829909497,0.10366284478811916,0.10662008616795698,0.10814101578728003,1,-0.002957241379837827
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S004,3,eegconformer,0.0195471926976184,0.01988618858265969,0.014324066603721897,0.014545062658009245,1,0.005562121978937793
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S005,3,eegconformer,0.029955974259756286,0.029356284924597006,0.0341465124862721,0.03396114884693576,1,-0.004790227561675096
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S006,3,eegconformer,0.08064820868079163,0.08137669556200883,0.07496728588057303,0.07537605632566166,1,0.0064094096814358015
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S007,4,eegconformer,0.03166442786541782,0.033794952031232554,0.0349248094246909,0.0365115808547014,1,-0.0011298573934583472
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S008,2,eegconformer,0.03915695577318899,0.039984282801778355,0.037981006046039684,0.03855282973925385,1,0.0020032767557386713
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S009,2,eegconformer,0.02220390220199284,0.02206826282702511,0.0277460385121487,0.02763230796134302,1,-0.005677775685123589
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S010,4,eegconformer,0.06662850911937125,0.06608572094440768,0.0693718946653532,0.06739985396939678,1,-0.003286173720945529
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S011,1,eegconformer,0.03754776433632553,0.04497025614873678,0.06701401948638837,0.06716129344109677,1,-0.022043763337651588
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S012,0,eegconformer,0.029673391297869032,0.03300997029866,0.0328739189557747,0.03601048425941775,1,0.00013605134288530163
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S013,2,eegconformer,0.050229303630621586,0.05048002888886094,0.060827348874052056,0.06103756818781049,1,-0.010347319985191117
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S014,0,eegconformer,0.016533990273831622,0.020975490003166414,0.021000020899885646,0.025044672195796504,1,-2.4530896719231893e-05
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S015,3,eegconformer,0.030634464126314098,0.029960066281627246,0.03543643277348614,0.035257473632307974,1,-0.005476366491858894
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S016,2,eegconformer,0.045458425408956164,0.0456760236937357,0.05365834821683894,0.05380994545210272,1,-0.00798232452310324
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S017,2,eegconformer,0.029376209860347748,0.02979309633213691,0.03149291538732254,0.031707054457580194,1,-0.0016998190551856286
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S018,3,eegconformer,0.03818643645181681,0.03860233024959777,0.032348901211424044,0.03256540358908222,1,0.006253429038173726
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S019,3,eegconformer,0.02225393910485682,0.02253446680609575,0.018461457278899626,0.018672411267329728,1,0.0040730095271961225
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S020,4,eegconformer,0.05079039741237167,0.05071316185951308,0.0533451945136898,0.053727282799512464,1,-0.002632032654176719
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S021,4,eegconformer,0.09681943706273537,0.09715543886571279,0.10022699910304855,0.10180083585448753,1,-0.003071560237335763
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S022,4,eegconformer,0.0437843162775013,0.043330934705356344,0.04743624072105182,0.045199332266264255,1,-0.004105306015695476
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S023,2,eegconformer,0.012760809145575033,0.013464135467895643,0.01894204811997808,0.019295518995848783,1,-0.005477912652082436
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S024,0,eegconformer,0.041196160926111156,0.04588592746927332,0.045494408247369285,0.049794254569014186,1,0.0003915192219040367
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S025,0,eegconformer,0.0501603442695127,0.051538173299901506,0.05417881150731399,0.0548049166945472,1,-0.0026406382074124837
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S026,1,eegconformer,0.0333681683338418,0.030854324023033113,0.021739471435048795,0.02221610030642269,1,0.009114852587984317
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S027,3,eegconformer,0.09068128207237947,0.09084567082602285,0.08576108029671681,0.08582512205023136,1,0.005084590529306043
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S028,4,eegconformer,0.09390920085099069,0.09592021710802554,0.09771588654073898,0.09784298810796015,1,-0.0017956694327134481
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S029,1,eegconformer,0.07043716862872416,0.07498992071023461,0.10115006754979468,0.10046306780996138,1,-0.02616014683956007
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S030,0,eegconformer,0.08491774209056868,0.0865700226645979,0.08967499297081898,0.0921191495650877,1,-0.003104970306221075
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S031,1,eegconformer,0.07166499978737385,0.07838818835758855,0.1036501795977088,0.10342886189434254,1,-0.02526199124012024
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S032,1,eegconformer,0.04603185975685584,0.052193428089004235,0.07451774174867837,0.07442332173938862,1,-0.022324313659674133
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S033,2,eegconformer,0.02641561730199087,0.026826500489515508,0.035515091150593966,0.03579084573274861,1,-0.008688590661078459
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S034,0,eegconformer,0.04751365873238679,0.0500330398859221,0.05050816864258333,0.052352136937210685,1,-0.00047512875666123194
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S035,0,eegconformer,0.0474059642097473,0.04845892424577913,0.049414430524708224,0.0492989946967199,1,-0.0009555062789290969
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S036,1,eegconformer,0.050770980944657346,0.051251224147393526,0.06321662747684911,0.06251329653015684,1,-0.011965403329455587
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S037,0,eegconformer,0.03230349083986366,0.03296193751327346,0.035510629566764186,0.037253476800964566,1,-0.002548692053490724
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S038,1,eegconformer,0.17367793534021855,0.17111255763072294,0.16201311381675063,0.16203678553402262,1,0.009099443813972319
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S039,4,eegconformer,0.05155708795529711,0.04957962478808819,0.054347966377078984,0.05124798578752723,1,-0.004768341588990796
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S040,2,eegconformer,0.025215880756037836,0.026095126703371094,0.027529877791186513,0.028076961645256894,1,-0.0014347510878154196
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S001,3,eegnet,0.058952098799657605,0.06169166287995755,0.06424484961212669,0.06437194256278478,1,-0.0025531867321691368
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S002,1,eegnet,0.022719700819760748,0.02216532867671367,0.02208789729161535,0.022132225179833324,1,7.743138509832062e-05
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S003,4,eegnet,0.02213195704379815,0.022076686969098248,0.02019105457380478,0.020292031645325212,1,0.0018856323952934663
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S004,3,eegnet,0.028572845841036934,0.03012894413331406,0.03106018018295618,0.031160585295790137,1,-0.0009312360496421222
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S005,3,eegnet,0.043295143902966654,0.04210555433339721,0.04046599911089648,0.040433853817535455,1,0.001639555222500727
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S006,3,eegnet,0.028795507050818216,0.02908513319033814,0.03003632772271833,0.03004894937745758,1,-0.000951194532380191
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S007,4,eegnet,0.020604055303348454,0.021045435359347654,0.02328372794335289,0.023404551434122164,1,-0.002238292584005236
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S008,2,eegnet,0.04374008537292977,0.043597038778583945,0.04083041497992535,0.04062001363222683,1,0.0027666237986585934
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S009,2,eegnet,0.02226839782850602,0.021794862093866385,0.027103170293213942,0.026648377574392604,1,-0.005308308199347557
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S010,4,eegnet,0.014053211197565956,0.014106131519140372,0.013501648234570444,0.013633735109578663,1,0.0006044832845699278
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S011,1,eegnet,0.011547964023072108,0.010623594133988827,0.009983494839966385,0.010057363941398563,1,0.0006400992940224417
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S012,0,eegnet,0.03162224681732775,0.03376494123567596,0.03409566859970571,0.03346333413431334,1,-0.00033072736402975367
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S013,2,eegnet,0.029485177173740062,0.02916773353846202,0.03519054906151249,0.0346932932198026,1,-0.006022815523050472
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S014,0,eegnet,0.013523246612127515,0.014117763221812855,0.013100820751180348,0.013112615769841537,1,0.0010169424706325068
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S015,3,eegnet,0.031020491100486186,0.029038641942515386,0.02691362480371709,0.026836773181392944,1,0.0021250171387982957
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S016,2,eegnet,0.021198909126152903,0.021723580221510667,0.026638430739322736,0.027754464764833838,1,-0.004914850517812069
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S017,2,eegnet,0.011185063274844117,0.011472934002980368,0.010926839379015696,0.011396633990403223,1,0.000546094623964672
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S018,3,eegnet,0.0377397710398008,0.04004453318085227,0.0422664813867114,0.04245237278726472,1,-0.0022219482058591297
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S019,3,eegnet,0.04750745905465554,0.04639632405952059,0.044925605895910346,0.04483610929551376,1,0.0014707181636102462
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S020,4,eegnet,0.02853304784411703,0.028188186167860736,0.02679515663692967,0.02666222446370208,1,0.001393029530931067
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S021,4,eegnet,0.028705499312163915,0.028091669544832772,0.02658936812474189,0.02635551386148061,1,0.0015023014200908832
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S022,4,eegnet,0.014123342534435073,0.014204520291079046,0.016359803283664088,0.016428027460568845,1,-0.0021552829925850416
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S023,2,eegnet,0.02668470569540009,0.027017184289656285,0.030662168334571093,0.03136303270783771,1,-0.0036449840449148084
OPENBMI_ERM_ONLY_SENSITIVITY,MANDATORY_DIRECT_WBCIC_SCOPE_SENSITIVITY,OPENBMI_STRESS,OB-S024,0,eegnet,0.03031273442737482,0.032407787901836835,0.029325044537652833,0.029006480526804,1,0.0030827433641840013
