analysis,analysis_role,training_weight_mode,subject_aggregation_mode,dataset,subject_cluster,backbone,fold,seed,method,lambda,direction_id,subject_trial_count,persistence,geometry_strength,rank_feature,identity_score,D_finite,subject_CE_effect,prediction_M0,prediction_MI,prediction_MD,prediction_MID,squared_error_M0,squared_error_MI,squared_error_MD,squared_error_MID
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,CORAL,0.01,0,100,0.8305936691457118,2.2524572659907376,1.0,0.0175159045082904,0.13061936625235754,0.039010303746143,0.000866005648328443,0.004122882294178815,-0.009089542800058727,-0.008861371184594798,0.001454987477374939,0.0012171321755669706,0.002313595237768154,0.0022916972606742297
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,CORAL,0.01,1,100,0.7811093799870454,2.0263258369502224,1.0,0.0244084377147335,0.527256428311891,-0.01297137706620099,0.0016558694487887825,-0.007538017456333079,0.006274778964675965,0.005917569486381367,0.00021395634061028047,2.9521396650143978e-05,0.00037041452196486137,0.00035679230186631296
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,CORAL,0.01,2,100,0.7756657959968377,2.7070728582902626,1.0,0.0115079747243185,0.8307676780855261,-0.0024485404701696644,0.0067051341474594055,0.015427129440264595,0.013578323691810829,0.013779702689694332,8.37897590054267e-05,0.00031953957474680476,0.0002568603748665747,0.0002633558760556726
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,CORAL,0.01,3,100,0.7503960131862243,2.7314554557440296,1.0,0.0225710521408089,0.10683086744211735,-0.012560441779182545,0.008092066224771693,-0.0002540780671895157,-0.01137052086612313,-0.011405806346099522,0.00042652608685339393,0.00015144658781185885,1.4159117793361521e-06,1.3331829833308216e-06
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,CORAL,0.01,4,100,0.7343563941216356,3.0188396171454817,1.0,0.0193341754509561,1.002622983749441,0.01689648951760539,0.010884622887832276,0.006218863010492218,0.018473445252156287,0.01822809418198667,3.614254037417953e-05,0.00011401170782540584,2.4867893887329597e-06,1.7731709822019795e-06
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,CORAL,0.01,5,100,0.6464586216169388,0.4271409578661477,1.0,0.0122020873712722,0.006733497037649423,0.0016805878101471482,-0.0031139771570443727,-0.0021825375332037876,-0.002647384289797397,-0.002622611836229057,2.2987853224620227e-05,1.4923737418440283e-05,1.8731342497898394e-05,1.8517527196572295e-05
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,CORAL,0.01,6,100,0.6355542484736275,0.5945413241231297,1.0,0.0064949040106601,0.006788912697475549,0.001171767037913273,-0.0014122221001366328,0.006995859450455824,-0.0033357776705503868,-0.003037203808441407,6.676999865559895e-06,3.392005242983571e-05,2.0317959298798738e-05,1.7715435585463632e-05
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,CORAL,0.01,7,100,0.6351063916809434,0.7770947418367392,1.0,0.0158220578329815,0.044854201209173356,-0.0023667905692806553,-0.00010685248041524936,-0.0049670082656254645,-0.0028900690682077436,-0.00301507073506521,5.107320165504623e-06,6.7611320683847065e-06,2.738203874393867e-07,4.202671733496497e-07
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,CORAL,0.1,0,100,0.8241402421413362,2.123312078828228,1.0,0.0205176892468264,0.1872651706531553,0.05010877835166398,0.0002681824461190918,-0.0010689144662920612,-0.006435568535099381,-0.006397416550117723,0.002484085000219818,0.00261915624216907,0.003197263164850626,0.003192950062278141
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,CORAL,0.1,1,100,0.8069846581456783,2.338410416079925,1.0,0.0262412259045043,0.07342995667030858,0.0009273242274329389,0.0026060578118903394,-0.0078070138090249085,-0.011235979599419306,-0.011407548704416869,2.818146447585192e-06,7.628866093511431e-05,0.00014794595998431846,0.00015214909024488106
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,CORAL,0.1,2,100,0.8012951663996623,2.3703817165012184,1.0,0.0176444454383677,0.7609013901623071,-0.06277078988908945,0.00310456020005641,0.004564904798916395,0.012505288110429703,0.012438220840497961,0.004339561749367529,0.004534095779116339,0.005666487918989692,0.005656395294923194
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,CORAL,0.1,3,100,0.7612064233913364,1.2920977095863375,1.0,0.0195255624085988,0.18296910451594695,-0.017644943431299385,-0.0025503566789483413,-0.005827350507894766,-0.001916531998464149,-0.0020314836785445918,0.0002278465492242516,0.00013965550250330292,0.0002473829262005422,0.00024378012545089373
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,CORAL,0.1,4,100,0.7307090001607648,1.4680702725386967,1.0,0.0253172740042522,0.14030168716425567,0.0012897024414153288,0.0001540951632120612,-0.013020275532754694,-0.0039198478364900445,-0.004301085453673846,1.2896038903082336e-06,0.00020477546962123118,2.7139414098023953e-05,3.125690928787565e-05
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,CORAL,0.1,5,100,0.7024170534020769,0.7734765811234773,1.0,0.0121024441727202,0.03669329784413379,-0.008804563038389569,-0.003369892729101363,0.0007222142012772298,-0.0038686504869774618,-0.0037286819782382736,2.9535641370658766e-05,9.075948457423335e-05,2.436323271518758e-05,2.5764568536802637e-05
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,CORAL,0.1,6,100,0.6434410210770007,0.573608109568276,1.0,0.0105512930425979,0.019356023335310047,4.619085675904856e-05,-0.0019387855243806185,0.0011517736615300669,-0.0028828516737584332,-0.002770209263459075,3.940131233682328e-06,1.2223133382053517e-06,8.579290145580253e-06,7.932109637164659e-06
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,CORAL,0.1,7,100,0.6012099924114579,0.742520806651667,1.0,0.0120549634996394,0.009302086393511074,-0.0019983683938291715,0.0012803950984050527,-8.758008937898823e-05,-0.003597160697667433,-0.0035823284769099014,1.0750290038007966e-05,3.651111944423606e-06,2.5561368308124553e-06,2.5089295447931128e-06
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,CORAL,1.0,0,100,0.8594103195745224,1.5329475513017876,1.0,0.0287425837498986,0.2297505997040327,-0.025442094645784202,-0.005580090102350494,-0.016584483411844396,-0.0024943252498304948,-0.00289203688014402,0.00039449922448338135,7.845727677161666e-05,0.0005266001202498695,0.000508505105233709
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,CORAL,1.0,1,100,0.7642680708104175,0.5815396072100897,1.0,0.0190054597975768,0.03688136684344953,-0.005608907598888007,-0.0076947017925494965,-0.009987687040108481,-0.0035934055863403648,-0.0037185249811096427,4.350537418311984e-06,1.917370939485509e-05,4.062248362583595e-06,3.57354644159858e-06
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,CORAL,1.0,2,100,0.7616544929263195,1.0724269353203284,1.0,0.016170830625898,0.17420232979205122,-0.03895056429867792,-0.004116768634628239,-0.0025886490142249027,-0.0011677769158106575,-0.0011538097793700628,0.0012133933203647665,0.001322188883153738,0.0014275390224189537,0.0014285946521928193
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,CORAL,1.0,3,100,0.7554072288813539,1.6891936429695846,1.0,0.0157824808144393,0.4335341512053563,0.0019780954846205785,0.0005212035485440978,0.0021896351225310865,0.0049205516818688,0.004921391038089928,2.1225341134046763e-06,4.4749018407308834e-08,8.658048472724463e-06,8.662988715072443e-06
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,CORAL,1.0,4,100,0.6903308960549238,1.5310929727640408,1.0,0.0167042767967127,0.39129543289677915,0.02596116523044618,0.0025394677772666,-0.0006376563037750254,0.004906570050207374,0.004773711217889357,0.000548575911588279,0.0007074973070093498,0.00044329597820373515,0.0004489082075342103
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,CORAL,1.0,5,100,0.6726677614958468,0.5382644648737923,1.0,0.0122887075285911,0.01543079749019303,-0.0017568278986321668,-0.003593129290271789,-0.0013645994547541902,-0.003158417903215047,-0.0030908209694878713,3.3720028009376126e-06,1.5384315218693904e-07,1.9644545409466388e-06,1.7795375130910324e-06
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,CORAL,1.0,6,100,0.6606335317864543,3.157723962344867,1.0,0.0068101848041985,1.604094934547442,-0.10279972979594937,0.015407360528923667,0.024452855201884113,0.03943913362577106,0.03944147963991444,0.01397291620307269,0.016193220388630837,0.02023189426750284,0.020232561661777275
