backbone,fold,subject_id,n_s1_validation,n_s2,adaptation_effect_stability,decision_stability,representation_stability,raw_delta2,certificate_se,certificate_snr,certificate_lcb90,s1_parameter_relative_change,s1_anchor_confidence,identity_I,identity_status,feature_input_sessions,s3_feature_input_accessed,seed_count,Delta2,Delta3,anchor_S3_BA,adapted_S3_BA,R_sign,R_safe,H,safe_given_positive_certificate,signed_persistence,reliability_probability,training_selected_threshold,reliability_gate,policy_execution_status,anchor_policy_BA,always_adapt_policy_BA,simple_gate,simple_gate_policy_BA,reliability_gate_policy_BA
EEGNet,4,7,60.0,200.0,-0.2344944084105539,-0.3329619374018532,-0.3289597227780028,-0.0016666666666666,0.0090469848820169,-0.1236038624446886,-0.0132608443056737,0.1001725643873214,0.8506039839698404,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,-0.0016666666666666,-0.0049999999999999,0.8099999999999999,0.805,1,0,0,0,8.333333333332834e-06,,0.6784818028034655,False,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.8099999999999999,0.805,False,0.8099999999999999,0.8099999999999999
EEGNet,2,9,60.0,200.0,-0.2949255540429966,-0.2799715365180622,-0.2800623908624811,-0.02,0.0179945481465013,-1.1824029001543706,-0.0430609413484164,0.1442651972174644,0.7190337166129127,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,-0.02,-0.0033333333333333,0.6183333333333333,0.615,1,0,0,0,6.6666666666666e-05,,0.6244046755549915,False,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.6183333333333333,0.615,False,0.6183333333333333,0.6183333333333333
EEGNet,1,11,60.0,200.0,-0.2308794257231004,-0.2717649592585286,-0.2831076904216091,0.0183333333333333,0.0126141190084165,1.5004588999529902,0.0021676893701312,0.1723322942852974,0.8637424616340099,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,0.0183333333333333,0.0133333333333333,0.7183333333333334,0.7316666666666668,1,1,0,1,0.00024444444444444334,0.8259423972641056,0.6029932600210385,True,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.7183333333333334,0.7316666666666668,True,0.7316666666666668,0.7316666666666668
EEGNet,4,12,60.0,200.0,-0.090510084535589,-0.1515527758264949,-0.1935381587175291,9.251858538542969e-18,0.0194481921030554,4.642816502607265e-05,-0.0249238610366828,0.2141660650571187,0.6857086071763526,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,0.0,-0.0033333333333333,0.73,0.7266666666666666,0,0,0,0,-0.0,0.6440955042716806,0.6784818028034655,False,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.73,0.7266666666666666,True,0.7266666666666666,0.73
EEGNet,1,13,60.0,200.0,-0.518983946785731,-1.8743211035370595,-1.0570059610901212,-0.0033333333333333,0.0151910121905504,0.0310555702858915,-0.0228013987883403,0.2102012087901433,0.9089680339338164,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,-0.0033333333333334,0.005,0.85,0.855,0,0,0,1,-1.6666666666667e-05,,0.6029932600210385,False,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.85,0.855,False,0.85,0.85
EEGNet,4,14,60.0,200.0,-0.1342989636148645,-0.1547673060798068,-0.2150721054216898,0.0016666666666666,0.0194903971858887,0.0956373904110425,-0.0233112823599951,0.1806814794739087,0.6628901636728982,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,0.0016666666666666,0.0099999999999999,0.5716666666666667,0.5816666666666667,1,1,0,1,1.6666666666665834e-05,0.6673771990229646,0.6784818028034655,False,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.5716666666666667,0.5816666666666667,True,0.5816666666666667,0.5716666666666667
EEGNet,0,16,60.0,200.0,-0.1543062291247726,-0.186852920644668,-0.2302296241587207,-0.0166666666666666,0.0229826465955131,-0.8045833345115984,-0.0461201133915047,0.3071855753660202,0.6731728133905183,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,-0.0166666666666666,-0.0016666666666667,0.5283333333333333,0.5266666666666667,1,0,0,0,2.7777777777778223e-05,,0.6200514579516561,False,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.5283333333333333,0.5266666666666667,False,0.5283333333333333,0.5283333333333333
EEGNet,4,17,60.0,200.0,-0.3737275020121609,-0.3811985684191705,-0.3565555344210397,-0.0066666666666666,0.0108329189936755,-0.498617960440165,-0.0205496109624294,0.1693584372599919,0.785866783690034,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,-0.0066666666666666,6.649773324577761e-17,0.8183333333333334,0.8183333333333334,0,0,0,1,-4.43318221638513e-19,,0.6784818028034655,False,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.8183333333333334,0.8183333333333334,False,0.8183333333333334,0.8183333333333334
EEGNet,1,18,60.0,200.0,-0.5089156015569567,-0.597818970638257,-0.4032228328754906,0.0033333333333333,0.0167893145397597,0.1833842223578209,-0.0181830389995164,0.3305743883053462,0.6999063178230694,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,0.0033333333333333,0.0099999999999999,0.635,0.645,1,1,0,1,3.3333333333332664e-05,0.548991463837315,0.6029932600210385,False,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.635,0.645,True,0.645,0.635
EEGNet,0,19,60.0,200.0,-1.8961065435249875,-2.3650336465193016,-1.3825399220664305,0.0016666666666666,0.0029251799497448,0.1899222718768069,-0.0020821022774285,0.2196771651506424,0.6537323994676474,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,0.0016666666666666,-0.0033333333333333,0.9483333333333333,0.945,0,0,1,0,-5.555555555555278e-06,0.7811971413329106,0.6200514579516561,True,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.9483333333333333,0.945,True,0.945,0.945
EEGNet,0,21,60.0,200.0,-0.203511345834201,-0.105416481101442,-0.2374453361231607,0.0033333333333333,0.0158710182662317,0.2335265070397759,-0.0170061949725428,0.1847417081395785,0.7832340185106478,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,0.0033333333333333,0.0,0.8300000000000001,0.8300000000000001,0,1,0,1,0.0,0.6135127069616463,0.6200514579516561,False,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.8300000000000001,0.8300000000000001,True,0.8300000000000001,0.8300000000000001
EEGNet,2,22,60.0,200.0,-0.4770542690723352,-0.3831413851368682,-0.387920898596018,0.0033333333333333,0.0101952121879867,0.4791958370774976,-0.0097323568072404,0.2605780363082886,0.7728485580815011,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,0.0033333333333332,0.0049999999999999,0.75,0.7549999999999999,1,1,0,1,1.6666666666665668e-05,0.6750125763704494,0.6244046755549915,True,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.75,0.7549999999999999,True,0.7549999999999999,0.7549999999999999
EEGNet,3,23,60.0,200.0,-0.4926416945134817,-0.7631913304866217,-0.6661055708427851,-0.0066666666666666,0.0118132062559989,-0.6414110917470208,-0.0218058996381433,0.2150317430496215,0.8233960327840029,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,-0.0066666666666665,-0.0016666666666667,0.9583333333333334,0.9566666666666668,1,0,0,0,1.1111111111111054e-05,,0.0,False,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.9583333333333334,0.9566666666666668,False,0.9583333333333334,0.9583333333333334
EEGNet,3,24,60.0,199.0,-0.1537115529090582,-0.0646841124783677,-0.2332873953903871,-0.0067003367003366,0.009815213885859,-0.7697913447317344,-0.0192790394219144,0.3511814177036285,0.9007044097859019,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,-0.0067003367003366,0.0119423400673399,0.8922032828282829,0.9041456228956228,0,0,0,1,-8.001769944109779e-05,,0.0,False,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.8922032828282829,0.9041456228956228,False,0.8922032828282829,0.8922032828282829
EEGNet,2,25,60.0,200.0,-0.2253207823486047,-0.2580817871806873,-0.490264513615203,-0.0233333333333333,0.012572588089238,-1.7282780133009206,-0.0394457532820437,0.2867149809996287,0.869054527695582,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,-0.0233333333333333,-0.0083333333333333,0.9833333333333334,0.975,1,0,0,0,0.0001944444444444434,,0.6244046755549915,False,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.9833333333333334,0.975,False,0.9833333333333334,0.9833333333333334
EEGNet,2,26,60.0,200.0,-0.6066720549980527,-0.9569792869490898,-0.7093338546748909,-0.005,0.0145245636750672,-0.2465433651178586,-0.0236139773166347,0.3043407003084818,0.7513729518936761,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,-0.005,0.0066666666666666,0.745,0.7516666666666666,0,0,0,1,-3.3333333333333e-05,,0.6244046755549915,False,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.745,0.7516666666666666,False,0.745,0.745
EEGNet,1,27,60.0,200.0,-0.2490800357695268,-0.2226546536898931,-0.3506403831416507,0.0166666666666666,0.0166520819748981,0.8893082733410343,-0.004673835057841,0.1630522360404332,0.6922532029593592,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,0.0166666666666666,-0.0033333333333332,0.61,0.6066666666666667,0,0,1,0,-5.555555555555311e-05,0.7517481213311782,0.6029932600210385,True,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.61,0.6066666666666667,True,0.6066666666666667,0.6066666666666667
EEGNet,0,28,60.0,200.0,-0.3209656229741232,-0.7043657846422436,-0.5482268466069792,0.0683333333333333,0.0242160844386945,2.795799484711458,0.0372991724095641,0.1867475832502047,0.8585527689717928,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,0.0683333333333333,0.0566666666666666,0.6466666666666666,0.7033333333333335,1,1,0,1,0.003872222222222216,0.7104633242351964,0.6200514579516561,True,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.6466666666666666,0.7033333333333335,True,0.7033333333333335,0.7033333333333335
EEGNet,2,29,60.0,200.0,-0.4961664290703918,-0.5473969171702636,-0.5200120162886165,0.0016666666666666,0.0139677579771476,0.1673731809255953,-0.0162337354360949,0.1784165402253469,0.7215661627434188,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,0.0016666666666666,0.0016666666666667,0.8099999999999999,0.8116666666666666,1,1,0,1,2.777777777777722e-06,0.5987115093633917,0.6244046755549915,False,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.8099999999999999,0.8116666666666666,True,0.8116666666666666,0.8099999999999999
EEGNet,3,30,60.0,200.0,-0.1783769606363448,-0.3130610639275921,-0.3373432005830746,1.8503717077085938e-17,0.008893888346695,0.1296943855812806,-0.0113979765344858,0.2847893337408702,0.9197489174250134,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,3.353798720221827e-17,-0.0049999999999999,0.8866666666666667,0.8816666666666667,0,0,1,0,-1.67689936011088e-19,0.5879500545737046,0.0,True,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.8866666666666667,0.8816666666666667,True,0.8816666666666667,0.8816666666666667
EEGNet,3,31,60.0,200.0,-0.9827569859578658,-0.1427585945681199,-0.6765389333975786,-0.005,0.0213314511711223,-0.2172443284186692,-0.03233735464369,0.0824548949797948,0.6927724155166605,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,-0.005,-0.0083333333333333,0.5816666666666667,0.5733333333333333,1,0,0,0,4.16666666666665e-05,,0.0,False,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.5816666666666667,0.5733333333333333,False,0.5816666666666667,0.5816666666666667
EEGNet,4,32,60.0,199.0,-0.1064803597299509,-0.1156839471212701,-0.2284302476545749,0.0012962962962963,0.0221828924091983,0.0926873143169829,-0.0271322241990192,0.1849351972341537,0.6786500164644633,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,0.0012962962962963,-3.23815048849004e-17,0.5766666666666667,0.5766666666666667,0,0,1,0,-4.1976024850796935e-20,0.6747622635301312,0.6784818028034655,False,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.5766666666666667,0.5766666666666667,True,0.5766666666666667,0.5766666666666667
EEGNet,0,33,60.0,200.0,-0.6936817701566587,-0.7071705159938776,-0.560184757415174,0.0099999999999999,0.0083786786957083,0.970926775278667,-0.0007377087996802,0.2833086401224136,0.8896350962510161,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,0.0099999999999999,0.0066666666666665,0.9483333333333333,0.955,1,1,0,1,6.666666666666433e-05,0.7145260631889028,0.6200514579516561,True,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.9483333333333333,0.955,True,0.955,0.955
EEGNet,2,34,60.0,200.0,-0.2180577208029327,-0.2029848039713795,-0.4185522544075373,0.0083333333333333,0.0188404455214917,0.3142783325153001,-0.0158116691202921,0.151982362071673,0.660337212839594,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,0.0083333333333333,-0.0016666666666666,0.5633333333333334,0.5616666666666666,0,0,1,0,-1.3888888888888278e-05,0.6580540998944181,0.6244046755549915,True,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.5633333333333334,0.5616666666666666,True,0.5616666666666666,0.5616666666666666
EEGNet,2,35,60.0,200.0,-0.3645237035160373,-0.391363373546773,-0.3822030482786547,0.0,1.0000000000000002e-08,0.0,-1.2815515655446002e-08,0.1592247014244397,0.9354759265007092,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,0.0,0.0016666666666666,0.9433333333333334,0.945,0,0,0,1,0.0,,0.6244046755549915,False,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.9433333333333334,0.945,False,0.9433333333333334,0.9433333333333334
EEGNet,1,36,60.0,200.0,-0.431859808195425,-0.7604046314515663,-0.5505417413181696,-1.8503717077085938e-17,0.0066272679574356,0.3452409714425323,-0.0084931856261352,0.0957267383734385,0.8466824186332947,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,-1.006139616066548e-16,0.0,0.975,0.975,0,0,0,1,-0.0,,0.6029932600210385,False,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.975,0.975,False,0.975,0.975
EEGNet,0,37,60.0,200.0,-0.4213581911087073,-0.5797662902203732,-0.4375258286467476,0.0116666666666666,0.0156987270402468,0.6947922454255778,-0.008452061548819,0.2926918218533198,0.7385594631512111,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,0.0116666666666666,-0.0066666666666666,0.8733333333333334,0.8666666666666667,0,0,1,0,-7.777777777777656e-05,0.6358920481650999,0.6200514579516561,True,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.8733333333333334,0.8666666666666667,True,0.8666666666666667,0.8666666666666667
EEGNet,3,38,60.0,200.0,-2.781169436668885,-1.3235347588078898,-1.9087073932091776,-0.0016666666666666,0.0158202867215629,-0.1771280035493674,-0.0219411798820501,0.1203113322456677,0.6374318145191046,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,-0.0016666666666666,0.0199999999999999,0.4499999999999999,0.47,0,0,0,1,-3.333333333333183e-05,,0.0,False,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.4499999999999999,0.47,False,0.4499999999999999,0.4499999999999999
EEGNet,3,41,60.0,200.0,-1.2807335831745672,-1.4977648862281212,-0.9596139363209512,0.0083333333333333,0.0153349737048109,0.4881524105125817,-0.0113192262256525,0.0849965785940488,0.9715863712917808,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,0.0083333333333332,-0.0083333333333333,0.8383333333333334,0.8300000000000001,0,0,1,0,-6.944444444444305e-05,0.6074769773160839,0.0,True,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.8383333333333334,0.8300000000000001,True,0.8300000000000001,0.8300000000000001
EEGNet,3,42,60.0,200.0,-0.8103064024159478,-0.081735618641629,-0.3837957888088883,0.0016666666666667,0.0148346196909154,0.1440780710800259,-0.0173446634224847,0.0886110564072926,0.8254008318755206,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,0.0016666666666668,0.0099999999999999,0.6916666666666668,0.7016666666666667,1,1,0,1,1.6666666666667833e-05,0.7334365942267072,0.0,True,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.6916666666666668,0.7016666666666667,True,0.7016666666666667,0.7016666666666667
EEGNet,1,44,60.0,200.0,-0.9260405586313866,-0.8813196226846068,-0.5849059837803731,-0.0083333333333333,0.0126150464266175,-0.70201456592934,-0.0245001658307828,0.3810620605945587,0.7815635500754411,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,-0.0083333333333333,0.0116666666666665,0.7933333333333333,0.805,0,0,0,1,-9.722222222222045e-05,,0.6029932600210385,False,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.7933333333333333,0.805,False,0.7933333333333333,0.7933333333333333
EEGNet,1,45,60.0,200.0,-0.4938757682419385,-0.3416309284514138,-0.3716042851190026,-0.0149999999999999,0.0115450332729093,-1.2846492956310962,-0.0297955554651614,0.1659690663218498,0.8947531059190403,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,-0.0149999999999999,-0.0033333333333333,0.9466666666666668,0.9433333333333334,1,0,0,0,4.999999999999917e-05,,0.6029932600210385,False,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.9466666666666668,0.9433333333333334,False,0.9466666666666668,0.9466666666666668
EEGNet,4,47,60.0,200.0,-0.0917643632214447,-0.0857422039772288,-0.1644191945810482,-0.0066666666666666,0.0109313886376601,-0.7958834755919817,-0.0206758048888365,0.0808608482281367,0.8850408346203428,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,-0.0066666666666667,0.0066666666666666,0.9533333333333333,0.96,0,0,0,1,-4.444444444444422e-05,,0.6784818028034655,False,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.9533333333333333,0.96,False,0.9533333333333333,0.9533333333333333
EEGNet,4,48,60.0,200.0,-0.1314487719835417,-0.3049507441611865,-0.2698686194508914,0.0033333333333333,0.0094055544472518,0.1026660783880111,-0.0087203696933572,0.1908086364467938,0.8649602993886335,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,0.0033333333333333,0.005,0.7916666666666666,0.7966666666666667,1,1,0,1,1.66666666666665e-05,0.6279599727319933,0.6784818028034655,False,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.7916666666666666,0.7966666666666667,True,0.7966666666666667,0.7916666666666666
EEGNet,2,49,60.0,200.0,-0.2243845620896201,-0.2669301173425207,-0.2952582025883299,0.0016666666666666,0.0086289668774007,-0.3185313644850677,-0.0093917993440987,0.3091512521107991,0.8587374779732704,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,0.0016666666666667,0.01,0.9016666666666668,0.9116666666666668,1,1,0,1,1.6666666666667e-05,0.5088733767250813,0.6244046755549915,False,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.9016666666666668,0.9116666666666668,True,0.9116666666666668,0.9016666666666668
EEGNet,4,50,60.0,200.0,-0.2902320322131345,-0.3457025306688721,-0.3182093670233325,0.0,0.0023487131404387,0.0,-0.0030099970021444,0.3109253346920013,0.9063959690600486,,UNAVAILABLE_NO_LEGAL_TARGET_LEVEL_FROZEN_SCORE,"S1_validation,S2",False,3,0.0,0.0049999999999999,0.9383333333333334,0.9433333333333334,0,0,0,1,0.0,,0.6784818028034655,False,EXECUTED_NESTED_TRAINING_FOLD_THRESHOLD,0.9383333333333334,0.9433333333333334,False,0.9383333333333334,0.9383333333333334
