task,model,fold,seed,status,elapsed_seconds,peak_cuda_bytes,checkpoint_sha256,normalizer_sha256,split_sha256
OpenBMI_MI,ModernTCN,3,2,complete,167.82551239999975,8721458176,8f4311e95f4c2d12566db97810d8247340688d1e0fe66b35eca6b12dc3e5de81,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_MI,ModernTCN,4,0,complete,434.93617769999946,8580670976,f4382fc03edf899e8783b76accae1cd1265030297eed0c77355c98324e252c44,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_MI,ModernTCN,4,1,complete,525.7010442999999,8580670976,8baa0a70acfdc7ea436c6c89ea484c81ba9db6d4ed2cd7e55d8d051bfc9c5b32,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_MI,ModernTCN,4,2,complete,336.85516629999984,8580670976,43a4d21bf69975e0a5354cc4ae74122fb20552df9a2635dbd7a6d5bc353c3140,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_ERP,ModernTCN,0,0,complete,2578.9460089999993,6991970304,53724cba1cf9ba7a6005a02b8d5744024cc331df636bdce9b75e7d6d5e2ddce4,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_ERP,ModernTCN,0,1,complete,3720.0448712999987,6991970304,88322dafefe0b23a1102069512dd7de368c3eb7165e11266c4ac69f25a6d8cb6,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_ERP,ModernTCN,0,2,complete,2847.879383700001,6991970304,ba350eb7594e8872a7d85498d21bdc62b7b3d7901e6c0f53d5f513fea73ebea3,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_ERP,ModernTCN,1,0,complete,2707.432265399999,6991970304,75aa99788c19be396df6362c247a2444595b7011f8fed1ba712580c605f06d35,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_ERP,ModernTCN,1,1,complete,2841.289426899999,6991970304,98a12488a75a7b747cee08fc3ab898edec59257def8728f2ddd61ad9a314d5eb,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_ERP,ModernTCN,1,2,complete,4561.921751500002,6991970304,7b36d1d6fca61ba4231c04b6dc8ed267857d749503f40976b732a9448a55f2e8,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_ERP,ModernTCN,2,0,complete,2579.500784,7061223936,4acbd13c31e8b1b0462d27511ed1d342b558cce770195ac09163c331de43ddaa,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_ERP,ModernTCN,2,1,complete,2577.4163143000005,7061223936,6c6ae83ccf6005c32cacf0e969a7ba2e05e35f544d284c87af56e80929c418aa,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_ERP,ModernTCN,2,2,complete,2551.7296247999984,7061223936,1fa7b867a54f40e4f380ec26ca63dce94607b38f56375ed75f351adf68a4aabc,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_ERP,ModernTCN,3,0,complete,5642.806686099997,7061223936,c9340558c61f66d0d1b1ab3c8f7bc993b30ca41321885bc4ed13ef74e5e6c537,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_ERP,ModernTCN,3,1,complete,4224.948532599999,7130675200,8e5a1221bfcba67e6cd474a8654c245290db9070628fe924e4eaf89288b67f86,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_ERP,ModernTCN,3,2,complete,2313.3747129999974,7130675200,056614e1e23e2e3e355de4d3eaa42cfbf1c41bb20d0d34a826460bee5045a031,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_ERP,ModernTCN,4,0,complete,759.8269377999968,7001671680,8eb6315305b7239c7e1101505ffa8af937b1c542e4259f77ce699247153c0ea7,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_ERP,ModernTCN,4,1,complete,572.3816989000043,7001671680,10cc8fcd70f977de497b97979bfa45e4917249e80b7c1aecce22daffb012972d,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_ERP,ModernTCN,4,2,complete,438.1456366999919,7001012224,2fc68dfc50be281b49a68df0f6ebcc580c2c5e8c461f39e256d484327fff38b6,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_SSVEP,ModernTCN,0,0,complete,65.8755170000004,8586287616,707b238466bd0ba69de50345d2f448b152d4885148cebfcad68bb408d9e976c5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_SSVEP,ModernTCN,0,1,complete,85.07267209999554,8587280384,dba9ad56bd2583679b21289cfbb935089ccdeab6c312e969da7f209f4906224d,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_SSVEP,ModernTCN,0,2,complete,67.69702649999817,8587261440,8cce48c5de188c08f77aee09545f8dd4671c58e772246fc73e60ce15064fa886,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_SSVEP,ModernTCN,1,0,complete,51.12791150000703,8586287616,d3feea8940bf65d7875172c89992ea613a9f7386ebe499c7bacb89fbd59b843d,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_SSVEP,ModernTCN,1,1,complete,62.78878380000242,8587261440,3d5b68f785824fd611f44043fc03ed2159b13b3bd7c31909f2b522d94a54c810,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_SSVEP,ModernTCN,1,2,complete,58.210390899999766,8587261440,ba370de7da82f4f767097e39a8b372e1d37894e9ed77a20300e2bbefe0cd3c5c,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_SSVEP,ModernTCN,2,0,complete,90.85496319999947,8586287616,bd7fcded3d96e65c0c6a4e25a42ece59793f42f8e1b44c0dc7b8089297df77d5,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_SSVEP,ModernTCN,2,1,complete,88.84045840000908,8587261440,275dcca9243bd31049b89a00bcffd6efe67b5d2b34b153acfe2807c7a955015d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_SSVEP,ModernTCN,2,2,complete,60.693473100007395,8587261440,c0157fcddab7c6d15cf1ebda8b2881a3ad765df37f4cfcb2b021a632639cc65a,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_SSVEP,ModernTCN,3,0,complete,60.07758630000171,8586287616,8f76fb436e3bca8f6e3eedcc9af2baa167beb68ef490beb382ab2cd2f562d052,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_SSVEP,ModernTCN,3,1,complete,72.9574808000034,8587261440,dee3c168eb9a26bd6b95fbbedf17365864459772b35c8b277f5010ff0625ee2e,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_SSVEP,ModernTCN,3,2,complete,109.01543970000057,8587261440,271929985e72f638a885f55d9dc48921e652e6abbf88651c6d0d8884000f6d8d,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_SSVEP,ModernTCN,4,0,complete,60.06170820000261,8586287616,09c102eafd5298b4c98bfc9fe29f3a00441e8e00f81b15cb5f59d9dcdcfc548b,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_SSVEP,ModernTCN,4,1,complete,94.0720125999942,8586287616,41e5d29aa59c20ad9c96b06b5183ac77a88d49700950219eba578151e2145bbb,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
OpenBMI_SSVEP,ModernTCN,4,2,complete,115.40258659998653,8586287616,f7bd019b3cfd4b671e8a1e4384303af7ed4d868c574c1f13e9a91838f182921b,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
WBCIC_MI,ModernTCN,0,0,complete,139.68562939999538,9416451584,01d00fb9d9520385ec5ad4740c888be10df68b39da40917c224dbe38658b694e,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
WBCIC_MI,ModernTCN,0,1,complete,110.02085899999656,9416451584,e777856335a33460020a0f99bdd04e54c69e4436b18fc3c215fb36df401c469d,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
WBCIC_MI,ModernTCN,0,2,complete,119.37300259999756,9416451584,fa516442c57566ba91ed71c8c7c2ed4507f0c2eaac81f8258d4bf21a65017062,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
WBCIC_MI,ModernTCN,1,0,complete,139.96485050000047,9463792640,c092de14384290e16635bccd1ae2e3c56ca2fa1ff2ccf4edc1478725a4c81f8e,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
WBCIC_MI,ModernTCN,1,1,complete,131.6812282000028,9463792640,4a506e86c36478236063a0f5b5cfdf3432f2f618833d5623c69a3e808727901b,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
WBCIC_MI,ModernTCN,1,2,complete,131.53450369999337,9463792640,8f3f5ecb99409df8d648a5baca8e7bfdec28773555aa1d6a1fa58ae6e5867ee9,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
WBCIC_MI,ModernTCN,2,0,complete,154.80537259999983,9465633792,4f1dcadd5e880263c3f40ae0090d58004179340104f0c51d74367161e449ce9f,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
WBCIC_MI,ModernTCN,2,1,complete,184.86783189998823,9465633792,64b24d5204c3861d7a7ba8515d7e2c3ff9bfe00ebadb0ef6048634769957de8c,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
WBCIC_MI,ModernTCN,2,2,complete,125.19067349999386,9465633792,c43275f370eaa3098457219e69256a8340564f4a17564eb335d380124a3f095d,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
WBCIC_MI,ModernTCN,3,0,complete,179.00759470000048,9463872512,397481566e444b2f9fea0e3b6c2cfcea94ab061f38923e6fa68bb71bd0a29eed,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
WBCIC_MI,ModernTCN,3,1,complete,116.4286531000107,9463872512,790e78c56ed1ba3a1e546cb9a902931d9cabdf5cbd92dff14f85f762c78c2e12,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
WBCIC_MI,ModernTCN,3,2,complete,142.80417940000189,9463872512,292da25307172d7e9c010f7c3426249aba32b886e7f57c9c0de17aabe85fc787,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
WBCIC_MI,ModernTCN,4,0,complete,195.0845749,9465633792,8f801072a96ac081aa30c871e44c9b43ee3de4e95dd2dec0a30120256065a45a,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
WBCIC_MI,ModernTCN,4,1,complete,118.8169867000106,9465633792,254c197d3c9668192adf55865d5709f987db66611b4f90c65a95fca980e3cac3,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
WBCIC_MI,ModernTCN,4,2,complete,130.6755361999967,9465633792,db091aad26fcacd19fda0411ecd3475eab2513500627f492f544ad0e47330677,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068
