diagnostic,task,fold,subject_id,method,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,3,sub-3,LiteBN_XC,0.825,0.8249956248906223,0.825,200,1822bdcafafaccdfca0dcf7a73c8036903587be0f3e435150cb95e8a7b22484f,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,3,sub-3,LiteBN_XNG,0.84,0.8383838383838383,0.84,200,a43e39827a9c1c1436e19bd5f6c0c7fb2af4b75a7f4d49e03dea81fca4220e47,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,3,sub-31,LiteBN_XC,0.63,0.6254681647940075,0.63,200,1822bdcafafaccdfca0dcf7a73c8036903587be0f3e435150cb95e8a7b22484f,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,3,sub-31,LiteBN_XNG,0.5549999999999999,0.5425458096682172,0.555,200,a43e39827a9c1c1436e19bd5f6c0c7fb2af4b75a7f4d49e03dea81fca4220e47,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,3,sub-33,LiteBN_XC,0.96,0.96,0.96,200,1822bdcafafaccdfca0dcf7a73c8036903587be0f3e435150cb95e8a7b22484f,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,3,sub-33,LiteBN_XNG,0.95,0.9499799919967987,0.95,200,a43e39827a9c1c1436e19bd5f6c0c7fb2af4b75a7f4d49e03dea81fca4220e47,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,3,sub-38,LiteBN_XC,0.485,0.4754398920322885,0.485,200,1822bdcafafaccdfca0dcf7a73c8036903587be0f3e435150cb95e8a7b22484f,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,3,sub-38,LiteBN_XNG,0.44000000000000006,0.4318181818181818,0.44,200,a43e39827a9c1c1436e19bd5f6c0c7fb2af4b75a7f4d49e03dea81fca4220e47,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,3,sub-42,LiteBN_XC,0.6399999999999999,0.6390977443609023,0.64,200,1822bdcafafaccdfca0dcf7a73c8036903587be0f3e435150cb95e8a7b22484f,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,3,sub-42,LiteBN_XNG,0.71,0.7085720028137876,0.71,200,a43e39827a9c1c1436e19bd5f6c0c7fb2af4b75a7f4d49e03dea81fca4220e47,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,4,sub-17,LiteBN_XC,0.8400000000000001,0.839421918908069,0.84,200,e09871a5929ca366614e3b47dba1b19891c114b57fe3ee98a582d619c6778ecc,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
