BA,accuracy,dataset,fold,macro_F1,seed,subject_id,task,trials
0.8478787878787879,0.902020202020202,OpenBMI,3,0.8316739702015776,1,4,OpenBMI_ERP,1980
0.9533333333333334,0.9585858585858585,OpenBMI,3,0.9293264685346951,1,12,OpenBMI_ERP,1980
0.8778787878787879,0.8752525252525253,OpenBMI,3,0.811581064717624,1,13,OpenBMI_ERP,1980
0.7715151515151515,0.8272727272727273,OpenBMI,3,0.7311303673868712,1,17,OpenBMI_ERP,1980
0.8745454545454545,0.9262626262626262,OpenBMI,3,0.8691671011470281,1,18,OpenBMI_ERP,1980
0.8109090909090909,0.8464646464646465,OpenBMI,3,0.7627830429601044,1,24,OpenBMI_ERP,1980
0.6712121212121211,0.843939393939394,OpenBMI,3,0.6883555869781922,1,25,OpenBMI_ERP,1980
0.8296969696969697,0.897979797979798,OpenBMI,3,0.8210946879489854,1,29,OpenBMI_ERP,1980
0.9481818181818182,0.945959595959596,OpenBMI,3,0.9106217370669198,1,36,OpenBMI_ERP,1980
0.9424242424242424,0.9606060606060606,OpenBMI,3,0.9309177507921824,1,37,OpenBMI_ERP,1980
0.603939393939394,0.7661616161616162,OpenBMI,3,0.5987234297735362,1,39,OpenBMI_ERP,1980
0.7442424242424243,0.8484848484848485,OpenBMI,3,0.7361332234036504,1,42,OpenBMI_ERP,1980
0.633030303030303,0.7661616161616162,OpenBMI,3,0.618825308030348,1,51,OpenBMI_ERP,1980
0.6115151515151516,0.7929292929292929,OpenBMI,3,0.6150205531032625,1,54,OpenBMI_ERP,1980
0.8709090909090909,0.9121212121212121,OpenBMI,3,0.8503658765401213,2,4,OpenBMI_ERP,1980
0.9563636363636363,0.9494949494949495,OpenBMI,3,0.9167310108855279,2,12,OpenBMI_ERP,1980
0.873939393939394,0.8444444444444444,OpenBMI,3,0.7809517378317297,2,13,OpenBMI_ERP,1980
0.7745454545454545,0.8,OpenBMI,3,0.7111827187015156,2,17,OpenBMI_ERP,1980
0.8596969696969696,0.9035353535353535,OpenBMI,3,0.8370036742918099,2,18,OpenBMI_ERP,1980
0.7875757575757576,0.7934343434343434,OpenBMI,3,0.7111036829624947,2,24,OpenBMI_ERP,1980
0.6563636363636364,0.8292929292929293,OpenBMI,3,0.6680357142857143,2,25,OpenBMI_ERP,1980
0.8551515151515152,0.897979797979798,OpenBMI,3,0.8292858655047839,2,29,OpenBMI_ERP,1980
0.9290909090909091,0.908080808080808,OpenBMI,3,0.8595363718006286,2,36,OpenBMI_ERP,1980
0.9230303030303031,0.9484848484848485,OpenBMI,3,0.9100787011724141,2,37,OpenBMI_ERP,1980
0.6621212121212121,0.7540404040404041,OpenBMI,3,0.6298129101336729,2,39,OpenBMI_ERP,1980
0.7515151515151515,0.8202020202020202,OpenBMI,3,0.7169138436230915,2,42,OpenBMI_ERP,1980
0.6678787878787878,0.7878787878787878,OpenBMI,3,0.6517232078989645,2,51,OpenBMI_ERP,1980
0.6145454545454545,0.7838383838383839,OpenBMI,3,0.6137120727284662,2,54,OpenBMI_ERP,1980
0.8748484848484848,0.9348484848484848,OpenBMI,4,0.8808403595782807,0,4,OpenBMI_ERP,1980
0.9660606060606061,0.9717171717171718,OpenBMI,4,0.9507448683686814,0,12,OpenBMI_ERP,1980
0.9024242424242425,0.9121212121212121,OpenBMI,4,0.8583388157894737,0,13,OpenBMI_ERP,1980
0.763030303030303,0.8393939393939394,OpenBMI,4,0.7373922066828937,0,17,OpenBMI_ERP,1980
0.8051515151515152,0.9116161616161617,OpenBMI,4,0.8283598983335803,0,18,OpenBMI_ERP,1980
0.7721212121212121,0.8848484848484849,OpenBMI,4,0.7836982124341905,0,24,OpenBMI_ERP,1980
0.7048484848484848,0.8616161616161616,OpenBMI,4,0.7248303901837305,0,25,OpenBMI_ERP,1980
0.806969696969697,0.8924242424242425,OpenBMI,4,0.8065979742635072,0,29,OpenBMI_ERP,1980
0.9439393939393939,0.944949494949495,OpenBMI,4,0.908566305950816,0,36,OpenBMI_ERP,1980
0.9172727272727272,0.951010101010101,OpenBMI,4,0.9127665749639252,0,37,OpenBMI_ERP,1980
0.6736363636363636,0.8075757575757576,OpenBMI,4,0.6667978486160304,0,39,OpenBMI_ERP,1980
0.7948484848484849,0.8762626262626263,OpenBMI,4,0.78475577478825,0,42,OpenBMI_ERP,1980
0.6924242424242424,0.8207070707070707,OpenBMI,4,0.6866774391263164,0,51,OpenBMI_ERP,1980
0.6593939393939394,0.8141414141414142,OpenBMI,4,0.6613339530560074,0,54,OpenBMI_ERP,1980
0.8306060606060606,0.9237373737373737,OpenBMI,4,0.8531006435997959,1,4,OpenBMI_ERP,1980
0.9624242424242424,0.9676767676767677,OpenBMI,4,0.9440925719711075,1,12,OpenBMI_ERP,1980
0.9075757575757576,0.9207070707070707,OpenBMI,4,0.8699456245024016,1,13,OpenBMI_ERP,1980
0.7821212121212121,0.8590909090909091,OpenBMI,4,0.76293825760778,1,17,OpenBMI_ERP,1980
0.8406060606060606,0.9242424242424242,OpenBMI,4,0.8569526778266054,1,18,OpenBMI_ERP,1980
0.7848484848484849,0.897979797979798,OpenBMI,4,0.8037503140309006,1,24,OpenBMI_ERP,1980
0.7172727272727273,0.8702020202020202,OpenBMI,4,0.7400591234466303,1,25,OpenBMI_ERP,1980
0.8066666666666666,0.9,OpenBMI,4,0.8150262617035853,1,29,OpenBMI_ERP,1980
0.946060606060606,0.9484848484848485,OpenBMI,4,0.9137978132746929,1,36,OpenBMI_ERP,1980
0.9187878787878787,0.9595959595959596,OpenBMI,4,0.9260104893210341,1,37,OpenBMI_ERP,1980
0.6724242424242424,0.8237373737373738,OpenBMI,4,0.6760080850287716,1,39,OpenBMI_ERP,1980
0.8087878787878788,0.8934343434343435,OpenBMI,4,0.8084139557258216,1,42,OpenBMI_ERP,1980
0.6581818181818182,0.8242424242424242,OpenBMI,4,0.6663819699848356,1,51,OpenBMI_ERP,1980
0.6372727272727273,0.8156565656565656,OpenBMI,4,0.6458670524055021,1,54,OpenBMI_ERP,1980
0.8827272727272727,0.8873737373737374,OpenBMI,4,0.8255030215080152,2,4,OpenBMI_ERP,1980
0.95,0.9388888888888889,OpenBMI,4,0.901389511429852,2,12,OpenBMI_ERP,1980
0.8906060606060606,0.8944444444444445,OpenBMI,4,0.8352254153110319,2,13,OpenBMI_ERP,1980
0.7754545454545454,0.8075757575757576,OpenBMI,4,0.7172742021985287,2,17,OpenBMI_ERP,1980
0.8690909090909091,0.9030303030303031,OpenBMI,4,0.8391126820647206,2,18,OpenBMI_ERP,1980
0.8066666666666666,0.8737373737373737,OpenBMI,4,0.7868863187044066,2,24,OpenBMI_ERP,1980
0.7621212121212122,0.841919191919192,OpenBMI,4,0.7390954010586226,2,25,OpenBMI_ERP,1980
0.8457575757575757,0.8722222222222222,OpenBMI,4,0.7990109834996739,2,29,OpenBMI_ERP,1980
0.9257575757575758,0.9065656565656566,OpenBMI,4,0.8570913027787802,2,36,OpenBMI_ERP,1980
0.9190909090909091,0.9217171717171717,OpenBMI,4,0.8736807791043559,2,37,OpenBMI_ERP,1980
0.6648484848484848,0.7626262626262627,OpenBMI,4,0.6359405612133124,2,39,OpenBMI_ERP,1980
0.8033333333333333,0.843939393939394,OpenBMI,4,0.7577563539365681,2,42,OpenBMI_ERP,1980
0.64,0.7494949494949495,OpenBMI,4,0.6150970017636684,2,51,OpenBMI_ERP,1980
0.6509090909090909,0.7737373737373737,OpenBMI,4,0.6337910944652517,2,54,OpenBMI_ERP,1980
0.6900000000000001,0.69,OpenBMI,0,0.6726850385386971,0,4,OpenBMI_MI,100
0.6599999999999999,0.66,OpenBMI,0,0.6578099838969405,0,12,OpenBMI_MI,100
0.7,0.7,OpenBMI,0,0.6980676328502415,0,13,OpenBMI_MI,100
0.5700000000000001,0.57,OpenBMI,0,0.5647332725984411,0,17,OpenBMI_MI,100
0.55,0.55,OpenBMI,0,0.54995499549955,0,18,OpenBMI_MI,100
0.58,0.58,OpenBMI,0,0.5543293718166383,0,24,OpenBMI_MI,100
0.96,0.96,OpenBMI,0,0.959983993597439,0,25,OpenBMI_MI,100
0.6000000000000001,0.6,OpenBMI,0,0.5993589743589745,0,29,OpenBMI_MI,100
0.8300000000000001,0.83,OpenBMI,0,0.8298468621759583,0,36,OpenBMI_MI,100
0.64,0.64,OpenBMI,0,0.6394230769230769,0,37,OpenBMI_MI,100
0.63,0.63,OpenBMI,0,0.6214833759590792,0,39,OpenBMI_MI,100
0.63,0.63,OpenBMI,0,0.6269785260610949,0,42,OpenBMI_MI,100
0.6,0.6,OpenBMI,0,0.5998399359743898,0,51,OpenBMI_MI,100
0.71,0.71,OpenBMI,0,0.7092731829573935,0,54,OpenBMI_MI,100
0.74,0.74,OpenBMI,0,0.7331691297208538,1,4,OpenBMI_MI,100
0.6699999999999999,0.67,OpenBMI,0,0.6697027324592133,1,12,OpenBMI_MI,100
0.68,0.68,OpenBMI,0,0.68,1,13,OpenBMI_MI,100
0.59,0.59,OpenBMI,0,0.5777983729790959,1,17,OpenBMI_MI,100
0.6,0.6,OpenBMI,0,0.5998399359743898,1,18,OpenBMI_MI,100
0.6,0.6,OpenBMI,0,0.570999570999571,1,24,OpenBMI_MI,100
0.96,0.96,OpenBMI,0,0.959983993597439,1,25,OpenBMI_MI,100
0.62,0.62,OpenBMI,0,0.6193910256410255,1,29,OpenBMI_MI,100
0.8200000000000001,0.82,OpenBMI,0,0.8164014687882497,1,36,OpenBMI_MI,100
0.64,0.64,OpenBMI,0,0.6398559423769508,1,37,OpenBMI_MI,100
0.61,0.61,OpenBMI,0,0.6068152031454783,1,39,OpenBMI_MI,100
0.69,0.69,OpenBMI,0,0.6846709388668497,1,42,OpenBMI_MI,100
0.6000000000000001,0.6,OpenBMI,0,0.5993589743589745,1,51,OpenBMI_MI,100
0.7,0.7,OpenBMI,0,0.6980676328502415,1,54,OpenBMI_MI,100
0.7,0.7,OpenBMI,0,0.6875,2,4,OpenBMI_MI,100
0.66,0.66,OpenBMI,0,0.6598639455782312,2,12,OpenBMI_MI,100
0.6699999999999999,0.67,OpenBMI,0,0.6673051718923279,2,13,OpenBMI_MI,100
0.55,0.55,OpenBMI,0,0.5463252343986289,2,17,OpenBMI_MI,100
0.5800000000000001,0.58,OpenBMI,0,0.5798319327731092,2,18,OpenBMI_MI,100
0.58,0.58,OpenBMI,0,0.5543293718166383,2,24,OpenBMI_MI,100
0.96,0.96,OpenBMI,0,0.959983993597439,2,25,OpenBMI_MI,100
0.5800000000000001,0.58,OpenBMI,0,0.5793269230769231,2,29,OpenBMI_MI,100
0.81,0.81,OpenBMI,0,0.8095238095238095,2,36,OpenBMI_MI,100
0.5900000000000001,0.59,OpenBMI,0,0.5866518802298619,2,37,OpenBMI_MI,100
0.6,0.6,OpenBMI,0,0.5941558441558441,2,39,OpenBMI_MI,100
0.69,0.69,OpenBMI,0,0.6874684948079444,2,42,OpenBMI_MI,100
0.6100000000000001,0.61,OpenBMI,0,0.6090225563909775,2,51,OpenBMI_MI,100
0.69,0.69,OpenBMI,0,0.6899689968996899,2,54,OpenBMI_MI,100
0.75,0.75,OpenBMI,1,0.7457023700539112,0,4,OpenBMI_MI,100
0.6799999999999999,0.68,OpenBMI,1,0.6788438378161381,0,12,OpenBMI_MI,100
0.75,0.75,OpenBMI,1,0.7493734335839599,0,13,OpenBMI_MI,100
0.51,0.51,OpenBMI,1,0.4987212276214834,0,17,OpenBMI_MI,100
0.63,0.63,OpenBMI,1,0.6290726817042607,0,18,OpenBMI_MI,100
0.59,0.59,OpenBMI,1,0.5805626598465473,0,24,OpenBMI_MI,100
0.98,0.98,OpenBMI,1,0.9799919967987194,0,25,OpenBMI_MI,100
0.6000000000000001,0.6,OpenBMI,1,0.5985547972701726,0,29,OpenBMI_MI,100
0.8600000000000001,0.86,OpenBMI,1,0.8594941790445605,0,36,OpenBMI_MI,100
0.6799999999999999,0.68,OpenBMI,1,0.677938808373591,0,37,OpenBMI_MI,100
0.62,0.62,OpenBMI,1,0.6041666666666667,0,39,OpenBMI_MI,100
0.6799999999999999,0.68,OpenBMI,1,0.677938808373591,0,42,OpenBMI_MI,100
0.65,0.65,OpenBMI,1,0.6471418489767113,0,51,OpenBMI_MI,100
0.64,0.64,OpenBMI,1,0.6347402597402598,0,54,OpenBMI_MI,100
0.71,0.71,OpenBMI,1,0.6991389148251893,1,4,OpenBMI_MI,100
0.71,0.71,OpenBMI,1,0.7097387648883995,1,12,OpenBMI_MI,100
0.74,0.74,OpenBMI,1,0.7390606182256123,1,13,OpenBMI_MI,100
0.6,0.6,OpenBMI,1,0.5894909688013137,1,17,OpenBMI_MI,100
0.62,0.62,OpenBMI,1,0.6198479391756703,1,18,OpenBMI_MI,100
0.66,0.66,OpenBMI,1,0.6532027743778049,1,24,OpenBMI_MI,100
