dataset,fold,seed,anchor_position,target_subject,alpha,euclidean_norm_structured,euclidean_norm_random,euclidean_norm_mismatch,whitened_norm_structured,whitened_norm_random,whitened_norm_mismatch,structured_valid,random_valid,structured_matched_count,random_matched_count,matched_pair,alpha_mismatch,method,q,lambda_T
WBCIC,0,0,1461,32,1.0,1.6614806652069092,1.6614806652069092,0.0,2.4292599729087887,2.4292599729087887,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1461,14,0.25,0.4102305769920349,,,0.5747635979287161,,,True,False,5,5,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1461,48,1.0,1.0534868240356445,1.0534868240356445,0.0,1.9783612373839905,1.9783612373839905,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1461,34,0.75,1.774338722229004,1.774338722229004,0.0,1.8469651634605015,1.8469651634605015,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1461,29,0.25,0.3102109134197235,0.3102109134197235,0.0,0.5003967536057687,0.5003967536057687,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1461,17,1.0,1.3412725925445557,,,2.3293796211675897,,,True,False,5,5,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1461,42,0.25,0.2448730766773224,,,0.47231451210010994,,,True,False,5,5,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1461,31,1.0,1.0483627319335938,1.0483627319335938,0.0,2.2818770187694057,2.2818770187694057,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1462,48,1.0,0.8177642226219177,0.8177642226219177,0.0,2.148831244233932,2.148831244233932,0.0,True,True,4,4,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1462,17,1.0,1.7542110681533813,,,2.986143501875464,,,True,False,4,4,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1462,50,1.0,0.8921349048614502,0.8921349048614502,0.0,1.9431580206659065,1.9431580206659065,0.0,True,True,4,4,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1462,47,1.0,1.1525288820266724,,,2.284202868954491,,,True,False,4,4,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1462,14,1.0,1.7083736658096313,1.7083736658096313,0.0,2.382371012547218,2.382371012547218,0.0,True,True,4,4,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1462,31,0.75,1.4774672985076904,,,2.6464171179964144,,,True,False,4,4,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1462,26,0.75,1.230926275253296,,,2.709955505092041,,,True,False,4,4,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1462,41,0.75,1.0448949337005615,1.0448949337005615,0.0,1.5270758748854165,1.5270758748854165,0.0,True,True,4,4,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1463,14,0.0,1.677412509918213,,,2.475568823412721,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1463,17,0.25,0.36379125714302063,,,0.6527908596886381,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1463,24,0.5,0.573500394821167,0.573500394821167,0.0,1.2061000206604928,1.2061000206604928,0.0,True,True,2,2,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1463,7,0.5,0.7631876468658447,,,1.1107043882850005,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1463,35,0.5,0.6552533507347107,,,1.3111751401826717,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1463,38,0.25,1.5951813459396362,1.5951813459396362,0.0,1.1612635256638069,1.1612635256638069,0.0,True,True,2,2,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1463,29,0.0,1.342846393585205,,,2.184444200292779,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1463,50,0.0,0.9125668406486511,,,2.1347900686527517,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1464,14,0.0,1.7347484827041626,,,2.8104655358238317,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1464,42,0.0,1.3892111778259277,,,2.7821162229163727,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1464,31,0.0,1.5569424629211426,,,2.7652931327121295,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1464,7,0.0,1.5167940855026245,,,3.0512252217865425,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1464,34,0.0,2.532062292098999,,,3.158874856848642,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1464,29,0.0,1.3092609643936157,,,2.3590607819099625,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1464,26,0.0,1.6747448444366455,,,3.7149006608221464,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1464,49,0.0,2.3265788555145264,,,3.851957526896678,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1465,24,1.0,1.5752853155136108,1.5752853155136108,0.0,2.6066262181921296,2.6066262181921296,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1465,50,0.0,0.9131160974502563,,,2.1893044622919495,,,False,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1465,12,1.0,1.8461263179779053,,,2.633982537004144,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1465,6,0.0,1.5881706476211548,,,2.885956822405659,,,False,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1465,48,0.5,0.4688318073749542,0.4688318073749542,0.0,1.0969004424654605,1.0969004424654605,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1465,7,0.0,1.2324509620666504,,,2.3620203255622982,,,False,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1465,9,1.0,1.7655881643295288,1.7655881643295288,0.0,2.530128012537969,2.530128012537969,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1465,22,0.0,1.4517053365707397,,,3.0464128742900907,,,False,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1466,30,0.0,2.1250994205474854,,,3.184683714872442,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1466,38,0.0,6.242893218994141,,,4.786995257886394,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1466,50,0.0,1.0625996589660645,,,2.5073008005054946,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1466,12,0.0,2.0105559825897217,,,3.3248316042579806,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1466,14,0.0,1.7178492546081543,,,2.176570924575237,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1466,17,0.0,1.5119715929031372,,,2.703149927811087,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1466,6,0.0,1.4850000143051147,,,2.9328143931602844,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1466,26,0.0,1.6589456796646118,,,4.421996916101217,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1467,41,1.0,1.7094202041625977,1.7094202041625977,0.0,2.4667802463281765,2.4667802463281765,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1467,25,1.0,1.338070273399353,1.338070273399353,0.0,3.185330580577522,3.185330580577522,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1467,38,0.25,1.4900801181793213,,,1.2535832079270404,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1467,30,0.75,1.6632530689239502,,,2.5143179982584876,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1467,17,0.75,1.1102584600448608,,,2.1003808592639066,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1467,31,0.75,1.1552287340164185,,,2.1925379657517152,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1467,24,0.75,1.2647393941879272,,,2.036114752164614,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1467,35,1.0,1.288841724395752,1.288841724395752,0.0,2.839245402223428,2.839245402223428,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1468,41,0.75,1.2613123655319214,1.2613123655319214,0.0,2.12199430426535,2.12199430426535,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1468,14,0.0,1.691811203956604,,,2.5028618167591503,,,False,False,5,5,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1468,26,1.0,1.4218207597732544,,,3.207290420221877,,,True,False,5,5,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1468,49,0.5,1.0909922122955322,1.0909922122955322,0.0,1.9363205225878442,1.9363205225878442,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1468,50,1.0,0.8932735919952393,0.8932735919952393,0.0,2.3599084823736574,2.3599084823736574,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1468,38,0.25,1.6614161729812622,1.6614161729812622,0.0,1.2447984019554301,1.2447984019554301,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1468,42,1.0,0.919965386390686,,,2.2603433334846574,,,True,False,5,5,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1468,6,1.0,1.5447672605514526,1.5447672605514526,0.0,2.583729582901418,2.583729582901418,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1469,35,0.0,1.1850166320800781,,,2.8686630966095366,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1469,17,0.0,1.9311493635177612,,,2.7967433398594643,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1469,48,0.0,1.043801188468933,,,2.885638556389395,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1469,31,0.0,1.4527149200439453,,,2.3621375408665806,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1469,26,0.0,1.7278177738189697,,,3.8723734754393284,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1469,29,0.0,1.7375000715255737,,,2.683864778547414,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1469,47,0.0,1.3503223657608032,,,3.101496659518844,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1469,22,0.0,1.3658409118652344,,,2.644719203552436,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1470,22,0.25,0.38649657368659973,,,0.7724504144769129,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1470,24,0.75,1.3505388498306274,,,1.9150179236185298,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1470,14,1.0,1.6748368740081787,,,2.002289042050753,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1470,32,0.75,1.5326282978057861,1.5326282978057861,0.0,1.763218044470054,1.763218044470054,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1470,17,0.25,0.4089483618736267,,,0.6757679772638739,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1470,50,0.75,0.6921635270118713,0.6921635270118713,0.0,1.8548799756656464,1.8548799756656464,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1470,47,0.0,1.1000603437423706,,,2.167502772717142,,,False,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1470,31,1.0,1.6310335397720337,1.6310335397720337,0.0,2.7397649312350447,2.7397649312350447,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1471,32,0.0,1.8175060749053955,,,2.5791998433063843,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1471,7,1.0,1.24857497215271,,,2.251838900773371,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1471,41,0.25,0.49195727705955505,0.49195727705955505,0.0,0.6851733584751231,0.6851733584751231,0.0,True,True,2,2,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1471,22,1.0,1.1943732500076294,,,3.0694657820751745,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1471,42,0.5,0.5646368265151978,0.5646368265151978,0.0,1.075226767695402,1.075226767695402,0.0,True,True,2,2,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1471,30,0.75,1.5405888557434082,,,2.5268253443932855,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1471,34,0.0,2.355705976486206,,,2.3445238551365297,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1471,6,1.0,1.7057616710662842,,,2.4525456475996736,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1472,42,0.25,0.25203219056129456,,,0.6002182745582556,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1472,32,0.5,1.1255767345428467,1.1255767345428467,0.0,1.2105208544194201,1.2105208544194201,0.0,True,True,2,2,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1472,30,0.5,1.1488388776779175,,,1.8062493965805095,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1472,38,0.0,6.337936878204346,,,5.124413003666954,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1472,14,0.75,1.2006222009658813,1.2006222009658813,0.0,1.8369043564142191,1.8369043564142191,0.0,True,True,2,2,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1472,6,1.0,1.7091655731201172,,,2.9299788635706796,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1472,50,0.0,0.9219399094581604,,,2.308752869792671,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1472,7,1.0,1.3365200757980347,,,2.628198840452882,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1473,26,0.0,1.711788296699524,,,3.7509279866812744,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1473,12,0.0,1.7021805047988892,,,2.241598214961899,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1473,42,0.0,1.585522174835205,,,2.8881100448623913,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1473,9,0.0,1.6292400360107422,,,2.7773621526400865,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1473,17,0.0,1.8414007425308228,,,3.488025780650468,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1473,6,0.0,1.7434253692626953,,,2.545869487780387,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1473,47,0.0,1.2305192947387695,,,2.2363018483467867,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1473,22,0.0,1.1586699485778809,,,2.6383155929482203,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1474,25,0.75,1.1583038568496704,1.1583038568496704,0.0,2.586337391686609,2.586337391686609,0.0,True,True,1,1,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1474,31,0.0,1.8721683025360107,,,3.560354203180467,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1474,32,0.0,1.527894377708435,,,2.6343470720846014,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1474,9,0.0,1.5857391357421875,,,2.8396000753832484,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1474,7,0.0,1.7714877128601074,,,2.9992408587411084,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1474,26,0.0,1.821690559387207,,,4.222748747227027,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1474,35,0.75,1.282442331314087,,,2.720353592637658,,,True,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1474,14,0.0,1.7917070388793945,,,2.889311087570572,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1475,7,0.0,1.6318663358688354,,,2.518422408652638,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1475,38,0.0,6.6827168464660645,,,5.137029409388777,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1475,42,0.0,1.3694069385528564,,,2.444532832528946,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1475,29,0.0,1.4972193241119385,,,2.9249606576460243,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1475,32,0.5,0.7879458665847778,,,1.3468918030337746,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1475,6,0.5,1.1107292175292969,1.1107292175292969,0.0,1.6541180525332484,1.6541180525332484,0.0,True,True,2,2,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1475,26,0.75,1.1676335334777832,1.1676335334777832,0.0,2.5345300669570627,2.5345300669570627,0.0,True,True,2,2,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1475,17,0.0,1.3902837038040161,,,2.8287415825088695,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1476,29,0.0,1.2521156072616577,,,2.0463400363713,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1476,49,0.75,1.6020327806472778,1.6020327806472778,0.0,2.3316182701185593,2.3316182701185593,0.0,True,True,1,1,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1476,47,1.0,1.0689892768859863,,,1.8790855373645519,,,True,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1476,26,1.0,1.4890048503875732,,,3.2753137693825787,,,True,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1476,14,0.0,1.61412513256073,,,1.9310415443663285,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1476,48,0.75,0.8201829195022583,,,1.5944853922494948,,,True,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1476,9,0.0,1.4064151048660278,,,1.9156766530317755,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1476,22,1.0,1.0930547714233398,,,2.3527400551666067,,,True,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1477,50,0.0,1.0631368160247803,,,2.6397685560631405,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1477,24,1.0,2.196070909500122,,,3.4023129236803986,,,True,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1477,30,0.75,1.9310941696166992,,,2.9878724881988945,,,True,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1477,41,1.0,1.7794697284698486,,,2.772526018064089,,,True,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1477,6,0.75,1.2356483936309814,,,2.1315424852078655,,,True,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1477,14,0.5,0.9018357992172241,0.9018357992172241,0.0,1.194795919949336,1.194795919949336,0.0,True,True,1,1,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1477,35,1.0,1.4850890636444092,,,3.0404117670935866,,,True,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1477,42,0.0,1.1432353258132935,,,2.4636659045206866,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1478,35,1.0,1.5831400156021118,,,3.4232029132132835,,,True,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1478,17,0.0,1.5282347202301025,,,2.911114546577877,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1478,32,0.75,1.523794174194336,1.523794174194336,0.0,2.18026675517726,2.18026675517726,0.0,True,True,1,1,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1478,6,0.0,1.7257014513015747,,,3.042800564923221,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1478,7,0.0,1.4908323287963867,,,2.9298403101988613,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1478,25,1.0,1.266584038734436,,,2.6913380753663017,,,True,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1478,34,0.5,1.1681476831436157,,,1.3714512662165803,,,True,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1478,47,0.0,1.017792820930481,,,2.3122167883522082,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1479,41,0.0,1.6468100547790527,,,2.9192125293591067,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1479,14,0.0,1.7113871574401855,,,2.549578742659074,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1479,48,0.0,0.9563819766044617,,,2.560588190149986,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1479,32,0.0,2.224369525909424,,,2.723726107243464,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1479,47,0.0,1.1428533792495728,,,2.6820150055213534,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1479,42,0.0,1.0044273138046265,,,2.3587032391263874,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1479,22,0.0,1.352181077003479,,,2.8927188411661273,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1479,7,0.0,1.3383797407150269,,,3.023434612977596,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1480,17,0.0,1.394921898841858,,,2.552327301322603,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1480,29,0.0,1.2649281024932861,,,2.4885347985524566,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1480,32,0.0,1.4052894115447998,,,1.93916495920349,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1480,30,0.0,2.085171937942505,,,3.139525005700905,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1480,14,0.0,1.649543285369873,,,2.154505076595682,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1480,7,0.0,1.4116108417510986,,,2.462519980415106,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1480,24,0.0,1.0426924228668213,,,2.0878537342030006,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1480,9,0.0,1.270061731338501,,,1.9310014206616744,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1481,49,0.0,2.2233879566192627,,,3.1810900449764388,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1481,22,0.0,1.338564395904541,,,2.472630574905406,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1481,12,0.0,1.6465990543365479,,,2.065861010139564,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1481,50,0.0,0.7778909802436829,,,1.957169585200072,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1481,31,0.0,1.308753490447998,,,2.308723156096618,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1481,48,0.0,0.8432812690734863,,,1.9394338095742059,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1481,34,0.0,2.334744930267334,,,2.4779168477184426,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1481,41,0.0,1.7532308101654053,,,2.626811047470441,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1482,49,0.75,1.6219134330749512,,,2.509799620779671,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1482,24,0.25,0.3304300606250763,0.3304300606250763,0.0,0.6387500247447213,0.6387500247447213,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1482,26,1.0,1.5880684852600098,1.5880684852600098,0.0,3.131031044454567,3.131031044454567,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1482,7,1.0,1.238965392112732,1.238965392112732,0.0,1.9828067057336354,1.9828067057336354,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1482,17,0.75,1.1029996871948242,,,1.998176432722592,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1482,29,0.0,1.3937329053878784,,,2.41107964028706,,,False,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1482,31,1.0,1.5934115648269653,,,2.951384910505684,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1482,38,0.0,6.300235271453857,,,5.002755360014717,,,False,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1483,38,0.25,1.497638463973999,1.497638463973999,0.0,1.1839174667620742,1.1839174667620742,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1483,35,1.0,1.2622969150543213,,,2.565795061874886,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1483,30,0.75,1.6658551692962646,,,2.374889211432011,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1483,14,0.0,1.5437546968460083,,,2.673151101507663,,,False,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1483,12,0.5,0.8505076766014099,0.8505076766014099,0.0,1.2422629193366461,1.2422629193366461,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1483,22,1.0,1.4970349073410034,1.4970349073410034,0.0,3.013441175339525,3.013441175339525,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1483,25,1.0,1.0840951204299927,,,2.4831292061672485,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1483,48,1.0,0.8218655586242676,,,1.7765540630016974,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,1484,22,0.0,1.1947219371795654,,,2.73067722470125,,,False,False,4,4,False,,Bures-HardSCST,0.5,0.5
