task,fold,seed,arm,condition,scope,protected_rank,active_rank,P_drift,nonP_drift,global_active_drift,target_drift,target_rank,normalizer_sha256,R0_drift,R1_drift,R2_drift,checkpoint,checkpoint_sha256
OpenBMI_MI,0,1,RANDOM_PRESERVE_R2,RANDOM_PRESERVE_R2,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",8,20,0.3778528612852097,0.5176498440901438,0.461731050491333,0.10675083443522454,8,12d47d87b6c5f890babc3a9452672a2e7c29a9ec550f544df24d8acc4259b3fe,0.5392797029018402,0.5302308183908463,0.10675083443522454,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold0_seed1/RANDOM_PRESERVE_R2/final.pt,4b65737473b6c64a206637c9a64f5c741188a5a93f091b4f14f103813d2c37b5
OpenBMI_MI,0,2,CE_REFERENCE,CE_REFERENCE,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",8,20,2.9742693293606685e-14,2.9324455597069465e-14,2.94917506485793e-14,,0,12d47d87b6c5f890babc3a9452672a2e7c29a9ec550f544df24d8acc4259b3fe,3.009042505181664e-14,2.962692682736924e-14,2.938124871572573e-14,,
OpenBMI_MI,0,2,PRD_ONLY,PRD_ONLY,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",8,20,0.4866254937648773,0.5432065868377686,0.5205741424560547,,0,12d47d87b6c5f890babc3a9452672a2e7c29a9ec550f544df24d8acc4259b3fe,0.5725414848327637,0.5456020402908325,0.49454726934432985,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold0_seed2/PRD_ONLY/final.pt,51ec529b9691aed50e3472418b7b80afe9e8437dc2d3673604c1ba09e77ca592
OpenBMI_MI,0,2,PROTECTED_PRESERVE,PROTECTED_PRESERVE,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",8,20,0.09675058692693711,0.7161597204208374,0.4683960704803467,0.09675058692693711,8,12d47d87b6c5f890babc3a9452672a2e7c29a9ec550f544df24d8acc4259b3fe,0.48380719363689423,0.584669189453125,0.41924074828624724,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold0_seed2/PROTECTED_PRESERVE/final.pt,cb3426fc7a6dfb49f6cc00af9508867513418406e452e7e0386168b269e00cef
OpenBMI_MI,0,2,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",8,20,0.3100966438651085,0.5869024189313253,0.47618010425567625,0.11215857729315758,8,12d47d87b6c5f890babc3a9452672a2e7c29a9ec550f544df24d8acc4259b3fe,0.11215857729315758,0.4080221974849701,0.49240947544574737,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold0_seed2/RANDOM_PRESERVE_R0/final.pt,c5f0f005fec08e785142dc2bacfa6dfb6c48bcedaaf02f8ab1ffc987ac6de51c
OpenBMI_MI,0,2,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",8,20,0.40916563868522643,0.6020391631126404,0.5248897562026977,0.11638916552066803,8,12d47d87b6c5f890babc3a9452672a2e7c29a9ec550f544df24d8acc4259b3fe,0.5636645096540451,0.11638916552066803,0.4827307963371277,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold0_seed2/RANDOM_PRESERVE_R1/final.pt,6ce1672a8f61cb4f911ea53a37c7fff1619a5f8e5203ea8ad1c3b6e66d643f26
OpenBMI_MI,0,2,RANDOM_PRESERVE_R2,RANDOM_PRESERVE_R2,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",8,20,0.5927256298065186,0.6032122151056926,0.599017578125,0.09725932784378528,8,12d47d87b6c5f890babc3a9452672a2e7c29a9ec550f544df24d8acc4259b3fe,0.8961020183563232,0.9560705232620239,0.09725932784378528,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold0_seed2/RANDOM_PRESERVE_R2/final.pt,47e1c9cc4a552f7a39a7e54522a893426b19c587a14ce1b941afd52f477cbcb4
OpenBMI_MI,1,0,CE_REFERENCE,CE_REFERENCE,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",8,20,3.1095316310725525e-14,3.096153704511967e-14,3.101504890043981e-14,,0,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,3.123269682160992e-14,3.152674827336345e-14,3.1175659588058253e-14,,
OpenBMI_MI,1,0,PRD_ONLY,PRD_ONLY,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",8,20,0.43731689393520357,0.395543536345164,0.41225288820266726,,0,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,0.4060149759054184,0.4251527991890907,0.40233482599258424,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/PRD_ONLY/final.pt,64a55df12bc7156691fa166893609caf0232a783f765472d50cd46ec6a2ce328
OpenBMI_MI,1,0,PROTECTED_PRESERVE,PROTECTED_PRESERVE,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",8,20,0.08930973939597607,1.0554820887247722,0.669013144493103,0.08930973939597607,8,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,0.4960376811027527,0.4073320865631104,0.6171578013896942,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/PROTECTED_PRESERVE/final.pt,3d1b1c680c8140dc034b3033719ea1b718bc7ae0731720a0915d5629d9d89ee2
OpenBMI_MI,1,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",8,20,0.5484228718280793,0.41658140103022256,0.4693179850578308,0.08413420625030994,8,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,0.08413420625030994,0.7071529245376587,0.6589885199069977,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,935fc7bbdd6d8813b15d4c6d0a7bf402fa0f05da5340bbcd8973368983102974
OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",8,20,0.30209828734397887,0.38553906957308454,0.3521627550125122,0.08323504790663719,8,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,0.3806356292963028,0.08323504790663719,0.20360370457172394,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d
OpenBMI_MI,1,0,RANDOM_PRESERVE_R2,RANDOM_PRESERVE_R2,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",8,20,0.5552030223608017,0.7625136415163676,0.6795893888473511,0.09066806331276894,8,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,0.8226339900493622,0.5489574098587036,0.09066806331276894,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R2/final.pt,6958deb1e60a44ac06bb8cb20d121b4edfe9ea296f4554128ad9ee8d161baf7f
OpenBMI_MI,1,1,CE_REFERENCE,CE_REFERENCE,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",4,20,2.905301992500763e-14,2.8033574302253982e-14,2.823746331160823e-14,,0,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,2.8635499902545955e-14,2.8345365436072396e-14,2.902856198418093e-14,,
OpenBMI_MI,1,1,PRD_ONLY,PRD_ONLY,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",4,20,0.26926895886659624,0.32713650047779086,0.3155629930496216,,0,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,0.35262900084257126,0.30816797077655794,0.31556441098451615,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed1/PRD_ONLY/final.pt,851e4f42ca88f44f8d09f601a8324f81c0ca9fe2c2a165ba54e9895ed74759f1
OpenBMI_MI,1,1,PROTECTED_PRESERVE,PROTECTED_PRESERVE,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",4,20,0.08015340931713581,0.7200269424915313,0.5920522384643555,0.08015340931713581,4,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,0.42011984646320344,0.36611319601535797,0.5762651062011719,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed1/PROTECTED_PRESERVE/final.pt,9a21f63a4e5318b5036cc24f6e093fc7688288cdb20b90755cfd8a09be9b921c
OpenBMI_MI,1,1,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",4,20,0.29821970880031584,0.5823054707050324,0.5254883108139038,0.08746681995689869,4,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,0.08746681995689869,0.3972938308119774,0.36790886133909223,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed1/RANDOM_PRESERVE_R0/final.pt,060b9bb7db06f59458372fc79db224e8ec70ab832f655210b8fdec5d2c5af4c4
OpenBMI_MI,1,1,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",4,20,0.501639022231102,0.5634163862466812,0.5510609149932861,0.08402498193085194,4,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,0.47371514797210695,0.08402498193085194,0.27295704871416093,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed1/RANDOM_PRESERVE_R1/final.pt,987e625236bc10d17e39937769778c13344b13ee0d1ee976f932e6fe87cd40d4
OpenBMI_MI,1,1,RANDOM_PRESERVE_R2,RANDOM_PRESERVE_R2,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",4,20,0.6163913553953171,0.7259349203109742,0.7040262041091919,0.08034217700362206,4,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,0.3573156148195267,0.5289703339338303,0.08034217700362206,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed1/RANDOM_PRESERVE_R2/final.pt,dea061bcf20ccf8de4ea0acfa150ed7cd953c8068888a789eee60ac1e3858d03
OpenBMI_MI,1,2,CE_REFERENCE,CE_REFERENCE,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",5,20,3.2214807779923706e-14,3.0689537066155846e-14,3.1070854548086166e-14,,0,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,3.08486934456377e-14,3.0373475625898247e-14,3.14475637099975e-14,,
OpenBMI_MI,1,2,PRD_ONLY,PRD_ONLY,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",5,20,0.29053827857971193,0.37787592856089275,0.3560415201187134,,0,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,0.31268930435180664,0.40922501373291015,0.2929115810394287,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed2/PRD_ONLY/final.pt,b95455d73cb7d8dfd8a42f62c761e158835cbc9ae29294cf923f6e9b86079f60
OpenBMI_MI,1,2,PROTECTED_PRESERVE,PROTECTED_PRESERVE,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",5,20,0.08783727556467057,0.7790729751586914,0.6062640533447266,0.08783727556467057,5,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,0.7733539943695068,0.672041597366333,0.9643442211151123,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed2/PROTECTED_PRESERVE/final.pt,181a302d154084d69339aa9ebdc60088549fe9d843c3c5d80b84ea0ac25c0aa6
OpenBMI_MI,1,2,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",5,20,0.8130025959014893,0.5862444051106771,0.6429339485168457,0.08604090827703476,5,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,0.08604090827703476,0.19743328928947448,0.9333749165534974,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed2/RANDOM_PRESERVE_R0/final.pt,692e3e1c2febfce054f9d544313993bbc68ba1729fdb5e832bccecb3b6d2f1b2
OpenBMI_MI,1,2,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",5,20,0.2114839222431183,0.39050133514404295,0.345746985912323,0.07730972480773926,5,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,0.25817604804039,0.07730972480773926,0.29840235018730166,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed2/RANDOM_PRESERVE_R1/final.pt,d4b818244a78844866f372fbc718c1fec36bac97ff605d1f8fab57ced52eeb85
OpenBMI_MI,1,2,RANDOM_PRESERVE_R2,RANDOM_PRESERVE_R2,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",5,20,0.5398121042251587,0.6822731501261393,0.6466578884124756,0.08403219628334045,5,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,0.8023450593948365,0.9368603610992432,0.08403219628334045,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed2/RANDOM_PRESERVE_R2/final.pt,d084c3da98517c4ff675504e2f1796fa649519a5e024cff5148ed8b7550fda96
OpenBMI_MI,2,0,CE_REFERENCE,CE_REFERENCE,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",4,20,3.0637934511190243e-14,3.116848931863448e-14,3.106237820129157e-14,,0,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,3.041086608609241e-14,3.118368187098302e-14,3.152705683052547e-14,,
OpenBMI_MI,2,0,PRD_ONLY,PRD_ONLY,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",4,20,0.3249293467402458,0.3738173121213913,0.36403972387313843,,0,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,0.34893925607204435,0.3580791464447975,0.31699086606502536,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold2_seed0/PRD_ONLY/final.pt,d0a94ebcf57a227390bb1d99debcebf7a102b68b900aad5d7f15cd3cd3d56d49
OpenBMI_MI,2,0,PROTECTED_PRESERVE,PROTECTED_PRESERVE,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",4,20,0.08569304741919041,0.5920170551538467,0.49075225830078123,0.08569304741919041,4,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,0.4798186165094376,0.38808041155338285,0.44681188344955447,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold2_seed0/PROTECTED_PRESERVE/final.pt,1e97f879766676686953a0464bf7b627f42c87d293707416d9acf25762aa1d71
OpenBMI_MI,2,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",4,20,0.2931859013438225,0.379043348133564,0.36187185859680177,0.08312256075441837,4,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,0.08312256075441837,0.24363635569810868,0.2473279604315758,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold2_seed0/RANDOM_PRESERVE_R0/final.pt,ae185c4aec5f7a19dd236544d90fcac8196a6cf38ca505b2728034055d34db79
OpenBMI_MI,2,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",4,20,0.5057461607456207,0.56687018096447,0.5546453747749328,0.08305176235735416,4,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,0.2530175194144249,0.08305176235735416,0.6554764020442962,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold2_seed0/RANDOM_PRESERVE_R1/final.pt,720cff0bed1cf2d5ca1d84eab7644d8cef7f157f70b3084b08b192575b3b01b8
OpenBMI_MI,2,0,RANDOM_PRESERVE_R2,RANDOM_PRESERVE_R2,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",4,20,0.34772208482027056,0.5266716194152832,0.49088171100616457,0.09159740827977657,4,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,0.4205440503358841,0.4074779427051544,0.09159740827977657,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold2_seed0/RANDOM_PRESERVE_R2/final.pt,0b5737b73974b8f8d4cd35c84825d5577bb3150b5a784a0a7b2b5b63305b8c54
OpenBMI_MI,2,1,CE_REFERENCE,CE_REFERENCE,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",8,20,2.752717094523481e-14,2.7295041498277135e-14,2.7387893222850096e-14,,0,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,2.7579249105812163e-14,2.7312729274163016e-14,2.7735225987884307e-14,,
OpenBMI_MI,2,1,PRD_ONLY,PRD_ONLY,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",8,20,0.5627054834365844,0.5863225809733073,0.5768757486343383,,0,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,0.574251361489296,0.5472177028656006,0.6119987571239471,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold2_seed1/PRD_ONLY/final.pt,45fa4144f5211f6511d6acde318534ecd291d0c8afa00ab0ee68d427dc516c2d
OpenBMI_MI,2,1,PROTECTED_PRESERVE,PROTECTED_PRESERVE,"Stage-2 source-session bundle, inner-train plus inner-validation subjects",8,20,0.10881627842783928,0.7805627465248108,0.5118641510009766,0.10881627842783928,8,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,0.6920752006769181,0.7173501086235047,0.444370978474617,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold2_seed1/PROTECTED_PRESERVE/final.pt,a1c85dac3c7ff810f1318f83a50d95f1bca6d30b334c6b7a314f660fa1c0aa4d
