subject_id,session,BA,macro_F1,trials,task,fold,seed,condition,checkpoint_sha256,arm,checkpoint,normalizer_sha256,protected_rank
sub-10,S2,0.77,0.7676767676767677,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R0,9206aae6c8a9f3c7975e24ada757d97bdc5eeb9e52dc0c6838aa7708d913073d,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-15,S0,0.755,0.7542566262945409,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R0,9206aae6c8a9f3c7975e24ada757d97bdc5eeb9e52dc0c6838aa7708d913073d,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-15,S1,0.71,0.705762987012987,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R0,9206aae6c8a9f3c7975e24ada757d97bdc5eeb9e52dc0c6838aa7708d913073d,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-15,S2,0.74,0.7399739973997399,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R0,9206aae6c8a9f3c7975e24ada757d97bdc5eeb9e52dc0c6838aa7708d913073d,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-20,S0,0.915,0.9148957472904308,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R0,9206aae6c8a9f3c7975e24ada757d97bdc5eeb9e52dc0c6838aa7708d913073d,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-20,S1,0.7649999999999999,0.7575757575757576,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R0,9206aae6c8a9f3c7975e24ada757d97bdc5eeb9e52dc0c6838aa7708d913073d,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-20,S2,0.51,0.5082296266559615,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R0,9206aae6c8a9f3c7975e24ada757d97bdc5eeb9e52dc0c6838aa7708d913073d,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-39,S0,0.5449999999999999,0.5322659402225591,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R0,9206aae6c8a9f3c7975e24ada757d97bdc5eeb9e52dc0c6838aa7708d913073d,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-39,S1,0.785,0.782118517392516,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R0,9206aae6c8a9f3c7975e24ada757d97bdc5eeb9e52dc0c6838aa7708d913073d,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-39,S2,0.835,0.8347976270931892,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R0,9206aae6c8a9f3c7975e24ada757d97bdc5eeb9e52dc0c6838aa7708d913073d,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-40,S0,0.865,0.8645903859174001,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R0,9206aae6c8a9f3c7975e24ada757d97bdc5eeb9e52dc0c6838aa7708d913073d,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-40,S1,0.775,0.7747240369452579,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R0,9206aae6c8a9f3c7975e24ada757d97bdc5eeb9e52dc0c6838aa7708d913073d,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-40,S2,0.8200000000000001,0.8193496587715776,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R0,9206aae6c8a9f3c7975e24ada757d97bdc5eeb9e52dc0c6838aa7708d913073d,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-43,S0,0.985,0.9849996249906248,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R0,9206aae6c8a9f3c7975e24ada757d97bdc5eeb9e52dc0c6838aa7708d913073d,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-43,S1,0.98,0.9799979997999799,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R0,9206aae6c8a9f3c7975e24ada757d97bdc5eeb9e52dc0c6838aa7708d913073d,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-43,S2,0.965,0.9649991249781245,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R0,9206aae6c8a9f3c7975e24ada757d97bdc5eeb9e52dc0c6838aa7708d913073d,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-46,S0,0.95,0.949874686716792,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R0,9206aae6c8a9f3c7975e24ada757d97bdc5eeb9e52dc0c6838aa7708d913073d,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-46,S1,0.935,0.9348027784046742,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R0,9206aae6c8a9f3c7975e24ada757d97bdc5eeb9e52dc0c6838aa7708d913073d,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-46,S2,0.9299999999999999,0.9299719887955182,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R0,9206aae6c8a9f3c7975e24ada757d97bdc5eeb9e52dc0c6838aa7708d913073d,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-51,S0,0.69,0.6897207486738064,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R0,9206aae6c8a9f3c7975e24ada757d97bdc5eeb9e52dc0c6838aa7708d913073d,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-51,S1,0.79,0.7894736842105263,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R0,9206aae6c8a9f3c7975e24ada757d97bdc5eeb9e52dc0c6838aa7708d913073d,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-51,S2,0.76,0.76,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R0,9206aae6c8a9f3c7975e24ada757d97bdc5eeb9e52dc0c6838aa7708d913073d,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-4,S0,0.63,0.6294070512820513,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-4,S1,0.5700000000000001,0.5693108974358975,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-4,S2,0.635,0.6220651808133364,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-8,S0,0.8999999999999999,0.8996386993175431,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-8,S1,0.905,0.9048072346501665,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-8,S2,0.8999999999999999,0.8998397435897436,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-10,S0,0.635,0.6155365371955234,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-10,S1,0.72,0.7197477729956961,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-10,S2,0.7749999999999999,0.7733625443831684,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-15,S0,0.76,0.7593984962406015,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-15,S1,0.715,0.7097094548139848,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-15,S2,0.725,0.7248280175109443,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-20,S0,0.915,0.9148957472904308,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-20,S1,0.77,0.7613860358958398,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-20,S2,0.495,0.49214330609679446,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-39,S0,0.54,0.5294117647058824,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-39,S1,0.78,0.7777777777777778,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-39,S2,0.8400000000000001,0.8397435897435898,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-40,S0,0.87,0.8696741854636592,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-40,S1,0.775,0.7747240369452579,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-40,S2,0.815,0.8144386769979186,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-43,S0,0.985,0.9849996249906248,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-43,S1,0.98,0.9799979997999799,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-43,S2,0.965,0.9649991249781245,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-46,S0,0.95,0.949874686716792,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-46,S1,0.935,0.9348027784046742,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-46,S2,0.9299999999999999,0.9299719887955182,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-51,S0,0.685,0.6846136517233611,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-51,S1,0.79,0.7892412685668406,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-51,S2,0.785,0.7849516141131755,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R1,f2fd20b023254739c79a06c75910b5f66824eebee2444a7f357e46d401bbedc3,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
sub-4,S0,0.62,0.6190476190476191,200,WBCIC_MI,1,0,RANDOM_PRESERVE_R2,d34a5057df190d0dcc3dddbd60bd2f606c5c55e52da8ec7a4130d778eacf1a9b,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold1_seed0/RANDOM_PRESERVE_R2/final.pt,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,3.0
