subject_id,session,BA,macro_F1,trials,task,fold,seed,condition,arm,checkpoint,checkpoint_sha256,normalizer_sha256,protected_rank
25,S1,0.77,0.7647058823529411,100,OpenBMI_MI,4,2,RANDOM_PRESERVE_R2,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold4_seed2/RANDOM_PRESERVE_R2/final.pt,5e2c794af3988427631e7b5c592f8135f05257d6b444bc5176e1c37b2dad8e1a,c04fbdc0d215369e977dffa0c159801dd8fbf42e82538b262c3b254498e56b1f,8
25,S2,0.96,0.959983993597439,100,OpenBMI_MI,4,2,RANDOM_PRESERVE_R2,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold4_seed2/RANDOM_PRESERVE_R2/final.pt,5e2c794af3988427631e7b5c592f8135f05257d6b444bc5176e1c37b2dad8e1a,c04fbdc0d215369e977dffa0c159801dd8fbf42e82538b262c3b254498e56b1f,8
29,S1,0.74,0.7312939231087227,100,OpenBMI_MI,4,2,RANDOM_PRESERVE_R2,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold4_seed2/RANDOM_PRESERVE_R2/final.pt,5e2c794af3988427631e7b5c592f8135f05257d6b444bc5176e1c37b2dad8e1a,c04fbdc0d215369e977dffa0c159801dd8fbf42e82538b262c3b254498e56b1f,8
29,S2,0.81,0.8095238095238095,100,OpenBMI_MI,4,2,RANDOM_PRESERVE_R2,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold4_seed2/RANDOM_PRESERVE_R2/final.pt,5e2c794af3988427631e7b5c592f8135f05257d6b444bc5176e1c37b2dad8e1a,c04fbdc0d215369e977dffa0c159801dd8fbf42e82538b262c3b254498e56b1f,8
36,S1,0.9299999999999999,0.9298245614035088,100,OpenBMI_MI,4,2,RANDOM_PRESERVE_R2,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold4_seed2/RANDOM_PRESERVE_R2/final.pt,5e2c794af3988427631e7b5c592f8135f05257d6b444bc5176e1c37b2dad8e1a,c04fbdc0d215369e977dffa0c159801dd8fbf42e82538b262c3b254498e56b1f,8
36,S2,0.9299999999999999,0.9299369432489241,100,OpenBMI_MI,4,2,RANDOM_PRESERVE_R2,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold4_seed2/RANDOM_PRESERVE_R2/final.pt,5e2c794af3988427631e7b5c592f8135f05257d6b444bc5176e1c37b2dad8e1a,c04fbdc0d215369e977dffa0c159801dd8fbf42e82538b262c3b254498e56b1f,8
37,S1,0.66,0.6598639455782312,100,OpenBMI_MI,4,2,RANDOM_PRESERVE_R2,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold4_seed2/RANDOM_PRESERVE_R2/final.pt,5e2c794af3988427631e7b5c592f8135f05257d6b444bc5176e1c37b2dad8e1a,c04fbdc0d215369e977dffa0c159801dd8fbf42e82538b262c3b254498e56b1f,8
37,S2,0.6499999999999999,0.6178622120318812,100,OpenBMI_MI,4,2,RANDOM_PRESERVE_R2,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold4_seed2/RANDOM_PRESERVE_R2/final.pt,5e2c794af3988427631e7b5c592f8135f05257d6b444bc5176e1c37b2dad8e1a,c04fbdc0d215369e977dffa0c159801dd8fbf42e82538b262c3b254498e56b1f,8
39,S1,0.79,0.7898108297467721,100,OpenBMI_MI,4,2,RANDOM_PRESERVE_R2,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold4_seed2/RANDOM_PRESERVE_R2/final.pt,5e2c794af3988427631e7b5c592f8135f05257d6b444bc5176e1c37b2dad8e1a,c04fbdc0d215369e977dffa0c159801dd8fbf42e82538b262c3b254498e56b1f,8
39,S2,0.74,0.7395833333333333,100,OpenBMI_MI,4,2,RANDOM_PRESERVE_R2,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold4_seed2/RANDOM_PRESERVE_R2/final.pt,5e2c794af3988427631e7b5c592f8135f05257d6b444bc5176e1c37b2dad8e1a,c04fbdc0d215369e977dffa0c159801dd8fbf42e82538b262c3b254498e56b1f,8
42,S1,0.69,0.6874684948079444,100,OpenBMI_MI,4,2,RANDOM_PRESERVE_R2,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold4_seed2/RANDOM_PRESERVE_R2/final.pt,5e2c794af3988427631e7b5c592f8135f05257d6b444bc5176e1c37b2dad8e1a,c04fbdc0d215369e977dffa0c159801dd8fbf42e82538b262c3b254498e56b1f,8
42,S2,0.7,0.6998799519807923,100,OpenBMI_MI,4,2,RANDOM_PRESERVE_R2,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold4_seed2/RANDOM_PRESERVE_R2/final.pt,5e2c794af3988427631e7b5c592f8135f05257d6b444bc5176e1c37b2dad8e1a,c04fbdc0d215369e977dffa0c159801dd8fbf42e82538b262c3b254498e56b1f,8
51,S1,0.8200000000000001,0.8199279711884754,100,OpenBMI_MI,4,2,RANDOM_PRESERVE_R2,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold4_seed2/RANDOM_PRESERVE_R2/final.pt,5e2c794af3988427631e7b5c592f8135f05257d6b444bc5176e1c37b2dad8e1a,c04fbdc0d215369e977dffa0c159801dd8fbf42e82538b262c3b254498e56b1f,8
51,S2,0.62,0.6175523349436394,100,OpenBMI_MI,4,2,RANDOM_PRESERVE_R2,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold4_seed2/RANDOM_PRESERVE_R2/final.pt,5e2c794af3988427631e7b5c592f8135f05257d6b444bc5176e1c37b2dad8e1a,c04fbdc0d215369e977dffa0c159801dd8fbf42e82538b262c3b254498e56b1f,8
54,S1,0.6,0.5998399359743898,100,OpenBMI_MI,4,2,RANDOM_PRESERVE_R2,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold4_seed2/RANDOM_PRESERVE_R2/final.pt,5e2c794af3988427631e7b5c592f8135f05257d6b444bc5176e1c37b2dad8e1a,c04fbdc0d215369e977dffa0c159801dd8fbf42e82538b262c3b254498e56b1f,8
54,S2,0.66,0.66,100,OpenBMI_MI,4,2,RANDOM_PRESERVE_R2,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold4_seed2/RANDOM_PRESERVE_R2/final.pt,5e2c794af3988427631e7b5c592f8135f05257d6b444bc5176e1c37b2dad8e1a,c04fbdc0d215369e977dffa0c159801dd8fbf42e82538b262c3b254498e56b1f,8
sub-4,S0,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-4,S1,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-4,S2,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-8,S0,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-8,S1,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-8,S2,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-10,S0,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-10,S1,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-10,S2,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-15,S0,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-15,S1,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-15,S2,0.495,0.3311036789297659,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-20,S0,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-20,S1,0.495,0.3311036789297659,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-20,S2,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-39,S0,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-39,S1,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-39,S2,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-40,S0,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-40,S1,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-40,S2,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-43,S0,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-43,S1,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-43,S2,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-46,S0,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-46,S1,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-46,S2,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-51,S0,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-51,S1,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-51,S2,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R0/final.pt,57a43640a8a185a02d687b1044856e2c5ebc08c007c7084db6a0888e0ed13193,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-4,S0,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R1/final.pt,b8f889883d18e8f62703bc881d1d29e819b3c959864b07fc99787908dc0e2339,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-4,S1,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R1/final.pt,b8f889883d18e8f62703bc881d1d29e819b3c959864b07fc99787908dc0e2339,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-4,S2,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R1/final.pt,b8f889883d18e8f62703bc881d1d29e819b3c959864b07fc99787908dc0e2339,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-8,S0,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R1/final.pt,b8f889883d18e8f62703bc881d1d29e819b3c959864b07fc99787908dc0e2339,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-8,S1,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R1/final.pt,b8f889883d18e8f62703bc881d1d29e819b3c959864b07fc99787908dc0e2339,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-8,S2,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R1/final.pt,b8f889883d18e8f62703bc881d1d29e819b3c959864b07fc99787908dc0e2339,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
sub-10,S0,0.5,0.3333333333333333,200,WBCIC_MI,0,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold0_seed0/RANDOM_PRESERVE_R1/final.pt,b8f889883d18e8f62703bc881d1d29e819b3c959864b07fc99787908dc0e2339,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,3
