checkpoint,checkpoint_sha256,reused,task,fold,seed,arm,reference_checkpoint_sha256,manifest_hash,initial_model_hash,initial_BN_buffer_hash,final_model_hash,final_BN_buffer_hash,optimizer_config_hash,dropout_rng_seed,update_count,epochs,PRD_lambda,preserve_lambda,preserve_rank,target_hash,elapsed_seconds,no_early_stopping,normalizer,normalizer_sha256,protected_rank,protected_target_estimable
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed1/PRD_ONLY/final.pt,851e4f42ca88f44f8d09f601a8324f81c0ca9fe2c2a165ba54e9895ed74759f1,False,OpenBMI_MI,1,1,PRD_ONLY,0d7f7375e0c79730ad1dbde17f44ced484a513dc0a6cfbcea332b56a8a603c28,9a56b18a74f421dde5ba5c9a4ee181f47aed93d8fa47910f3500c11ab16b032c,79cc01845895701323fcfa8d672372c105f351563d5cfb7c195155e02854f306,ad687e96d25490b486f997b770befdfd6900aea0a6e88fef346868cad001d165,e18c9962afee0a0e933ff6c4651fc06b7e4a54fb9ce8732da86c96febcceaf86,1077cfc907ef0e4444df60c66a9c4ac1916da2b416edba6046f9ec4f074acce0,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,5530432692096743327,400,20,0.25,0.25,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,71.58177727647126,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold1.npz,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,4,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed1/PROTECTED_PRESERVE/final.pt,9a21f63a4e5318b5036cc24f6e093fc7688288cdb20b90755cfd8a09be9b921c,False,OpenBMI_MI,1,1,PROTECTED_PRESERVE,0d7f7375e0c79730ad1dbde17f44ced484a513dc0a6cfbcea332b56a8a603c28,9a56b18a74f421dde5ba5c9a4ee181f47aed93d8fa47910f3500c11ab16b032c,79cc01845895701323fcfa8d672372c105f351563d5cfb7c195155e02854f306,ad687e96d25490b486f997b770befdfd6900aea0a6e88fef346868cad001d165,94bfd117ce218201aed79aa36e798dbdef73d4a7d7238f79029a92adc8bf8d47,b30fbde38baa788facc9274fcda3f888835289ac414e3c52ab346218ee9edc2e,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,5530432692096743327,400,20,0.25,0.25,4,c4f2aa5f9551e689a9eb9789459fa7535f31db63d1eb468112487b5aa0753c6c,73.36601788550615,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold1.npz,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,4,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed1/RANDOM_PRESERVE_R0/final.pt,060b9bb7db06f59458372fc79db224e8ec70ab832f655210b8fdec5d2c5af4c4,False,OpenBMI_MI,1,1,RANDOM_PRESERVE_R0,0d7f7375e0c79730ad1dbde17f44ced484a513dc0a6cfbcea332b56a8a603c28,9a56b18a74f421dde5ba5c9a4ee181f47aed93d8fa47910f3500c11ab16b032c,79cc01845895701323fcfa8d672372c105f351563d5cfb7c195155e02854f306,ad687e96d25490b486f997b770befdfd6900aea0a6e88fef346868cad001d165,92bee6b1554adfbf7cb40603f7daa14a5c906151dd560ee49f30f03a98be9b9d,14bd6c48b45825dce05455c63168153a8b424e0a17d913ef0d1c9c05317464da,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,5530432692096743327,400,20,0.25,0.25,4,3dfcffec85d8df0d660c56f88f2a61218f8798dd5207a00dad80c8bcb402ed8b,85.51212045643479,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold1.npz,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,4,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed1/RANDOM_PRESERVE_R1/final.pt,987e625236bc10d17e39937769778c13344b13ee0d1ee976f932e6fe87cd40d4,False,OpenBMI_MI,1,1,RANDOM_PRESERVE_R1,0d7f7375e0c79730ad1dbde17f44ced484a513dc0a6cfbcea332b56a8a603c28,9a56b18a74f421dde5ba5c9a4ee181f47aed93d8fa47910f3500c11ab16b032c,79cc01845895701323fcfa8d672372c105f351563d5cfb7c195155e02854f306,ad687e96d25490b486f997b770befdfd6900aea0a6e88fef346868cad001d165,aeff250f8dbf198ddc0982e7c50f117974658e6e101c7c64ea8f4334e0bf242e,377a93bc0e5acc92a6ced61969d98de61b2414489ee0226ba113e481710ddfb1,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,5530432692096743327,400,20,0.25,0.25,4,5218d32a4d895d1e564456062c3c1159a3b9e32eff2e07fb2c6da5d1f42d7fad,87.41324591264129,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold1.npz,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,4,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed1/RANDOM_PRESERVE_R2/final.pt,dea061bcf20ccf8de4ea0acfa150ed7cd953c8068888a789eee60ac1e3858d03,False,OpenBMI_MI,1,1,RANDOM_PRESERVE_R2,0d7f7375e0c79730ad1dbde17f44ced484a513dc0a6cfbcea332b56a8a603c28,9a56b18a74f421dde5ba5c9a4ee181f47aed93d8fa47910f3500c11ab16b032c,79cc01845895701323fcfa8d672372c105f351563d5cfb7c195155e02854f306,ad687e96d25490b486f997b770befdfd6900aea0a6e88fef346868cad001d165,8e5e877459df5b9173f701a6c0249a3c170edbf9da3a9ccf4ce112414422ad89,f82fefec238c4d41fe3d79b4e3a415e49b0c844d245f8304b4522e68f6337f42,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,5530432692096743327,400,20,0.25,0.25,4,cde046ec6c80a61032557b6c10dd6e05c765c7d833471c19aefb9acd991bba7a,86.95055734273046,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold1.npz,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,4,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed2/PRD_ONLY/final.pt,b95455d73cb7d8dfd8a42f62c761e158835cbc9ae29294cf923f6e9b86079f60,False,OpenBMI_MI,1,2,PRD_ONLY,9e1a94c2fcb630c1311cddf4a661a36e2a7b9e28926dbb36cc1542968e480304,89f669721b7fece22a1f9e84894c3b969f417d20bb8a516e9bd6da4cc02dfd11,003e3ea987567a8b7d3b57f0b7577e1ba99d58877f624c22ed629822996e5259,8d58c9199cfeca6fbe526f2f2fa01abf5a78e50692daa2747f3bd361462ff761,cfee8a0b31eb8f444519cd155badbde80b2805a84f4f5b428cde50bd4f3d68e1,5a3b8602f4861eedadfaa517ea215106764a1ce9aba9c02719c5b27efae388d6,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,5812212480421699264,400,20,0.25,0.25,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,86.3590858951211,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold1.npz,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,5,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed2/PROTECTED_PRESERVE/final.pt,181a302d154084d69339aa9ebdc60088549fe9d843c3c5d80b84ea0ac25c0aa6,False,OpenBMI_MI,1,2,PROTECTED_PRESERVE,9e1a94c2fcb630c1311cddf4a661a36e2a7b9e28926dbb36cc1542968e480304,89f669721b7fece22a1f9e84894c3b969f417d20bb8a516e9bd6da4cc02dfd11,003e3ea987567a8b7d3b57f0b7577e1ba99d58877f624c22ed629822996e5259,8d58c9199cfeca6fbe526f2f2fa01abf5a78e50692daa2747f3bd361462ff761,6df51a04fcf020c09f353829c799eb44157a9455e582367e912d4a50b6abadae,e47579c97330a6fb989dc177e71ad264a93083ae0bad4defaaa12d1be494e22a,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,5812212480421699264,400,20,0.25,0.25,5,43029432e255e73a9139500fdc0a89dd27ab480108e82ae0eeb6f4e89d4cdabe,88.40081528760493,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold1.npz,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,5,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed2/RANDOM_PRESERVE_R0/final.pt,692e3e1c2febfce054f9d544313993bbc68ba1729fdb5e832bccecb3b6d2f1b2,False,OpenBMI_MI,1,2,RANDOM_PRESERVE_R0,9e1a94c2fcb630c1311cddf4a661a36e2a7b9e28926dbb36cc1542968e480304,89f669721b7fece22a1f9e84894c3b969f417d20bb8a516e9bd6da4cc02dfd11,003e3ea987567a8b7d3b57f0b7577e1ba99d58877f624c22ed629822996e5259,8d58c9199cfeca6fbe526f2f2fa01abf5a78e50692daa2747f3bd361462ff761,c956f4597d91d76d3cdc302d5fff04de4bcccf513a623d46a5ecd256fd0cc0de,c841c2fba011ac3017804d945a47c0fff2437d74325c265314f1925e8f6a9de1,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,5812212480421699264,400,20,0.25,0.25,5,8ccad484cc163abc6e0a3d31dbe3ba7d580cb37b18eb31b03ef2b815b386af68,84.23600174393505,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold1.npz,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,5,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed2/RANDOM_PRESERVE_R1/final.pt,d4b818244a78844866f372fbc718c1fec36bac97ff605d1f8fab57ced52eeb85,False,OpenBMI_MI,1,2,RANDOM_PRESERVE_R1,9e1a94c2fcb630c1311cddf4a661a36e2a7b9e28926dbb36cc1542968e480304,89f669721b7fece22a1f9e84894c3b969f417d20bb8a516e9bd6da4cc02dfd11,003e3ea987567a8b7d3b57f0b7577e1ba99d58877f624c22ed629822996e5259,8d58c9199cfeca6fbe526f2f2fa01abf5a78e50692daa2747f3bd361462ff761,46c0991bcdb99c28244e2eb195ce8eeb1050110773300bd25377bf27da51431d,5fb5487dc75e71ef1d5c718145eef876c8e3000f3e1fa3b596ffb107f4bab2e6,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,5812212480421699264,400,20,0.25,0.25,5,688cb0cb61911fd2f73204dfc130c26d86b39b0ad2bcf1d182d897e216d80489,84.30472227185965,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold1.npz,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,5,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed2/RANDOM_PRESERVE_R2/final.pt,d084c3da98517c4ff675504e2f1796fa649519a5e024cff5148ed8b7550fda96,False,OpenBMI_MI,1,2,RANDOM_PRESERVE_R2,9e1a94c2fcb630c1311cddf4a661a36e2a7b9e28926dbb36cc1542968e480304,89f669721b7fece22a1f9e84894c3b969f417d20bb8a516e9bd6da4cc02dfd11,003e3ea987567a8b7d3b57f0b7577e1ba99d58877f624c22ed629822996e5259,8d58c9199cfeca6fbe526f2f2fa01abf5a78e50692daa2747f3bd361462ff761,78a718a6df57e78037813afe4f167a76d604f459e47ab536ac4d951f82717f6c,0f9a6ea6478f2c8618b63d353025f58bee64a5af3f651608cbff500e04a74a0b,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,5812212480421699264,400,20,0.25,0.25,5,e9cf89db253efaeb4550301bac6af1627ee87fe1112fc21009c94d0139399926,54.11159656755626,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold1.npz,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,5,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold2_seed0/PRD_ONLY/final.pt,d0a94ebcf57a227390bb1d99debcebf7a102b68b900aad5d7f15cd3cd3d56d49,False,OpenBMI_MI,2,0,PRD_ONLY,e15c8d1164c8d30f850fc785e901e629977cf6a2fe87c09d89af779cc51e14d8,d790e3b27180031fac3728fb197de2e07d632d9f84bcd1cd36df7ec668fe00de,118e436e052cff0c5e6fd1eb9980ae09a002748b7a801474958380195a3e0299,cedb5e3b532813a5cf9d3999428feafc9f820871cf3efe2de89625527a73286a,4fdde3d818f1d2d1ce8dc049e7a352843b8550d7918a7e6e0fd36b1c8524446b,095ca501f2b28315f00b5ef04f5694f68436d046344d02482e7a8c7e6d635489,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,1453554543723287360,400,20,0.25,0.25,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,70.38536690734327,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold2.npz,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,4,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold2_seed0/PROTECTED_PRESERVE/final.pt,1e97f879766676686953a0464bf7b627f42c87d293707416d9acf25762aa1d71,False,OpenBMI_MI,2,0,PROTECTED_PRESERVE,e15c8d1164c8d30f850fc785e901e629977cf6a2fe87c09d89af779cc51e14d8,d790e3b27180031fac3728fb197de2e07d632d9f84bcd1cd36df7ec668fe00de,118e436e052cff0c5e6fd1eb9980ae09a002748b7a801474958380195a3e0299,cedb5e3b532813a5cf9d3999428feafc9f820871cf3efe2de89625527a73286a,ff1beb0f7949a24f5130f91d4fdb66f50e7c07445a0526fac3e75220834fcf2d,35d72534c063f3da53077779051a4658adfd728fe29887abafe5c1093bd880f4,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,1453554543723287360,400,20,0.25,0.25,4,cff1e21b4c94a8b9e348a83067427d6e31a3fea7c059f79ec722b0a6c76c3977,82.45576268713921,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold2.npz,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,4,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold2_seed0/RANDOM_PRESERVE_R0/final.pt,ae185c4aec5f7a19dd236544d90fcac8196a6cf38ca505b2728034055d34db79,False,OpenBMI_MI,2,0,RANDOM_PRESERVE_R0,e15c8d1164c8d30f850fc785e901e629977cf6a2fe87c09d89af779cc51e14d8,d790e3b27180031fac3728fb197de2e07d632d9f84bcd1cd36df7ec668fe00de,118e436e052cff0c5e6fd1eb9980ae09a002748b7a801474958380195a3e0299,cedb5e3b532813a5cf9d3999428feafc9f820871cf3efe2de89625527a73286a,56b4c3871775e51e6de2e69edde2b67441e55a09d5ed2b2023b2b3f05bbb7be7,765cc6ae9954674a1a0541a5c0acea947a091025698ef107f16769fb1f9a8db8,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,1453554543723287360,400,20,0.25,0.25,4,4b79518015741fc474d938b9b921345f3f44ca44051a5b8679d68d858162d2fd,85.43564638309181,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold2.npz,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,4,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold2_seed0/RANDOM_PRESERVE_R1/final.pt,720cff0bed1cf2d5ca1d84eab7644d8cef7f157f70b3084b08b192575b3b01b8,False,OpenBMI_MI,2,0,RANDOM_PRESERVE_R1,e15c8d1164c8d30f850fc785e901e629977cf6a2fe87c09d89af779cc51e14d8,d790e3b27180031fac3728fb197de2e07d632d9f84bcd1cd36df7ec668fe00de,118e436e052cff0c5e6fd1eb9980ae09a002748b7a801474958380195a3e0299,cedb5e3b532813a5cf9d3999428feafc9f820871cf3efe2de89625527a73286a,654d2d0cb1215509149436bc4bdc0438615ea67979bb34275acde1de0caf1be2,7af7e5e45ac09f6a43ad01e2047201299ad2a18a91d2818c6a1c87aeba3d92dd,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,1453554543723287360,400,20,0.25,0.25,4,0f0deac2c7ac006587fa20d05ed46cbbae4875fb08561d51b1ac9ec39a3b5d28,87.513433679007,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold2.npz,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,4,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold2_seed0/RANDOM_PRESERVE_R2/final.pt,0b5737b73974b8f8d4cd35c84825d5577bb3150b5a784a0a7b2b5b63305b8c54,False,OpenBMI_MI,2,0,RANDOM_PRESERVE_R2,e15c8d1164c8d30f850fc785e901e629977cf6a2fe87c09d89af779cc51e14d8,d790e3b27180031fac3728fb197de2e07d632d9f84bcd1cd36df7ec668fe00de,118e436e052cff0c5e6fd1eb9980ae09a002748b7a801474958380195a3e0299,cedb5e3b532813a5cf9d3999428feafc9f820871cf3efe2de89625527a73286a,72abc6637e268aef1c0edf67e57ee5dd4ee0d07c8dcf4dfe8b6f405b60823a72,0883c9e5b3db24c4c4d32f901794f328a80ac8d85bfcb4076d193a099d0c14f7,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,1453554543723287360,400,20,0.25,0.25,4,4322ab639740e58c5fa130c80f4cf6594c34904b0c84d8d3f47199f6e0cc2c10,87.48441567178816,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold2.npz,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,4,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold2_seed1/PRD_ONLY/final.pt,45fa4144f5211f6511d6acde318534ecd291d0c8afa00ab0ee68d427dc516c2d,False,OpenBMI_MI,2,1,PRD_ONLY,335af013981565ede15ac14aa26e2b567ac923322d015894d5aec61e196f3863,2bcb7b8f5a95035e84a52ebb8e5817485530e7881788ecf825466434d9f03316,622e5e9c2eb6345b29d744d07c4dcd05e7d575345a1d0183006178ffc2fa1d26,72374e838e3fdbc238bf37b907bb20bc7a56c11ba7404d9519e0a0b1b4213847,44ff2961072ce51f7785b63e879e0f051ec349bfbf451af6fb7870144878b15b,8a6cb6a82f755b2a5973f11251330f6d7c3dce0953d62a9987ce5dedb59d23f2,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,8929710085833727493,400,20,0.25,0.25,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,86.27547967899591,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold2.npz,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,8,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold2_seed1/PROTECTED_PRESERVE/final.pt,a1c85dac3c7ff810f1318f83a50d95f1bca6d30b334c6b7a314f660fa1c0aa4d,False,OpenBMI_MI,2,1,PROTECTED_PRESERVE,335af013981565ede15ac14aa26e2b567ac923322d015894d5aec61e196f3863,2bcb7b8f5a95035e84a52ebb8e5817485530e7881788ecf825466434d9f03316,622e5e9c2eb6345b29d744d07c4dcd05e7d575345a1d0183006178ffc2fa1d26,72374e838e3fdbc238bf37b907bb20bc7a56c11ba7404d9519e0a0b1b4213847,fcc182018415235854e39c7adc9319356f23083d4d6a7aee170a146bbc1f4832,4e112738970a66072d929a7cd5d67a4e25324ca37fd83f359bc26fb6f6d00a27,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,8929710085833727493,400,20,0.25,0.25,8,ba53a4aa12c9f94924ab277189a5e8f6496c4117e8aa33eba863ac442fbcaf2c,86.6810853201896,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold2.npz,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,8,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold2_seed1/RANDOM_PRESERVE_R0/final.pt,842ebc9928f25e051e524300eee901812a33cb1c9edd5a5e94639599a3e6b2d9,False,OpenBMI_MI,2,1,RANDOM_PRESERVE_R0,335af013981565ede15ac14aa26e2b567ac923322d015894d5aec61e196f3863,2bcb7b8f5a95035e84a52ebb8e5817485530e7881788ecf825466434d9f03316,622e5e9c2eb6345b29d744d07c4dcd05e7d575345a1d0183006178ffc2fa1d26,72374e838e3fdbc238bf37b907bb20bc7a56c11ba7404d9519e0a0b1b4213847,73b00a38656ffb6ad1e6c0486473d7c5bd037006131f5dddd15dacb624862112,bfb99aa945e75588eaf4702926fdd76292596e10fddf7ec6eb82b72ea185311b,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,8929710085833727493,400,20,0.25,0.25,8,6435ce14ece70e1418843b38f8cd817ffc8ce0c798cb90d87b42ed13f4cda22b,85.26408263947815,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold2.npz,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,8,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold2_seed1/RANDOM_PRESERVE_R1/final.pt,90ddf39782db0233415d0a5057f3e4b2b454b1f6e2c42e17d2e1afa2ad3ae399,False,OpenBMI_MI,2,1,RANDOM_PRESERVE_R1,335af013981565ede15ac14aa26e2b567ac923322d015894d5aec61e196f3863,2bcb7b8f5a95035e84a52ebb8e5817485530e7881788ecf825466434d9f03316,622e5e9c2eb6345b29d744d07c4dcd05e7d575345a1d0183006178ffc2fa1d26,72374e838e3fdbc238bf37b907bb20bc7a56c11ba7404d9519e0a0b1b4213847,df67804e9f8846568f01961ab76025706adcd62c253fba91fe5379248ee07557,b62c3c431804ee7f235f149cc6059234a3fa61dccd7a31962cff1b0c3dda55dd,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,8929710085833727493,400,20,0.25,0.25,8,73cfc640ebae7cbd32d74cbf634cfe82eb8f224b648aac2112310b5d8817484e,86.48695152346045,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold2.npz,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,8,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold2_seed1/RANDOM_PRESERVE_R2/final.pt,215145f1ed9ca21242c08b8ea5591147110b6855ff0a9b74efd028bbd3748b9a,False,OpenBMI_MI,2,1,RANDOM_PRESERVE_R2,335af013981565ede15ac14aa26e2b567ac923322d015894d5aec61e196f3863,2bcb7b8f5a95035e84a52ebb8e5817485530e7881788ecf825466434d9f03316,622e5e9c2eb6345b29d744d07c4dcd05e7d575345a1d0183006178ffc2fa1d26,72374e838e3fdbc238bf37b907bb20bc7a56c11ba7404d9519e0a0b1b4213847,042adb6a482649e70269d27b752a485408c2e6e77062cfc2abb7ab6a67e4fb83,ac44d096f33dfad7daa8fc5d846caca5351b837517ece4a35480eef4df69fc96,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,8929710085833727493,400,20,0.25,0.25,8,b43bc83767d4e9d0f2d54e6eb6918e9b92b42b92391f14a361c366215bbe5f59,42.0586164155975,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold2.npz,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,8,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold2_seed2/PRD_ONLY/final.pt,6b89524f5b97045c8e8eb314d50bbb8a63aa0b1a7f06d05806555a94c8460c0a,False,OpenBMI_MI,2,2,PRD_ONLY,57b1a7fe07d39aae4daa5cc22ce6693a97d61367c26bdc17e3341b65d7cf4071,3fa1d8ffb7fc7dd6be00466cecd2a0bf55e63041cda85c18f1c6326e070ff65b,bc4cc7f8de5426b94d9cc81d4a75ab3e4346593944979b8c62481f6621d7e79b,1f55eedfff3bf48d7c624fc2966864ba05f56fc10ccf0869acfdf125b6a49dd0,f9b1db74b823b3236a4ff0dbd401e2feffd2ac593c816909efe7965bafd07084,458ebf086dae9c53e33fc2ba816c5c12c4c9a56e2217cd129f55b737cb4418d5,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,3743339268457824323,400,20,0.25,0.25,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,35.143043021671474,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold2.npz,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,4,True
