SP_penalty,X_BA,X_accuracy,X_macro_F1,X_parameter_normalized_drift,accuracy,dataset,delta_BA,delta_BA_pp,delta_F1,fold,gate_off_BA,gate_on_BA,gate_on_minus_off_BA,gate_penalty,lambda_channel,macro_F1,mean_abs_channel_residual,optimizer_step,rms_channel_residual,task,task_loss,train_loss,validation_BA
0.000255602557444945,0.8946906565656565,0.8946153846153846,0.894527013111162,0.00025782228751247693,0.8876666666666667,WBCIC,-0.006979797979798086,-0.6979797979798086,-0.006934011967627995,1,0.8877108585858584,0.8877108585858584,0.0,2.0349900751170935e-06,-0.0069109611213207245,0.887593001143534,0.0014068320306250826,256,0.0014138934930087999,WBCIC_MI,0.27075958251953125,0.27075985074043274,0.8877108585858584
0.0005474669160321355,0.8946906565656565,0.8946153846153846,0.894527013111162,0.0005490787659789831,0.8816666666666666,WBCIC,-0.012979797979797869,-1.297979797979787,-0.01295946648087587,1,0.8817108585858586,0.8817108585858586,0.0,8.637870450911578e-06,-0.015002017840743065,0.8815675466302861,0.003105121635599062,512,0.0031243500125128776,WBCIC_MI,0.30888497829437256,0.30888551473617554,0.8817108585858586
0.0,0.877,0.877,0.8767241246539903,0.0,0.877,WBCIC,0.0,0.0,0.0,2,0.877,0.877,0.0,0.0,0.0,0.8767241246539903,0.0,0,0.0,WBCIC_MI,,,0.877
1.813823837437667e-05,0.877,0.877,0.8767241246539903,1.8138349708429757e-05,0.8699999999999999,WBCIC,-0.007000000000000117,-0.7000000000000117,-0.006999368181373367,2,0.8699999999999999,0.8699999999999999,0.0,2.1593317001133983e-07,-0.0012693526223301888,0.8697247564726169,0.00047125539276748896,32,0.00047268252092180774,WBCIC_MI,0.39794304966926575,0.39794307947158813,0.8699999999999999
3.642486990429461e-05,0.877,0.877,0.8767241246539903,3.7223249677087455e-05,0.876,WBCIC,-0.0010000000000000009,-0.10000000000000009,-0.001053330648704165,2,0.876,0.876,0.0,4.353964015990641e-07,-0.0018007992766797543,0.8756707940052861,0.0006718664226355031,64,0.0006741345423506573,WBCIC_MI,0.21584495902061462,0.215844988822937,0.876
0.00012342724949121475,0.877,0.877,0.8767241246539903,0.0001242807314021377,0.8629999999999999,WBCIC,-0.014000000000000123,-1.4000000000000123,-0.014069071225437324,2,0.8640000000000001,0.8629999999999999,-0.001000000000000223,3.262679456383921e-06,-0.0048558684065938,0.862655053428553,0.0018130076496163383,128,0.0018208883557235822,WBCIC_MI,0.297549307346344,0.29754942655563354,0.8629999999999999
0.0002470813342370093,0.877,0.877,0.8767241246539903,0.0002482424219998336,0.869,WBCIC,-0.008000000000000007,-0.8000000000000007,-0.008063081745146583,2,0.869,0.869,0.0,1.1104898476332892e-05,-0.00868234597146511,0.8686610429088437,0.003254254930652678,256,0.0032740233291406184,WBCIC_MI,0.15719696879386902,0.15719722211360931,0.869
0.0005790560971945524,0.877,0.877,0.8767241246539903,0.0005794270317069916,0.869,WBCIC,-0.008000000000000007,-0.8000000000000007,-0.0080123920685512,2,0.869,0.869,0.0,3.81078316422645e-05,-0.016227995976805687,0.8687117325854391,0.0060872078174725175,512,0.006144151440821588,WBCIC_MI,0.35459938645362854,0.3545999526977539,0.869
0.0,0.7450000000000001,0.745,0.7413544763320313,0.0,0.745,WBCIC,0.0,0.0,0.0,3,0.7450000000000001,0.7450000000000001,0.0,0.0,0.0,0.7413544763320313,0.0,0,0.0,WBCIC_MI,,,0.7450000000000001
2.6543342755758204e-05,0.7450000000000001,0.745,0.7413544763320313,2.668969358181339e-05,0.5760000000000001,WBCIC,-0.16900000000000004,-16.900000000000006,-0.2568865795505861,3,0.5760000000000001,0.5760000000000001,0.0,2.6483764514750874e-08,-0.001005682279355824,0.48446789678144525,0.00016657145170029253,32,0.0001665768813836621,WBCIC_MI,0.37392011284828186,0.37392014265060425,0.5760000000000001
6.29876449238509e-05,0.7450000000000001,0.745,0.7413544763320313,6.344817264514191e-05,0.502,WBCIC,-0.2430000000000001,-24.30000000000001,-0.4036521470781822,3,0.502,0.502,0.0,1.109030591806004e-07,-0.0020569676999002695,0.33770232925384913,0.0003384949486644473,64,0.00033850717591121793,WBCIC_MI,0.20914921164512634,0.20914927124977112,0.502
9.411521023139358e-05,0.7450000000000001,0.745,0.7413544763320313,9.530946315511324e-05,0.732,WBCIC,-0.013000000000000234,-1.3000000000000234,-0.010651556235494852,3,0.7319999999999999,0.7319999999999999,0.0,3.791004132835951e-07,-0.003759065642952919,0.7307029200965365,0.0006177444156492129,128,0.0006177705727168359,WBCIC_MI,0.46144402027130127,0.46144410967826843,0.7319999999999999
0.00021382073464337736,0.7450000000000001,0.745,0.7413544763320313,0.00021518388896546448,0.74,WBCIC,-0.0050000000000002265,-0.5000000000000226,-0.002742917716612614,3,0.7399999999999999,0.7399999999999999,0.0,8.874472428033187e-07,-0.005668782163411379,0.7386115586154187,0.0009403687363374047,256,0.0009404153461218812,WBCIC_MI,0.3783663213253021,0.37836652994155884,0.7399999999999999
0.0006539614405483007,0.7450000000000001,0.745,0.7413544763320313,0.0006561538711951087,0.7449999999999999,WBCIC,-2.220446049250313e-16,-2.220446049250313e-14,-0.002651204867846424,3,0.7449999999999999,0.7449999999999999,0.0,4.5499637053580955e-06,-0.014351842924952507,0.7387032714641849,0.002119151991792023,512,0.0021193490247242153,WBCIC_MI,0.3243463635444641,0.32434701919555664,0.7449999999999999
0.0,0.765,0.765,0.7621664583571769,0.0,0.765,WBCIC,0.0,0.0,0.0,4,0.765,0.765,0.0,0.0,0.0,0.7621664583571769,0.0,0,0.0,WBCIC_MI,,,0.765
2.4841647245921195e-05,0.765,0.765,0.7621664583571769,2.396735753907144e-05,0.76,WBCIC,-0.0050000000000000044,-0.5000000000000004,-0.006256020482421909,4,0.76,0.76,0.0,2.045407256900944e-07,-0.0012527514481917024,0.755910437874755,0.0004661126404243987,32,0.0004672330032917671,WBCIC_MI,0.3184555768966675,0.31845560669898987,0.76
4.498921407503076e-05,0.765,0.765,0.7621664583571769,4.574257910450186e-05,0.76,WBCIC,-0.0050000000000000044,-0.5000000000000004,-0.008955968398152825,4,0.76,0.76,0.0,1.1980547469647718e-06,-0.002987803891301155,0.7532104899590241,0.001103095302823931,64,0.001105977877159603,WBCIC_MI,0.2854548692703247,0.2854549288749695,0.76
9.997584857046604e-05,0.765,0.765,0.7621664583571769,0.00010040740117778224,0.766,WBCIC,0.0010000000000000009,0.10000000000000009,-0.0001472628445466917,4,0.766,0.766,0.0,5.500877705344465e-06,-0.0063250744715332985,0.7620191955126302,0.0022879958560224622,128,0.0022953449515625834,WBCIC_MI,0.3773278594017029,0.37732794880867004,0.766
0.00022128099226392806,0.765,0.765,0.7621664583571769,0.00022162649480939045,0.764,WBCIC,-0.0010000000000000009,-0.10000000000000009,-0.0013511932275094285,4,0.7630000000000001,0.764,0.0009999999999998899,1.6214211427723058e-05,-0.01104640495032072,0.7608152651296675,0.0038741194584872574,256,0.003891175176249817,WBCIC_MI,0.25661659240722656,0.2566168010234833,0.764
0.0005928599857725203,0.765,0.765,0.7621664583571769,0.000595251741584174,0.755,WBCIC,-0.010000000000000009,-1.0000000000000009,-0.013102564760037572,4,0.755,0.755,0.0,5.361760486266576e-05,-0.02369915135204792,0.7490638935971393,0.007558744691777974,512,0.007622997567523271,WBCIC_MI,0.29763612151145935,0.2976367175579071,0.755
