task,dataset,fold,seed,round,subject_A,subject_B,control_subject,A_B_disjoint,B_guard_future_disjoint,trials_per_class,agreement,conflict_score,control_agreement,control_conflict_score,future_harm,harm_label,loss_A,loss_B_guard,loss_B_future_before,loss_B_future_after,g_A_norm,g_B_norm,paired_dropout_rng,checkpoint_sha256,normalizer_sha256
OpenBMI_MI,OpenBMI,0,0,0,30,28,31,True,True,8,0.01312914676964283,-0.01312914676964283,0.9354926347732544,-0.9354926347732544,1.8589198589324951e-06,1,0.3039611876010895,0.058331962674856186,0.034285448491573334,0.034287307411432266,0.05488523468375206,0.015869928523898125,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,0,31,30,34,True,True,8,0.6644418239593506,-0.6644418239593506,0.7807729840278625,-0.7807729840278625,-4.106760025024414e-05,0,0.12180471420288086,0.3039611876010895,0.42186927795410156,0.4218282103538513,0.07154549658298492,0.047300782054662704,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,0,34,31,35,True,True,8,0.8217235803604126,-0.8217235803604126,-0.28856173157691956,0.28856173157691956,1.4930963516235352e-05,1,0.38615846633911133,0.12180471420288086,0.15144261717796326,0.1514575481414795,0.05458874627947807,0.07224322855472565,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,0,35,34,40,True,True,8,-0.4228758215904236,0.4228758215904236,0.15940257906913757,-0.15940257906913757,1.633167266845703e-05,1,0.010406517423689365,0.38615846633911133,0.4223877787590027,0.42240411043167114,0.004086924716830254,0.06117623299360275,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,0,40,35,41,True,True,8,0.442293643951416,-0.442293643951416,0.7310615181922913,-0.7310615181922913,-4.777684807777405e-07,0,0.19864685833454132,0.010406517423689365,0.008028456009924412,0.008027978241443634,0.036894164979457855,0.0038471948355436325,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,0,41,40,43,True,True,8,0.7770274877548218,-0.7770274877548218,0.8561109304428101,-0.8561109304428101,1.659989356994629e-05,1,0.4208265542984009,0.19864685833454132,0.37854236364364624,0.3785589635372162,0.044855453073978424,0.03865635022521019,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,0,43,41,44,True,True,8,0.8647907972335815,-0.8647907972335815,0.5791012644767761,-0.5791012644767761,1.9669532775878906e-06,1,0.17667602002620697,0.4208265542984009,0.3399994373321533,0.3400014042854309,0.03540961071848869,0.025303645059466362,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,0,44,43,45,True,True,8,0.6388800740242004,-0.6388800740242004,0.3535517454147339,-0.3535517454147339,2.142786979675293e-05,1,0.1667252480983734,0.17667602002620697,0.3192959129810333,0.3193173408508301,0.0594569593667984,0.028171569108963013,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,0,45,44,46,True,True,8,0.1365286409854889,-0.1365286409854889,0.12105298787355423,-0.12105298787355423,7.718801498413086e-06,1,0.31639787554740906,0.1667252480983734,0.4370814561843872,0.4370891749858856,0.06656359136104584,0.061069056391716,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,0,46,45,48,True,True,8,-0.19363580644130707,0.19363580644130707,0.1579350382089615,-0.1579350382089615,1.430511474609375e-06,1,0.8961634039878845,0.31639787554740906,0.620856761932373,0.6208581924438477,0.06358914077281952,0.0643179714679718,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,0,48,46,49,True,True,8,-0.16873176395893097,0.16873176395893097,-0.10201883316040039,0.10201883316040039,-1.7940998077392578e-05,0,0.3361346125602722,0.8961634039878845,0.4607870578765869,0.4607691168785095,0.06002924218773842,0.050389666110277176,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,0,49,48,50,True,True,8,-0.18065083026885986,0.18065083026885986,-0.3642142117023468,0.3642142117023468,5.4836273193359375e-06,1,0.07712385058403015,0.3361346125602722,0.6083507537841797,0.608356237411499,0.0343940369784832,0.07714328169822693,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,0,50,49,52,True,True,8,-0.6165918707847595,0.6165918707847595,-0.1840425580739975,0.1840425580739975,1.436471939086914e-05,1,0.8323678970336914,0.07712385058403015,0.288435161113739,0.2884495258331299,0.06926826387643814,0.03328919783234596,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,0,52,50,53,True,True,8,-0.15710322558879852,0.15710322558879852,0.13038209080696106,-0.13038209080696106,9.953975677490234e-06,1,0.36356228590011597,0.8323678970336914,0.6992455124855042,0.6992554664611816,0.03209666535258293,0.06524497270584106,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,0,53,52,1,True,True,8,0.2702910006046295,-0.2702910006046295,-0.06550673395395279,0.06550673395395279,5.036592483520508e-06,1,0.09666965901851654,0.36356228590011597,0.17244566977024078,0.1724507063627243,0.02385980822145939,0.03749317675828934,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,0,1,53,2,True,True,8,-0.22368985414505005,0.22368985414505005,-0.12725019454956055,0.12725019454956055,6.884336471557617e-06,1,0.23239785432815552,0.09666965901851654,0.2578693628311157,0.2578762471675873,0.0265753585845232,0.023439127951860428,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,7,1,10,True,True,8,-0.3089335262775421,0.3089335262775421,-0.6647693514823914,0.6647693514823914,-4.5299530029296875e-06,0,0.4977691173553467,0.5843425393104553,0.12605442106723785,0.12604989111423492,0.050810329616069794,0.05996425449848175,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,10,2,16,True,True,8,0.49431368708610535,-0.49431368708610535,-0.9016525149345398,0.9016525149345398,4.850327968597412e-05,1,0.8213495016098022,0.4428942799568176,0.20776914060115814,0.20781764388084412,0.09922518581151962,0.051574911922216415,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,16,7,20,True,True,8,0.9134464859962463,-0.9134464859962463,0.7473036646842957,-0.7473036646842957,-3.695487976074219e-05,0,0.07608088105916977,0.4977691173553467,0.4920313358306885,0.49199438095092773,0.02603890374302864,0.06394617259502411,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,20,10,21,True,True,8,-0.7584834694862366,0.7584834694862366,0.2535630762577057,-0.2535630762577057,5.155801773071289e-06,1,0.29977256059646606,0.8213495016098022,0.31607958674430847,0.31608474254608154,0.030976882204413414,0.10065892338752747,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,21,16,22,True,True,8,-0.059417206794023514,0.059417206794023514,0.19034895300865173,-0.19034895300865173,2.378225326538086e-05,1,0.19793345034122467,0.07608088105916977,0.5605068802833557,0.5605306625366211,0.05598621070384979,0.023066068068146706,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,22,20,23,True,True,8,-0.7733731865882874,0.7733731865882874,0.5070187449455261,-0.5070187449455261,-1.7702579498291016e-05,0,0.6270702481269836,0.29977256059646606,0.4847569465637207,0.4847392439842224,0.05097494646906853,0.02009931206703186,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,23,21,27,True,True,8,-0.07202854752540588,0.07202854752540588,0.9134063720703125,-0.9134063720703125,-1.0788440704345703e-05,0,0.49795544147491455,0.19793345034122467,0.1525321900844574,0.15252140164375305,0.1369556486606598,0.04278813675045967,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,27,22,28,True,True,8,0.4535793662071228,-0.4535793662071228,0.5141350030899048,-0.5141350030899048,-2.3245811462402344e-06,0,0.13847632706165314,0.6270702481269836,0.47711893916130066,0.4771166145801544,0.057763226330280304,0.04896632954478264,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,28,23,30,True,True,8,0.5955830216407776,-0.5955830216407776,0.789269208908081,-0.789269208908081,-1.385807991027832e-05,0,0.05057380348443985,0.49795544147491455,0.2347944676876068,0.23478060960769653,0.024291060864925385,0.15458424389362335,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,30,27,31,True,True,8,0.5636299252510071,-0.5636299252510071,0.19350756704807281,-0.19350756704807281,9.5367431640625e-07,1,0.46899446845054626,0.13847632706165314,0.30766305327415466,0.30766400694847107,0.12699739634990692,0.056794509291648865,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,31,28,34,True,True,8,0.4961988031864166,-0.4961988031864166,0.44331082701683044,-0.44331082701683044,1.2189149856567383e-05,1,0.11722414195537567,0.05057380348443985,0.31012240052223206,0.3101345896720886,0.0386703684926033,0.024216854944825172,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,34,30,35,True,True,8,-0.21707816421985626,0.21707816421985626,0.4551105797290802,-0.4551105797290802,-3.2782554626464844e-07,0,0.5157343149185181,0.46899446845054626,0.4070810377597809,0.4070807099342346,0.0398968942463398,0.12960809469223022,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,35,31,40,True,True,8,0.030395690351724625,-0.030395690351724625,0.6685753464698792,-0.6685753464698792,-4.240870475769043e-05,0,0.03356664627790451,0.11722414195537567,0.295802503824234,0.2957600951194763,0.018544627353549004,0.04289194568991661,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,40,34,41,True,True,8,0.013799823820590973,-0.013799823820590973,-0.8636001944541931,0.8636001944541931,7.450580596923828e-06,1,0.35965263843536377,0.5157343149185181,0.5971262454986572,0.5971336960792542,0.04514618590474129,0.03312685340642929,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,41,35,43,True,True,8,-0.6823784708976746,0.6823784708976746,0.31188660860061646,-0.31188660860061646,8.717179298400879e-07,1,0.40760910511016846,0.03356664627790451,0.007060915697365999,0.007061787415295839,0.037340350449085236,0.021381407976150513,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,43,40,44,True,True,8,0.9298669099807739,-0.9298669099807739,-0.6217573285102844,0.6217573285102844,-1.983344554901123e-05,0,0.1808232069015503,0.35965263843536377,0.2411818504333496,0.2411620169878006,0.013953685760498047,0.04332595318555832,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,44,41,45,True,True,8,0.3459479510784149,-0.3459479510784149,-0.17525477707386017,0.17525477707386017,-2.16066837310791e-05,0,0.4819425344467163,0.40760910511016846,0.28748273849487305,0.28746113181114197,0.03648264333605766,0.04898541420698166,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,45,43,46,True,True,8,-0.5685200691223145,0.5685200691223145,-0.953536331653595,0.953536331653595,1.1302530765533447e-05,1,0.7096628546714783,0.1808232069015503,0.053679194301366806,0.05369049683213234,0.10226581990718842,0.024403750896453857,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,46,44,48,True,True,8,-0.1351146697998047,0.1351146697998047,0.4159674346446991,-0.4159674346446991,5.781650543212891e-06,1,0.5084003210067749,0.4819425344467163,0.28979045152664185,0.28979623317718506,0.07188921421766281,0.04721899703145027,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,48,45,49,True,True,8,-0.5583927035331726,0.5583927035331726,-0.5376579761505127,0.5376579761505127,-5.125999450683594e-06,0,0.5971367359161377,0.7096628546714783,0.5549225807189941,0.5549174547195435,0.1155041754245758,0.10318762063980103,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,49,46,50,True,True,8,-0.0075393058359622955,0.0075393058359622955,-0.3229812979698181,0.3229812979698181,-1.919269561767578e-05,0,0.11420954763889313,0.5084003210067749,0.8755761981010437,0.875557005405426,0.026241039857268333,0.07447632402181625,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,50,48,52,True,True,8,-0.18412457406520844,0.18412457406520844,-0.12956643104553223,0.12956643104553223,-3.4302473068237305e-05,0,0.9140979051589966,0.5971367359161377,0.38401320576667786,0.3839789032936096,0.1757095903158188,0.09314701706171036,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,52,49,53,True,True,8,0.6154580116271973,-0.6154580116271973,-0.09134359657764435,0.09134359657764435,-7.569789886474609e-06,0,0.4029412865638733,0.11420954763889313,0.3385900855064392,0.33858251571655273,0.04139798507094383,0.02516006864607334,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,53,50,1,True,True,8,-0.8982515335083008,0.8982515335083008,0.38985303044319153,-0.38985303044319153,2.8133392333984375e-05,1,0.21623839437961578,0.9140979051589966,0.7347666025161743,0.7347947359085083,0.04935792461037636,0.17888197302818298,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,1,52,2,True,True,8,0.7824785113334656,-0.7824785113334656,-0.09704716503620148,0.09704716503620148,6.809830665588379e-06,1,0.5843425393104553,0.4029412865638733,0.23799994587898254,0.23800675570964813,0.05770578235387802,0.0435030497610569,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,0,0,1,2,53,7,True,True,8,-0.555516242980957,0.555516242980957,-0.10219917446374893,0.10219917446374893,-1.4960765838623047e-05,0,0.4428942799568176,0.21623839437961578,0.32550734281539917,0.32549238204956055,0.0430607832968235,0.05378055199980736,True,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
OpenBMI_MI,OpenBMI,1,0,0,5,3,6,True,True,8,-0.1622263640165329,0.1622263640165329,-0.12943345308303833,0.12943345308303833,-8.508563041687012e-06,0,0.06710328906774521,0.08423580229282379,0.10675175487995148,0.10674324631690979,0.03322190046310425,0.024535169824957848,True,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI,OpenBMI,1,0,0,6,5,7,True,True,8,-0.02980984002351761,0.02980984002351761,-0.5802501440048218,0.5802501440048218,7.063150405883789e-06,1,0.1711491197347641,0.06710328906774521,0.06406553834676743,0.06407260149717331,0.050116878002882004,0.03083675168454647,True,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI,OpenBMI,1,0,0,7,6,9,True,True,8,-0.41279032826423645,0.41279032826423645,-0.2633351683616638,0.2633351683616638,3.9637088775634766e-06,1,0.26137974858283997,0.1711491197347641,0.046504195779561996,0.04650815948843956,0.02324296534061432,0.053456567227840424,True,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI,OpenBMI,1,0,0,9,7,10,True,True,8,-0.25747424364089966,0.25747424364089966,-0.8334115147590637,0.8334115147590637,-9.387731552124023e-06,0,0.24323643743991852,0.26137974858283997,0.2576574385166168,0.2576480507850647,0.10002622753381729,0.025416510179638863,True,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI,OpenBMI,1,0,0,10,9,16,True,True,8,-0.7165788412094116,0.7165788412094116,0.6000916957855225,-0.6000916957855225,-7.092952728271484e-06,0,0.6019120812416077,0.24323643743991852,0.2511487603187561,0.25114166736602783,0.08192770183086395,0.10189717262983322,True,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
OpenBMI_MI,OpenBMI,1,0,0,16,10,19,True,True,8,0.42115893959999084,-0.42115893959999084,0.010264916345477104,-0.010264916345477104,1.3947486877441406e-05,1,0.18790990114212036,0.6019120812416077,0.21554550528526306,0.2155594527721405,0.04111204296350479,0.07803643494844437,True,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
