stage,task,fold,variant,epoch,phase,loss,BA,macro_F1,NLL
refit,OpenBMI_ERP,0,PROTECTED_PC_REFINE,3,1,0.2299929132898713,,,
refit,OpenBMI_ERP,0,PROTECTED_PC_REFINE,4,1,0.22924953604023754,,,
refit,OpenBMI_ERP,0,PROTECTED_PC_REFINE,5,1,0.22876783583150734,,,
refit,OpenBMI_ERP,0,PROTECTED_PC_REFINE,6,1,0.22865161456179733,,,
refit,OpenBMI_ERP,0,PROTECTED_PC_REFINE,1,2,0.24472023740483023,,,
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,1,1,0.23319286487016724,0.8295959595959598,0.7862611627465182,0.317504254480203
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,2,1,0.23263208645744893,0.8296969696969696,0.7879604002163575,0.3152151231964429
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,3,1,0.23139063808743474,0.8304545454545454,0.7894314779648939,0.313628892103831
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,4,1,0.23198576863143344,0.8305050505050504,0.7901683264150193,0.31241491933663684
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,5,1,0.2317188304130256,0.8304040404040406,0.7902919180132727,0.3122234021623929
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,6,1,0.23097597130992573,0.8295454545454546,0.7901630784955039,0.3112295021613439
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,7,1,0.23077101913042755,0.828989898989899,0.7897418447941482,0.3111167401075363
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,8,1,0.23035902792481572,0.8284848484848486,0.7892794684568997,0.3111739307641983
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,9,1,0.22984514174700968,0.827929292929293,0.7890069608796235,0.31055645644664764
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,10,1,0.22974446940954507,0.8273232323232325,0.7885008671871829,0.3106340865294139
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,11,1,0.23005210944721777,0.8276767676767678,0.7885879627560315,0.3113422840833664
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,12,1,0.22953278732211063,0.8267171717171719,0.787950929615941,0.31093794604142505
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,13,1,0.22862044875290494,0.8274242424242423,0.7884714981626592,0.3112759068608284
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,14,1,0.2292934750430933,0.8271717171717173,0.7880015271637636,0.31179701785246533
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,15,1,0.22897856272109982,0.8261616161616162,0.7871904890509477,0.31148727734883624
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,16,1,0.2286482069354791,0.8254040404040404,0.7863633789913838,0.311437152326107
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,17,1,0.22856477318937074,0.8255050505050505,0.7865392787061243,0.31172583252191544
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,18,1,0.22892338274134597,0.8246464646464645,0.7858220249840188,0.31151750187079114
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,19,1,0.2281471090599266,0.8246969696969697,0.7856125821843306,0.3119189168016116
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,20,1,0.2278769638749861,0.8246464646464647,0.7852258303948682,0.3123851592342059
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,1,2,0.2502088325454047,0.8285353535353535,0.7921286796389531,0.30531173447767895
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,2,2,0.25013504898355854,0.8286363636363636,0.7926381153608567,0.30482257654269534
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,3,2,0.24978455629375376,0.829090909090909,0.7935453687578247,0.3040693402290344
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,4,2,0.24734298840497917,0.8274747474747475,0.7927746415355785,0.3038070872426033
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,5,2,0.2486172303483445,0.8281313131313132,0.792584130789414,0.3046608418226242
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,6,2,0.2476524052120024,0.8275252525252528,0.791344664878738,0.3061004752914111
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,7,2,0.24601945166404432,0.8267171717171716,0.7918836823685872,0.3045054500301679
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,8,2,0.2468512402870519,0.8268181818181818,0.7917919487783895,0.3043147598703702
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,9,2,0.24493686407434734,0.826010101010101,0.791371860557646,0.30384547015031177
discovery,OpenBMI_ERP,1,PROTECTED_PC_REFINE,10,2,0.24526237892379832,0.8263131313131312,0.7915815963443524,0.304616558055083
refit,OpenBMI_ERP,1,PROTECTED_PC_REFINE,1,1,0.22619070071781203,,,
refit,OpenBMI_ERP,1,PROTECTED_PC_REFINE,2,1,0.22485473927754385,,,
refit,OpenBMI_ERP,1,PROTECTED_PC_REFINE,3,1,0.2244098413260187,,,
refit,OpenBMI_ERP,1,PROTECTED_PC_REFINE,4,1,0.2241469943995237,,,
refit,OpenBMI_ERP,1,PROTECTED_PC_REFINE,1,2,0.2415180850130098,,,
refit,OpenBMI_ERP,1,PROTECTED_PC_REFINE,2,2,0.2398588401363239,,,
refit,OpenBMI_ERP,1,PROTECTED_PC_REFINE,3,2,0.24080835997769443,,,
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,1,1,0.16155974222139152,0.8002525252525253,0.7655907158127486,0.3522855192422867
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,2,1,0.1615044606234832,0.7994949494949495,0.7665117567314229,0.34886086732149124
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,3,1,0.16050411687780256,0.7981818181818182,0.7664483292982028,0.3463246251145999
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,4,1,0.15998659447464103,0.7967171717171716,0.7668245213878953,0.3443480208516121
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,5,1,0.15940982561845046,0.7958080808080807,0.7667480843198365,0.34379252046346664
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,6,1,0.15937297234760028,0.7952020202020202,0.7667318254650474,0.34378599127133685
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,7,1,0.15885406057754758,0.7944444444444444,0.7664588738424413,0.3439507484436035
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,8,1,0.15859104513604352,0.7955050505050506,0.7679267829974147,0.34376327445109683
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,9,1,0.158699263284727,0.7954040404040402,0.7686557694233369,0.3430456568797429
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,10,1,0.15821210984094414,0.795151515151515,0.7686501442109,0.34343653668959934
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,11,1,0.15798285917815735,0.7950505050505051,0.76956151415518,0.34195488939682644
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,12,1,0.15770409775726849,0.7949494949494951,0.7690211019200928,0.34243789315223694
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,13,1,0.1581674059460092,0.7943939393939393,0.7692370970626093,0.3417543098330498
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,14,1,0.15712210071035118,0.7943434343434342,0.7691602878160193,0.34258560587962467
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,15,1,0.15760825587339497,0.7942424242424243,0.7692808534065234,0.34289806584517163
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,16,1,0.15690178778161187,0.7938383838383838,0.7692727438706046,0.34201805541912716
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,17,1,0.15696589034928873,0.7937373737373736,0.7691420977365269,0.3423871174454689
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,18,1,0.15670086819650814,0.7934343434343433,0.7690687764153407,0.34201807528734207
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,19,1,0.15659797749026833,0.7924747474747477,0.7683395785441652,0.3422369137406349
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,20,1,0.15638356690962912,0.7923232323232323,0.7685985818320207,0.34192782392104465
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,1,2,0.17651387314235897,0.7973737373737374,0.7655758740059756,0.34837716569503147
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,2,2,0.17535596779055393,0.7953030303030304,0.7656649251795038,0.3456745569904645
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,3,2,0.17411050873418008,0.7952525252525252,0.7659313436211161,0.3455055405696233
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,4,2,0.1728124550495195,0.7927777777777778,0.765208802358091,0.3449793756008148
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,5,2,0.17315236807202286,0.7914646464646463,0.7652527116794001,0.3440816178917885
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,6,2,0.1716153201630926,0.7920707070707071,0.7663762394596536,0.34400302916765213
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,7,2,0.17459150156001596,0.7915656565656565,0.7657553155540469,0.34492604186137515
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,8,2,0.17351414682921346,0.7919191919191918,0.7662060935652216,0.34473277628421783
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,9,2,0.17468441976580962,0.7915656565656565,0.7657349505418164,0.3459398994843165
discovery,OpenBMI_ERP,2,PROTECTED_PC_REFINE,10,2,0.17174956742350575,0.7916666666666666,0.7663584293707513,0.34501543641090393
refit,OpenBMI_ERP,2,PROTECTED_PC_REFINE,1,1,0.20905090880509533,,,
refit,OpenBMI_ERP,2,PROTECTED_PC_REFINE,1,2,0.2260349130254955,,,
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,1,1,0.22899434691475284,0.840959595959596,0.8007542888276435,0.30080796778202057
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,2,1,0.22810215963323419,0.8419191919191918,0.8007761890170699,0.3020172342658043
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,3,1,0.22725623587224975,0.8412626262626262,0.7998530254485515,0.3024659703175227
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,4,1,0.2265847786225693,0.840959595959596,0.8003548087671563,0.3023756518959999
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,5,1,0.22587157872785113,0.8415656565656565,0.8009976000818148,0.3023354733983676
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,6,1,0.22557031104419722,0.8414646464646465,0.8007964808732918,0.3020550385117531
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,7,1,0.22492187346329465,0.8416161616161616,0.8007255744813513,0.30187004059553146
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,8,1,0.2247015573546549,0.8414646464646465,0.8007152830306916,0.3015824655691783
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,9,1,0.2248105904452558,0.8417676767676768,0.8012853886884139,0.3009793162345886
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,10,1,0.2242502329995851,0.8411111111111111,0.8009366156144028,0.30087871352831524
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,11,1,0.2239224782800556,0.8414646464646465,0.8012781334259319,0.3005409340063731
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,12,1,0.22342883913821676,0.8414646464646465,0.801596881829549,0.30026957392692566
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,13,1,0.2231844268166102,0.8415656565656565,0.8014373000201118,0.3000133161743482
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,14,1,0.223683529785342,0.8412626262626263,0.8011538399125989,0.2996975804368655
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,15,1,0.2232122756633214,0.8404545454545453,0.8008079127211404,0.2991164873043696
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,16,1,0.22301044673762901,0.8404545454545455,0.8008362571941969,0.29927988598744076
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,17,1,0.22287532548528746,0.8408585858585859,0.8012737021641015,0.2992671976486842
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,18,1,0.22256904060284494,0.8410606060606062,0.8013541910831458,0.2996635362505913
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,19,1,0.2223009998464111,0.8415151515151514,0.8022560350839552,0.29896314690510434
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,20,1,0.222425214410124,0.8412626262626262,0.8020840819471399,0.29883897056182224
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,1,2,0.24865923823774896,0.8393434343434342,0.7982367856579794,0.3045223231116931
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,2,2,0.24564841439573107,0.8382323232323233,0.7975148046140642,0.3045353939135869
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,3,2,0.246408855593382,0.8375252525252525,0.7963652597957153,0.3060539985696475
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,4,2,0.24413123011367197,0.8373737373737374,0.7970424257118808,0.3055248409509659
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,5,2,0.244353421901355,0.8372222222222222,0.7973788424836931,0.3049478232860565
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,6,2,0.24500284787664933,0.8364141414141414,0.7960646878515635,0.30579373240470886
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,7,2,0.244875451878046,0.8363131313131315,0.7959018165156192,0.30623702456553775
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,8,2,0.24452565292418743,0.8361111111111112,0.7952172063446542,0.3080378547310829
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,9,2,0.2408286943181277,0.8367171717171717,0.7967252745788568,0.30652383466561633
discovery,OpenBMI_ERP,3,PROTECTED_PC_REFINE,10,2,0.2424913890493419,0.8366161616161616,0.796544288140742,0.3065704454978307
refit,OpenBMI_ERP,3,PROTECTED_PC_REFINE,1,1,0.23310942583159214,,,
refit,OpenBMI_ERP,3,PROTECTED_PC_REFINE,2,1,0.23253286763520156,,,
refit,OpenBMI_ERP,3,PROTECTED_PC_REFINE,1,2,0.24696120452466805,,,
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,1,1,0.20973131069844178,0.8409090909090909,0.8022075378186108,0.29786240061124164
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,2,1,0.20996605909935595,0.8406565656565657,0.8037693147906578,0.2947599266966184
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,3,1,0.20916111068453447,0.8404545454545455,0.8047299405738589,0.2926857645312945
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,4,1,0.2087200625473749,0.841010101010101,0.8060380570837293,0.2909106947481632
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,5,1,0.20857597092540922,0.841111111111111,0.8068995698619931,0.28989823410908383
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,6,1,0.20752466723285892,0.8412121212121212,0.8074017432136706,0.28907661885023117
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,7,1,0.20743060555706544,0.8408585858585859,0.8073897964644097,0.2889428411920865
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,8,1,0.20718027231637065,0.8403535353535355,0.8073699476654091,0.2886253533264001
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,9,1,0.20660876081540033,0.840050505050505,0.8070636452711201,0.28855759526292485
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,10,1,0.2076557928848799,0.8399494949494949,0.8065011513470757,0.28882593164841336
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,11,1,0.20691117226485875,0.84,0.8066434666867502,0.28892558192213375
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,12,1,0.20644913613796234,0.8405050505050505,0.8072893036777912,0.2888724183042844
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,13,1,0.20703679519167018,0.8403535353535353,0.8073352057036313,0.28890589127937955
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,14,1,0.2070619406053801,0.8406565656565657,0.8075512064774945,0.28891004373629886
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,15,1,0.2061454629705798,0.8403030303030303,0.8072060707279062,0.2891177758574486
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,16,1,0.20626784776043952,0.8394949494949495,0.8063202785765978,0.28923240179816884
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,17,1,0.2068233041476375,0.8387878787878789,0.8056102363345352,0.289311308413744
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,18,1,0.20610884305265345,0.8385353535353536,0.8053971952647724,0.2894894890487194
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,19,1,0.20613810976518887,0.8383838383838383,0.8054258505966266,0.28909985596934956
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,20,1,0.20535032922591523,0.8382828282828284,0.8051858291907953,0.28913960978388786
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,1,2,0.22591642867172917,0.839191919191919,0.8096988159405484,0.2827452930311362
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,2,2,0.22621871227809867,0.8368686868686869,0.8090559927259894,0.28158245235681534
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,3,2,0.22593313939961843,0.8365151515151515,0.8083455014600366,0.28161948174238205
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,4,2,0.22641789955699415,0.8363131313131315,0.8082420504208171,0.28212031349539757
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,5,2,0.22190131156453424,0.8362121212121213,0.8083556426499828,0.2814677158991496
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,6,2,0.223850842750176,0.8366161616161616,0.8092088835515522,0.2810097523033619
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,7,2,0.22445535563653515,0.8363636363636363,0.8087211360470127,0.28148003791769344
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,8,2,0.22217854541303503,0.8358585858585857,0.8080160595114285,0.28174160545070964
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,9,2,0.22404879773446998,0.8362121212121213,0.8093317753090757,0.2802451786895593
discovery,OpenBMI_ERP,4,PROTECTED_PC_REFINE,10,2,0.22224408414020727,0.835858585858586,0.8082228743305526,0.2810093052685261
refit,OpenBMI_ERP,4,PROTECTED_PC_REFINE,1,1,0.21332679268857388,,,
refit,OpenBMI_ERP,4,PROTECTED_PC_REFINE,2,1,0.2130473908488315,,,
refit,OpenBMI_ERP,4,PROTECTED_PC_REFINE,3,1,0.2127522751929687,,,
refit,OpenBMI_ERP,4,PROTECTED_PC_REFINE,4,1,0.21231866342667038,,,
refit,OpenBMI_ERP,4,PROTECTED_PC_REFINE,5,1,0.21217413769014817,,,
refit,OpenBMI_ERP,4,PROTECTED_PC_REFINE,6,1,0.21174659368150262,,,
refit,OpenBMI_ERP,4,PROTECTED_PC_REFINE,1,2,0.23049984244036945,,,
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,1,1,0.01626702457932489,0.965,0.9646271651265382,0.1532165159781774
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,2,1,0.016372252056109055,0.965,0.9646271651265382,0.15323237143456936
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,3,1,0.016493681773898147,0.965,0.9646271651265382,0.15325405355542898
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,4,1,0.016676612708362796,0.965,0.9646271651265382,0.15328414955486855
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,5,1,0.016287678786154305,0.965,0.9646271651265382,0.15330489973227182
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,6,1,0.016235800881293557,0.9633333333333334,0.9630403651010228,0.1533304831633965
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,7,1,0.01607308935906206,0.9633333333333334,0.9630403651010228,0.15338502420733371
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,8,1,0.016331374490012724,0.9633333333333334,0.9630403651010228,0.15341973459968963
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,9,1,0.016836239091519798,0.9633333333333334,0.9630403651010228,0.1534673705076178
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,10,1,0.016847411547565742,0.9633333333333334,0.9630403651010228,0.1535269891222318
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,11,1,0.01600189023606834,0.9633333333333334,0.9630403651010228,0.15359186319013438
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,12,1,0.016619310936047918,0.9633333333333334,0.9630403651010228,0.15366020364065966
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,13,1,0.015910354842032706,0.9633333333333334,0.9630403651010228,0.15371466924746832
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,14,1,0.015601393145819506,0.9633333333333334,0.9630403651010228,0.15377729758620262
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,15,1,0.016239269547874018,0.9633333333333334,0.9630403651010228,0.15385332237929106
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,16,1,0.015458130322041966,0.9633333333333334,0.9630403651010228,0.1539246846611301
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,17,1,0.01629230242577337,0.9633333333333334,0.9630403651010228,0.15399068097273508
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,18,1,0.015357037163561299,0.9633333333333334,0.9630403651010228,0.15409523186584315
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,19,1,0.01516356680630928,0.9633333333333334,0.9630403651010228,0.15409789172311625
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,20,1,0.015239213548955462,0.9633333333333334,0.9630403651010228,0.15417871593187252
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,1,2,0.029319027505282844,0.9616666666666666,0.9613773772108313,0.1519731596733133
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,2,2,0.03601142003511389,0.9616666666666666,0.9613773772108313,0.15171188209205866
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,3,2,0.03602969371491954,0.9616666666666666,0.9613773772108313,0.15150042716413736
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,4,2,0.03208296550881295,0.9616666666666666,0.9613773772108313,0.15161006494114795
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,5,2,0.038739953988364766,0.9616666666666666,0.9613773772108313,0.15156647190451622
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,6,2,0.03432200689400945,0.9616666666666666,0.9613773772108313,0.15177426611383757
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,7,2,0.029179211173738753,0.9616666666666666,0.9613773772108313,0.15161858530094227
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,8,2,0.0322451329612661,0.9616666666666666,0.9613773772108313,0.15188592113554478
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,9,2,0.03408246478509335,0.96,0.9597712310186912,0.15198377737154564
discovery,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,10,2,0.02850537518748925,0.96,0.9597712310186912,0.15194154561807713
refit,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,1,1,0.031115976627916098,,,
refit,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,1,2,0.05393036792520434,,,
refit,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,2,2,0.04958128198632039,,,
refit,OpenBMI_SSVEP,0,PROTECTED_PC_REFINE,3,2,0.05038509119185619,,,
discovery,OpenBMI_SSVEP,1,PROTECTED_PC_REFINE,1,1,0.08401616990921043,0.9033333333333333,0.8979378458010898,0.3412549968343228
discovery,OpenBMI_SSVEP,1,PROTECTED_PC_REFINE,2,1,0.08698880743412744,0.9049999999999999,0.8996537063107509,0.34130488025645417
discovery,OpenBMI_SSVEP,1,PROTECTED_PC_REFINE,3,1,0.08900106254787672,0.9033333333333333,0.8978730989089866,0.3413845719769597
discovery,OpenBMI_SSVEP,1,PROTECTED_PC_REFINE,4,1,0.08682754618071374,0.9033333333333333,0.8978730989089866,0.3414451025892049
discovery,OpenBMI_SSVEP,1,PROTECTED_PC_REFINE,5,1,0.08499037456654367,0.9033333333333333,0.8978730989089866,0.3415166885436823
discovery,OpenBMI_SSVEP,1,PROTECTED_PC_REFINE,6,1,0.08981351075427872,0.9033333333333333,0.8978730989089866,0.34151751586856943
discovery,OpenBMI_SSVEP,1,PROTECTED_PC_REFINE,7,1,0.0835735330446845,0.9033333333333333,0.8978730989089866,0.3415983020483206
discovery,OpenBMI_SSVEP,1,PROTECTED_PC_REFINE,8,1,0.08647625201514789,0.9033333333333333,0.8978730989089866,0.34163215779699385
discovery,OpenBMI_SSVEP,1,PROTECTED_PC_REFINE,9,1,0.08491438804637819,0.9033333333333333,0.8978730989089866,0.3416401722934097
discovery,OpenBMI_SSVEP,1,PROTECTED_PC_REFINE,10,1,0.0844332276000863,0.9033333333333333,0.8978730989089866,0.34166892742117244
discovery,OpenBMI_SSVEP,1,PROTECTED_PC_REFINE,11,1,0.0836610398477032,0.9033333333333333,0.8978730989089866,0.341603293394049
discovery,OpenBMI_SSVEP,1,PROTECTED_PC_REFINE,12,1,0.0863743591166678,0.9033333333333333,0.8978730989089866,0.34160560835152864
discovery,OpenBMI_SSVEP,1,PROTECTED_PC_REFINE,13,1,0.08363264462067968,0.9033333333333333,0.8978730989089866,0.34161646229525405
discovery,OpenBMI_SSVEP,1,PROTECTED_PC_REFINE,14,1,0.08240678941919691,0.9033333333333333,0.8978730989089866,0.3416041495123257
discovery,OpenBMI_SSVEP,1,PROTECTED_PC_REFINE,15,1,0.08287419023967925,0.9016666666666667,0.8960810870466424,0.3415986569598317
discovery,OpenBMI_SSVEP,1,PROTECTED_PC_REFINE,16,1,0.08185870697100957,0.9016666666666667,0.8960810870466424,0.34155337256379426
discovery,OpenBMI_SSVEP,1,PROTECTED_PC_REFINE,17,1,0.08426093505251975,0.9016666666666667,0.8960810870466424,0.3415386301154892
discovery,OpenBMI_SSVEP,1,PROTECTED_PC_REFINE,18,1,0.08049465307877177,0.9016666666666667,0.8960810870466424,0.34152778261341155
discovery,OpenBMI_SSVEP,1,PROTECTED_PC_REFINE,19,1,0.08158453518436068,0.9033333333333333,0.8978730989089866,0.3414315676006178
discovery,OpenBMI_SSVEP,1,PROTECTED_PC_REFINE,20,1,0.08155371674469539,0.9033333333333333,0.8978730989089866,0.34139671619050205
discovery,OpenBMI_SSVEP,1,PROTECTED_PC_REFINE,1,2,0.13699211996226085,0.9,0.8945445886705411,0.34400542204578716
discovery,OpenBMI_SSVEP,1,PROTECTED_PC_REFINE,2,2,0.1260760532958167,0.8916666666666667,0.881843532805826,0.3479358965996653
discovery,OpenBMI_SSVEP,1,PROTECTED_PC_REFINE,3,2,0.12829603680542537,0.8916666666666667,0.881843532805826,0.35141089752626914
discovery,OpenBMI_SSVEP,1,PROTECTED_PC_REFINE,4,2,0.12186920678331739,0.8916666666666667,0.881843532805826,0.3527485392211626
discovery,OpenBMI_SSVEP,1,PROTECTED_PC_REFINE,5,2,0.11221835957396598,0.8916666666666667,0.881843532805826,0.35429087521818775
