subject,session,basis_type,basis_draw,direction,epsilon,A_P_mean,n_trials,task,fold,stage
7,2,PCA,0,3,0.5,0.6855992078781128,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,4,0.5,-0.04424683749675751,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,5,0.5,0.010611610487103462,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,6,0.5,-0.027596693485975266,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,7,0.5,-0.010254358872771263,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,8,0.5,0.022616274654865265,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,9,0.5,0.011540047824382782,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,10,0.5,0.10912449657917023,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,11,0.5,0.009559943340718746,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,12,0.5,-0.0021635412704199553,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,13,0.5,-0.0036202692426741123,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,14,0.5,0.0071717118844389915,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,15,0.5,0.018014313653111458,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,0,1.0,-0.26367878913879395,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,1,1.0,0.3776051998138428,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,2,1.0,0.2407054901123047,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,3,1.0,0.6716189384460449,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,4,1.0,-0.043301768600940704,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,5,1.0,0.011353370733559132,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,6,1.0,-0.027120200917124748,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,7,1.0,-0.009574990719556808,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,8,1.0,0.023016922175884247,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,9,1.0,0.011219081468880177,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,10,1.0,0.10600282996892929,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,11,1.0,0.009597697295248508,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,12,1.0,-0.0029580830596387386,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,13,1.0,-0.002403676277026534,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,14,1.0,0.006278554908931255,100,OpenBMI_SSVEP,2,TRAIN
7,2,PCA,0,15,1.0,0.01694134622812271,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,0,0.25,0.8486900925636292,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,1,0.25,0.30540943145751953,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,2,0.25,0.45341336727142334,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,3,0.25,0.015315975993871689,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,4,0.25,-0.09244997799396515,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,5,0.25,-0.0807982087135315,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,6,0.25,-0.08625225722789764,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,7,0.25,0.06033516302704811,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,8,0.25,-0.03587574511766434,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,9,0.25,0.003471710719168186,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,10,0.25,0.026684213429689407,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,11,0.25,-0.00023634079843759537,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,12,0.25,0.014299634844064713,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,13,0.25,-0.10567843168973923,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,14,0.25,-0.028161097317934036,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,15,0.25,0.02410002052783966,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,0,0.5,0.8172972202301025,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,1,0.5,0.3179877698421478,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,2,0.5,0.49710971117019653,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,3,0.5,0.017045099288225174,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,4,0.5,-0.09097573906183243,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,5,0.5,-0.08048831671476364,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,6,0.5,-0.08300090581178665,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,7,0.5,0.05875308811664581,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,8,0.5,-0.034092821180820465,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,9,0.5,0.0009995256550610065,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,10,0.5,0.02438383735716343,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,11,0.5,-0.0005865556304343045,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,12,0.5,0.014563966542482376,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,13,0.5,-0.10214810073375702,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,14,0.5,-0.027826175093650818,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,15,0.5,0.02573271095752716,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,0,1.0,0.7955929636955261,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,1,1.0,0.3787623941898346,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,2,1.0,0.7956660985946655,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,3,1.0,0.01307513378560543,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,4,1.0,-0.09105532616376877,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,5,1.0,-0.07157386839389801,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,6,1.0,-0.0711136981844902,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,7,1.0,0.055192090570926666,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,8,1.0,-0.03554880619049072,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,9,1.0,-0.0008210757514461875,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,10,1.0,0.024707259610295296,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,11,1.0,-0.0009596496820449829,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,12,1.0,0.015195239335298538,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,13,1.0,-0.09997711330652237,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,14,1.0,-0.02838980220258236,100,OpenBMI_SSVEP,2,TRAIN
9,1,PCA,0,15,1.0,0.026411548256874084,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,0,0.25,0.7500178813934326,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,1,0.25,0.6095653772354126,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,2,0.25,0.7710282802581787,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,3,0.25,0.07829340547323227,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,4,0.25,0.17693908512592316,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,5,0.25,-0.05495118722319603,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,6,0.25,0.05714398995041847,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,7,0.25,0.030526943504810333,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,8,0.25,0.07515614479780197,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,9,0.25,9.398892871104181e-05,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,10,0.25,0.19379906356334686,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,11,0.25,-0.006271673832088709,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,12,0.25,-0.001088524702936411,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,13,0.25,0.005902196746319532,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,14,0.25,-0.013192758895456791,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,15,0.25,0.012837760150432587,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,0,0.5,0.7944254279136658,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,1,0.5,0.5954405069351196,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,2,0.5,0.8745132684707642,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,3,0.5,0.07849329710006714,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,4,0.5,0.16946525871753693,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,5,0.5,-0.057208508253097534,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,6,0.5,0.05474292114377022,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,7,0.5,0.030339360237121582,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,8,0.5,0.07495354115962982,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,9,0.5,0.0019216618966311216,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,10,0.5,0.1873134821653366,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,11,0.5,-0.006501182448118925,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,12,0.5,-0.001304639969021082,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,13,0.5,0.0045316205359995365,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,14,0.5,-0.012942063622176647,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,15,0.5,0.013017709366977215,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,0,1.0,0.8319891095161438,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,1,1.0,0.5747528672218323,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,2,1.0,1.1147301197052002,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,3,1.0,0.08995635062456131,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,4,1.0,0.15933996438980103,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,5,1.0,-0.05546552315354347,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,6,1.0,0.0658256933093071,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,7,1.0,0.03130192682147026,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,8,1.0,0.0733114629983902,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,9,1.0,0.004063131287693977,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,10,1.0,0.1799602508544922,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,11,1.0,-0.0058382065035402775,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,12,1.0,-0.0025879156310111284,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,13,1.0,0.0014871046878397465,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,14,1.0,-0.011364884674549103,100,OpenBMI_SSVEP,2,TRAIN
9,2,PCA,0,15,1.0,0.013453426770865917,100,OpenBMI_SSVEP,2,TRAIN
14,1,PCA,0,0,0.25,2.2039072513580322,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,1,0.25,0.33749160170555115,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,2,0.25,1.0800628662109375,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,3,0.25,-0.30763664841651917,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,4,0.25,-0.2581295073032379,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,5,0.25,-0.08964542299509048,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,6,0.25,-0.29669174551963806,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,7,0.25,-0.021447233855724335,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,8,0.25,0.09769975394010544,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,9,0.25,-0.06208057329058647,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,10,0.25,0.03978107124567032,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,11,0.25,-0.011032236739993095,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,12,0.25,0.029113298282027245,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,13,0.25,0.12268280982971191,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,14,0.25,0.01626080647110939,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,15,0.25,0.017966266721487045,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,0,0.5,2.150059700012207,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,1,0.5,0.3392666280269623,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,2,0.5,1.182435154914856,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,3,0.5,-0.3058644235134125,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,4,0.5,-0.2514926493167877,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,5,0.5,-0.0862826332449913,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,6,0.5,-0.2935577630996704,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,7,0.5,-0.017843272536993027,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,8,0.5,0.09461701661348343,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,9,0.5,-0.059100426733493805,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,10,0.5,0.03265456482768059,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,11,0.5,-0.01108777616173029,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,12,0.5,0.029099557548761368,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,13,0.5,0.11893472820520401,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,14,0.5,0.01838608831167221,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,15,0.5,0.018037190660834312,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,0,1.0,2.1154351234436035,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,1,1.0,0.3764953315258026,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,2,1.0,1.421697735786438,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,3,1.0,-0.30579236149787903,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,4,1.0,-0.24446997046470642,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,5,1.0,-0.08639302104711533,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,6,1.0,-0.28874799609184265,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,7,1.0,-0.01500023528933525,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,8,1.0,0.08892111480236053,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,9,1.0,-0.05756809189915657,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,10,1.0,0.027188001200556755,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,11,1.0,-0.011598743498325348,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,12,1.0,0.02883591689169407,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,13,1.0,0.11623760312795639,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,14,1.0,0.019554629921913147,100,OpenBMI_SSVEP,2,DISCOVERY
14,1,PCA,0,15,1.0,0.017817163839936256,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,0,0.25,1.4744185209274292,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,1,0.25,1.209855556488037,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,2,0.25,1.840727686882019,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,3,0.25,-0.2744126617908478,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,4,0.25,0.1740725338459015,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,5,0.25,-0.10630529373884201,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,6,0.25,-0.03356997296214104,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,7,0.25,0.105308897793293,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,8,0.25,0.025766344740986824,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,9,0.25,-0.005636502522975206,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,10,0.25,-0.03786049038171768,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,11,0.25,0.04399704933166504,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,12,0.25,-0.04455140233039856,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,13,0.25,0.07598260790109634,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,14,0.25,0.017363689839839935,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,15,0.25,0.040277205407619476,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,0,0.5,1.4942207336425781,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,1,0.5,1.148694396018982,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,2,0.5,1.8152464628219604,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,3,0.5,-0.2773166000843048,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,4,0.5,0.1587766855955124,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,5,0.5,-0.10761737823486328,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,6,0.5,-0.03684159368276596,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,7,0.5,0.10440599173307419,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,8,0.5,0.027478771284222603,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,9,0.5,-0.0042528752237558365,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,10,0.5,-0.04259049892425537,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,11,0.5,0.04316440224647522,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,12,0.5,-0.04515001177787781,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,13,0.5,0.0755322054028511,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,14,0.5,0.01743137463927269,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,15,0.5,0.0404236763715744,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,0,1.0,1.6591787338256836,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,1,1.0,1.1104943752288818,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,2,1.0,1.7697466611862183,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,3,1.0,-0.29216232895851135,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,4,1.0,0.14269700646400452,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,5,1.0,-0.11194458603858948,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,6,1.0,-0.03665706142783165,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,7,1.0,0.09833851456642151,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,8,1.0,0.02861330471932888,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,9,1.0,-0.002295750891789794,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,10,1.0,-0.045752935111522675,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,11,1.0,0.04563864693045616,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,12,1.0,-0.04564593359827995,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,13,1.0,0.07703588157892227,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,14,1.0,0.017003512009978294,100,OpenBMI_SSVEP,2,DISCOVERY
14,2,PCA,0,15,1.0,0.0410737507045269,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,0,0.25,2.736191987991333,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,1,0.25,-0.09371300041675568,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,2,0.25,0.7131494283676147,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,3,0.25,-0.21653221547603607,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,4,0.25,-0.29631856083869934,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,5,0.25,-0.0035706835333257914,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,6,0.25,0.01243031956255436,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,7,0.25,-0.1019497662782669,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,8,0.25,-0.061749167740345,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,9,0.25,-0.014163276180624962,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,10,0.25,-0.07975097000598907,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,11,0.25,0.02035227045416832,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,12,0.25,-0.006965799257159233,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,13,0.25,-0.04704345762729645,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,14,0.25,-0.008896772749722004,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,15,0.25,-0.005471513140946627,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,0,0.5,2.746492385864258,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,1,0.5,-0.08751057833433151,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,2,0.5,0.8384281396865845,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,3,0.5,-0.2172648012638092,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,4,0.5,-0.295307993888855,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,5,0.5,-0.003613564418628812,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,6,0.5,0.013214075937867165,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,7,0.5,-0.10212183743715286,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,8,0.5,-0.06151588261127472,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,9,0.5,-0.013971030712127686,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,10,0.5,-0.07925626635551453,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,11,0.5,0.0202091783285141,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,12,0.5,-0.007181298919022083,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,13,0.5,-0.04717719182372093,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,14,0.5,-0.008868607692420483,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,15,0.5,-0.0055688172578811646,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,0,1.0,2.6408300399780273,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,1,1.0,-0.09726419299840927,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,2,1.0,1.3290940523147583,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,3,1.0,-0.21710817515850067,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,4,1.0,-0.2901074290275574,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,5,1.0,-0.005744306370615959,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,6,1.0,0.01224408857524395,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,7,1.0,-0.0990748479962349,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,8,1.0,-0.059464093297719955,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,9,1.0,-0.013672450557351112,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,10,1.0,-0.07889758795499802,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,11,1.0,0.020140964537858963,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,12,1.0,-0.0072859907522797585,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,13,1.0,-0.04807206615805626,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,14,1.0,-0.00875500962138176,100,OpenBMI_SSVEP,2,DISCOVERY
35,1,PCA,0,15,1.0,-0.005627831444144249,100,OpenBMI_SSVEP,2,DISCOVERY
35,2,PCA,0,0,0.25,3.1279690265655518,100,OpenBMI_SSVEP,2,DISCOVERY
35,2,PCA,0,1,0.25,-0.023055443540215492,100,OpenBMI_SSVEP,2,DISCOVERY
35,2,PCA,0,2,0.25,0.7732648253440857,100,OpenBMI_SSVEP,2,DISCOVERY
35,2,PCA,0,3,0.25,-0.1303623914718628,100,OpenBMI_SSVEP,2,DISCOVERY
35,2,PCA,0,4,0.25,-0.13678689301013947,100,OpenBMI_SSVEP,2,DISCOVERY
35,2,PCA,0,5,0.25,0.21444454789161682,100,OpenBMI_SSVEP,2,DISCOVERY
35,2,PCA,0,6,0.25,-0.15921445190906525,100,OpenBMI_SSVEP,2,DISCOVERY
35,2,PCA,0,7,0.25,-0.013847866095602512,100,OpenBMI_SSVEP,2,DISCOVERY
35,2,PCA,0,8,0.25,0.05540452152490616,100,OpenBMI_SSVEP,2,DISCOVERY
35,2,PCA,0,9,0.25,-0.11372531205415726,100,OpenBMI_SSVEP,2,DISCOVERY
35,2,PCA,0,10,0.25,-0.1419585943222046,100,OpenBMI_SSVEP,2,DISCOVERY
35,2,PCA,0,11,0.25,-0.06701358407735825,100,OpenBMI_SSVEP,2,DISCOVERY
