task,fold,stage,basis_type,basis_draw,direction,session,n_subjects,U_P_subject_equal_mean,U_C_subject_equal_mean,U_total_subject_equal_mean,U_int_subject_equal_mean,delta_p_norm_subject_equal_mean,U_P_positive_subject_fraction
OpenBMI_MI,2,DISCOVERY,RANDOM,13,11,1,6,-0.00010257888546523948,-0.00025690919331585366,-0.00036193887065868086,-2.4508063726595233e-06,0.006961865583434701,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,13,11,2,6,9.248361432886061e-05,-0.00029495606819788617,-0.00020436446357052773,-1.8920128373641394e-06,0.008222440257668495,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,13,12,1,6,-0.00020733541411270076,-0.00032164246173730743,-0.000526970427017659,2.007434773076966e-06,0.004029798554256558,0.16666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,13,12,2,6,-0.00013447643383794153,-0.0006784707911720034,-0.0008113025160128018,1.6446784343315812e-06,0.004530364375871916,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,13,13,1,6,1.6477400398192306e-06,-0.0004614998009249878,-0.0004590919100640652,7.601330421399174e-07,0.004181336727924645,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,13,13,2,6,-4.829374665860087e-05,-0.00037988476954827394,-0.00042773180272585404,4.467119992431397e-07,0.004856547301945587,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,13,14,1,6,3.119790198979899e-05,-0.00016742791437233487,-0.00012991236872039735,6.317670132223914e-06,0.004276798844027023,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,13,14,2,6,0.0001890754290343466,7.510944366610299e-05,0.00026936839761522907,5.183505588017094e-06,0.004927034994276862,0.8333333333333334
OpenBMI_MI,2,DISCOVERY,RANDOM,13,15,1,6,0.00018107557798430207,-0.00023077819302367666,-4.868558122931669e-05,1.0170539231542837e-06,0.0030188068825130663,0.8333333333333334
OpenBMI_MI,2,DISCOVERY,RANDOM,13,15,2,6,-0.00011728340056530821,-0.0002723843329780114,-0.0003893243071312706,3.434096752149192e-07,0.0036808920946593084,0.16666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,14,0,1,6,0.00010040378037956543,-0.00023600385126580173,-0.0001334356614582551,2.1644185229282207e-06,0.006485591797779004,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,14,0,2,6,4.10622701565444e-05,-0.0002812744302597518,-0.0002379926894112335,2.219465822387671e-06,0.007533293838302295,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,14,1,1,6,-0.00012704919693836322,0.00013296773977344856,-8.656688805785961e-07,-6.784213079905991e-06,0.005488490375379722,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,14,1,2,6,0.00017924714241720116,-0.0005454169659060426,-0.0003729066399197715,-6.736827420657694e-06,0.007217694617186983,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,14,2,1,6,-0.0002707045926702752,0.00032974039034646313,5.784953342905889e-05,-1.1862442003499989e-06,0.00585269423512121,0.16666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,14,2,2,6,-0.00034991866353569395,0.0005182223540032282,0.00016678309960601231,-1.5206014036076947e-06,0.006961030924382309,0.16666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,14,3,1,6,0.0010579810926477269,-0.0014187111713302631,-0.00036481710837203235,-4.087015933388709e-06,0.003553243315157791,1.0
OpenBMI_MI,2,DISCOVERY,RANDOM,14,3,2,6,6.046266450236241e-05,-0.0004039174964418635,-0.00034893767224275507,-5.482820218579339e-06,0.0039772130160902934,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,14,4,1,6,0.00021012819221747728,0.000805969883610184,0.0010204873008963962,4.38921154000127e-06,0.0016449115937575698,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,14,4,2,6,-4.758120424715647e-05,0.0009702675306471065,0.0009257553901989013,3.0691052425405965e-06,0.001992894511204213,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,14,5,1,6,0.00020455762569326907,-0.0008837170413850496,-0.0006813564250478521,-2.196927880504518e-06,0.004268285624372463,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,14,5,2,6,-0.0006874769496789668,0.000733478150020043,4.099931538803503e-05,-5.001910020988968e-06,0.004655017284676433,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,14,6,1,6,-0.0008478923797762642,2.303917184084033e-05,-0.0008359558414667845,-1.1102631788162398e-05,0.006359211402013898,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,14,6,2,6,-3.736256621778011e-05,-0.00024463892623316497,-0.00028887067310279235,-6.869236727879979e-06,0.00687738546791176,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,14,7,1,6,0.000267676412477158,0.0005808796947045872,0.0008584733332099859,9.917306442730478e-06,0.004881841906656821,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,14,7,2,6,0.0004002365943354865,0.0003370370347208033,0.0007465997283967832,9.32612761062046e-06,0.005622266908176243,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,14,8,1,6,0.00037948114792622317,2.3010554286884144e-05,0.00040678205065584433,4.290292641447498e-06,0.0029246469882006445,0.8333333333333334
OpenBMI_MI,2,DISCOVERY,RANDOM,14,8,2,6,-0.00014718411815313934,-0.0004985607326185951,-0.0006416941275044034,4.050694371926511e-06,0.0031528607360087335,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,14,9,1,6,-3.925575644340521e-05,-8.306119343615137e-05,-0.00012397439422784373,-1.6574437656421044e-06,0.00719046553907295,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,14,9,2,6,-3.1399712800824396e-05,4.83296720024858e-05,1.5044052512773002e-05,-1.8859034014440113e-06,0.008105895637224117,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,14,10,1,6,-1.707429722349237e-05,-0.0006210720154437391,-0.0006374530930770561,6.932268566591423e-07,0.005437428519750635,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,14,10,2,6,-7.753723548376001e-05,-0.0006434046687597098,-0.0007198756987539431,1.0662153305437034e-06,0.006386685301549733,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,14,11,1,6,0.00033109432661149185,-0.0003637370343009631,-5.007182577780137e-05,-1.7429105885942892e-05,0.006724936654791236,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,14,11,2,6,-0.0004963389365002513,0.00039888135506771505,-0.00011580177546951138,-1.8344161617278587e-05,0.007919605898981294,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,14,12,1,6,-4.6347713597090966e-05,-0.0002635990519290014,-0.0003100120763216789,-6.530433675303963e-08,0.0022384036371173957,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,14,12,2,6,-8.306241700969016e-06,6.839496199972928e-05,5.97783303722584e-05,-3.1037878045481193e-07,0.002371483230187247,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,14,13,1,6,-0.0003062329002811263,-0.00021172763778546747,-0.0005165210701913262,1.4394893857646214e-06,0.0057286043496181565,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,14,13,2,6,-0.00022663058674273392,-0.00015829432959435508,-0.0003848888009088114,3.609807919247032e-08,0.006300158449448645,0.16666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,14,14,1,6,0.0010769375154874676,2.53276048169937e-05,0.0011023670570769657,1.0196123412242741e-07,0.00988175037006537,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,14,14,2,6,0.00105656823143363,-0.00013818307570545585,0.0009149818603570262,-3.4032390594518347e-06,0.011537600929538408,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,14,15,1,6,6.002644052690206e-05,0.00012517025485673608,0.00019071509450441226,5.51840912521584e-06,0.006782510317862034,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,14,15,2,6,-0.0003064174112902644,-0.0004937547152318681,-0.0007953004830293745,4.871624165995551e-06,0.0075162403130282955,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,15,0,1,6,-0.0002937218960141763,-0.0008157960061604778,-0.0010982966438556712,1.1221319482501713e-05,0.00507417053449899,0.16666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,15,0,2,6,-0.00046969180993983173,-0.0008916806643052647,-0.0013543442134202148,7.0282568837380195e-06,0.005997179580541949,0.16666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,15,1,1,6,0.0010179826713283546,-0.00021199815758639792,0.0008082494083888984,2.2649144284514477e-06,0.00929729842270414,0.8333333333333334
OpenBMI_MI,2,DISCOVERY,RANDOM,15,1,2,6,0.00011748521986495082,-3.628741978900507e-05,8.266806253232062e-05,1.4702603389575113e-06,0.009676981018856168,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,15,2,1,6,0.0007849922258174047,0.00027039432219074416,0.00106785759756652,1.2471005220504594e-05,0.006045273893202345,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,15,2,2,6,-9.178152928749721e-05,-0.0007418988716381136,-0.000823331317709138,1.0349080033241384e-05,0.006743192944365243,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,15,3,1,6,7.432419590713835e-05,-0.0004410308611113578,-0.00036515156777265173,1.5550975642023939e-06,0.006097867696856459,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,15,3,2,6,-0.00016582700360838012,-0.0008921579519665102,-0.001057657796385077,3.271425950875558e-07,0.006934451443764071,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,15,4,1,6,0.0003384509012297106,-0.00040831678779795766,-7.229709323534432e-05,-2.4312237864402655e-06,0.00427616232385238,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,15,4,2,6,-0.000314534452627413,0.0004265038087396533,0.00010549335517377283,-6.476007418617276e-06,0.005244415253400803,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,15,5,1,6,-0.00022600505326408893,0.00010372097070406501,-0.00012679855838844864,-4.51446821140659e-06,0.002581751517330607,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,15,5,2,6,-0.00011349408517465538,0.0006961339386180043,0.0005783230359763062,-4.3168042509478255e-06,0.0028658024966716766,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,15,6,1,6,-0.0007651171957453092,0.0003481272627444317,-0.00042375932874468464,-6.769498099856719e-06,0.006347335254152616,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,15,6,2,6,0.0001481380119609336,-0.00042358644956645247,-0.00028133227897342294,-5.8838476206801715e-06,0.007152233272790909,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,15,7,1,6,-0.0003471453480112056,-0.00044952123425900936,-0.0007880217938994368,8.644796783604155e-06,0.006950802014519771,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,15,7,2,6,-4.597404161662174e-05,-0.0001558186462110219,-0.0001961231585786057,5.66945713842415e-06,0.008066440466791391,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,15,8,1,6,0.0007896222105046036,0.00018098836958794587,0.0009707795419065709,1.6896676176732703e-07,0.0034512734273448586,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,15,8,2,6,0.00040086601075017825,2.8336306665247928e-05,0.00042917511018458754,-2.7194606862697885e-08,0.004255363446039458,0.8333333333333334
OpenBMI_MI,2,DISCOVERY,RANDOM,15,9,1,6,0.0001280477287461205,-0.0003003764049935853,-0.00017198769667932842,3.409758069968423e-07,0.002339890052098781,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,15,9,2,6,-1.892860965805691e-05,-0.0001858107128403693,-0.00020443048485200657,3.088389964508072e-07,0.002875582023989409,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,15,10,1,6,-0.0003618083773252086,0.000950916888541542,0.0005837639716143409,-5.344525031129403e-06,0.004757329627561073,0.0
OpenBMI_MI,2,DISCOVERY,RANDOM,15,10,2,6,-0.00024221755302278325,0.0001734883444441948,-7.257002774470796e-05,-3.840836465466661e-06,0.005657989570560555,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,15,11,1,6,-8.875464118318632e-06,-0.0005305091278084243,-0.0005368548396897191,2.5297577034658994e-06,0.004273525710838537,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,15,11,2,6,-3.77718743038713e-05,-0.0004897198377875611,-0.0005252453847788274,2.246337629685513e-06,0.005014311871491373,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,15,12,1,6,3.4835567627548394e-06,-0.0004445124577614479,-0.0004413402845481566,-3.1137218077977497e-07,0.002684900537133217,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,15,12,2,6,0.0001767586560769511,-0.000155752733310995,2.0929733485293884e-05,-7.618218589300341e-08,0.003242189510880659,0.8333333333333334
OpenBMI_MI,2,DISCOVERY,RANDOM,15,13,1,6,0.001056480199622456,-0.0011563949252983245,-0.00010993354590027593,-1.0018795592259266e-05,0.007006021526952584,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,15,13,2,6,0.00023900878780599064,-7.084587317270537e-05,0.00015698697340364257,-1.117593291155572e-05,0.007844078199317059,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,15,14,1,6,-3.6062946795330696e-05,-0.00017553525443266457,-0.00021451865344109441,-2.920441393901759e-06,0.004334906387763719,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,15,14,2,6,0.0002399346662211125,-0.000613853220177892,-0.0003761018469958799,-2.1832933043697267e-06,0.005134954776925345,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,15,15,1,6,-0.0001961240826252227,-0.0016168613025608163,-0.0018063666066154838,6.61888471616597e-06,0.003773768742879232,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,15,15,2,6,-0.00019965303242012547,-0.001436320458500025,-0.001631575917902713,4.397593462120615e-06,0.004187014768831432,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,16,0,1,6,-0.0005154994966384644,-0.0004960678343195468,-0.0010081123618874699,3.454946030008917e-06,0.0059199709600458545,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,16,0,2,6,-0.001026052050292492,-0.0004602529127926876,-0.0014807267192130287,5.578187445583656e-06,0.006727659609168768,0.16666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,16,1,1,6,-0.0004292387240335908,-0.0005604546871230317,-0.0009846174289123155,5.075968829260091e-06,0.0051427066791802645,0.16666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,16,1,2,6,0.00036925556196365505,0.0002451400408366074,0.0006190345253950605,4.638942575259837e-06,0.005354783614166081,0.8333333333333334
OpenBMI_MI,2,DISCOVERY,RANDOM,16,2,1,6,0.000973164244593742,0.0009432892499413962,0.00195210024927898,3.5646768992592115e-05,0.007080472229669492,1.0
OpenBMI_MI,2,DISCOVERY,RANDOM,16,2,2,6,-0.0019456577914146085,-0.0021771262981928885,-0.004091423218293737,3.136078506334646e-05,0.007932765564570824,0.16666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,16,3,1,6,-0.0004706090500500674,-0.0007232001104663747,-0.0011838694335892797,9.939633400790626e-06,0.0076712139416486025,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,16,3,2,6,0.0009207115120564898,6.771127671830375e-05,0.0009960719568577285,7.649026845986858e-06,0.008737875148653984,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,16,4,1,6,0.00013740262268887213,-0.00046714867736833793,-0.00032921616487631883,5.298853125168534e-07,0.0036627152003347874,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,16,4,2,6,8.618399414217492e-05,-0.0003263432417952572,-0.0002392859511625526,8.733197963313918e-07,0.004590150512134035,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,16,5,1,6,0.0006561178621874811,-0.00010148660658160225,0.0005562391282486109,1.6078849519966336e-06,0.004538532695733011,0.8333333333333334
OpenBMI_MI,2,DISCOVERY,RANDOM,16,5,2,6,5.736441380577162e-05,-0.00020638072146539344,-0.0001472611038479954,1.7551953656417634e-06,0.005258593359030783,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,16,6,1,6,-0.00037036171124782413,0.0006262912684178445,0.00024994889584680396,-5.980705206335794e-06,0.0030663255602121353,0.16666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,16,6,2,6,-0.000609108220184377,0.0006018622273889681,-1.4474440831691027e-05,-7.228466344599838e-06,0.0034907080310707292,0.0
OpenBMI_MI,2,DISCOVERY,RANDOM,16,7,1,6,0.0003940477909054607,-0.0004338886592449853,-4.191044839293075e-05,-2.0695850366792e-06,0.004452542789901297,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,16,7,2,6,0.0008556463726563379,-0.0006650562475745877,0.00018942047123952457,-1.1696541927600872e-06,0.004998912646745642,0.8333333333333334
OpenBMI_MI,2,DISCOVERY,RANDOM,16,8,1,6,-0.00045746510052898276,0.000469340839117649,3.4213492957254252e-06,-8.454397251019449e-06,0.004717608215287328,0.0
OpenBMI_MI,2,DISCOVERY,RANDOM,16,8,2,6,-0.00017584530238915855,0.00038561872497666627,0.0002018569017915676,-7.916527579254762e-06,0.005766119885568817,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,16,9,1,6,0.0004381315726883865,-0.0009386745650014442,-0.0005061566735093947,-5.613639814328053e-06,0.006241336232051253,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,16,9,2,6,0.000286800413656844,-0.0007339483321023484,-0.0004535449849451349,-6.397031180919536e-06,0.0072631371052314835,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,16,10,1,6,-0.000699565573692477,-0.0009720029818254261,-0.0016623480138756956,9.220540277965483e-06,0.006668650001908342,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,16,10,2,6,-0.0010555794967028003,-0.0007312447924050502,-0.0017781239973070722,8.700428030768611e-06,0.007968036380286017,0.16666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,16,11,1,6,0.00025800605150531436,-0.0002970659164323782,-3.9998674158899426e-05,-9.388103876517562e-07,0.003037077762807409,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,16,11,2,6,0.00010742074649291074,-0.00010005890605195115,6.3051702454686165e-06,-1.0566785988430638e-06,0.003413476690184325,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,16,12,1,6,0.00021457882940012496,-0.0003394070323944713,-0.00012796527880709618,-3.1370669688612907e-06,0.006714725711693366,0.8333333333333334
OpenBMI_MI,2,DISCOVERY,RANDOM,16,12,2,6,0.0009225164224820522,-5.986931076525555e-06,0.000916495657293126,-3.38132319181265e-08,0.007576291255342464,0.8333333333333334
OpenBMI_MI,2,DISCOVERY,RANDOM,16,13,1,6,9.725556204405923e-05,0.00026461412926437333,0.0003705423732753843,8.672649528307375e-06,0.008858168109630546,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,16,13,2,6,0.0002294292498845607,0.0003460381121840328,0.0005851112509844825,9.643944698230674e-06,0.010741333399588862,0.8333333333333334
OpenBMI_MI,2,DISCOVERY,RANDOM,16,14,1,6,0.0001987034706871782,0.0012355365227752675,0.0014374786163292204,3.2386059463836623e-06,0.0059496139486630755,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,16,14,2,6,-7.322409025315817e-05,-0.0011578600145488356,-0.001228190346713139,2.893793080716023e-06,0.007038231939077377,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,16,15,1,6,0.0017386519684805535,-0.0007290659899202486,0.0009934659756254405,-1.6120051365457282e-05,0.0068284072913229465,0.8333333333333334
OpenBMI_MI,2,DISCOVERY,RANDOM,16,15,2,6,0.0016018709405519378,-0.0006772713240934536,0.0009149043398792855,-9.695341153322564e-06,0.0072507969258974,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,17,0,1,6,0.0007705104750736306,-0.00042177425590731826,0.0003499469680718903,1.2107689902525938e-06,0.0047167494194582105,0.8333333333333334
OpenBMI_MI,2,DISCOVERY,RANDOM,17,0,2,6,0.00047257777441700455,-0.0001238729146280093,0.00034964794273643446,9.430820829455419e-07,0.005150743294507265,1.0
OpenBMI_MI,2,DISCOVERY,RANDOM,17,1,1,6,-0.00013540432458588234,-0.001029063646759217,-0.0011664582658947136,-1.990310830516743e-06,0.0043491123942658305,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,17,1,2,6,-0.00013614067453697012,-0.0003396352719088706,-0.0004770836436970664,-1.3076886347107575e-06,0.004885308910161257,0.16666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,17,2,1,6,-0.0015704030132231612,0.0009003924836482232,-0.0006841267034663664,-1.4116155398369301e-05,0.007407606424142917,0.0
OpenBMI_MI,2,DISCOVERY,RANDOM,17,2,2,6,-0.0007374244717842279,0.00020319491780658913,-0.0005415830382844433,-7.353511961127879e-06,0.00807505869306624,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,17,3,1,6,-2.2279761500006618e-05,-0.00022185850563497903,-0.00024473325902363285,-5.949785351807199e-07,0.003973013488575816,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,17,3,2,6,-0.00028074598230887204,-0.0003284879494458437,-0.000609626898381066,-3.929684660638107e-07,0.004732068278826773,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,17,4,1,6,0.000439788302173838,0.0010512362102114519,0.0014983090756383415,7.284593986393399e-06,0.006045432994142175,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,17,4,2,6,0.0004248071048399045,0.000593112752540037,0.0010249946499243379,7.074823050364405e-06,0.006520710264643033,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,17,5,1,6,-6.321035167881443e-05,-0.00018287762456263104,-0.00023567349853692576,1.0414421543221882e-05,0.007853056692207852,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,17,5,2,6,-0.000161928010735816,0.0002669078865740933,0.00011602992890402675,1.1050055566859859e-05,0.009606969465191165,0.16666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,17,6,1,6,-0.0006136061274446547,-0.00026893240131660906,-0.0008750272027100436,7.511315269918366e-06,0.008153687852124373,0.0
OpenBMI_MI,2,DISCOVERY,RANDOM,17,6,2,6,0.0001438851613784209,-2.836611868891244e-05,0.00012460627628267199,9.087237155351128e-06,0.009413627597192923,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,17,7,1,6,0.00024959541284867254,-0.000148004535731161,9.960402530850843e-05,-1.9868712115567178e-06,0.005162885257353385,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,17,7,2,6,-0.0005381938432644043,0.00027949110032447305,-0.0002622134791939364,-3.5107135545331403e-06,0.005375779699534178,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,17,8,1,6,0.0018112169036612613,0.00019533419496535012,0.0020194288226775825,1.287779461260167e-05,0.0076198823905239505,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,17,8,2,6,0.0018398904261024047,0.0007809414237271994,0.002637877478264272,1.7045674060985522e-05,0.00870848959311843,0.8333333333333334
OpenBMI_MI,2,DISCOVERY,RANDOM,17,9,1,6,-0.0003568902029655874,-0.0001678912619051213,-0.0005146912202083816,1.0090221924959527e-05,0.006921350257471204,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,17,9,2,6,-5.639693699777126e-05,4.299061644511918e-05,-2.3957303104301295e-06,1.1010641950785308e-05,0.008307257822404305,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,17,10,1,6,-0.00016574287049782774,-7.279117380676325e-05,-0.0002356012895082434,2.9327596090903776e-06,0.0030442292724425593,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,17,10,2,6,0.00019878343785724914,-1.7828626065844826e-05,0.00018459592441407344,3.641111106844619e-06,0.00389210251159966,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,17,11,1,6,-2.784210217517587e-05,-0.0006508151952099676,-0.0006784459546906874,2.1134815231249604e-07,0.006054559101661046,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,17,11,2,6,-0.0001425588228206228,-0.0006576623660900319,-0.0008008318812547562,-6.106620086635909e-07,0.007153704374407728,0.16666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,17,12,1,6,0.0006369625674172615,-0.0013696864237620805,-0.0007478321373734312,-1.5108275173740063e-05,0.005659353220835328,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,17,12,2,6,7.97465739500088e-05,-0.0004580476525006816,-0.0003915361739927903,-1.3235087256665187e-05,0.0068302524741739035,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,17,13,1,6,0.00021310720937132524,-0.0006579459198595335,-0.0004489205457502976,-4.08185022138241e-06,0.0025277393870055676,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,17,13,2,6,0.00019469937857744904,-0.0010857190494183062,-0.0008941518784316335,-3.132261378861282e-06,0.002965687153240045,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,17,14,1,6,0.00028018308027336997,-0.0006675109713493536,-0.0003981396196953331,-1.081173627426324e-05,0.004935179837048054,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,17,14,2,6,-0.0006332604974280306,0.0011935173206438776,0.0005477175873238593,-1.2539239984713882e-05,0.005910800498289366,0.16666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,17,15,1,6,-5.149359882731611e-05,-0.0004511805636866484,-0.0005031470773246838,-4.7291318194808696e-07,0.003161139592217902,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,17,15,2,6,-0.00015923590399324894,-7.070290545622508e-06,-0.0001662080806757634,9.812414347720733e-08,0.003956945826454709,0.3333333333333333
OpenBMI_MI,2,DISCOVERY,RANDOM,18,0,1,6,0.001271866155245031,0.0001272758818231523,0.0013996272658308346,4.852687804183612e-07,0.005973845720291138,0.8333333333333334
OpenBMI_MI,2,DISCOVERY,RANDOM,18,0,2,6,0.0016881713363545714,0.000520273368844452,0.0022101988385353857,1.7542267300996173e-06,0.006561007855149607,1.0
OpenBMI_MI,2,DISCOVERY,RANDOM,18,1,1,6,-0.00024713067371825065,-4.6448313999765865e-05,-0.00028644339605913655,7.135545426232663e-06,0.004395177626671891,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,18,1,2,6,-1.5802672313232808e-05,-3.7097391517211995e-06,-8.488457145479819e-06,1.1023941169696627e-05,0.00521488922337691,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,18,2,1,6,0.0010906865391007159,-0.0009264715578562269,0.00015028154060322171,-1.3933368109064759e-05,0.00898827868513763,0.5
OpenBMI_MI,2,DISCOVERY,RANDOM,18,2,2,6,0.001174962298440126,-0.0003834205078116308,0.0007766149453042696,-1.4926890344213462e-05,0.010830790658170978,0.8333333333333334
OpenBMI_MI,2,DISCOVERY,RANDOM,18,3,1,6,0.0005519741923005009,-0.0006591394970503947,-0.00011903106496902183,-1.1865769844613775e-05,0.006657325274621447,0.6666666666666666
OpenBMI_MI,2,DISCOVERY,RANDOM,18,3,2,6,0.0005806428380310535,-0.00023697198290998736,0.0003370297454239335,-6.64111225508653e-06,0.007083803221272926,0.6666666666666666
