task,fold,basis_type,basis_draw,direction,train_candidate,train_U_P,train_ci_lower,train_ci_upper,discovery_U_P,discovery_ci_lower,discovery_ci_upper,validated_status,route_type,train_U_C_subject_equal_mean,discovery_U_C_subject_equal_mean,train_U_total_subject_equal_mean,discovery_U_total_subject_equal_mean,train_U_int_subject_equal_mean,discovery_U_int_subject_equal_mean,train_delta_p_norm_subject_equal_mean,discovery_delta_p_norm_subject_equal_mean
OpenBMI_MI,2,RANDOM,16,4,C_PLUS_CANDIDATE,0.0004868374512909668,0.00024707245756872,0.0007440750487148762,0.00011179330841552353,-0.00024625990772619843,0.00044390014954842627,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0003067007811785935,-0.00039674595958179754,0.00018076679166020208,-0.00028425105801943573,6.301263886744944e-07,7.016025544241226e-07,0.004598629687769482,0.004126432856234412
OpenBMI_MI,2,RANDOM,16,5,C_PLUS_CANDIDATE,0.000588047015228837,0.00028840923914685845,0.0009017239790409803,0.0003567411379966264,4.812578481505625e-05,0.0006963775376789272,VALIDATED_C_PLUS,ROUTE_TO_P,0.000368548490979055,-0.00015393366402349784,0.0009603641831815296,0.0002044890122003077,3.768679197226386e-06,1.6815401588191985e-06,0.005630569944444757,0.004898563027381897
OpenBMI_MI,2,RANDOM,16,6,C_UNSTABLE_OR_NEUTRAL,-6.78683184455272e-05,-0.00022575056937057525,9.075301932170987e-05,-0.0004897349657161006,-0.0008524864679202437,-0.0002054466458503157,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.000303282536299922,0.0006140767479034063,-0.0003828306138433828,0.00011773722750755648,-1.1679771507015876e-05,-6.6045857754678155e-06,0.0038947263562407056,0.003278516795641432
OpenBMI_MI,2,RANDOM,16,7,C_UNSTABLE_OR_NEUTRAL,0.0001420306004127689,-0.00011532871576491743,0.00038882368244230747,0.0006248470817808993,0.0003353264182806015,0.0009024141472764313,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00037007527134409637,-0.0005494724534097865,-0.00023076135711072801,7.375501142329692e-05,-2.7166793855188257e-06,-1.6196196147196436e-06,0.005454536258744506,0.004725727718323469
OpenBMI_MI,2,RANDOM,16,8,C_UNSTABLE_OR_NEUTRAL,-0.0002041770354620754,-0.00042761804070323706,3.119797111139633e-05,-0.00031665520145907067,-0.0005861215759068727,-4.6292207116493955e-05,NOT_STABLY_SIGNED,NOT_VALIDATED,0.00025563967388874374,0.00042747978204715764,3.847531402374653e-05,0.00010263912554364651,-1.2987320605344184e-05,-8.185462415137105e-06,0.005586591105943976,0.005241864050428073
OpenBMI_MI,2,RANDOM,16,9,C_UNSTABLE_OR_NEUTRAL,8.406815783136887e-05,-0.00010335328261135146,0.00026962297852151096,0.00036246599317261524,1.2732542927551549e-05,0.000729816616512835,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0003520525185124895,-0.0008363114485518963,-0.00027627009462076577,-0.0004798508292272648,-8.28574121833561e-06,-6.005335497623794e-06,0.007163221437412386,0.006752236668641369
OpenBMI_MI,2,RANDOM,16,10,C_UNSTABLE_OR_NEUTRAL,-0.000137931073805493,-0.0005935145309194922,0.0003226709086447954,-0.0008775725351976386,-0.0023048415314406157,0.0003361285198479891,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0004255032120874183,-0.0008516238871152382,-0.0005513147176805852,-0.001720236005591384,1.2119580017720356e-05,8.960484154367046e-06,0.008213690428349834,0.00731834319109718
OpenBMI_MI,2,RANDOM,16,11,C_UNSTABLE_OR_NEUTRAL,8.455005623685653e-05,-7.472623838111758e-05,0.0002351172297494486,0.00018271339899911254,-0.00011784856178564951,0.00048327536205761135,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00041245053807870136,-0.00019856241124216467,-0.0003291537577839475,-1.6846751956715405e-05,-1.253277203179419e-06,-9.9774449324741e-07,0.003689747612672643,0.003225277226495867
OpenBMI_MI,2,RANDOM,16,12,C_PLUS_CANDIDATE,0.0010126743190994603,0.0004984123515896499,0.0015013923402875662,0.0005685476259410885,-0.00021710149303544313,0.001209302805364132,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00026232835380841815,-0.0001726969817354984,0.0007480348965075861,0.0003942651892430149,-2.3110877013147265e-06,-1.5854401003897085e-06,0.0075593706345758755,0.007145508483517915
OpenBMI_MI,2,RANDOM,16,13,C_UNSTABLE_OR_NEUTRAL,0.00020102098331055738,-4.669405097956769e-05,0.0004534309555310756,0.00016334240596430996,1.4066528819967061e-05,0.0002904210996348411,NOT_STABLY_SIGNED,NOT_VALIDATED,0.00011590723401101198,0.00030532612072420307,0.0003307492060789977,0.0004778268121299334,1.3820949441459072e-05,9.158297113269024e-06,0.010237952936082505,0.009799750754609704
OpenBMI_MI,2,RANDOM,16,14,C_UNSTABLE_OR_NEUTRAL,-1.2366338244016963e-05,-0.0001128462899941951,8.891768811736256e-05,6.273969021701002e-05,-6.472445238614455e-05,0.00018721337255556136,NOT_STABLY_SIGNED,NOT_VALIDATED,-3.604583634324417e-05,3.883825411321595e-05,-4.3568749298663955e-05,0.00010464413480804069,4.843419001113821e-06,3.0661995135498423e-06,0.0075639898781306465,0.006493922943870227
OpenBMI_MI,2,RANDOM,16,15,C_PLUS_CANDIDATE,0.0007432367137181035,0.0002869481686502695,0.0011956524103879929,0.0016702614545162457,0.0004671654896810651,0.00309739145450294,VALIDATED_C_PLUS,ROUTE_TO_P,-0.0004933396232244236,-0.000703168657006851,0.00023403547014857814,0.000954185157752363,-1.5861631940066007e-05,-1.2907696259389922e-05,0.00781627081764432,0.007039602108610173
OpenBMI_MI,2,RANDOM,17,0,C_UNSTABLE_OR_NEUTRAL,0.0001550605363543302,-7.091131556080654e-05,0.0003970979596488178,0.0006215441247453176,0.00041898456402122974,0.000863016932271421,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00025127301310371526,-0.00027282358526766376,-9.477870064900938e-05,0.00034979745540416235,1.433761791377245e-06,1.0769255365990678e-06,0.005558103273730152,0.004933746356982738
OpenBMI_MI,2,RANDOM,17,1,C_UNSTABLE_OR_NEUTRAL,3.15811464588478e-05,-0.0001102529204217717,0.0001680603454587981,-0.00013577249956142623,-0.0003559121396392584,0.00010192070476477966,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0003396743979395139,-0.0006843494593340438,-0.00031074968444062714,-0.0008217709547958899,-2.6564422080163845e-06,-1.6489997326137502e-06,0.004948350242697275,0.004617210652213544
OpenBMI_MI,2,RANDOM,17,2,C_UNSTABLE_OR_NEUTRAL,3.1615984880772885e-05,-0.0003956770815420896,0.0004431903944350779,-0.0011539137425036945,-0.0018791055772453547,-0.00038000094355084,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00019768276118926363,0.0005517937007274062,-0.00018511688764332436,-0.0006128548708754048,-1.9050106468162434e-05,-1.073483367974859e-05,0.00848359191038001,0.0077413325586045785
OpenBMI_MI,2,RANDOM,17,3,C_PLUS_CANDIDATE,0.0004568619630075633,0.0002541700378060341,0.0006548017263412476,-0.00015151287190443932,-0.0004431194392964244,0.00013251649215817451,NOT_STABLY_SIGNED,NOT_VALIDATED,1.2166159378396584e-05,-0.00027517322754041135,0.00046965766299623425,-0.0004271800787023494,6.295360864400507e-07,-4.939735006222653e-07,0.005136759454706827,0.004352540883701295
OpenBMI_MI,2,RANDOM,17,4,C_PLUS_CANDIDATE,0.0002864957472118371,0.00010345593182137236,0.00046647415729239583,0.0004322977035068713,2.6324774808017537e-05,0.0007581889512948692,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0006242351917955183,0.0008221744813757444,0.0009216413016894456,0.0012616518627813396,1.0910338643882893e-05,7.179708518378902e-06,0.006924591367491162,0.006283071629392604
OpenBMI_MI,2,RANDOM,17,5,C_UNSTABLE_OR_NEUTRAL,-1.7318888817149295e-05,-8.610181248513982e-05,5.558649354497902e-05,-0.00011256918120731522,-0.00021762136020697653,-3.260195080656558e-05,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00038922958908817516,4.201513100573114e-05,-0.00039544420447922533,-5.982178481644951e-05,1.1104272921067184e-05,1.073223855504087e-05,0.009404399109861026,0.008730013078699509
OpenBMI_MI,2,RANDOM,17,6,C_UNSTABLE_OR_NEUTRAL,0.00021425400469664825,-0.00020941757247783244,0.0006260480731725693,-0.0002348604830331169,-0.0007027435349300504,0.0002416243514744565,NOT_STABLY_SIGNED,NOT_VALIDATED,-2.2543986303319867e-05,-0.00014864926000276077,0.0002070795277317162,-0.00037521046321368584,1.536952332405515e-05,8.299276212634746e-06,0.010612930404022336,0.008783657724658648
OpenBMI_MI,2,RANDOM,17,7,C_UNSTABLE_OR_NEUTRAL,0.00021912368003121138,-9.521203901385888e-05,0.0005448961746878922,-0.00014429921520786593,-0.0007038330077193677,0.0003496173885650933,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00017839355300216435,6.5743282296656e-05,3.404280722371858e-05,-8.1304726942714e-05,-6.687312345449597e-06,-2.748792383044929e-06,0.005993030244448723,0.005269332478443782
OpenBMI_MI,2,RANDOM,17,8,C_PLUS_CANDIDATE,0.0008331158535908728,0.0003144271613564342,0.0013955470640212297,0.0018255536648818331,0.00022454185818787664,0.0032097522635012865,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,-0.00013651510517740043,0.00048813780934627477,0.0007127690086445699,0.0023286531504709274,1.6168295056436713e-05,1.4961734336793597e-05,0.009250622054633614,0.00816418599182119
OpenBMI_MI,2,RANDOM,17,9,C_UNSTABLE_OR_NEUTRAL,0.0004111206837933423,-8.038288069656119e-05,0.000844606664031744,-0.00020664356998167932,-0.0014030513120815158,0.0009214279125444591,NOT_STABLY_SIGNED,NOT_VALIDATED,0.00024169465293784226,-6.245032273000106e-05,0.0006687628154815264,-0.00025854347525940585,1.5947471981602437e-05,1.0550431937872418e-05,0.008145739772142125,0.007614304039937754
OpenBMI_MI,2,RANDOM,17,10,C_UNSTABLE_OR_NEUTRAL,-1.479556688256987e-05,-0.000246851152041927,0.00020912362379021943,1.65202836797107e-05,-0.00043072656262665987,0.0004467699327506125,NOT_STABLY_SIGNED,NOT_VALIDATED,-6.784790514302586e-05,-4.530989993630404e-05,-7.875000777018543e-05,-2.5502682547084987e-05,3.893467104276738e-06,3.2869353579674985e-06,0.003823867515445902,0.00346816589202111
OpenBMI_MI,2,RANDOM,17,11,C_UNSTABLE_OR_NEUTRAL,-4.753820961083805e-05,-9.968447557184845e-05,4.187351805740036e-06,-8.520046249789932e-05,-0.00014111821656115353,-2.9586293749161996e-05,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0007839286696043229,-0.0006542387806499997,-0.0008321920736657026,-0.0007396389179727217,-7.251843524996432e-07,-1.9965692817554745e-07,0.006736724521033466,0.006604131738034387
OpenBMI_MI,2,RANDOM,17,12,C_UNSTABLE_OR_NEUTRAL,-0.0001326672287317566,-0.0005135805113241076,0.00022624102712143213,0.00035835457068363513,-0.00020271880202926695,0.0010628310265019536,NOT_STABLY_SIGNED,NOT_VALIDATED,-2.895579326342648e-05,-0.000913867038131381,-0.00018988057259915737,-0.0005696841556831108,-2.8257536130765333e-05,-1.4171681215202625e-05,0.007319280886664414,0.006244802847504616
OpenBMI_MI,2,RANDOM,17,13,C_PLUS_CANDIDATE,0.0001684470442411951,3.140620901831426e-05,0.00031905947253108025,0.00020390329397438714,-2.1247993572615087e-05,0.00040665475535206497,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0006332419928954691,-0.0008718324846389199,-0.0004698643360650469,-0.0006715362120909655,-5.06938860885734e-06,-3.6070558001218464e-06,0.0030474044570627692,0.002746713270122806
OpenBMI_MI,2,RANDOM,17,14,C_UNSTABLE_OR_NEUTRAL,1.1657492065681324e-06,-0.0002286914095748216,0.00023124043946154416,-0.0001765387085773303,-0.0006164750084280968,0.00024046326871030033,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00025357137337778113,0.00026300317464726203,-0.00026945288380794897,7.478898381426309e-05,-1.704722420142319e-05,-1.1675488129488562e-05,0.0063721727481326805,0.0054229901676687104
OpenBMI_MI,2,RANDOM,17,15,C_UNSTABLE_OR_NEUTRAL,-6.372506358659918e-05,-0.00017070313333533704,3.110871330136433e-05,-0.00010536475141028252,-0.000268379197223112,2.9691511372220702e-05,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00018890178608680448,-0.00022912542711613545,-0.00025234341025609936,-0.0003346775790002236,2.8344157757628136e-07,-1.8739451923543982e-07,0.0038894627896997216,0.0035590427093363055
OpenBMI_MI,2,RANDOM,18,0,C_PLUS_CANDIDATE,0.00033492557552633045,2.8242291136848507e-06,0.0006623044610023499,0.001480018745799801,0.0007308221538551152,0.0020960173569619656,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,-0.00022704740460819897,0.00032377462533380214,0.00010843283878505015,0.0018049130521831103,5.546785317252971e-07,1.1197477552589892e-06,0.0070382583922205064,0.006267426787720372
OpenBMI_MI,2,RANDOM,18,1,C_UNSTABLE_OR_NEUTRAL,-0.00011201973953015673,-0.0004319603322073817,0.00022230317699722946,-0.00013146667301574175,-0.000859861436765641,0.0005360003560781479,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0001705684060722818,-2.507902657574353e-05,-0.00027048617392630637,-0.00014746592660230817,1.2101972180617464e-05,9.079743297964645e-06,0.005022504993786032,0.0048050334250244004
OpenBMI_MI,2,RANDOM,18,2,C_PLUS_CANDIDATE,0.0010910431795379666,0.0003965622454416007,0.0017908229492604733,0.001132824418770421,-0.0010970240691676736,0.0030694317538291216,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0007640945603690433,-0.0006549460328339288,0.00030448733615720324,0.00046344824295374565,-2.2461247493328512e-05,-1.443012922663911e-05,0.010609331791504072,0.009909534671654304
OpenBMI_MI,2,RANDOM,18,3,C_PLUS_CANDIDATE,0.0007099115346136387,0.00021805540018249303,0.0012013519881293178,0.0005663085151657773,-0.00037439243169501424,0.0013635237701237202,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0007103154038164716,-0.000448055739980191,-1.4491990301534175e-05,0.00010899934022745583,-1.408812806693924e-05,-9.253441049850153e-06,0.0074372528514896445,0.006870564247947186
OpenBMI_MI,2,RANDOM,18,4,C_UNSTABLE_OR_NEUTRAL,2.4033832914938102e-05,-0.0002767226833384484,0.00032370403641834855,5.793410552238735e-05,-0.0005389118450693786,0.0006510659004561603,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00044331515421338106,-0.0008138935312066072,-0.00042969411982504913,-0.0007629696119693108,-1.0412791715234212e-05,-7.010207880705129e-06,0.009921321009572309,0.009369929088279605
OpenBMI_MI,2,RANDOM,18,5,C_UNSTABLE_OR_NEUTRAL,3.0513162222142946e-05,-6.148606917122379e-05,0.00011779360647778958,-5.801127160035927e-05,-0.000175314795342274,7.518001802964136e-05,NOT_STABLY_SIGNED,NOT_VALIDATED,4.9624826540541384e-05,-0.0003262043089004389,8.320607024031163e-05,-0.00038233133939987357,3.06808176949639e-06,1.884270468840062e-06,0.0027616377404998415,0.002265630212302009
OpenBMI_MI,2,RANDOM,18,6,C_UNSTABLE_OR_NEUTRAL,0.00013954416781722593,-0.000296036247164011,0.0005545943276956677,0.0007108052529171497,0.00013902410864830017,0.0013231858611106873,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0002896983388609442,-0.0005110957961278473,-0.00015256091988318914,0.000198173116586986,-2.406764625270888e-06,-1.5363283788853248e-06,0.008180838937942799,0.007576299171584348
OpenBMI_MI,2,RANDOM,18,7,C_UNSTABLE_OR_NEUTRAL,7.218482736649233e-05,-0.00011802059452747926,0.0002636144054122269,0.00032504252036839415,-5.6736102123977616e-05,0.000694912625476718,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0009514366162455609,-0.002349281739346528,-0.0008869602506120617,-0.002028965221446318,-7.708486695999174e-06,-4.726033665747309e-06,0.006815468444703863,0.0063655273406766355
OpenBMI_MI,2,RANDOM,18,8,C_UNSTABLE_OR_NEUTRAL,-5.69650650288185e-06,-0.00027815645444206893,0.0002673137350939214,-0.0005717313003212136,-0.0009913787944242358,-0.00011473861377453431,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00032882234367766965,0.0006414420698395892,-0.000340338611653561,6.445299428984678e-05,-5.819763797577392e-06,-5.257775356426464e-06,0.008705738672198584,0.008359649839500586
OpenBMI_MI,2,RANDOM,18,9,C_UNSTABLE_OR_NEUTRAL,-7.589160278397545e-06,-5.913777567911893e-05,4.3701380491256714e-05,-4.0491480225076275e-06,-9.328591113444418e-05,0.00010829612438101321,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00031883502159994,-0.0007946314023380788,-0.0003258834906843661,-0.000798052371161854,5.406922110723783e-07,6.28183291218054e-07,0.007860420862785898,0.007147122562552492
OpenBMI_MI,2,RANDOM,18,10,C_UNSTABLE_OR_NEUTRAL,0.00020672749864248684,-6.5874887695827056e-06,0.0004325725603848696,0.000162098524015164,-0.00021035256213508546,0.00046229606959968805,NOT_STABLY_SIGNED,NOT_VALIDATED,2.7213900361507862e-05,0.00018084532439388568,0.00023756050758221974,0.00034508578513244476,3.6191116250869563e-06,2.1419302266660147e-06,0.0058248849146856135,0.005441650301994135
OpenBMI_MI,2,RANDOM,18,11,C_UNSTABLE_OR_NEUTRAL,-0.00020697800839395943,-0.0004233640502206981,1.2757355762005318e-05,-0.00022845095827506157,-0.0006221823277883232,0.0001060908252838999,NOT_STABLY_SIGNED,NOT_VALIDATED,0.0005371010635057106,0.0004119477986629742,0.00030887026204814343,0.00016887381692261746,-2.125276248184841e-05,-1.4622975034702298e-05,0.004933183959040504,0.004473903197019051
OpenBMI_MI,2,RANDOM,18,12,C_UNSTABLE_OR_NEUTRAL,0.00012070370156344815,-0.00017191653023473918,0.0004288754425942898,0.0004794620635948377,0.00012398356921039522,0.000773410894908011,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0002060922407298886,-0.00022514717359930123,-8.752054588530182e-05,0.0002524383974863061,-2.1320029896051333e-06,-1.8764846002975826e-06,0.005264031284381277,0.004532055230811238
OpenBMI_MI,2,RANDOM,18,13,C_UNSTABLE_OR_NEUTRAL,2.0006689807744875e-05,-0.00010958665370708331,0.0001528822904219851,-5.121101442758421e-05,-0.00034323782892897725,0.000238824199186638,NOT_STABLY_SIGNED,NOT_VALIDATED,1.8059125557976167e-05,-6.389387696496367e-05,4.256669419296836e-05,-0.00011227512766254222,4.500881412529732e-06,2.8297863560548344e-06,0.004859905457124114,0.004115681493810068
OpenBMI_MI,2,RANDOM,18,14,C_PLUS_CANDIDATE,0.0004983128208970391,0.00016772652452345937,0.0008517197566106915,-0.000993861302958976,-0.001908260164782405,0.0002414407645119354,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00021069664010243426,-0.00014559780144433412,0.00028640381146243063,-0.0011426197197579313,-1.2123778242530884e-06,-3.160629489684652e-06,0.005363902748705676,0.0051553292432799935
OpenBMI_MI,2,RANDOM,18,15,C_UNSTABLE_OR_NEUTRAL,-7.591843537878818e-05,-0.0003497270809020847,0.00019367611093912274,0.0004284077998590874,1.111027359002037e-05,0.0009077357826754451,NOT_STABLY_SIGNED,NOT_VALIDATED,-5.621096787951256e-05,-0.0006172312556979401,-0.00015198713621290293,-0.00020178973227302777,-1.985773503048012e-05,-1.2966245283981456e-05,0.0047866189494155924,0.004386177577544004
OpenBMI_MI,2,RANDOM,19,0,C_MINUS_CANDIDATE,-0.00012614786658979519,-0.00019086463726125658,-6.251542799873278e-05,-0.00024851977529275854,-0.0004374603449832648,-6.708520231768489e-05,VALIDATED_C_MINUS,BLOCK_FROM_P_KEEP_C,0.0010757335774962064,0.0017988973935037695,0.0009474147051290716,0.0015482393282582052,-2.1709594871201543e-06,-2.138254553566791e-06,0.0022927971753793266,0.0020321842554646232
OpenBMI_MI,2,RANDOM,19,1,C_MINUS_CANDIDATE,-0.0005808768536763426,-0.0009762431727722287,-0.00017917202785611153,-0.0007589273106229181,-0.0015604285290464759,-1.468077243771404e-05,VALIDATED_C_MINUS,HARMFUL_OVERALL,-0.00047098324260402407,-0.0002680274513598609,-0.0010446339017037714,-0.0010237416330104072,7.226213486716687e-06,3.213156014444015e-06,0.007560920686675952,0.006613538561699291
OpenBMI_MI,2,RANDOM,19,2,C_UNSTABLE_OR_NEUTRAL,0.00026838980702537953,-0.0001386269141221419,0.0006708771688863635,0.0006861968825736161,-0.00020755259902216494,0.0015450958162546158,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00011964428836108709,9.976658354086491e-05,0.0001737354792707125,0.0008012483497926345,2.4989958713096992e-05,1.528485993655219e-05,0.006473600264423742,0.006247814802918583
OpenBMI_MI,2,RANDOM,19,3,C_PLUS_CANDIDATE,0.0003815044443845531,0.00012987495574634522,0.0006318404339253902,0.000362029648385942,-0.00018536548304837197,0.000756888824980706,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00024618607812953996,-4.8375974680917956e-05,0.00013403269015008426,0.0003135687935961566,-1.2856664485164733e-06,-8.489319706465419e-08,0.008032014978548082,0.008006334382419785
OpenBMI_MI,2,RANDOM,19,4,C_PLUS_CANDIDATE,0.0006015558728204968,0.00018686021212488413,0.0010043714428320527,0.0014689203417219687,0.001018201932311058,0.0019767892081290483,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.00039369147550762416,0.0012535377124246831,0.0010074220980151529,0.0027285858338170024,1.2174718641780111e-05,6.127823193461761e-06,0.006936279197151844,0.006119998152522991
OpenBMI_MI,2,RANDOM,19,5,C_UNSTABLE_OR_NEUTRAL,-0.00013270455453423964,-0.0003257676144130528,5.714149301638827e-05,-4.2413118838643037e-05,-0.0006031117518432438,0.0005900424439460039,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00048181874052925897,-0.0003166219806492639,-0.000604969125910989,-0.0003528386732796207,9.55416680662543e-06,6.196405730444591e-06,0.007194284752656061,0.006829020489628117
OpenBMI_MI,2,RANDOM,19,6,C_UNSTABLE_OR_NEUTRAL,-1.3844371309323068e-05,-8.545487798983231e-05,5.298270480125211e-05,6.994612673831095e-05,-5.977712862659246e-05,0.0001882199285319075,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0001954367172192388,-0.0005740187831785685,-0.00021238489346859962,-0.0005059747442525501,-3.1038037042228583e-06,-1.9020959645861997e-06,0.0026563318074645046,0.0023665565434688083
OpenBMI_MI,2,RANDOM,19,7,C_MINUS_CANDIDATE,-0.0002651264757892372,-0.0005412471946328878,-1.3979199138702825e-05,-0.0006504422017314937,-0.001262705773115158,-6.801851122872904e-05,VALIDATED_C_MINUS,HARMFUL_OVERALL,-0.0005681539792721407,-0.0010090071339921753,-0.0008299240460193966,-0.0016575264210890357,3.356378392720234e-06,1.9228768858662684e-06,0.009339547393700251,0.008697741897776723
OpenBMI_MI,2,RANDOM,19,8,C_MINUS_CANDIDATE,-0.0003143882777644299,-0.0006027488852851093,-8.346382855961565e-06,-0.00044067879813762073,-0.0006225627148523927,-0.0002599984873086214,VALIDATED_C_MINUS,BLOCK_FROM_P_KEEP_C,0.00043203541001555725,0.0007934836676213308,0.0001048131573563401,0.00034459259874590015,-1.283399041795974e-05,-8.21227829798469e-06,0.004512154470341137,0.00406070175813511
OpenBMI_MI,2,RANDOM,19,9,C_UNSTABLE_OR_NEUTRAL,-4.082474609171745e-06,-5.663237607222982e-05,4.9838941777125e-05,-0.00015035195762417666,-0.0003116024599876255,-4.44558281742502e-06,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00014234411579449303,-9.890504164407805e-05,-0.00014846333612275394,-0.00025071293506092235,-2.0367501686580936e-06,-1.4559365813700727e-06,0.005545845000037493,0.0047706906334497035
OpenBMI_MI,2,RANDOM,19,10,C_UNSTABLE_OR_NEUTRAL,-1.5184877276816713e-05,-8.09899574960582e-05,5.0289963837713e-05,-3.947403274651151e-05,-0.00012140676699345931,5.020647222409025e-05,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00019280711610200832,-0.0002641171201200147,-0.0002081106169953273,-0.0003035536550063019,-1.1862040782107695e-07,3.749504225621555e-08,0.0024747832011109074,0.0021371943779134503
OpenBMI_MI,2,RANDOM,19,11,C_UNSTABLE_OR_NEUTRAL,5.577955457388621e-06,-8.453989721601829e-05,9.480598964728415e-05,7.43763918080731e-05,-0.00011115749657619745,0.00030897525721229613,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0003479548847735714,-7.733378151897341e-05,-0.00034119352302206186,-1.6142597208575655e-06,1.1834129636576142e-06,1.3431347879825732e-06,0.0042526768565249555,0.003936277799463521
OpenBMI_MI,2,RANDOM,19,12,C_UNSTABLE_OR_NEUTRAL,2.3103852562109332e-05,-4.16592120018322e-05,8.841004455462098e-05,7.104234236976481e-05,-9.028569365909789e-06,0.0001554643822601065,NOT_STABLY_SIGNED,NOT_VALIDATED,6.379295959172501e-05,-0.0003156606641520436,8.452202274174152e-05,-0.00024691347425687127,-2.3747901751064023e-06,-2.2951389008577885e-06,0.004974536785784249,0.0049148515293685096
OpenBMI_MI,2,RANDOM,19,13,C_PLUS_CANDIDATE,0.00023917872196167221,5.494845026987605e-06,0.00046358819236047566,0.00018045227883097445,-8.151266229106113e-05,0.0004175916837994009,NOT_STABLY_SIGNED,NOT_VALIDATED,6.843529847453913e-05,-0.0001640404467858995,0.00030973003497190523,1.8443109335445722e-05,2.11601790831231e-06,2.0312890427476304e-06,0.005889301559923647,0.005699910301094254
OpenBMI_MI,2,RANDOM,19,14,C_UNSTABLE_OR_NEUTRAL,2.0607589974019902e-05,-4.152278052060865e-05,8.360711217392236e-05,6.210505944181932e-06,-0.00010269854828948155,0.0001264430902665481,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00021676024112502127,-3.222487066523172e-05,-0.00019587225887544963,-2.6032761297756224e-05,2.803925700170304e-07,-1.8396721183459402e-08,0.0021419630636676,0.0019226609729230404
OpenBMI_MI,2,RANDOM,19,15,C_MINUS_CANDIDATE,-0.00018617028751158124,-0.00037693994818255305,-7.89941168477526e-06,-0.00015422713871278879,-0.0005816120537929237,0.0003025158366654068,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00028264785487408517,-0.00017755611588654574,-0.0004703094034364487,-0.00033208929031995166,-1.4912616428941483e-06,-3.0605122229114084e-07,0.003537382249935315,0.0029966020374558866
OpenBMI_MI,3,PCA,0,0,C_PLUS_CANDIDATE,0.004828352230630956,0.0024165429640561342,0.007301481440663338,0.006702045589918271,0.0020161811262369156,0.01161707378923893,VALIDATED_C_PLUS,ROUTE_TO_P,0.0010413378915053238,-0.005176638910294666,0.006878381526733462,0.0023769226778919497,0.0010086914460491524,0.00085151674466033,0.0897601072031718,0.11971062204490106
OpenBMI_MI,3,PCA,0,1,C_PLUS_CANDIDATE,0.06118467089254409,0.04013960063457489,0.08403243869543076,0.06584715548281868,0.026364309713244438,0.10793669521808624,VALIDATED_C_PLUS,ROUTE_TO_P,-3.7340664465983326e-05,-0.00166276132222265,0.06982727912915064,0.06882138301928838,0.008679949862058632,0.004636985722754616,0.346733604486172,0.34162668387095135
OpenBMI_MI,3,PCA,0,2,C_PLUS_CANDIDATE,0.011749811865858927,0.006751524284482002,0.017485009506344795,0.006442597659770399,0.00304024969227612,0.009544575586915016,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.007109649565581304,0.006289780078077456,0.019049802622948146,0.012911752778260658,0.0001903414630970264,0.00017937543518087296,0.11214794411968726,0.1367612232764562
