task,fold,basis_type,basis_draw,direction,train_candidate,validated_status,route_type,U_P,U_C,U_total,U_int
OpenBMI_ERP,0,RANDOM,9,3,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.003803399182894888,0.0011225182242924348,0.004968818893151668,4.290148702542259e-05
OpenBMI_ERP,0,RANDOM,9,4,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0011639985741567216,0.0026976525071707633,0.00384880195876273,-1.284914890931077e-05
OpenBMI_ERP,0,RANDOM,9,7,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.007983386283740401,-0.0008960704347676559,0.0069393696418652935,-0.0001479466130452541
OpenBMI_ERP,0,RANDOM,9,10,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.002002918214808839,-0.0020695275866652687,-5.491297361004399e-05,1.16963925241483e-05
OpenBMI_ERP,0,RANDOM,9,12,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,HARMFUL_OVERALL,-0.001207600609632209,-0.0023344763612840325,-0.003590931504731998,-4.8854494707484264e-05
OpenBMI_ERP,0,RANDOM,10,0,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0004645037946223359,-0.0005671178331188761,-0.00010641594720558108,-3.801929608471255e-06
OpenBMI_ERP,0,RANDOM,10,1,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.007374234090093523,-0.002665255315757046,0.00476803352648858,5.90548079344444e-05
OpenBMI_ERP,0,RANDOM,10,2,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.002061829763382169,-0.001989961946189093,4.326186657029515e-05,-2.860580874160708e-05
OpenBMI_ERP,0,RANDOM,10,3,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0010507968969856545,-0.0006109878510566583,0.0004864671850555169,4.665810532363442e-05
OpenBMI_ERP,0,RANDOM,10,5,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0023588156157832905,-0.002585046944053223,-0.0002538863191148266,-2.7655054964270676e-05
OpenBMI_ERP,0,RANDOM,10,6,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,BLOCK_FROM_P_KEEP_C,-0.000479070316941943,0.0007568303893397873,0.00026433156987574574,-1.3428465270711362e-05
OpenBMI_ERP,0,RANDOM,10,7,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.003049278292451163,-0.0034649145090952516,-0.0003971986843680497,1.8437509803940582e-05
OpenBMI_ERP,0,RANDOM,10,8,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.002722938245521315,-0.000626754010681907,0.001996896869968623,-9.928751508899343e-05
OpenBMI_ERP,0,RANDOM,10,9,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,HARMFUL_OVERALL,-0.0003472031748970039,-0.0014135841362682793,-0.0017433389487753932,1.744840009602437e-05
OpenBMI_ERP,0,RANDOM,10,12,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.002230981001048349,0.001030281021182115,0.0032408869756181957,-2.0375066867472924e-05
OpenBMI_ERP,0,RANDOM,10,13,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0011530312622198835,-0.0016486419269009882,-0.0005113752716473149,-1.576461119157102e-05
OpenBMI_ERP,0,RANDOM,10,15,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.001949667702623022,-0.002624234592076391,-0.0006885133589094039,-1.3946501042028103e-05
OpenBMI_ERP,0,RANDOM,11,0,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0016640826118721936,-0.0012868490545467164,0.0003551542263267038,-2.2079328118707053e-05
OpenBMI_ERP,0,RANDOM,11,1,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0012850250786868855,-0.00238056980985372,-0.0010945251130275817,1.0195753953704905e-06
OpenBMI_ERP,0,RANDOM,11,2,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,HARMFUL_OVERALL,-0.0007510442160310049,-0.0019210012396797538,-0.0026781211296717324,-6.075720719422861e-06
OpenBMI_ERP,0,RANDOM,11,5,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0009544419150794662,0.0006216276657748191,0.0015694172050946993,-6.652388331455465e-06
OpenBMI_ERP,0,RANDOM,11,6,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0006897335382139621,0.00020735238285851665,0.0009121537489894157,1.5067784109608814e-05
OpenBMI_ERP,0,RANDOM,11,7,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.003964915813412517,-0.0018130517925480187,0.0021272372202171632,-2.4626648534346412e-05
OpenBMI_ERP,0,RANDOM,11,8,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0002592602268123301,7.043938482335459e-05,0.0003190226513349141,-1.0676956245940042e-05
OpenBMI_ERP,0,RANDOM,11,9,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.01972866873256862,-0.0009719582206647223,0.01878518999243776,2.847960179982086e-05
OpenBMI_ERP,0,RANDOM,11,10,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0012957674831947468,-0.0004411236501861519,0.0008646042103161259,9.960327550591804e-06
OpenBMI_ERP,0,RANDOM,11,13,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.00405061673761035,-0.0016921259035977225,0.002360837954862897,2.3470922011862663e-06
OpenBMI_ERP,0,RANDOM,11,14,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.00277069728084219,-0.0002931611937431929,0.0024696677258665054,-7.868401875536316e-06
OpenBMI_ERP,0,RANDOM,12,0,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0010171074597262002,-0.000990142621352182,1.534221140294297e-05,-1.1622626260532343e-05
OpenBMI_ERP,0,RANDOM,12,1,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.00041817963695696864,-0.001071323504826675,-0.0006409462597124124,1.219763066728774e-05
OpenBMI_ERP,0,RANDOM,12,2,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0003821569216597709,0.00018895364488950386,0.0005825473417644389,1.1436781164775311e-05
OpenBMI_ERP,0,RANDOM,12,3,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.002527116050866122,0.00022396581395393392,0.00273701039259322,-1.407154815069589e-05
OpenBMI_ERP,0,RANDOM,12,5,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0004235207037102858,0.0005301434727395341,0.0009419545215981392,-1.1709683908141718e-05
OpenBMI_ERP,0,RANDOM,12,9,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.003671328151540365,-0.0006673444313491927,0.00298618175535618,-1.7801815118900777e-05
OpenBMI_ERP,0,RANDOM,12,10,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,HARMFUL_OVERALL,-0.0017994326475066675,-0.0005002246931932556,-0.002406142268834325,-0.00010648503302945755
OpenBMI_ERP,0,RANDOM,12,12,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0006848417451692512,-0.00036628519592341036,0.00032225005634245463,3.693528334736129e-06
OpenBMI_ERP,0,RANDOM,12,14,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0026801415078807622,7.377862554373375e-06,0.0026905539464981607,3.0344769044177156e-06
OpenBMI_ERP,0,RANDOM,12,15,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0014534496488825728,0.0014676539722131565,0.0029870428382613077,6.593912682243779e-05
OpenBMI_ERP,0,RANDOM,13,1,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0035349986892470042,-0.001962883017161706,0.0015855299595083732,1.3414215800366946e-05
OpenBMI_ERP,0,RANDOM,13,2,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0011352252380068724,-0.00032110295493718394,0.0008256064296195594,1.1484148861503249e-05
OpenBMI_ERP,0,RANDOM,13,3,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0012437680476674966,-0.0002405521627224516,0.0010341897874847443,3.097388601721226e-05
OpenBMI_ERP,0,RANDOM,13,4,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0005962338800600264,0.00030689867586867575,0.0008787619453869411,-2.4370627860056022e-05
OpenBMI_ERP,0,RANDOM,13,5,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0017331980488961563,-0.0006874060466846762,0.001050049816816075,4.257770787792954e-06
OpenBMI_ERP,0,RANDOM,13,6,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.00257303237352365,-0.004105318454094231,-0.001525607598523493,6.678483828181925e-06
OpenBMI_ERP,0,RANDOM,13,9,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0028106118297728244,-0.0014390311807801481,0.001358090075276171,-1.3490591565338642e-05
OpenBMI_ERP,0,RANDOM,13,10,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0033727119055887065,-0.000888963576774889,0.00244240404087274,-4.1344327755155064e-05
OpenBMI_ERP,0,RANDOM,13,11,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.005331659790196379,-0.0008654323852776239,0.004455207297723973,-1.1020049290285291e-05
OpenBMI_ERP,0,RANDOM,13,13,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0012133568116041715,0.00019296093826900082,0.0014350505904682602,2.8732797015133354e-05
OpenBMI_ERP,0,RANDOM,13,14,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0004713999899953099,-0.0018334031046833843,-0.0013414574411096207,2.05457395357674e-05
OpenBMI_ERP,0,RANDOM,14,0,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.001259921724946859,-0.0001693331699546737,0.0011386617649501811,4.807325270424675e-05
OpenBMI_ERP,0,RANDOM,14,1,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0009845461609074846,-0.0011938947942932525,-0.0001616230213888533,4.772562169819139e-05
OpenBMI_ERP,0,RANDOM,14,2,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.001054648380280317,0.00019317627837267537,0.0012204618057391297,-2.7362812829778704e-05
OpenBMI_ERP,0,RANDOM,14,4,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0005840875370874224,-0.0006799673804683456,-0.00010459624748667314,-8.716412253306771e-06
OpenBMI_ERP,0,RANDOM,14,5,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0020986153637447083,-0.0023318459037303305,-0.00020156379863086235,3.1666705278136455e-05
OpenBMI_ERP,0,RANDOM,14,7,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,BLOCK_FROM_P_KEEP_C,-0.0015235863847919973,0.0006086545423992599,-0.0008824033781517452,3.252842725487426e-05
OpenBMI_ERP,0,RANDOM,14,8,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0016615810418443289,-5.599640826403629e-05,0.001631612181275462,2.6027514839673433e-05
OpenBMI_ERP,0,RANDOM,14,10,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0007414714079156207,0.0003986432566307485,0.0011444226141369047,4.307925280500058e-06
OpenBMI_ERP,0,RANDOM,14,11,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.002107942792160126,-0.0013200806824897882,0.000765253586602436,-2.2608566496273852e-05
OpenBMI_ERP,0,RANDOM,14,12,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.004514249711064622,-0.001960896789872398,0.0025572464598250613,3.893586921321912e-06
OpenBMI_ERP,0,RANDOM,14,13,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.00027098363655871555,0.0002903009937350968,0.0005254753972015654,-3.580926219607742e-05
OpenBMI_ERP,0,RANDOM,14,14,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.004274887954428171,-0.0008388995944793957,0.003498485457384959,6.249711956722119e-05
OpenBMI_ERP,0,RANDOM,14,15,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0031285322863065326,0.001389277114867582,0.004565877966039504,4.806869977376967e-05
OpenBMI_ERP,0,RANDOM,15,0,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0005002921413203391,-0.0008286289130410296,-0.00034170150934187404,-1.3364744063437684e-05
OpenBMI_ERP,0,RANDOM,15,2,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0013105920612967263,-0.0004931870630571211,0.0008724912465064941,5.508624811530657e-05
OpenBMI_ERP,0,RANDOM,15,3,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.002828476033755578,-0.0003541354384803223,0.002494582895451458,2.0242340876090264e-05
OpenBMI_ERP,0,RANDOM,15,4,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.00565954000679388,0.0005606166325833328,0.006245053130745267,2.4896130753404577e-05
OpenBMI_ERP,0,RANDOM,15,5,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0023012033004003265,-0.0011152704525253891,0.0011769377700450907,-8.995004122880346e-06
OpenBMI_ERP,0,RANDOM,15,6,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0028113480351900457,-0.000567228492097153,0.0021788202498100873,-6.529934580612462e-05
OpenBMI_ERP,0,RANDOM,15,7,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0030739844272223613,0.0006585886282361267,0.0037751479734045765,4.257494735308379e-05
OpenBMI_ERP,0,RANDOM,15,9,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0014200627968724195,0.005356397382759799,0.006758591063165416,-1.7869056819108664e-05
OpenBMI_ERP,0,RANDOM,15,12,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.004263611537074515,0.00014653328010657182,0.004405857916935929,-4.286872533990997e-06
OpenBMI_ERP,0,RANDOM,15,13,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0002889625955807181,-0.0008816116472492771,-0.0005993677696096711,-6.718769649675475e-06
OpenBMI_ERP,0,RANDOM,15,14,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.005106329345532383,0.0005674127975604885,0.005553532731331264,-0.0001202093881147448
OpenBMI_ERP,0,RANDOM,16,3,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.002119388234859798,-0.00044273360011478263,0.0017068932296145551,3.0238569555270562e-05
OpenBMI_ERP,0,RANDOM,16,6,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.009784784556056062,-0.001958381612591135,0.007825273748797676,-1.1287864462398527e-06
OpenBMI_ERP,0,RANDOM,16,8,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0031493387650698423,-0.0033678072989763073,-0.00022199426196796898,-3.5257113596050735e-06
OpenBMI_ERP,0,RANDOM,16,9,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.002019208482427833,0.00042675133469553356,0.0024262854082432264,-1.9674401225226273e-05
OpenBMI_ERP,0,RANDOM,16,10,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0008017894639730608,-0.0003782746834986028,0.00037891254669375485,-4.4602211649665456e-05
OpenBMI_ERP,0,RANDOM,16,14,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0026816375357157085,0.00015182616274008373,0.0027797897055279464,-5.367394745311079e-05
OpenBMI_ERP,0,RANDOM,16,15,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.004008610922028311,-0.0011067687106939654,0.0028671539621427655,-3.468810200502048e-05
OpenBMI_ERP,0,RANDOM,17,0,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0015714313679685195,0.0005594481954176445,0.0021654631827914272,3.458376583391024e-05
OpenBMI_ERP,0,RANDOM,17,1,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0030656158342026174,-0.00017448236697722072,0.00288841003930429,-2.7232957696317803e-06
OpenBMI_ERP,0,RANDOM,17,3,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,BLOCK_FROM_P_KEEP_C,-0.0008636542002022907,0.0013196117057911276,0.00047875423236594844,2.279673284040958e-05
OpenBMI_ERP,0,RANDOM,17,6,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0022491705167340115,0.00010988632857333869,0.0023650381796566458,5.981305828110332e-06
OpenBMI_ERP,0,RANDOM,17,7,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.005894429030983399,0.0018251603715574067,0.007738600640247266,1.901117938511258e-05
OpenBMI_ERP,0,RANDOM,17,8,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0009968047282503296,0.0005227604973091123,0.001453805587516399,-6.575968109245878e-05
OpenBMI_ERP,0,RANDOM,17,10,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0003636841951788483,0.0002678244433506431,0.0006355951642641836,4.086511917596643e-06
OpenBMI_ERP,0,RANDOM,17,14,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.00045846990883546823,-0.00017175091003688672,0.00029574764009036397,9.028641879164448e-06
OpenBMI_ERP,0,RANDOM,17,15,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0024026378814596683,-0.0024295303786251075,1.6706074044729274e-05,4.359858470100638e-05
OpenBMI_ERP,0,RANDOM,18,0,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0006621473806565822,-0.0013347251139445386,-0.0006704871896848393,2.09055658710137e-06
OpenBMI_ERP,0,RANDOM,18,2,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0024901744230495146,0.0005334173656592611,0.0030257879552664235,2.196219317814515e-06
OpenBMI_ERP,0,RANDOM,18,5,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0020044069873013846,-0.0007899011082675619,0.0013355488651238072,0.00012104296729376074
OpenBMI_ERP,0,RANDOM,19,2,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0005067073901348825,0.0014119381909646715,0.0018968081240018364,-2.1837474226534443e-05
OpenBMI_ERP,0,RANDOM,19,6,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.004851627672906034,-0.001125560753280297,0.00382944987116692,0.00010338293395761866
OpenBMI_ERP,0,RANDOM,19,7,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0053587929481485235,-0.0005888268800238924,0.004741714219562709,-2.8251955579131998e-05
OpenBMI_ERP,0,RANDOM,19,8,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0015404660274119426,-0.002699316189440045,-0.0010805227696740378,7.832744631741662e-05
OpenBMI_ERP,0,RANDOM,19,9,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0020900007997018597,0.0006730551710158276,0.002762922680024834,-1.3333232828927066e-07
OpenBMI_ERP,0,RANDOM,19,11,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0004152792228827214,-0.001515952205712286,-0.0010748652906234686,2.5807677654180832e-05
OpenBMI_ERP,0,RANDOM,19,12,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0008404451020851411,-0.00037883842742303386,0.00047603265071908635,1.442597124423628e-05
OpenBMI_ERP,0,RANDOM,19,15,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0010393069508912352,-0.0005439493628121758,0.0004667199997735831,-2.863763378021152e-05
OpenBMI_ERP,1,PCA,0,0,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.009187288725418815,0.006884206833395486,0.01566844608169049,-0.000403050017212081
OpenBMI_ERP,1,PCA,0,1,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.019740776469310124,-0.01976670262714227,0.0034165393638735018,0.0034424650172392526
OpenBMI_ERP,1,PCA,0,2,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.009550632369913123,-0.003810606896877289,0.006095408812446597,0.0003553835176717257
OpenBMI_ERP,1,PCA,0,5,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.07226706358293693,0.19676546566188335,0.25767581661542255,-0.011356711659270028
OpenBMI_ERP,1,PCA,0,10,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.012894828532201549,0.022685078142482478,0.03505314917614063,-0.0005267575488687726
OpenBMI_ERP,1,PCA,0,11,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.05703319733341535,0.0621619721253713,0.11681551951915026,-0.002379648319523161
OpenBMI_ERP,1,PCA,0,12,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.05115815826381246,-0.007541160865609224,0.03993306471966207,-0.0036839321158671132
OpenBMI_ERP,1,PCA,0,13,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.04829313435281316,0.07149139791727066,0.10080010133485,-0.018984430469572544
OpenBMI_ERP,1,PCA,0,14,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.007038094282809955,0.017082364899882425,0.025339967860266672,0.0012195099601134036
OpenBMI_ERP,1,PCA,0,15,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.08751333101342122,0.10226388289205109,0.19141421901683012,0.0016370086693010915
OpenBMI_ERP,1,RANDOM,0,0,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0041680884060042445,-0.005423497250452177,-0.0012510806108518107,4.328410906140334e-06
OpenBMI_ERP,1,RANDOM,0,1,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0017361070874054956,-0.0012376049902134885,0.000470870877810133,-2.7631295552055235e-05
OpenBMI_ERP,1,RANDOM,0,3,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.004719400831769842,0.001215757402557453,0.0060050550794888595,6.989684485840068e-05
OpenBMI_ERP,1,RANDOM,0,4,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0012464069131965516,-0.0006216532662316846,0.0006197425561064543,-5.010991468286837e-06
OpenBMI_ERP,1,RANDOM,0,7,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0015655878672381125,-0.0005851516834809445,0.0009193394895798216,-6.109668690138885e-05
OpenBMI_ERP,1,RANDOM,0,8,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0032047028798842803,0.0011530481381972397,0.004321124139702685,-3.662685602042378e-05
OpenBMI_ERP,1,RANDOM,0,10,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,BLOCK_FROM_P_KEEP_C,-0.0015318680816562846,0.005744080888689496,0.004141073777162774,-7.1139210073549e-05
OpenBMI_ERP,1,RANDOM,0,12,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0003473746583040338,0.00204400061678219,0.0024154970512123932,2.4121829293714352e-05
OpenBMI_ERP,1,RANDOM,0,14,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,HARMFUL_OVERALL,-0.0027670143231072566,-0.0029106422880431637,-0.005671696399076609,5.960267344562453e-06
OpenBMI_ERP,1,RANDOM,0,15,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0018834889512315083,-0.0015244938476826064,0.0002676089352462441,-9.138613434818883e-05
OpenBMI_ERP,1,RANDOM,1,0,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.003073002769572971,-0.0023394308324592807,0.0006332110230384084,-0.00010036094378544173
OpenBMI_ERP,1,RANDOM,1,5,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,HARMFUL_OVERALL,-0.00270787989575183,-0.00017152047803392634,-0.0027272771549178287,0.00015212329041484432
OpenBMI_ERP,1,RANDOM,1,7,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0011791114119811634,-0.00017586211894619433,0.0008700860265283458,-0.00013316328841028735
OpenBMI_ERP,1,RANDOM,1,8,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,HARMFUL_OVERALL,-0.0048383449902758,-0.0013363592321790445,-0.006186948933949073,-1.2244695142271667e-05
OpenBMI_ERP,1,RANDOM,1,9,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.014175913956326744,0.002171491534075661,0.01618159282952547,-0.00016581254203629214
OpenBMI_ERP,1,RANDOM,1,10,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,HARMFUL_OVERALL,-0.0014414564223746613,-0.0017028172411149474,-0.003097380787039583,4.6892976267069265e-05
OpenBMI_ERP,1,RANDOM,1,11,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.004275298764696345,0.0065340279979864135,0.010863936001745364,5.4609327586755775e-05
OpenBMI_ERP,1,RANDOM,1,12,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,BLOCK_FROM_P_KEEP_C,-0.0034093083910799273,0.00021768806133574495,-0.0031773913724464364,1.4228870535741104e-05
