task,fold,basis_type,basis_draw,train_C_plus_candidates,train_C_minus_candidates,validated_C_plus,validated_C_minus,M_plus,M_minus,strongest_positive,strongest_negative,block_from_P_keep_C,C_plus_variance_fraction,C_minus_variance_fraction,train_C_plus_candidates_random_mean,train_C_plus_candidates_random_p95,train_C_plus_candidates_random_percentile,train_C_minus_candidates_random_mean,train_C_minus_candidates_random_p95,train_C_minus_candidates_random_percentile,validated_C_plus_random_mean,validated_C_plus_random_p95,validated_C_plus_random_percentile,validated_C_minus_random_mean,validated_C_minus_random_p95,validated_C_minus_random_percentile,M_plus_random_mean,M_plus_random_p95,M_plus_random_percentile,M_minus_random_mean,M_minus_random_p95,M_minus_random_percentile,strongest_positive_random_mean,strongest_positive_random_p95,strongest_positive_random_percentile,strongest_negative_random_mean,strongest_negative_random_p95,strongest_negative_random_percentile,block_from_P_keep_C_random_mean,block_from_P_keep_C_random_p95,block_from_P_keep_C_random_percentile
OpenBMI_SSVEP,1,RANDOM,19,2,3,1,2,0.005997125409673268,0.0064253072309270465,0.0016587395560539637,-0.0017210211414635523,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,2,PCA,0,7,0,3,0,0.6042238856304417,0.02484502820940785,0.3100876733660698,-0.0148950246317933,0,0.13018206134438515,0.0,2.15,5.0,1.0,1.9,4.0,0.1,0.65,3.0,1.0,0.3,2.0,0.75,0.0042548520813509095,0.007721929379234401,1.0,0.0032549866046404454,0.004926223519305495,1.0,0.0015645346216009181,0.003082159756255957,1.0,-0.0010349630710985974,-0.0004295933128256972,0.0,0.05,1.0,0.95
OpenBMI_SSVEP,2,RANDOM,0,0,1,0,1,0.004271408585433771,0.0031249698493714577,0.0027949575354189924,-0.0007654882307785252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,2,RANDOM,1,2,2,0,0,0.003270045145427503,0.003578968938806308,0.0014164074679380672,-0.001154821150218292,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,2,RANDOM,2,1,1,1,0,0.005442481428569105,0.0013844144705217332,0.002044026718067471,-0.0004295933128256972,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,2,RANDOM,3,3,1,1,0,0.004122771198429594,0.004481127497759492,0.0018983960811359186,-0.0012755011169550319,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,2,RANDOM,4,0,1,0,0,0.0027881580208107457,0.004926223519305495,0.0010478472361986253,-0.0012083633919246495,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,2,RANDOM,5,2,1,0,0,0.004192776167371903,0.0020620292850897686,0.0014256247377488762,-0.0006582441928912885,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,2,RANDOM,6,2,3,0,1,0.0038376088430140953,0.003136075871376913,0.0007726163627618613,-0.0013051015594101045,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,2,RANDOM,7,2,4,1,0,0.0031040868908197203,0.002639193058106078,0.0017593722586752847,-0.0005562826439321119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,2,RANDOM,8,4,3,1,0,0.0038053132034292507,0.004479937441374204,0.0010505640966584906,-0.0011379126032503943,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,2,RANDOM,9,2,2,1,2,0.003029138275413364,0.004197932809271758,0.0009069642474059947,-0.0014181383545898523,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,2,RANDOM,10,2,2,1,1,0.0032177994282089153,0.002379165149553349,0.001905397510806021,-0.0005565699048020178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,2,RANDOM,11,4,1,1,0,0.0073428962896286976,0.0020917871772023013,0.0027776844217441976,-0.0007648154520817722,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,2,RANDOM,12,0,0,0,0,0.007721929379234401,0.004234535714848183,0.003082159756255957,-0.0010408982161607128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,2,RANDOM,13,2,3,0,0,0.0036471269099441392,0.0033437818290925256,0.0008291379638952397,-0.001268737112695817,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,2,RANDOM,14,2,0,0,0,0.006088549751287548,0.0033997888704107022,0.0014261845256745194,-0.001613692962564528,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,2,RANDOM,15,2,2,0,0,0.004887965629980802,0.003986168716437533,0.002200345161933607,-0.0018504394198923062,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,2,RANDOM,16,5,3,3,0,0.004249801317920779,0.0013170211168471724,0.0007503270762754255,-0.0005196024491548693,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,2,RANDOM,17,2,1,0,0,0.0021635498680249534,0.0030940744919310723,0.0010093675373354927,-0.0007948944197172144,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,2,RANDOM,18,2,3,1,0,0.0033273229631115933,0.004158453332517335,0.0011821200702494632,-0.001489181384386029,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,2,RANDOM,19,4,4,2,1,0.004586312330957298,0.0030840829529855305,0.001011191665838851,-0.000890983543740731,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,3,PCA,0,8,2,7,1,1.0094323077307004,0.03444098188386609,0.36699778245141107,-0.0252209435760354,0,0.18169262260198593,0.07203254103660583,3.6,7.0,1.0,2.6,5.0,0.55,1.35,5.0,1.0,1.25,4.0,0.65,0.0066997305498577,0.015225493568863158,1.0,0.005806899007269331,0.010384562569167125,1.0,0.0021557485641236465,0.005593723627195383,1.0,-0.0020571160064188614,-0.0006818577724819382,0.0,0.65,2.0,0.5
OpenBMI_SSVEP,3,RANDOM,0,2,3,1,0,0.00700020182625849,0.004822394733613086,0.002061912576512744,-0.001724876800532608,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,3,RANDOM,1,6,3,0,3,0.004184870115144198,0.007481456122908033,0.0014115457264172921,-0.0032409752194932175,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,3,RANDOM,2,3,2,2,0,0.005255619505154149,0.005989675267604373,0.0013268400507513434,-0.0019842011048846566,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,3,RANDOM,3,1,2,0,2,0.007110539385810929,0.008086419675919387,0.0025722665062251813,-0.0021570295709049483,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,3,RANDOM,4,4,3,0,2,0.0011846946563309757,0.007895059284616462,0.0005562080023082672,-0.0020672716809713165,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,3,RANDOM,5,4,1,1,1,0.009114547970942983,0.006180579022535919,0.0022467631600259588,-0.0038441962309055575,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,3,RANDOM,6,5,2,3,1,0.007554553916027848,0.004549085709792658,0.0020557160023599863,-0.0018495646909286734,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,3,RANDOM,7,1,4,0,2,0.004734673754076843,0.008157760235917522,0.0014526301726315676,-0.0026074811563982316,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,3,RANDOM,8,7,1,2,0,0.007150154810688037,0.00291165790076775,0.001824390382656323,-0.0009621062878674517,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,3,RANDOM,9,2,2,2,1,0.008068388894268233,0.0041890924364148905,0.0030549865453698053,-0.0012799044173637715,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,3,RANDOM,10,2,5,1,3,0.003909680761656395,0.008251064146406861,0.002013870141430137,-0.002468524660798721,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,3,RANDOM,11,3,2,0,1,0.004352809901850682,0.004176801957631445,0.0015858364446709554,-0.0024332627435796894,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,3,RANDOM,12,3,2,1,2,0.003037763996265615,0.006540191185801328,0.0012671274889726192,-0.002178057996691981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,3,RANDOM,13,5,5,1,4,0.007859847350725127,0.010384562569167125,0.002224187917818199,-0.003930938408302609,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,3,RANDOM,14,6,1,5,0,0.015225493568863158,0.004227897737109743,0.005593723627195383,-0.0025412600225536153,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,3,RANDOM,15,2,1,1,1,0.007058421043060056,0.002578539860148036,0.002512327002477832,-0.0006818577724819382,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,3,RANDOM,16,7,1,4,0,0.010319033568521263,0.004259057085922298,0.003209132196692129,-0.0012098038217421465,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,3,RANDOM,17,2,5,0,1,0.010310158702547294,0.004017388755092574,0.002741990821353587,-0.0010971762652237278,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,3,RANDOM,18,1,4,1,1,0.005440310468884491,0.006430038821993852,0.001929060494148871,-0.0014384300714785543,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,3,RANDOM,19,6,3,2,0,0.005122846800077241,0.005009257636023297,0.001474456022454736,-0.0014454012052738108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,4,PCA,0,12,0,9,0,0.9337307011252658,0.001590679983564769,0.3209655812631051,-0.0014097175996236426,0,0.21991726011037827,0.0,2.7,7.0,1.0,2.65,6.0,0.1,1.2,3.0,1.0,1.3,4.0,0.35,0.004769779573043801,0.008557417836603538,1.0,0.005002573984342007,0.009563238718631812,0.05,0.00154526594667459,0.00276578349682192,1.0,-0.0013981197467681267,-0.00040789342271333834,0.45,0.65,3.0,0.55
OpenBMI_SSVEP,4,RANDOM,0,2,3,2,1,0.004462682533206437,0.004168260975347948,0.0014285127357046197,-0.0014988571413899383,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,4,RANDOM,1,1,4,1,2,0.002638424985358749,0.008372812057549101,0.0012428912423274596,-0.0015006002383112598,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,4,RANDOM,2,6,2,1,0,0.007467398990276781,0.0009586672329836197,0.00276578349682192,-0.00040789342271333834,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,4,RANDOM,3,4,0,1,0,0.0033288012164499983,0.003021123093427984,0.0008370031470500786,-0.0012378141982480884,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,4,RANDOM,4,1,6,1,3,0.001575205597191598,0.0072433533794082905,0.0005006386296978841,-0.0009085765440583297,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,4,RANDOM,5,4,4,1,1,0.005327387119753742,0.003946459331928054,0.0017166901040278997,-0.0010236755091076095,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,4,RANDOM,6,6,4,3,4,0.006092656192019301,0.006407882734796052,0.0021159876608483805,-0.0017461218703829218,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,4,RANDOM,7,2,2,1,2,0.007552811418008786,0.004152917754311147,0.0017819514347744796,-0.0018550282065727213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,4,RANDOM,8,0,2,0,1,0.0024199634982930247,0.006135675060553089,0.0009995832447202702,-0.001419691007564931,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,4,RANDOM,9,3,2,1,2,0.00499437202840151,0.003533878052129088,0.0018867073522415012,-0.0007028402016355054,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,4,RANDOM,10,3,5,3,2,0.002085515094222501,0.004993984109489702,0.0008928243114496581,-0.0012034059309371514,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,4,RANDOM,11,2,5,0,2,0.003948158075066506,0.007095319724233681,0.001674626811412357,-0.0015973750220534082,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,4,RANDOM,12,7,3,3,2,0.008557417836603538,0.005740565004998643,0.0018047648457771477,-0.0025844614331920943,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,4,RANDOM,13,1,2,0,0,0.0037230330068875146,0.002912656206869239,0.0009885445955054213,-0.0008460381553353121,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,4,RANDOM,14,3,3,1,2,0.006256556405484541,0.009563238718631812,0.002049481168796774,-0.0033487218994802483,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,4,RANDOM,15,1,3,1,2,0.0035735225422589183,0.006213294028460345,0.0012041166082781274,-0.0013037880792884,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,4,RANDOM,16,3,0,1,0,0.006984292236666079,0.003267814072538992,0.0023090613722160924,-0.0008557626812641198,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,4,RANDOM,17,2,1,1,0,0.004783649481472215,0.0022107605949107287,0.001623972640421319,-0.000961189640899344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,4,RANDOM,18,0,1,0,0,0.0034762946749348584,0.006534225329232868,0.0012061489129943463,-0.001405686712435757,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenBMI_SSVEP,4,RANDOM,19,3,1,2,0,0.0061474485283194245,0.003578592225039756,0.0018760286184260622,-0.001554867040492051,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,0,PCA,0,4,7,3,2,0.010147067257397188,0.002048808271653494,0.009091580077074468,-0.0004473246569735542,2,0.004801312323252205,0.0005205670822761022,6.25,11.0,0.2,3.0,8.0,0.95,2.7,5.0,0.65,1.05,4.0,0.85,0.0005924358914827943,0.0011055404834223737,1.0,0.0003026683195784944,0.0010492911099428664,1.0,0.00022021671882669123,0.0005235696293918106,1.0,-0.00011399135198303155,-3.9768464800242026e-05,0.0,0.8,4.0,0.85
WBCIC_MI,0,RANDOM,0,8,3,5,1,0.0011055404834223737,0.00015940702766480778,0.0004510101731284522,-4.5705770571657925e-05,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,0,RANDOM,1,6,3,4,0,0.0008722453951852079,0.00030570544173921614,0.00023116857143274197,-0.00010977590579083578,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,0,RANDOM,2,10,0,4,0,0.0009338761215076374,0.0001254481032339457,0.0005235696293918106,-4.3234222418201776e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,0,RANDOM,3,5,2,1,0,0.0005389496590770667,0.00021432331027616174,0.00028284273527485007,-0.00016943075067198755,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,0,RANDOM,4,7,3,4,0,0.0005473521293538397,0.00019427004667704753,0.00022314433529876018,-6.584206397140708e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,0,RANDOM,5,7,3,4,1,0.00035242394441207625,0.00016499502664070557,7.922122552675623e-05,-7.027669107628753e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,0,RANDOM,6,8,3,2,0,0.0004994361822923565,0.0001435576976897816,0.00019062408220330934,-8.217904141929467e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,0,RANDOM,7,5,8,1,4,0.0006183716788801992,0.0002148202288500064,0.0001936476893509583,-5.783094960255161e-05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,0,RANDOM,8,11,1,5,0,0.0009339507873808847,0.0001263563847714977,0.00022283037008795267,-7.97834063632763e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,0,RANDOM,9,8,0,4,0,0.0010997568439568301,0.00014761621495817205,0.0002889737308578333,-3.9768464800242026e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,0,RANDOM,10,7,4,2,2,0.0004299996141175674,0.0006240394288776466,0.00010965008568746271,-0.00020748032523745978,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,0,RANDOM,11,5,3,1,1,0.00035245738700429756,0.00021587597825221865,9.843753126309213e-05,-0.00010069399731946758,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,0,RANDOM,12,4,4,1,1,0.0005493212937077866,0.00029881256356934687,0.00030795429314215046,-0.00010544944816501812,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,0,RANDOM,13,3,3,1,0,0.0003059071677850985,0.00019305116533143706,0.00014700605899330791,-7.500670271838316e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,0,RANDOM,14,6,4,2,2,0.0003415096205931907,0.0003802485387801369,0.00017017596014738955,-9.698889928889305e-05,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,0,RANDOM,15,4,4,3,0,0.00035182561067207037,0.0003807028877290008,0.00010287007729251247,-0.00013232537075964502,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,0,RANDOM,16,4,5,2,4,0.00019848007132547234,0.0010492911099428664,0.00010488102064224829,-0.0003216388455863731,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,0,RANDOM,17,5,4,3,3,0.0005431546748958442,0.0006254363022624906,0.00014670442178612574,-0.00025055845799215604,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,0,RANDOM,18,6,0,2,0,0.0007424383179663134,0.0001467546453227442,0.00038231176877161487,-6.405668878718037e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,0,RANDOM,19,6,3,3,2,0.0005317208461197727,0.0003426542890006583,0.00014731061625449608,-0.00016180103712031267,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,1,PCA,0,7,4,6,4,0.2237128891982138,0.06591935950200424,0.0542876345726351,-0.02160265116544906,0,0.045228269416838884,0.131235811393708,3.35,8.0,0.95,4.8,8.0,0.35,1.2,3.0,1.0,3.0,7.0,0.75,0.0016604415002586849,0.0035331864763065816,1.0,0.0023468457641549396,0.0038351013822496803,1.0,0.0007158953165198529,0.001389232772635296,1.0,-0.0007127977597292557,-0.0002881750983457702,0.0,1.1,3.0,0.25
WBCIC_MI,1,RANDOM,0,4,2,1,2,0.0035331864763065816,0.0020545484012018276,0.0009642911204840249,-0.0005185507396466467,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,1,RANDOM,1,3,6,2,2,0.0012686713919720205,0.003512654017201082,0.00046596165047958483,-0.0017456566512313054,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,1,RANDOM,2,3,3,2,1,0.0017028003251956154,0.0024949537862047084,0.0007756526800221763,-0.000749530427371307,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,1,RANDOM,3,5,6,2,5,0.0012794289473485303,0.0023415381224367593,0.0007426679968678703,-0.0008709002918597736,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,1,RANDOM,4,5,3,3,1,0.002456372212933881,0.0011643372002405764,0.0007933963230849864,-0.0003311806057657425,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,1,RANDOM,5,7,4,1,3,0.0018870240494834433,0.0017760342009144853,0.000789039733839066,-0.0008303782432146059,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,1,RANDOM,6,3,5,0,3,0.001674558776479292,0.0027728238954447685,0.0005531997841899284,-0.0006294894895593945,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,1,RANDOM,7,3,5,1,3,0.001118260951928581,0.002110669899881638,0.0006549584803603164,-0.0005787041180155938,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,1,RANDOM,8,2,8,1,5,0.001740060077251352,0.0026685873065768343,0.0013551349868066607,-0.0005364151593918602,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,1,RANDOM,9,3,4,2,2,0.002717205192269982,0.002180766300019362,0.0009696119877048659,-0.0005973555401093714,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,1,RANDOM,10,8,1,1,1,0.0020676844612201725,0.001926012211682367,0.0011460710957180709,-0.0010602696536807343,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,1,RANDOM,11,4,2,2,1,0.0018234214865363659,0.0022933000646654968,0.0006514291909600918,-0.00098970551819851,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,1,RANDOM,12,1,8,1,7,0.001759884602332325,0.0038351013822496803,0.001389232772635296,-0.0006811349881900242,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,1,RANDOM,13,1,6,1,2,0.00042449238241412484,0.002850111440132726,0.0002485657433377734,-0.0009698155413692195,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,1,RANDOM,14,1,5,0,2,0.0011635938190162657,0.002008643419443009,0.00037149946559414577,-0.0004272387964495768,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,1,RANDOM,15,3,5,0,5,0.0007179190634815313,0.0015293444988249878,0.0002461202444768181,-0.0002881750983457702,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,1,RANDOM,16,4,5,1,4,0.001958530286333371,0.0018381079536917847,0.0005168171987558404,-0.0005235067995575566,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,1,RANDOM,17,2,5,0,3,0.0009197015919805078,0.0022440996654950144,0.0003222052845861375,-0.0005537925918664163,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,1,RANDOM,18,1,5,1,3,0.001028772939675567,0.0026142506727751423,0.0004213572969698967,-0.0006971144408453256,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,1,RANDOM,19,4,8,2,5,0.001967260971014184,0.002721030844016544,0.000940693293523509,-0.0006770404999163779,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,2,PCA,0,9,4,7,2,0.19444052685958013,0.009770934280822985,0.11563561440755923,-0.005379170898231677,0,0.10952780395746231,0.08481680043041706,4.55,8.0,1.0,3.9,9.0,0.7,2.9,6.0,1.0,1.6,4.0,0.8,0.0026459638889854984,0.0050990281280910215,1.0,0.0010963697316913588,0.002214670549794088,1.0,0.0009749203098196327,0.0019638706284846796,1.0,-0.00041363171579026427,-0.00015598563198485258,0.0,0.7,2.0,0.45
WBCIC_MI,2,RANDOM,0,8,4,4,1,0.002722917346166772,0.001015554050385011,0.0006953875456626216,-0.000678635984028612,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,2,RANDOM,1,2,6,1,4,0.0005956115996923473,0.002214670549794088,0.0002919666362383093,-0.0005683917387311035,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,2,RANDOM,2,7,3,6,1,0.003763622744660703,0.0009791081337728732,0.0009478456369834021,-0.0004546872907667422,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,2,RANDOM,3,6,3,3,1,0.001935831212934621,0.00096986068735229,0.0004226776349241845,-0.00038242105414004377,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,2,RANDOM,4,6,2,4,0,0.0020370207140710285,0.0008138767076767788,0.0007587908818095456,-0.0002177328634085522,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,2,RANDOM,5,7,1,5,0,0.0048876678102715235,0.0005052952607760139,0.001321373243505756,-0.00015598563198485258,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,2,RANDOM,6,4,4,0,1,0.0018836052986349236,0.0006459692330281541,0.0010589952134372046,-0.0003893351267227748,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,2,RANDOM,7,4,3,2,2,0.002167157148854434,0.0013467895501283543,0.0006253417542514703,-0.0005170383602186728,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,2,RANDOM,8,6,3,6,0,0.0038984801835492055,0.0009120458116569808,0.0018780973866038644,-0.00022976814167729266,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,2,RANDOM,9,4,4,4,2,0.0034501873089235833,0.0008445902070633337,0.0019638706284846796,-0.0003753335096310669,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,2,RANDOM,10,1,4,0,0,0.0005189134075408219,0.0011030191416201282,0.00015457814733963458,-0.0003488968904396946,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,2,RANDOM,11,5,2,3,1,0.002893841693033513,0.0008228259325259538,0.0011846707469279258,-0.00047825729052419774,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,2,RANDOM,12,6,3,5,2,0.004304576195681875,0.0010823323691814342,0.0011855537247053387,-0.000460409692216975,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,2,RANDOM,13,1,4,1,3,0.0008953999940482997,0.001402686682589168,0.0004243832309536326,-0.000444458353255565,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,2,RANDOM,14,4,5,2,2,0.0024169588286137396,0.0008012569627680932,0.0007420614487879598,-0.00020967865666534635,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,2,RANDOM,15,3,9,2,2,0.0026402384129899778,0.0008702327561555497,0.0012626838616597526,-0.0003764132333647771,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,2,RANDOM,16,2,5,1,2,0.0010288455380987216,0.001735412850746343,0.0004146653240847324,-0.0005180790195784843,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,2,RANDOM,17,5,5,2,2,0.0037164026063692293,0.0007914012798172128,0.0017201756418216974,-0.00025300124198111005,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,2,RANDOM,18,3,5,1,3,0.0020629716074836322,0.0016515767347584642,0.0010333962588144154,-0.0005045392647540818,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBCIC_MI,2,RANDOM,19,7,3,6,3,0.0050990281280910215,0.001418889732030948,0.001411891249396528,-0.0007095709717153417,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
