method,fold,seed,subject_id,combined_BA,protected_only_BA,adaptive_only_BA,protected_branch_erasure_harm_BA,adaptive_branch_erasure_harm_BA,protected_D_finite,adaptive_D_finite,functional_teacher_target,functional_teacher_RMSE,functional_teacher_correlation,target_history_labels_used,internal_holdout_used,WBCIC_outer_used
PUD_SOURCE_ONLY,2,2,22,0.63,0.57,0.52,0.10999999999999999,0.06000000000000005,1.5742877217842266,0.4062450269996639,PUD_PROJECTED_TEACHER_LOGITS,0.6640109277003794,0.8269718725494849,False,False,False
IDENTITY_SOURCE_ONLY,2,2,22,0.6000000000000001,0.6699999999999999,0.6,1.1102230246251565e-16,-0.06999999999999984,0.22921980806626596,1.641265813399279,PUD_PROJECTED_TEACHER_LOGITS,1.0980565962957305,0.33888170453423916,False,False,False
RANDOM_SOURCE_ONLY,2,2,22,0.5800000000000001,0.61,0.53,0.050000000000000044,-0.029999999999999916,0.7717446714569751,1.1520239986207828,PUD_PROJECTED_TEACHER_LOGITS,0.9876196165973052,0.5031819688387653,False,False,False
A2_SOURCE_ONLY,2,2,31,0.9,0.65,0.69,0.21000000000000008,0.25,1.4229049104972895,1.4501375925723294,PUD_PROJECTED_TEACHER_LOGITS,0.9846535467681853,0.5674465051998349,False,False,False
PUD_SOURCE_ONLY,2,2,31,0.79,0.77,0.66,0.13,0.020000000000000018,1.691227800139812,0.539581636546096,PUD_PROJECTED_TEACHER_LOGITS,0.6019932544681807,0.8659044019570927,False,False,False
IDENTITY_SOURCE_ONLY,2,2,31,0.8300000000000001,0.45,0.8400000000000001,-0.010000000000000009,0.38000000000000006,0.31309190796188313,1.9018226293512543,PUD_PROJECTED_TEACHER_LOGITS,1.0672017211416354,0.25977217332831254,False,False,False
RANDOM_SOURCE_ONLY,2,2,31,0.8300000000000001,0.6799999999999999,0.87,-0.039999999999999925,0.15000000000000013,0.9326289077218637,1.4665192460795173,PUD_PROJECTED_TEACHER_LOGITS,0.9343341851317132,0.5352303622253287,False,False,False
A2_SOURCE_ONLY,2,2,45,0.71,0.6,0.65,0.05999999999999994,0.10999999999999999,1.0810140892630091,1.2473977400073641,PUD_PROJECTED_TEACHER_LOGITS,0.7507557760169588,0.6057871689504215,False,False,False
PUD_SOURCE_ONLY,2,2,45,0.71,0.65,0.56,0.1499999999999999,0.05999999999999994,1.0926035330346962,0.6021203916157025,PUD_PROJECTED_TEACHER_LOGITS,0.5136753668064779,0.82317340978692,False,False,False
IDENTITY_SOURCE_ONLY,2,2,45,0.69,0.66,0.6799999999999999,0.010000000000000009,0.029999999999999916,0.29971323262477095,1.3134217703304307,PUD_PROJECTED_TEACHER_LOGITS,0.8520828333373592,0.3518831178620425,False,False,False
RANDOM_SOURCE_ONLY,2,2,45,0.71,0.64,0.6799999999999999,0.030000000000000027,0.06999999999999995,0.597721796332317,1.2984627722937898,PUD_PROJECTED_TEACHER_LOGITS,0.8684992769054528,0.3145879688660926,False,False,False
A2_SOURCE_ONLY,2,2,53,0.79,0.64,0.73,0.06000000000000005,0.15000000000000002,1.0304809425322428,0.9782015017814586,PUD_PROJECTED_TEACHER_LOGITS,0.7981747760745478,0.7374475929592886,False,False,False
PUD_SOURCE_ONLY,2,2,53,0.72,0.76,0.63,0.08999999999999997,-0.040000000000000036,1.2630295136914527,0.4982087592716761,PUD_PROJECTED_TEACHER_LOGITS,0.7074245980345816,0.7953588599031483,False,False,False
IDENTITY_SOURCE_ONLY,2,2,53,0.7,0.62,0.65,0.04999999999999993,0.07999999999999996,0.26189417902254025,1.407846231657551,PUD_PROJECTED_TEACHER_LOGITS,1.10747175745295,0.38623185507096236,False,False,False
RANDOM_SOURCE_ONLY,2,2,53,0.68,0.62,0.67,0.010000000000000009,0.06000000000000005,0.6146176327467964,1.127435347718958,PUD_PROJECTED_TEACHER_LOGITS,1.0307583720993794,0.4790196700659997,False,False,False
A2_SOURCE_ONLY,3,0,1,0.63,0.62,0.5700000000000001,0.05999999999999994,0.010000000000000009,1.5449315766906915,0.8187996383522017,PUD_PROJECTED_TEACHER_LOGITS,0.8966941854852548,0.7170997462386187,False,False,False
PUD_SOURCE_ONLY,3,0,1,0.64,0.64,0.6100000000000001,0.029999999999999916,0.0,1.7993883597183524,0.6212304407265146,PUD_PROJECTED_TEACHER_LOGITS,0.7118018845231043,0.8416816139281712,False,False,False
IDENTITY_SOURCE_ONLY,3,0,1,0.6799999999999999,0.5700000000000001,0.6699999999999999,0.010000000000000009,0.10999999999999988,0.4094428860114185,1.6795739758796882,PUD_PROJECTED_TEACHER_LOGITS,1.2084331579698449,0.27976773516998316,False,False,False
RANDOM_SOURCE_ONLY,3,0,1,0.67,0.59,0.69,-0.019999999999999907,0.08000000000000007,0.678852966905783,1.6670446283769556,PUD_PROJECTED_TEACHER_LOGITS,1.2368869606450315,0.23256068132710084,False,False,False
A2_SOURCE_ONLY,3,0,5,0.6799999999999999,0.69,0.68,-1.1102230246251565e-16,-0.010000000000000009,1.1451232794204447,0.957808492134097,PUD_PROJECTED_TEACHER_LOGITS,1.1258693418538264,0.5161358029653906,False,False,False
PUD_SOURCE_ONLY,3,0,5,0.73,0.71,0.6799999999999999,0.050000000000000044,0.020000000000000018,1.54895621533413,0.644691631224733,PUD_PROJECTED_TEACHER_LOGITS,0.822517608626695,0.7786710600191874,False,False,False
IDENTITY_SOURCE_ONLY,3,0,5,0.8,0.55,0.77,0.030000000000000027,0.25,0.5104647408885493,1.7374338405212435,PUD_PROJECTED_TEACHER_LOGITS,1.3418782836467504,0.03421099086962747,False,False,False
RANDOM_SOURCE_ONLY,3,0,5,0.79,0.45,0.8300000000000001,-0.040000000000000036,0.34,0.7021853714006135,1.707527536168096,PUD_PROJECTED_TEACHER_LOGITS,1.2622046578169455,0.2747044213420729,False,False,False
A2_SOURCE_ONLY,3,0,6,0.98,0.96,0.85,0.13,0.020000000000000018,1.8190937389964985,1.0501150850777585,PUD_PROJECTED_TEACHER_LOGITS,0.5930776245811223,0.9155198723114049,False,False,False
PUD_SOURCE_ONLY,3,0,6,0.96,0.94,0.78,0.17999999999999994,0.020000000000000018,2.2324214643203093,0.822164139853998,PUD_PROJECTED_TEACHER_LOGITS,0.46786175623852894,0.9554170818714178,False,False,False
IDENTITY_SOURCE_ONLY,3,0,6,0.94,0.87,0.91,0.029999999999999916,0.06999999999999995,0.5717867128408206,2.239158486192638,PUD_PROJECTED_TEACHER_LOGITS,1.2137391235102555,0.7110202128627263,False,False,False
RANDOM_SOURCE_ONLY,3,0,6,0.95,0.73,0.94,0.010000000000000009,0.21999999999999997,0.7264640730842116,2.2785072782276394,PUD_PROJECTED_TEACHER_LOGITS,1.2855127549169856,0.5072469845506666,False,False,False
A2_SOURCE_ONLY,3,0,7,0.8200000000000001,0.78,0.56,0.26,0.040000000000000036,1.5384519728144177,1.1388074057372926,PUD_PROJECTED_TEACHER_LOGITS,1.3274989981538077,0.3855177810448545,False,False,False
PUD_SOURCE_ONLY,3,0,7,0.75,0.72,0.6,0.15000000000000002,0.030000000000000027,1.648710777591055,0.5683685962471982,PUD_PROJECTED_TEACHER_LOGITS,0.6568299090909054,0.8613379497279557,False,False,False
IDENTITY_SOURCE_ONLY,3,0,7,0.78,0.66,0.8,-0.020000000000000018,0.12,0.385273799329379,1.5921712916021162,PUD_PROJECTED_TEACHER_LOGITS,1.1567115292569223,0.5635390320381782,False,False,False
RANDOM_SOURCE_ONLY,3,0,7,0.78,0.7,0.72,0.06000000000000005,0.08000000000000007,0.5693838722714208,1.4561501610372014,PUD_PROJECTED_TEACHER_LOGITS,1.2372487502493523,0.28016432521038864,False,False,False
A2_SOURCE_ONLY,3,0,20,0.8899999999999999,0.74,0.6599999999999999,0.22999999999999998,0.1499999999999999,1.8226408520776447,1.2063849072649608,PUD_PROJECTED_TEACHER_LOGITS,1.1997151991794144,0.6214878245203886,False,False,False
PUD_SOURCE_ONLY,3,0,20,0.85,0.84,0.74,0.10999999999999999,0.010000000000000009,2.100680470839614,0.5520924220650718,PUD_PROJECTED_TEACHER_LOGITS,0.7146013087496179,0.8816772023460602,False,False,False
IDENTITY_SOURCE_ONLY,3,0,20,0.88,0.8,0.8400000000000001,0.039999999999999925,0.07999999999999996,0.35990403947830457,2.019148938629156,PUD_PROJECTED_TEACHER_LOGITS,1.3498625266847413,0.46384748943356957,False,False,False
RANDOM_SOURCE_ONLY,3,0,20,0.87,0.72,0.85,0.020000000000000018,0.15000000000000002,0.5239471512849011,2.02028274510874,PUD_PROJECTED_TEACHER_LOGITS,1.3650295824755476,0.3477911678058907,False,False,False
A2_SOURCE_ONLY,3,0,23,0.6799999999999999,0.65,0.55,0.1299999999999999,0.029999999999999916,1.235589283106165,1.057827157838902,PUD_PROJECTED_TEACHER_LOGITS,0.9955405285042082,0.4991318387194331,False,False,False
PUD_SOURCE_ONLY,3,0,23,0.61,0.62,0.48,0.13,-0.010000000000000009,1.4733021382301015,0.652391385603656,PUD_PROJECTED_TEACHER_LOGITS,0.685651451434395,0.7923144558297938,False,False,False
IDENTITY_SOURCE_ONLY,3,0,23,0.5900000000000001,0.63,0.5900000000000001,0.0,-0.039999999999999925,0.378839083865372,1.53017266012136,PUD_PROJECTED_TEACHER_LOGITS,1.074908046810918,0.15221069009026245,False,False,False
RANDOM_SOURCE_ONLY,3,0,23,0.63,0.55,0.62,0.010000000000000009,0.07999999999999996,0.6820921246729358,1.3903383376912686,PUD_PROJECTED_TEACHER_LOGITS,1.1009848545882988,0.18424981596880485,False,False,False
A2_SOURCE_ONLY,3,0,26,0.86,0.81,0.73,0.13,0.04999999999999993,1.8547345420093304,1.1879808998287715,PUD_PROJECTED_TEACHER_LOGITS,0.709352239411663,0.87523873274887,False,False,False
PUD_SOURCE_ONLY,3,0,26,0.85,0.83,0.6699999999999999,0.18000000000000005,0.020000000000000018,2.2890065617511492,0.7211415385814506,PUD_PROJECTED_TEACHER_LOGITS,0.6030102564997243,0.9282938435791922,False,False,False
IDENTITY_SOURCE_ONLY,3,0,26,0.8200000000000001,0.65,0.81,0.010000000000000009,0.17000000000000004,0.5536970576046365,2.1308046279507287,PUD_PROJECTED_TEACHER_LOGITS,1.3606311401247153,0.3914193090585979,False,False,False
RANDOM_SOURCE_ONLY,3,0,26,0.8500000000000001,0.64,0.8,0.050000000000000044,0.21000000000000008,0.8579381825856965,2.2012867120590536,PUD_PROJECTED_TEACHER_LOGITS,1.3626013492754143,0.37038060195884037,False,False,False
A2_SOURCE_ONLY,3,0,35,0.88,0.8300000000000001,0.72,0.16000000000000003,0.04999999999999993,1.989460781948156,1.1405818728900106,PUD_PROJECTED_TEACHER_LOGITS,0.6728933913061869,0.9155370545062655,False,False,False
PUD_SOURCE_ONLY,3,0,35,0.85,0.8300000000000001,0.59,0.26,0.019999999999999907,2.704885021895957,0.8820288078455358,PUD_PROJECTED_TEACHER_LOGITS,0.6305982341765245,0.9478194536622219,False,False,False
IDENTITY_SOURCE_ONLY,3,0,35,0.83,0.52,0.82,0.010000000000000009,0.30999999999999994,0.41924405254049496,2.514289183619341,PUD_PROJECTED_TEACHER_LOGITS,1.6205007109701974,0.1952563366968935,False,False,False
RANDOM_SOURCE_ONLY,3,0,35,0.8200000000000001,0.66,0.81,0.010000000000000009,0.16000000000000003,1.0671484731734664,2.4264744014596276,PUD_PROJECTED_TEACHER_LOGITS,1.313146253623556,0.6314733554029771,False,False,False
A2_SOURCE_ONLY,3,1,1,0.7,0.64,0.65,0.04999999999999993,0.05999999999999994,1.1678503562199352,1.0795567478080816,PUD_PROJECTED_TEACHER_LOGITS,0.9693075900979115,0.6350464492588619,False,False,False
PUD_SOURCE_ONLY,3,1,1,0.7,0.73,0.53,0.16999999999999993,-0.030000000000000027,1.5604659829099288,0.6001187613371617,PUD_PROJECTED_TEACHER_LOGITS,0.7502424440042479,0.8048631648736949,False,False,False
IDENTITY_SOURCE_ONLY,3,1,1,0.64,0.64,0.63,0.010000000000000009,0.0,0.45177415469282506,1.6926004363433762,PUD_PROJECTED_TEACHER_LOGITS,1.1769800885167685,0.36174017950752063,False,False,False
RANDOM_SOURCE_ONLY,3,1,1,0.66,0.54,0.6499999999999999,0.01000000000000012,0.12,0.6371165471539342,1.5813554503894864,PUD_PROJECTED_TEACHER_LOGITS,1.22020348367961,0.2541128625636451,False,False,False
A2_SOURCE_ONLY,3,1,5,0.73,0.6599999999999999,0.66,0.06999999999999995,0.07000000000000006,1.1181056148995863,1.0755200026672445,PUD_PROJECTED_TEACHER_LOGITS,1.0350000494889147,0.5356263660459942,False,False,False
PUD_SOURCE_ONLY,3,1,5,0.73,0.72,0.6599999999999999,0.07000000000000006,0.010000000000000009,1.6356366902133344,0.6868408340851496,PUD_PROJECTED_TEACHER_LOGITS,0.8493449709616955,0.7443718873735616,False,False,False
IDENTITY_SOURCE_ONLY,3,1,5,0.78,0.47,0.73,0.050000000000000044,0.31000000000000005,0.5958483743196155,1.763676065300664,PUD_PROJECTED_TEACHER_LOGITS,1.1943550255948723,0.22054189675292982,False,False,False
RANDOM_SOURCE_ONLY,3,1,5,0.72,0.62,0.7,0.020000000000000018,0.09999999999999998,0.8672273995368615,1.6056051627416843,PUD_PROJECTED_TEACHER_LOGITS,1.2691996224626283,0.16102272739207601,False,False,False
A2_SOURCE_ONLY,3,1,6,0.97,0.9299999999999999,0.95,0.020000000000000018,0.040000000000000036,1.463451446581484,1.4803501059562978,PUD_PROJECTED_TEACHER_LOGITS,0.8813046844905214,0.8798367642727006,False,False,False
PUD_SOURCE_ONLY,3,1,6,0.98,0.95,0.8,0.17999999999999994,0.030000000000000027,2.1251730229487436,0.7879806225913653,PUD_PROJECTED_TEACHER_LOGITS,0.547120600988634,0.9432528370136508,False,False,False
IDENTITY_SOURCE_ONLY,3,1,6,0.9299999999999999,0.58,0.9299999999999999,0.0,0.35,0.5359020109358643,2.3990498270564617,PUD_PROJECTED_TEACHER_LOGITS,1.5195183445108862,0.4260212110654182,False,False,False
RANDOM_SOURCE_ONLY,3,1,6,0.96,0.75,0.9199999999999999,0.040000000000000036,0.20999999999999996,0.8051975668304843,2.2203974438321605,PUD_PROJECTED_TEACHER_LOGITS,1.457817684751593,0.4783914251409205,False,False,False
A2_SOURCE_ONLY,3,1,7,0.8200000000000001,0.79,0.63,0.19000000000000006,0.030000000000000027,1.2931996335524611,1.0811140851696115,PUD_PROJECTED_TEACHER_LOGITS,0.9468689596840167,0.6122484843619173,False,False,False
PUD_SOURCE_ONLY,3,1,7,0.8,0.8,0.5900000000000001,0.20999999999999996,0.0,1.6284192159353394,0.4908571883094588,PUD_PROJECTED_TEACHER_LOGITS,0.8086913756660155,0.7576917251105265,False,False,False
IDENTITY_SOURCE_ONLY,3,1,7,0.81,0.51,0.77,0.040000000000000036,0.30000000000000004,0.388513979756822,1.7217073176889008,PUD_PROJECTED_TEACHER_LOGITS,1.1693107065678034,0.12438848154346441,False,False,False
RANDOM_SOURCE_ONLY,3,1,7,0.76,0.7,0.72,0.040000000000000036,0.06000000000000005,0.6078130049470889,1.6104192230549401,PUD_PROJECTED_TEACHER_LOGITS,1.1322421093018304,0.27275822228666124,False,False,False
A2_SOURCE_ONLY,3,1,20,0.87,0.8400000000000001,0.8200000000000001,0.04999999999999993,0.029999999999999916,1.303714144604668,1.0672216261253649,PUD_PROJECTED_TEACHER_LOGITS,0.8710781090218644,0.8398272831688318,False,False,False
PUD_SOURCE_ONLY,3,1,20,0.86,0.8400000000000001,0.6799999999999999,0.18000000000000005,0.019999999999999907,1.9452082498764727,0.6180142520292371,PUD_PROJECTED_TEACHER_LOGITS,0.5918944689572195,0.9174174442119755,False,False,False
IDENTITY_SOURCE_ONLY,3,1,20,0.86,0.6499999999999999,0.8300000000000001,0.029999999999999916,0.21000000000000008,0.4753422585765789,1.9832338622149728,PUD_PROJECTED_TEACHER_LOGITS,1.3566445208951143,0.48434044708527,False,False,False
RANDOM_SOURCE_ONLY,3,1,20,0.8300000000000001,0.7,0.8200000000000001,0.010000000000000009,0.13000000000000012,0.68621867534491,1.8646592851610502,PUD_PROJECTED_TEACHER_LOGITS,1.3752041805721291,0.3852300133339265,False,False,False
A2_SOURCE_ONLY,3,1,23,0.6,0.6699999999999999,0.5700000000000001,0.029999999999999916,-0.06999999999999995,0.9910959664253126,1.1796256767736766,PUD_PROJECTED_TEACHER_LOGITS,0.930125776171012,0.598176847754779,False,False,False
PUD_SOURCE_ONLY,3,1,23,0.65,0.71,0.53,0.12,-0.05999999999999994,1.308395656570673,0.6149833161938268,PUD_PROJECTED_TEACHER_LOGITS,0.6770146069799454,0.812395624611449,False,False,False
IDENTITY_SOURCE_ONLY,3,1,23,0.6,0.53,0.58,0.020000000000000018,0.06999999999999995,0.4277185208096453,1.4902383579433611,PUD_PROJECTED_TEACHER_LOGITS,1.1152410346446833,0.2774921321369361,False,False,False
RANDOM_SOURCE_ONLY,3,1,23,0.6,0.51,0.6,0.0,0.08999999999999997,0.5935683612114013,1.4949746786764446,PUD_PROJECTED_TEACHER_LOGITS,1.1600516789727653,0.18223471970833385,False,False,False
A2_SOURCE_ONLY,3,1,26,0.87,0.81,0.79,0.07999999999999996,0.05999999999999994,1.3514830530511301,1.4754797738652803,PUD_PROJECTED_TEACHER_LOGITS,0.8460850780836016,0.8319834837344711,False,False,False
PUD_SOURCE_ONLY,3,1,26,0.8500000000000001,0.8400000000000001,0.74,0.1100000000000001,0.010000000000000009,2.073925378643137,0.8686841612584062,PUD_PROJECTED_TEACHER_LOGITS,0.6927324190037881,0.8875406387751703,False,False,False
IDENTITY_SOURCE_ONLY,3,1,26,0.85,0.5700000000000001,0.86,-0.010000000000000009,0.2799999999999999,0.6142214124057385,2.3632386481767473,PUD_PROJECTED_TEACHER_LOGITS,1.4916222677916755,0.0626047782694833,False,False,False
RANDOM_SOURCE_ONLY,3,1,26,0.8200000000000001,0.74,0.85,-0.029999999999999916,0.08000000000000007,0.7880537448747887,2.1951749922796844,PUD_PROJECTED_TEACHER_LOGITS,1.2642371228661686,0.5105779049118903,False,False,False
A2_SOURCE_ONLY,3,1,35,0.8200000000000001,0.8400000000000001,0.74,0.08000000000000007,-0.020000000000000018,1.5344989452166462,1.484656848770503,PUD_PROJECTED_TEACHER_LOGITS,1.1602903865350553,0.780006728664101,False,False,False
PUD_SOURCE_ONLY,3,1,35,0.8300000000000001,0.83,0.64,0.19000000000000006,1.1102230246251565e-16,2.6324239360032675,0.6964271738443268,PUD_PROJECTED_TEACHER_LOGITS,0.6773889855008313,0.9318623701325643,False,False,False
IDENTITY_SOURCE_ONLY,3,1,35,0.8400000000000001,0.39,0.8300000000000001,0.010000000000000009,0.45000000000000007,0.5189261865054761,2.6889775135752987,PUD_PROJECTED_TEACHER_LOGITS,1.8873862277112232,-0.17797123801110054,False,False,False
RANDOM_SOURCE_ONLY,3,1,35,0.8300000000000001,0.78,0.8,0.030000000000000027,0.050000000000000044,0.6484066398593847,2.3520717826980295,PUD_PROJECTED_TEACHER_LOGITS,1.6040566815355528,0.5072909371332992,False,False,False
A2_SOURCE_ONLY,3,2,1,0.6799999999999999,0.6499999999999999,0.6599999999999999,0.020000000000000018,0.030000000000000027,0.9546847407524451,1.1233727138109453,PUD_PROJECTED_TEACHER_LOGITS,1.1264359914460487,0.5560040572309325,False,False,False
PUD_SOURCE_ONLY,3,2,1,0.73,0.66,0.6000000000000001,0.1299999999999999,0.06999999999999995,1.3935274152118757,0.958218542298776,PUD_PROJECTED_TEACHER_LOGITS,1.1144164207447778,0.5843854589408097,False,False,False
IDENTITY_SOURCE_ONLY,3,2,1,0.73,0.46,0.73,0.0,0.26999999999999996,0.32533211133298306,1.8297716320632682,PUD_PROJECTED_TEACHER_LOGITS,1.3323308670393248,0.1702953957299258,False,False,False
RANDOM_SOURCE_ONLY,3,2,1,0.71,0.71,0.6000000000000001,0.10999999999999988,0.0,1.1697826596174914,1.3151987510242356,PUD_PROJECTED_TEACHER_LOGITS,1.2929260423633189,0.3758353322638351,False,False,False
A2_SOURCE_ONLY,3,2,5,0.76,0.6599999999999999,0.6699999999999999,0.09000000000000008,0.10000000000000009,1.1035672503607619,0.9195242021810942,PUD_PROJECTED_TEACHER_LOGITS,0.98113286495571,0.6210433976030216,False,False,False
PUD_SOURCE_ONLY,3,2,5,0.7,0.63,0.71,-0.010000000000000009,0.06999999999999995,1.6078846917716574,0.8982474822205525,PUD_PROJECTED_TEACHER_LOGITS,0.8217451517753247,0.7674035548904212,False,False,False
IDENTITY_SOURCE_ONLY,3,2,5,0.76,0.5,0.76,0.0,0.26,0.3137027511228725,1.8264934758979896,PUD_PROJECTED_TEACHER_LOGITS,1.2783190712775148,-0.03223133062726341,False,False,False
RANDOM_SOURCE_ONLY,3,2,5,0.73,0.69,0.75,-0.020000000000000018,0.040000000000000036,1.1401535835790104,1.319130882102655,PUD_PROJECTED_TEACHER_LOGITS,1.1588071488966152,0.4330788569256643,False,False,False
A2_SOURCE_ONLY,3,2,6,0.96,0.89,0.96,0.0,0.06999999999999995,1.5484193125227979,1.3677962799240972,PUD_PROJECTED_TEACHER_LOGITS,0.8542713870174576,0.8334795581703139,False,False,False
PUD_SOURCE_ONLY,3,2,6,0.94,0.9099999999999999,0.84,0.09999999999999998,0.030000000000000027,2.0698665876210263,1.1636777109956664,PUD_PROJECTED_TEACHER_LOGITS,0.708409224201015,0.8875031696901611,False,False,False
IDENTITY_SOURCE_ONLY,3,2,6,0.95,0.5700000000000001,0.92,0.029999999999999916,0.3799999999999999,0.2561932982610246,2.585090096893548,PUD_PROJECTED_TEACHER_LOGITS,1.51636909822013,0.05611816352163416,False,False,False
RANDOM_SOURCE_ONLY,3,2,6,0.94,0.9099999999999999,0.8600000000000001,0.07999999999999985,0.030000000000000027,1.6290856723391867,1.8450009360289459,PUD_PROJECTED_TEACHER_LOGITS,1.1598319876438354,0.6526694726602955,False,False,False
A2_SOURCE_ONLY,3,2,7,0.71,0.71,0.7,0.010000000000000009,0.0,0.9000889461451279,0.9903574932593132,PUD_PROJECTED_TEACHER_LOGITS,1.1685358492532907,0.6534591750315493,False,False,False
PUD_SOURCE_ONLY,3,2,7,0.76,0.72,0.66,0.09999999999999998,0.040000000000000036,1.2360508335604625,0.8014943804441468,PUD_PROJECTED_TEACHER_LOGITS,1.0389882189041941,0.7250040917431865,False,False,False
IDENTITY_SOURCE_ONLY,3,2,7,0.72,0.44000000000000006,0.75,-0.030000000000000027,0.2799999999999999,0.1667172657383039,1.9363375321779082,PUD_PROJECTED_TEACHER_LOGITS,1.4582924839090796,0.22676274584391834,False,False,False
RANDOM_SOURCE_ONLY,3,2,7,0.77,0.5800000000000001,0.79,-0.020000000000000018,0.18999999999999995,0.9169360787629987,1.32215038977775,PUD_PROJECTED_TEACHER_LOGITS,1.3548672027076352,0.40451312803535355,False,False,False
A2_SOURCE_ONLY,3,2,20,0.91,0.85,0.8400000000000001,0.06999999999999995,0.06000000000000005,1.1218338824078584,1.1004459514373472,PUD_PROJECTED_TEACHER_LOGITS,0.9294143879222955,0.7576145018004197,False,False,False
PUD_SOURCE_ONLY,3,2,20,0.8500000000000001,0.8400000000000001,0.81,0.040000000000000036,0.010000000000000009,1.638152833752497,0.9011123293497051,PUD_PROJECTED_TEACHER_LOGITS,0.7284176289831612,0.847631800894604,False,False,False
IDENTITY_SOURCE_ONLY,3,2,20,0.86,0.5700000000000001,0.8600000000000001,-1.1102230246251565e-16,0.2899999999999999,0.20442566110089716,2.174046768992376,PUD_PROJECTED_TEACHER_LOGITS,1.3596634740007079,0.14323824374296498,False,False,False
RANDOM_SOURCE_ONLY,3,2,20,0.88,0.84,0.82,0.06000000000000005,0.040000000000000036,1.169258124301508,1.5185205282368621,PUD_PROJECTED_TEACHER_LOGITS,1.090087940116818,0.607879394680201,False,False,False
A2_SOURCE_ONLY,3,2,23,0.65,0.59,0.6000000000000001,0.04999999999999993,0.06000000000000005,1.0433494983765834,0.8450364188835138,PUD_PROJECTED_TEACHER_LOGITS,1.0910629469718174,0.4923603778498055,False,False,False
PUD_SOURCE_ONLY,3,2,23,0.64,0.62,0.5800000000000001,0.05999999999999994,0.020000000000000018,1.2935901116859085,0.8110352326582797,PUD_PROJECTED_TEACHER_LOGITS,0.8861817577213636,0.7032743566460578,False,False,False
IDENTITY_SOURCE_ONLY,3,2,23,0.6699999999999999,0.45,0.6799999999999999,-0.010000000000000009,0.21999999999999992,0.26005037905718237,1.6367249772712584,PUD_PROJECTED_TEACHER_LOGITS,1.2364952359315975,0.12170009492843091,False,False,False
RANDOM_SOURCE_ONLY,3,2,23,0.61,0.51,0.63,-0.020000000000000018,0.09999999999999998,1.113569004533216,1.3144510497973645,PUD_PROJECTED_TEACHER_LOGITS,1.3765571930864486,0.14070807683320355,False,False,False
A2_SOURCE_ONLY,3,2,26,0.8400000000000001,0.8200000000000001,0.8500000000000001,-0.010000000000000009,0.020000000000000018,1.154392058673258,1.4187353425395701,PUD_PROJECTED_TEACHER_LOGITS,0.8780814915847291,0.7631275363726743,False,False,False
PUD_SOURCE_ONLY,3,2,26,0.86,0.8200000000000001,0.87,-0.010000000000000009,0.039999999999999925,1.9409469109006103,1.2671235688695075,PUD_PROJECTED_TEACHER_LOGITS,0.7984018427226476,0.8253409671332774,False,False,False
IDENTITY_SOURCE_ONLY,3,2,26,0.86,0.31,0.87,-0.010000000000000009,0.55,0.3583345266378491,2.437995770492278,PUD_PROJECTED_TEACHER_LOGITS,1.3922086232698527,-0.1768193034986901,False,False,False
RANDOM_SOURCE_ONLY,3,2,26,0.85,0.81,0.8200000000000001,0.029999999999999916,0.039999999999999925,1.493489394539267,1.8763416532473849,PUD_PROJECTED_TEACHER_LOGITS,1.1625396192457698,0.5428570495429376,False,False,False
A2_SOURCE_ONLY,3,2,35,0.84,0.8300000000000001,0.81,0.029999999999999916,0.009999999999999898,1.5471559765146066,1.588907739681047,PUD_PROJECTED_TEACHER_LOGITS,0.7216897940555453,0.8733903752657448,False,False,False
PUD_SOURCE_ONLY,3,2,35,0.8,0.81,0.86,-0.05999999999999994,-0.010000000000000009,3.0966034250844605,1.278635718275105,PUD_PROJECTED_TEACHER_LOGITS,1.136161328075435,0.884054213921637,False,False,False
IDENTITY_SOURCE_ONLY,3,2,35,0.8200000000000001,0.32,0.81,0.010000000000000009,0.5,0.3904920421315579,2.9675940868583184,PUD_PROJECTED_TEACHER_LOGITS,1.5499831340199612,-0.30891778662897007,False,False,False
RANDOM_SOURCE_ONLY,3,2,35,0.81,0.77,0.84,-0.029999999999999916,0.040000000000000036,1.8032543119382953,2.3097987285890116,PUD_PROJECTED_TEACHER_LOGITS,1.0169895496394843,0.7264006935608514,False,False,False
A2_SOURCE_ONLY,4,0,3,0.85,0.66,0.8,0.04999999999999993,0.18999999999999995,1.6618945036208732,1.7725788733961223,PUD_PROJECTED_TEACHER_LOGITS,1.2397199026907657,0.50535370532606,False,False,False
PUD_SOURCE_ONLY,4,0,3,0.81,0.77,0.75,0.06000000000000005,0.040000000000000036,1.7875548005782542,0.8850743212269745,PUD_PROJECTED_TEACHER_LOGITS,0.5777566423549451,0.8995365107291284,False,False,False
IDENTITY_SOURCE_ONLY,4,0,3,0.87,0.78,0.8500000000000001,0.019999999999999907,0.08999999999999997,0.37401570846773535,2.4837785615361203,PUD_PROJECTED_TEACHER_LOGITS,1.1819376945761577,0.5515700736896454,False,False,False
RANDOM_SOURCE_ONLY,4,0,3,0.8500000000000001,0.65,0.8500000000000001,0.0,0.20000000000000007,0.5224662755441841,2.1931449138183523,PUD_PROJECTED_TEACHER_LOGITS,1.1584236440514264,0.5207352718736545,False,False,False
