task,subject_id,cache_session,bids_session,signal_path,label_path,signal_exists,label_exists,channels,samples,trials,signal_dtype,label_dtype,cache_class_counts,schema_ok,bids_events_path,bids_channels_path,bids_eegjson_path,bids_event_codes,bids_event_types,bids_channel_count,bids_channel_sha256,bids_sampling_rate_hz,event_duration_seconds,cache_matches_bids_counts,minor_integrity_exclusion_trials
ERP,36,1,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-36/ses-1/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-36/ses-1/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-36/ses-1/eeg/sub-36_ses-1_task-p300_run-1_recording-train_events.tsv,sub-36/ses-1/eeg/sub-36_ses-1_task-p300_run-1_recording-train_channels.tsv,sub-36/ses-1/eeg/sub-36_ses-1_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,36,2,2,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-36/ses-2/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-36/ses-2/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-36/ses-2/eeg/sub-36_ses-2_task-p300_run-1_recording-train_events.tsv,sub-36/ses-2/eeg/sub-36_ses-2_task-p300_run-1_recording-train_channels.tsv,sub-36/ses-2/eeg/sub-36_ses-2_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,37,1,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-37/ses-1/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-37/ses-1/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-37/ses-1/eeg/sub-37_ses-1_task-p300_run-1_recording-train_events.tsv,sub-37/ses-1/eeg/sub-37_ses-1_task-p300_run-1_recording-train_channels.tsv,sub-37/ses-1/eeg/sub-37_ses-1_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,37,2,2,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-37/ses-2/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-37/ses-2/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-37/ses-2/eeg/sub-37_ses-2_task-p300_run-1_recording-train_events.tsv,sub-37/ses-2/eeg/sub-37_ses-2_task-p300_run-1_recording-train_channels.tsv,sub-37/ses-2/eeg/sub-37_ses-2_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,38,1,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-38/ses-1/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-38/ses-1/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-38/ses-1/eeg/sub-38_ses-1_task-p300_run-1_recording-train_events.tsv,sub-38/ses-1/eeg/sub-38_ses-1_task-p300_run-1_recording-train_channels.tsv,sub-38/ses-1/eeg/sub-38_ses-1_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,38,2,2,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-38/ses-2/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-38/ses-2/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-38/ses-2/eeg/sub-38_ses-2_task-p300_run-1_recording-train_events.tsv,sub-38/ses-2/eeg/sub-38_ses-2_task-p300_run-1_recording-train_channels.tsv,sub-38/ses-2/eeg/sub-38_ses-2_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,39,1,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-39/ses-1/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-39/ses-1/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-39/ses-1/eeg/sub-39_ses-1_task-p300_run-1_recording-train_events.tsv,sub-39/ses-1/eeg/sub-39_ses-1_task-p300_run-1_recording-train_channels.tsv,sub-39/ses-1/eeg/sub-39_ses-1_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,39,2,2,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-39/ses-2/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-39/ses-2/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-39/ses-2/eeg/sub-39_ses-2_task-p300_run-1_recording-train_events.tsv,sub-39/ses-2/eeg/sub-39_ses-2_task-p300_run-1_recording-train_channels.tsv,sub-39/ses-2/eeg/sub-39_ses-2_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,40,1,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-40/ses-1/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-40/ses-1/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-40/ses-1/eeg/sub-40_ses-1_task-p300_run-1_recording-train_events.tsv,sub-40/ses-1/eeg/sub-40_ses-1_task-p300_run-1_recording-train_channels.tsv,sub-40/ses-1/eeg/sub-40_ses-1_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,40,2,2,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-40/ses-2/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-40/ses-2/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-40/ses-2/eeg/sub-40_ses-2_task-p300_run-1_recording-train_events.tsv,sub-40/ses-2/eeg/sub-40_ses-2_task-p300_run-1_recording-train_channels.tsv,sub-40/ses-2/eeg/sub-40_ses-2_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,41,1,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-41/ses-1/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-41/ses-1/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-41/ses-1/eeg/sub-41_ses-1_task-p300_run-1_recording-train_events.tsv,sub-41/ses-1/eeg/sub-41_ses-1_task-p300_run-1_recording-train_channels.tsv,sub-41/ses-1/eeg/sub-41_ses-1_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,41,2,2,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-41/ses-2/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-41/ses-2/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-41/ses-2/eeg/sub-41_ses-2_task-p300_run-1_recording-train_events.tsv,sub-41/ses-2/eeg/sub-41_ses-2_task-p300_run-1_recording-train_channels.tsv,sub-41/ses-2/eeg/sub-41_ses-2_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,42,1,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-42/ses-1/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-42/ses-1/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-42/ses-1/eeg/sub-42_ses-1_task-p300_run-1_recording-train_events.tsv,sub-42/ses-1/eeg/sub-42_ses-1_task-p300_run-1_recording-train_channels.tsv,sub-42/ses-1/eeg/sub-42_ses-1_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,42,2,2,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-42/ses-2/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-42/ses-2/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-42/ses-2/eeg/sub-42_ses-2_task-p300_run-1_recording-train_events.tsv,sub-42/ses-2/eeg/sub-42_ses-2_task-p300_run-1_recording-train_channels.tsv,sub-42/ses-2/eeg/sub-42_ses-2_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,43,1,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-43/ses-1/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-43/ses-1/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-43/ses-1/eeg/sub-43_ses-1_task-p300_run-1_recording-train_events.tsv,sub-43/ses-1/eeg/sub-43_ses-1_task-p300_run-1_recording-train_channels.tsv,sub-43/ses-1/eeg/sub-43_ses-1_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,43,2,2,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-43/ses-2/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-43/ses-2/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-43/ses-2/eeg/sub-43_ses-2_task-p300_run-1_recording-train_events.tsv,sub-43/ses-2/eeg/sub-43_ses-2_task-p300_run-1_recording-train_channels.tsv,sub-43/ses-2/eeg/sub-43_ses-2_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,44,1,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-44/ses-1/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-44/ses-1/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-44/ses-1/eeg/sub-44_ses-1_task-p300_run-1_recording-train_events.tsv,sub-44/ses-1/eeg/sub-44_ses-1_task-p300_run-1_recording-train_channels.tsv,sub-44/ses-1/eeg/sub-44_ses-1_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,44,2,2,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-44/ses-2/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-44/ses-2/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-44/ses-2/eeg/sub-44_ses-2_task-p300_run-1_recording-train_events.tsv,sub-44/ses-2/eeg/sub-44_ses-2_task-p300_run-1_recording-train_channels.tsv,sub-44/ses-2/eeg/sub-44_ses-2_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,45,1,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-45/ses-1/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-45/ses-1/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-45/ses-1/eeg/sub-45_ses-1_task-p300_run-1_recording-train_events.tsv,sub-45/ses-1/eeg/sub-45_ses-1_task-p300_run-1_recording-train_channels.tsv,sub-45/ses-1/eeg/sub-45_ses-1_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,45,2,2,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-45/ses-2/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-45/ses-2/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-45/ses-2/eeg/sub-45_ses-2_task-p300_run-1_recording-train_events.tsv,sub-45/ses-2/eeg/sub-45_ses-2_task-p300_run-1_recording-train_channels.tsv,sub-45/ses-2/eeg/sub-45_ses-2_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,46,1,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-46/ses-1/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-46/ses-1/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-46/ses-1/eeg/sub-46_ses-1_task-p300_run-1_recording-train_events.tsv,sub-46/ses-1/eeg/sub-46_ses-1_task-p300_run-1_recording-train_channels.tsv,sub-46/ses-1/eeg/sub-46_ses-1_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,46,2,2,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-46/ses-2/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-46/ses-2/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-46/ses-2/eeg/sub-46_ses-2_task-p300_run-1_recording-train_events.tsv,sub-46/ses-2/eeg/sub-46_ses-2_task-p300_run-1_recording-train_channels.tsv,sub-46/ses-2/eeg/sub-46_ses-2_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,47,1,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-47/ses-1/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-47/ses-1/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-47/ses-1/eeg/sub-47_ses-1_task-p300_run-1_recording-train_events.tsv,sub-47/ses-1/eeg/sub-47_ses-1_task-p300_run-1_recording-train_channels.tsv,sub-47/ses-1/eeg/sub-47_ses-1_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,47,2,2,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-47/ses-2/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-47/ses-2/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-47/ses-2/eeg/sub-47_ses-2_task-p300_run-1_recording-train_events.tsv,sub-47/ses-2/eeg/sub-47_ses-2_task-p300_run-1_recording-train_channels.tsv,sub-47/ses-2/eeg/sub-47_ses-2_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,48,1,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-48/ses-1/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-48/ses-1/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-48/ses-1/eeg/sub-48_ses-1_task-p300_run-1_recording-train_events.tsv,sub-48/ses-1/eeg/sub-48_ses-1_task-p300_run-1_recording-train_channels.tsv,sub-48/ses-1/eeg/sub-48_ses-1_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,48,2,2,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-48/ses-2/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-48/ses-2/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-48/ses-2/eeg/sub-48_ses-2_task-p300_run-1_recording-train_events.tsv,sub-48/ses-2/eeg/sub-48_ses-2_task-p300_run-1_recording-train_channels.tsv,sub-48/ses-2/eeg/sub-48_ses-2_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,49,1,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-49/ses-1/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-49/ses-1/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-49/ses-1/eeg/sub-49_ses-1_task-p300_run-1_recording-train_events.tsv,sub-49/ses-1/eeg/sub-49_ses-1_task-p300_run-1_recording-train_channels.tsv,sub-49/ses-1/eeg/sub-49_ses-1_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,49,2,2,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-49/ses-2/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-49/ses-2/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-49/ses-2/eeg/sub-49_ses-2_task-p300_run-1_recording-train_events.tsv,sub-49/ses-2/eeg/sub-49_ses-2_task-p300_run-1_recording-train_channels.tsv,sub-49/ses-2/eeg/sub-49_ses-2_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,50,1,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-50/ses-1/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-50/ses-1/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-50/ses-1/eeg/sub-50_ses-1_task-p300_run-1_recording-train_events.tsv,sub-50/ses-1/eeg/sub-50_ses-1_task-p300_run-1_recording-train_channels.tsv,sub-50/ses-1/eeg/sub-50_ses-1_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,50,2,2,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-50/ses-2/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-50/ses-2/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-50/ses-2/eeg/sub-50_ses-2_task-p300_run-1_recording-train_events.tsv,sub-50/ses-2/eeg/sub-50_ses-2_task-p300_run-1_recording-train_channels.tsv,sub-50/ses-2/eeg/sub-50_ses-2_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,51,1,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-51/ses-1/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-51/ses-1/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-51/ses-1/eeg/sub-51_ses-1_task-p300_run-1_recording-train_events.tsv,sub-51/ses-1/eeg/sub-51_ses-1_task-p300_run-1_recording-train_channels.tsv,sub-51/ses-1/eeg/sub-51_ses-1_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,51,2,2,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-51/ses-2/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-51/ses-2/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-51/ses-2/eeg/sub-51_ses-2_task-p300_run-1_recording-train_events.tsv,sub-51/ses-2/eeg/sub-51_ses-2_task-p300_run-1_recording-train_channels.tsv,sub-51/ses-2/eeg/sub-51_ses-2_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,52,1,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-52/ses-1/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-52/ses-1/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-52/ses-1/eeg/sub-52_ses-1_task-p300_run-1_recording-train_events.tsv,sub-52/ses-1/eeg/sub-52_ses-1_task-p300_run-1_recording-train_channels.tsv,sub-52/ses-1/eeg/sub-52_ses-1_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,52,2,2,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-52/ses-2/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-52/ses-2/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-52/ses-2/eeg/sub-52_ses-2_task-p300_run-1_recording-train_events.tsv,sub-52/ses-2/eeg/sub-52_ses-2_task-p300_run-1_recording-train_channels.tsv,sub-52/ses-2/eeg/sub-52_ses-2_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,53,1,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-53/ses-1/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-53/ses-1/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-53/ses-1/eeg/sub-53_ses-1_task-p300_run-1_recording-train_events.tsv,sub-53/ses-1/eeg/sub-53_ses-1_task-p300_run-1_recording-train_channels.tsv,sub-53/ses-1/eeg/sub-53_ses-1_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
