backbone,method,lambda,fold,seed,identity_S1_to_S2,identity_S2_to_S1,identity_symmetric,identity_accuracy_S1_to_S2,identity_accuracy_S2_to_S1,identity_accuracy_symmetric,chance_accuracy,chance_normalized_identity,subject_count,all_source_identity_S1_to_S2,all_source_identity_S2_to_S1,all_source_identity_symmetric,all_source_identity_accuracy_S1_to_S2,all_source_identity_accuracy_S2_to_S1,all_source_identity_accuracy_symmetric,all_source_chance_accuracy,all_source_chance_normalized_identity,all_source_subject_count,primary_scope,probe_rule,identity_accuracy
eegnet,CORAL,1.0,2,0,0.0240930092283337,0.0215793210176635,0.0228361651229986,0.1300050251256281,0.1168,0.123402512562814,0.04,0.0868776172529313,25,0.0240930092283337,0.0215793210176635,0.0228361651229986,0.1300050251256281,0.1168,0.123402512562814,0.04,0.0868776172529313,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.123402512562814
eegnet,MMD,0.01,2,0,0.018926332697692,0.0173609679620088,0.0181436503298504,0.1218030150753768,0.1088,0.1153015075376884,0.04,0.0784390703517587,25,0.018926332697692,0.0173609679620088,0.0181436503298504,0.1218030150753768,0.1088,0.1153015075376884,0.04,0.0784390703517587,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1153015075376884
eegnet,MMD,0.1,2,0,0.0194371118890872,0.0170712192901123,0.0182541655895998,0.1140100502512562,0.1088,0.1114050251256281,0.04,0.0743802345058626,25,0.0194371118890872,0.0170712192901123,0.0182541655895998,0.1140100502512562,0.1088,0.1114050251256281,0.04,0.0743802345058626,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1114050251256281
eegnet,MMD,1.0,2,0,0.0311375813698124,0.0308940007529536,0.031015791061383,0.1466030150753769,0.1485999999999999,0.1476015075376884,0.04,0.1120849036850921,25,0.0311375813698124,0.0308940007529536,0.031015791061383,0.1466030150753769,0.1485999999999999,0.1476015075376884,0.04,0.1120849036850921,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1476015075376884
eegnet,ERM,0.0,2,1,0.026902916550342,0.0246012416091763,0.0257520790797591,0.1302030150753768,0.1253999999999999,0.1278015075376884,0.04,0.0914599036850921,25,0.026902916550342,0.0246012416091763,0.0257520790797591,0.1302030150753768,0.1253999999999999,0.1278015075376884,0.04,0.0914599036850921,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1278015075376884
eegnet,DANN,0.01,2,1,0.0167436116002326,0.0170176318283039,0.0168806217142682,0.0962,0.0979999999999999,0.0970999999999999,0.04,0.0594791666666666,25,0.0167436116002326,0.0170176318283039,0.0168806217142682,0.0962,0.0979999999999999,0.0970999999999999,0.04,0.0594791666666666,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.0970999999999999
eegnet,DANN,0.1,2,1,0.0156184971258448,0.0153429254700081,0.0154807112979264,0.1008020100502512,0.0934,0.0971010050251256,0.04,0.0594802135678391,25,0.0156184971258448,0.0153429254700081,0.0154807112979264,0.1008020100502512,0.0934,0.0971010050251256,0.04,0.0594802135678391,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.0971010050251256
eegnet,DANN,1.0,2,1,0.0194902783453896,0.0194636456794037,0.0194769620123966,0.1000010050251256,0.1054,0.1027005025125628,0.04,0.0653130234505862,25,0.0194902783453896,0.0194636456794037,0.0194769620123966,0.1000010050251256,0.1054,0.1027005025125628,0.04,0.0653130234505862,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1027005025125628
eegnet,CORAL,0.01,2,1,0.029261566232718,0.0272101239949611,0.0282358451138395,0.1490110552763819,0.1396,0.1443055276381909,0.04,0.1086515912897822,25,0.029261566232718,0.0272101239949611,0.0282358451138395,0.1490110552763819,0.1396,0.1443055276381909,0.04,0.1086515912897822,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1443055276381909
eegnet,CORAL,0.1,2,1,0.0330514711995526,0.0325649712004811,0.0328082212000169,0.1578010050251256,0.1448,0.1513005025125628,0.04,0.1159380234505862,25,0.0330514711995526,0.0325649712004811,0.0328082212000169,0.1578010050251256,0.1448,0.1513005025125628,0.04,0.1159380234505862,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1513005025125628
eegnet,CORAL,1.0,2,1,0.0371618088585066,0.0354022170502408,0.0362820129543737,0.1636010050251256,0.1574,0.1605005025125628,0.04,0.1255213567839196,25,0.0371618088585066,0.0354022170502408,0.0362820129543737,0.1636010050251256,0.1574,0.1605005025125628,0.04,0.1255213567839196,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1605005025125628
eegnet,MMD,0.01,2,1,0.026588832565848,0.0243189872473226,0.0254539099065853,0.1304040201005025,0.1252,0.1278020100502512,0.04,0.0914604271356784,25,0.026588832565848,0.0243189872473226,0.0254539099065853,0.1304040201005025,0.1252,0.1278020100502512,0.04,0.0914604271356784,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1278020100502512
eegnet,MMD,0.1,2,1,0.0295205753757805,0.0281688204603351,0.0288446979180578,0.1474020100502512,0.133,0.1402010050251256,0.04,0.1043760469011725,25,0.0295205753757805,0.0281688204603351,0.0288446979180578,0.1474020100502512,0.133,0.1402010050251256,0.04,0.1043760469011725,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1402010050251256
eegnet,MMD,1.0,2,1,0.0363550832844086,0.0355806925301034,0.035967887907256,0.1516070351758794,0.1466,0.1491035175879397,0.04,0.1136494974874372,25,0.0363550832844086,0.0355806925301034,0.035967887907256,0.1516070351758794,0.1466,0.1491035175879397,0.04,0.1136494974874372,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1491035175879397
eegnet,ERM,0.0,2,2,0.0259743148381121,0.0254402611696078,0.02570728800386,0.1306030150753768,0.1304,0.1305015075376884,0.04,0.0942724036850921,25,0.0259743148381121,0.0254402611696078,0.02570728800386,0.1306030150753768,0.1304,0.1305015075376884,0.04,0.0942724036850921,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1305015075376884
eegnet,DANN,0.01,2,2,0.0122707297145443,0.0118122990149576,0.0120415143647509,0.0846050251256281,0.0844,0.084502512562814,0.04,0.0463567839195979,25,0.0122707297145443,0.0118122990149576,0.0120415143647509,0.0846050251256281,0.0844,0.084502512562814,0.04,0.0463567839195979,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.084502512562814
eegnet,DANN,0.1,2,2,0.0094807257022644,0.0096967765679405,0.0095887511351024,0.0714020100502512,0.0842,0.0778010050251256,0.04,0.0393760469011725,25,0.0094807257022644,0.0096967765679405,0.0095887511351024,0.0714020100502512,0.0842,0.0778010050251256,0.04,0.0393760469011725,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.0778010050251256
eegnet,DANN,1.0,2,2,0.0173566756021839,0.0165078893493872,0.0169322824757856,0.1078020100502512,0.1048,0.1063010050251256,0.04,0.0690635469011725,25,0.0173566756021839,0.0165078893493872,0.0169322824757856,0.1078020100502512,0.1048,0.1063010050251256,0.04,0.0690635469011725,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1063010050251256
eegnet,CORAL,0.01,2,2,0.0196533946571872,0.0194537265451395,0.0195535606011634,0.1192040201005025,0.115,0.1171020100502512,0.04,0.080314593802345,25,0.0196533946571872,0.0194537265451395,0.0195535606011634,0.1192040201005025,0.115,0.1171020100502512,0.04,0.080314593802345,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1171020100502512
eegnet,CORAL,0.1,2,2,0.0362424680537274,0.0346844574552847,0.035463462754506,0.152608040201005,0.146,0.1493040201005025,0.04,0.1138583542713567,25,0.0362424680537274,0.0346844574552847,0.035463462754506,0.152608040201005,0.146,0.1493040201005025,0.04,0.1138583542713567,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1493040201005025
eegnet,CORAL,1.0,2,2,0.0363986342474378,0.0373181623068901,0.0368583982771639,0.1432060301507537,0.1506,0.1469030150753769,0.04,0.1113573073701842,25,0.0363986342474378,0.0373181623068901,0.0368583982771639,0.1432060301507537,0.1506,0.1469030150753769,0.04,0.1113573073701842,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1469030150753769
eegnet,MMD,0.01,2,2,0.0192563706836099,0.018781888126198,0.019019129404904,0.1170020100502512,0.1098,0.1134010050251256,0.04,0.0764593802345058,25,0.0192563706836099,0.018781888126198,0.019019129404904,0.1170020100502512,0.1098,0.1134010050251256,0.04,0.0764593802345058,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1134010050251256
eegnet,MMD,0.1,2,2,0.0237275747971907,0.0236117034319689,0.0236696391145798,0.1302090452261306,0.1276,0.1289045226130653,0.04,0.092608877721943,25,0.0237275747971907,0.0236117034319689,0.0236696391145798,0.1302090452261306,0.1276,0.1289045226130653,0.04,0.092608877721943,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1289045226130653
eegnet,MMD,1.0,2,2,0.0215558521383063,0.0213511320466563,0.0214534920924813,0.1230070351758794,0.1214,0.1222035175879397,0.04,0.0856286641541038,25,0.0215558521383063,0.0213511320466563,0.0214534920924813,0.1230070351758794,0.1214,0.1222035175879397,0.04,0.0856286641541038,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1222035175879397
eegnet,ERM,0.0,3,0,0.0272789556176191,0.024679101554264,0.0259790285859415,0.117,0.1318070351758794,0.1244035175879397,0.04,0.0879203308207705,25,0.0272789556176191,0.024679101554264,0.0259790285859415,0.117,0.1318070351758794,0.1244035175879397,0.04,0.0879203308207705,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1244035175879397
eegnet,DANN,0.01,3,0,0.0213443200631329,0.0194215243393611,0.020382922201247,0.0975999999999999,0.1092060301507537,0.1034030150753768,0.04,0.0660448073701842,25,0.0213443200631329,0.0194215243393611,0.020382922201247,0.0975999999999999,0.1092060301507537,0.1034030150753768,0.04,0.0660448073701842,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1034030150753768
eegnet,DANN,0.1,3,0,0.0139481535204439,0.0128458814203593,0.0133970174704016,0.087,0.0870030150753768,0.0870015075376884,0.04,0.0489599036850921,25,0.0139481535204439,0.0128458814203593,0.0133970174704016,0.087,0.0870030150753768,0.0870015075376884,0.04,0.0489599036850921,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.0870015075376884
eegnet,DANN,1.0,3,0,0.0178088087155918,0.0178154416130245,0.0178121251643081,0.106,0.1150010050251256,0.1105005025125628,0.04,0.0734380234505862,25,0.0178088087155918,0.0178154416130245,0.0178121251643081,0.106,0.1150010050251256,0.1105005025125628,0.04,0.0734380234505862,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1105005025125628
eegnet,CORAL,0.01,3,0,0.0293743934457357,0.0258539081327184,0.0276141507892271,0.1164,0.133808040201005,0.1251040201005025,0.04,0.0886500209380234,25,0.0293743934457357,0.0258539081327184,0.0276141507892271,0.1164,0.133808040201005,0.1251040201005025,0.04,0.0886500209380234,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1251040201005025
eegnet,CORAL,0.1,3,0,0.046785818526891,0.0395724366020884,0.0431791275644897,0.1582,0.1706120603015075,0.1644060301507537,0.04,0.1295896147403685,25,0.046785818526891,0.0395724366020884,0.0431791275644897,0.1582,0.1706120603015075,0.1644060301507537,0.04,0.1295896147403685,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1644060301507537
eegnet,CORAL,1.0,3,0,0.0402078698147798,0.0380367242356718,0.0391222970252258,0.154,0.1736070351758794,0.1638035175879397,0.04,0.1289619974874372,25,0.0402078698147798,0.0380367242356718,0.0391222970252258,0.154,0.1736070351758794,0.1638035175879397,0.04,0.1289619974874372,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1638035175879397
eegnet,MMD,0.01,3,0,0.0315143094254697,0.0301539160354664,0.0308341127304681,0.1216,0.1462140703517588,0.1339070351758794,0.04,0.0978198283082077,25,0.0315143094254697,0.0301539160354664,0.0308341127304681,0.1216,0.1462140703517588,0.1339070351758794,0.04,0.0978198283082077,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1339070351758794
eegnet,MMD,0.1,3,0,0.0251127342894008,0.0237904966253705,0.0244516154573857,0.1202,0.1306050251256281,0.125402512562814,0.04,0.0889609505862646,25,0.0251127342894008,0.0237904966253705,0.0244516154573857,0.1202,0.1306050251256281,0.125402512562814,0.04,0.0889609505862646,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.125402512562814
eegnet,MMD,1.0,3,0,0.0262461948820691,0.0243952082062519,0.0253207015441605,0.1153999999999999,0.1346060301507537,0.1250030150753769,0.04,0.0885448073701842,25,0.0262461948820691,0.0243952082062519,0.0253207015441605,0.1153999999999999,0.1346060301507537,0.1250030150753769,0.04,0.0885448073701842,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1250030150753769
eegnet,ERM,0.0,3,1,0.0386015776886496,0.0373715919775548,0.0379865848331022,0.1704,0.1606090452261306,0.1655045226130653,0.04,0.130733877721943,25,0.0386015776886496,0.0373715919775548,0.0379865848331022,0.1704,0.1606090452261306,0.1655045226130653,0.04,0.130733877721943,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1655045226130653
eegnet,DANN,0.01,3,1,0.0219932822310573,0.0210500497944017,0.0215216660127295,0.1048,0.1112321608040201,0.10801608040201,0.04,0.0708500837520938,25,0.0219932822310573,0.0210500497944017,0.0215216660127295,0.1048,0.1112321608040201,0.10801608040201,0.04,0.0708500837520938,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.10801608040201
eegnet,DANN,0.1,3,1,0.0154966326420429,0.0147709425398772,0.01513378759096,0.0876,0.0946060301507537,0.0911030150753768,0.04,0.0532323073701842,25,0.0154966326420429,0.0147709425398772,0.01513378759096,0.0876,0.0946060301507537,0.0911030150753768,0.04,0.0532323073701842,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.0911030150753768
eegnet,DANN,1.0,3,1,0.0168394946467751,0.0175099437364498,0.0171747191916125,0.0948,0.1032150753768844,0.0990075376884422,0.04,0.0614661850921273,25,0.0168394946467751,0.0175099437364498,0.0171747191916125,0.0948,0.1032150753768844,0.0990075376884422,0.04,0.0614661850921273,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.0990075376884422
eegnet,CORAL,0.01,3,1,0.0410121367001279,0.0390886953813423,0.0400504160407351,0.166,0.1668120603015075,0.1664060301507537,0.04,0.1316729480737018,25,0.0410121367001279,0.0390886953813423,0.0400504160407351,0.166,0.1668120603015075,0.1664060301507537,0.04,0.1316729480737018,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1664060301507537
eegnet,CORAL,0.1,3,1,0.0424797770376805,0.0373651132468744,0.0399224451422774,0.1552,0.1680110552763819,0.1616055276381909,0.04,0.1266724246231156,25,0.0424797770376805,0.0373651132468744,0.0399224451422774,0.1552,0.1680110552763819,0.1616055276381909,0.04,0.1266724246231156,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1616055276381909
eegnet,CORAL,1.0,3,1,0.0427347000108406,0.0399444660554126,0.0413395830331266,0.1716,0.1610050251256281,0.1663025125628141,0.04,0.1315651172529313,25,0.0427347000108406,0.0399444660554126,0.0413395830331266,0.1716,0.1610050251256281,0.1663025125628141,0.04,0.1315651172529313,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1663025125628141
eegnet,MMD,0.01,3,1,0.038619754670647,0.0371990704389935,0.0379094125548202,0.1636,0.1552090452261306,0.1594045226130653,0.04,0.1243797110552763,25,0.038619754670647,0.0371990704389935,0.0379094125548202,0.1636,0.1552090452261306,0.1594045226130653,0.04,0.1243797110552763,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1594045226130653
eegnet,MMD,0.1,3,1,0.0388646644827903,0.0373797068367895,0.0381221856597899,0.1692,0.1590090452261306,0.1641045226130653,0.04,0.1292755443886097,25,0.0388646644827903,0.0373797068367895,0.0381221856597899,0.1692,0.1590090452261306,0.1641045226130653,0.04,0.1292755443886097,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1641045226130653
eegnet,MMD,1.0,3,1,0.0306171410608055,0.0301640628533328,0.0303906019570692,0.1515999999999999,0.1376090452261306,0.1446045226130653,0.04,0.1089630443886097,25,0.0306171410608055,0.0301640628533328,0.0303906019570692,0.1515999999999999,0.1376090452261306,0.1446045226130653,0.04,0.1089630443886097,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1446045226130653
eegnet,ERM,0.0,3,2,0.0344309404842126,0.0326595468694166,0.0335452436768146,0.1368,0.1586010050251256,0.1477005025125628,0.04,0.1121880234505862,25,0.0344309404842126,0.0326595468694166,0.0335452436768146,0.1368,0.1586010050251256,0.1477005025125628,0.04,0.1121880234505862,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1477005025125628
eegnet,DANN,0.01,3,2,0.0171690786332336,0.0151411067804216,0.0161550927068276,0.0904,0.0916030150753768,0.0910015075376884,0.04,0.0531265703517588,25,0.0171690786332336,0.0151411067804216,0.0161550927068276,0.0904,0.0916030150753768,0.0910015075376884,0.04,0.0531265703517588,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.0910015075376884
eegnet,DANN,0.1,3,2,0.020632022913726,0.0194336032061483,0.0200328130599372,0.1168,0.1140040201005025,0.1154020100502512,0.04,0.0785437604690117,25,0.020632022913726,0.0194336032061483,0.0200328130599372,0.1168,0.1140040201005025,0.1154020100502512,0.04,0.0785437604690117,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1154020100502512
eegnet,DANN,1.0,3,2,0.0139213215590872,0.0153370109153505,0.0146291662372188,0.09,0.0886100502512562,0.0893050251256281,0.04,0.0513594011725293,25,0.0139213215590872,0.0153370109153505,0.0146291662372188,0.09,0.0886100502512562,0.0893050251256281,0.04,0.0513594011725293,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.0893050251256281
eegnet,CORAL,0.01,3,2,0.0310696413571154,0.0299680942423661,0.0305188677997407,0.1398,0.140808040201005,0.1403040201005025,0.04,0.1044833542713568,25,0.0310696413571154,0.0299680942423661,0.0305188677997407,0.1398,0.140808040201005,0.1403040201005025,0.04,0.1044833542713568,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1403040201005025
eegnet,CORAL,0.1,3,2,0.0440316252580084,0.0389968601036723,0.0415142426808403,0.1652,0.1862030150753769,0.1757015075376884,0.04,0.1413557370184255,25,0.0440316252580084,0.0389968601036723,0.0415142426808403,0.1652,0.1862030150753769,0.1757015075376884,0.04,0.1413557370184255,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1757015075376884
eegnet,CORAL,1.0,3,2,0.0412473601527705,0.034602009012147,0.0379246845824587,0.161,0.1802030150753769,0.1706015075376884,0.04,0.1360432370184254,25,0.0412473601527705,0.034602009012147,0.0379246845824587,0.161,0.1802030150753769,0.1706015075376884,0.04,0.1360432370184254,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1706015075376884
eegnet,MMD,0.01,3,2,0.0301138882863987,0.0292234012068237,0.0296686447466112,0.1382,0.139208040201005,0.1387040201005025,0.04,0.1028166876046901,25,0.0301138882863987,0.0292234012068237,0.0296686447466112,0.1382,0.139208040201005,0.1387040201005025,0.04,0.1028166876046901,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1387040201005025
eegnet,MMD,0.1,3,2,0.0284769230141734,0.0271342410493855,0.0278055820317795,0.1331999999999999,0.1382050251256281,0.135702512562814,0.04,0.0996901172529313,25,0.0284769230141734,0.0271342410493855,0.0278055820317795,0.1331999999999999,0.1382050251256281,0.135702512562814,0.04,0.0996901172529313,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.135702512562814
eegnet,MMD,1.0,3,2,0.0357593745330082,0.0346565648636754,0.0352079696983418,0.1711999999999999,0.1686100502512562,0.1699050251256281,0.04,0.1353177345058626,25,0.0357593745330082,0.0346565648636754,0.0352079696983418,0.1711999999999999,0.1686100502512562,0.1699050251256281,0.04,0.1353177345058626,25,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1699050251256281
eegnet,ERM,0.0,4,0,0.0300122980392392,0.0252094485858753,0.0276108733125572,0.1389740368509212,0.1354585427135678,0.1372162897822445,0.0416666666666666,0.0997039545553856,24,0.0300122980392392,0.0252094485858753,0.0276108733125572,0.1389740368509212,0.1354585427135678,0.1372162897822445,0.0416666666666666,0.0997039545553856,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1372162897822445
eegnet,DANN,0.01,4,0,0.0151731807122681,0.0136557314470322,0.0144144560796501,0.0904239949748743,0.0995938023450586,0.0950088986599664,0.0416666666666666,0.0556614594712693,24,0.0151731807122681,0.0136557314470322,0.0144144560796501,0.0904239949748743,0.0995938023450586,0.0950088986599664,0.0416666666666666,0.0556614594712693,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.0950088986599664
eegnet,DANN,0.1,4,0,0.0124378427663001,0.0126639488006379,0.012550895783469,0.0875083752093802,0.0958479899497487,0.0916781825795645,0.0416666666666666,0.0521859296482412,24,0.0124378427663001,0.0126639488006379,0.012550895783469,0.0875083752093802,0.0958479899497487,0.0916781825795645,0.0416666666666666,0.0521859296482412,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.0916781825795645
eegnet,DANN,1.0,4,0,0.0084249915148566,0.0082220412262459,0.0083235163705512,0.070449120603015,0.0858678810720268,0.0781585008375209,0.0416666666666666,0.0380784356565435,24,0.0084249915148566,0.0082220412262459,0.0083235163705512,0.070449120603015,0.0858678810720268,0.0781585008375209,0.0416666666666666,0.0380784356565435,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.0781585008375209
eegnet,CORAL,0.01,4,0,0.0247086513658376,0.0188347584624883,0.021771704914163,0.129199120603015,0.1298345896147403,0.1295168551088777,0.0416666666666666,0.0916697618527419,24,0.0247086513658376,0.0188347584624883,0.021771704914163,0.129199120603015,0.1298345896147403,0.1295168551088777,0.0416666666666666,0.0916697618527419,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1295168551088777
eegnet,CORAL,0.1,4,0,0.0296118138718908,0.0249471894055233,0.027279501638707,0.1350219849246231,0.1540148659966499,0.1445184254606365,0.0416666666666666,0.1073235743937077,24,0.0296118138718908,0.0249471894055233,0.027279501638707,0.1350219849246231,0.1540148659966499,0.1445184254606365,0.0416666666666666,0.1073235743937077,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1445184254606365
eegnet,CORAL,1.0,4,0,0.0236627756701879,0.0210397178217252,0.0223512467459565,0.1243969849246231,0.1366949329983249,0.130545958961474,0.0416666666666666,0.0927436093511033,24,0.0236627756701879,0.0210397178217252,0.0223512467459565,0.1243969849246231,0.1366949329983249,0.130545958961474,0.0416666666666666,0.0927436093511033,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.130545958961474
eegnet,MMD,0.01,4,0,0.0222522213298721,0.0163155018144323,0.0192838615721522,0.1291834170854271,0.1273293551088777,0.1282563860971524,0.0416666666666666,0.0903544898405069,24,0.0222522213298721,0.0163155018144323,0.0192838615721522,0.1291834170854271,0.1273293551088777,0.1282563860971524,0.0416666666666666,0.0903544898405069,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1282563860971524
eegnet,MMD,0.1,4,0,0.0213377868534894,0.0172622984070534,0.0193000426302714,0.1192054020100502,0.1265064907872697,0.1228559463986599,0.0416666666666666,0.084719248415993,24,0.0213377868534894,0.0172622984070534,0.0193000426302714,0.1192054020100502,0.1265064907872697,0.1228559463986599,0.0416666666666666,0.084719248415993,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1228559463986599
eegnet,MMD,1.0,4,0,0.0200718461176645,0.0135186759838838,0.0167952610507742,0.1087562814070352,0.1235824958123952,0.1161693886097152,0.0416666666666666,0.0777419707231811,24,0.0200718461176645,0.0135186759838838,0.0167952610507742,0.1087562814070352,0.1235824958123952,0.1161693886097152,0.0416666666666666,0.0777419707231811,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1161693886097152
eegnet,ERM,0.0,4,1,0.0194352281954683,0.0166155119397197,0.018025370067594,0.1071513819095477,0.088358458961474,0.0977549204355108,0.0416666666666666,0.0585268734979244,24,0.0194352281954683,0.0166155119397197,0.018025370067594,0.1071513819095477,0.088358458961474,0.0977549204355108,0.0416666666666666,0.0585268734979244,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.0977549204355108
eegnet,DANN,0.01,4,1,0.0182068189924122,0.0162528186031667,0.0172298187977895,0.1002250837520938,0.087733458961474,0.0939792713567839,0.0416666666666666,0.0545870657636006,24,0.0182068189924122,0.0162528186031667,0.0172298187977895,0.1002250837520938,0.087733458961474,0.0939792713567839,0.0416666666666666,0.0545870657636006,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.0939792713567839
eegnet,DANN,0.1,4,1,0.0147548193487274,0.0136168509759597,0.0141858351623436,0.0968990787269681,0.1000209380234505,0.0984600083752093,0.0416666666666666,0.059262617435001,24,0.0147548193487274,0.0136168509759597,0.0141858351623436,0.0968990787269681,0.1000209380234505,0.0984600083752093,0.0416666666666666,0.059262617435001,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.0984600083752093
eegnet,DANN,1.0,4,1,0.0172481903954464,0.0193880823083634,0.0183181363519049,0.1073199329983249,0.1046074120603015,0.1059636725293132,0.0416666666666666,0.0670925278566746,24,0.0172481903954464,0.0193880823083634,0.0183181363519049,0.1073199329983249,0.1046074120603015,0.1059636725293132,0.0416666666666666,0.0670925278566746,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1059636725293132
eegnet,CORAL,0.01,4,1,0.0246306274961458,0.0213117306290215,0.0229711790625837,0.1192357621440536,0.1050345477386934,0.1121351549413735,0.0416666666666666,0.0735323355909984,24,0.0246306274961458,0.0213117306290215,0.0229711790625837,0.1192357621440536,0.1050345477386934,0.1121351549413735,0.0416666666666666,0.0735323355909984,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1121351549413735
eegnet,CORAL,0.1,4,1,0.0233566255163513,0.0205176911607587,0.021937158338555,0.1140441792294807,0.1079386515912897,0.1109914154103852,0.0416666666666666,0.072338868254315,24,0.0233566255163513,0.0205176911607587,0.021937158338555,0.1140441792294807,0.1079386515912897,0.1109914154103852,0.0416666666666666,0.072338868254315,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1109914154103852
