fold,seed,block,block_rank,persistent_BA_harm,random_control_id,random_BA_harm,specific_delta,control_seed
1,0,P05_08,4,-0.002500000000000016,53,-0.0006250000000000144,-0.0018750000000000017,3450881228
1,0,P05_08,4,-0.002500000000000016,54,0.0006249999999999867,-0.0031250000000000028,3305182459
1,0,P05_08,4,-0.002500000000000016,55,0.0018750000000000017,-0.004375000000000018,2688667743
1,0,P05_08,4,-0.002500000000000016,56,0.0006250000000000144,-0.0031250000000000305,2928430293
1,0,P05_08,4,-0.002500000000000016,57,0.0012499999999999734,-0.0037499999999999895,3587973671
1,0,P05_08,4,-0.002500000000000016,58,-0.002500000000000016,0.0,2843128814
1,0,P05_08,4,-0.002500000000000016,59,0.0006249999999999589,-0.003124999999999975,4028067650
1,0,P05_08,4,-0.002500000000000016,60,-0.0006250000000000283,-0.0018749999999999878,590493631
1,0,P05_08,4,-0.002500000000000016,61,-0.0018749999999999878,-0.0006250000000000283,2232205618
1,0,P05_08,4,-0.002500000000000016,62,0.0018750000000000017,-0.004375000000000018,179861916
1,0,P05_08,4,-0.002500000000000016,63,0.0012499999999999595,-0.0037499999999999756,2249230114
1,0,P05_08,4,-0.002500000000000016,64,0.0012499999999999872,-0.0037500000000000033,2187994414
1,0,P05_08,4,-0.002500000000000016,65,-0.001250000000000015,-0.0012500000000000011,3787012867
1,0,P05_08,4,-0.002500000000000016,66,0.00437499999999999,-0.006875000000000006,3927680054
1,0,P05_08,4,-0.002500000000000016,67,-0.002500000000000016,0.0,756966028
1,0,P05_08,4,-0.002500000000000016,68,-0.0018750000000000155,-0.0006250000000000006,408472735
1,0,P05_08,4,-0.002500000000000016,69,-0.0037500000000000033,0.0012499999999999872,1421285594
1,0,P05_08,4,-0.002500000000000016,70,-0.0006250000000000144,-0.0018750000000000017,2711824434
1,0,P05_08,4,-0.002500000000000016,71,0.005624999999999977,-0.008124999999999993,4117149819
1,0,P05_08,4,-0.002500000000000016,72,0.006249999999999992,-0.008750000000000008,3024831096
1,0,P05_08,4,-0.002500000000000016,73,-0.005625000000000019,0.0031250000000000028,424784047
1,0,P05_08,4,-0.002500000000000016,74,0.003124999999999989,-0.005625000000000005,128345482
1,0,P05_08,4,-0.002500000000000016,75,-0.0050000000000000044,0.0024999999999999883,1958590530
1,0,P05_08,4,-0.002500000000000016,76,-0.0037499999999999895,0.0012499999999999734,4232864991
1,0,P05_08,4,-0.002500000000000016,77,0.0012500000000000011,-0.003750000000000017,2494845438
1,0,P05_08,4,-0.002500000000000016,78,-0.0006250000000000006,-0.0018750000000000155,3950249710
1,0,P05_08,4,-0.002500000000000016,79,-0.0025000000000000022,-1.3877787807814457e-17,870649393
1,0,P05_08,4,-0.002500000000000016,80,0.0018749999999999878,-0.004375000000000004,2532769572
1,0,P05_08,4,-0.002500000000000016,81,-0.0006250000000000144,-0.0018750000000000017,2975048097
1,0,P05_08,4,-0.002500000000000016,82,0.0024999999999999883,-0.0050000000000000044,604631111
1,0,P05_08,4,-0.002500000000000016,83,-0.0012500000000000011,-0.001250000000000015,1893333773
1,0,P05_08,4,-0.002500000000000016,84,0.0025000000000000022,-0.005000000000000018,3650597483
1,0,P05_08,4,-0.002500000000000016,85,-0.0018750000000000155,-0.0006250000000000006,3188599489
1,0,P05_08,4,-0.002500000000000016,86,-0.0024999999999999883,-2.7755575615628914e-17,1673006279
1,0,P05_08,4,-0.002500000000000016,87,-0.0024999999999999883,-2.7755575615628914e-17,2883002485
1,0,P05_08,4,-0.002500000000000016,88,0.0006249999999999867,-0.0031250000000000028,2522999546
1,0,P05_08,4,-0.002500000000000016,89,-0.00687500000000002,0.004375000000000004,4069237824
1,0,P05_08,4,-0.002500000000000016,90,0.004375000000000004,-0.00687500000000002,3096012166
1,0,P05_08,4,-0.002500000000000016,91,0.0012499999999999872,-0.0037500000000000033,3846934941
1,0,P05_08,4,-0.002500000000000016,92,0.0006249999999999867,-0.0031250000000000028,1726063990
1,0,P05_08,4,-0.002500000000000016,93,-0.0031250000000000028,0.0006249999999999867,553071309
1,0,P05_08,4,-0.002500000000000016,94,0.0006250000000000006,-0.0031250000000000167,2484476937
1,0,P05_08,4,-0.002500000000000016,95,0.0006249999999999728,-0.003124999999999989,746792261
1,0,P05_08,4,-0.002500000000000016,96,0.0031250000000000028,-0.005625000000000019,948888593
1,0,P05_08,4,-0.002500000000000016,97,-0.0018750000000000155,-0.0006250000000000006,2746564513
1,0,P05_08,4,-0.002500000000000016,98,0.0049999999999999906,-0.007500000000000007,3433923551
1,0,P05_08,4,-0.002500000000000016,99,0.003124999999999989,-0.005625000000000005,3525016146
1,1,P01_04,4,0.013125000000000012,0,1.3877787807814457e-17,0.013124999999999998,2238623950
1,1,P01_04,4,0.013125000000000012,1,0.00687500000000002,0.006249999999999992,3074023768
1,1,P01_04,4,0.013125000000000012,2,0.0018750000000000433,0.011249999999999968,1401780203
1,1,P01_04,4,0.013125000000000012,3,0.0018750000000000155,0.011249999999999996,4252020719
1,1,P01_04,4,0.013125000000000012,4,-0.0012499999999999734,0.014374999999999985,4054672129
1,1,P01_04,4,0.013125000000000012,5,-0.0006249999999999867,0.013749999999999998,1641862119
1,1,P01_04,4,0.013125000000000012,6,0.009375000000000022,0.0037499999999999895,252869512
1,1,P01_04,4,0.013125000000000012,7,-0.0037499999999999895,0.016875,1730236698
1,1,P01_04,4,0.013125000000000012,8,0.0037500000000000033,0.009375000000000008,2603051716
1,1,P01_04,4,0.013125000000000012,9,0.0018749999999999878,0.011250000000000024,552760440
1,1,P01_04,4,0.013125000000000012,10,-0.0018749999999999878,0.015,820161866
1,1,P01_04,4,0.013125000000000012,11,-0.0012499999999999734,0.014374999999999985,4036865861
1,1,P01_04,4,0.013125000000000012,12,0.008750000000000022,0.00437499999999999,184748035
1,1,P01_04,4,0.013125000000000012,13,-0.004374999999999962,0.017499999999999974,4186351311
1,1,P01_04,4,0.013125000000000012,14,-0.0050000000000000044,0.018125000000000016,2404632586
1,1,P01_04,4,0.013125000000000012,15,2.7755575615628914e-17,0.013124999999999984,1130359016
1,1,P01_04,4,0.013125000000000012,16,0.0018750000000000017,0.01125000000000001,308293717
1,1,P01_04,4,0.013125000000000012,17,-0.0018750000000000017,0.015000000000000013,1136862463
1,1,P01_04,4,0.013125000000000012,18,0.024375000000000008,-0.011249999999999996,3362926777
1,1,P01_04,4,0.013125000000000012,19,0.0012499999999999872,0.011875000000000024,2298180856
1,1,P01_04,4,0.013125000000000012,20,0.001250000000000015,0.011874999999999997,811543135
1,1,P01_04,4,0.013125000000000012,21,-0.003124999999999975,0.016249999999999987,1678538366
1,1,P01_04,4,0.013125000000000012,22,-0.0012499999999999734,0.014374999999999985,2332232981
1,1,P01_04,4,0.013125000000000012,23,0.008125000000000035,0.004999999999999977,2780740073
1,1,P01_04,4,0.013125000000000012,24,-0.0012500000000000011,0.014375000000000013,3895968977
1,1,P01_04,4,0.013125000000000012,25,-0.0018749999999999878,0.015,2362798583
1,1,P01_04,4,0.013125000000000012,26,0.021875000000000006,-0.008749999999999994,931175213
1,1,P01_04,4,0.013125000000000012,27,0.021875000000000006,-0.008749999999999994,329676139
1,1,P01_04,4,0.013125000000000012,28,0.0,0.013125000000000012,425373679
1,1,P01_04,4,0.013125000000000012,29,-1.3877787807814457e-17,0.013125000000000026,2906943628
1,1,P01_04,4,0.013125000000000012,30,-0.0006250000000000144,0.013750000000000026,903542025
1,1,P01_04,4,0.013125000000000012,31,0.0006250000000000144,0.012499999999999997,3423353526
1,1,P01_04,4,0.013125000000000012,32,0.0006250000000000144,0.012499999999999997,1982176184
1,1,P01_04,4,0.013125000000000012,33,0.014374999999999999,-0.0012499999999999872,1126032721
1,1,P01_04,4,0.013125000000000012,34,0.005625000000000019,0.007499999999999993,1040283886
1,1,P01_04,4,0.013125000000000012,35,-0.0037500000000000033,0.016875000000000015,3767745288
1,1,P01_04,4,0.013125000000000012,36,0.0018750000000000017,0.01125000000000001,122027210
1,1,P01_04,4,0.013125000000000012,37,0.01062500000000001,0.0025000000000000022,1683390176
1,1,P01_04,4,0.013125000000000012,38,-0.0018750000000000017,0.015000000000000013,617694448
1,1,P01_04,4,0.013125000000000012,39,0.0075000000000000205,0.005624999999999991,2092868467
1,1,P01_04,4,0.013125000000000012,40,0.0050000000000000044,0.008125000000000007,1316510198
1,1,P01_04,4,0.013125000000000012,41,0.0031250000000000167,0.009999999999999995,1066468250
1,1,P01_04,4,0.013125000000000012,42,0.0012499999999999872,0.011875000000000024,3039635133
1,1,P01_04,4,0.013125000000000012,43,-0.0012499999999999872,0.014374999999999999,1938499342
1,1,P01_04,4,0.013125000000000012,44,0.0175,-0.00437499999999999,2465489942
1,1,P01_04,4,0.013125000000000012,45,0.008749999999999994,0.004375000000000018,168390375
1,1,P01_04,4,0.013125000000000012,46,0.0012500000000000011,0.01187500000000001,2460214823
1,1,P01_04,4,0.013125000000000012,47,0.012500000000000025,0.0006249999999999867,3275859219
1,1,P01_04,4,0.013125000000000012,48,0.003750000000000017,0.009374999999999994,4132382669
1,1,P01_04,4,0.013125000000000012,49,0.010000000000000009,0.0031250000000000028,635910291
1,1,P01_04,4,0.013125000000000012,50,0.018750000000000017,-0.005625000000000005,2388958917
1,1,P01_04,4,0.013125000000000012,51,0.0018749999999999878,0.011250000000000024,1052613956
1,1,P01_04,4,0.013125000000000012,52,0.0025000000000000022,0.01062500000000001,262049195
1,1,P01_04,4,0.013125000000000012,53,-0.0006250000000000006,0.013750000000000012,2069370784
1,1,P01_04,4,0.013125000000000012,54,0.0018750000000000017,0.01125000000000001,158747327
1,1,P01_04,4,0.013125000000000012,55,0.005000000000000018,0.008124999999999993,1079844666
1,1,P01_04,4,0.013125000000000012,56,0.0006250000000000283,0.012499999999999983,1557823226
1,1,P01_04,4,0.013125000000000012,57,0.0031250000000000028,0.010000000000000009,4150727350
1,1,P01_04,4,0.013125000000000012,58,0.005000000000000018,0.008124999999999993,1657332655
1,1,P01_04,4,0.013125000000000012,59,0.003124999999999989,0.010000000000000023,1591764721
1,1,P01_04,4,0.013125000000000012,60,0.005000000000000018,0.008124999999999993,3129402957
1,1,P01_04,4,0.013125000000000012,61,-0.011250000000000024,0.024375000000000036,1757448606
1,1,P01_04,4,0.013125000000000012,62,-0.004999999999999977,0.01812499999999999,2473174744
1,1,P01_04,4,0.013125000000000012,63,-0.008124999999999993,0.021250000000000005,3773655203
1,1,P01_04,4,0.013125000000000012,64,0.0018750000000000155,0.011249999999999996,3790804688
1,1,P01_04,4,0.013125000000000012,65,0.012500000000000025,0.0006249999999999867,2762158715
1,1,P01_04,4,0.013125000000000012,66,-0.0018750000000000155,0.015000000000000027,4071120039
1,1,P01_04,4,0.013125000000000012,67,0.009375000000000022,0.0037499999999999895,618803978
1,1,P01_04,4,0.013125000000000012,68,-0.0018750000000000017,0.015000000000000013,3269481728
1,1,P01_04,4,0.013125000000000012,69,0.005000000000000018,0.008124999999999993,3762794957
1,1,P01_04,4,0.013125000000000012,70,-0.0037499999999999756,0.016874999999999987,766829413
1,1,P01_04,4,0.013125000000000012,71,-0.0006249999999999867,0.013749999999999998,977462565
1,1,P01_04,4,0.013125000000000012,72,-0.0006249999999999867,0.013749999999999998,92791309
1,1,P01_04,4,0.013125000000000012,73,-0.006249999999999992,0.019375000000000003,2759186515
1,1,P01_04,4,0.013125000000000012,74,-0.0012500000000000011,0.014375000000000013,1258298864
1,1,P01_04,4,0.013125000000000012,75,0.009375000000000008,0.0037500000000000033,321431487
1,1,P01_04,4,0.013125000000000012,76,0.0012499999999999872,0.011875000000000024,1373555294
1,1,P01_04,4,0.013125000000000012,77,0.0050000000000000044,0.008125000000000007,626185976
1,1,P01_04,4,0.013125000000000012,78,0.0049999999999999906,0.008125000000000021,3730992880
1,1,P01_04,4,0.013125000000000012,79,-0.00687500000000002,0.02000000000000003,1137761180
1,1,P01_04,4,0.013125000000000012,80,0.0050000000000000044,0.008125000000000007,886816126
1,1,P01_04,4,0.013125000000000012,81,-0.0024999999999999883,0.015625,2196539291
1,1,P01_04,4,0.013125000000000012,82,-0.003124999999999989,0.01625,1276493498
1,1,P01_04,4,0.013125000000000012,83,0.001250000000000015,0.011874999999999997,1259266726
1,1,P01_04,4,0.013125000000000012,84,0.0024999999999999883,0.010625000000000023,2012013543
1,1,P01_04,4,0.013125000000000012,85,0.006250000000000019,0.006874999999999992,2791760644
1,1,P01_04,4,0.013125000000000012,86,-0.0018750000000000155,0.015000000000000027,829259155
1,1,P01_04,4,0.013125000000000012,87,0.0050000000000000044,0.008125000000000007,1876832274
1,1,P01_04,4,0.013125000000000012,88,0.005624999999999991,0.0075000000000000205,2933085089
1,1,P01_04,4,0.013125000000000012,89,0.02312500000000002,-0.010000000000000009,2272942676
1,1,P01_04,4,0.013125000000000012,90,-0.009374999999999994,0.022500000000000006,848662535
1,1,P01_04,4,0.013125000000000012,91,-0.0018750000000000155,0.015000000000000027,3988905931
1,1,P01_04,4,0.013125000000000012,92,0.0062500000000000056,0.006875000000000006,3896320869
1,1,P01_04,4,0.013125000000000012,93,0.02812500000000004,-0.015000000000000027,1900794136
1,1,P01_04,4,0.013125000000000012,94,0.0012500000000000011,0.01187500000000001,911539245
1,1,P01_04,4,0.013125000000000012,95,0.005625000000000019,0.007499999999999993,3211195153
1,1,P01_04,4,0.013125000000000012,96,0.015000000000000027,-0.0018750000000000155,1159461877
1,1,P01_04,4,0.013125000000000012,97,0.0031250000000000305,0.009999999999999981,3773664040
1,1,P01_04,4,0.013125000000000012,98,-0.006249999999999964,0.019374999999999976,425193466
1,1,P01_04,4,0.013125000000000012,99,0.001250000000000015,0.011874999999999997,3226042842
1,1,P05_08,4,0.0012500000000000011,0,-0.003750000000000017,0.005000000000000018,2425188860
1,1,P05_08,4,0.0012500000000000011,1,1.3877787807814457e-17,0.0012499999999999872,1181925937
1,1,P05_08,4,0.0012500000000000011,2,-0.0018750000000000017,0.0031250000000000028,2573263280
1,1,P05_08,4,0.0012500000000000011,3,0.0018750000000000017,-0.0006250000000000006,3094134854
1,1,P05_08,4,0.0012500000000000011,4,0.0006250000000000006,0.0006250000000000006,550921078
1,1,P05_08,4,0.0012500000000000011,5,-0.0025000000000000022,0.0037500000000000033,1702449154
1,1,P05_08,4,0.0012500000000000011,6,-0.0006249999999999867,0.0018749999999999878,1604384727
1,1,P05_08,4,0.0012500000000000011,7,-0.0025000000000000022,0.0037500000000000033,728880268
1,1,P05_08,4,0.0012500000000000011,8,0.0,0.0012500000000000011,3932127976
1,1,P05_08,4,0.0012500000000000011,9,-0.0025000000000000022,0.0037500000000000033,152951901
1,1,P05_08,4,0.0012500000000000011,10,-0.005000000000000018,0.006250000000000019,3050086079
1,1,P05_08,4,0.0012500000000000011,11,-0.01062500000000001,0.01187500000000001,2501047130
1,1,P05_08,4,0.0012500000000000011,12,-0.0025000000000000022,0.0037500000000000033,115940483
1,1,P05_08,4,0.0012500000000000011,13,-0.003124999999999989,0.00437499999999999,4095727714
1,1,P05_08,4,0.0012500000000000011,14,-0.002500000000000016,0.003750000000000017,2177009842
1,1,P05_08,4,0.0012500000000000011,15,0.0012500000000000011,0.0,2812506641
1,1,P05_08,4,0.0012500000000000011,16,-0.0031250000000000028,0.004375000000000004,922600398
1,1,P05_08,4,0.0012500000000000011,17,0.0018750000000000155,-0.0006250000000000144,1119503439
1,1,P05_08,4,0.0012500000000000011,18,-0.005625000000000005,0.006875000000000006,2194452776
1,1,P05_08,4,0.0012500000000000011,19,-0.001874999999999974,0.003124999999999975,3354274359
1,1,P05_08,4,0.0012500000000000011,20,-0.0006249999999999867,0.0018749999999999878,682806882
1,1,P05_08,4,0.0012500000000000011,21,-0.0012500000000000011,0.0025000000000000022,4162451316
1,1,P05_08,4,0.0012500000000000011,22,0.0018750000000000294,-0.0006250000000000283,3889369938
1,1,P05_08,4,0.0012500000000000011,23,-0.00874999999999998,0.009999999999999981,1990416480
1,1,P05_08,4,0.0012500000000000011,24,-0.0018749999999999878,0.003124999999999989,279300974
1,1,P05_08,4,0.0012500000000000011,25,-0.004999999999999963,0.006249999999999964,1932331099
1,1,P05_08,4,0.0012500000000000011,26,-0.006249999999999978,0.007499999999999979,2803458215
1,1,P05_08,4,0.0012500000000000011,27,-0.004374999999999962,0.005624999999999963,3429868352
1,1,P05_08,4,0.0012500000000000011,28,-0.0018749999999999878,0.003124999999999989,1483393206
1,1,P05_08,4,0.0012500000000000011,29,-0.0012500000000000011,0.0025000000000000022,2258332987
1,1,P05_08,4,0.0012500000000000011,30,-0.003124999999999975,0.004374999999999976,2174698705
1,1,P05_08,4,0.0012500000000000011,31,-0.0018749999999999878,0.003124999999999989,3512398647
1,1,P05_08,4,0.0012500000000000011,32,1.3877787807814457e-17,0.0012499999999999872,914988829
1,1,P05_08,4,0.0012500000000000011,33,-0.0012500000000000011,0.0025000000000000022,3070537207
1,1,P05_08,4,0.0012500000000000011,34,-0.0018749999999999878,0.003124999999999989,3227077295
1,1,P05_08,4,0.0012500000000000011,35,-0.0006249999999999728,0.001874999999999974,598977041
1,1,P05_08,4,0.0012500000000000011,36,-0.0037499999999999617,0.004999999999999963,3017458636
1,1,P05_08,4,0.0012500000000000011,37,-0.0018749999999999878,0.003124999999999989,830775117
1,1,P05_08,4,0.0012500000000000011,38,-0.0012500000000000011,0.0025000000000000022,4229126567
1,1,P05_08,4,0.0012500000000000011,39,0.0006250000000000144,0.0006249999999999867,2912392817
1,1,P05_08,4,0.0012500000000000011,40,-0.003124999999999989,0.00437499999999999,2519619051
1,1,P05_08,4,0.0012500000000000011,41,-0.005000000000000018,0.006250000000000019,3314152274
1,1,P05_08,4,0.0012500000000000011,42,-0.0012500000000000011,0.0025000000000000022,2542838193
1,1,P05_08,4,0.0012500000000000011,43,-0.0018749999999999878,0.003124999999999989,23492348
1,1,P05_08,4,0.0012500000000000011,44,-0.0037500000000000033,0.0050000000000000044,122086084
1,1,P05_08,4,0.0012500000000000011,45,-0.000624999999999945,0.0018749999999999462,2251596115
1,1,P05_08,4,0.0012500000000000011,46,0.0037500000000000033,-0.0025000000000000022,2845346533
1,1,P05_08,4,0.0012500000000000011,47,-0.0006250000000000006,0.0018750000000000017,3202398767
1,1,P05_08,4,0.0012500000000000011,48,0.0031250000000000167,-0.0018750000000000155,3839827583
1,1,P05_08,4,0.0012500000000000011,49,-0.004374999999999976,0.005624999999999977,826214996
1,1,P05_08,4,0.0012500000000000011,50,0.0018750000000000155,-0.0006250000000000144,2851779931
1,1,P05_08,4,0.0012500000000000011,51,0.0006249999999999867,0.0006250000000000144,825935748
1,1,P05_08,4,0.0012500000000000011,52,0.002500000000000016,-0.001250000000000015,598887361
1,1,P05_08,4,0.0012500000000000011,53,-0.0018750000000000155,0.0031250000000000167,1395406905
1,1,P05_08,4,0.0012500000000000011,54,-0.0012499999999999872,0.0024999999999999883,3591925789
1,1,P05_08,4,0.0012500000000000011,55,-0.003124999999999961,0.004374999999999962,3916747257
1,1,P05_08,4,0.0012500000000000011,56,-0.002500000000000016,0.003750000000000017,3743286504
1,1,P05_08,4,0.0012500000000000011,57,-0.0031250000000000028,0.004375000000000004,2808678279
1,1,P05_08,4,0.0012500000000000011,58,0.005625000000000019,-0.004375000000000018,276824594
1,1,P05_08,4,0.0012500000000000011,59,-0.0037499999999999617,0.004999999999999963,1502133550
1,1,P05_08,4,0.0012500000000000011,60,-0.0024999999999999745,0.0037499999999999756,2804449814
1,1,P05_08,4,0.0012500000000000011,61,-0.0025000000000000022,0.0037500000000000033,3968351569
1,1,P05_08,4,0.0012500000000000011,62,-0.0018750000000000017,0.0031250000000000028,1044906346
1,1,P05_08,4,0.0012500000000000011,63,0.0025000000000000022,-0.0012500000000000011,840455970
1,1,P05_08,4,0.0012500000000000011,64,1.3877787807814457e-17,0.0012499999999999872,1496243200
1,1,P05_08,4,0.0012500000000000011,65,-0.0024999999999999606,0.0037499999999999617,3066819567
1,1,P05_08,4,0.0012500000000000011,66,-0.003750000000000017,0.005000000000000018,2799698250
1,1,P05_08,4,0.0012500000000000011,67,0.0,0.0012500000000000011,859195250
1,1,P05_08,4,0.0012500000000000011,68,0.0006250000000000144,0.0006249999999999867,462328818
1,1,P05_08,4,0.0012500000000000011,69,-0.001874999999999974,0.003124999999999975,3598771402
1,1,P05_08,4,0.0012500000000000011,70,-1.3877787807814457e-17,0.001250000000000015,2358849393
1,1,P05_08,4,0.0012500000000000011,71,-0.00437499999999999,0.005624999999999991,2834240663
1,1,P05_08,4,0.0012500000000000011,72,-1.3877787807814457e-17,0.001250000000000015,1156565376
1,1,P05_08,4,0.0012500000000000011,73,0.0006249999999999867,0.0006250000000000144,1401199721
1,1,P05_08,4,0.0012500000000000011,74,-0.0006249999999999728,0.001874999999999974,2710529524
1,1,P05_08,4,0.0012500000000000011,75,0.001250000000000015,-1.3877787807814457e-17,3122161618
1,1,P05_08,4,0.0012500000000000011,76,-0.0006250000000000144,0.0018750000000000155,3325707973
1,1,P05_08,4,0.0012500000000000011,77,-0.003124999999999989,0.00437499999999999,2602527330
1,1,P05_08,4,0.0012500000000000011,78,0.0024999999999999883,-0.0012499999999999872,1119544193
1,1,P05_08,4,0.0012500000000000011,79,-0.0012499999999999872,0.0024999999999999883,3084075932
1,1,P05_08,4,0.0012500000000000011,80,0.004375000000000004,-0.0031250000000000028,3384804364
1,1,P05_08,4,0.0012500000000000011,81,-0.0006249999999999867,0.0018749999999999878,3819309611
1,1,P05_08,4,0.0012500000000000011,82,-0.0012499999999999595,0.0024999999999999606,1421789457
1,1,P05_08,4,0.0012500000000000011,83,-0.003124999999999975,0.004374999999999976,2770739586
1,1,P05_08,4,0.0012500000000000011,84,-0.0037500000000000033,0.0050000000000000044,2347335458
1,1,P05_08,4,0.0012500000000000011,85,-0.0025000000000000022,0.0037500000000000033,3690434419
1,1,P05_08,4,0.0012500000000000011,86,-0.0006249999999999589,0.00187499999999996,3473973686
1,1,P05_08,4,0.0012500000000000011,87,-0.0018749999999999878,0.003124999999999989,1728806853
1,1,P05_08,4,0.0012500000000000011,88,0.0006249999999999867,0.0006250000000000144,1722972564
1,1,P05_08,4,0.0012500000000000011,89,-0.005000000000000032,0.006250000000000033,273675525
1,1,P05_08,4,0.0012500000000000011,90,-0.0018750000000000155,0.0031250000000000167,1283980827
1,1,P05_08,4,0.0012500000000000011,91,-0.0012499999999999872,0.0024999999999999883,676145260
1,1,P05_08,4,0.0012500000000000011,92,-0.006874999999999992,0.008124999999999993,2467082036
1,1,P05_08,4,0.0012500000000000011,93,-0.0012500000000000011,0.0025000000000000022,3484234206
1,1,P05_08,4,0.0012500000000000011,94,0.0006250000000000144,0.0006249999999999867,1051947973
1,1,P05_08,4,0.0012500000000000011,95,-0.009374999999999967,0.010624999999999968,930280695
1,1,P05_08,4,0.0012500000000000011,96,-0.0037499999999999895,0.0049999999999999906,3756725240
1,1,P05_08,4,0.0012500000000000011,97,-0.0018750000000000017,0.0031250000000000028,3985686245
1,1,P05_08,4,0.0012500000000000011,98,-0.006874999999999978,0.00812499999999998,2613774695
1,1,P05_08,4,0.0012500000000000011,99,-0.0024999999999999745,0.0037499999999999756,1136267180
1,2,P01_04,4,0.008124999999999993,0,0.02499999999999998,-0.016874999999999987,1254084800
1,2,P01_04,4,0.008124999999999993,1,0.0024999999999999745,0.005625000000000019,1650406539
1,2,P01_04,4,0.008124999999999993,2,0.0037499999999999756,0.004375000000000018,4222369575
1,2,P01_04,4,0.008124999999999993,3,0.0025000000000000022,0.005624999999999991,2788964523
1,2,P01_04,4,0.008124999999999993,4,0.01249999999999997,-0.004374999999999976,3909306560
1,2,P01_04,4,0.008124999999999993,5,0.019999999999999976,-0.011874999999999983,2496026290
1,2,P01_04,4,0.008124999999999993,6,-0.0006250000000000006,0.008749999999999994,2086265747
1,2,P01_04,4,0.008124999999999993,7,0.013749999999999984,-0.005624999999999991,225253309
1,2,P01_04,4,0.008124999999999993,8,0.0018749999999999878,0.0062500000000000056,1416275005
1,2,P01_04,4,0.008124999999999993,9,0.01625,-0.008125000000000007,2615977278
1,2,P01_04,4,0.008124999999999993,10,0.002500000000000016,0.005624999999999977,1860582958
1,2,P01_04,4,0.008124999999999993,11,0.0037499999999999756,0.004375000000000018,2514575315
1,2,P01_04,4,0.008124999999999993,12,0.00874999999999998,-0.0006249999999999867,4129730893
1,2,P01_04,4,0.008124999999999993,13,0.0024999999999999883,0.005625000000000005,488597672
1,2,P01_04,4,0.008124999999999993,14,0.013749999999999998,-0.005625000000000005,2257121156
1,2,P01_04,4,0.008124999999999993,15,-0.0018750000000000294,0.010000000000000023,3510938005
1,2,P01_04,4,0.008124999999999993,16,0.017499999999999988,-0.009374999999999994,1564402248
1,2,P01_04,4,0.008124999999999993,17,0.0062500000000000056,0.0018749999999999878,4208538514
1,2,P01_04,4,0.008124999999999993,18,-0.0018750000000000155,0.010000000000000009,3294696280
1,2,P01_04,4,0.008124999999999993,19,-0.0018750000000000155,0.010000000000000009,2302327747
1,2,P01_04,4,0.008124999999999993,20,0.008124999999999952,4.163336342344337e-17,1219309999
1,2,P01_04,4,0.008124999999999993,21,0.006875000000000006,0.0012499999999999872,1323234890
1,2,P01_04,4,0.008124999999999993,22,0.004999999999999977,0.0031250000000000167,153998571
1,2,P01_04,4,0.008124999999999993,23,-1.3877787807814457e-17,0.008125000000000007,4179334365
1,2,P01_04,4,0.008124999999999993,24,0.022499999999999992,-0.014374999999999999,880431083
1,2,P01_04,4,0.008124999999999993,25,-0.006250000000000019,0.014375000000000013,3383506714
1,2,P01_04,4,0.008124999999999993,26,0.012499999999999997,-0.004375000000000004,2839208876
1,2,P01_04,4,0.008124999999999993,27,0.0049999999999999906,0.0031250000000000028,2478085457
1,2,P01_04,4,0.008124999999999993,28,0.016249999999999987,-0.008124999999999993,1804169047
1,2,P01_04,4,0.008124999999999993,29,0.01937499999999999,-0.011249999999999996,1263004832
1,2,P01_04,4,0.008124999999999993,30,0.005625000000000005,0.0024999999999999883,1060085729
1,2,P01_04,4,0.008124999999999993,31,0.009999999999999981,-0.0018749999999999878,3716012879
1,2,P01_04,4,0.008124999999999993,32,0.02499999999999998,-0.016874999999999987,1880209344
1,2,P01_04,4,0.008124999999999993,33,0.014374999999999985,-0.006249999999999992,1280880504
1,2,P01_04,4,0.008124999999999993,34,0.015625,-0.007500000000000007,613572681
1,2,P01_04,4,0.008124999999999993,35,0.0175,-0.009375000000000008,842865325
1,2,P01_04,4,0.008124999999999993,36,0.006874999999999978,0.001250000000000015,1944273753
1,2,P01_04,4,0.008124999999999993,37,0.004375000000000018,0.0037499999999999756,2769112545
1,2,P01_04,4,0.008124999999999993,38,0.00812499999999998,1.3877787807814457e-17,1036998452
1,2,P01_04,4,0.008124999999999993,39,0.0037499999999999895,0.004375000000000004,1729008888
1,2,P01_04,4,0.008124999999999993,40,0.021250000000000005,-0.013125000000000012,3327263167
1,2,P01_04,4,0.008124999999999993,41,0.02187499999999999,-0.013749999999999998,1348626111
1,2,P01_04,4,0.008124999999999993,42,0.013749999999999984,-0.005624999999999991,2863947508
1,2,P01_04,4,0.008124999999999993,43,0.015624999999999972,-0.007499999999999979,329278342
1,2,P01_04,4,0.008124999999999993,44,0.017499999999999988,-0.009374999999999994,478293338
1,2,P01_04,4,0.008124999999999993,45,0.0049999999999999906,0.0031250000000000028,261426609
1,2,P01_04,4,0.008124999999999993,46,0.013750000000000026,-0.005625000000000033,2842784778
1,2,P01_04,4,0.008124999999999993,47,0.003124999999999989,0.0050000000000000044,1831042615
1,2,P01_04,4,0.008124999999999993,48,0.01999999999999999,-0.011874999999999997,2790106930
1,2,P01_04,4,0.008124999999999993,49,0.009374999999999967,-0.0012499999999999734,1269625743
