artifact_type,task,model,fold,seed,path,sha256,status
frozen_train_only_normalizer,OpenBMI_SSVEP,B1_SAME_SCALE_63,1,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold1.npz,0a6c3470fb47219953f0463b1b71fd52e1a83b893e8287d2cd889d5504961afb,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_SSVEP,B1_SAME_SCALE_63,1,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",9f5b3b66daf22a3b6f8784c4e71d90fcdbeb27cfb1f1bde9d7ceb804a64e38fa,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_SSVEP,B1_SAME_SCALE_63,2,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold2_seed0.npz,2c4ec3236a9fcdb3cb3b3e1a7f07e82b60de1d1ffb807eb6babc262257e9fe8a,REUSED_EXACT
corrected_peeh_run,OpenBMI_SSVEP,B1_SAME_SCALE_63,2,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold2_seed0.json,33b07a050686e02d21f0bded0d720bf846836432369cb74010efb7a4878a34f4,REUSED_EXACT
protected_union,OpenBMI_SSVEP,B1_SAME_SCALE_63,2,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold2_seed0.json#protected_coordinates,f6b733f89e799048c92d90dc0d404ce1f96300bf1f2964184cc681bdcc2457e7,REUSED_EXACT
frozen_checkpoint,OpenBMI_SSVEP,B1_SAME_SCALE_63,2,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold2/selected.pt,b4a8e315d6eac3c8080949222c780416bfc800d4decd77a4d10e4cd3e3e2d90a,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_SSVEP,B1_SAME_SCALE_63,2,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold2.npz,2cf3d93d2dbbd20c388ecc03d41b33867ea12910a767f615301721da7e989500,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_SSVEP,B1_SAME_SCALE_63,2,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",0c8738a45234b920228dfde087bd1cb4419365c687ba5b9e44bc2a7cae843da9,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_SSVEP,B1_SAME_SCALE_63,3,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold3_seed0.npz,514a802f8b8e1aab0640cb9c8fd49ce60d0dfecf4a3f8388cc5af69f62050470,REUSED_EXACT
corrected_peeh_run,OpenBMI_SSVEP,B1_SAME_SCALE_63,3,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold3_seed0.json,63d8fb24144192341a98be0aa3b6c437e8ef6e8812a16ea209c8cadb7d332004,REUSED_EXACT
protected_union,OpenBMI_SSVEP,B1_SAME_SCALE_63,3,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold3_seed0.json#protected_coordinates,75dbce4f7cf1b9b722674e9c103f8db46ee52c7caa6b641322e93ecfdd280a79,REUSED_EXACT
frozen_checkpoint,OpenBMI_SSVEP,B1_SAME_SCALE_63,3,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold3/selected.pt,4ae91ca556428585f223b801e222139981fd334ff74fc544f3d0b2491523491e,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_SSVEP,B1_SAME_SCALE_63,3,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold3.npz,5de151ef256588f67ce9b022f53352da1103a16dc00e30dfc67c540377e9a0ea,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_SSVEP,B1_SAME_SCALE_63,3,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",8e5fd976e0367dee6804d51d8537299cc7a9233598ac74ef1f0f5a59c5ff40f9,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_SSVEP,B1_SAME_SCALE_63,4,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold4_seed0.npz,2afa51fe66a629663a8dc8d75ffb987dff8181a42cb72a5d4b236e522f9223b0,REUSED_EXACT
corrected_peeh_run,OpenBMI_SSVEP,B1_SAME_SCALE_63,4,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold4_seed0.json,44d672aad7df78885f782c7a91fb7a55c0d82a8d6651675afba0cddf40d8b21a,REUSED_EXACT
protected_union,OpenBMI_SSVEP,B1_SAME_SCALE_63,4,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold4_seed0.json#protected_coordinates,dd6f3ae29ce79743652d9e3cf1e09e26fb9310b48e6ab840a69e77853a3def70,REUSED_EXACT
frozen_checkpoint,OpenBMI_SSVEP,B1_SAME_SCALE_63,4,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold4/selected.pt,26cefc20a58cdb1bebb9c5fe92bf70496d19eec55adc65e0b87f9d6f07bae081,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_SSVEP,B1_SAME_SCALE_63,4,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,a6d450f79a67753b82b934a01a5c0e726e68f69a0d3a20949440ee73b446376d,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_SSVEP,B1_SAME_SCALE_63,4,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",6afc2791bb02ba591cc5fc1439ab8a47c3982d1fede5369854ff1ffe496fc7a9,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/WBCIC_MI/OFFICIAL_FINAL_LITEBN_REFERENCE/fold0_seed0.npz,46f3502f7521dc75de12a12a378895110b7c12e9dc3b6e84a3edc05473b10712,REUSED_EXACT
corrected_peeh_run,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/WBCIC_MI/OFFICIAL_FINAL_LITEBN_REFERENCE/fold0_seed0.json,692b84e2db0f8322940247a9134ff46ee13b70b90bfe9fc6dbe4753602eb3fbf,REUSED_EXACT
protected_union,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/WBCIC_MI/OFFICIAL_FINAL_LITEBN_REFERENCE/fold0_seed0.json#protected_coordinates,1a5d0b0b78d816167509d92891ac819a643f3e2e98733626c6738e30c765733a,REUSED_EXACT
frozen_checkpoint,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/wbcic_fold0_seed0_litebn/selected_best.pt,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267,VERIFIED_EXACT
frozen_train_only_normalizer,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold0.npz,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,VERIFIED_EXACT
revised_final_random_sets,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",6ebfa41b9272df02d62b3e08bddf35c8dfae09b6cf3e4530387c8467faf791ef,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/WBCIC_MI/OFFICIAL_FINAL_LITEBN_REFERENCE/fold1_seed0.npz,c9efdd3b58abb17d36efc236f911445e74421fddd8274e71f0016c3dec889fe1,REUSED_EXACT
corrected_peeh_run,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/WBCIC_MI/OFFICIAL_FINAL_LITEBN_REFERENCE/fold1_seed0.json,5351f48c08b2fb921af56df955be3e11cfcfc35cba5647a01849288bcd18cbd1,REUSED_EXACT
protected_union,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/WBCIC_MI/OFFICIAL_FINAL_LITEBN_REFERENCE/fold1_seed0.json#protected_coordinates,cd809d1a8a2fb823d1220ed670b5a30befc54a43488afe17ef0a94c5c47d71e7,REUSED_EXACT
frozen_checkpoint,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/wbcic_fold1_seed0_litebn/selected_best.pt,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f,VERIFIED_EXACT
frozen_train_only_normalizer,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold1.npz,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,VERIFIED_EXACT
revised_final_random_sets,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",3cf87907b2f87db74e4c5355683f212dc488c7acab9748fbaad8fd36aeaab598,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/WBCIC_MI/OFFICIAL_FINAL_LITEBN_REFERENCE/fold2_seed0.npz,91184c9961eb30b5441bf32b1414a244efad3133e5cf18e782437789626b3d45,REUSED_EXACT
corrected_peeh_run,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/WBCIC_MI/OFFICIAL_FINAL_LITEBN_REFERENCE/fold2_seed0.json,59a47695e3f348ae74017a59fe3f5dbf4669f4812aa359b2f0ba1c2b0f9a719f,REUSED_EXACT
protected_union,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/WBCIC_MI/OFFICIAL_FINAL_LITEBN_REFERENCE/fold2_seed0.json#protected_coordinates,dd5bfce513568c0f56f81d54628d06c8d0004525d638a989498068fc0478b3df,REUSED_EXACT
frozen_checkpoint,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/wbcic_fold2_seed0_litebn/selected_best.pt,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01,VERIFIED_EXACT
frozen_train_only_normalizer,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold2.npz,c50ff7eae26bf6476c9f6b57134891adc485451ff17b5105ae756c337e1c3a5b,VERIFIED_EXACT
revised_final_random_sets,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",c366b4c9ca0d52c7a107d319ccde05972a0550f925a2f4e06a1c0f66f879553a,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/WBCIC_MI/OFFICIAL_FINAL_LITEBN_REFERENCE/fold3_seed0.npz,2a3d5f28d4928555be6d19d4ea3383e2e89a9207d1cae8e6d11db5fdee3c6db0,REUSED_EXACT
corrected_peeh_run,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/WBCIC_MI/OFFICIAL_FINAL_LITEBN_REFERENCE/fold3_seed0.json,29b17e8b39d7fc77b2de737b835b1aa34c2f8fb9a000f7c989b17f4a82d933d2,REUSED_EXACT
protected_union,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/WBCIC_MI/OFFICIAL_FINAL_LITEBN_REFERENCE/fold3_seed0.json#protected_coordinates,dd5bfce513568c0f56f81d54628d06c8d0004525d638a989498068fc0478b3df,REUSED_EXACT
frozen_checkpoint,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/wbcic_fold3_seed0_litebn/selected_best.pt,9d4e6a2babb8d1b0febca64f5944319c3612f2c442c3580084d43f33c600f614,VERIFIED_EXACT
frozen_train_only_normalizer,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold3.npz,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,VERIFIED_EXACT
revised_final_random_sets,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",1c1703f96cc08f47a7b22346ff0e7ecc2c0c5e986793cb93f8c6cbbb2ccbd166,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/WBCIC_MI/OFFICIAL_FINAL_LITEBN_REFERENCE/fold4_seed0.npz,de565c52d739e6287eda62c5228d9894fe8343f32cfe2261589c7669ba944032,REUSED_EXACT
corrected_peeh_run,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/WBCIC_MI/OFFICIAL_FINAL_LITEBN_REFERENCE/fold4_seed0.json,1d5f69688a0f9457692220cef2265fadcb217d14d8711d5632630d55be4df486,REUSED_EXACT
protected_union,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/WBCIC_MI/OFFICIAL_FINAL_LITEBN_REFERENCE/fold4_seed0.json#protected_coordinates,cd809d1a8a2fb823d1220ed670b5a30befc54a43488afe17ef0a94c5c47d71e7,REUSED_EXACT
frozen_checkpoint,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/wbcic_fold4_seed0_litebn/selected_best.pt,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,VERIFIED_EXACT
frozen_train_only_normalizer,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold4.npz,6fa138b8416b6a2609eab8a668a705cd913cf5694bbd5e5eb648bbe2e87c010d,VERIFIED_EXACT
revised_final_random_sets,WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",0ffe874ffc24339d54bcb11b0d85b1aadb254c9fe49cf19544d37a69328b90a1,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,WBCIC_MI,B1_SAME_SCALE_63,0,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/WBCIC_MI/B1_SAME_SCALE_63/fold0_seed0.npz,6495a8415410367486a5f3377861ab1ac874f31301e64221146d5a9e485cdef2,REUSED_EXACT
corrected_peeh_run,WBCIC_MI,B1_SAME_SCALE_63,0,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/WBCIC_MI/B1_SAME_SCALE_63/fold0_seed0.json,e2450132f90724d97741e5b821ebcd178678088d7fdde4f12e369430810637dc,REUSED_EXACT
protected_union,WBCIC_MI,B1_SAME_SCALE_63,0,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/WBCIC_MI/B1_SAME_SCALE_63/fold0_seed0.json#protected_coordinates,8be6d66e9099c68d8feb52ce42478d2153cac2763b784174ae6ae96cd636b596,REUSED_EXACT
frozen_checkpoint,WBCIC_MI,B1_SAME_SCALE_63,0,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/WBCIC_MI/B1_SAME_SCALE_63/fold0/selected.pt,e101dfbc59ff38aad2f64f8a22805bf8a4ac167ff86a3e267f10b7c4ec5f66c2,VERIFIED_EXACT
frozen_train_only_normalizer,WBCIC_MI,B1_SAME_SCALE_63,0,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold0.npz,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,VERIFIED_EXACT
revised_final_random_sets,WBCIC_MI,B1_SAME_SCALE_63,0,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",bc0e67d1aa7b0af0868f8e2cada9e9e45b0db7929fd36133fbbb8867279389bd,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,WBCIC_MI,B1_SAME_SCALE_63,1,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/WBCIC_MI/B1_SAME_SCALE_63/fold1_seed0.npz,885ffcce8cfebd3a308757b233c422d6c36cc08599666c91bb7d567856a56a0e,REUSED_EXACT
corrected_peeh_run,WBCIC_MI,B1_SAME_SCALE_63,1,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/WBCIC_MI/B1_SAME_SCALE_63/fold1_seed0.json,c0b84595283cfc758491d683f0175991e4bed6fec88f5c5bbfa5fdf43156be6e,REUSED_EXACT
protected_union,WBCIC_MI,B1_SAME_SCALE_63,1,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/WBCIC_MI/B1_SAME_SCALE_63/fold1_seed0.json#protected_coordinates,06d033ece6645de592db973644cf7357255f24536ff7b03c3b2ace10736f7636,REUSED_EXACT
frozen_checkpoint,WBCIC_MI,B1_SAME_SCALE_63,1,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/WBCIC_MI/B1_SAME_SCALE_63/fold1/selected.pt,da53007c1f9c740a7b67e485afb5f0f51d849891261a206c9cf3be0106d7277a,VERIFIED_EXACT
frozen_train_only_normalizer,WBCIC_MI,B1_SAME_SCALE_63,1,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold1.npz,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,VERIFIED_EXACT
revised_final_random_sets,WBCIC_MI,B1_SAME_SCALE_63,1,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",56fbd697f68623e868db0ff237d9ad7860638548cabb2df6a91ff8e29796d87d,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,WBCIC_MI,B1_SAME_SCALE_63,2,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/WBCIC_MI/B1_SAME_SCALE_63/fold2_seed0.npz,c0c45118c46e5dfb51bf9d935412f4a023c0f6011bbc2bc7d939cfdf46f46b50,REUSED_EXACT
corrected_peeh_run,WBCIC_MI,B1_SAME_SCALE_63,2,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/WBCIC_MI/B1_SAME_SCALE_63/fold2_seed0.json,36b208fc72bfeb32480fb4145f9a8e24df613c2c87feb070f74ba233532f9c69,REUSED_EXACT
protected_union,WBCIC_MI,B1_SAME_SCALE_63,2,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/WBCIC_MI/B1_SAME_SCALE_63/fold2_seed0.json#protected_coordinates,8be6d66e9099c68d8feb52ce42478d2153cac2763b784174ae6ae96cd636b596,REUSED_EXACT
frozen_checkpoint,WBCIC_MI,B1_SAME_SCALE_63,2,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/WBCIC_MI/B1_SAME_SCALE_63/fold2/selected.pt,6c1178343185f3cbebd0eab8fa1c0dcbc47f54c05e5eef316113612ea27b69bb,VERIFIED_EXACT
frozen_train_only_normalizer,WBCIC_MI,B1_SAME_SCALE_63,2,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold2.npz,c50ff7eae26bf6476c9f6b57134891adc485451ff17b5105ae756c337e1c3a5b,VERIFIED_EXACT
revised_final_random_sets,WBCIC_MI,B1_SAME_SCALE_63,2,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",42798847e0f9ef23e78d1ca2cb1ba451f56420c306d6193b1cbfddd3d97bff1a,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,WBCIC_MI,B1_SAME_SCALE_63,3,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/WBCIC_MI/B1_SAME_SCALE_63/fold3_seed0.npz,e88d1b34c7c101e1c83693e8a8fb3d8e7d19ea6e65472f40e10df494b66ddbfa,REUSED_EXACT
corrected_peeh_run,WBCIC_MI,B1_SAME_SCALE_63,3,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/WBCIC_MI/B1_SAME_SCALE_63/fold3_seed0.json,cd0ab0f8c7e8f2bf7a92830fc0b899102caf2e227e880b100470e5ff8cb04113,REUSED_EXACT
protected_union,WBCIC_MI,B1_SAME_SCALE_63,3,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/WBCIC_MI/B1_SAME_SCALE_63/fold3_seed0.json#protected_coordinates,dd5bfce513568c0f56f81d54628d06c8d0004525d638a989498068fc0478b3df,REUSED_EXACT
frozen_checkpoint,WBCIC_MI,B1_SAME_SCALE_63,3,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/WBCIC_MI/B1_SAME_SCALE_63/fold3/selected.pt,b876be2a2bb4b09b1ca87b8270a944830e77665cea9dc73c45edea78a7be573c,VERIFIED_EXACT
frozen_train_only_normalizer,WBCIC_MI,B1_SAME_SCALE_63,3,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold3.npz,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,VERIFIED_EXACT
revised_final_random_sets,WBCIC_MI,B1_SAME_SCALE_63,3,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",5babf88fe7870ad7bb4a8cdbc15d5d92ce788041d8030109965a71881fbc787f,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,WBCIC_MI,B1_SAME_SCALE_63,4,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/WBCIC_MI/B1_SAME_SCALE_63/fold4_seed0.npz,514f9568a1c726aeccd0bd676b8e0c1cafe5e245cc7be70d9f5aaa8e024bad2b,REUSED_EXACT
corrected_peeh_run,WBCIC_MI,B1_SAME_SCALE_63,4,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/WBCIC_MI/B1_SAME_SCALE_63/fold4_seed0.json,9d13fc18b7d90a23ad8939ef190aedf8746721ecc61326d72caa57adc5061542,REUSED_EXACT
protected_union,WBCIC_MI,B1_SAME_SCALE_63,4,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/WBCIC_MI/B1_SAME_SCALE_63/fold4_seed0.json#protected_coordinates,251e3c94506e86df03eedb498e73490db6ee18a5218e27977f64c8399006937a,REUSED_EXACT
frozen_checkpoint,WBCIC_MI,B1_SAME_SCALE_63,4,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/WBCIC_MI/B1_SAME_SCALE_63/fold4/selected.pt,dfee101b397691659a5901ad19aafde90f468a84b2c48efc31f8d08da7bf2250,VERIFIED_EXACT
frozen_train_only_normalizer,WBCIC_MI,B1_SAME_SCALE_63,4,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold4.npz,6fa138b8416b6a2609eab8a668a705cd913cf5694bbd5e5eb648bbe2e87c010d,VERIFIED_EXACT
revised_final_random_sets,WBCIC_MI,B1_SAME_SCALE_63,4,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",90e76198fd741eec369c7b0a8fe8695e8733917a93a31b7ee41cc27f0e051f38,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
