task,model,fold,seed,protected_rank,active_rank,status,protected_coordinates,random_sets_sha256,basis_sha256,recovery_status,subject_id,session,BA,trials
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,4,S2,0.77,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,12,S1,0.77,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,12,S2,0.65,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,13,S1,0.65,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,13,S2,0.66,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,17,S1,0.75,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,17,S2,0.6,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,18,S1,0.64,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,18,S2,0.69,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,24,S1,0.5900000000000001,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,24,S2,0.6,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,25,S1,0.73,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,25,S2,0.98,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,29,S1,0.63,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,29,S2,0.79,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,36,S1,0.9099999999999999,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,36,S2,0.9299999999999999,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,37,S1,0.76,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,37,S2,0.65,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,39,S1,0.71,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,39,S2,0.6599999999999999,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,42,S1,0.7,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,42,S2,0.6,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,51,S1,0.69,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,51,S2,0.6000000000000001,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,54,S1,0.64,100
OpenBMI_MI,B1_SAME_SCALE_63,4,0,4,20,VALID,"[3, 4, 5, 6]",2685421b7b2df7a6c3d7e840510098aec3a58f10ccd9e80aee65c077bb31efb7,c18cbc432b69943ada39641d3c0c65e101273cec1997a2cf175fb2e26b964fe2,PASS,54,S2,0.7,100
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,4,S1,0.5427272727272727,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,4,S2,0.6351515151515151,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,12,S1,0.8842424242424243,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,12,S2,0.8615151515151516,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,13,S1,0.8,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,13,S2,0.8200000000000001,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,17,S1,0.6024242424242424,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,17,S2,0.5945454545454546,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,18,S1,0.5239382913427789,1979
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,18,S2,0.6009090909090908,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,24,S1,0.7915151515151515,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,24,S2,0.6084848484848485,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,25,S1,0.59,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,25,S2,0.5775757575757575,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,29,S1,0.6430303030303031,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,29,S2,0.6706060606060606,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,36,S1,0.8718181818181818,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,36,S2,0.8251515151515152,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,37,S1,0.6818181818181818,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,37,S2,0.8242424242424242,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,39,S1,0.6778787878787879,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,39,S2,0.6081818181818182,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,42,S1,0.8578787878787879,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,42,S2,0.7709090909090909,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,51,S1,0.6836363636363636,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,51,S2,0.6509090909090909,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,54,S1,0.5603030303030303,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,5,20,VALID,"[2, 4, 5, 6, 7]",e40a1e91186c2c00fd40a3e0c380b14c8602e4a4bd03c5f1b70d182dd3c3a867,de20aa83a6a2cebf1649daf22801862e3a843bcaa32d69b94fe295cd9067878e,PASS,54,S2,0.6039393939393939,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,4,S1,0.5684848484848485,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,4,S2,0.64,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,12,S1,0.8454545454545455,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,12,S2,0.8393939393939394,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,13,S1,0.6824242424242424,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,13,S2,0.750909090909091,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,17,S1,0.5272727272727272,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,17,S2,0.5333333333333333,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,18,S1,0.5266626238124116,1979
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,18,S2,0.6175757575757576,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,24,S1,0.6593939393939394,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,24,S2,0.5375757575757576,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,25,S1,0.5766666666666667,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,25,S2,0.5518181818181818,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,29,S1,0.62,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,29,S2,0.666969696969697,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,36,S1,0.8345454545454546,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,36,S2,0.759090909090909,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,37,S1,0.6227272727272728,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,37,S2,0.8648484848484849,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,39,S1,0.58,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,39,S2,0.6303030303030303,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,42,S1,0.8406060606060606,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,42,S2,0.7587878787878788,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,51,S1,0.6896969696969697,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,51,S2,0.5869696969696969,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,54,S1,0.6045454545454545,1980
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,5,20,VALID,"[2, 7, 8, 9, 10]",02babc721d4f32e7f37baf23596588b76adcb6c6f364a77af152e41fb504f4d7,6077701bc4e7d6a3fd540e77a0996d1024d24b322af23b777ff04ca542a89b5e,PASS,54,S2,0.6212121212121212,1980
