benchmark,family_id,candidate_id,origin_family,origin_method,origin_file,complete_expected_trials,mean_subject_BA,positive_subject_fraction,eligible,eligibility_rule,selection_scope,internal_holdout_used,OUTER_TEST_USED
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB000__LR_COVERAGE_CONFORMER_NORM_K4_R4__E0_BLEND50,WBCIC_S1S2_to_S3_authorized_development__LR_COVERAGE_CONFORMER_NORM_K4_R4,LR_COVERAGE_CONFORMER_NORM_K4_R4__E0_BLEND50,WBCIC_LR_COVERAGE_CONFORMER_NORM_K4_R4_SEARCH_PREDICTIONS.csv,True,0.8008333333333333,0.25,False,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB083__MULTISCALE_TCN_STAGED_BANK_K4__POPULATION_STANDALONE,WBCIC_S1S2_to_S3_authorized_development__MULTISCALE_TCN_STAGED_BANK_K4,MULTISCALE_TCN_STAGED_BANK_K4__POPULATION_STANDALONE,WBCIC_MULTISCALE_TCN_STAGED_BANK_K4_SEARCH_PREDICTIONS.csv,True,0.7983333333333333,0.3333333333333333,False,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB084__NORM_HYPER_MI_SPECIFIC_K4_R4__E0_RESIDUAL50,WBCIC_S1S2_to_S3_authorized_development__NORM_HYPER_MI_SPECIFIC_K4_R4,NORM_HYPER_MI_SPECIFIC_K4_R4__E0_RESIDUAL50,WBCIC_NORM_HYPER_MI_SPECIFIC_K4_R4_SEARCH_PREDICTIONS.csv,True,0.8141666666666666,0.3333333333333333,True,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB085__NORM_HYPER_MI_SPECIFIC_K4_R4__E0_STANDALONE,WBCIC_S1S2_to_S3_authorized_development__NORM_HYPER_MI_SPECIFIC_K4_R4,NORM_HYPER_MI_SPECIFIC_K4_R4__E0_STANDALONE,WBCIC_NORM_HYPER_MI_SPECIFIC_K4_R4_SEARCH_PREDICTIONS.csv,True,0.7745833333333333,0.16666666666666666,False,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB086__NORM_HYPER_MI_SPECIFIC_K4_R4__E1_RESIDUAL50,WBCIC_S1S2_to_S3_authorized_development__NORM_HYPER_MI_SPECIFIC_K4_R4,NORM_HYPER_MI_SPECIFIC_K4_R4__E1_RESIDUAL50,WBCIC_NORM_HYPER_MI_SPECIFIC_K4_R4_SEARCH_PREDICTIONS.csv,True,0.8129166666666667,0.25,True,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB087__NORM_HYPER_MI_SPECIFIC_K4_R4__E1_STANDALONE,WBCIC_S1S2_to_S3_authorized_development__NORM_HYPER_MI_SPECIFIC_K4_R4,NORM_HYPER_MI_SPECIFIC_K4_R4__E1_STANDALONE,WBCIC_NORM_HYPER_MI_SPECIFIC_K4_R4_SEARCH_PREDICTIONS.csv,True,0.7745833333333333,0.16666666666666666,False,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB088__NORM_HYPER_MI_SPECIFIC_K4_R4__E2_RESIDUAL50,WBCIC_S1S2_to_S3_authorized_development__NORM_HYPER_MI_SPECIFIC_K4_R4,NORM_HYPER_MI_SPECIFIC_K4_R4__E2_RESIDUAL50,WBCIC_NORM_HYPER_MI_SPECIFIC_K4_R4_SEARCH_PREDICTIONS.csv,True,0.8116666666666665,0.25,True,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB089__NORM_HYPER_MI_SPECIFIC_K4_R4__E2_STANDALONE,WBCIC_S1S2_to_S3_authorized_development__NORM_HYPER_MI_SPECIFIC_K4_R4,NORM_HYPER_MI_SPECIFIC_K4_R4__E2_STANDALONE,WBCIC_NORM_HYPER_MI_SPECIFIC_K4_R4_SEARCH_PREDICTIONS.csv,True,0.7770833333333332,0.16666666666666666,False,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB090__NORM_HYPER_MI_SPECIFIC_K4_R4__E3_RESIDUAL50,WBCIC_S1S2_to_S3_authorized_development__NORM_HYPER_MI_SPECIFIC_K4_R4,NORM_HYPER_MI_SPECIFIC_K4_R4__E3_RESIDUAL50,WBCIC_NORM_HYPER_MI_SPECIFIC_K4_R4_SEARCH_PREDICTIONS.csv,True,0.8037499999999999,0.25,True,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB091__NORM_HYPER_MI_SPECIFIC_K4_R4__E3_STANDALONE,WBCIC_S1S2_to_S3_authorized_development__NORM_HYPER_MI_SPECIFIC_K4_R4,NORM_HYPER_MI_SPECIFIC_K4_R4__E3_STANDALONE,WBCIC_NORM_HYPER_MI_SPECIFIC_K4_R4_SEARCH_PREDICTIONS.csv,True,0.77375,0.08333333333333333,False,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB092__RAW_ENCODER_FINETUNE_BANK__ADABN_RESIDUAL50,WBCIC_S1S2_to_S3_authorized_development__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__ADABN_RESIDUAL50,WBCIC_RAW_ENCODER_FINETUNE_BANK_SEARCH_PREDICTIONS.csv,True,0.8133333333333334,0.3333333333333333,True,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB093__RAW_ENCODER_FINETUNE_BANK__ADABN_STANDALONE,WBCIC_S1S2_to_S3_authorized_development__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__ADABN_STANDALONE,WBCIC_RAW_ENCODER_FINETUNE_BANK_SEARCH_PREDICTIONS.csv,True,0.6008333333333333,0.0,False,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB094__RAW_ENCODER_FINETUNE_BANK__FULL_RESIDUAL50,WBCIC_S1S2_to_S3_authorized_development__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__FULL_RESIDUAL50,WBCIC_RAW_ENCODER_FINETUNE_BANK_SEARCH_PREDICTIONS.csv,True,0.8116666666666665,0.3333333333333333,True,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB095__RAW_ENCODER_FINETUNE_BANK__FULL_STANDALONE,WBCIC_S1S2_to_S3_authorized_development__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__FULL_STANDALONE,WBCIC_RAW_ENCODER_FINETUNE_BANK_SEARCH_PREDICTIONS.csv,True,0.7875000000000001,0.0,False,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB096__RAW_ENCODER_FINETUNE_BANK__HEAD_RESIDUAL50,WBCIC_S1S2_to_S3_authorized_development__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__HEAD_RESIDUAL50,WBCIC_RAW_ENCODER_FINETUNE_BANK_SEARCH_PREDICTIONS.csv,True,0.8116666666666665,0.4166666666666667,True,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB097__RAW_ENCODER_FINETUNE_BANK__HEAD_STANDALONE,WBCIC_S1S2_to_S3_authorized_development__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__HEAD_STANDALONE,WBCIC_RAW_ENCODER_FINETUNE_BANK_SEARCH_PREDICTIONS.csv,True,0.7829166666666666,0.0,False,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB098__RAW_ENCODER_FINETUNE_BANK__TAIL_RESIDUAL50,WBCIC_S1S2_to_S3_authorized_development__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__TAIL_RESIDUAL50,WBCIC_RAW_ENCODER_FINETUNE_BANK_SEARCH_PREDICTIONS.csv,True,0.8087499999999999,0.16666666666666666,False,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB099__RAW_ENCODER_FINETUNE_BANK__TAIL_STANDALONE,WBCIC_S1S2_to_S3_authorized_development__RAW_ENCODER_FINETUNE_BANK,RAW_ENCODER_FINETUNE_BANK__TAIL_STANDALONE,WBCIC_RAW_ENCODER_FINETUNE_BANK_SEARCH_PREDICTIONS.csv,True,0.7775,0.0,False,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB100__RAW_FOMAML_MULTISCALE_BANK__FULL1_BLEND50,WBCIC_S1S2_to_S3_authorized_development__RAW_FOMAML_MULTISCALE_BANK,RAW_FOMAML_MULTISCALE_BANK__FULL1_BLEND50,WBCIC_RAW_FOMAML_MULTISCALE_BANK_SEARCH_PREDICTIONS.csv,True,0.8125,0.4166666666666667,True,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB101__RAW_FOMAML_MULTISCALE_BANK__FULL1_DELTA50,WBCIC_S1S2_to_S3_authorized_development__RAW_FOMAML_MULTISCALE_BANK,RAW_FOMAML_MULTISCALE_BANK__FULL1_DELTA50,WBCIC_RAW_FOMAML_MULTISCALE_BANK_SEARCH_PREDICTIONS.csv,True,0.8116666666666666,0.16666666666666666,False,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB102__RAW_FOMAML_MULTISCALE_BANK__FULL1_STANDALONE,WBCIC_S1S2_to_S3_authorized_development__RAW_FOMAML_MULTISCALE_BANK,RAW_FOMAML_MULTISCALE_BANK__FULL1_STANDALONE,WBCIC_RAW_FOMAML_MULTISCALE_BANK_SEARCH_PREDICTIONS.csv,True,0.795,0.3333333333333333,False,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB103__RAW_FOMAML_MULTISCALE_BANK__HEAD4_BLEND50,WBCIC_S1S2_to_S3_authorized_development__RAW_FOMAML_MULTISCALE_BANK,RAW_FOMAML_MULTISCALE_BANK__HEAD4_BLEND50,WBCIC_RAW_FOMAML_MULTISCALE_BANK_SEARCH_PREDICTIONS.csv,True,0.8108333333333334,0.5,True,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB104__RAW_FOMAML_MULTISCALE_BANK__HEAD4_DELTA50,WBCIC_S1S2_to_S3_authorized_development__RAW_FOMAML_MULTISCALE_BANK,RAW_FOMAML_MULTISCALE_BANK__HEAD4_DELTA50,WBCIC_RAW_FOMAML_MULTISCALE_BANK_SEARCH_PREDICTIONS.csv,True,0.8095833333333333,0.3333333333333333,True,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB105__RAW_FOMAML_MULTISCALE_BANK__HEAD4_STANDALONE,WBCIC_S1S2_to_S3_authorized_development__RAW_FOMAML_MULTISCALE_BANK,RAW_FOMAML_MULTISCALE_BANK__HEAD4_STANDALONE,WBCIC_RAW_FOMAML_MULTISCALE_BANK_SEARCH_PREDICTIONS.csv,True,0.79625,0.4166666666666667,False,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB106__RAW_FOMAML_MULTISCALE_BANK__TAIL3_BLEND50,WBCIC_S1S2_to_S3_authorized_development__RAW_FOMAML_MULTISCALE_BANK,RAW_FOMAML_MULTISCALE_BANK__TAIL3_BLEND50,WBCIC_RAW_FOMAML_MULTISCALE_BANK_SEARCH_PREDICTIONS.csv,True,0.8133333333333334,0.4166666666666667,True,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB107__RAW_FOMAML_MULTISCALE_BANK__TAIL3_DELTA50,WBCIC_S1S2_to_S3_authorized_development__RAW_FOMAML_MULTISCALE_BANK,RAW_FOMAML_MULTISCALE_BANK__TAIL3_DELTA50,WBCIC_RAW_FOMAML_MULTISCALE_BANK_SEARCH_PREDICTIONS.csv,True,0.8125,0.4166666666666667,True,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB108__RAW_FOMAML_MULTISCALE_BANK__TAIL3_STANDALONE,WBCIC_S1S2_to_S3_authorized_development__RAW_FOMAML_MULTISCALE_BANK,RAW_FOMAML_MULTISCALE_BANK__TAIL3_STANDALONE,WBCIC_RAW_FOMAML_MULTISCALE_BANK_SEARCH_PREDICTIONS.csv,True,0.7941666666666668,0.3333333333333333,False,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB109__SPD_TRANSPORT_K4_P8_D16__E0_RESIDUAL50,WBCIC_S1S2_to_S3_authorized_development__SPD_TRANSPORT_K4_P8_D16,SPD_TRANSPORT_K4_P8_D16__E0_RESIDUAL50,WBCIC_SPD_TRANSPORT_K4_P8_D16_SEARCH_PREDICTIONS.csv,True,0.8137499999999999,0.4166666666666667,True,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB110__SPD_TRANSPORT_K4_P8_D16__E0_STANDALONE,WBCIC_S1S2_to_S3_authorized_development__SPD_TRANSPORT_K4_P8_D16,SPD_TRANSPORT_K4_P8_D16__E0_STANDALONE,WBCIC_SPD_TRANSPORT_K4_P8_D16_SEARCH_PREDICTIONS.csv,True,0.7795833333333332,0.08333333333333333,False,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB111__SPD_TRANSPORT_K4_P8_D16__E1_RESIDUAL50,WBCIC_S1S2_to_S3_authorized_development__SPD_TRANSPORT_K4_P8_D16,SPD_TRANSPORT_K4_P8_D16__E1_RESIDUAL50,WBCIC_SPD_TRANSPORT_K4_P8_D16_SEARCH_PREDICTIONS.csv,True,0.8129166666666666,0.25,True,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB112__SPD_TRANSPORT_K4_P8_D16__E1_STANDALONE,WBCIC_S1S2_to_S3_authorized_development__SPD_TRANSPORT_K4_P8_D16,SPD_TRANSPORT_K4_P8_D16__E1_STANDALONE,WBCIC_SPD_TRANSPORT_K4_P8_D16_SEARCH_PREDICTIONS.csv,True,0.7820833333333334,0.16666666666666666,False,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB113__SPD_TRANSPORT_K4_P8_D16__E2_RESIDUAL50,WBCIC_S1S2_to_S3_authorized_development__SPD_TRANSPORT_K4_P8_D16,SPD_TRANSPORT_K4_P8_D16__E2_RESIDUAL50,WBCIC_SPD_TRANSPORT_K4_P8_D16_SEARCH_PREDICTIONS.csv,True,0.8137499999999999,0.3333333333333333,True,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB114__SPD_TRANSPORT_K4_P8_D16__E2_STANDALONE,WBCIC_S1S2_to_S3_authorized_development__SPD_TRANSPORT_K4_P8_D16,SPD_TRANSPORT_K4_P8_D16__E2_STANDALONE,WBCIC_SPD_TRANSPORT_K4_P8_D16_SEARCH_PREDICTIONS.csv,True,0.7799999999999999,0.08333333333333333,False,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB115__SPD_TRANSPORT_K4_P8_D16__E3_RESIDUAL50,WBCIC_S1S2_to_S3_authorized_development__SPD_TRANSPORT_K4_P8_D16,SPD_TRANSPORT_K4_P8_D16__E3_RESIDUAL50,WBCIC_SPD_TRANSPORT_K4_P8_D16_SEARCH_PREDICTIONS.csv,True,0.8137499999999999,0.3333333333333333,True,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
WBCIC_S1S2_to_S3_authorized_development,WBCIC_S1S2_to_S3_authorized_development__MULTIBACKBONE_COMPETENCE_UNION_F01,MB116__SPD_TRANSPORT_K4_P8_D16__E3_STANDALONE,WBCIC_S1S2_to_S3_authorized_development__SPD_TRANSPORT_K4_P8_D16,SPD_TRANSPORT_K4_P8_D16__E3_STANDALONE,WBCIC_SPD_TRANSPORT_K4_P8_D16_SEARCH_PREDICTIONS.csv,True,0.77875,0.08333333333333333,False,complete and BA >= baseline-1pp and positive_fraction >= 0.25,V8_SEARCH outcome competence; exploratory upper-bound construction only,False,False
