H_sspg,H_task,L_before,L_sspg_proposal,L_task_proposal,dataset,epoch,fold,method,sspg_harm,step,subject_id,task_harm,trial_count
8.063018321990967e-05,0.0001049339771270752,0.1482207179069519,0.14830134809017181,0.14832565188407898,OpenBMI,1,2,SSPG,True,68,20,True,32
-1.4156103134155273e-05,0.00012922286987304688,0.4251934885978699,0.4251793324947357,0.4253227114677429,OpenBMI,1,2,SSPG,False,68,13,True,32
-0.0001577436923980713,-0.0003789961338043213,0.36739587783813477,0.3672381341457367,0.36701688170433044,OpenBMI,1,2,SSPG,False,68,14,False,32
-0.00011597573757171631,-3.3989548683166504e-05,0.2317165583372116,0.2316005825996399,0.23168256878852844,OpenBMI,1,2,SSPG,False,68,32,False,32
-0.00016319751739501953,-0.000296175479888916,0.40973806381225586,0.40957486629486084,0.40944188833236694,OpenBMI,1,2,SSPG,False,68,12,False,32
-6.586313247680664e-05,-0.00014317035675048828,0.36737316846847534,0.36730730533599854,0.36722999811172485,OpenBMI,1,2,SSPG,False,68,41,False,32
-0.00014722347259521484,0.00023162364959716797,0.8149802684783936,0.8148330450057983,0.8152118921279907,OpenBMI,1,2,SSPG,False,68,48,True,32
-5.009770393371582e-05,-8.431077003479004e-05,0.28098997473716736,0.28093987703323364,0.28090566396713257,OpenBMI,2,2,SSPG,False,102,2,False,32
-4.786252975463867e-05,-5.4508447647094727e-05,0.25922736525535583,0.2591795027256012,0.25917285680770874,OpenBMI,2,2,SSPG,False,102,37,False,32
-5.364418029785156e-05,0.0001881718635559082,0.294211208820343,0.29415756464004517,0.2943993806838989,OpenBMI,2,2,SSPG,False,102,49,True,32
-3.139674663543701e-05,0.00022180378437042236,0.1914055049419403,0.19137410819530487,0.19162730872631073,OpenBMI,2,2,SSPG,False,102,43,True,32
0.0015805363655090332,0.0023688077926635742,0.3608573079109192,0.3624378442764282,0.36322611570358276,OpenBMI,2,2,SSPG,True,102,8,True,32
-6.937980651855469e-05,-9.551644325256348e-05,0.2817164659500122,0.28164708614349365,0.28162094950675964,OpenBMI,2,2,SSPG,False,102,31,False,32
-0.00011578202247619629,0.00025650858879089355,0.36554813385009766,0.36543235182762146,0.36580464243888855,OpenBMI,2,2,SSPG,False,102,30,True,32
0.0005748569965362549,0.0006893575191497803,0.4229115843772888,0.4234864413738251,0.4236009418964386,OpenBMI,2,2,SSPG,True,102,42,True,32
-0.00012561678886413574,-0.00022649765014648438,0.13563358783721924,0.1355079710483551,0.13540709018707275,OpenBMI,2,2,SSPG,False,136,33,False,32
-9.246170520782471e-05,-0.00026573240756988525,0.17521637678146362,0.1751239150762558,0.17495064437389374,OpenBMI,2,2,SSPG,False,136,27,False,32
2.5019049644470215e-05,6.136298179626465e-05,0.14385388791561127,0.14387890696525574,0.14391525089740753,OpenBMI,2,2,SSPG,True,136,20,True,32
-2.0802021026611328e-05,0.0001697540283203125,0.42566728591918945,0.42564648389816284,0.42583703994750977,OpenBMI,2,2,SSPG,False,136,13,True,32
-0.0004979372024536133,-0.0008035600185394287,0.35906457901000977,0.35856664180755615,0.35826101899147034,OpenBMI,2,2,SSPG,False,136,14,False,32
-0.0002069920301437378,-7.568299770355225e-05,0.22141869366168976,0.22121170163154602,0.2213430106639862,OpenBMI,2,2,SSPG,False,136,32,False,32
-0.0004127919673919678,-0.0005757510662078857,0.39522454142570496,0.394811749458313,0.39464879035949707,OpenBMI,2,2,SSPG,False,136,12,False,32
5.2541494369506836e-05,-5.602836608886719e-06,0.3600010871887207,0.3600536286830902,0.3599954843521118,OpenBMI,2,2,SSPG,True,136,41,False,32
-0.00010567903518676758,-8.165836334228516e-05,0.834674060344696,0.8345683813095093,0.8345924019813538,OpenBMI,2,2,SSPG,False,136,48,False,32
0.0002487003803253174,0.0001857280731201172,0.29401248693466187,0.2942611873149872,0.294198215007782,OpenBMI,1,3,SSPG,True,1,13,True,32
0.00014872103929519653,0.00013484060764312744,0.10583293437957764,0.10598165541887283,0.10596777498722076,OpenBMI,1,3,SSPG,True,1,32,True,32
-0.0001747608184814453,-0.00011149048805236816,0.15294137597084045,0.152766615152359,0.15282988548278809,OpenBMI,1,3,SSPG,False,1,39,False,32
-4.887580871582031e-06,0.00010704994201660156,0.26177048683166504,0.26176559925079346,0.26187753677368164,OpenBMI,1,3,SSPG,False,1,14,True,32
0.0009742081165313721,0.0011330246925354004,0.2832011580467224,0.2841753661632538,0.2843341827392578,OpenBMI,1,3,SSPG,True,1,12,True,32
-8.359551429748535e-05,-0.00014904141426086426,0.3162604570388794,0.3161768615245819,0.31611141562461853,OpenBMI,1,3,SSPG,False,1,11,False,32
-0.0005345940589904785,-0.0006799101829528809,0.33088961243629456,0.3303550183773041,0.3302097022533417,OpenBMI,1,3,SSPG,False,1,7,False,32
0.00018718838691711426,0.0004195570945739746,0.28438979387283325,0.28457698225975037,0.2848093509674072,OpenBMI,1,3,SSPG,True,1,52,True,32
-0.0004938840866088867,-0.00016963481903076172,0.5630365610122681,0.5625426769256592,0.5628669261932373,OpenBMI,1,3,SSPG,False,1,48,False,32
-6.151199340820312e-05,-8.761882781982422e-05,0.42489027976989746,0.42482876777648926,0.42480266094207764,OpenBMI,1,3,SSPG,False,34,54,False,32
0.0001485198736190796,0.00013512372970581055,0.2387034296989441,0.23885194957256317,0.2388385534286499,OpenBMI,1,3,SSPG,True,34,16,True,32
-0.00016379356384277344,-0.0001995861530303955,0.22301246225833893,0.22284866869449615,0.22281287610530853,OpenBMI,1,3,SSPG,False,34,26,False,32
-0.00022709369659423828,-0.00022870302200317383,0.5867376327514648,0.5865105390548706,0.5865089297294617,OpenBMI,1,3,SSPG,False,34,50,False,32
-9.980052709579468e-05,-8.904188871383667e-05,0.10344742983579636,0.10334762930870056,0.10335838794708252,OpenBMI,1,3,SSPG,False,34,33,False,32
0.0001977682113647461,0.00013589859008789062,0.43543457984924316,0.4356323480606079,0.43557047843933105,OpenBMI,1,3,SSPG,True,34,1,True,32
-0.0001766681671142578,-0.00019149482250213623,0.17101113498210907,0.1708344668149948,0.17081964015960693,OpenBMI,1,3,SSPG,False,34,18,False,32
5.634129047393799e-05,4.6893954277038574e-05,0.13658834993839264,0.13664469122886658,0.13663524389266968,OpenBMI,1,3,SSPG,True,34,5,True,32
-4.345923662185669e-05,0.00017961859703063965,0.11022964119911194,0.11018618196249008,0.11040925979614258,OpenBMI,1,3,SSPG,False,68,31,True,32
5.509704351425171e-05,0.00014327466487884521,0.03772842139005661,0.03778351843357086,0.037871696054935455,OpenBMI,1,3,SSPG,True,68,36,True,32
-0.00014251470565795898,-0.00011712312698364258,0.3902984857559204,0.39015597105026245,0.39018136262893677,OpenBMI,1,3,SSPG,False,68,2,False,32
-0.00031942129135131836,-0.0002673715353012085,0.16285356879234314,0.16253414750099182,0.16258619725704193,OpenBMI,1,3,SSPG,False,68,49,False,32
0.0006092488765716553,0.000962674617767334,0.26913687586784363,0.2697461247444153,0.27009955048561096,OpenBMI,1,3,SSPG,True,68,8,True,32
0.00036147236824035645,0.000523000955581665,0.33154407143592834,0.3319055438041687,0.33206707239151,OpenBMI,1,3,SSPG,True,68,29,True,32
-0.0003455057740211487,-0.00027191638946533203,0.0776483565568924,0.07730285078287125,0.07737644016742706,OpenBMI,1,3,SSPG,False,68,43,False,32
-0.00033470243215560913,-8.542835712432861e-05,0.09455721080303192,0.09422250837087631,0.09447178244590759,OpenBMI,1,3,SSPG,False,68,47,False,32
-8.988380432128906e-05,-9.056925773620605e-05,0.20200271904468536,0.20191283524036407,0.20191214978694916,OpenBMI,1,3,SSPG,False,68,25,False,32
-0.00037044286727905273,-0.0004953444004058838,0.4328572750091553,0.4324868321418762,0.4323619306087494,OpenBMI,2,3,SSPG,False,102,54,False,32
-0.00019240379333496094,-0.00012038648128509521,0.2397838830947876,0.23959147930145264,0.2396634966135025,OpenBMI,2,3,SSPG,False,102,16,False,32
-0.0011251866817474365,-0.0014073848724365234,0.21648207306861877,0.21535688638687134,0.21507468819618225,OpenBMI,2,3,SSPG,False,102,26,False,32
-0.0007388591766357422,-0.0006080865859985352,0.5913302898406982,0.5905914306640625,0.5907222032546997,OpenBMI,2,3,SSPG,False,102,50,False,32
-0.0004313662648200989,-0.0005600303411483765,0.09861627221107483,0.09818490594625473,0.09805624186992645,OpenBMI,2,3,SSPG,False,102,33,False,32
-0.0010088980197906494,-0.0014619231224060059,0.4600967764854431,0.45908787846565247,0.4586348533630371,OpenBMI,2,3,SSPG,False,102,1,False,32
-0.000341758131980896,-0.0003060251474380493,0.168451726436615,0.1681099683046341,0.16814570128917694,OpenBMI,2,3,SSPG,False,102,18,False,32
-6.352365016937256e-05,-2.212822437286377e-05,0.13390572369098663,0.13384220004081726,0.13388359546661377,OpenBMI,2,3,SSPG,False,102,5,False,32
4.910677671432495e-05,0.00017861276865005493,0.10214925557374954,0.10219836235046387,0.1023278683423996,OpenBMI,2,3,SSPG,True,136,31,True,32
3.091990947723389e-05,6.112083792686462e-05,0.03539123386144638,0.035422153770923615,0.035452354699373245,OpenBMI,2,3,SSPG,True,136,36,True,32
-0.00023227930068969727,-0.00023564696311950684,0.3834412693977356,0.3832089900970459,0.3832056224346161,OpenBMI,2,3,SSPG,False,136,2,False,32
-8.702278137207031e-05,-0.00014443695545196533,0.16444191336631775,0.16435489058494568,0.16429747641086578,OpenBMI,2,3,SSPG,False,136,49,False,32
-5.8710575103759766e-05,0.00016748905181884766,0.2666247487068176,0.26656603813171387,0.2667922377586365,OpenBMI,2,3,SSPG,False,136,8,True,32
-0.000130385160446167,-8.651614189147949e-05,0.3386003077030182,0.338469922542572,0.3385137915611267,OpenBMI,2,3,SSPG,False,136,29,False,32
-0.00018558651208877563,-0.00019499659538269043,0.07241278886795044,0.07222720235586166,0.07221779227256775,OpenBMI,2,3,SSPG,False,136,43,False,32
2.925097942352295e-05,4.754215478897095e-05,0.08795757591724396,0.08798682689666748,0.08800511807203293,OpenBMI,2,3,SSPG,True,136,47,True,32
8.817017078399658e-05,5.964934825897217e-05,0.20030127465724945,0.20038944482803345,0.20036092400550842,OpenBMI,2,3,SSPG,True,136,25,True,32
-0.001019299030303955,-0.002427995204925537,0.34125232696533203,0.3402330279350281,0.3388243317604065,OpenBMI,1,4,SSPG,False,1,14,False,32
-0.0011134743690490723,-0.0031512081623077393,0.14688628911972046,0.1457728147506714,0.14373508095741272,OpenBMI,1,4,SSPG,False,1,28,False,32
-0.00026864558458328247,-0.0008754804730415344,0.11386580020189285,0.11359715461730957,0.11299031972885132,OpenBMI,1,4,SSPG,False,1,6,False,32
-4.982948303222656e-05,-0.00034672021865844727,0.5827147364616394,0.5826649069786072,0.582368016242981,OpenBMI,1,4,SSPG,False,1,50,False,32
0.00039523839950561523,0.0012264847755432129,0.5032469630241394,0.503642201423645,0.5044734477996826,OpenBMI,1,4,SSPG,True,1,34,True,32
-0.0007928013801574707,-0.00018727779388427734,0.3811732530593872,0.38038045167922974,0.38098597526550293,OpenBMI,1,4,SSPG,False,1,48,False,32
-0.0002707839012145996,0.0018075108528137207,0.2580443024635315,0.2577735185623169,0.2598518133163452,OpenBMI,1,4,SSPG,False,1,19,True,32
-0.00026723742485046387,0.00011086463928222656,0.35574695467948914,0.35547971725463867,0.35585781931877136,OpenBMI,1,4,SSPG,False,1,9,True,32
-0.0011995434761047363,-0.0010817646980285645,0.4221023917198181,0.4209028482437134,0.42102062702178955,OpenBMI,1,4,SSPG,False,1,17,False,32
-0.00011438131332397461,0.0001429915428161621,0.07696332782506943,0.07684894651174545,0.07710631936788559,OpenBMI,1,4,SSPG,False,35,21,True,32
0.00017651915550231934,-0.0001424252986907959,0.30098962783813477,0.3011661469936371,0.30084720253944397,OpenBMI,1,4,SSPG,True,35,4,False,32
-5.4351985454559326e-05,1.5638768672943115e-05,0.09261159598827362,0.09255724400281906,0.09262723475694656,OpenBMI,1,4,SSPG,False,35,27,True,32
-0.00031648576259613037,-0.00045321881771087646,0.15174295008182526,0.15142646431922913,0.15128973126411438,OpenBMI,1,4,SSPG,False,35,33,False,32
