B_subject_count,R_after,R_before,R_reduction,backtracking_multiplier,backtracking_trials,bn_max_displacement,candidate_correction_norm,cap_active,cap_norm,certificate_monotone,correction_task_ratio,dataset,epoch,final_correction_norm,fold,guard_type,h_after_max,h_after_mean,h_after_min,h_max,h_mean,h_min,h_std,harmful_subject_count,method,no_safe_step,optimizer_state_nonpollution,q_delta,q_delta_identity_abs_error,q_norm,random_direction_norm_error,raw_correction_norm,step,task_step_norm,trigger_rate
9,3.8205100194588226e-10,5.468544728159941e-09,5.086493726214059e-09,1.0,1,0.0,8.514977525919676e-05,False,0.00027777475770562887,True,0.06130850474860932,OpenBMI,1,8.514977525919676e-05,0,CROSS_SUBJECT_K4,5.2073835831834e-05,-0.00011736413580365479,-0.00031597798806615174,0.00016158408834598958,-7.67827732488513e-05,-0.0003773662610910833,0.0001824246282922104,4,CROSS_SUBJECT_K4_GUARD,False,True,4.921690432979631e-08,7.105427357601002e-15,0.0005780021310783923,0.0,8.514977525919676e-05,23,0.0013888737885281444,0.4444444444444444
8,3.0206200750713215e-17,1.5673842432284424e-11,1.5673812226083673e-11,1.0,1,0.0,4.66907204099698e-06,False,0.00027334359474480153,True,0.0034162659237404916,OpenBMI,1,4.66907204099698e-06,0,CROSS_SUBJECT_K4,1.554508344270289e-08,-0.0002246378135168925,-0.0004377539735287428,1.1197800631634891e-05,-0.00022202261607162654,-0.0004356115241535008,0.0001520252990303561,1,CROSS_SUBJECT_K4_GUARD,False,True,1.2539064231376074e-10,9.71445146547012e-17,2.681829391804058e-05,0.0,4.66907204099698e-06,24,0.0013667179737240076,0.125
8,3.2215981184829934e-12,3.7210035053192314e-10,3.6887875241344015e-10,1.0,1,0.0,1.8390488548902795e-05,False,0.00028065582737326624,True,0.013105367325542,OpenBMI,1,1.8390488548902795e-05,0,CROSS_SUBJECT_K4,5.076690285932273e-06,-0.00025925564114004374,-0.0005237559089437127,3.9003545680316165e-05,-0.00024670816492289305,-0.0005036077927798033,0.0001856485177995637,2,CROSS_SUBJECT_K4_GUARD,False,True,2.9768021381215704e-09,6.661338147750939e-16,0.00016186022548936307,0.0,1.8390488548902795e-05,25,0.001403279136866331,0.25
9,8.017733464481552e-18,8.521120614668476e-11,8.52111981289513e-11,1.0,1,0.0,1.3415380635706242e-05,False,0.00028454149141907695,True,0.00942947235484042,OpenBMI,1,1.3415380635706242e-05,0,CROSS_SUBJECT_K4,8.49468051455915e-09,-0.00024559692246839404,-0.0005543031147681177,2.7692974981619045e-05,-0.00024819100508466363,-0.0005685356445610523,0.00016756178229115903,1,CROSS_SUBJECT_K4_GUARD,False,True,7.669004320476347e-10,4.440892098500626e-16,5.714825965696946e-05,0.0,1.3415380635706242e-05,26,0.0014227074570953846,0.1111111111111111
9,0.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0002767220139503479,True,0.0,OpenBMI,1,0.0,0,CROSS_SUBJECT_K4,-7.221581472549587e-05,-0.00038704011240042746,-0.0007039591437205672,-7.221581472549587e-05,-0.00038704011240042746,-0.0007039591437205672,0.0002193424734286964,0,CROSS_SUBJECT_K4_GUARD,False,True,0.0,0.0,0.0,0.0,0.0,27,0.0013836100697517395,0.0
9,1.050165843174966e-09,1.0737154276796446e-08,9.68698843362148e-09,1.0,1,0.0,0.00010600141831673682,False,0.0002719929674640298,True,0.07794423459184117,OpenBMI,1,0.00010600141831673682,0,CROSS_SUBJECT_K4,8.955174416769296e-05,-9.225920803146437e-05,-0.000275838392553851,0.00021787051809951663,-3.506172652123496e-05,-0.0003489897935651243,0.00019618550140876323,5,CROSS_SUBJECT_K4_GUARD,False,True,9.663439470841695e-08,0.0,0.0009116320288740098,0.0,0.00010600141831673682,28,0.001359964837320149,0.5555555555555556
8,6.367188460504325e-12,1.2497287649182454e-09,1.243361576457741e-09,1.0,1,0.0,5.397847780841403e-05,False,0.0002676988486200571,True,0.04032776239917659,OpenBMI,1,5.397847780841403e-05,0,CROSS_SUBJECT_K4,7.137051852623699e-06,-0.00019242975395172834,-0.0003495927667245269,9.746596333570778e-05,-0.00017600342107471079,-0.0003678213688544929,0.00016824138583615422,2,CROSS_SUBJECT_K4_GUARD,False,True,9.997829231167543e-09,8.881784197001252e-16,0.00018521341553423554,0.0,5.397847780841403e-05,29,0.0013384942431002855,0.25
8,5.601005363719061e-20,5.360140775678701e-09,5.360140775622691e-09,1.0,1,0.0,7.680309499846771e-05,False,0.00027317709755152463,True,0.056229527062737525,OpenBMI,1,7.680309499846771e-05,0,CROSS_SUBJECT_K4,6.693881005048752e-10,-0.0002307114191353321,-0.0004002666682936251,0.00020707758085336536,-0.00019313579832669348,-0.0003877337439917028,0.00019384695042390376,1,CROSS_SUBJECT_K4_GUARD,False,True,4.288112265271593e-08,3.552713678800501e-15,0.0005583236925303936,0.0,7.680309499846771e-05,30,0.0013658854877576232,0.125
9,1.504011433624275e-12,3.0457769639724575e-09,3.044272952538833e-09,1.0,1,0.0,7.771429955027997e-05,False,0.000262626470066607,True,0.05918238137273076,OpenBMI,1,7.771429955027997e-05,0,CROSS_SUBJECT_K4,3.6791443562833592e-06,-0.0002426695282338187,-0.0004931006697006524,0.00016458543541375548,-0.00025697346427477896,-0.0005791430012322962,0.00023480223899241537,2,CROSS_SUBJECT_K4_GUARD,False,True,2.7411990899395278e-08,1.7763568394002505e-15,0.00035272492095828056,0.0,7.771429955027997e-05,31,0.001313132350333035,0.2222222222222222
9,0.0,0.0,0.0,0.0,0,0.0,0.0,False,0.000267417379654944,True,0.0,OpenBMI,1,0.0,0,CROSS_SUBJECT_K4,-0.0001418271567672491,-0.0004342666652519256,-0.0006578702013939619,-0.0001418271567672491,-0.0004342666652519256,-0.0006578702013939619,0.0001840095064835623,0,CROSS_SUBJECT_K4_GUARD,False,True,0.0,0.0,0.0,0.0,0.0,32,0.0013370868982747197,0.0
9,1.698675200501043e-09,1.882868261304793e-08,1.7130007412546888e-08,1.0,1,0.0,0.00014869493315927684,False,0.00027212949935346843,True,0.10928248022544393,OpenBMI,1,0.00014869493315927684,0,CROSS_SUBJECT_K4,0.00012332081678323448,-8.119806443573907e-05,-0.00027273522573523223,0.000270524644292891,2.1505338736460544e-06,-0.0003763594140764326,0.00020046219287905842,4,CROSS_SUBJECT_K4_GUARD,False,True,1.6945814707014506e-07,0.0,0.0011396354530006647,0.0,0.00014869493315927684,33,0.001360647496767342,0.4444444444444444
8,7.9794846329571e-19,1.928472048717822e-09,1.9284720479198735e-09,1.0,1,0.0,6.971757102292031e-05,False,0.00027730471920222043,True,0.05028228241011635,OpenBMI,1,6.971757102292031e-05,0,CROSS_SUBJECT_K4,2.5265762815251946e-09,-0.00023189609055407345,-0.000648314249701798,0.00012420860002748668,-0.00022070869454182684,-0.0006774888606742024,0.00024970126105472445,1,CROSS_SUBJECT_K4_GUARD,False,True,1.5427776389742576e-08,0.0,0.0002212851250078529,0.0,6.971757102292031e-05,34,0.0013865235960111022,0.125
8,2.6783965670351684e-11,4.041724288583737e-09,4.014940322913385e-09,1.0,1,0.0,5.67354763916228e-05,False,0.0002666394226253033,True,0.04255595502946365,OpenBMI,1,5.67354763916228e-05,0,CROSS_SUBJECT_K4,1.4638023458246607e-05,-0.00032322172774001956,-0.0008058889070525765,0.00014857437054160982,-0.0003242709790356457,-0.0008601571898907423,0.00031193194445222616,2,CROSS_SUBJECT_K4_GUARD,False,True,3.2333794308669894e-08,0.0,0.0005699025932699442,0.0,5.67354763916228e-05,35,0.0013331971131265163,0.25
9,9.946916554315344e-12,6.64418653428811e-09,6.634239617733795e-09,1.0,1,0.0,0.0001083866081899032,False,0.0002721505938097835,True,0.07965193584376948,OpenBMI,1,0.0001083866081899032,0,CROSS_SUBJECT_K4,9.191036951960996e-06,-0.000183198120794259,-0.0005278982571326196,0.0002292600111104548,-0.0001975925697479397,-0.000644217652734369,0.0002820256049744785,3,CROSS_SUBJECT_K4_GUARD,False,True,5.979766370955986e-08,1.4210854715202004e-14,0.0005517053068615496,0.0,0.0001083866081899032,36,0.0013607529690489173,0.3333333333333333
9,0.0,0.0,0.0,0.0,0,0.0,0.0,False,0.00026082585100084543,True,0.0,OpenBMI,1,0.0,0,CROSS_SUBJECT_K4,-4.904581146547571e-06,-0.00027145742205902934,-0.0006855187239125371,-4.904581146547571e-06,-0.00027145742205902934,-0.0006855187239125371,0.00020381927606649697,0,CROSS_SUBJECT_K4_GUARD,False,True,0.0,0.0,0.0,0.0,0.0,37,0.0013041292550042272,0.0
9,2.231109075268023e-09,4.7725862373226846e-08,4.549475329795882e-08,1.0,1,0.0,0.00019588088616728783,False,0.00027188193053007126,True,0.14409261092518438,OpenBMI,1,0.00019588088616728783,0,CROSS_SUBJECT_K4,0.00012593460269272327,-3.607280450523831e-05,-0.00020083690469618887,0.00042956581455655396,9.390727791469544e-05,-0.000312604708597064,0.00022991352307144552,6,CROSS_SUBJECT_K4_GUARD,False,True,4.2953277556989633e-07,2.842170943040401e-14,0.002192826010286808,0.0,0.00019588088616728783,38,0.0013594096526503563,0.6666666666666666
8,5.402501779272484e-10,6.495639581771684e-09,5.9553894038444355e-09,1.0,1,0.0,7.871996058383957e-05,False,0.0002702560741454363,True,0.058255830758110555,OpenBMI,1,7.871996058383957e-05,0,CROSS_SUBJECT_K4,4.81512543046847e-05,-0.0002191186067648232,-0.0006968259112909436,0.00014816419570706785,-0.00016088660049717873,-0.0007976373890414834,0.0003206942055840045,4,CROSS_SUBJECT_K4_GUARD,False,True,5.196512020688715e-08,0.0,0.0006601248751394451,0.0,7.871996058383957e-05,39,0.0013512803707271814,0.5
8,1.2059507038808537e-11,1.0356038693259961e-08,1.0343979186221153e-08,1.0,1,0.0,8.750610140850767e-05,False,0.0002583259018138051,True,0.06774860809086028,OpenBMI,1,8.750610140850767e-05,0,CROSS_SUBJECT_K4,9.822222637012601e-06,-0.0003259565564803779,-0.0009166549425572157,0.00022488909598905593,-0.000323582993587479,-0.001008383696898818,0.00039265010855160654,2,CROSS_SUBJECT_K4_GUARD,False,True,8.284831665150705e-08,7.105427357601002e-15,0.0009467708296142519,0.0,8.750610140850767e-05,40,0.0012916295090690255,0.25
9,8.21242032711389e-11,8.437163856456209e-09,8.35503965318507e-09,1.0,1,0.0,0.00012021679140161723,False,0.00025076626334339384,True,0.09587955716116008,OpenBMI,1,0.00012021679140161723,0,CROSS_SUBJECT_K4,2.6032619643956423e-05,-0.0001689816708676517,-0.0004933736636303365,0.00025106401881203055,-0.00017074099741876125,-0.0005960029666312039,0.0002871553006116301,3,CROSS_SUBJECT_K4_GUARD,False,True,7.59344800371764e-08,7.105427357601002e-15,0.0006316445069387555,0.0,0.00012021679140161723,41,0.001253831316716969,0.3333333333333333
9,3.744618095296423e-18,7.074990593380903e-11,7.074990218919094e-11,1.0,1,0.0,9.649991625337861e-06,False,0.00024862904101610186,True,0.007762561916258933,OpenBMI,1,9.649991625337861e-06,0,CROSS_SUBJECT_K4,5.805304681416601e-09,-0.0003047794452868402,-0.0006705720443278551,2.5233888663933612e-05,-0.00029859947971999645,-0.0006750843022018671,0.00022829178487882018,1,CROSS_SUBJECT_K4_GUARD,False,True,6.367488758485251e-10,2.7755575615628914e-16,6.596923049073666e-05,0.0,9.649991625337861e-06,42,0.0012431452050805092,0.1111111111111111
9,3.408914039937372e-09,4.208261472626873e-08,3.867370068633136e-08,1.0,1,0.0,0.00017155751993414015,False,0.0002564175985753536,True,0.13381103394408744,OpenBMI,1,0.00017155751993414015,0,CROSS_SUBJECT_K4,0.0001283883029827848,-6.692137958452804e-06,-0.00011700497998390347,0.0003938139998354018,0.0001231144997291267,-0.00015035072283353657,0.0001719002320896834,6,CROSS_SUBJECT_K4_GUARD,False,True,3.7874352187827753e-07,0.0,0.0022076761815696955,0.0,0.00017155751993414015,43,0.0012820879928767681,0.6666666666666666
8,9.48271253187194e-11,5.176963746578167e-09,5.082136621259448e-09,1.0,1,0.0,7.703751180088148e-05,False,0.0002600257517769933,True,0.05925375565644083,OpenBMI,1,7.703751180088148e-05,0,CROSS_SUBJECT_K4,2.7093567041447386e-05,-0.000111979286884889,-0.0003615139867179096,0.00015935450210236013,-5.9307716583134606e-05,-0.00043207473936490715,0.00019893697754014283,4,CROSS_SUBJECT_K4_GUARD,False,True,4.1415709972625336e-08,0.0,0.0005376026383601129,0.0,7.703751180088148e-05,44,0.0013001287588849664,0.5
8,1.3183469593780472e-10,2.9542497337331497e-09,2.822415037795345e-09,1.0,1,0.0,6.37507691862993e-05,False,0.00026096629444509744,True,0.04885747358436075,OpenBMI,1,6.37507691862993e-05,0,CROSS_SUBJECT_K4,3.247580025345087e-05,-0.00012264052929822356,-0.0003085761854890734,0.00012923059694003314,-0.00010687325266189873,-0.00037296448135748506,0.00017620286962483078,3,CROSS_SUBJECT_K4_GUARD,False,True,2.3633999646222037e-08,1.7763568394002505e-15,0.0003707222640514374,0.0,6.37507691862993e-05,45,0.0013048314722254872,0.375
9,1.0418020612856793e-10,4.943280451641385e-09,4.839100245512817e-09,1.0,1,0.0,0.00010125390690518543,False,0.0002703369129449129,True,0.07490942010262441,OpenBMI,1,0.00010125390690518543,0,CROSS_SUBJECT_K4,2.602190215839073e-05,-9.18732985155657e-05,-0.00031754947849549353,0.00015714610344730318,-6.487099744845182e-05,-0.00036627482040785253,0.00017490221944171935,5,CROSS_SUBJECT_K4_GUARD,False,True,4.448951784752353e-08,7.105427357601002e-15,0.00043938340968452394,0.0,0.00010125390690518543,46,0.0013516845647245646,0.5555555555555556
9,2.9420160752025026e-10,2.3870413201620977e-08,2.3576211594100727e-08,1.0,1,0.0,0.00012124093336751685,False,0.00028484647627919913,True,0.08512721305260566,OpenBMI,1,0.00012124093336751685,0,CROSS_SUBJECT_K4,4.8937086830846965e-05,-5.040776159148663e-05,-0.00021777824440505356,0.00034709510509856045,7.0336798671633e-05,-0.0002617571153678,0.00016290640633087605,6,CROSS_SUBJECT_K4_GUARD,False,True,2.148337330254435e-07,1.4210854715202004e-14,0.0017719564493745565,0.0,0.00012124093336751685,47,0.0014242323813959956,0.6666666666666666
9,1.1190944837480288e-09,2.8550577013675138e-08,2.743148252992711e-08,1.0,1,0.0,0.00013594682968687266,False,0.00028312073554843665,True,0.09603452705329293,OpenBMI,1,0.00013594682968687266,0,CROSS_SUBJECT_K4,8.77831262187101e-05,-3.128113166894764e-05,-0.0002359642821829766,0.00040202285163104534,7.625113357789814e-05,-0.0003646699769888073,0.00019368782523088157,7,CROSS_SUBJECT_K4_GUARD,False,True,2.56955217992072e-07,2.842170943040401e-14,0.0018901150906458497,0.0,0.00013594682968687266,48,0.0014156036777421832,0.7777777777777778
8,3.2684240636530993e-16,7.316500877374565e-11,7.316468193133929e-11,1.0,1,0.0,6.960426617297344e-06,False,0.0002745898673310876,True,0.005069689340652026,OpenBMI,1,6.960426617297344e-06,0,CROSS_SUBJECT_K4,5.1134520617779344e-08,-0.00013008946552872658,-0.0002741214993875474,2.353010859224014e-05,-0.0001257851836271584,-0.00028424191987141967,0.00010460372868692502,2,CROSS_SUBJECT_K4_GUARD,False,True,5.853201812122677e-10,1.1102230246251565e-16,8.40806751511991e-05,0.0,6.960426617297344e-06,49,0.001372949336655438,0.25
8,1.5884120407871904e-10,1.7143364061666944e-08,1.6984522857588225e-08,1.0,1,0.0,0.00011568229092517868,False,0.0002733645495027304,True,0.08463591283918344,OpenBMI,1,0.00011568229092517868,0,CROSS_SUBJECT_K4,3.564729559002444e-05,-0.0001431917044101283,-0.0003449325158726424,0.00034642976243048906,-0.00013115139154251665,-0.0005133082158863544,0.0002623105829115957,2,CROSS_SUBJECT_K4_GUARD,False,True,1.3714689828248083e-07,1.4210854715202004e-14,0.0011855470947921276,0.0,0.00011568229092517868,50,0.0013668227475136518,0.25
9,1.8610969709786929e-10,2.460615267096955e-09,2.2745055699990857e-09,1.0,1,0.0,7.205168367363513e-05,False,0.000265325466170907,True,0.05431192468138259,OpenBMI,1,7.205168367363513e-05,0,CROSS_SUBJECT_K4,3.9777314668754116e-05,-8.778319897828624e-05,-0.0003186996909789741,9.647758270148188e-05,-6.025783659424633e-05,-0.0003490335657261312,0.00015615017036907375,5,CROSS_SUBJECT_K4_GUARD,False,True,2.2145538736140225e-08,0.0,0.0003073530679102987,0.0,7.205168367363513e-05,51,0.001326627330854535,0.5555555555555556
9,8.524314587532444e-11,2.8577895605508274e-08,2.849265245963295e-08,1.0,1,0.0,0.00013541556836571544,False,0.0002580530708655715,True,0.10495172013376888,OpenBMI,1,0.00013541556836571544,0,CROSS_SUBJECT_K4,2.225563548563514e-05,-0.00013403951015789062,-0.0004956149496138096,0.0003987753880210221,-9.266536835639272e-06,-0.0005925931036472321,0.00027799143572337925,5,CROSS_SUBJECT_K4_GUARD,False,True,2.57201065778645e-07,0.0,0.0018993457779288292,0.0,0.00013541556836571544,52,0.0012902653543278575,0.5555555555555556
9,1.9335448797619392e-09,1.0833756647343762e-07,1.0640402159367568e-07,1.0,1,0.0,0.00025150575675070286,False,0.00025829793885350226,True,0.19474081587104594,OpenBMI,1,0.00025150575675070286,0,CROSS_SUBJECT_K4,6.711041351081803e-05,8.643745786685031e-06,-9.454828250454739e-05,0.0005545359454117715,0.0002312672877451405,-0.0002765049575828016,0.00025169027503579855,8,CROSS_SUBJECT_K4_GUARD,False,True,9.750381195772206e-07,0.0,0.0038768022786825895,0.0,0.00025150575675070286,53,0.0012914896942675114,0.8888888888888888
8,1.3881052557396245e-11,1.543016381333473e-09,1.5291353287760767e-09,1.0,1,0.0,5.253333074506372e-05,False,0.00024180961772799492,True,0.04345015821840225,OpenBMI,1,5.253333074506372e-05,0,CROSS_SUBJECT_K4,1.053795131156221e-05,-0.00013153813779354095,-0.00027420552214607596,0.00010946479596896097,-0.00011354819434927776,-0.0002607189817354083,0.0001275642280234024,2,CROSS_SUBJECT_K4_GUARD,False,True,1.2344130162489364e-08,8.881784197001252e-16,0.00023497286019846797,0.0,5.253333074506372e-05,54,0.0012090480886399746,0.25
8,2.624279699797727e-12,5.095671107291366e-10,5.069428310293389e-10,1.0,1,0.0,1.8607379388413392e-05,False,0.0002455080859363079,True,0.01515826195088393,OpenBMI,1,1.8607379388413392e-05,0,CROSS_SUBJECT_K4,4.581946996040642e-06,-0.0001268436899408698,-0.0003608263796195388,5.230470560491085e-05,-0.00012453162344172597,-0.0003817701945081353,0.00015355802315752953,2,CROSS_SUBJECT_K4_GUARD,False,True,4.0765355535654635e-09,1.3322676295501878e-15,0.00021907707559876144,0.0,1.8607379388413392e-05,55,0.0012275404296815395,0.25
9,3.282821199124611e-14,8.906957116305847e-11,8.903674295106722e-11,1.0,1,0.0,1.0467915672052186e-05,False,0.00025086901150643824,True,0.00834532380798538,OpenBMI,1,1.0467915672052186e-05,0,CROSS_SUBJECT_K4,5.434903869172558e-07,-4.4830765546066687e-05,-0.00010648924944689497,2.8305063096922822e-05,-3.928225487470627e-05,-9.777319792192429e-05,4.032488868688233e-05,2,CROSS_SUBJECT_K4_GUARD,False,True,8.016260433230116e-10,1.1102230246251565e-16,7.656627713004127e-05,0.0,1.0467915672052186e-05,56,0.0012543450575321913,0.2222222222222222
9,4.960865607195331e-10,6.334682112196788e-09,5.838595551477255e-09,1.0,1,0.0,7.995144551387057e-05,False,0.00024190454278141262,True,0.06610164868719766,OpenBMI,1,7.995144551387057e-05,0,CROSS_SUBJECT_K4,6.681900413241237e-05,-5.060499825049192e-05,-0.00017931075126398355,0.00015076607814989984,2.5905808797688223e-05,-0.00017841259250417352,9.695364133222029e-05,5,CROSS_SUBJECT_K4_GUARD,False,True,5.701213723341425e-08,0.0,0.0007130831363610923,0.0,7.995144551387057e-05,57,0.001209522713907063,0.5555555555555556
9,5.101645772498387e-10,1.0986364706866425e-08,1.0476200129616586e-08,1.0,1,0.0,8.448412700090557e-05,False,0.00024232831783592703,True,0.06972699497555804,OpenBMI,1,8.448412700090557e-05,0,CROSS_SUBJECT_K4,6.463252793764696e-05,-2.664195744728204e-05,-0.00013219696120359004,0.000165749981533736,4.8533169319853187e-05,-0.00019208087178412825,0.00011286915832897648,6,CROSS_SUBJECT_K4_GUARD,False,True,9.887728680268992e-08,7.105427357601002e-15,0.0011703644413501024,0.0,8.448412700090557e-05,58,0.001211641589179635,0.6666666666666666
8,5.371416419291952e-12,5.614257669872558e-11,5.0771160279433625e-11,1.0,1,0.0,7.181160981417634e-06,False,0.00024811578914523124,True,0.005788556227039818,OpenBMI,1,7.181160981417634e-06,0,CROSS_SUBJECT_K4,6.555252184625715e-06,-9.940380550688133e-05,-0.00026487925788387656,1.5703913959441707e-05,-9.547987428959459e-05,-0.000262380694039166,9.05715351109393e-05,2,CROSS_SUBJECT_K4_GUARD,False,True,4.4914100216786323e-10,3.885780586188048e-16,6.252835009945557e-05,0.0,7.181160981417634e-06,59,0.0012405789457261562,0.25
8,4.1568869874053505e-11,3.60722851588946e-09,3.5656596460154066e-09,1.0,1,0.0,5.1408485887805e-05,False,0.0002548785647377372,True,0.04033959147620191,OpenBMI,1,5.1408485887805e-05,0,CROSS_SUBJECT_K4,1.8235979950986803e-05,-9.322524419985712e-05,-0.0002546992909628898,0.00015837678802199662,-8.385958062717691e-05,-0.0003255482588429004,0.00015529764641541988,3,CROSS_SUBJECT_K4_GUARD,False,True,2.885782990347252e-08,1.7763568394002505e-15,0.0005613418761640787,0.0,5.1408485887805e-05,60,0.001274392823688686,0.375
9,4.485073423765584e-11,4.058402502948866e-09,4.01355176871121e-09,1.0,1,0.0,8.047188021009788e-05,False,0.00026467957068234684,True,0.060807020354945035,OpenBMI,1,8.047188021009788e-05,0,CROSS_SUBJECT_K4,2.00912072614301e-05,-9.179133485304192e-05,-0.0002816880587488413,0.0001505707623437047,-7.231373456306756e-05,-0.0003207685658708215,0.00015735914348624647,4,CROSS_SUBJECT_K4_GUARD,False,True,3.652562696743189e-08,0.0,0.0004538908542599529,0.0,8.047188021009788e-05,61,0.001323397853411734,0.4444444444444444
9,5.927957569262787e-10,2.867644433024452e-08,2.8083648573318243e-08,1.0,1,0.0,0.00013808938092552125,False,0.0002574431011453271,True,0.1072775928437636,OpenBMI,1,0.00013808938092552125,0,CROSS_SUBJECT_K4,6.148451939225197e-05,-8.001920650713146e-05,-0.00034809333737939596,0.0003689038858283311,4.8901172704063356e-05,-0.00045901042176410556,0.00022616515343543142,6,CROSS_SUBJECT_K4_GUARD,False,True,2.580879936431302e-07,0.0,0.0018689916469156742,0.0,0.00013808938092552125,62,0.0012872155057266355,0.6666666666666666
9,1.242562497338895e-09,1.5278530440809845e-08,1.403596794347095e-08,1.0,1,0.0,9.912654059007764e-05,False,0.00025375762488693,True,0.0781269454537547,OpenBMI,1,9.912654059007764e-05,0,CROSS_SUBJECT_K4,9.110139217227697e-05,-1.3095473150315229e-05,-8.62012238940224e-05,0.00021327912691049278,8.353035082109272e-05,-0.0001367750228382647,0.00010188248415943235,7,CROSS_SUBJECT_K4_GUARD,False,True,1.3750678817814332e-07,1.4210854715202004e-14,0.0013871837873011827,0.0,9.912654059007764e-05,63,0.00126878812443465,0.7777777777777778
8,2.5230697739409003e-11,5.926446555726272e-10,5.674139578332182e-10,1.0,1,0.0,2.056354787782766e-05,False,0.0002464793156832457,True,0.016685820325997813,OpenBMI,1,2.056354787782766e-05,0,CROSS_SUBJECT_K4,1.4207236745278351e-05,-9.195128222927451e-05,-0.0002682967169675976,6.253825995372608e-05,-7.798474689479917e-05,-0.0002961732097901404,0.0001058595662470907,2,CROSS_SUBJECT_K4_GUARD,False,True,4.741156800491808e-09,4.440892098500626e-16,0.00023055693600326777,0.0,2.056354787782766e-05,64,0.0012323965784162283,0.25
8,9.84782255741834e-11,2.445097679881769e-09,2.3466194543075858e-09,1.0,1,0.0,5.3336007113102823e-05,False,0.0002407524036243558,True,0.044307767075358134,OpenBMI,1,5.3336007113102823e-05,0,CROSS_SUBJECT_K4,2.289015901624225e-05,-5.694309948012233e-05,-0.00019597088976297528,8.706738299224526e-05,-2.554637467255816e-05,-0.00023571509518660605,0.00010617328371154144,4,CROSS_SUBJECT_K4_GUARD,False,True,1.9560781439054153e-08,0.0,0.0003667435375973582,0.0,5.3336007113102823e-05,65,0.001203762018121779,0.5
9,3.108899188866757e-18,7.683228359089966e-11,7.683228048200047e-11,1.0,1,0.0,9.819755177886691e-06,False,0.0002440743148326874,True,0.008046528930844787,OpenBMI,1,9.819755177886691e-06,0,CROSS_SUBJECT_K4,5.289621185511351e-09,-7.540691876783967e-05,-0.00024264318926725537,2.629620757943485e-05,-7.056680624373257e-05,-0.00023421649530064315,8.189307118300349e-05,1,CROSS_SUBJECT_K4_GUARD,False,True,6.914906425237177e-10,1.1102230246251565e-16,7.040411583147943e-05,0.0,9.819755177886691e-06,66,0.0012203715741634369,0.1111111111111111
9,6.957625014319957e-12,1.100548185917205e-08,1.099852423415773e-08,1.0,1,0.0,9.273138857679442e-05,False,0.00024005910381674767,True,0.07725713135010465,OpenBMI,1,9.273138857679442e-05,0,CROSS_SUBJECT_K4,7.913193257991225e-06,-0.00016664020949974656,-0.0003562038764357567,0.0003131976700387895,-0.00010196499351877719,-0.0003514887939672917,0.00017663391190581024,2,CROSS_SUBJECT_K4_GUARD,False,True,9.904933051529952e-08,7.105427357601002e-15,0.0010681308340281248,0.0,9.273138857679442e-05,67,0.0012002955190837383,0.2222222222222222
9,2.629511330898282e-10,4.867801273178429e-09,4.604850140088601e-09,1.0,1,0.0,9.16415810934268e-05,False,0.00023467878345400097,True,0.0780995876530861,OpenBMI,1,9.16415810934268e-05,0,CROSS_SUBJECT_K4,4.8647303628968075e-05,-5.646360295941122e-05,-0.0001974527258425951,0.00015074550174176693,2.5514213120914064e-05,-0.0001116751809604466,7.544997788500041e-05,6,CROSS_SUBJECT_K4_GUARD,False,True,4.3810203465000086e-08,7.105427357601002e-15,0.0004780582676175982,0.0,9.16415810934268e-05,68,0.0011733939172700047,0.6666666666666666
9,3.675712709499837e-18,1.0583926096652263e-10,1.0583925729080992e-10,1.0,1,0.0,1.3000018043385353e-05,False,0.00024302091915160418,True,0.010698682309958287,OpenBMI,2,1.3000018043385353e-05,0,CROSS_SUBJECT_K4,5.751644494011998e-09,-6.851596845081076e-05,-0.00021922189625911415,3.086346259806305e-05,-6.334287900244817e-05,-0.00020613209926523268,7.936303882161155e-05,1,CROSS_SUBJECT_K4_GUARD,False,True,9.525529254261755e-10,4.440892098500626e-16,7.325955084525049e-05,0.0,1.3000018043385353e-05,69,0.0012151045957580209,0.1111111111111111
9,1.008258060375411e-11,8.493903358441912e-09,8.483820777838158e-09,1.0,1,0.0,7.849399116821587e-05,False,0.00024380616378039122,True,0.06439048951930473,OpenBMI,2,7.849399116821587e-05,0,CROSS_SUBJECT_K4,9.52592381509021e-06,-0.00013077883340884,-0.00029374516452662647,0.0002662600018084049,-6.882064917590469e-05,-0.0002811028971336782,0.0001613928034203127,3,CROSS_SUBJECT_K4_GUARD,False,True,7.644512578508511e-08,0.0,0.0009738967637531459,0.0,7.849399116821587e-05,70,0.001219030818901956,0.3333333333333333
9,6.251556494696331e-10,8.682391694492253e-09,8.05723604502262e-09,1.0,1,0.0,8.685178909217939e-05,False,0.0002459244569763541,True,0.0706329009810767,OpenBMI,2,8.685178909217939e-05,0,CROSS_SUBJECT_K4,5.665163553203456e-05,-3.114785431534983e-05,-0.00012378423707559705,0.00017497266526333988,4.899584746453911e-05,-0.0001354827982140705,9.14096090127714e-05,7,CROSS_SUBJECT_K4_GUARD,False,True,7.814151814500292e-08,7.105427357601002e-15,0.0008997099939733744,0.0,8.685178909217939e-05,71,0.0012296222848817706,0.7777777777777778
