task,dataset,fold,lr,optimizer_step,BA,macro_F1,accuracy,XS_BA,XS_macro_F1,XS_accuracy,delta_BA,delta_BA_pp,dW_norm,db_norm,residual_head_norm,loss
OpenBMI_MI,OpenBMI,1,1e-05,4,0.81,0.8062744155005457,0.81,0.81,0.8062744155005457,0.81,0.0,0.0,0.0004138192452955991,3.388984623597935e-05,0.0004152046356375583,0.18735119700431824
OpenBMI_MI,OpenBMI,1,1e-05,8,0.81,0.8062744155005457,0.81,0.81,0.8062744155005457,0.81,0.0,0.0,0.0007338243303820491,3.7364239688031375e-05,0.0007347749548454461,0.21345305442810059
OpenBMI_MI,OpenBMI,1,1e-05,16,0.81,0.8062744155005457,0.81,0.81,0.8062744155005457,0.81,0.0,0.0,0.0014667384093627334,4.842717680730857e-05,0.0014675376495863564,0.20750635862350464
OpenBMI_MI,OpenBMI,1,1e-05,32,0.81,0.8062744155005457,0.81,0.81,0.8062744155005457,0.81,0.0,0.0,0.0029293689876794815,1.2539770068542566e-05,0.002929395827096721,0.2055109441280365
OpenBMI_MI,OpenBMI,1,1e-05,64,0.8116666666666666,0.8079676160517101,0.8116666666666666,0.81,0.8062744155005457,0.81,0.0016666666666665941,0.1666666666666594,0.006004677154123783,0.00010915417806245387,0.006005669185015487,0.2167189121246338
OpenBMI_MI,OpenBMI,2,3e-06,0,0.805,0.7944971228059886,0.805,0.805,0.7944971228059886,0.805,0.0,0.0,0.0,0.0,0.0,
OpenBMI_MI,OpenBMI,2,3e-06,1,0.805,0.7944971228059886,0.805,0.805,0.7944971228059886,0.805,0.0,0.0,4.79996160720475e-05,4.242589511704864e-06,4.8186748269921565e-05,0.1192278116941452
OpenBMI_MI,OpenBMI,2,3e-06,2,0.805,0.7944971228059886,0.805,0.805,0.7944971228059886,0.805,0.0,0.0,8.63755849422887e-05,7.766810995235574e-06,8.6724074092251e-05,0.10366567969322205
OpenBMI_MI,OpenBMI,2,3e-06,4,0.805,0.7944971228059886,0.805,0.805,0.7944971228059886,0.805,0.0,0.0,0.0001614415814401582,1.5563338820356876e-05,0.00016219001736585533,0.11771964281797409
OpenBMI_MI,OpenBMI,2,3e-06,8,0.805,0.7944971228059886,0.805,0.805,0.7944971228059886,0.805,0.0,0.0,0.00029920320957899094,3.0669918487546965e-05,0.00030077101675926544,0.13909050822257996
OpenBMI_MI,OpenBMI,2,3e-06,16,0.805,0.7944971228059886,0.805,0.805,0.7944971228059886,0.805,0.0,0.0,0.0005618911818601191,5.9550995501922444e-05,0.0005650380706796945,0.13557720184326172
OpenBMI_MI,OpenBMI,2,3e-06,32,0.805,0.7944971228059886,0.805,0.805,0.7944971228059886,0.805,0.0,0.0,0.0010957281338050961,0.0001133965197368525,0.001101580189500714,0.12923985719680786
OpenBMI_MI,OpenBMI,2,3e-06,64,0.805,0.7944971228059886,0.805,0.805,0.7944971228059886,0.805,0.0,0.0,0.002115996088832617,0.00021092694078106433,0.002126482923115582,0.09855794906616211
OpenBMI_MI,OpenBMI,2,1e-05,0,0.805,0.7944971228059886,0.805,0.805,0.7944971228059886,0.805,0.0,0.0,0.0,0.0,0.0,
OpenBMI_MI,OpenBMI,2,1e-05,1,0.805,0.7944971228059886,0.805,0.805,0.7944971228059886,0.805,0.0,0.0,0.00015999872994143516,1.4141964129521511e-05,0.00016062250381659778,0.1192278116941452
OpenBMI_MI,OpenBMI,2,1e-05,2,0.805,0.7944971228059886,0.805,0.805,0.7944971228059886,0.805,0.0,0.0,0.00028791502700187266,2.5891098630381748e-05,0.00028907682674641567,0.1036568358540535
OpenBMI_MI,OpenBMI,2,1e-05,4,0.805,0.7944971228059886,0.805,0.805,0.7944971228059886,0.805,0.0,0.0,0.0005380973452702165,5.188369323150255e-05,0.0005405928880499588,0.11768689751625061
OpenBMI_MI,OpenBMI,2,1e-05,8,0.805,0.7944971228059886,0.805,0.805,0.7944971228059886,0.805,0.0,0.0,0.000997085589915514,0.00010221597767667845,0.0010023112189881782,0.13899734616279602
OpenBMI_MI,OpenBMI,2,1e-05,16,0.805,0.7944971228059886,0.805,0.805,0.7944971228059886,0.805,0.0,0.0,0.0018705626716837287,0.00019813072867691517,0.001881026447007754,0.13543713092803955
OpenBMI_MI,OpenBMI,2,1e-05,32,0.8066666666666666,0.7962176478944168,0.8066666666666666,0.805,0.7944971228059886,0.805,0.0016666666666665941,0.1666666666666594,0.0036365201231092215,0.0003749542811419815,0.003655799408983623,0.129025399684906
OpenBMI_MI,OpenBMI,2,1e-05,64,0.8083333333333332,0.7979619867174074,0.8083333333333332,0.805,0.7944971228059886,0.805,0.0033333333333331883,0.3333333333333188,0.006963364779949188,0.0006835681851953268,0.006996836036555955,0.09801556915044785
OpenBMI_MI,OpenBMI,3,3e-06,0,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.0,0.0,0.0,0.0,0.0,
OpenBMI_MI,OpenBMI,3,3e-06,1,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.0,0.0,4.799988164450042e-05,4.242639079166111e-06,4.818701717519062e-05,0.14539270102977753
OpenBMI_MI,OpenBMI,3,3e-06,2,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.0,0.0,8.81691521499306e-05,8.46501916385023e-06,8.857457840871704e-05,0.1419094055891037
OpenBMI_MI,OpenBMI,3,3e-06,4,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.0,0.0,0.0001618714741198346,1.6871432308107615e-05,0.00016274833136427342,0.14495497941970825
OpenBMI_MI,OpenBMI,3,3e-06,8,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.0,0.0,0.0003048691723961383,3.2844458473846316e-05,0.00030663328379343705,0.15492796897888184
OpenBMI_MI,OpenBMI,3,3e-06,16,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.0,0.0,0.0005842352984473109,6.460800068452954e-05,0.0005877967996716813,0.17912642657756805
OpenBMI_MI,OpenBMI,3,3e-06,32,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.0,0.0,0.0011288473615422845,0.00012604592484422028,0.0011358626417092923,0.14853359758853912
OpenBMI_MI,OpenBMI,3,3e-06,64,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.0,0.0,0.0022727111354470253,0.00025527249090373516,0.002287002393920283,0.15721777081489563
OpenBMI_MI,OpenBMI,3,1e-05,0,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.0,0.0,0.0,0.0,0.0,
OpenBMI_MI,OpenBMI,3,1e-05,1,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.0,0.0,0.00015999960305634886,1.4142131476546638e-05,0.00016062338827483726,0.14539270102977753
OpenBMI_MI,OpenBMI,3,1e-05,2,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.0,0.0,0.0002938696416094899,2.8215732527314685e-05,0.0002952210931179258,0.1418861746788025
OpenBMI_MI,OpenBMI,3,1e-05,4,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.0,0.0,0.0005394160398282111,5.623304605251178e-05,0.0005423392107272847,0.14490139484405518
OpenBMI_MI,OpenBMI,3,1e-05,8,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.0,0.0,0.0010152362519875169,0.0001094210529117845,0.0010211158671619908,0.15479676425457
OpenBMI_MI,OpenBMI,3,1e-05,16,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.0,0.0,0.0019425341160967946,0.00021499567083083093,0.0019543955409987903,0.17884831130504608
OpenBMI_MI,OpenBMI,3,1e-05,32,0.8283333333333335,0.8254860915893557,0.8283333333333335,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.0016666666666667052,0.16666666666667052,0.0037399122957140207,0.00041792530100792646,0.0037631908717012325,0.14819997549057007
OpenBMI_MI,OpenBMI,3,1e-05,64,0.8283333333333335,0.8254860915893557,0.8283333333333335,0.8266666666666668,0.8239289128509834,0.8266666666666668,0.0016666666666667052,0.16666666666667052,0.007474109530448914,0.0008398385252803564,0.007521146323645908,0.156149223446846
OpenBMI_MI,OpenBMI,4,3e-06,0,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.0,0.0,0.0,0.0,0.0,
OpenBMI_MI,OpenBMI,4,3e-06,1,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.0,0.0,4.7999674279708415e-05,4.242632712703198e-06,4.818681005516967e-05,0.18673929572105408
OpenBMI_MI,OpenBMI,4,3e-06,2,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.0,0.0,8.285408694064245e-05,8.461718607577495e-06,8.328505510931334e-05,0.19202300906181335
OpenBMI_MI,OpenBMI,4,3e-06,4,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.0,0.0,0.00013082573423162103,1.0206020306213759e-05,0.00013122322807999193,0.1642749011516571
OpenBMI_MI,OpenBMI,4,3e-06,8,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.0,0.0,0.00020708715601358563,1.275178601645166e-05,0.00020747939230777722,0.16941460967063904
OpenBMI_MI,OpenBMI,4,3e-06,16,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.0,0.0,0.0003955729480367154,3.4079985198332e-05,0.0003970382885939043,0.2047530561685562
OpenBMI_MI,OpenBMI,4,3e-06,32,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.0,0.0,0.0007483516819775105,7.261409336933866e-05,0.0007518663754114955,0.1907566785812378
OpenBMI_MI,OpenBMI,4,3e-06,64,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.0,0.0,0.0014343084767460823,0.00013643187412526459,0.0014407825869099747,0.21105949580669403
OpenBMI_MI,OpenBMI,4,1e-05,0,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.0,0.0,0.0,0.0,0.0,
OpenBMI_MI,OpenBMI,4,1e-05,1,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.0,0.0,0.0001599989045644179,1.4142108739179093e-05,0.00016062269049360513,0.18673929572105408
OpenBMI_MI,OpenBMI,4,1e-05,2,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.0,0.0,0.00027613635757006705,2.82002984022256e-05,0.00027757259375168597,0.1920163929462433
OpenBMI_MI,OpenBMI,4,1e-05,4,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.0,0.0,0.0004358013393357396,3.387075412319973e-05,0.0004371155858027699,0.16425637900829315
OpenBMI_MI,OpenBMI,4,1e-05,8,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.0,0.0,0.000689406821038574,4.189822357147932e-05,0.0006906788153932028,0.16937954723834991
OpenBMI_MI,OpenBMI,4,1e-05,16,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.0,0.0,0.0013152755564078689,0.00011225015623494983,0.0013200567741043564,0.20471428334712982
OpenBMI_MI,OpenBMI,4,1e-05,32,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.7516666666666666,0.7463215085809177,0.7516666666666666,0.0,0.0,0.002479114104062319,0.00023683070321567357,0.002490400675181876,0.19058413803577423
OpenBMI_MI,OpenBMI,4,1e-05,64,0.75,0.7444773672477859,0.75,0.7516666666666666,0.7463215085809177,0.7516666666666666,-0.0016666666666665941,-0.1666666666666594,0.004710907582193613,0.00043090240797027946,0.00473057365793662,0.21102210879325867
OpenBMI_SSVEP,OpenBMI,0,3e-06,0,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.0,0.0,0.0,0.0,0.0,
OpenBMI_SSVEP,OpenBMI,0,3e-06,1,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.0,0.0,6.784385186620057e-05,5.996822892484488e-06,6.810837041690832e-05,0.0005187722854316235
OpenBMI_SSVEP,OpenBMI,0,3e-06,2,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.0,0.0,0.00012337313091848046,8.468248779536225e-06,0.00012366341686214494,0.0007996225031092763
OpenBMI_SSVEP,OpenBMI,0,3e-06,4,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.0,0.0,0.00021541463502217084,1.4517117051582318e-05,0.00021590324608311106,0.0022240791004151106
OpenBMI_SSVEP,OpenBMI,0,3e-06,8,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.0,0.0,0.00038487411802634597,2.4696511900401674e-05,0.0003856656640493218,0.0005758525803685188
OpenBMI_SSVEP,OpenBMI,0,3e-06,16,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.0,0.0,0.0007306415936909616,4.2651008698157966e-05,0.0007318854056300334,0.0007123108953237534
OpenBMI_SSVEP,OpenBMI,0,3e-06,32,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.0,0.0,0.0014257595175877213,8.708702807780355e-05,0.0014284167292675468,0.0003969121025875211
OpenBMI_SSVEP,OpenBMI,0,3e-06,64,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.0,0.0,0.002724532736465335,0.00015051057562232018,0.0027286868756684866,0.0007587539148516953
OpenBMI_SSVEP,OpenBMI,0,1e-05,0,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.0,0.0,0.0,0.0,0.0,
OpenBMI_SSVEP,OpenBMI,0,1e-05,1,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.0,0.0,0.00022614617773797363,1.9989411157439463e-05,0.00022702790635495965,0.0005187722854316235
OpenBMI_SSVEP,OpenBMI,0,1e-05,2,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.0,0.0,0.0004112359893042594,2.8226593713043258e-05,0.00041220356559798727,0.0007991917082108557
OpenBMI_SSVEP,OpenBMI,0,1e-05,4,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.0,0.0,0.0007179613457992673,4.838808672502637e-05,0.0007195900923434145,0.002222807379439473
OpenBMI_SSVEP,OpenBMI,0,1e-05,8,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.0,0.0,0.0012825112789869308,8.230061212088913e-05,0.0012851492409382524,0.0005738611798733473
OpenBMI_SSVEP,OpenBMI,0,1e-05,16,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.0,0.0,0.0024337819777429104,0.00014199830184224993,0.0024379208832347853,0.0007080733776092529
OpenBMI_SSVEP,OpenBMI,0,1e-05,32,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.0,0.0,0.004744381178170443,0.00028893750277347863,0.004753171324945791,0.0003920616290997714
OpenBMI_SSVEP,OpenBMI,0,1e-05,64,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.9566666666666667,0.9567493067876359,0.9566666666666667,0.0,0.0,0.00903514213860035,0.0004934638272970915,0.009048607628445516,0.0007419835892505944
OpenBMI_SSVEP,OpenBMI,1,3e-06,0,0.96,0.9598281473583327,0.96,0.96,0.9598281473583327,0.96,0.0,0.0,0.0,0.0,0.0,
OpenBMI_SSVEP,OpenBMI,1,3e-06,1,0.96,0.9598281473583327,0.96,0.96,0.9598281473583327,0.96,0.0,0.0,6.78796277497895e-05,5.999835593684111e-06,6.814427261774266e-05,0.006760375574231148
OpenBMI_SSVEP,OpenBMI,1,3e-06,2,0.96,0.9598281473583327,0.96,0.96,0.9598281473583327,0.96,0.0,0.0,0.00011757309403037652,9.099380804400425e-06,0.00011792468431545302,0.006207230966538191
OpenBMI_SSVEP,OpenBMI,1,3e-06,4,0.96,0.9598281473583327,0.96,0.96,0.9598281473583327,0.96,0.0,0.0,0.00021691794972866774,1.806387626857031e-05,0.00021766878632531364,0.007331782020628452
OpenBMI_SSVEP,OpenBMI,1,3e-06,8,0.96,0.9598281473583327,0.96,0.96,0.9598281473583327,0.96,0.0,0.0,0.0004096899356227368,3.4473468986107036e-05,0.00041113776695226906,0.006831794045865536
OpenBMI_SSVEP,OpenBMI,1,3e-06,16,0.96,0.9598281473583327,0.96,0.96,0.9598281473583327,0.96,0.0,0.0,0.0007807233487255871,6.924022454768419e-05,0.000783787698258086,0.007934830151498318
OpenBMI_SSVEP,OpenBMI,1,3e-06,32,0.96,0.9598281473583327,0.96,0.96,0.9598281473583327,0.96,0.0,0.0,0.0015074573457241058,0.00014022340474184602,0.0015139650763524772,0.013455739244818687
OpenBMI_SSVEP,OpenBMI,1,3e-06,64,0.96,0.9598281473583327,0.96,0.96,0.9598281473583327,0.96,0.0,0.0,0.0030003166757524014,0.00029253188404254615,0.0030145439220517953,0.011187621392309666
OpenBMI_SSVEP,OpenBMI,1,1e-05,0,0.96,0.9598281473583327,0.96,0.96,0.9598281473583327,0.96,0.0,0.0,0.0,0.0,0.0,
OpenBMI_SSVEP,OpenBMI,1,1e-05,1,0.96,0.9598281473583327,0.96,0.96,0.9598281473583327,0.96,0.0,0.0,0.0002262654306832701,1.9999451978947036e-05,0.00022714758022427601,0.006760375574231148
OpenBMI_SSVEP,OpenBMI,1,1e-05,2,0.96,0.9598281473583327,0.96,0.96,0.9598281473583327,0.96,0.0,0.0,0.00039190208190120757,3.0328370485221967e-05,0.00039307385038283795,0.006205105222761631
OpenBMI_SSVEP,OpenBMI,1,1e-05,4,0.96,0.9598281473583327,0.96,0.96,0.9598281473583327,0.96,0.0,0.0,0.0007229978800751269,6.0201298765605316e-05,0.0007254999179642912,0.007321249693632126
OpenBMI_SSVEP,OpenBMI,1,1e-05,8,0.96,0.9598281473583327,0.96,0.96,0.9598281473583327,0.96,0.0,0.0,0.0013651957269757986,0.0001148570008808747,0.0013700187968069375,0.006809815764427185
OpenBMI_SSVEP,OpenBMI,1,1e-05,16,0.96,0.9598281473583327,0.96,0.96,0.9598281473583327,0.96,0.0,0.0,0.002599742729216814,0.00023044944100547582,0.002609936628153148,0.007885566912591457
OpenBMI_SSVEP,OpenBMI,1,1e-05,32,0.96,0.9598281473583327,0.96,0.96,0.9598281473583327,0.96,0.0,0.0,0.005010826978832483,0.00046545438817702234,0.00503239851355879,0.013331078924238682
OpenBMI_SSVEP,OpenBMI,1,1e-05,64,0.9616666666666666,0.9615862225690934,0.9616666666666668,0.96,0.9598281473583327,0.96,0.0016666666666665941,0.1666666666666594,0.00992807000875473,0.0009650685242377222,0.00997486497929719,0.01101007405668497
OpenBMI_SSVEP,OpenBMI,2,3e-06,0,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.0,0.0,0.0,0.0,0.0,
OpenBMI_SSVEP,OpenBMI,2,3e-06,1,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.0,0.0,6.788050814066082e-05,5.999955646984745e-06,6.81451601597656e-05,0.012688055634498596
OpenBMI_SSVEP,OpenBMI,2,3e-06,2,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.0,0.0,0.0001228273322340101,1.1834488759632222e-05,0.00012339614527174565,0.02488514967262745
OpenBMI_SSVEP,OpenBMI,2,3e-06,4,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.0,0.0,0.0002223237243015319,2.0452642274904065e-05,0.00022326251132540986,0.020266231149435043
OpenBMI_SSVEP,OpenBMI,2,3e-06,8,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.0,0.0,0.00040006922790780663,3.726634167833254e-05,0.00040180115398146226,0.01826358586549759
OpenBMI_SSVEP,OpenBMI,2,3e-06,16,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.0,0.0,0.0007585679413750768,7.386365905404091e-05,0.0007621556020989897,0.011745240539312363
OpenBMI_SSVEP,OpenBMI,2,3e-06,32,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.0,0.0,0.0015293593751266599,0.00015421015268657357,0.0015371144620617632,0.019827382639050484
OpenBMI_SSVEP,OpenBMI,2,3e-06,64,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.0,0.0,0.002980641322210431,0.00030336171039380133,0.0029960392218730046,0.017800413072109222
OpenBMI_SSVEP,OpenBMI,2,1e-05,0,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.0,0.0,0.0,0.0,0.0,
OpenBMI_SSVEP,OpenBMI,2,1e-05,1,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.0,0.0,0.00022626834106631577,1.9999852156615816e-05,0.00022715051453868444,0.012688055634498596
OpenBMI_SSVEP,OpenBMI,2,1e-05,2,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.0,0.0,0.00040942421765066683,3.945038406527601e-05,0.0004113204624155701,0.024875620380043983
OpenBMI_SSVEP,OpenBMI,2,1e-05,4,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.0,0.0,0.0007409842219203711,6.816341920057312e-05,0.000744112806536785,0.02024931274354458
OpenBMI_SSVEP,OpenBMI,2,1e-05,8,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.0,0.0,0.0013328333152458072,0.00012416687968652695,0.0013386045197294897,0.01823495887219906
OpenBMI_SSVEP,OpenBMI,2,1e-05,16,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.0,0.0,0.0025255654472857714,0.00024598854361101985,0.002537516737306702,0.011690115556120872
OpenBMI_SSVEP,OpenBMI,2,1e-05,32,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.0,0.0,0.005084706004709005,0.0005129328346811235,0.005110512229436285,0.019628889858722687
OpenBMI_SSVEP,OpenBMI,2,1e-05,64,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.9383333333333334,0.9380673894701846,0.9383333333333334,0.0,0.0,0.009867541491985321,0.0010045452509075403,0.009918542547026392,0.017466632649302483
OpenBMI_SSVEP,OpenBMI,3,3e-06,0,0.8799999999999999,0.8777608338442627,0.88,0.8799999999999999,0.8777608338442627,0.88,0.0,0.0,0.0,0.0,0.0,
OpenBMI_SSVEP,OpenBMI,3,3e-06,1,0.8799999999999999,0.8777608338442627,0.88,0.8799999999999999,0.8777608338442627,0.88,0.0,0.0,6.788118480471894e-05,5.999766017339425e-06,6.814581750008746e-05,0.020069006830453873
OpenBMI_SSVEP,OpenBMI,3,3e-06,2,0.8799999999999999,0.8777608338442627,0.88,0.8799999999999999,0.8777608338442627,0.88,0.0,0.0,0.00012175232404842973,9.692769708635751e-06,0.00012213753802913535,0.01613675244152546
OpenBMI_SSVEP,OpenBMI,3,3e-06,4,0.8799999999999999,0.8777608338442627,0.88,0.8799999999999999,0.8777608338442627,0.88,0.0,0.0,0.000224479561438784,1.9305636669741943e-05,0.00022530819139785594,0.012255290523171425
OpenBMI_SSVEP,OpenBMI,3,3e-06,8,0.8799999999999999,0.8777608338442627,0.88,0.8799999999999999,0.8777608338442627,0.88,0.0,0.0,0.00041633337968960404,3.9273276343010366e-05,0.0004181816271412249,0.018105581402778625
OpenBMI_SSVEP,OpenBMI,3,3e-06,16,0.8799999999999999,0.8777608338442627,0.88,0.8799999999999999,0.8777608338442627,0.88,0.0,0.0,0.0007976869819685817,7.836692384444177e-05,0.0008015272272075259,0.012847227044403553
OpenBMI_SSVEP,OpenBMI,3,3e-06,32,0.8799999999999999,0.8777608338442627,0.88,0.8799999999999999,0.8777608338442627,0.88,0.0,0.0,0.0015147484373301268,0.00015219913620967418,0.0015223755796310685,0.0223094429820776
OpenBMI_SSVEP,OpenBMI,3,3e-06,64,0.8799999999999999,0.8777608338442627,0.88,0.8799999999999999,0.8777608338442627,0.88,0.0,0.0,0.003047449979931116,0.0003134154831059277,0.0030635242197888175,0.012414082884788513
OpenBMI_SSVEP,OpenBMI,3,1e-05,0,0.8799999999999999,0.8777608338442627,0.88,0.8799999999999999,0.8777608338442627,0.88,0.0,0.0,0.0,0.0,0.0,
OpenBMI_SSVEP,OpenBMI,3,1e-05,1,0.8799999999999999,0.8777608338442627,0.88,0.8799999999999999,0.8777608338442627,0.88,0.0,0.0,0.00022627062571700662,1.9999220967292786e-05,0.0002271527347439698,0.020069006830453873
OpenBMI_SSVEP,OpenBMI,3,1e-05,2,0.8799999999999999,0.8777608338442627,0.88,0.8799999999999999,0.8777608338442627,0.88,0.0,0.0,0.0004058249469380826,3.2306197681464255e-05,0.0004071088035966938,0.01613171398639679
OpenBMI_SSVEP,OpenBMI,3,1e-05,4,0.8799999999999999,0.8777608338442627,0.88,0.8799999999999999,0.8777608338442627,0.88,0.0,0.0,0.0007481963257305324,6.43401945126243e-05,0.0007509576569065604,0.012240384705364704
OpenBMI_SSVEP,OpenBMI,3,1e-05,8,0.8799999999999999,0.8777608338442627,0.88,0.8799999999999999,0.8777608338442627,0.88,0.0,0.0,0.001387424417771399,0.0001308560313191265,0.001393581650267001,0.018053468316793442
OpenBMI_SSVEP,OpenBMI,3,1e-05,16,0.8799999999999999,0.8777608338442627,0.88,0.8799999999999999,0.8777608338442627,0.88,0.0,0.0,0.0026571692433208227,0.0002609601360745728,0.0026699529172384694,0.01277387049049139
OpenBMI_SSVEP,OpenBMI,3,1e-05,32,0.8783333333333333,0.8762806229300893,0.8783333333333334,0.8799999999999999,0.8777608338442627,0.88,-0.0016666666666665941,-0.1666666666666594,0.005037622060626745,0.0005057077505625784,0.005062941472572275,0.022151529788970947
