model,task,fold,seed,subject_id,BA,macro_F1,accuracy,trials,checkpoint_sha256
CBraMod,WBCIC_MI,0,2,sub-8,0.865,0.864726070292342,0.865,200,4a8ba859930fa2325efbe7ac52b612776d93711cd4b7bf86b1dff16d078aaec8
CBraMod,WBCIC_MI,0,2,sub-10,0.83,0.8299829982998299,0.83,200,4a8ba859930fa2325efbe7ac52b612776d93711cd4b7bf86b1dff16d078aaec8
CBraMod,WBCIC_MI,0,2,sub-15,0.645,0.6442796663243067,0.645,200,4a8ba859930fa2325efbe7ac52b612776d93711cd4b7bf86b1dff16d078aaec8
CBraMod,WBCIC_MI,0,2,sub-20,0.45499999999999996,0.44488299253902375,0.455,200,4a8ba859930fa2325efbe7ac52b612776d93711cd4b7bf86b1dff16d078aaec8
CBraMod,WBCIC_MI,0,2,sub-39,0.765,0.7647117719206027,0.765,200,4a8ba859930fa2325efbe7ac52b612776d93711cd4b7bf86b1dff16d078aaec8
CBraMod,WBCIC_MI,0,2,sub-40,0.825,0.8249606161386311,0.825,200,4a8ba859930fa2325efbe7ac52b612776d93711cd4b7bf86b1dff16d078aaec8
CBraMod,WBCIC_MI,0,2,sub-43,0.935,0.9349853717086345,0.935,200,4a8ba859930fa2325efbe7ac52b612776d93711cd4b7bf86b1dff16d078aaec8
CBraMod,WBCIC_MI,0,2,sub-46,0.895,0.8949343339587242,0.895,200,4a8ba859930fa2325efbe7ac52b612776d93711cd4b7bf86b1dff16d078aaec8
CBraMod,WBCIC_MI,0,2,sub-51,0.7849999999999999,0.7840877708317642,0.785,200,4a8ba859930fa2325efbe7ac52b612776d93711cd4b7bf86b1dff16d078aaec8
CBraMod,WBCIC_MI,1,0,sub-4,0.625,0.6190476190476191,0.625,200,83d11588545624c1852b45b143326c32623feee1dfec5154d76af8664f8f39e6
CBraMod,WBCIC_MI,1,0,sub-8,0.895,0.894681411269089,0.895,200,83d11588545624c1852b45b143326c32623feee1dfec5154d76af8664f8f39e6
CBraMod,WBCIC_MI,1,0,sub-10,0.8200000000000001,0.8199279711884754,0.82,200,83d11588545624c1852b45b143326c32623feee1dfec5154d76af8664f8f39e6
CBraMod,WBCIC_MI,1,0,sub-15,0.69,0.6899689968996899,0.69,200,83d11588545624c1852b45b143326c32623feee1dfec5154d76af8664f8f39e6
CBraMod,WBCIC_MI,1,0,sub-20,0.44,0.4212484497726333,0.44,200,83d11588545624c1852b45b143326c32623feee1dfec5154d76af8664f8f39e6
CBraMod,WBCIC_MI,1,0,sub-39,0.7649999999999999,0.7640029123044865,0.765,200,83d11588545624c1852b45b143326c32623feee1dfec5154d76af8664f8f39e6
CBraMod,WBCIC_MI,1,0,sub-40,0.76,0.7588182092252035,0.76,200,83d11588545624c1852b45b143326c32623feee1dfec5154d76af8664f8f39e6
CBraMod,WBCIC_MI,1,0,sub-43,0.875,0.8742928975487115,0.875,200,83d11588545624c1852b45b143326c32623feee1dfec5154d76af8664f8f39e6
CBraMod,WBCIC_MI,1,0,sub-46,0.86,0.8599439775910365,0.86,200,83d11588545624c1852b45b143326c32623feee1dfec5154d76af8664f8f39e6
CBraMod,WBCIC_MI,1,0,sub-51,0.73,0.7295673076923077,0.73,200,83d11588545624c1852b45b143326c32623feee1dfec5154d76af8664f8f39e6
CBraMod,WBCIC_MI,1,1,sub-4,0.585,0.5849066039858968,0.585,200,afa609be53a5cf43c3f2f351c4d6c264c08999e06c2e84d7fcb656acee71b7ce
CBraMod,WBCIC_MI,1,1,sub-8,0.88,0.8799519807923168,0.88,200,afa609be53a5cf43c3f2f351c4d6c264c08999e06c2e84d7fcb656acee71b7ce
CBraMod,WBCIC_MI,1,1,sub-10,0.8,0.7975503593481121,0.8,200,afa609be53a5cf43c3f2f351c4d6c264c08999e06c2e84d7fcb656acee71b7ce
CBraMod,WBCIC_MI,1,1,sub-15,0.615,0.6067315304272325,0.615,200,afa609be53a5cf43c3f2f351c4d6c264c08999e06c2e84d7fcb656acee71b7ce
CBraMod,WBCIC_MI,1,1,sub-20,0.51,0.5050505050505051,0.51,200,afa609be53a5cf43c3f2f351c4d6c264c08999e06c2e84d7fcb656acee71b7ce
CBraMod,WBCIC_MI,1,1,sub-39,0.74,0.7390606182256123,0.74,200,afa609be53a5cf43c3f2f351c4d6c264c08999e06c2e84d7fcb656acee71b7ce
CBraMod,WBCIC_MI,1,1,sub-40,0.755,0.7549938748468712,0.755,200,afa609be53a5cf43c3f2f351c4d6c264c08999e06c2e84d7fcb656acee71b7ce
CBraMod,WBCIC_MI,1,1,sub-43,0.8899999999999999,0.8897243107769424,0.89,200,afa609be53a5cf43c3f2f351c4d6c264c08999e06c2e84d7fcb656acee71b7ce
CBraMod,WBCIC_MI,1,1,sub-46,0.87,0.8699479791916767,0.87,200,afa609be53a5cf43c3f2f351c4d6c264c08999e06c2e84d7fcb656acee71b7ce
CBraMod,WBCIC_MI,1,1,sub-51,0.81,0.8098288459613652,0.81,200,afa609be53a5cf43c3f2f351c4d6c264c08999e06c2e84d7fcb656acee71b7ce
CBraMod,WBCIC_MI,1,2,sub-4,0.635,0.6309310144341364,0.635,200,c010d09b943505180be57363a5d5d0ce6b2b55746aa4613831bf16c388702054
CBraMod,WBCIC_MI,1,2,sub-8,0.8500000000000001,0.8497596153846154,0.85,200,c010d09b943505180be57363a5d5d0ce6b2b55746aa4613831bf16c388702054
CBraMod,WBCIC_MI,1,2,sub-10,0.7749999999999999,0.7687029374726941,0.775,200,c010d09b943505180be57363a5d5d0ce6b2b55746aa4613831bf16c388702054
CBraMod,WBCIC_MI,1,2,sub-15,0.65,0.632198402690206,0.65,200,c010d09b943505180be57363a5d5d0ce6b2b55746aa4613831bf16c388702054
CBraMod,WBCIC_MI,1,2,sub-20,0.49,0.46647138822052514,0.49,200,c010d09b943505180be57363a5d5d0ce6b2b55746aa4613831bf16c388702054
CBraMod,WBCIC_MI,1,2,sub-39,0.72,0.7144022847817217,0.72,200,c010d09b943505180be57363a5d5d0ce6b2b55746aa4613831bf16c388702054
CBraMod,WBCIC_MI,1,2,sub-40,0.8049999999999999,0.80389692017599,0.805,200,c010d09b943505180be57363a5d5d0ce6b2b55746aa4613831bf16c388702054
CBraMod,WBCIC_MI,1,2,sub-43,0.9450000000000001,0.9449876222149984,0.945,200,c010d09b943505180be57363a5d5d0ce6b2b55746aa4613831bf16c388702054
CBraMod,WBCIC_MI,1,2,sub-46,0.9099999999999999,0.9097744360902256,0.91,200,c010d09b943505180be57363a5d5d0ce6b2b55746aa4613831bf16c388702054
CBraMod,WBCIC_MI,1,2,sub-51,0.8049999999999999,0.8046043237556051,0.805,200,c010d09b943505180be57363a5d5d0ce6b2b55746aa4613831bf16c388702054
CBraMod,WBCIC_MI,2,0,sub-4,0.62,0.6175523349436394,0.62,200,fc9325fd6f4aabd59045bb70bed999c939545c70cad0c47332996de6a018d737
CBraMod,WBCIC_MI,2,0,sub-8,0.875,0.8749218261413383,0.875,200,fc9325fd6f4aabd59045bb70bed999c939545c70cad0c47332996de6a018d737
CBraMod,WBCIC_MI,2,0,sub-10,0.7649999999999999,0.7642869680784372,0.765,200,fc9325fd6f4aabd59045bb70bed999c939545c70cad0c47332996de6a018d737
CBraMod,WBCIC_MI,2,0,sub-15,0.6599999999999999,0.6583257964023717,0.66,200,fc9325fd6f4aabd59045bb70bed999c939545c70cad0c47332996de6a018d737
CBraMod,WBCIC_MI,2,0,sub-20,0.465,0.46197360150848527,0.465,200,fc9325fd6f4aabd59045bb70bed999c939545c70cad0c47332996de6a018d737
CBraMod,WBCIC_MI,2,0,sub-39,0.755,0.7546995068959474,0.755,200,fc9325fd6f4aabd59045bb70bed999c939545c70cad0c47332996de6a018d737
CBraMod,WBCIC_MI,2,0,sub-40,0.725,0.7219343259435274,0.725,200,fc9325fd6f4aabd59045bb70bed999c939545c70cad0c47332996de6a018d737
CBraMod,WBCIC_MI,2,0,sub-43,0.9099999999999999,0.9097744360902256,0.91,200,fc9325fd6f4aabd59045bb70bed999c939545c70cad0c47332996de6a018d737
CBraMod,WBCIC_MI,2,0,sub-46,0.865,0.864726070292342,0.865,200,fc9325fd6f4aabd59045bb70bed999c939545c70cad0c47332996de6a018d737
CBraMod,WBCIC_MI,2,0,sub-51,0.7949999999999999,0.7947485669945684,0.795,200,fc9325fd6f4aabd59045bb70bed999c939545c70cad0c47332996de6a018d737
CBraMod,WBCIC_MI,2,1,sub-4,0.6100000000000001,0.6085909273384182,0.61,200,e360285a02b6cd419bbb1bd9352060cde0b4b4b0627b171a57e3b13a765ca175
CBraMod,WBCIC_MI,2,1,sub-8,0.88,0.88,0.88,200,e360285a02b6cd419bbb1bd9352060cde0b4b4b0627b171a57e3b13a765ca175
CBraMod,WBCIC_MI,2,1,sub-10,0.75,0.7406369955389562,0.75,200,e360285a02b6cd419bbb1bd9352060cde0b4b4b0627b171a57e3b13a765ca175
CBraMod,WBCIC_MI,2,1,sub-15,0.62,0.614448051948052,0.62,200,e360285a02b6cd419bbb1bd9352060cde0b4b4b0627b171a57e3b13a765ca175
CBraMod,WBCIC_MI,2,1,sub-20,0.51,0.5087719298245614,0.51,200,e360285a02b6cd419bbb1bd9352060cde0b4b4b0627b171a57e3b13a765ca175
CBraMod,WBCIC_MI,2,1,sub-39,0.765,0.7648530331457161,0.765,200,e360285a02b6cd419bbb1bd9352060cde0b4b4b0627b171a57e3b13a765ca175
CBraMod,WBCIC_MI,2,1,sub-40,0.73,0.72997299729973,0.73,200,e360285a02b6cd419bbb1bd9352060cde0b4b4b0627b171a57e3b13a765ca175
CBraMod,WBCIC_MI,2,1,sub-43,0.89,0.889823717948718,0.89,200,e360285a02b6cd419bbb1bd9352060cde0b4b4b0627b171a57e3b13a765ca175
CBraMod,WBCIC_MI,2,1,sub-46,0.835,0.8344993605657113,0.835,200,e360285a02b6cd419bbb1bd9352060cde0b4b4b0627b171a57e3b13a765ca175
CBraMod,WBCIC_MI,2,1,sub-51,0.755,0.7549448625940837,0.755,200,e360285a02b6cd419bbb1bd9352060cde0b4b4b0627b171a57e3b13a765ca175
CBraMod,WBCIC_MI,2,2,sub-4,0.68,0.68,0.68,200,36ecec42e5038b4d4885eaf27a06886be938a296e0122e3457d2691bcb68b88e
CBraMod,WBCIC_MI,2,2,sub-8,0.8400000000000001,0.8398558702832549,0.84,200,36ecec42e5038b4d4885eaf27a06886be938a296e0122e3457d2691bcb68b88e
CBraMod,WBCIC_MI,2,2,sub-10,0.765,0.7632897685779759,0.765,200,36ecec42e5038b4d4885eaf27a06886be938a296e0122e3457d2691bcb68b88e
CBraMod,WBCIC_MI,2,2,sub-15,0.71,0.7098839535814325,0.71,200,36ecec42e5038b4d4885eaf27a06886be938a296e0122e3457d2691bcb68b88e
CBraMod,WBCIC_MI,2,2,sub-20,0.475,0.4748818484158936,0.475,200,36ecec42e5038b4d4885eaf27a06886be938a296e0122e3457d2691bcb68b88e
CBraMod,WBCIC_MI,2,2,sub-39,0.7050000000000001,0.7044014128610436,0.705,200,36ecec42e5038b4d4885eaf27a06886be938a296e0122e3457d2691bcb68b88e
CBraMod,WBCIC_MI,2,2,sub-40,0.825,0.8244690187818149,0.825,200,36ecec42e5038b4d4885eaf27a06886be938a296e0122e3457d2691bcb68b88e
CBraMod,WBCIC_MI,2,2,sub-43,0.94,0.93999399939994,0.94,200,36ecec42e5038b4d4885eaf27a06886be938a296e0122e3457d2691bcb68b88e
CBraMod,WBCIC_MI,2,2,sub-46,0.87,0.87,0.87,200,36ecec42e5038b4d4885eaf27a06886be938a296e0122e3457d2691bcb68b88e
CBraMod,WBCIC_MI,2,2,sub-51,0.7949999999999999,0.7948717948717949,0.795,200,36ecec42e5038b4d4885eaf27a06886be938a296e0122e3457d2691bcb68b88e
CBraMod,WBCIC_MI,3,0,sub-4,0.675,0.6731615336266499,0.675,200,b330b681fd536c39787b0ae475f2fcdb2b855901e878f28a0ec5b1a97ae92914
CBraMod,WBCIC_MI,3,0,sub-8,0.88,0.87998799879988,0.88,200,b330b681fd536c39787b0ae475f2fcdb2b855901e878f28a0ec5b1a97ae92914
CBraMod,WBCIC_MI,3,0,sub-10,0.8200000000000001,0.81998199819982,0.82,200,b330b681fd536c39787b0ae475f2fcdb2b855901e878f28a0ec5b1a97ae92914
CBraMod,WBCIC_MI,3,0,sub-15,0.6699999999999999,0.6691729323308271,0.67,200,b330b681fd536c39787b0ae475f2fcdb2b855901e878f28a0ec5b1a97ae92914
CBraMod,WBCIC_MI,3,0,sub-20,0.485,0.48436835123025707,0.485,200,b330b681fd536c39787b0ae475f2fcdb2b855901e878f28a0ec5b1a97ae92914
CBraMod,WBCIC_MI,3,0,sub-39,0.795,0.7949948748718718,0.795,200,b330b681fd536c39787b0ae475f2fcdb2b855901e878f28a0ec5b1a97ae92914
CBraMod,WBCIC_MI,3,0,sub-40,0.78,0.7767857142857143,0.78,200,b330b681fd536c39787b0ae475f2fcdb2b855901e878f28a0ec5b1a97ae92914
CBraMod,WBCIC_MI,3,0,sub-43,0.895,0.8944060339409177,0.895,200,b330b681fd536c39787b0ae475f2fcdb2b855901e878f28a0ec5b1a97ae92914
CBraMod,WBCIC_MI,3,0,sub-46,0.815,0.8142150586226808,0.815,200,b330b681fd536c39787b0ae475f2fcdb2b855901e878f28a0ec5b1a97ae92914
CBraMod,WBCIC_MI,3,0,sub-51,0.7949999999999999,0.7947485669945684,0.795,200,b330b681fd536c39787b0ae475f2fcdb2b855901e878f28a0ec5b1a97ae92914
CBraMod,WBCIC_MI,3,1,sub-4,0.655,0.6549223575304444,0.655,200,564d5a30b42e002d35488ace287de1c3749c176a3b9a942783b23c29fe88de08
CBraMod,WBCIC_MI,3,1,sub-8,0.86,0.859873886497848,0.86,200,564d5a30b42e002d35488ace287de1c3749c176a3b9a942783b23c29fe88de08
CBraMod,WBCIC_MI,3,1,sub-10,0.7849999999999999,0.7830419536315245,0.785,200,564d5a30b42e002d35488ace287de1c3749c176a3b9a942783b23c29fe88de08
CBraMod,WBCIC_MI,3,1,sub-15,0.65,0.6439833180754755,0.65,200,564d5a30b42e002d35488ace287de1c3749c176a3b9a942783b23c29fe88de08
CBraMod,WBCIC_MI,3,1,sub-20,0.475,0.4748818484158936,0.475,200,564d5a30b42e002d35488ace287de1c3749c176a3b9a942783b23c29fe88de08
CBraMod,WBCIC_MI,3,1,sub-39,0.78,0.7782034479282185,0.78,200,564d5a30b42e002d35488ace287de1c3749c176a3b9a942783b23c29fe88de08
CBraMod,WBCIC_MI,3,1,sub-40,0.84,0.84,0.84,200,564d5a30b42e002d35488ace287de1c3749c176a3b9a942783b23c29fe88de08
CBraMod,WBCIC_MI,3,1,sub-43,0.885,0.8846510694851927,0.885,200,564d5a30b42e002d35488ace287de1c3749c176a3b9a942783b23c29fe88de08
CBraMod,WBCIC_MI,3,1,sub-46,0.89,0.8899889988998899,0.89,200,564d5a30b42e002d35488ace287de1c3749c176a3b9a942783b23c29fe88de08
CBraMod,WBCIC_MI,3,1,sub-51,0.81,0.8095238095238095,0.81,200,564d5a30b42e002d35488ace287de1c3749c176a3b9a942783b23c29fe88de08
CBraMod,WBCIC_MI,3,2,sub-4,0.645,0.6449911247781195,0.645,200,ac52a8853c707295c9223a4894cff20d357f4995582803413cd32e415e82c0a7
CBraMod,WBCIC_MI,3,2,sub-8,0.8200000000000001,0.8191136569189026,0.82,200,ac52a8853c707295c9223a4894cff20d357f4995582803413cd32e415e82c0a7
CBraMod,WBCIC_MI,3,2,sub-10,0.8049999999999999,0.8046043237556051,0.805,200,ac52a8853c707295c9223a4894cff20d357f4995582803413cd32e415e82c0a7
CBraMod,WBCIC_MI,3,2,sub-15,0.675,0.6743405395926751,0.675,200,ac52a8853c707295c9223a4894cff20d357f4995582803413cd32e415e82c0a7
CBraMod,WBCIC_MI,3,2,sub-20,0.47,0.46464646464646464,0.47,200,ac52a8853c707295c9223a4894cff20d357f4995582803413cd32e415e82c0a7
CBraMod,WBCIC_MI,3,2,sub-39,0.7949999999999999,0.794584032666149,0.795,200,ac52a8853c707295c9223a4894cff20d357f4995582803413cd32e415e82c0a7
CBraMod,WBCIC_MI,3,2,sub-40,0.735,0.730080721142828,0.735,200,ac52a8853c707295c9223a4894cff20d357f4995582803413cd32e415e82c0a7
CBraMod,WBCIC_MI,3,2,sub-43,0.905,0.9045969219954307,0.905,200,ac52a8853c707295c9223a4894cff20d357f4995582803413cd32e415e82c0a7
CBraMod,WBCIC_MI,3,2,sub-46,0.835,0.8348968105065666,0.835,200,ac52a8853c707295c9223a4894cff20d357f4995582803413cd32e415e82c0a7
CBraMod,WBCIC_MI,3,2,sub-51,0.8049999999999999,0.8047608320192235,0.805,200,ac52a8853c707295c9223a4894cff20d357f4995582803413cd32e415e82c0a7
CBraMod,WBCIC_MI,4,0,sub-4,0.6499999999999999,0.6477455716586151,0.65,200,014ec79e698389fe84b4374e8bba8dc294647b8b6800d3ecf7464720510e7925
CBraMod,WBCIC_MI,4,0,sub-8,0.875,0.8740903024350936,0.875,200,014ec79e698389fe84b4374e8bba8dc294647b8b6800d3ecf7464720510e7925
CBraMod,WBCIC_MI,4,0,sub-10,0.815,0.8142150586226808,0.815,200,014ec79e698389fe84b4374e8bba8dc294647b8b6800d3ecf7464720510e7925
CBraMod,WBCIC_MI,4,0,sub-15,0.7,0.696969696969697,0.7,200,014ec79e698389fe84b4374e8bba8dc294647b8b6800d3ecf7464720510e7925
CBraMod,WBCIC_MI,4,0,sub-20,0.455,0.44892439141535423,0.455,200,014ec79e698389fe84b4374e8bba8dc294647b8b6800d3ecf7464720510e7925
CBraMod,WBCIC_MI,4,0,sub-39,0.785,0.7849946248656217,0.785,200,014ec79e698389fe84b4374e8bba8dc294647b8b6800d3ecf7464720510e7925
CBraMod,WBCIC_MI,4,0,sub-40,0.775,0.7719844949456562,0.775,200,014ec79e698389fe84b4374e8bba8dc294647b8b6800d3ecf7464720510e7925
CBraMod,WBCIC_MI,4,0,sub-43,0.955,0.9549898727213624,0.955,200,014ec79e698389fe84b4374e8bba8dc294647b8b6800d3ecf7464720510e7925
CBraMod,WBCIC_MI,4,0,sub-46,0.825,0.823406241327985,0.825,200,014ec79e698389fe84b4374e8bba8dc294647b8b6800d3ecf7464720510e7925
CBraMod,WBCIC_MI,4,0,sub-51,0.785,0.784865540963102,0.785,200,014ec79e698389fe84b4374e8bba8dc294647b8b6800d3ecf7464720510e7925
CBraMod,WBCIC_MI,4,1,sub-4,0.685,0.6848030018761726,0.685,200,49edff7460aa1e3e79d668559376ae4677d5380143aa05ad9a365e31817d33ad
CBraMod,WBCIC_MI,4,1,sub-8,0.9,0.8999899989999001,0.9,200,49edff7460aa1e3e79d668559376ae4677d5380143aa05ad9a365e31817d33ad
CBraMod,WBCIC_MI,4,1,sub-10,0.7949999999999999,0.7927146793397204,0.795,200,49edff7460aa1e3e79d668559376ae4677d5380143aa05ad9a365e31817d33ad
CBraMod,WBCIC_MI,4,1,sub-15,0.675,0.674601386698706,0.675,200,49edff7460aa1e3e79d668559376ae4677d5380143aa05ad9a365e31817d33ad
CBraMod,WBCIC_MI,4,1,sub-20,0.425,0.4225603173407647,0.425,200,49edff7460aa1e3e79d668559376ae4677d5380143aa05ad9a365e31817d33ad
CBraMod,WBCIC_MI,4,1,sub-39,0.7250000000000001,0.7238331952499311,0.725,200,49edff7460aa1e3e79d668559376ae4677d5380143aa05ad9a365e31817d33ad
CBraMod,WBCIC_MI,4,1,sub-40,0.81,0.8099809980998101,0.81,200,49edff7460aa1e3e79d668559376ae4677d5380143aa05ad9a365e31817d33ad
CBraMod,WBCIC_MI,4,1,sub-43,0.9199999999999999,0.9199279351416274,0.92,200,49edff7460aa1e3e79d668559376ae4677d5380143aa05ad9a365e31817d33ad
CBraMod,WBCIC_MI,4,1,sub-46,0.815,0.8146246148450612,0.815,200,49edff7460aa1e3e79d668559376ae4677d5380143aa05ad9a365e31817d33ad
CBraMod,WBCIC_MI,4,1,sub-51,0.74,0.7397657892102892,0.74,200,49edff7460aa1e3e79d668559376ae4677d5380143aa05ad9a365e31817d33ad
CBraMod,WBCIC_MI,4,2,sub-4,0.63,0.6298519407763106,0.63,200,1a4e00d68a92225c0e1ed2e5cd310f157afa6672c63ff00cc962af29a397ee50
CBraMod,WBCIC_MI,4,2,sub-8,0.85,0.8498648783905515,0.85,200,1a4e00d68a92225c0e1ed2e5cd310f157afa6672c63ff00cc962af29a397ee50
CBraMod,WBCIC_MI,4,2,sub-10,0.7749999999999999,0.7745434504872366,0.775,200,1a4e00d68a92225c0e1ed2e5cd310f157afa6672c63ff00cc962af29a397ee50
CBraMod,WBCIC_MI,4,2,sub-15,0.7,0.6995192307692308,0.7,200,1a4e00d68a92225c0e1ed2e5cd310f157afa6672c63ff00cc962af29a397ee50
CBraMod,WBCIC_MI,4,2,sub-20,0.52,0.518796992481203,0.52,200,1a4e00d68a92225c0e1ed2e5cd310f157afa6672c63ff00cc962af29a397ee50
CBraMod,WBCIC_MI,4,2,sub-39,0.755,0.7549938748468712,0.755,200,1a4e00d68a92225c0e1ed2e5cd310f157afa6672c63ff00cc962af29a397ee50
CBraMod,WBCIC_MI,4,2,sub-40,0.7949999999999999,0.7941302000954031,0.795,200,1a4e00d68a92225c0e1ed2e5cd310f157afa6672c63ff00cc962af29a397ee50
CBraMod,WBCIC_MI,4,2,sub-43,0.9199999999999999,0.9198717948717949,0.92,200,1a4e00d68a92225c0e1ed2e5cd310f157afa6672c63ff00cc962af29a397ee50
CBraMod,WBCIC_MI,4,2,sub-46,0.865,0.8649966249156229,0.865,200,1a4e00d68a92225c0e1ed2e5cd310f157afa6672c63ff00cc962af29a397ee50
CBraMod,WBCIC_MI,4,2,sub-51,0.79,0.7896634615384616,0.79,200,1a4e00d68a92225c0e1ed2e5cd310f157afa6672c63ff00cc962af29a397ee50
TeCh,WBCIC_MI,0,0,sub-4,0.615,0.6013564235976288,0.615,200,919d1d1b6090e22458d7e3d82bf6762c223531839ff0067c1d0fce9b4c5c32b8
TeCh,WBCIC_MI,0,0,sub-8,0.8200000000000001,0.8185300937594515,0.82,200,919d1d1b6090e22458d7e3d82bf6762c223531839ff0067c1d0fce9b4c5c32b8
TeCh,WBCIC_MI,0,0,sub-10,0.8,0.8,0.8,200,919d1d1b6090e22458d7e3d82bf6762c223531839ff0067c1d0fce9b4c5c32b8
TeCh,WBCIC_MI,0,0,sub-15,0.685,0.67915255532072,0.685,200,919d1d1b6090e22458d7e3d82bf6762c223531839ff0067c1d0fce9b4c5c32b8
TeCh,WBCIC_MI,0,0,sub-20,0.475,0.3992963185445808,0.475,200,919d1d1b6090e22458d7e3d82bf6762c223531839ff0067c1d0fce9b4c5c32b8
TeCh,WBCIC_MI,0,0,sub-39,0.72,0.7189883580891208,0.72,200,919d1d1b6090e22458d7e3d82bf6762c223531839ff0067c1d0fce9b4c5c32b8
TeCh,WBCIC_MI,0,0,sub-40,0.715,0.7104761904761905,0.715,200,919d1d1b6090e22458d7e3d82bf6762c223531839ff0067c1d0fce9b4c5c32b8
TeCh,WBCIC_MI,0,0,sub-43,0.815,0.8147730970438787,0.815,200,919d1d1b6090e22458d7e3d82bf6762c223531839ff0067c1d0fce9b4c5c32b8
TeCh,WBCIC_MI,0,0,sub-46,0.76,0.7584541062801933,0.76,200,919d1d1b6090e22458d7e3d82bf6762c223531839ff0067c1d0fce9b4c5c32b8
TeCh,WBCIC_MI,0,0,sub-51,0.595,0.5904850982077403,0.595,200,919d1d1b6090e22458d7e3d82bf6762c223531839ff0067c1d0fce9b4c5c32b8
TeCh,WBCIC_MI,0,1,sub-4,0.585,0.5849066039858968,0.585,200,628405f7a7692300cd5fcb641fca03120b1a7263629b8882fd8be7ffe4b20c3c
TeCh,WBCIC_MI,0,1,sub-8,0.75,0.7498999599839936,0.75,200,628405f7a7692300cd5fcb641fca03120b1a7263629b8882fd8be7ffe4b20c3c
TeCh,WBCIC_MI,0,1,sub-10,0.62,0.6057682332192136,0.62,200,628405f7a7692300cd5fcb641fca03120b1a7263629b8882fd8be7ffe4b20c3c
TeCh,WBCIC_MI,0,1,sub-15,0.5800000000000001,0.5798319327731092,0.58,200,628405f7a7692300cd5fcb641fca03120b1a7263629b8882fd8be7ffe4b20c3c
TeCh,WBCIC_MI,0,1,sub-20,0.49,0.48872180451127817,0.49,200,628405f7a7692300cd5fcb641fca03120b1a7263629b8882fd8be7ffe4b20c3c
TeCh,WBCIC_MI,0,1,sub-39,0.515,0.4996776273372018,0.515,200,628405f7a7692300cd5fcb641fca03120b1a7263629b8882fd8be7ffe4b20c3c
TeCh,WBCIC_MI,0,1,sub-40,0.69,0.6899689968996899,0.69,200,628405f7a7692300cd5fcb641fca03120b1a7263629b8882fd8be7ffe4b20c3c
TeCh,WBCIC_MI,0,1,sub-43,0.71,0.7042023663810689,0.71,200,628405f7a7692300cd5fcb641fca03120b1a7263629b8882fd8be7ffe4b20c3c
TeCh,WBCIC_MI,0,1,sub-46,0.65,0.6498599439775911,0.65,200,628405f7a7692300cd5fcb641fca03120b1a7263629b8882fd8be7ffe4b20c3c
TeCh,WBCIC_MI,0,1,sub-51,0.605,0.6049901247531189,0.605,200,628405f7a7692300cd5fcb641fca03120b1a7263629b8882fd8be7ffe4b20c3c
TeCh,WBCIC_MI,0,2,sub-4,0.615,0.6114937309215671,0.615,200,565e73c32569fd042c1dce18f29d13293f56d3d5fc11e9211cebc3995689f05d
TeCh,WBCIC_MI,0,2,sub-8,0.845,0.8448098921178444,0.845,200,565e73c32569fd042c1dce18f29d13293f56d3d5fc11e9211cebc3995689f05d
TeCh,WBCIC_MI,0,2,sub-10,0.755,0.7527687378591791,0.755,200,565e73c32569fd042c1dce18f29d13293f56d3d5fc11e9211cebc3995689f05d
TeCh,WBCIC_MI,0,2,sub-15,0.7,0.6997297567811029,0.7,200,565e73c32569fd042c1dce18f29d13293f56d3d5fc11e9211cebc3995689f05d
TeCh,WBCIC_MI,0,2,sub-20,0.47,0.4635084522724972,0.47,200,565e73c32569fd042c1dce18f29d13293f56d3d5fc11e9211cebc3995689f05d
TeCh,WBCIC_MI,0,2,sub-39,0.74,0.7398959583833533,0.74,200,565e73c32569fd042c1dce18f29d13293f56d3d5fc11e9211cebc3995689f05d
TeCh,WBCIC_MI,0,2,sub-40,0.7150000000000001,0.7124044501627185,0.715,200,565e73c32569fd042c1dce18f29d13293f56d3d5fc11e9211cebc3995689f05d
TeCh,WBCIC_MI,0,2,sub-43,0.8400000000000001,0.8389694041867954,0.84,200,565e73c32569fd042c1dce18f29d13293f56d3d5fc11e9211cebc3995689f05d
TeCh,WBCIC_MI,0,2,sub-46,0.78,0.7785829307568438,0.78,200,565e73c32569fd042c1dce18f29d13293f56d3d5fc11e9211cebc3995689f05d
TeCh,WBCIC_MI,0,2,sub-51,0.745,0.7448405253283302,0.745,200,565e73c32569fd042c1dce18f29d13293f56d3d5fc11e9211cebc3995689f05d
TeCh,WBCIC_MI,1,0,sub-4,0.675,0.674601386698706,0.675,200,0d46ec7f42a3538dac05eb83eb82c47ee6018d438a9402f54f8051eb87eb607c
TeCh,WBCIC_MI,1,0,sub-8,0.91,0.9099639855942376,0.91,200,0d46ec7f42a3538dac05eb83eb82c47ee6018d438a9402f54f8051eb87eb607c
TeCh,WBCIC_MI,1,0,sub-10,0.76,0.7593984962406015,0.76,200,0d46ec7f42a3538dac05eb83eb82c47ee6018d438a9402f54f8051eb87eb607c
TeCh,WBCIC_MI,1,0,sub-15,0.6799999999999999,0.677938808373591,0.68,200,0d46ec7f42a3538dac05eb83eb82c47ee6018d438a9402f54f8051eb87eb607c
TeCh,WBCIC_MI,1,0,sub-20,0.545,0.5408562274527612,0.545,200,0d46ec7f42a3538dac05eb83eb82c47ee6018d438a9402f54f8051eb87eb607c
