task,fold,seed,variant,subject_id,protected_rank,active_rank,protected_coverage,PEEH_pp,PSWA_pp,protected_only_WSBA,random_only_WSBA,complement_retained_WSBA,intact_probe_WSBA,validation_full_model_future_BA,checkpoint_sha256
OpenBMI_MI,1,1,B2_SCALE_COLLAPSE,1,4,20,1,3.9650000000000074,6.020000000000003,0.6000000000000001,0.5398000000000001,0.63,0.67,0.6599999999999999,9507c5ceafc792c1ba2a468947eb58601afc99c8fa65e0b681ce19c0d1ff84df
OpenBMI_MI,1,1,B2_SCALE_COLLAPSE,8,4,20,1,4.949999999999999,6.940000000000001,0.65,0.5806,0.62,0.74,0.8,9507c5ceafc792c1ba2a468947eb58601afc99c8fa65e0b681ce19c0d1ff84df
OpenBMI_MI,1,1,B2_SCALE_COLLAPSE,11,4,20,1,8.899999999999997,12.769999999999992,0.6599999999999999,0.5323,0.52,0.69,0.69,9507c5ceafc792c1ba2a468947eb58601afc99c8fa65e0b681ce19c0d1ff84df
OpenBMI_MI,1,1,B2_SCALE_COLLAPSE,15,4,20,1,13.539999999999996,15.889999999999993,0.77,0.6111000000000001,0.69,0.9,0.91,9507c5ceafc792c1ba2a468947eb58601afc99c8fa65e0b681ce19c0d1ff84df
OpenBMI_MI,1,1,B2_SCALE_COLLAPSE,44,4,20,1,0.14499999999999513,3.970000000000007,0.64,0.6003,0.65,0.6900000000000001,0.73,9507c5ceafc792c1ba2a468947eb58601afc99c8fa65e0b681ce19c0d1ff84df
OpenBMI_MI,1,1,B2_SCALE_COLLAPSE,52,4,20,1,3.7700000000000067,5.510000000000003,0.65,0.5949,0.6799999999999999,0.72,0.73,9507c5ceafc792c1ba2a468947eb58601afc99c8fa65e0b681ce19c0d1ff84df
OpenBMI_MI,1,2,B2_SCALE_COLLAPSE,1,5,20,1,2.584999999999993,2.0399999999999863,0.6,0.5796000000000001,0.63,0.66,0.66,47a1a8fbf9d040f586b432ee662bf91df406be444316e09c6f4ec9134092cd6c
OpenBMI_MI,1,2,B2_SCALE_COLLAPSE,8,5,20,1,0.7649999999999935,-0.14999999999999458,0.5900000000000001,0.5915,0.59,0.6699999999999999,0.68,47a1a8fbf9d040f586b432ee662bf91df406be444316e09c6f4ec9134092cd6c
OpenBMI_MI,1,2,B2_SCALE_COLLAPSE,11,5,20,1,3.739999999999999,8.029999999999992,0.61,0.5297000000000001,0.5800000000000001,0.59,0.69,47a1a8fbf9d040f586b432ee662bf91df406be444316e09c6f4ec9134092cd6c
OpenBMI_MI,1,2,B2_SCALE_COLLAPSE,15,5,20,1,16.01499999999998,8.620000000000005,0.71,0.6237999999999999,0.62,0.79,0.8400000000000001,47a1a8fbf9d040f586b432ee662bf91df406be444316e09c6f4ec9134092cd6c
OpenBMI_MI,1,2,B2_SCALE_COLLAPSE,44,5,20,1,0.19500000000001183,4.45000000000001,0.66,0.6154999999999999,0.66,0.71,0.76,47a1a8fbf9d040f586b432ee662bf91df406be444316e09c6f4ec9134092cd6c
OpenBMI_MI,1,2,B2_SCALE_COLLAPSE,52,5,20,1,7.809999999999984,16.82,0.77,0.6018,0.5800000000000001,0.69,0.69,47a1a8fbf9d040f586b432ee662bf91df406be444316e09c6f4ec9134092cd6c
OpenBMI_MI,1,0,B4_ONE_STAGE_BACKEND,1,8,20,1,8.639999999999992,12.339999999999996,0.76,0.6366,0.6000000000000001,0.73,0.79,9748c14cc60345933f68a409eadbd9bd9aa031a1189f0ff095eed1c91daab721
OpenBMI_MI,1,0,B4_ONE_STAGE_BACKEND,8,8,20,1,21.419999999999995,15.02,0.8300000000000001,0.6798000000000001,0.5,0.77,0.86,9748c14cc60345933f68a409eadbd9bd9aa031a1189f0ff095eed1c91daab721
OpenBMI_MI,1,0,B4_ONE_STAGE_BACKEND,11,8,20,1,7.0749999999999975,7.089999999999996,0.63,0.5591,0.5,0.63,0.6399999999999999,9748c14cc60345933f68a409eadbd9bd9aa031a1189f0ff095eed1c91daab721
OpenBMI_MI,1,0,B4_ONE_STAGE_BACKEND,15,8,20,1,14.194999999999991,16.520000000000024,0.8400000000000001,0.6747999999999998,0.65,0.8899999999999999,0.89,9748c14cc60345933f68a409eadbd9bd9aa031a1189f0ff095eed1c91daab721
OpenBMI_MI,1,0,B4_ONE_STAGE_BACKEND,44,8,20,1,15.974999999999994,9.370000000000012,0.78,0.6862999999999999,0.57,0.74,0.8200000000000001,9748c14cc60345933f68a409eadbd9bd9aa031a1189f0ff095eed1c91daab721
OpenBMI_MI,1,0,B4_ONE_STAGE_BACKEND,52,8,20,1,11.039999999999994,3.9200000000000013,0.7,0.6607999999999999,0.6100000000000001,0.75,0.78,9748c14cc60345933f68a409eadbd9bd9aa031a1189f0ff095eed1c91daab721
OpenBMI_MI,1,1,B4_ONE_STAGE_BACKEND,1,8,20,1,9.310000000000008,6.859999999999989,0.64,0.5714000000000001,0.52,0.64,0.65,e5710a7f25bf3bb137db51f5029a53a1b93aa9c68aadcafae0238dbdc42c8fb1
OpenBMI_MI,1,1,B4_ONE_STAGE_BACKEND,8,8,20,1,6.989999999999997,7.579999999999998,0.72,0.6442,0.63,0.72,0.78,e5710a7f25bf3bb137db51f5029a53a1b93aa9c68aadcafae0238dbdc42c8fb1
OpenBMI_MI,1,1,B4_ONE_STAGE_BACKEND,11,8,20,1,10.184999999999999,7.969999999999999,0.62,0.5403,0.47000000000000003,0.5900000000000001,0.6100000000000001,e5710a7f25bf3bb137db51f5029a53a1b93aa9c68aadcafae0238dbdc42c8fb1
OpenBMI_MI,1,1,B4_ONE_STAGE_BACKEND,15,8,20,1,14.390000000000002,8.819999999999995,0.78,0.6918000000000001,0.63,0.8,0.8799999999999999,e5710a7f25bf3bb137db51f5029a53a1b93aa9c68aadcafae0238dbdc42c8fb1
OpenBMI_MI,1,1,B4_ONE_STAGE_BACKEND,44,8,20,1,13.090000000000002,3.84000000000001,0.64,0.6015999999999999,0.52,0.7,0.74,e5710a7f25bf3bb137db51f5029a53a1b93aa9c68aadcafae0238dbdc42c8fb1
OpenBMI_MI,1,1,B4_ONE_STAGE_BACKEND,52,8,20,1,7.145000000000001,4.810000000000003,0.63,0.5819,0.56,0.59,0.62,e5710a7f25bf3bb137db51f5029a53a1b93aa9c68aadcafae0238dbdc42c8fb1
OpenBMI_MI,1,2,B4_ONE_STAGE_BACKEND,1,4,20,1,4.564999999999997,10.139999999999993,0.6399999999999999,0.5386,0.6100000000000001,0.6699999999999999,0.72,6399b2bad94f2b62d6aac6f81e5fb06271af1d23fd5391a5d3ffbd8b5388595c
OpenBMI_MI,1,2,B4_ONE_STAGE_BACKEND,8,4,20,1,9.604999999999997,12.180000000000001,0.73,0.6082,0.6699999999999999,0.79,0.78,6399b2bad94f2b62d6aac6f81e5fb06271af1d23fd5391a5d3ffbd8b5388595c
OpenBMI_MI,1,2,B4_ONE_STAGE_BACKEND,11,4,20,1,8.145000000000014,7.2600000000000104,0.5900000000000001,0.5174,0.5,0.64,0.66,6399b2bad94f2b62d6aac6f81e5fb06271af1d23fd5391a5d3ffbd8b5388595c
OpenBMI_MI,1,2,B4_ONE_STAGE_BACKEND,15,4,20,1,13.884999999999991,16.65000000000001,0.81,0.6435,0.6799999999999999,0.86,0.9,6399b2bad94f2b62d6aac6f81e5fb06271af1d23fd5391a5d3ffbd8b5388595c
OpenBMI_MI,1,2,B4_ONE_STAGE_BACKEND,44,4,20,1,7.534999999999991,1.6300000000000092,0.61,0.5936999999999999,0.63,0.72,0.77,6399b2bad94f2b62d6aac6f81e5fb06271af1d23fd5391a5d3ffbd8b5388595c
OpenBMI_MI,1,2,B4_ONE_STAGE_BACKEND,52,4,20,1,19.440000000000012,15.389999999999993,0.72,0.5661,0.51,0.73,0.72,6399b2bad94f2b62d6aac6f81e5fb06271af1d23fd5391a5d3ffbd8b5388595c
OpenBMI_MI,2,0,B0_FULL_EXISTING,5,8,20,1,22.635000000000005,8.760000000000002,0.7,0.6123999999999999,0.4,0.7,0.73,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814
OpenBMI_MI,2,0,B0_FULL_EXISTING,6,8,20,1,18.920000000000016,9.389999999999999,0.87,0.7761,0.6599999999999999,0.9,0.96,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814
OpenBMI_MI,2,0,B0_FULL_EXISTING,14,8,20,1,10.854999999999993,10.80000000000001,0.66,0.5519999999999999,0.5,0.6799999999999999,0.66,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814
OpenBMI_MI,2,0,B0_FULL_EXISTING,35,8,20,1,8.36499999999999,13.469999999999994,0.82,0.6853,0.6599999999999999,0.8,0.8,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814
OpenBMI_MI,2,0,B0_FULL_EXISTING,45,8,20,1,10.500000000000009,13.690000000000001,0.76,0.6231,0.5700000000000001,0.8,0.79,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814
OpenBMI_MI,2,0,B0_FULL_EXISTING,46,8,20,1,3.215000000000001,-1.9100000000000006,0.56,0.5791000000000001,0.6000000000000001,0.61,0.69,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814
OpenBMI_MI,2,1,B0_FULL_EXISTING,5,4,20,1,17.93,20.96,0.79,0.5804,0.56,0.77,0.8,76280844278a5619786f5a1f939e9623b0d0b1ff804ea6f4a8b6d43bcaab6b5a
OpenBMI_MI,2,1,B0_FULL_EXISTING,6,4,20,1,18.545,27.619999999999976,0.9199999999999999,0.6438000000000001,0.69,0.94,0.95,76280844278a5619786f5a1f939e9623b0d0b1ff804ea6f4a8b6d43bcaab6b5a
OpenBMI_MI,2,1,B0_FULL_EXISTING,14,4,20,1,7.550000000000024,2.5899999999999923,0.58,0.5541,0.6,0.6799999999999999,0.74,76280844278a5619786f5a1f939e9623b0d0b1ff804ea6f4a8b6d43bcaab6b5a
OpenBMI_MI,2,1,B0_FULL_EXISTING,35,4,20,1,36.17,33.68000000000001,0.85,0.5131999999999999,0.43,0.81,0.82,76280844278a5619786f5a1f939e9623b0d0b1ff804ea6f4a8b6d43bcaab6b5a
OpenBMI_MI,2,1,B0_FULL_EXISTING,45,4,20,1,5.220000000000002,12.349999999999994,0.71,0.5865,0.69,0.79,0.8799999999999999,76280844278a5619786f5a1f939e9623b0d0b1ff804ea6f4a8b6d43bcaab6b5a
OpenBMI_MI,2,1,B0_FULL_EXISTING,46,4,20,1,0.6099999999999883,-1.3599999999999945,0.54,0.5536,0.58,0.61,0.63,76280844278a5619786f5a1f939e9623b0d0b1ff804ea6f4a8b6d43bcaab6b5a
OpenBMI_MI,2,2,B0_FULL_EXISTING,5,4,20,1,14.499999999999991,13.119999999999987,0.72,0.5888000000000001,0.6499999999999999,0.82,0.81,517d1d79073afb5cc4b11cdb32e01a24e93c5c9a814547634db65758da11f251
OpenBMI_MI,2,2,B0_FULL_EXISTING,6,4,20,1,21.280000000000022,27.22000000000001,0.94,0.6677999999999998,0.64,0.94,0.9299999999999999,517d1d79073afb5cc4b11cdb32e01a24e93c5c9a814547634db65758da11f251
OpenBMI_MI,2,2,B0_FULL_EXISTING,14,4,20,1,4.665000000000008,8.97,0.64,0.5503,0.61,0.73,0.73,517d1d79073afb5cc4b11cdb32e01a24e93c5c9a814547634db65758da11f251
OpenBMI_MI,2,2,B0_FULL_EXISTING,35,4,20,1,3.61999999999999,12.839999999999996,0.76,0.6316,0.74,0.8200000000000001,0.79,517d1d79073afb5cc4b11cdb32e01a24e93c5c9a814547634db65758da11f251
OpenBMI_MI,2,2,B0_FULL_EXISTING,45,4,20,1,3.7000000000000033,8.279999999999998,0.7,0.6172,0.74,0.79,0.87,517d1d79073afb5cc4b11cdb32e01a24e93c5c9a814547634db65758da11f251
OpenBMI_MI,2,2,B0_FULL_EXISTING,46,4,20,1,11.265000000000002,8.56,0.63,0.5444,0.49,0.5800000000000001,0.72,517d1d79073afb5cc4b11cdb32e01a24e93c5c9a814547634db65758da11f251
OpenBMI_MI,2,0,B1_SAME_SCALE_63,5,8,20,1,18.344999999999988,12.490000000000002,0.74,0.6151,0.55,0.6799999999999999,0.71,f61d7c6094fd254c7a7b75627fefa2004ecf8f8166d243403ed3e6920430ea0b
OpenBMI_MI,2,0,B1_SAME_SCALE_63,6,8,20,1,17.180000000000017,12.569999999999993,0.87,0.7443000000000001,0.6100000000000001,0.9,0.92,f61d7c6094fd254c7a7b75627fefa2004ecf8f8166d243403ed3e6920430ea0b
OpenBMI_MI,2,0,B1_SAME_SCALE_63,14,8,20,1,5.399999999999993,7.030000000000014,0.64,0.5696999999999999,0.54,0.66,0.68,f61d7c6094fd254c7a7b75627fefa2004ecf8f8166d243403ed3e6920430ea0b
OpenBMI_MI,2,0,B1_SAME_SCALE_63,35,8,20,1,12.08499999999999,13.72000000000001,0.86,0.7227999999999999,0.63,0.88,0.87,f61d7c6094fd254c7a7b75627fefa2004ecf8f8166d243403ed3e6920430ea0b
OpenBMI_MI,2,0,B1_SAME_SCALE_63,45,8,20,1,2.244999999999997,2.4799999999999933,0.5900000000000001,0.5652000000000001,0.54,0.61,0.69,f61d7c6094fd254c7a7b75627fefa2004ecf8f8166d243403ed3e6920430ea0b
OpenBMI_MI,2,0,B1_SAME_SCALE_63,46,8,20,1,7.6200000000000045,0.9599999999999942,0.56,0.5504000000000001,0.48,0.5800000000000001,0.66,f61d7c6094fd254c7a7b75627fefa2004ecf8f8166d243403ed3e6920430ea0b
OpenBMI_MI,2,1,B1_SAME_SCALE_63,5,4,20,1,13.149999999999974,17.469999999999985,0.72,0.5453000000000001,0.63,0.76,0.77,3c13ba111625105c23cacaeb1eb287f99079d2d60e7f9bc2cc59713ffe9c317e
OpenBMI_MI,2,1,B1_SAME_SCALE_63,6,4,20,1,19.394999999999985,28.09999999999999,0.9099999999999999,0.629,0.66,0.95,0.97,3c13ba111625105c23cacaeb1eb287f99079d2d60e7f9bc2cc59713ffe9c317e
OpenBMI_MI,2,1,B1_SAME_SCALE_63,14,4,20,1,12.349999999999984,16.599999999999994,0.71,0.544,0.5800000000000001,0.7,0.72,3c13ba111625105c23cacaeb1eb287f99079d2d60e7f9bc2cc59713ffe9c317e
OpenBMI_MI,2,1,B1_SAME_SCALE_63,35,4,20,1,17.164999999999996,21.250000000000004,0.77,0.5575,0.6499999999999999,0.9199999999999999,0.9,3c13ba111625105c23cacaeb1eb287f99079d2d60e7f9bc2cc59713ffe9c317e
OpenBMI_MI,2,1,B1_SAME_SCALE_63,45,4,20,1,6.7150000000000265,13.009999999999987,0.71,0.5799000000000001,0.69,0.77,0.81,3c13ba111625105c23cacaeb1eb287f99079d2d60e7f9bc2cc59713ffe9c317e
OpenBMI_MI,2,1,B1_SAME_SCALE_63,46,4,20,1,-1.2350000000000083,5.640000000000001,0.58,0.5236,0.59,0.58,0.64,3c13ba111625105c23cacaeb1eb287f99079d2d60e7f9bc2cc59713ffe9c317e
OpenBMI_MI,2,2,B1_SAME_SCALE_63,5,8,20,1,11.71500000000002,7.969999999999999,0.65,0.5703,0.55,0.64,0.71,1e17167e2ed9f73db0034ff3a362d8929fb752264f32eebb82c7ae7996b751e2
OpenBMI_MI,2,2,B1_SAME_SCALE_63,6,8,20,1,18.369999999999997,16.789999999999992,0.8999999999999999,0.7321,0.64,0.9299999999999999,0.95,1e17167e2ed9f73db0034ff3a362d8929fb752264f32eebb82c7ae7996b751e2
OpenBMI_MI,2,2,B1_SAME_SCALE_63,14,8,20,1,8.545000000000002,11.909999999999998,0.69,0.5709,0.56,0.6900000000000001,0.72,1e17167e2ed9f73db0034ff3a362d8929fb752264f32eebb82c7ae7996b751e2
OpenBMI_MI,2,2,B1_SAME_SCALE_63,35,8,20,1,10.465000000000002,14.770000000000005,0.8300000000000001,0.6823,0.62,0.8200000000000001,0.81,1e17167e2ed9f73db0034ff3a362d8929fb752264f32eebb82c7ae7996b751e2
OpenBMI_MI,2,2,B1_SAME_SCALE_63,45,8,20,1,10.765000000000002,10.450000000000003,0.7,0.5954999999999999,0.55,0.75,0.77,1e17167e2ed9f73db0034ff3a362d8929fb752264f32eebb82c7ae7996b751e2
OpenBMI_MI,2,2,B1_SAME_SCALE_63,46,8,20,1,7.644999999999991,6.469999999999998,0.64,0.5753,0.52,0.63,0.64,1e17167e2ed9f73db0034ff3a362d8929fb752264f32eebb82c7ae7996b751e2
OpenBMI_MI,2,0,B2_SCALE_COLLAPSE,5,4,20,1,10.30500000000002,12.409999999999988,0.69,0.5659000000000001,0.54,0.69,0.73,500319ba3fcb0e04f98e028c324e17ff9055ae3b7cec967b6a023e801b4b51a2
OpenBMI_MI,2,0,B2_SCALE_COLLAPSE,6,4,20,1,15.459999999999996,20.500000000000018,0.88,0.6749999999999998,0.71,0.8899999999999999,0.9299999999999999,500319ba3fcb0e04f98e028c324e17ff9055ae3b7cec967b6a023e801b4b51a2
OpenBMI_MI,2,0,B2_SCALE_COLLAPSE,14,4,20,1,4.264999999999997,9.010000000000007,0.62,0.5298999999999999,0.55,0.64,0.6799999999999999,500319ba3fcb0e04f98e028c324e17ff9055ae3b7cec967b6a023e801b4b51a2
OpenBMI_MI,2,0,B2_SCALE_COLLAPSE,35,4,20,1,5.520000000000024,14.82,0.8500000000000001,0.7018000000000001,0.74,0.8400000000000001,0.85,500319ba3fcb0e04f98e028c324e17ff9055ae3b7cec967b6a023e801b4b51a2
OpenBMI_MI,2,0,B2_SCALE_COLLAPSE,45,4,20,1,6.619999999999992,6.559999999999999,0.5900000000000001,0.5244000000000001,0.56,0.63,0.6599999999999999,500319ba3fcb0e04f98e028c324e17ff9055ae3b7cec967b6a023e801b4b51a2
OpenBMI_MI,2,0,B2_SCALE_COLLAPSE,46,4,20,1,3.9649999999999963,2.2099999999999898,0.54,0.5179000000000001,0.53,0.54,0.62,500319ba3fcb0e04f98e028c324e17ff9055ae3b7cec967b6a023e801b4b51a2
OpenBMI_MI,2,1,B2_SCALE_COLLAPSE,5,4,20,1,12.144999999999984,14.419999999999987,0.73,0.5858000000000001,0.5800000000000001,0.8,0.81,a83acaf817f8cf2f8e6b317951d0960f6af3a700d79f5d487d7aecdd1236b10b
OpenBMI_MI,2,1,B2_SCALE_COLLAPSE,6,4,20,1,17.405000000000005,19.509999999999984,0.84,0.6449000000000001,0.69,0.9199999999999999,0.94,a83acaf817f8cf2f8e6b317951d0960f6af3a700d79f5d487d7aecdd1236b10b
OpenBMI_MI,2,1,B2_SCALE_COLLAPSE,14,4,20,1,4.85500000000002,1.8299999999999983,0.57,0.5517,0.6,0.69,0.69,a83acaf817f8cf2f8e6b317951d0960f6af3a700d79f5d487d7aecdd1236b10b
OpenBMI_MI,2,1,B2_SCALE_COLLAPSE,35,4,20,1,11.449999999999994,10.750000000000014,0.8,0.6924999999999999,0.66,0.75,0.81,a83acaf817f8cf2f8e6b317951d0960f6af3a700d79f5d487d7aecdd1236b10b
OpenBMI_MI,2,1,B2_SCALE_COLLAPSE,45,4,20,1,16.04,15.09999999999999,0.71,0.559,0.52,0.74,0.75,a83acaf817f8cf2f8e6b317951d0960f6af3a700d79f5d487d7aecdd1236b10b
OpenBMI_MI,2,1,B2_SCALE_COLLAPSE,46,4,20,1,-0.019999999999997797,1.859999999999995,0.55,0.5314000000000001,0.64,0.59,0.72,a83acaf817f8cf2f8e6b317951d0960f6af3a700d79f5d487d7aecdd1236b10b
OpenBMI_MI,2,2,B2_SCALE_COLLAPSE,5,5,20,1,16.14,11.599999999999987,0.7,0.5840000000000001,0.44999999999999996,0.75,0.77,159c47dda148aab026ce2377c4452e986ea5fdec89eb7cdbe80c5763d2ae29ec
OpenBMI_MI,2,2,B2_SCALE_COLLAPSE,6,5,20,1,9.150000000000002,16.220000000000013,0.89,0.7277999999999999,0.79,0.89,0.95,159c47dda148aab026ce2377c4452e986ea5fdec89eb7cdbe80c5763d2ae29ec
OpenBMI_MI,2,2,B2_SCALE_COLLAPSE,14,5,20,1,8.314999999999994,11.38999999999999,0.69,0.5761000000000001,0.6,0.74,0.77,159c47dda148aab026ce2377c4452e986ea5fdec89eb7cdbe80c5763d2ae29ec
OpenBMI_MI,2,2,B2_SCALE_COLLAPSE,35,5,20,1,10.510000000000009,3.079999999999994,0.73,0.6992,0.69,0.81,0.79,159c47dda148aab026ce2377c4452e986ea5fdec89eb7cdbe80c5763d2ae29ec
OpenBMI_MI,2,2,B2_SCALE_COLLAPSE,45,5,20,1,9.519999999999996,6.620000000000004,0.65,0.5838,0.56,0.6799999999999999,0.76,159c47dda148aab026ce2377c4452e986ea5fdec89eb7cdbe80c5763d2ae29ec
OpenBMI_MI,2,2,B2_SCALE_COLLAPSE,46,5,20,1,4.544999999999999,8.17,0.63,0.5483,0.5900000000000001,0.67,0.66,159c47dda148aab026ce2377c4452e986ea5fdec89eb7cdbe80c5763d2ae29ec
OpenBMI_MI,2,0,B4_ONE_STAGE_BACKEND,5,4,20,1,14.42,18.16000000000001,0.76,0.5783999999999999,0.65,0.76,0.77,f1cf3ee43a2e3fcad18c010262f33d39256534e65550a8c06709e999e5ee1824
OpenBMI_MI,2,0,B4_ONE_STAGE_BACKEND,6,4,20,1,16.205000000000002,24.630000000000006,0.87,0.6236999999999999,0.71,0.9199999999999999,0.95,f1cf3ee43a2e3fcad18c010262f33d39256534e65550a8c06709e999e5ee1824
OpenBMI_MI,2,0,B4_ONE_STAGE_BACKEND,14,4,20,1,0.5550000000000055,2.429999999999999,0.55,0.5257000000000001,0.62,0.6799999999999999,0.6599999999999999,f1cf3ee43a2e3fcad18c010262f33d39256534e65550a8c06709e999e5ee1824
OpenBMI_MI,2,0,B4_ONE_STAGE_BACKEND,35,4,20,1,14.044999999999996,18.85,0.81,0.6215,0.6699999999999999,0.83,0.8200000000000001,f1cf3ee43a2e3fcad18c010262f33d39256534e65550a8c06709e999e5ee1824
OpenBMI_MI,2,0,B4_ONE_STAGE_BACKEND,45,4,20,1,4.374999999999996,5.119999999999991,0.62,0.5688000000000001,0.6499999999999999,0.76,0.76,f1cf3ee43a2e3fcad18c010262f33d39256534e65550a8c06709e999e5ee1824
OpenBMI_MI,2,0,B4_ONE_STAGE_BACKEND,46,4,20,1,1.5550000000000064,4.04000000000001,0.5800000000000001,0.5396,0.57,0.5800000000000001,0.72,f1cf3ee43a2e3fcad18c010262f33d39256534e65550a8c06709e999e5ee1824
OpenBMI_MI,2,1,B4_ONE_STAGE_BACKEND,5,8,20,1,21.08,11.00000000000001,0.74,0.6299999999999999,0.51,0.76,0.74,e59d1d190ca004d7f20ffcf03983df34fc6b2c463103afdacf3f57e0f9a7aee2
OpenBMI_MI,2,1,B4_ONE_STAGE_BACKEND,6,8,20,1,23.805,17.499999999999982,0.9299999999999999,0.7550000000000001,0.56,0.95,0.96,e59d1d190ca004d7f20ffcf03983df34fc6b2c463103afdacf3f57e0f9a7aee2
OpenBMI_MI,2,1,B4_ONE_STAGE_BACKEND,14,8,20,1,10.040000000000004,7.089999999999996,0.64,0.5691,0.5,0.64,0.7,e59d1d190ca004d7f20ffcf03983df34fc6b2c463103afdacf3f57e0f9a7aee2
OpenBMI_MI,2,1,B4_ONE_STAGE_BACKEND,35,8,20,1,13.874999999999993,8.06,0.8300000000000001,0.7494000000000001,0.5900000000000001,0.8500000000000001,0.8600000000000001,e59d1d190ca004d7f20ffcf03983df34fc6b2c463103afdacf3f57e0f9a7aee2
OpenBMI_MI,2,1,B4_ONE_STAGE_BACKEND,45,8,20,1,9.750000000000004,11.429999999999996,0.73,0.6157,0.56,0.75,0.74,e59d1d190ca004d7f20ffcf03983df34fc6b2c463103afdacf3f57e0f9a7aee2
OpenBMI_MI,2,1,B4_ONE_STAGE_BACKEND,46,8,20,1,5.594999999999983,4.499999999999993,0.61,0.5650000000000001,0.53,0.59,0.6699999999999999,e59d1d190ca004d7f20ffcf03983df34fc6b2c463103afdacf3f57e0f9a7aee2
OpenBMI_MI,2,2,B4_ONE_STAGE_BACKEND,5,4,20,1,16.385000000000016,11.849999999999994,0.69,0.5715,0.5,0.75,0.78,b74cb1a36b6292375c94eaec76b14a69d1c024bb402f78fb5cab6a5e4d4935be
OpenBMI_MI,2,2,B4_ONE_STAGE_BACKEND,6,4,20,1,5.230000000000001,14.340000000000009,0.8400000000000001,0.6966,0.8400000000000001,0.9199999999999999,0.95,b74cb1a36b6292375c94eaec76b14a69d1c024bb402f78fb5cab6a5e4d4935be
OpenBMI_MI,2,2,B4_ONE_STAGE_BACKEND,14,4,20,1,2.9899999999999927,4.979999999999984,0.6,0.5502000000000001,0.5800000000000001,0.62,0.73,b74cb1a36b6292375c94eaec76b14a69d1c024bb402f78fb5cab6a5e4d4935be
OpenBMI_MI,2,2,B4_ONE_STAGE_BACKEND,35,4,20,1,12.764999999999983,10.570000000000013,0.77,0.6642999999999999,0.71,0.8200000000000001,0.81,b74cb1a36b6292375c94eaec76b14a69d1c024bb402f78fb5cab6a5e4d4935be
OpenBMI_MI,2,2,B4_ONE_STAGE_BACKEND,45,4,20,1,10.835000000000006,10.500000000000009,0.66,0.5549999999999999,0.57,0.69,0.74,b74cb1a36b6292375c94eaec76b14a69d1c024bb402f78fb5cab6a5e4d4935be
OpenBMI_MI,2,2,B4_ONE_STAGE_BACKEND,46,4,20,1,1.055000000000006,5.210000000000015,0.6000000000000001,0.5478999999999999,0.58,0.62,0.6699999999999999,b74cb1a36b6292375c94eaec76b14a69d1c024bb402f78fb5cab6a5e4d4935be
OpenBMI_MI,3,0,B0_FULL_EXISTING,8,8,20,1,13.200000000000001,9.640000000000004,0.74,0.6436,0.51,0.81,0.8400000000000001,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256
OpenBMI_MI,3,0,B0_FULL_EXISTING,14,8,20,1,16.560000000000002,7.539999999999991,0.63,0.5546000000000001,0.4,0.5800000000000001,0.64,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256
OpenBMI_MI,3,0,B0_FULL_EXISTING,32,8,20,1,11.48999999999999,4.320000000000002,0.61,0.5668,0.51,0.69,0.71,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256
OpenBMI_MI,3,0,B0_FULL_EXISTING,35,8,20,1,20.559999999999977,12.690000000000012,0.88,0.7530999999999999,0.61,0.8899999999999999,0.8999999999999999,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256
OpenBMI_MI,3,0,B0_FULL_EXISTING,43,8,20,1,20.220000000000006,13.469999999999994,0.86,0.7253000000000001,0.61,0.9199999999999999,0.9199999999999999,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256
OpenBMI_MI,3,0,B0_FULL_EXISTING,46,8,20,1,8.440000000000003,2.3900000000000032,0.5700000000000001,0.5461,0.48,0.5700000000000001,0.66,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256
OpenBMI_MI,3,1,B0_FULL_EXISTING,8,8,20,1,13.69999999999999,12.939999999999996,0.79,0.6606000000000001,0.59,0.81,0.8500000000000001,d0e57b465a347ddbea4c2ab5b24acee6d41ccea0b957d12ec52419daf502c31b
OpenBMI_MI,3,1,B0_FULL_EXISTING,14,8,20,1,0.42999999999999705,2.399999999999991,0.59,0.5660000000000001,0.6,0.68,0.66,d0e57b465a347ddbea4c2ab5b24acee6d41ccea0b957d12ec52419daf502c31b
OpenBMI_MI,3,1,B0_FULL_EXISTING,32,8,20,1,6.289999999999985,8.479999999999988,0.66,0.5752000000000002,0.56,0.65,0.73,d0e57b465a347ddbea4c2ab5b24acee6d41ccea0b957d12ec52419daf502c31b
