task,fold,seed,variant,subject_id,session,trials,BA,macro_F1,checkpoint_sha256,normalizer_sha256
OpenBMI_MI,1,2,B0_FULL_EXISTING,35,S2,100,0.81,0.8028841166096068,b3632994c47346649a737161603aae5621c79910406d014f41b8f662e0b314d7,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B0_FULL_EXISTING,40,S1,100,0.77,0.7631551848419318,b3632994c47346649a737161603aae5621c79910406d014f41b8f662e0b314d7,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B0_FULL_EXISTING,40,S2,100,0.8300000000000001,0.8286117552172598,b3632994c47346649a737161603aae5621c79910406d014f41b8f662e0b314d7,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B0_FULL_EXISTING,43,S1,100,0.87,0.8699869986998701,b3632994c47346649a737161603aae5621c79910406d014f41b8f662e0b314d7,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B0_FULL_EXISTING,43,S2,100,0.85,0.8481627695110842,b3632994c47346649a737161603aae5621c79910406d014f41b8f662e0b314d7,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B1_SAME_SCALE_63,2,S1,100,0.76,0.7564935064935066,be40c243d1bedfdf843e0f9b1fac18c6406aeca17b8af72354ded89f5c5567f4,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B1_SAME_SCALE_63,2,S2,100,0.6799999999999999,0.6788438378161381,be40c243d1bedfdf843e0f9b1fac18c6406aeca17b8af72354ded89f5c5567f4,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B1_SAME_SCALE_63,14,S1,100,0.69,0.6693333333333333,be40c243d1bedfdf843e0f9b1fac18c6406aeca17b8af72354ded89f5c5567f4,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B1_SAME_SCALE_63,14,S2,100,0.69,0.6862030569895738,be40c243d1bedfdf843e0f9b1fac18c6406aeca17b8af72354ded89f5c5567f4,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B1_SAME_SCALE_63,26,S1,100,0.76,0.7599039615846338,be40c243d1bedfdf843e0f9b1fac18c6406aeca17b8af72354ded89f5c5567f4,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B1_SAME_SCALE_63,26,S2,100,0.85,0.8487750781328763,be40c243d1bedfdf843e0f9b1fac18c6406aeca17b8af72354ded89f5c5567f4,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B1_SAME_SCALE_63,28,S1,100,0.89,0.8899009108197378,be40c243d1bedfdf843e0f9b1fac18c6406aeca17b8af72354ded89f5c5567f4,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B1_SAME_SCALE_63,28,S2,100,0.87,0.8693598633303186,be40c243d1bedfdf843e0f9b1fac18c6406aeca17b8af72354ded89f5c5567f4,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B1_SAME_SCALE_63,31,S1,100,0.84,0.8383838383838383,be40c243d1bedfdf843e0f9b1fac18c6406aeca17b8af72354ded89f5c5567f4,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B1_SAME_SCALE_63,31,S2,100,0.86,0.859775641025641,be40c243d1bedfdf843e0f9b1fac18c6406aeca17b8af72354ded89f5c5567f4,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B1_SAME_SCALE_63,35,S1,100,0.99,0.9899989998999901,be40c243d1bedfdf843e0f9b1fac18c6406aeca17b8af72354ded89f5c5567f4,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B1_SAME_SCALE_63,35,S2,100,0.87,0.8696741854636592,be40c243d1bedfdf843e0f9b1fac18c6406aeca17b8af72354ded89f5c5567f4,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B1_SAME_SCALE_63,40,S1,100,0.76,0.7584541062801933,be40c243d1bedfdf843e0f9b1fac18c6406aeca17b8af72354ded89f5c5567f4,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B1_SAME_SCALE_63,40,S2,100,0.78,0.7726333195535345,be40c243d1bedfdf843e0f9b1fac18c6406aeca17b8af72354ded89f5c5567f4,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B1_SAME_SCALE_63,43,S1,100,0.87,0.8699869986998701,be40c243d1bedfdf843e0f9b1fac18c6406aeca17b8af72354ded89f5c5567f4,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B1_SAME_SCALE_63,43,S2,100,0.85,0.8481627695110842,be40c243d1bedfdf843e0f9b1fac18c6406aeca17b8af72354ded89f5c5567f4,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B1_SAME_SCALE_63,2,S1,100,0.85,0.8498648783905515,30e588e580c232a3afb6be1011f1edb675abe3c6e1244abb7605cfd559dac6d5,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B1_SAME_SCALE_63,2,S2,100,0.74,0.7383252818035426,30e588e580c232a3afb6be1011f1edb675abe3c6e1244abb7605cfd559dac6d5,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B1_SAME_SCALE_63,14,S1,100,0.6699999999999999,0.6440513428972063,30e588e580c232a3afb6be1011f1edb675abe3c6e1244abb7605cfd559dac6d5,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B1_SAME_SCALE_63,14,S2,100,0.73,0.7293233082706767,30e588e580c232a3afb6be1011f1edb675abe3c6e1244abb7605cfd559dac6d5,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B1_SAME_SCALE_63,26,S1,100,0.79,0.78997899789979,30e588e580c232a3afb6be1011f1edb675abe3c6e1244abb7605cfd559dac6d5,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B1_SAME_SCALE_63,26,S2,100,0.84,0.84,30e588e580c232a3afb6be1011f1edb675abe3c6e1244abb7605cfd559dac6d5,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B1_SAME_SCALE_63,28,S1,100,0.9299999999999999,0.9299369432489241,30e588e580c232a3afb6be1011f1edb675abe3c6e1244abb7605cfd559dac6d5,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B1_SAME_SCALE_63,28,S2,100,0.95,0.949874686716792,30e588e580c232a3afb6be1011f1edb675abe3c6e1244abb7605cfd559dac6d5,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B1_SAME_SCALE_63,31,S1,100,0.9099999999999999,0.9099189270343309,30e588e580c232a3afb6be1011f1edb675abe3c6e1244abb7605cfd559dac6d5,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B1_SAME_SCALE_63,31,S2,100,0.8200000000000001,0.8197115384615384,30e588e580c232a3afb6be1011f1edb675abe3c6e1244abb7605cfd559dac6d5,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B1_SAME_SCALE_63,35,S1,100,0.98,0.98,30e588e580c232a3afb6be1011f1edb675abe3c6e1244abb7605cfd559dac6d5,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B1_SAME_SCALE_63,35,S2,100,0.8899999999999999,0.8897243107769424,30e588e580c232a3afb6be1011f1edb675abe3c6e1244abb7605cfd559dac6d5,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B1_SAME_SCALE_63,40,S1,100,0.79,0.7889659330720531,30e588e580c232a3afb6be1011f1edb675abe3c6e1244abb7605cfd559dac6d5,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B1_SAME_SCALE_63,40,S2,100,0.8300000000000001,0.8291628982011858,30e588e580c232a3afb6be1011f1edb675abe3c6e1244abb7605cfd559dac6d5,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B1_SAME_SCALE_63,43,S1,100,0.88,0.8799519807923168,30e588e580c232a3afb6be1011f1edb675abe3c6e1244abb7605cfd559dac6d5,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B1_SAME_SCALE_63,43,S2,100,0.96,0.959983993597439,30e588e580c232a3afb6be1011f1edb675abe3c6e1244abb7605cfd559dac6d5,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B1_SAME_SCALE_63,2,S1,100,0.74,0.7348021215830274,0d9218f3dde3e2f8ff3c2c74bd08d2816ffa16945496213ab2ba7b7649ae09fe,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B1_SAME_SCALE_63,2,S2,100,0.8,0.7992773986350863,0d9218f3dde3e2f8ff3c2c74bd08d2816ffa16945496213ab2ba7b7649ae09fe,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B1_SAME_SCALE_63,14,S1,100,0.71,0.7050147492625369,0d9218f3dde3e2f8ff3c2c74bd08d2816ffa16945496213ab2ba7b7649ae09fe,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B1_SAME_SCALE_63,14,S2,100,0.72,0.7181964573268921,0d9218f3dde3e2f8ff3c2c74bd08d2816ffa16945496213ab2ba7b7649ae09fe,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B1_SAME_SCALE_63,26,S1,100,0.77,0.7694235588972431,0d9218f3dde3e2f8ff3c2c74bd08d2816ffa16945496213ab2ba7b7649ae09fe,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B1_SAME_SCALE_63,26,S2,100,0.87,0.8696741854636592,0d9218f3dde3e2f8ff3c2c74bd08d2816ffa16945496213ab2ba7b7649ae09fe,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B1_SAME_SCALE_63,28,S1,100,0.94,0.9399759903961584,0d9218f3dde3e2f8ff3c2c74bd08d2816ffa16945496213ab2ba7b7649ae09fe,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B1_SAME_SCALE_63,28,S2,100,0.85,0.8465473145780051,0d9218f3dde3e2f8ff3c2c74bd08d2816ffa16945496213ab2ba7b7649ae09fe,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B1_SAME_SCALE_63,31,S1,100,0.78,0.7796474358974359,0d9218f3dde3e2f8ff3c2c74bd08d2816ffa16945496213ab2ba7b7649ae09fe,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B1_SAME_SCALE_63,31,S2,100,0.86,0.86,0d9218f3dde3e2f8ff3c2c74bd08d2816ffa16945496213ab2ba7b7649ae09fe,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B1_SAME_SCALE_63,35,S1,100,0.98,0.9799919967987194,0d9218f3dde3e2f8ff3c2c74bd08d2816ffa16945496213ab2ba7b7649ae09fe,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B1_SAME_SCALE_63,35,S2,100,0.78,0.7742200328407225,0d9218f3dde3e2f8ff3c2c74bd08d2816ffa16945496213ab2ba7b7649ae09fe,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B1_SAME_SCALE_63,40,S1,100,0.73,0.7286704853783539,0d9218f3dde3e2f8ff3c2c74bd08d2816ffa16945496213ab2ba7b7649ae09fe,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B1_SAME_SCALE_63,40,S2,100,0.8,0.7947454844006567,0d9218f3dde3e2f8ff3c2c74bd08d2816ffa16945496213ab2ba7b7649ae09fe,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B1_SAME_SCALE_63,43,S1,100,0.86,0.8599439775910365,0d9218f3dde3e2f8ff3c2c74bd08d2816ffa16945496213ab2ba7b7649ae09fe,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B1_SAME_SCALE_63,43,S2,100,0.8,0.7947454844006567,0d9218f3dde3e2f8ff3c2c74bd08d2816ffa16945496213ab2ba7b7649ae09fe,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B2_SCALE_COLLAPSE,2,S1,100,0.75,0.7442455242966752,7de0094489b57033001c50b7bb94831cb5ceeedbcb78a46acbff9c830f91c435,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B2_SCALE_COLLAPSE,2,S2,100,0.77,0.7699769976997699,7de0094489b57033001c50b7bb94831cb5ceeedbcb78a46acbff9c830f91c435,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B2_SCALE_COLLAPSE,14,S1,100,0.62,0.5967741935483871,7de0094489b57033001c50b7bb94831cb5ceeedbcb78a46acbff9c830f91c435,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B2_SCALE_COLLAPSE,14,S2,100,0.63,0.6189887756152817,7de0094489b57033001c50b7bb94831cb5ceeedbcb78a46acbff9c830f91c435,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B2_SCALE_COLLAPSE,26,S1,100,0.77,0.7631551848419318,7de0094489b57033001c50b7bb94831cb5ceeedbcb78a46acbff9c830f91c435,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B2_SCALE_COLLAPSE,26,S2,100,0.8300000000000001,0.8298468621759583,7de0094489b57033001c50b7bb94831cb5ceeedbcb78a46acbff9c830f91c435,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B2_SCALE_COLLAPSE,28,S1,100,0.83,0.8299829982998299,7de0094489b57033001c50b7bb94831cb5ceeedbcb78a46acbff9c830f91c435,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B2_SCALE_COLLAPSE,28,S2,100,0.8200000000000001,0.8193496587715776,7de0094489b57033001c50b7bb94831cb5ceeedbcb78a46acbff9c830f91c435,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B2_SCALE_COLLAPSE,31,S1,100,0.8,0.7996794871794872,7de0094489b57033001c50b7bb94831cb5ceeedbcb78a46acbff9c830f91c435,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B2_SCALE_COLLAPSE,31,S2,100,0.79,0.7889659330720531,7de0094489b57033001c50b7bb94831cb5ceeedbcb78a46acbff9c830f91c435,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B2_SCALE_COLLAPSE,35,S1,100,0.99,0.9899989998999901,7de0094489b57033001c50b7bb94831cb5ceeedbcb78a46acbff9c830f91c435,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B2_SCALE_COLLAPSE,35,S2,100,0.88,0.8798076923076923,7de0094489b57033001c50b7bb94831cb5ceeedbcb78a46acbff9c830f91c435,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B2_SCALE_COLLAPSE,40,S1,100,0.71,0.7085720028137876,7de0094489b57033001c50b7bb94831cb5ceeedbcb78a46acbff9c830f91c435,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B2_SCALE_COLLAPSE,40,S2,100,0.79,0.7882851093860268,7de0094489b57033001c50b7bb94831cb5ceeedbcb78a46acbff9c830f91c435,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B2_SCALE_COLLAPSE,43,S1,100,0.8400000000000001,0.8389694041867954,7de0094489b57033001c50b7bb94831cb5ceeedbcb78a46acbff9c830f91c435,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B2_SCALE_COLLAPSE,43,S2,100,0.8,0.797979797979798,7de0094489b57033001c50b7bb94831cb5ceeedbcb78a46acbff9c830f91c435,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B2_SCALE_COLLAPSE,2,S1,100,0.8400000000000001,0.8397435897435898,9507c5ceafc792c1ba2a468947eb58601afc99c8fa65e0b681ce19c0d1ff84df,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B2_SCALE_COLLAPSE,2,S2,100,0.77,0.7688674505074866,9507c5ceafc792c1ba2a468947eb58601afc99c8fa65e0b681ce19c0d1ff84df,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B2_SCALE_COLLAPSE,14,S1,100,0.64,0.6305418719211823,9507c5ceafc792c1ba2a468947eb58601afc99c8fa65e0b681ce19c0d1ff84df,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B2_SCALE_COLLAPSE,14,S2,100,0.6200000000000001,0.6186270574066639,9507c5ceafc792c1ba2a468947eb58601afc99c8fa65e0b681ce19c0d1ff84df,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B2_SCALE_COLLAPSE,26,S1,100,0.66,0.6353496353496353,9507c5ceafc792c1ba2a468947eb58601afc99c8fa65e0b681ce19c0d1ff84df,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B2_SCALE_COLLAPSE,26,S2,100,0.85,0.8487750781328763,9507c5ceafc792c1ba2a468947eb58601afc99c8fa65e0b681ce19c0d1ff84df,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B2_SCALE_COLLAPSE,28,S1,100,0.91,0.90999099909991,9507c5ceafc792c1ba2a468947eb58601afc99c8fa65e0b681ce19c0d1ff84df,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B2_SCALE_COLLAPSE,28,S2,100,0.8200000000000001,0.8199279711884754,9507c5ceafc792c1ba2a468947eb58601afc99c8fa65e0b681ce19c0d1ff84df,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B2_SCALE_COLLAPSE,31,S1,100,0.8200000000000001,0.8199279711884754,9507c5ceafc792c1ba2a468947eb58601afc99c8fa65e0b681ce19c0d1ff84df,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B2_SCALE_COLLAPSE,31,S2,100,0.77,0.7681217864704104,9507c5ceafc792c1ba2a468947eb58601afc99c8fa65e0b681ce19c0d1ff84df,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B2_SCALE_COLLAPSE,35,S1,100,0.98,0.9799919967987194,9507c5ceafc792c1ba2a468947eb58601afc99c8fa65e0b681ce19c0d1ff84df,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B2_SCALE_COLLAPSE,35,S2,100,0.86,0.859775641025641,9507c5ceafc792c1ba2a468947eb58601afc99c8fa65e0b681ce19c0d1ff84df,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B2_SCALE_COLLAPSE,40,S1,100,0.71,0.7097387648883995,9507c5ceafc792c1ba2a468947eb58601afc99c8fa65e0b681ce19c0d1ff84df,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B2_SCALE_COLLAPSE,40,S2,100,0.6699999999999999,0.6349153667441089,9507c5ceafc792c1ba2a468947eb58601afc99c8fa65e0b681ce19c0d1ff84df,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B2_SCALE_COLLAPSE,43,S1,100,0.8,0.7987117552334944,9507c5ceafc792c1ba2a468947eb58601afc99c8fa65e0b681ce19c0d1ff84df,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,1,B2_SCALE_COLLAPSE,43,S2,100,0.88,0.8792270531400965,9507c5ceafc792c1ba2a468947eb58601afc99c8fa65e0b681ce19c0d1ff84df,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B2_SCALE_COLLAPSE,2,S1,100,0.76,0.7599039615846338,47a1a8fbf9d040f586b432ee662bf91df406be444316e09c6f4ec9134092cd6c,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B2_SCALE_COLLAPSE,2,S2,100,0.73,0.72997299729973,47a1a8fbf9d040f586b432ee662bf91df406be444316e09c6f4ec9134092cd6c,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B2_SCALE_COLLAPSE,14,S1,100,0.71,0.6938021328265231,47a1a8fbf9d040f586b432ee662bf91df406be444316e09c6f4ec9134092cd6c,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B2_SCALE_COLLAPSE,14,S2,100,0.7,0.6875,47a1a8fbf9d040f586b432ee662bf91df406be444316e09c6f4ec9134092cd6c,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B2_SCALE_COLLAPSE,26,S1,100,0.84,0.8399359743897559,47a1a8fbf9d040f586b432ee662bf91df406be444316e09c6f4ec9134092cd6c,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B2_SCALE_COLLAPSE,26,S2,100,0.86,0.86,47a1a8fbf9d040f586b432ee662bf91df406be444316e09c6f4ec9134092cd6c,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B2_SCALE_COLLAPSE,28,S1,100,0.89,0.8899889988998899,47a1a8fbf9d040f586b432ee662bf91df406be444316e09c6f4ec9134092cd6c,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B2_SCALE_COLLAPSE,28,S2,100,0.85,0.8498648783905515,47a1a8fbf9d040f586b432ee662bf91df406be444316e09c6f4ec9134092cd6c,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B2_SCALE_COLLAPSE,31,S1,100,0.81,0.8090644156366193,47a1a8fbf9d040f586b432ee662bf91df406be444316e09c6f4ec9134092cd6c,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B2_SCALE_COLLAPSE,31,S2,100,0.71,0.6906666666666667,47a1a8fbf9d040f586b432ee662bf91df406be444316e09c6f4ec9134092cd6c,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B2_SCALE_COLLAPSE,35,S1,100,0.98,0.9799919967987194,47a1a8fbf9d040f586b432ee662bf91df406be444316e09c6f4ec9134092cd6c,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B2_SCALE_COLLAPSE,35,S2,100,0.79,0.7803117480908045,47a1a8fbf9d040f586b432ee662bf91df406be444316e09c6f4ec9134092cd6c,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B2_SCALE_COLLAPSE,40,S1,100,0.71,0.7064480210547626,47a1a8fbf9d040f586b432ee662bf91df406be444316e09c6f4ec9134092cd6c,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B2_SCALE_COLLAPSE,40,S2,100,0.6499999999999999,0.6178622120318812,47a1a8fbf9d040f586b432ee662bf91df406be444316e09c6f4ec9134092cd6c,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B2_SCALE_COLLAPSE,43,S1,100,0.8,0.7992773986350863,47a1a8fbf9d040f586b432ee662bf91df406be444316e09c6f4ec9134092cd6c,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,2,B2_SCALE_COLLAPSE,43,S2,100,0.81,0.8090644156366193,47a1a8fbf9d040f586b432ee662bf91df406be444316e09c6f4ec9134092cd6c,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B4_ONE_STAGE_BACKEND,2,S1,100,0.79,0.78997899789979,9748c14cc60345933f68a409eadbd9bd9aa031a1189f0ff095eed1c91daab721,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B4_ONE_STAGE_BACKEND,2,S2,100,0.73,0.72997299729973,9748c14cc60345933f68a409eadbd9bd9aa031a1189f0ff095eed1c91daab721,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B4_ONE_STAGE_BACKEND,14,S1,100,0.66,0.6427070197562001,9748c14cc60345933f68a409eadbd9bd9aa031a1189f0ff095eed1c91daab721,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
OpenBMI_MI,1,0,B4_ONE_STAGE_BACKEND,14,S2,100,0.7,0.6995192307692308,9748c14cc60345933f68a409eadbd9bd9aa031a1189f0ff095eed1c91daab721,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db
