backbone,fold,seed,subject_id,target_seen_by_anchor,adaptation_session,S2_or_S3_used_for_training_or_selection,selected_lr,best_epoch_S1_validation,parameter_relative_change,anchor_S1_validation_confidence,anchor_S1_validation_BA,adapted_S1_validation_BA,n_S2,anchor_S2_BA,adapted_S2_BA,Delta_S2_BA,anchor_S2_macro_F1,adapted_S2_macro_F1,Delta_S2_macro_F1,n_S3,anchor_S3_BA,adapted_S3_BA,Delta_S3_BA,anchor_S3_macro_F1,adapted_S3_macro_F1,Delta_S3_macro_F1
EEGNet,3,1,23,False,S1,False,0.001,50,0.2986052930355072,0.8498635476066945,0.9166666666666667,0.8666666666666667,200,0.955,0.935,-0.019999999999999907,0.9549988749718743,0.934959349593496,-0.020039525378378276,200,0.9550000000000001,0.95,-0.0050000000000001155,0.9549718574108819,0.9499949994999499,-0.004976857910931942
EEGNet,3,2,23,False,S1,False,0.001,11,0.08129236102104187,0.8060949525239042,0.8500000000000001,0.8333333333333334,200,0.9450000000000001,0.9550000000000001,0.010000000000000009,0.9449876222149984,0.9549718574108819,0.009984235195883429,200,0.965,0.965,0.0,0.9649921232277263,0.9649991249781245,7.001750398138995e-06
EEGNet,3,0,24,False,S1,False,0.001,50,0.37317201495170593,0.8607179228789992,0.95,0.95,199,0.9297474747474748,0.9197474747474748,-0.010000000000000009,0.9296322489391797,0.9195472003234283,-0.010085048615751435,195,0.8922032828282829,0.8922032828282829,0.0,0.8922623589149938,0.8922623589149938,0.0
EEGNet,3,1,24,False,S1,False,0.001,50,0.35478001832962036,0.9208822395372432,0.9166666666666667,0.95,199,0.9147979797979797,0.9197474747474748,0.004949494949495037,0.9144345802665856,0.9195472003234283,0.005112620056842654,195,0.8918876262626263,0.9125631313131313,0.020675505050504972,0.8921261294486447,0.9127378978125247,0.020611768363880012
EEGNet,3,2,24,False,S1,False,0.001,50,0.3255922198295593,0.9205130669414635,0.9666666666666667,0.9666666666666667,199,0.9145454545454546,0.8994949494949496,-0.015050505050504981,0.9145642346642422,0.8994949494949496,-0.015069285169292623,195,0.8925189393939394,0.9076704545454546,0.015151515151515138,0.8923076923076924,0.9076704545454546,0.015362762237762229
EEGNet,2,0,25,False,S1,False,0.001,21,0.19033443927764893,0.8487790364420359,0.9166666666666667,0.95,200,0.9,0.885,-0.015000000000000013,0.8999899989999001,0.8849971249281232,-0.014992874071776852,200,0.98,0.97,-0.010000000000000009,0.9799979997999799,0.9699879951980792,-0.010010004601900713
EEGNet,2,1,25,False,S1,False,0.001,50,0.35997194051742554,0.859471580820742,0.95,0.95,200,0.91,0.865,-0.04500000000000004,0.90999099909991,0.8642363293526085,-0.04575466974730147,200,0.98,0.98,0.0,0.9799979997999799,0.9799919967987194,-6.003001260523888e-06
EEGNet,2,2,25,False,S1,False,0.001,50,0.30983856320381165,0.8989129658239681,0.9333333333333333,0.9333333333333333,200,0.92,0.9099999999999999,-0.01000000000000012,0.92,0.9099189270343309,-0.01008107296566918,200,0.99,0.975,-0.015000000000000013,0.99,0.9749943737340903,-0.015005626265909733
EEGNet,2,0,26,False,S1,False,0.001,30,0.22838997840881348,0.7300401454652673,0.7833333333333333,0.8,200,0.895,0.8999999999999999,0.004999999999999893,0.8949763696831787,0.8998397435897436,0.004863373906564883,200,0.74,0.73,-0.010000000000000009,0.7398959583833533,0.7298919567827131,-0.010004001600640189
EEGNet,2,1,26,False,S1,False,0.001,50,0.3314211368560791,0.7462621695547428,0.8333333333333334,0.8,200,0.89,0.875,-0.015000000000000013,0.8899559823929573,0.8744696342045141,-0.015486348188443189,200,0.73,0.755,0.025000000000000022,0.7298919567827131,0.7522687631133245,0.022376806330611343
EEGNet,2,2,26,False,S1,False,0.001,50,0.353210985660553,0.7778165406610182,0.7666666666666667,0.8333333333333334,200,0.885,0.88,-0.0050000000000000044,0.8847666524712543,0.8794091046126018,-0.0053575478586525005,200,0.765,0.77,0.0050000000000000044,0.7649941248531213,0.7699079631852741,0.0049138383321527535
EEGNet,1,0,27,False,S1,False,0.001,34,0.27766963839530945,0.7198885976038201,0.45,0.45,200,0.52,0.54,0.020000000000000018,0.5195676108497648,0.53995399539954,0.02038638454977526,200,0.5900000000000001,0.5900000000000001,0.0,0.5896306676008407,0.5893429487179487,-0.0002877188828920296
EEGNet,1,1,27,False,S1,False,0.001,13,0.12055553495883942,0.6684466190855217,0.43333333333333335,0.43333333333333335,200,0.505,0.505,0.0,0.5034980816971338,0.5039955910719206,0.0004975093747867643,200,0.665,0.6599999999999999,-0.0050000000000001155,0.6639835502394744,0.6587715776796468,-0.005211972559827638
EEGNet,1,2,27,False,S1,False,0.001,13,0.09093153476715088,0.6884243921887361,0.4666666666666667,0.5,200,0.49,0.52,0.030000000000000027,0.483753416337686,0.518796992481203,0.03504357614351705,200,0.575,0.5700000000000001,-0.004999999999999893,0.5671105905120827,0.5693108974358975,0.0022003069238147877
EEGNet,0,0,28,False,S1,False,0.001,27,0.2111782729625702,0.8667950310458579,0.8666666666666667,0.9333333333333333,200,0.73,0.79,0.06000000000000005,0.7272727272727273,0.7899159663865546,0.0626432391138273,200,0.655,0.7,0.04499999999999993,0.6545768566493955,0.6985227615315044,0.04394590488210892
EEGNet,0,1,28,False,S1,False,0.001,50,0.22577661275863647,0.8435627481505379,0.9333333333333333,0.95,200,0.76,0.8,0.040000000000000036,0.7558742752517547,0.7999799979998,0.04410572274804536,200,0.62,0.7150000000000001,0.09500000000000008,0.6168968646032866,0.7133878064110623,0.09649094180777562
EEGNet,0,2,28,False,S1,False,0.001,19,0.1232878640294075,0.8653005277189826,0.9333333333333333,0.9666666666666667,200,0.6950000000000001,0.8,0.10499999999999998,0.6874919951843028,0.7999199679871949,0.11242797280289207,200,0.665,0.6950000000000001,0.030000000000000027,0.6639835502394744,0.6932746700188561,0.029291119779381702
EEGNet,2,0,29,False,S1,False,0.001,38,0.3222942054271698,0.7321833007284945,0.5166666666666666,0.5333333333333333,200,0.755,0.765,0.010000000000000009,0.7549938748468712,0.7649471131004475,0.009953238253576302,200,0.78,0.785,0.0050000000000000044,0.7799119647859143,0.784865540963102,0.004953576177187724
EEGNet,2,1,29,False,S1,False,0.001,15,0.12600432336330414,0.6943208023393286,0.5,0.5166666666666666,200,0.78,0.78,0.0,0.7796474358974359,0.78,0.0003525641025641235,200,0.835,0.84,0.0050000000000000044,0.8347976270931892,0.84,0.005202372906810804
EEGNet,2,2,29,False,S1,False,0.001,11,0.08695109188556671,0.7381943851624333,0.5166666666666666,0.48333333333333334,200,0.76,0.755,-0.0050000000000000044,0.7597838054248824,0.7548467792370231,-0.004937026187859295,200,0.815,0.81,-0.004999999999999893,0.8149583656322672,0.8098288459613652,-0.005129519670902027
EEGNet,3,0,30,False,S1,False,0.001,50,0.37569501996040344,0.8975970446849071,0.9,0.9166666666666667,200,0.965,0.95,-0.015000000000000013,0.9649921232277263,0.9499549594635172,-0.01503716376420916,200,0.885,0.885,0.0,0.8848589522164652,0.8849741191768148,0.00011516696034963303
EEGNet,3,1,30,False,S1,False,0.001,50,0.33434730768203735,0.9328475240597714,0.95,0.95,200,0.965,0.965,0.0,0.9649991249781245,0.9649921232277263,-7.001750398138995e-06,200,0.875,0.8600000000000001,-0.014999999999999902,0.8749718686704508,0.8594941790445605,-0.015477689625890356
EEGNet,3,2,30,False,S1,False,0.001,18,0.14432567358016968,0.9288021835303617,0.9333333333333333,0.9666666666666667,200,0.9299999999999999,0.9450000000000001,0.015000000000000124,0.9297470895222801,0.9448883990079912,0.015141309485711019,200,0.8999999999999999,0.8999999999999999,0.0,0.8996386993175431,0.8998397435897436,0.00020104427220046794
EEGNet,3,0,31,False,S1,False,0.001,10,0.08417391031980515,0.6930869322552712,0.6499999999999999,0.55,200,0.575,0.58,0.0050000000000000044,0.5744787364521539,0.5738636363636364,-0.0006151000885175062,200,0.565,0.575,0.010000000000000009,0.5649891247281182,0.5711294432251066,0.006140318496988373
EEGNet,3,1,31,False,S1,False,0.001,12,0.08536306023597717,0.6932823449277243,0.5833333333333333,0.65,200,0.6000000000000001,0.575,-0.025000000000000133,0.5980303487086724,0.5599389091662137,-0.03809143954245875,200,0.595,0.59,-0.0050000000000000044,0.5932816148226256,0.5818033455732354,-0.011478269249390216
EEGNet,3,2,31,False,S1,False,0.001,10,0.07782771438360214,0.6919479693669862,0.6333333333333333,0.6,200,0.6,0.605,0.0050000000000000044,0.6,0.5997061133490411,-0.00029388665095886335,200,0.585,0.5549999999999999,-0.030000000000000027,0.5832391855589867,0.552482715273413,-0.03075647028557371
EEGNet,4,0,32,False,S1,False,0.001,50,0.3791792094707489,0.6748506991489067,0.5666666666666667,0.6166666666666667,199,0.5278282828282828,0.5174242424242425,-0.010404040404040305,0.5270529935275081,0.5169902912621359,-0.010062702265372203,200,0.585,0.595,0.010000000000000009,0.5844910014768091,0.5941782108770259,0.009687209400216834
EEGNet,4,1,32,False,S1,False,0.001,10,0.08506371825933456,0.6858477166157022,0.5166666666666666,0.5833333333333333,199,0.4979292929292929,0.5123737373737374,0.014444444444444482,0.49379324379324385,0.5117737815211069,0.01798053772786301,200,0.5900000000000001,0.56,-0.030000000000000027,0.5889724310776943,0.5599559955995599,-0.029016435478134373
EEGNet,4,2,32,False,S1,False,0.001,11,0.09056266397237778,0.6752516336287812,0.5666666666666667,0.6166666666666667,199,0.49232323232323233,0.4921717171717172,-0.00015151515151512474,0.4920005054972829,0.4906100311731759,-0.001390474324106994,200,0.555,0.575,0.019999999999999907,0.5549888747218681,0.5747342088805503,0.019745334158682182
EEGNet,0,0,33,False,S1,False,0.001,50,0.36992430686950684,0.9034147983355733,0.9833333333333334,0.9833333333333334,200,0.925,0.925,0.0,0.9249080123150859,0.9249530956848031,4.5083369717202615e-05,200,0.9550000000000001,0.95,-0.0050000000000001155,0.9549718574108819,0.9499549594635172,-0.005016897947364707
EEGNet,0,1,33,False,S1,False,0.001,50,0.32666781544685364,0.8905082720652321,0.9333333333333333,0.95,200,0.935,0.94,0.004999999999999893,0.934998374959374,0.94,0.005001625040625957,200,0.955,0.96,0.0050000000000000044,0.9549988749718743,0.96,0.005001125028125664
EEGNet,0,2,33,False,S1,False,0.001,24,0.15333379805088043,0.8749822183522429,0.95,0.9666666666666667,200,0.9199999999999999,0.945,0.025000000000000022,0.9199279351416274,0.9449986249656241,0.02507068982399674,200,0.935,0.955,0.019999999999999907,0.934998374959374,0.9549898727213624,0.019991497761988386
EEGNet,2,0,34,False,S1,False,0.001,18,0.14609897136688232,0.6502879378617199,0.5333333333333333,0.5166666666666666,200,0.47000000000000003,0.47,-5.551115123125783e-17,0.4665861513687601,0.46952257031328193,0.002936418944521846,200,0.565,0.58,0.015000000000000013,0.5580952380952381,0.58,0.02190476190476187
EEGNet,2,1,34,False,S1,False,0.001,24,0.18659669160842896,0.6568553772097009,0.5833333333333333,0.6,200,0.445,0.47000000000000003,0.025000000000000022,0.43994550821160977,0.467390212038991,0.027444703827381234,200,0.5900000000000001,0.585,-0.0050000000000001155,0.5885186672019269,0.5772962236765042,-0.011222443525422676
EEGNet,2,2,34,False,S1,False,0.001,15,0.12325142323970795,0.6738683234473613,0.5,0.4666666666666667,200,0.435,0.435,0.0,0.4332856892098598,0.4348728463904379,0.0015871571805780582,200,0.5349999999999999,0.52,-0.014999999999999902,0.5335891070488227,0.5195676108497648,-0.014021496199057903
EEGNet,2,0,35,False,S1,False,0.001,25,0.20299868285655975,0.9188843792491669,0.9333333333333333,0.9333333333333333,200,0.975,0.975,0.0,0.9749993749843746,0.9749993749843746,0.0,200,0.94,0.94,0.0,0.9399759903961584,0.9399459513562206,-3.003903993781254e-05
EEGNet,2,1,35,False,S1,False,0.001,24,0.19273161888122559,0.929565616664959,0.95,0.95,200,0.97,0.97,0.0,0.9699879951980792,0.9699879951980792,0.0,200,0.9450000000000001,0.95,0.004999999999999893,0.9449876222149984,0.9499949994999499,0.005007377284951486
EEGNet,2,2,35,False,S1,False,0.001,10,0.0819438025355339,0.9579777835880023,0.9333333333333333,0.9333333333333333,200,0.98,0.98,0.0,0.9799979997999799,0.9799979997999799,0.0,200,0.9450000000000001,0.9450000000000001,0.0,0.9449876222149984,0.9449876222149984,0.0
EEGNet,1,0,36,False,S1,False,0.001,13,0.11759955435991287,0.8293012363523443,0.7666666666666666,0.7833333333333333,200,0.915,0.92,0.0050000000000000044,0.9149808706959066,0.91999199919992,0.005011128504013418,200,0.97,0.975,0.0050000000000000044,0.97,0.9749993749843746,0.004999374984374638
EEGNet,1,1,36,False,S1,False,0.001,10,0.09377983212471008,0.8449567361179099,0.7833333333333333,0.7833333333333333,200,0.935,0.94,0.004999999999999893,0.9349853717086345,0.93999399939994,0.0050086276913055006,200,0.975,0.975,0.0,0.9749993749843746,0.9749993749843746,0.0
EEGNet,1,2,36,False,S1,False,0.001,10,0.0758008286356926,0.8657892834296301,0.8,0.8166666666666667,200,0.9550000000000001,0.945,-0.01000000000000012,0.9549718574108819,0.9449986249656241,-0.009973232445257718,200,0.98,0.975,-0.0050000000000000044,0.9799919967987194,0.9749993749843746,-0.004992621814344789
EEGNet,0,0,37,False,S1,False,0.001,50,0.37319162487983704,0.7524922795205018,0.7166666666666667,0.8,200,0.88,0.91,0.030000000000000027,0.8796992481203008,0.90999099909991,0.030291750979609233,200,0.87,0.875,0.0050000000000000044,0.8697916666666667,0.8746207277012964,0.004829061034629656
EEGNet,0,1,37,False,S1,False,0.001,50,0.3263182044029236,0.7287209390497918,0.7833333333333333,0.7833333333333333,200,0.89,0.89,0.0,0.8899009108197378,0.89,9.908918026224622e-05,200,0.865,0.855,-0.010000000000000009,0.8648344221671547,0.8548221571424997,-0.01001226502465502
EEGNet,0,2,37,False,S1,False,0.001,28,0.1785656362771988,0.7344651708833397,0.7833333333333333,0.8500000000000001,200,0.88,0.885,0.0050000000000000044,0.8796992481203008,0.8849280800500312,0.005228831929730449,200,0.885,0.87,-0.015000000000000013,0.8849971249281232,0.8693598633303186,-0.015637261597804653
EEGNet,3,0,38,False,S1,False,0.001,15,0.12043293565511703,0.5898613701303433,0.4666666666666667,0.6,200,0.7949999999999999,0.79,-0.004999999999999893,0.7938403519798869,0.7896634615384616,-0.004176890441425329,200,0.45499999999999996,0.44499999999999995,-0.010000000000000009,0.41709671381587743,0.4346973593746021,0.017600645558724648
EEGNet,3,1,38,False,S1,False,0.001,10,0.0714837908744812,0.5616790724430486,0.5,0.5,200,0.8200000000000001,0.81,-0.010000000000000009,0.8197115384615384,0.8084484323016433,-0.01126310615989512,200,0.455,0.485,0.02999999999999997,0.4500365801357249,0.44918313323885667,-0.0008534468968682263
EEGNet,3,2,38,False,S1,False,0.001,30,0.1690172702074051,0.7607550009839218,0.5,0.55,200,0.815,0.825,0.010000000000000009,0.8142150586226808,0.8249606161386311,0.0107455575159503,200,0.43999999999999995,0.48,0.040000000000000036,0.4288045695634435,0.4736309343050916,0.04482636474164814
EEGNet,3,0,41,False,S1,False,0.001,10,0.09018098562955856,0.9579244743168441,0.9833333333333334,0.9833333333333334,200,0.785,0.7949999999999999,0.009999999999999898,0.784865540963102,0.794584032666149,0.00971849170304695,200,0.8300000000000001,0.825,-0.0050000000000001155,0.8295739348370927,0.8249606161386311,-0.004613318698461599
EEGNet,3,1,41,False,S1,False,0.001,10,0.08550993353128433,0.9791782569633012,1.0,1.0,200,0.77,0.7849999999999999,0.014999999999999902,0.7699079631852741,0.7847363019699132,0.014828338784639072,200,0.825,0.8200000000000001,-0.004999999999999893,0.8240100565681961,0.8198378540686617,-0.004172202499534428
EEGNet,3,2,41,False,S1,False,0.001,10,0.07929881662130356,0.9776563825951968,1.0,1.0,200,0.785,0.785,0.0,0.7849946248656217,0.784865540963102,-0.0001290839025196444,200,0.8600000000000001,0.845,-0.015000000000000124,0.8596491228070176,0.8449961249031226,-0.01465299790389496
EEGNet,3,0,42,False,S1,False,0.001,13,0.11187253892421722,0.8368916301594894,0.7833333333333333,0.8,200,0.7949999999999999,0.785,-0.009999999999999898,0.7941302000954031,0.7849946248656217,-0.009135575229781479,200,0.69,0.7,0.010000000000000009,0.6899689968996899,0.6989160979526294,0.008947101052939499
EEGNet,3,1,42,False,S1,False,0.001,10,0.07809028029441833,0.835433817358111,0.8166666666666667,0.8666666666666667,200,0.7949999999999999,0.8,0.0050000000000001155,0.794377993430126,0.7998198378540686,0.005441844423942577,200,0.6950000000000001,0.705,0.009999999999999898,0.6949313595559001,0.7049926248156204,0.010061265259720287
EEGNet,3,2,42,False,S1,False,0.001,10,0.07587035000324249,0.8038770481089613,0.8,0.8333333333333334,200,0.7749999999999999,0.785,0.01000000000000012,0.7743173098623335,0.7849946248656217,0.010677315003288168,200,0.69,0.7,0.010000000000000009,0.6895032051282051,0.6985227615315044,0.009019556403299323
EEGNet,1,0,44,False,S1,False,0.001,50,0.3772832453250885,0.7882738245360007,0.55,0.5666666666666667,200,0.785,0.76,-0.025000000000000022,0.7826032002831214,0.7564935064935066,-0.026109693789614807,200,0.79,0.8049999999999999,0.014999999999999902,0.7896634615384616,0.804172629359042,0.014509167820580426
EEGNet,1,1,44,False,S1,False,0.001,50,0.4048817455768585,0.7580930888848074,0.5666666666666667,0.6,200,0.78,0.79,0.010000000000000009,0.7782034479282185,0.7874278773155178,0.009224429387299282,200,0.8,0.815,0.014999999999999902,0.7990151743543362,0.8142150586226808,0.015199884268344621
EEGNet,1,2,44,False,S1,False,0.001,50,0.3610211908817291,0.798323736805515,0.48333333333333334,0.5166666666666666,200,0.8,0.79,-0.010000000000000009,0.7987117552334944,0.7882851093860268,-0.010426645847467553,200,0.79,0.7949999999999999,0.004999999999999893,0.7894736842105263,0.794584032666149,0.0051103484556226375
EEGNet,1,0,45,False,S1,False,0.001,10,0.08742019534111023,0.8856204833652943,0.8500000000000001,0.8333333333333334,200,0.7949999999999999,0.78,-0.014999999999999902,0.7935080959935534,0.7767857142857143,-0.01672238170783913,200,0.94,0.955,0.015000000000000013,0.94,0.9549898727213624,0.01498987272136243
EEGNet,1,1,45,False,S1,False,0.001,10,0.08791429549455643,0.8892853054388576,0.8333333333333334,0.8666666666666667,200,0.8600000000000001,0.8400000000000001,-0.020000000000000018,0.8596491228070176,0.8392121394834691,-0.020436983323548485,200,0.9450000000000001,0.9450000000000001,0.0,0.9449876222149984,0.9449656035021888,-2.201871280960166e-05
EEGNet,1,2,45,False,S1,False,0.001,50,0.3225727081298828,0.9093535289529692,0.8833333333333333,0.8666666666666667,200,0.8200000000000001,0.81,-0.010000000000000009,0.8195488721804511,0.8090644156366193,-0.010484456543831788,200,0.955,0.9299999999999999,-0.025000000000000022,0.9549898727213624,0.9298245614035088,-0.0251653113178536
EEGNet,4,0,47,False,S1,False,0.001,10,0.07575476914644241,0.8998721875492622,0.8500000000000001,0.8666666666666667,200,0.8799999999999999,0.86,-0.019999999999999907,0.8795664391810518,0.859873886497848,-0.0196925526832038,200,0.96,0.96,0.0,0.959983993597439,0.959983993597439,0.0
EEGNet,4,1,47,False,S1,False,0.001,10,0.08584150671958923,0.8806971649905111,0.8333333333333334,0.8166666666666667,200,0.8500000000000001,0.86,0.009999999999999898,0.8492613807657522,0.859873886497848,0.010612505732095823,200,0.9450000000000001,0.9650000000000001,0.020000000000000018,0.9448331201885705,0.9649570724137068,0.0201239522251363
EEGNet,4,2,47,False,S1,False,0.001,10,0.08098626881837845,0.874553151321255,0.8500000000000001,0.8500000000000001,200,0.89,0.88,-0.010000000000000009,0.8899009108197378,0.8799519807923168,-0.009948930027420921,200,0.9550000000000001,0.9550000000000001,0.0,0.9549718574108819,0.9549718574108819,0.0
EEGNet,4,0,48,False,S1,False,0.001,13,0.10248316079378128,0.8750480648849863,0.8500000000000001,0.8333333333333334,200,0.845,0.86,0.015000000000000013,0.8448098921178444,0.859873886497848,0.015063994380003609,200,0.795,0.8,0.0050000000000000044,0.7949948748718718,0.7999799979998,0.004985123127928204
EEGNet,4,1,48,False,S1,False,0.001,50,0.3879459798336029,0.851761894713917,0.7833333333333334,0.7833333333333334,200,0.87,0.87,0.0,0.8696741854636592,0.8697916666666667,0.00011748120300758558,200,0.775,0.775,0.0,0.7749493636068115,0.7748592870544091,-9.00765524024516e-05
EEGNet,4,2,48,False,S1,False,0.001,10,0.08199676871299744,0.8680709385669975,0.8500000000000001,0.8500000000000001,200,0.85,0.845,-0.0050000000000000044,0.8499399759903962,0.8449030644152595,-0.005036911575136638,200,0.8049999999999999,0.815,0.010000000000000009,0.8048780487804879,0.8147730970438787,0.009895048263390827
EEGNet,2,0,49,False,S1,False,0.001,27,0.22138702869415283,0.8482548398275696,0.8500000000000001,0.9,200,0.8999999999999999,0.895,-0.004999999999999893,0.8998397435897436,0.8947869435607105,-0.005052800029033078,200,0.915,0.935,0.020000000000000018,0.9149808706959066,0.934998374959374,0.02001750426346738
EEGNet,2,1,49,False,S1,False,0.001,50,0.3588433861732483,0.8658116033228095,0.8666666666666667,0.9,200,0.8899999999999999,0.91,0.02000000000000013,0.8896025692492975,0.9099639855942376,0.020361416344940153,200,0.885,0.895,0.010000000000000009,0.8849971249281232,0.8949973749343734,0.010000250006250155
EEGNet,2,2,49,False,S1,False,0.001,50,0.34722334146499634,0.862145990769432,0.8333333333333334,0.8500000000000001,200,0.925,0.915,-0.010000000000000009,0.9249080123150859,0.9148275257396228,-0.010080486575463121,200,0.905,0.905,0.0,0.9049405878674172,0.9048834822657756,-5.7105601641516124e-05
EEGNet,4,0,50,False,S1,False,0.001,50,0.38617226481437683,0.9168441577003141,0.9833333333333334,0.9833333333333334,200,0.935,0.935,0.0,0.934959349593496,0.934959349593496,0.0,200,0.925,0.935,0.010000000000000009,0.9249981249531238,0.934959349593496,0.00996122464037219
EEGNet,4,1,50,False,S1,False,0.001,48,0.3038599193096161,0.9019144895730228,0.9166666666666667,0.9333333333333333,200,0.925,0.925,0.0,0.9249530956848031,0.9249530956848031,0.0,200,0.935,0.94,0.004999999999999893,0.934998374959374,0.94,0.005001625040625957
EEGNet,4,2,50,False,S1,False,0.001,32,0.2427438199520111,0.9004292599068091,0.9333333333333333,0.9333333333333333,200,0.9299999999999999,0.9299999999999999,0.0,0.9299929992999301,0.9299929992999301,0.0,200,0.955,0.955,0.0,0.9549988749718743,0.9549988749718743,0.0
