Future_BA,Model,Task,WS_BA,fold,seed,selector,subject_id
0.34,TeCh,OpenBMI_SSVEP,0.34,2,0,PERSISTENCE_ONLY,13
0.36,TeCh,OpenBMI_SSVEP,0.36,2,0,PERSISTENCE_ONLY,17
0.7200000000000001,TeCh,OpenBMI_SSVEP,0.5700000000000001,2,0,PERSISTENCE_ONLY,18
0.51,TeCh,OpenBMI_SSVEP,0.51,2,0,PERSISTENCE_ONLY,24
0.68,TeCh,OpenBMI_SSVEP,0.67,2,0,PERSISTENCE_ONLY,25
0.5900000000000001,TeCh,OpenBMI_SSVEP,0.48,2,0,PERSISTENCE_ONLY,29
0.75,TeCh,OpenBMI_SSVEP,0.6499999999999999,2,0,PERSISTENCE_ONLY,36
0.71,TeCh,OpenBMI_SSVEP,0.62,2,0,PERSISTENCE_ONLY,37
0.45999999999999996,TeCh,OpenBMI_SSVEP,0.45999999999999996,2,0,PERSISTENCE_ONLY,39
0.32,TeCh,OpenBMI_SSVEP,0.32,2,0,PERSISTENCE_ONLY,42
0.35,TeCh,OpenBMI_SSVEP,0.25,2,0,PERSISTENCE_ONLY,51
0.31,TeCh,OpenBMI_SSVEP,0.31,2,0,PERSISTENCE_ONLY,54
0.78,TeCh,OpenBMI_SSVEP,0.73,2,0,UTILITY_ONLY,4
0.6200000000000001,TeCh,OpenBMI_SSVEP,0.6200000000000001,2,0,UTILITY_ONLY,12
0.49999999999999994,TeCh,OpenBMI_SSVEP,0.49999999999999994,2,0,UTILITY_ONLY,13
0.49,TeCh,OpenBMI_SSVEP,0.47000000000000003,2,0,UTILITY_ONLY,17
0.75,TeCh,OpenBMI_SSVEP,0.75,2,0,UTILITY_ONLY,18
0.5499999999999999,TeCh,OpenBMI_SSVEP,0.5499999999999999,2,0,UTILITY_ONLY,24
0.64,TeCh,OpenBMI_SSVEP,0.64,2,0,UTILITY_ONLY,25
0.63,TeCh,OpenBMI_SSVEP,0.63,2,0,UTILITY_ONLY,29
0.86,TeCh,OpenBMI_SSVEP,0.85,2,0,UTILITY_ONLY,36
0.7899999999999999,TeCh,OpenBMI_SSVEP,0.7,2,0,UTILITY_ONLY,37
0.59,TeCh,OpenBMI_SSVEP,0.59,2,0,UTILITY_ONLY,39
0.38999999999999996,TeCh,OpenBMI_SSVEP,0.38999999999999996,2,0,UTILITY_ONLY,42
0.54,TeCh,OpenBMI_SSVEP,0.49,2,0,UTILITY_ONLY,51
0.38,TeCh,OpenBMI_SSVEP,0.38,2,0,UTILITY_ONLY,54
0.75,TeCh,OpenBMI_SSVEP,0.7,2,0,JOINT,4
0.6,TeCh,OpenBMI_SSVEP,0.6,2,0,JOINT,12
0.41000000000000003,TeCh,OpenBMI_SSVEP,0.41000000000000003,2,0,JOINT,13
0.53,TeCh,OpenBMI_SSVEP,0.43000000000000005,2,0,JOINT,17
0.79,TeCh,OpenBMI_SSVEP,0.73,2,0,JOINT,18
0.45000000000000007,TeCh,OpenBMI_SSVEP,0.45000000000000007,2,0,JOINT,24
0.63,TeCh,OpenBMI_SSVEP,0.63,2,0,JOINT,25
0.49,TeCh,OpenBMI_SSVEP,0.49,2,0,JOINT,29
0.73,TeCh,OpenBMI_SSVEP,0.69,2,0,JOINT,36
0.72,TeCh,OpenBMI_SSVEP,0.7,2,0,JOINT,37
0.48,TeCh,OpenBMI_SSVEP,0.47,2,0,JOINT,39
0.36,TeCh,OpenBMI_SSVEP,0.36,2,0,JOINT,42
0.43000000000000005,TeCh,OpenBMI_SSVEP,0.43000000000000005,2,0,JOINT,51
0.35,TeCh,OpenBMI_SSVEP,0.35,2,0,JOINT,54
0.7234,TeCh,OpenBMI_SSVEP,0.6156,2,0,RANDOM,4
0.5156,TeCh,OpenBMI_SSVEP,0.5138,2,0,RANDOM,12
0.3842999999999999,TeCh,OpenBMI_SSVEP,0.37390000000000007,2,0,RANDOM,13
0.4058,TeCh,OpenBMI_SSVEP,0.3819000000000001,2,0,RANDOM,17
0.7082999999999999,TeCh,OpenBMI_SSVEP,0.6478,2,0,RANDOM,18
0.45679999999999993,TeCh,OpenBMI_SSVEP,0.4453999999999999,2,0,RANDOM,24
0.5813000000000001,TeCh,OpenBMI_SSVEP,0.5799000000000001,2,0,RANDOM,25
0.5146999999999999,TeCh,OpenBMI_SSVEP,0.4886,2,0,RANDOM,29
0.7048000000000001,TeCh,OpenBMI_SSVEP,0.6713000000000001,2,0,RANDOM,36
0.6406000000000001,TeCh,OpenBMI_SSVEP,0.5879,2,0,RANDOM,37
0.4698,TeCh,OpenBMI_SSVEP,0.4530999999999999,2,0,RANDOM,39
0.3378,TeCh,OpenBMI_SSVEP,0.33730000000000004,2,0,RANDOM,42
0.39410000000000006,TeCh,OpenBMI_SSVEP,0.30990000000000006,2,0,RANDOM,51
0.36900000000000005,TeCh,OpenBMI_SSVEP,0.33549999999999996,2,0,RANDOM,54
0.9,TeCh,OpenBMI_SSVEP,0.7699999999999999,3,0,PERSISTENCE_ONLY,4
0.6900000000000001,TeCh,OpenBMI_SSVEP,0.6900000000000001,3,0,PERSISTENCE_ONLY,12
0.39,TeCh,OpenBMI_SSVEP,0.39,3,0,PERSISTENCE_ONLY,13
0.43,TeCh,OpenBMI_SSVEP,0.43,3,0,PERSISTENCE_ONLY,17
0.8300000000000001,TeCh,OpenBMI_SSVEP,0.8,3,0,PERSISTENCE_ONLY,18
0.51,TeCh,OpenBMI_SSVEP,0.51,3,0,PERSISTENCE_ONLY,24
0.65,TeCh,OpenBMI_SSVEP,0.65,3,0,PERSISTENCE_ONLY,25
0.7200000000000001,TeCh,OpenBMI_SSVEP,0.6699999999999999,3,0,PERSISTENCE_ONLY,29
0.8999999999999999,TeCh,OpenBMI_SSVEP,0.8999999999999999,3,0,PERSISTENCE_ONLY,36
0.85,TeCh,OpenBMI_SSVEP,0.7,3,0,PERSISTENCE_ONLY,37
0.54,TeCh,OpenBMI_SSVEP,0.54,3,0,PERSISTENCE_ONLY,39
0.38,TeCh,OpenBMI_SSVEP,0.38,3,0,PERSISTENCE_ONLY,42
0.39,TeCh,OpenBMI_SSVEP,0.25,3,0,PERSISTENCE_ONLY,51
0.41,TeCh,OpenBMI_SSVEP,0.41,3,0,PERSISTENCE_ONLY,54
0.99,TeCh,OpenBMI_SSVEP,0.94,3,0,UTILITY_ONLY,4
0.81,TeCh,OpenBMI_SSVEP,0.81,3,0,UTILITY_ONLY,12
0.46,TeCh,OpenBMI_SSVEP,0.46,3,0,UTILITY_ONLY,13
0.66,TeCh,OpenBMI_SSVEP,0.59,3,0,UTILITY_ONLY,17
1.0,TeCh,OpenBMI_SSVEP,0.94,3,0,UTILITY_ONLY,18
0.7699999999999999,TeCh,OpenBMI_SSVEP,0.7699999999999999,3,0,UTILITY_ONLY,24
0.84,TeCh,OpenBMI_SSVEP,0.84,3,0,UTILITY_ONLY,25
0.8200000000000001,TeCh,OpenBMI_SSVEP,0.8200000000000001,3,0,UTILITY_ONLY,29
0.98,TeCh,OpenBMI_SSVEP,0.98,3,0,UTILITY_ONLY,36
0.98,TeCh,OpenBMI_SSVEP,0.9299999999999999,3,0,UTILITY_ONLY,37
0.78,TeCh,OpenBMI_SSVEP,0.78,3,0,UTILITY_ONLY,39
0.47,TeCh,OpenBMI_SSVEP,0.47,3,0,UTILITY_ONLY,42
0.54,TeCh,OpenBMI_SSVEP,0.51,3,0,UTILITY_ONLY,51
0.53,TeCh,OpenBMI_SSVEP,0.5,3,0,UTILITY_ONLY,54
1.0,TeCh,OpenBMI_SSVEP,0.98,3,0,JOINT,4
0.75,TeCh,OpenBMI_SSVEP,0.75,3,0,JOINT,12
0.53,TeCh,OpenBMI_SSVEP,0.53,3,0,JOINT,13
0.73,TeCh,OpenBMI_SSVEP,0.7,3,0,JOINT,17
0.98,TeCh,OpenBMI_SSVEP,0.9099999999999999,3,0,JOINT,18
0.75,TeCh,OpenBMI_SSVEP,0.75,3,0,JOINT,24
0.82,TeCh,OpenBMI_SSVEP,0.82,3,0,JOINT,25
0.8,TeCh,OpenBMI_SSVEP,0.8,3,0,JOINT,29
0.96,TeCh,OpenBMI_SSVEP,0.94,3,0,JOINT,36
0.98,TeCh,OpenBMI_SSVEP,0.95,3,0,JOINT,37
0.76,TeCh,OpenBMI_SSVEP,0.76,3,0,JOINT,39
0.45000000000000007,TeCh,OpenBMI_SSVEP,0.45000000000000007,3,0,JOINT,42
0.56,TeCh,OpenBMI_SSVEP,0.43999999999999995,3,0,JOINT,51
0.5199999999999999,TeCh,OpenBMI_SSVEP,0.47000000000000003,3,0,JOINT,54
0.9448000000000001,TeCh,OpenBMI_SSVEP,0.8407999999999999,3,0,RANDOM,4
0.6826000000000001,TeCh,OpenBMI_SSVEP,0.6826000000000001,3,0,RANDOM,12
0.40470000000000006,TeCh,OpenBMI_SSVEP,0.40470000000000006,3,0,RANDOM,13
0.533,TeCh,OpenBMI_SSVEP,0.4878,3,0,RANDOM,17
0.9066999999999998,TeCh,OpenBMI_SSVEP,0.8405000000000001,3,0,RANDOM,18
0.6055,TeCh,OpenBMI_SSVEP,0.6024,3,0,RANDOM,24
0.7406,TeCh,OpenBMI_SSVEP,0.7403,3,0,RANDOM,25
0.7089,TeCh,OpenBMI_SSVEP,0.7042,3,0,RANDOM,29
0.8951999999999998,TeCh,OpenBMI_SSVEP,0.8837999999999998,3,0,RANDOM,36
0.884,TeCh,OpenBMI_SSVEP,0.8129000000000001,3,0,RANDOM,37
0.6670999999999999,TeCh,OpenBMI_SSVEP,0.6355,3,0,RANDOM,39
0.3987,TeCh,OpenBMI_SSVEP,0.3987,3,0,RANDOM,42
0.4568,TeCh,OpenBMI_SSVEP,0.36279999999999996,3,0,RANDOM,51
0.4579,TeCh,OpenBMI_SSVEP,0.42469999999999997,3,0,RANDOM,54
1.0,TeCh,OpenBMI_SSVEP,0.94,4,0,PERSISTENCE_ONLY,4
0.85,TeCh,OpenBMI_SSVEP,0.85,4,0,PERSISTENCE_ONLY,12
0.49,TeCh,OpenBMI_SSVEP,0.49,4,0,PERSISTENCE_ONLY,13
0.6200000000000001,TeCh,OpenBMI_SSVEP,0.53,4,0,PERSISTENCE_ONLY,17
0.99,TeCh,OpenBMI_SSVEP,0.9299999999999999,4,0,PERSISTENCE_ONLY,18
0.77,TeCh,OpenBMI_SSVEP,0.77,4,0,PERSISTENCE_ONLY,24
0.88,TeCh,OpenBMI_SSVEP,0.88,4,0,PERSISTENCE_ONLY,25
0.86,TeCh,OpenBMI_SSVEP,0.81,4,0,PERSISTENCE_ONLY,29
0.99,TeCh,OpenBMI_SSVEP,0.99,4,0,PERSISTENCE_ONLY,36
0.97,TeCh,OpenBMI_SSVEP,0.96,4,0,PERSISTENCE_ONLY,37
0.76,TeCh,OpenBMI_SSVEP,0.76,4,0,PERSISTENCE_ONLY,39
0.5,TeCh,OpenBMI_SSVEP,0.5,4,0,PERSISTENCE_ONLY,42
0.52,TeCh,OpenBMI_SSVEP,0.44000000000000006,4,0,PERSISTENCE_ONLY,51
0.5,TeCh,OpenBMI_SSVEP,0.5,4,0,PERSISTENCE_ONLY,54
1.0,TeCh,OpenBMI_SSVEP,0.94,4,0,UTILITY_ONLY,4
0.85,TeCh,OpenBMI_SSVEP,0.85,4,0,UTILITY_ONLY,12
0.49,TeCh,OpenBMI_SSVEP,0.49,4,0,UTILITY_ONLY,13
0.6200000000000001,TeCh,OpenBMI_SSVEP,0.53,4,0,UTILITY_ONLY,17
0.99,TeCh,OpenBMI_SSVEP,0.9299999999999999,4,0,UTILITY_ONLY,18
0.77,TeCh,OpenBMI_SSVEP,0.77,4,0,UTILITY_ONLY,24
0.88,TeCh,OpenBMI_SSVEP,0.88,4,0,UTILITY_ONLY,25
0.86,TeCh,OpenBMI_SSVEP,0.81,4,0,UTILITY_ONLY,29
0.99,TeCh,OpenBMI_SSVEP,0.99,4,0,UTILITY_ONLY,36
0.97,TeCh,OpenBMI_SSVEP,0.96,4,0,UTILITY_ONLY,37
0.76,TeCh,OpenBMI_SSVEP,0.76,4,0,UTILITY_ONLY,39
0.5,TeCh,OpenBMI_SSVEP,0.5,4,0,UTILITY_ONLY,42
0.52,TeCh,OpenBMI_SSVEP,0.44000000000000006,4,0,UTILITY_ONLY,51
0.5,TeCh,OpenBMI_SSVEP,0.5,4,0,UTILITY_ONLY,54
1.0,TeCh,OpenBMI_SSVEP,0.94,4,0,JOINT,4
0.85,TeCh,OpenBMI_SSVEP,0.85,4,0,JOINT,12
0.49,TeCh,OpenBMI_SSVEP,0.49,4,0,JOINT,13
0.6200000000000001,TeCh,OpenBMI_SSVEP,0.53,4,0,JOINT,17
0.99,TeCh,OpenBMI_SSVEP,0.9299999999999999,4,0,JOINT,18
0.77,TeCh,OpenBMI_SSVEP,0.77,4,0,JOINT,24
0.88,TeCh,OpenBMI_SSVEP,0.88,4,0,JOINT,25
0.86,TeCh,OpenBMI_SSVEP,0.81,4,0,JOINT,29
0.99,TeCh,OpenBMI_SSVEP,0.99,4,0,JOINT,36
0.97,TeCh,OpenBMI_SSVEP,0.96,4,0,JOINT,37
0.76,TeCh,OpenBMI_SSVEP,0.76,4,0,JOINT,39
0.5,TeCh,OpenBMI_SSVEP,0.5,4,0,JOINT,42
0.52,TeCh,OpenBMI_SSVEP,0.44000000000000006,4,0,JOINT,51
0.5,TeCh,OpenBMI_SSVEP,0.5,4,0,JOINT,54
0.9648999999999998,TeCh,OpenBMI_SSVEP,0.8633,4,0,RANDOM,4
0.6951,TeCh,OpenBMI_SSVEP,0.6951,4,0,RANDOM,12
0.4575,TeCh,OpenBMI_SSVEP,0.45730000000000004,4,0,RANDOM,13
0.5403,TeCh,OpenBMI_SSVEP,0.4833,4,0,RANDOM,17
0.9151999999999998,TeCh,OpenBMI_SSVEP,0.8612000000000001,4,0,RANDOM,18
0.6195,TeCh,OpenBMI_SSVEP,0.6164000000000001,4,0,RANDOM,24
0.7491000000000001,TeCh,OpenBMI_SSVEP,0.7488000000000001,4,0,RANDOM,25
0.6622000000000001,TeCh,OpenBMI_SSVEP,0.6572000000000001,4,0,RANDOM,29
0.8901999999999998,TeCh,OpenBMI_SSVEP,0.8811999999999999,4,0,RANDOM,36
0.9145,TeCh,OpenBMI_SSVEP,0.8543000000000001,4,0,RANDOM,37
0.6746999999999999,TeCh,OpenBMI_SSVEP,0.6239,4,0,RANDOM,39
0.3995000000000001,TeCh,OpenBMI_SSVEP,0.3995000000000001,4,0,RANDOM,42
0.4874,TeCh,OpenBMI_SSVEP,0.4238,4,0,RANDOM,51
0.44160000000000005,TeCh,OpenBMI_SSVEP,0.401,4,0,RANDOM,54
0.59375,TeCh,WBCIC_MI,0.53125,0,0,PERSISTENCE_ONLY,sub-4
0.765625,TeCh,WBCIC_MI,0.765625,0,0,PERSISTENCE_ONLY,sub-8
0.734375,TeCh,WBCIC_MI,0.546875,0,0,PERSISTENCE_ONLY,sub-10
0.6875,TeCh,WBCIC_MI,0.6875,0,0,PERSISTENCE_ONLY,sub-15
0.5,TeCh,WBCIC_MI,0.5,0,0,PERSISTENCE_ONLY,sub-20
0.640625,TeCh,WBCIC_MI,0.5,0,0,PERSISTENCE_ONLY,sub-39
0.765625,TeCh,WBCIC_MI,0.5625,0,0,PERSISTENCE_ONLY,sub-40
0.890625,TeCh,WBCIC_MI,0.765625,0,0,PERSISTENCE_ONLY,sub-43
0.796875,TeCh,WBCIC_MI,0.796875,0,0,PERSISTENCE_ONLY,sub-46
0.5625,TeCh,WBCIC_MI,0.515625,0,0,PERSISTENCE_ONLY,sub-51
0.59375,TeCh,WBCIC_MI,0.53125,0,0,UTILITY_ONLY,sub-4
0.765625,TeCh,WBCIC_MI,0.765625,0,0,UTILITY_ONLY,sub-8
0.734375,TeCh,WBCIC_MI,0.546875,0,0,UTILITY_ONLY,sub-10
0.6875,TeCh,WBCIC_MI,0.6875,0,0,UTILITY_ONLY,sub-15
0.5,TeCh,WBCIC_MI,0.5,0,0,UTILITY_ONLY,sub-20
0.640625,TeCh,WBCIC_MI,0.5,0,0,UTILITY_ONLY,sub-39
0.765625,TeCh,WBCIC_MI,0.5625,0,0,UTILITY_ONLY,sub-40
0.890625,TeCh,WBCIC_MI,0.765625,0,0,UTILITY_ONLY,sub-43
0.796875,TeCh,WBCIC_MI,0.796875,0,0,UTILITY_ONLY,sub-46
0.5625,TeCh,WBCIC_MI,0.515625,0,0,UTILITY_ONLY,sub-51
0.59375,TeCh,WBCIC_MI,0.53125,0,0,JOINT,sub-4
0.765625,TeCh,WBCIC_MI,0.765625,0,0,JOINT,sub-8
0.734375,TeCh,WBCIC_MI,0.546875,0,0,JOINT,sub-10
0.6875,TeCh,WBCIC_MI,0.6875,0,0,JOINT,sub-15
0.5,TeCh,WBCIC_MI,0.5,0,0,JOINT,sub-20
0.640625,TeCh,WBCIC_MI,0.5,0,0,JOINT,sub-39
0.765625,TeCh,WBCIC_MI,0.5625,0,0,JOINT,sub-40
0.890625,TeCh,WBCIC_MI,0.765625,0,0,JOINT,sub-43
0.796875,TeCh,WBCIC_MI,0.796875,0,0,JOINT,sub-46
0.5625,TeCh,WBCIC_MI,0.515625,0,0,JOINT,sub-51
0.57015625,TeCh,WBCIC_MI,0.499375,0,0,RANDOM,sub-4
0.701875,TeCh,WBCIC_MI,0.67828125,0,0,RANDOM,sub-8
0.6671875,TeCh,WBCIC_MI,0.51890625,0,0,RANDOM,sub-10
0.6903125,TeCh,WBCIC_MI,0.64828125,0,0,RANDOM,sub-15
0.52375,TeCh,WBCIC_MI,0.52375,0,0,RANDOM,sub-20
0.62890625,TeCh,WBCIC_MI,0.49015625,0,0,RANDOM,sub-39
0.66828125,TeCh,WBCIC_MI,0.52171875,0,0,RANDOM,sub-40
0.82859375,TeCh,WBCIC_MI,0.75609375,0,0,RANDOM,sub-43
0.7371875,TeCh,WBCIC_MI,0.73671875,0,0,RANDOM,sub-46
0.5871875,TeCh,WBCIC_MI,0.52578125,0,0,RANDOM,sub-51
0.4375,TeCh,WBCIC_MI,0.4375,1,0,PERSISTENCE_ONLY,sub-4
0.46875,TeCh,WBCIC_MI,0.421875,1,0,PERSISTENCE_ONLY,sub-8
0.5625,TeCh,WBCIC_MI,0.390625,1,0,PERSISTENCE_ONLY,sub-10
0.5625,TeCh,WBCIC_MI,0.53125,1,0,PERSISTENCE_ONLY,sub-15
0.453125,TeCh,WBCIC_MI,0.453125,1,0,PERSISTENCE_ONLY,sub-20
0.484375,TeCh,WBCIC_MI,0.421875,1,0,PERSISTENCE_ONLY,sub-39
0.5625,TeCh,WBCIC_MI,0.5625,1,0,PERSISTENCE_ONLY,sub-40
0.453125,TeCh,WBCIC_MI,0.34375,1,0,PERSISTENCE_ONLY,sub-43
0.484375,TeCh,WBCIC_MI,0.46875,1,0,PERSISTENCE_ONLY,sub-46
0.53125,TeCh,WBCIC_MI,0.53125,1,0,PERSISTENCE_ONLY,sub-51
0.515625,TeCh,WBCIC_MI,0.515625,1,0,UTILITY_ONLY,sub-4
0.921875,TeCh,WBCIC_MI,0.828125,1,0,UTILITY_ONLY,sub-8
0.734375,TeCh,WBCIC_MI,0.546875,1,0,UTILITY_ONLY,sub-10
0.640625,TeCh,WBCIC_MI,0.640625,1,0,UTILITY_ONLY,sub-15
0.46875,TeCh,WBCIC_MI,0.46875,1,0,UTILITY_ONLY,sub-20
0.890625,TeCh,WBCIC_MI,0.546875,1,0,UTILITY_ONLY,sub-39
0.65625,TeCh,WBCIC_MI,0.609375,1,0,UTILITY_ONLY,sub-40
0.75,TeCh,WBCIC_MI,0.75,1,0,UTILITY_ONLY,sub-43
0.78125,TeCh,WBCIC_MI,0.78125,1,0,UTILITY_ONLY,sub-46
0.71875,TeCh,WBCIC_MI,0.6875,1,0,UTILITY_ONLY,sub-51
0.515625,TeCh,WBCIC_MI,0.515625,1,0,JOINT,sub-4
0.921875,TeCh,WBCIC_MI,0.828125,1,0,JOINT,sub-8
0.734375,TeCh,WBCIC_MI,0.546875,1,0,JOINT,sub-10
0.640625,TeCh,WBCIC_MI,0.640625,1,0,JOINT,sub-15
0.46875,TeCh,WBCIC_MI,0.46875,1,0,JOINT,sub-20
0.890625,TeCh,WBCIC_MI,0.546875,1,0,JOINT,sub-39
0.65625,TeCh,WBCIC_MI,0.609375,1,0,JOINT,sub-40
0.75,TeCh,WBCIC_MI,0.75,1,0,JOINT,sub-43
0.78125,TeCh,WBCIC_MI,0.78125,1,0,JOINT,sub-46
0.71875,TeCh,WBCIC_MI,0.6875,1,0,JOINT,sub-51
0.485,TeCh,WBCIC_MI,0.4465625,1,0,RANDOM,sub-4
0.654375,TeCh,WBCIC_MI,0.5790625,1,0,RANDOM,sub-8
0.59234375,TeCh,WBCIC_MI,0.47234375,1,0,RANDOM,sub-10
0.5503125,TeCh,WBCIC_MI,0.5,1,0,RANDOM,sub-15
0.5078125,TeCh,WBCIC_MI,0.453125,1,0,RANDOM,sub-20
0.5775,TeCh,WBCIC_MI,0.44109375,1,0,RANDOM,sub-39
0.5634375,TeCh,WBCIC_MI,0.523125,1,0,RANDOM,sub-40
0.56125,TeCh,WBCIC_MI,0.50875,1,0,RANDOM,sub-43
0.5734375,TeCh,WBCIC_MI,0.538125,1,0,RANDOM,sub-46
0.6003125,TeCh,WBCIC_MI,0.55390625,1,0,RANDOM,sub-51
0.609375,TeCh,WBCIC_MI,0.53125,2,0,PERSISTENCE_ONLY,sub-4
0.765625,TeCh,WBCIC_MI,0.6875,2,0,PERSISTENCE_ONLY,sub-8
0.71875,TeCh,WBCIC_MI,0.546875,2,0,PERSISTENCE_ONLY,sub-10
0.609375,TeCh,WBCIC_MI,0.609375,2,0,PERSISTENCE_ONLY,sub-15
0.453125,TeCh,WBCIC_MI,0.453125,2,0,PERSISTENCE_ONLY,sub-20
0.8125,TeCh,WBCIC_MI,0.5,2,0,PERSISTENCE_ONLY,sub-39
0.59375,TeCh,WBCIC_MI,0.546875,2,0,PERSISTENCE_ONLY,sub-40
0.796875,TeCh,WBCIC_MI,0.796875,2,0,PERSISTENCE_ONLY,sub-43
0.671875,TeCh,WBCIC_MI,0.671875,2,0,PERSISTENCE_ONLY,sub-46
0.71875,TeCh,WBCIC_MI,0.65625,2,0,PERSISTENCE_ONLY,sub-51
0.59375,TeCh,WBCIC_MI,0.5,2,0,UTILITY_ONLY,sub-4
0.875,TeCh,WBCIC_MI,0.84375,2,0,UTILITY_ONLY,sub-8
0.75,TeCh,WBCIC_MI,0.671875,2,0,UTILITY_ONLY,sub-10
0.65625,TeCh,WBCIC_MI,0.65625,2,0,UTILITY_ONLY,sub-15
0.5,TeCh,WBCIC_MI,0.5,2,0,UTILITY_ONLY,sub-20
0.8125,TeCh,WBCIC_MI,0.453125,2,0,UTILITY_ONLY,sub-39
0.609375,TeCh,WBCIC_MI,0.609375,2,0,UTILITY_ONLY,sub-40
0.734375,TeCh,WBCIC_MI,0.734375,2,0,UTILITY_ONLY,sub-43
0.671875,TeCh,WBCIC_MI,0.671875,2,0,UTILITY_ONLY,sub-46
0.8125,TeCh,WBCIC_MI,0.71875,2,0,UTILITY_ONLY,sub-51
0.59375,TeCh,WBCIC_MI,0.5,2,0,JOINT,sub-4
0.875,TeCh,WBCIC_MI,0.84375,2,0,JOINT,sub-8
0.75,TeCh,WBCIC_MI,0.671875,2,0,JOINT,sub-10
0.65625,TeCh,WBCIC_MI,0.65625,2,0,JOINT,sub-15
0.5,TeCh,WBCIC_MI,0.5,2,0,JOINT,sub-20
0.8125,TeCh,WBCIC_MI,0.453125,2,0,JOINT,sub-39
0.609375,TeCh,WBCIC_MI,0.609375,2,0,JOINT,sub-40
0.734375,TeCh,WBCIC_MI,0.734375,2,0,JOINT,sub-43
0.671875,TeCh,WBCIC_MI,0.671875,2,0,JOINT,sub-46
0.8125,TeCh,WBCIC_MI,0.71875,2,0,JOINT,sub-51
0.5675,TeCh,WBCIC_MI,0.47125,2,0,RANDOM,sub-4
0.7228125,TeCh,WBCIC_MI,0.6709375,2,0,RANDOM,sub-8
0.67859375,TeCh,WBCIC_MI,0.57421875,2,0,RANDOM,sub-10
0.56890625,TeCh,WBCIC_MI,0.551875,2,0,RANDOM,sub-15
0.52171875,TeCh,WBCIC_MI,0.5178125,2,0,RANDOM,sub-20
0.716875,TeCh,WBCIC_MI,0.5084375,2,0,RANDOM,sub-39
0.6175,TeCh,WBCIC_MI,0.56578125,2,0,RANDOM,sub-40
0.75328125,TeCh,WBCIC_MI,0.7446875,2,0,RANDOM,sub-43
0.70984375,TeCh,WBCIC_MI,0.7053125,2,0,RANDOM,sub-46
0.7090625,TeCh,WBCIC_MI,0.64625,2,0,RANDOM,sub-51
0.703125,TeCh,WBCIC_MI,0.515625,3,0,PERSISTENCE_ONLY,sub-4
0.84375,TeCh,WBCIC_MI,0.84375,3,0,PERSISTENCE_ONLY,sub-8
0.859375,TeCh,WBCIC_MI,0.65625,3,0,PERSISTENCE_ONLY,sub-10
0.625,TeCh,WBCIC_MI,0.625,3,0,PERSISTENCE_ONLY,sub-15
0.4375,TeCh,WBCIC_MI,0.4375,3,0,PERSISTENCE_ONLY,sub-20
0.734375,TeCh,WBCIC_MI,0.4375,3,0,PERSISTENCE_ONLY,sub-39
0.75,TeCh,WBCIC_MI,0.640625,3,0,PERSISTENCE_ONLY,sub-40
0.828125,TeCh,WBCIC_MI,0.828125,3,0,PERSISTENCE_ONLY,sub-43
0.765625,TeCh,WBCIC_MI,0.765625,3,0,PERSISTENCE_ONLY,sub-46
0.78125,TeCh,WBCIC_MI,0.625,3,0,PERSISTENCE_ONLY,sub-51
0.703125,TeCh,WBCIC_MI,0.515625,3,0,UTILITY_ONLY,sub-4
0.84375,TeCh,WBCIC_MI,0.84375,3,0,UTILITY_ONLY,sub-8
0.859375,TeCh,WBCIC_MI,0.65625,3,0,UTILITY_ONLY,sub-10
0.625,TeCh,WBCIC_MI,0.625,3,0,UTILITY_ONLY,sub-15
0.4375,TeCh,WBCIC_MI,0.4375,3,0,UTILITY_ONLY,sub-20
0.734375,TeCh,WBCIC_MI,0.4375,3,0,UTILITY_ONLY,sub-39
0.75,TeCh,WBCIC_MI,0.640625,3,0,UTILITY_ONLY,sub-40
0.828125,TeCh,WBCIC_MI,0.828125,3,0,UTILITY_ONLY,sub-43
0.765625,TeCh,WBCIC_MI,0.765625,3,0,UTILITY_ONLY,sub-46
0.78125,TeCh,WBCIC_MI,0.625,3,0,UTILITY_ONLY,sub-51
0.703125,TeCh,WBCIC_MI,0.515625,3,0,JOINT,sub-4
0.84375,TeCh,WBCIC_MI,0.84375,3,0,JOINT,sub-8
0.859375,TeCh,WBCIC_MI,0.65625,3,0,JOINT,sub-10
0.625,TeCh,WBCIC_MI,0.625,3,0,JOINT,sub-15
0.4375,TeCh,WBCIC_MI,0.4375,3,0,JOINT,sub-20
0.734375,TeCh,WBCIC_MI,0.4375,3,0,JOINT,sub-39
0.75,TeCh,WBCIC_MI,0.640625,3,0,JOINT,sub-40
0.828125,TeCh,WBCIC_MI,0.828125,3,0,JOINT,sub-43
0.765625,TeCh,WBCIC_MI,0.765625,3,0,JOINT,sub-46
0.78125,TeCh,WBCIC_MI,0.625,3,0,JOINT,sub-51
0.64125,TeCh,WBCIC_MI,0.5034375,3,0,RANDOM,sub-4
0.78890625,TeCh,WBCIC_MI,0.74734375,3,0,RANDOM,sub-8
0.76171875,TeCh,WBCIC_MI,0.576875,3,0,RANDOM,sub-10
0.63734375,TeCh,WBCIC_MI,0.6259375,3,0,RANDOM,sub-15
0.470625,TeCh,WBCIC_MI,0.470625,3,0,RANDOM,sub-20
0.70578125,TeCh,WBCIC_MI,0.4278125,3,0,RANDOM,sub-39
0.67265625,TeCh,WBCIC_MI,0.56890625,3,0,RANDOM,sub-40
