task,fold,phase,variant,epoch,loss,BA,macro_F1,NLL
OpenBMI_MI,2,1,RANDOM_TRANSFER_GATE,12,0.2955557306607564,0.7833333333333333,0.7809605345296545,0.513268731534481
OpenBMI_MI,2,1,RANDOM_TRANSFER_GATE,13,0.2880795009079434,0.7833333333333333,0.7809605345296545,0.5132696231206259
OpenBMI_MI,2,1,RANDOM_TRANSFER_GATE,14,0.2884174982706706,0.7833333333333333,0.7809605345296545,0.5132711827754974
OpenBMI_MI,2,1,RANDOM_TRANSFER_GATE,15,0.28660248645714353,0.7833333333333333,0.7809605345296545,0.5132715180516243
OpenBMI_MI,2,1,RANDOM_TRANSFER_GATE,16,0.2918207687991006,0.7833333333333333,0.7809605345296545,0.5132725288470587
OpenBMI_MI,2,1,RANDOM_TRANSFER_GATE,17,0.29115205719357445,0.7833333333333333,0.7809605345296545,0.5132733831803004
OpenBMI_MI,2,1,RANDOM_TRANSFER_GATE,18,0.28696573561146144,0.7833333333333333,0.7809605345296545,0.5132725437482198
OpenBMI_MI,2,1,RANDOM_TRANSFER_GATE,19,0.289705230366616,0.7833333333333333,0.7809605345296545,0.5132732093334198
OpenBMI_MI,2,1,RANDOM_TRANSFER_GATE,20,0.28816352784633636,0.7833333333333333,0.7809605345296545,0.5132741903265318
OpenBMI_MI,2,1,PROTECTED_NATIVE_TRANSFER_GATE,1,0.2894950636795589,0.7833333333333333,0.7809605345296545,0.513274721801281
OpenBMI_MI,2,1,PROTECTED_NATIVE_TRANSFER_GATE,2,0.2867382452601478,0.7833333333333333,0.7809605345296545,0.5132502019405365
OpenBMI_MI,2,1,PROTECTED_NATIVE_TRANSFER_GATE,3,0.28740052524067106,0.7833333333333333,0.7809605345296545,0.513235496977965
OpenBMI_MI,2,1,PROTECTED_NATIVE_TRANSFER_GATE,4,0.290021681359836,0.7833333333333333,0.7809605345296545,0.51323401927948
OpenBMI_MI,2,1,PROTECTED_NATIVE_TRANSFER_GATE,5,0.2873101362160274,0.7833333333333333,0.7809605345296545,0.5132275223731995
OpenBMI_MI,2,1,PROTECTED_NATIVE_TRANSFER_GATE,6,0.28782011781420025,0.7833333333333333,0.7809605345296545,0.5132269213596979
OpenBMI_MI,2,1,PROTECTED_NATIVE_TRANSFER_GATE,7,0.28563552172411055,0.7833333333333333,0.7809605345296545,0.513225756585598
OpenBMI_MI,2,1,PROTECTED_NATIVE_TRANSFER_GATE,8,0.2910623451073964,0.7833333333333333,0.7809605345296545,0.5132139648000399
OpenBMI_MI,2,1,PROTECTED_NATIVE_TRANSFER_GATE,9,0.28976539912677945,0.7833333333333333,0.7809605345296545,0.5132255802551905
OpenBMI_MI,2,1,PROTECTED_NATIVE_TRANSFER_GATE,10,0.2905738183430263,0.7833333333333333,0.7809605345296545,0.5132120152314504
OpenBMI_MI,2,1,PROTECTED_NATIVE_TRANSFER_GATE,11,0.28962149648439317,0.7833333333333333,0.7809605345296545,0.5132062484820684
OpenBMI_MI,2,1,PROTECTED_NATIVE_TRANSFER_GATE,12,0.2953112565335773,0.7833333333333333,0.7809605345296545,0.5132133861382803
OpenBMI_MI,2,1,PROTECTED_NATIVE_TRANSFER_GATE,13,0.28785222910699393,0.7833333333333333,0.7809605345296545,0.5132124523321787
OpenBMI_MI,2,1,PROTECTED_NATIVE_TRANSFER_GATE,14,0.28811900317668915,0.7833333333333333,0.7809605345296545,0.5132142677903175
OpenBMI_MI,2,1,PROTECTED_NATIVE_TRANSFER_GATE,15,0.286373591139203,0.7833333333333333,0.7809605345296545,0.51323168973128
OpenBMI_MI,2,1,PROTECTED_NATIVE_TRANSFER_GATE,16,0.29146009541693185,0.7833333333333333,0.7809605345296545,0.5132421056429545
OpenBMI_MI,2,1,PROTECTED_NATIVE_TRANSFER_GATE,17,0.2908604606276467,0.7833333333333333,0.7809605345296545,0.5132627338171005
OpenBMI_MI,2,1,PROTECTED_NATIVE_TRANSFER_GATE,18,0.28662939298720586,0.7833333333333333,0.7809605345296545,0.513260173300902
OpenBMI_MI,2,1,PROTECTED_NATIVE_TRANSFER_GATE,19,0.28923389386563075,0.7833333333333333,0.7809605345296545,0.5132815167307854
OpenBMI_MI,2,1,PROTECTED_NATIVE_TRANSFER_GATE,20,0.2877386744533266,0.7833333333333333,0.7809605345296545,0.5132955039540926
OpenBMI_MI,2,2,P_ONLY_TRANSFER_GATE,1,0.32679844554513693,,,
OpenBMI_MI,2,2,RANDOM_TRANSFER_GATE,1,0.3268000273965299,,,
OpenBMI_MI,2,2,PROTECTED_NATIVE_TRANSFER_GATE,1,0.3267973717302084,,,
OpenBMI_MI,2,2,PROTECTED_NATIVE_TRANSFER_GATE,2,0.32757866848260164,,,
OpenBMI_MI,2,2,PROTECTED_NATIVE_TRANSFER_GATE,3,0.33105996949598193,,,
OpenBMI_MI,2,2,PROTECTED_NATIVE_TRANSFER_GATE,4,0.3273107302375138,,,
OpenBMI_MI,2,2,PROTECTED_NATIVE_TRANSFER_GATE,5,0.3276651492342353,,,
OpenBMI_MI,2,2,PROTECTED_NATIVE_TRANSFER_GATE,6,0.33391201915219426,,,
OpenBMI_MI,2,2,PROTECTED_NATIVE_TRANSFER_GATE,7,0.33078594505786896,,,
OpenBMI_MI,2,2,PROTECTED_NATIVE_TRANSFER_GATE,8,0.328379375860095,,,
OpenBMI_MI,2,2,PROTECTED_NATIVE_TRANSFER_GATE,9,0.3292408101260662,,,
OpenBMI_MI,2,2,PROTECTED_NATIVE_TRANSFER_GATE,10,0.3277394575998187,,,
OpenBMI_MI,2,2,PROTECTED_NATIVE_TRANSFER_GATE,11,0.32652456872165203,,,
OpenBMI_MI,3,1,P_ONLY_TRANSFER_GATE,1,0.32540011689776466,0.7516666666666668,0.750777771738092,0.5665388355652491
OpenBMI_MI,3,1,P_ONLY_TRANSFER_GATE,2,0.3289393186569214,0.7516666666666668,0.750777771738092,0.5665556391080221
OpenBMI_MI,3,1,P_ONLY_TRANSFER_GATE,3,0.33038297579402015,0.7516666666666668,0.750777771738092,0.566566988825798
OpenBMI_MI,3,1,P_ONLY_TRANSFER_GATE,4,0.32427096863587695,0.7516666666666668,0.750777771738092,0.5665676643451055
OpenBMI_MI,3,1,P_ONLY_TRANSFER_GATE,5,0.3267224743252709,0.7516666666666668,0.750777771738092,0.5665930608908335
OpenBMI_MI,3,1,P_ONLY_TRANSFER_GATE,6,0.3254315299647195,0.7516666666666668,0.750777771738092,0.5666156609853109
OpenBMI_MI,3,1,P_ONLY_TRANSFER_GATE,7,0.3257688269728706,0.7516666666666668,0.750777771738092,0.5666145533323288
OpenBMI_MI,3,1,P_ONLY_TRANSFER_GATE,8,0.3249915036417189,0.7516666666666668,0.750777771738092,0.5666261861721674
OpenBMI_MI,3,1,P_ONLY_TRANSFER_GATE,9,0.32594594075566247,0.7516666666666668,0.750777771738092,0.5666468143463135
OpenBMI_MI,3,1,P_ONLY_TRANSFER_GATE,10,0.33369030838920954,0.7516666666666668,0.750777771738092,0.5666561971108118
OpenBMI_MI,3,1,P_ONLY_TRANSFER_GATE,11,0.32424356327170417,0.7516666666666668,0.750777771738092,0.5666859845320383
OpenBMI_MI,3,1,P_ONLY_TRANSFER_GATE,12,0.3244067515645708,0.7516666666666668,0.750777771738092,0.5666845192511877
OpenBMI_MI,3,1,P_ONLY_TRANSFER_GATE,13,0.325748344262441,0.7516666666666668,0.750777771738092,0.5667069355646769
OpenBMI_MI,3,1,P_ONLY_TRANSFER_GATE,14,0.32275694395814625,0.7516666666666668,0.750777771738092,0.5667217274506887
OpenBMI_MI,3,1,P_ONLY_TRANSFER_GATE,15,0.3263927598794301,0.7516666666666668,0.750777771738092,0.566748763124148
OpenBMI_MI,3,1,P_ONLY_TRANSFER_GATE,16,0.32553419328871225,0.7516666666666668,0.750777771738092,0.5667718748251597
OpenBMI_MI,3,1,P_ONLY_TRANSFER_GATE,17,0.32865793648220243,0.7516666666666668,0.750777771738092,0.5667873173952103
OpenBMI_MI,3,1,P_ONLY_TRANSFER_GATE,18,0.32318254169963656,0.7516666666666668,0.750777771738092,0.5667992879947027
OpenBMI_MI,3,1,P_ONLY_TRANSFER_GATE,19,0.32555220808301655,0.7516666666666668,0.750777771738092,0.5668338090181351
OpenBMI_MI,3,1,P_ONLY_TRANSFER_GATE,20,0.3292933092230842,0.7516666666666668,0.750777771738092,0.56684443851312
OpenBMI_MI,3,1,RANDOM_TRANSFER_GATE,1,0.3254055551120213,0.7516666666666668,0.750777771738092,0.5665354331334432
OpenBMI_MI,3,1,RANDOM_TRANSFER_GATE,2,0.32897615858486723,0.7516666666666668,0.750777771738092,0.566529780626297
OpenBMI_MI,3,1,RANDOM_TRANSFER_GATE,3,0.330450496503285,0.7516666666666668,0.750777771738092,0.566519687573115
OpenBMI_MI,3,1,RANDOM_TRANSFER_GATE,4,0.32436789643196834,0.7516666666666668,0.750777771738092,0.5665114969015121
OpenBMI_MI,3,1,RANDOM_TRANSFER_GATE,5,0.3268531234491439,0.7516666666666668,0.750777771738092,0.5665031224489212
OpenBMI_MI,3,1,RANDOM_TRANSFER_GATE,6,0.3255772718361446,0.7516666666666668,0.750777771738092,0.566496362288793
OpenBMI_MI,3,1,RANDOM_TRANSFER_GATE,7,0.3259594440460205,0.7516666666666668,0.750777771738092,0.5664827028910319
OpenBMI_MI,3,1,RANDOM_TRANSFER_GATE,8,0.3252206536985579,0.7516666666666668,0.750777771738092,0.5664707571268082
OpenBMI_MI,3,1,RANDOM_TRANSFER_GATE,9,0.3262145547639756,0.7516666666666668,0.750777771738092,0.5664605498313904
OpenBMI_MI,3,1,RANDOM_TRANSFER_GATE,10,0.33401465274038766,0.7516666666666668,0.750777771738092,0.5664502382278442
OpenBMI_MI,3,1,RANDOM_TRANSFER_GATE,11,0.32455118993918103,0.7516666666666668,0.750777771738092,0.5664373387893041
OpenBMI_MI,3,1,RANDOM_TRANSFER_GATE,12,0.32474308354513987,0.7516666666666668,0.750777771738092,0.5664245287577311
OpenBMI_MI,3,1,RANDOM_TRANSFER_GATE,13,0.32614904925936744,0.7516666666666668,0.750777771738092,0.5664093295733134
OpenBMI_MI,3,1,RANDOM_TRANSFER_GATE,14,0.32321206231911975,0.7516666666666668,0.750777771738092,0.5663951486349106
OpenBMI_MI,3,1,RANDOM_TRANSFER_GATE,15,0.3269027428967612,0.7516666666666668,0.750777771738092,0.56637970606486
OpenBMI_MI,3,1,RANDOM_TRANSFER_GATE,16,0.3260294993718465,0.7516666666666668,0.750777771738092,0.5663634538650513
OpenBMI_MI,3,1,RANDOM_TRANSFER_GATE,17,0.3292795817057292,0.7516666666666668,0.750777771738092,0.5663449019193649
OpenBMI_MI,3,1,RANDOM_TRANSFER_GATE,18,0.32380804064727964,0.7516666666666668,0.750777771738092,0.5663279294967651
OpenBMI_MI,3,1,RANDOM_TRANSFER_GATE,19,0.32620455679439364,0.7516666666666668,0.750777771738092,0.5663055876890818
OpenBMI_MI,3,1,RANDOM_TRANSFER_GATE,20,0.3300610624608539,0.7516666666666668,0.750777771738092,0.5662871996561686
OpenBMI_MI,3,1,PROTECTED_NATIVE_TRANSFER_GATE,1,0.32539984867686317,0.7516666666666668,0.750777771738092,0.5665411154429117
OpenBMI_MI,3,1,PROTECTED_NATIVE_TRANSFER_GATE,2,0.32894357471239,0.75,0.7491172723548205,0.5665510296821594
OpenBMI_MI,3,1,PROTECTED_NATIVE_TRANSFER_GATE,3,0.33037615815798443,0.75,0.7491172723548205,0.5665553659200668
OpenBMI_MI,3,1,PROTECTED_NATIVE_TRANSFER_GATE,4,0.32427590375854853,0.75,0.7491172723548205,0.5665573130051295
OpenBMI_MI,3,1,PROTECTED_NATIVE_TRANSFER_GATE,5,0.3267255922158559,0.75,0.7491172723548205,0.5665693233410517
OpenBMI_MI,3,1,PROTECTED_NATIVE_TRANSFER_GATE,6,0.32541892642066594,0.75,0.7491172723548205,0.5665847410758337
OpenBMI_MI,3,1,PROTECTED_NATIVE_TRANSFER_GATE,7,0.32577486407189143,0.75,0.7491172723548205,0.566581462820371
OpenBMI_MI,3,1,PROTECTED_NATIVE_TRANSFER_GATE,8,0.3249582101901372,0.75,0.7491172723548205,0.5665909896294276
OpenBMI_MI,3,1,PROTECTED_NATIVE_TRANSFER_GATE,9,0.325899118468875,0.75,0.7491172723548205,0.5666089206933975
OpenBMI_MI,3,1,PROTECTED_NATIVE_TRANSFER_GATE,10,0.33367055512609933,0.75,0.7491172723548205,0.5666148364543915
OpenBMI_MI,3,1,PROTECTED_NATIVE_TRANSFER_GATE,11,0.3241918633381526,0.75,0.7491172723548205,0.5666354894638062
OpenBMI_MI,3,1,PROTECTED_NATIVE_TRANSFER_GATE,12,0.3243346079474404,0.75,0.7491172723548205,0.5666379978259405
OpenBMI_MI,3,1,PROTECTED_NATIVE_TRANSFER_GATE,13,0.325661620923451,0.75,0.7491172723548205,0.5666460543870926
OpenBMI_MI,3,1,PROTECTED_NATIVE_TRANSFER_GATE,14,0.32264078160127,0.75,0.7491172723548205,0.5666599671045939
OpenBMI_MI,3,1,PROTECTED_NATIVE_TRANSFER_GATE,15,0.32624797168232145,0.75,0.7491172723548205,0.5666871617237726
OpenBMI_MI,3,1,PROTECTED_NATIVE_TRANSFER_GATE,16,0.32534813171341304,0.75,0.7491172723548205,0.5667080034812292
OpenBMI_MI,3,1,PROTECTED_NATIVE_TRANSFER_GATE,17,0.32847032234782264,0.75,0.7491172723548205,0.5667378455400467
OpenBMI_MI,3,1,PROTECTED_NATIVE_TRANSFER_GATE,18,0.3229225157272248,0.75,0.7491172723548205,0.5667528013388315
OpenBMI_MI,3,1,PROTECTED_NATIVE_TRANSFER_GATE,19,0.3253236214319865,0.75,0.7491172723548205,0.5667861302693685
OpenBMI_MI,3,1,PROTECTED_NATIVE_TRANSFER_GATE,20,0.32896306968870614,0.75,0.7491172723548205,0.5668072899182638
OpenBMI_MI,3,2,P_ONLY_TRANSFER_GATE,1,0.35591579135507345,,,
OpenBMI_MI,3,2,RANDOM_TRANSFER_GATE,1,0.3559115482494235,,,
OpenBMI_MI,3,2,RANDOM_TRANSFER_GATE,2,0.3522397829219699,,,
OpenBMI_MI,3,2,RANDOM_TRANSFER_GATE,3,0.3552722167223692,,,
OpenBMI_MI,3,2,RANDOM_TRANSFER_GATE,4,0.352273091673851,,,
OpenBMI_MI,3,2,RANDOM_TRANSFER_GATE,5,0.3554451698437333,,,
OpenBMI_MI,3,2,RANDOM_TRANSFER_GATE,6,0.354637797921896,,,
OpenBMI_MI,3,2,RANDOM_TRANSFER_GATE,7,0.35459097009152174,,,
OpenBMI_MI,3,2,RANDOM_TRANSFER_GATE,8,0.3560113934800029,,,
OpenBMI_MI,3,2,RANDOM_TRANSFER_GATE,9,0.35177217377349734,,,
OpenBMI_MI,3,2,RANDOM_TRANSFER_GATE,10,0.35187257500365376,,,
OpenBMI_MI,3,2,RANDOM_TRANSFER_GATE,11,0.35714757442474365,,,
OpenBMI_MI,3,2,RANDOM_TRANSFER_GATE,12,0.3523553470149636,,,
OpenBMI_MI,3,2,RANDOM_TRANSFER_GATE,13,0.351155003067106,,,
OpenBMI_MI,3,2,RANDOM_TRANSFER_GATE,14,0.35683597810566425,,,
OpenBMI_MI,3,2,RANDOM_TRANSFER_GATE,15,0.3542646309360862,,,
OpenBMI_MI,3,2,RANDOM_TRANSFER_GATE,16,0.3517386093735695,,,
OpenBMI_MI,3,2,RANDOM_TRANSFER_GATE,17,0.3544748751446605,,,
OpenBMI_MI,3,2,RANDOM_TRANSFER_GATE,18,0.355382745154202,,,
OpenBMI_MI,3,2,RANDOM_TRANSFER_GATE,19,0.3561843493953347,,,
OpenBMI_MI,3,2,RANDOM_TRANSFER_GATE,20,0.35668265726417303,,,
OpenBMI_MI,3,2,PROTECTED_NATIVE_TRANSFER_GATE,1,0.3559128362685442,,,
OpenBMI_MI,4,1,P_ONLY_TRANSFER_GATE,1,0.27811000247796375,0.75,0.7476851784544593,0.5936732838551203
OpenBMI_MI,4,1,P_ONLY_TRANSFER_GATE,2,0.2818834412665594,0.75,0.7476851784544593,0.5936808536450068
OpenBMI_MI,4,1,P_ONLY_TRANSFER_GATE,3,0.28433809819675626,0.75,0.7476851784544593,0.5936747541030248
OpenBMI_MI,4,1,P_ONLY_TRANSFER_GATE,4,0.2821169502678372,0.75,0.7476851784544593,0.593663270274798
OpenBMI_MI,4,1,P_ONLY_TRANSFER_GATE,5,0.2826017914783387,0.75,0.7476851784544593,0.5936575382947922
OpenBMI_MI,4,1,P_ONLY_TRANSFER_GATE,6,0.28429354088647024,0.75,0.7476851784544593,0.5936520745356878
OpenBMI_MI,4,1,P_ONLY_TRANSFER_GATE,7,0.28701181354976835,0.75,0.7476851784544593,0.5936464915672938
OpenBMI_MI,4,1,P_ONLY_TRANSFER_GATE,8,0.2848066758541834,0.75,0.7476851784544593,0.593640923500061
OpenBMI_MI,4,1,P_ONLY_TRANSFER_GATE,9,0.2817400154613313,0.75,0.7476851784544593,0.5936416238546371
OpenBMI_MI,4,1,P_ONLY_TRANSFER_GATE,10,0.2855123664651598,0.75,0.7476851784544593,0.5936380326747894
OpenBMI_MI,4,1,P_ONLY_TRANSFER_GATE,11,0.28361474048523677,0.75,0.7476851784544593,0.5936188399791718
OpenBMI_MI,4,1,P_ONLY_TRANSFER_GATE,12,0.28446567555268604,0.75,0.7476851784544593,0.5936096012592316
OpenBMI_MI,4,1,P_ONLY_TRANSFER_GATE,13,0.28068288947854725,0.75,0.7476851784544593,0.5936108579238256
OpenBMI_MI,4,1,P_ONLY_TRANSFER_GATE,14,0.28122003589357647,0.75,0.7476851784544593,0.5936014354228973
OpenBMI_MI,4,1,P_ONLY_TRANSFER_GATE,15,0.28038408713681356,0.75,0.7476851784544593,0.5935943077007929
OpenBMI_MI,4,1,P_ONLY_TRANSFER_GATE,16,0.2887119132848013,0.75,0.7476851784544593,0.593582272529602
OpenBMI_MI,4,1,P_ONLY_TRANSFER_GATE,17,0.28472149514016654,0.75,0.7476851784544593,0.5935759792725245
OpenBMI_MI,4,1,P_ONLY_TRANSFER_GATE,18,0.2813946434429714,0.75,0.7476851784544593,0.59356922407945
OpenBMI_MI,4,1,P_ONLY_TRANSFER_GATE,19,0.28486770391464233,0.75,0.7476851784544593,0.5935711314280828
OpenBMI_MI,4,1,P_ONLY_TRANSFER_GATE,20,0.27751986540499185,0.7483333333333334,0.7458389323548628,0.5935734609762827
OpenBMI_MI,4,1,RANDOM_TRANSFER_GATE,1,0.278114249308904,0.75,0.7476851784544593,0.5936914732058843
OpenBMI_MI,4,1,RANDOM_TRANSFER_GATE,2,0.28190746974377406,0.75,0.7476851784544593,0.5936940610408783
OpenBMI_MI,4,1,RANDOM_TRANSFER_GATE,3,0.28438259803113486,0.75,0.7476851784544593,0.5936979403098425
OpenBMI_MI,4,1,RANDOM_TRANSFER_GATE,4,0.28218020711626324,0.75,0.7476851784544593,0.5937009652455648
OpenBMI_MI,4,1,RANDOM_TRANSFER_GATE,5,0.282688387802669,0.75,0.7476851784544593,0.5937047302722931
OpenBMI_MI,4,1,RANDOM_TRANSFER_GATE,6,0.28439895241033464,0.75,0.7476851784544593,0.5937087833881378
OpenBMI_MI,4,1,RANDOM_TRANSFER_GATE,7,0.28715438147385913,0.75,0.7476851784544593,0.5937128365039825
OpenBMI_MI,4,1,RANDOM_TRANSFER_GATE,8,0.284957427354086,0.75,0.7476851784544593,0.5937174409627914
OpenBMI_MI,4,1,RANDOM_TRANSFER_GATE,9,0.2819133067414874,0.75,0.7476851784544593,0.593721737464269
OpenBMI_MI,4,1,RANDOM_TRANSFER_GATE,10,0.28573814034461975,0.75,0.7476851784544593,0.5937273651361465
OpenBMI_MI,4,1,RANDOM_TRANSFER_GATE,11,0.2838322087412789,0.75,0.7476851784544593,0.5937320093313853
OpenBMI_MI,4,1,RANDOM_TRANSFER_GATE,12,0.2847429783571334,0.75,0.7476851784544593,0.5937387148539225
OpenBMI_MI,4,1,RANDOM_TRANSFER_GATE,13,0.280993850458236,0.75,0.7476851784544593,0.5937460859616598
OpenBMI_MI,4,1,RANDOM_TRANSFER_GATE,14,0.2815180484737669,0.75,0.7476851784544593,0.5937503377596537
OpenBMI_MI,4,1,RANDOM_TRANSFER_GATE,15,0.28072031197093783,0.75,0.7476851784544593,0.5937562187512716
OpenBMI_MI,4,1,RANDOM_TRANSFER_GATE,16,0.28914358289468856,0.75,0.7476851784544593,0.5937612702449163
OpenBMI_MI,4,1,RANDOM_TRANSFER_GATE,17,0.28512459212825414,0.75,0.7476851784544593,0.5937673350175222
OpenBMI_MI,4,1,RANDOM_TRANSFER_GATE,18,0.28179689603192465,0.75,0.7476851784544593,0.5937731464703878
OpenBMI_MI,4,1,RANDOM_TRANSFER_GATE,19,0.28536932950928096,0.75,0.7476851784544593,0.5937793205181757
OpenBMI_MI,4,1,RANDOM_TRANSFER_GATE,20,0.27801485146795,0.75,0.7476851784544593,0.59378515680631
OpenBMI_MI,4,1,PROTECTED_NATIVE_TRANSFER_GATE,1,0.27810066654568627,0.75,0.7476851784544593,0.5936790704727173
OpenBMI_MI,4,1,PROTECTED_NATIVE_TRANSFER_GATE,2,0.28184830787635984,0.75,0.7476851784544593,0.5936830043792725
OpenBMI_MI,4,1,PROTECTED_NATIVE_TRANSFER_GATE,3,0.2842913560924076,0.75,0.7476851784544593,0.5936758170525233
OpenBMI_MI,4,1,PROTECTED_NATIVE_TRANSFER_GATE,4,0.2820400418270202,0.75,0.7476851784544593,0.5936772674322128
OpenBMI_MI,4,1,PROTECTED_NATIVE_TRANSFER_GATE,5,0.28249054721423555,0.75,0.7476851784544593,0.5936827411254247
OpenBMI_MI,4,1,PROTECTED_NATIVE_TRANSFER_GATE,6,0.2841346895410901,0.75,0.7476851784544593,0.5936918407678604
OpenBMI_MI,4,1,PROTECTED_NATIVE_TRANSFER_GATE,7,0.2868231790406363,0.7483333333333334,0.7458978957683002,0.5937011341253916
OpenBMI_MI,4,1,PROTECTED_NATIVE_TRANSFER_GATE,8,0.2846078319208963,0.7483333333333334,0.7458978957683002,0.593713104724884
OpenBMI_MI,4,1,PROTECTED_NATIVE_TRANSFER_GATE,9,0.28148621533598217,0.7483333333333334,0.7458978957683002,0.5937384714682897
OpenBMI_MI,4,1,PROTECTED_NATIVE_TRANSFER_GATE,10,0.28521449367205304,0.7483333333333334,0.7458978957683002,0.5937526673078537
OpenBMI_MI,4,1,PROTECTED_NATIVE_TRANSFER_GATE,11,0.2832751813389006,0.7466666666666667,0.7440516496687039,0.5937722225983938
OpenBMI_MI,4,1,PROTECTED_NATIVE_TRANSFER_GATE,12,0.28403544425964355,0.7466666666666667,0.7440516496687039,0.5937950710455576
OpenBMI_MI,4,1,PROTECTED_NATIVE_TRANSFER_GATE,13,0.28025174069972264,0.7466666666666667,0.7440516496687039,0.5938375393549601
OpenBMI_MI,4,1,PROTECTED_NATIVE_TRANSFER_GATE,14,0.2808486620585124,0.7450000000000001,0.7422464600123905,0.5938655982414881
OpenBMI_MI,4,1,PROTECTED_NATIVE_TRANSFER_GATE,15,0.27995593491054716,0.7450000000000001,0.7422464600123905,0.593898355960846
OpenBMI_MI,4,1,PROTECTED_NATIVE_TRANSFER_GATE,16,0.2881643410239901,0.7450000000000001,0.7422464600123905,0.5939296533664068
OpenBMI_MI,4,1,PROTECTED_NATIVE_TRANSFER_GATE,17,0.28415202172029586,0.7433333333333332,0.7404221359707183,0.5939700504144033
OpenBMI_MI,4,1,PROTECTED_NATIVE_TRANSFER_GATE,18,0.2808251629273097,0.7433333333333332,0.7404221359707183,0.5940008262793223
OpenBMI_MI,4,1,PROTECTED_NATIVE_TRANSFER_GATE,19,0.2842055097931907,0.7433333333333332,0.7404221359707183,0.5940562635660172
OpenBMI_MI,4,1,PROTECTED_NATIVE_TRANSFER_GATE,20,0.2768560612485522,0.7433333333333332,0.7404221359707183,0.5941125353177389
OpenBMI_MI,4,2,P_ONLY_TRANSFER_GATE,1,0.3048302596434951,,,
OpenBMI_MI,4,2,P_ONLY_TRANSFER_GATE,2,0.30548492167145014,,,
OpenBMI_MI,4,2,P_ONLY_TRANSFER_GATE,3,0.3014664868824184,,,
OpenBMI_MI,4,2,P_ONLY_TRANSFER_GATE,4,0.303928729146719,,,
OpenBMI_MI,4,2,P_ONLY_TRANSFER_GATE,5,0.3055890263058245,,,
OpenBMI_MI,4,2,P_ONLY_TRANSFER_GATE,6,0.3054694449529052,,,
OpenBMI_MI,4,2,P_ONLY_TRANSFER_GATE,7,0.30448069889098406,,,
OpenBMI_MI,4,2,P_ONLY_TRANSFER_GATE,8,0.3055225475691259,,,
OpenBMI_MI,4,2,P_ONLY_TRANSFER_GATE,9,0.30646803975105286,,,
OpenBMI_MI,4,2,P_ONLY_TRANSFER_GATE,10,0.3061333019286394,,,
OpenBMI_MI,4,2,P_ONLY_TRANSFER_GATE,11,0.3028920218348503,,,
OpenBMI_MI,4,2,P_ONLY_TRANSFER_GATE,12,0.3055207207798958,,,
OpenBMI_MI,4,2,P_ONLY_TRANSFER_GATE,13,0.3027185299433768,,,
OpenBMI_MI,4,2,P_ONLY_TRANSFER_GATE,14,0.3040632321499288,,,
OpenBMI_MI,4,2,P_ONLY_TRANSFER_GATE,15,0.30348663683980703,,,
OpenBMI_MI,4,2,P_ONLY_TRANSFER_GATE,16,0.3055865946225822,,,
OpenBMI_MI,4,2,P_ONLY_TRANSFER_GATE,17,0.3012764430604875,,,
OpenBMI_MI,4,2,P_ONLY_TRANSFER_GATE,18,0.3057276173494756,,,
OpenBMI_MI,4,2,RANDOM_TRANSFER_GATE,1,0.3048277162015438,,,
OpenBMI_MI,4,2,PROTECTED_NATIVE_TRANSFER_GATE,1,0.30482665402814746,,,
OpenBMI_MI,4,2,PROTECTED_NATIVE_TRANSFER_GATE,2,0.30547267524525523,,,
OpenBMI_MI,4,2,PROTECTED_NATIVE_TRANSFER_GATE,3,0.30145159270614386,,,
OpenBMI_ERP,0,1,P_ONLY_TRANSFER_GATE,1,0.24471440829946742,0.8755050505050505,0.8441005206696285,0.2395388906200727
OpenBMI_ERP,0,1,P_ONLY_TRANSFER_GATE,2,0.24442383595199207,0.876111111111111,0.8450801255618403,0.2390327180425326
OpenBMI_ERP,0,1,P_ONLY_TRANSFER_GATE,3,0.24466000961384762,0.8762121212121213,0.8457149982077267,0.23854450633128485
OpenBMI_ERP,0,1,P_ONLY_TRANSFER_GATE,4,0.244265149714929,0.8764646464646465,0.846342818754238,0.2380885382493337
OpenBMI_ERP,0,1,P_ONLY_TRANSFER_GATE,5,0.24369011571626215,0.8766666666666666,0.8467896492797128,0.23775025457143784
OpenBMI_ERP,0,1,P_ONLY_TRANSFER_GATE,6,0.24411137355838164,0.8762626262626262,0.8466773578189519,0.23746011157830557
OpenBMI_ERP,0,1,P_ONLY_TRANSFER_GATE,7,0.24350620077798146,0.8760101010101011,0.8464891512591023,0.23717142641544342
OpenBMI_ERP,0,1,P_ONLY_TRANSFER_GATE,8,0.24389500842053008,0.876010101010101,0.8468993734731945,0.236915851632754
OpenBMI_ERP,0,1,P_ONLY_TRANSFER_GATE,9,0.24411181955790107,0.8758080808080808,0.8468367638525409,0.23668312281370163
OpenBMI_ERP,0,1,P_ONLY_TRANSFER_GATE,10,0.24345193006486515,0.8759595959595959,0.8471686818777133,0.23656100779771805
OpenBMI_ERP,0,1,P_ONLY_TRANSFER_GATE,11,0.243090499663915,0.875858585858586,0.8473484917877195,0.23642215629418692
OpenBMI_ERP,0,1,P_ONLY_TRANSFER_GATE,12,0.24321849433423273,0.875909090909091,0.847480826797354,0.23626673221588135
OpenBMI_ERP,0,1,P_ONLY_TRANSFER_GATE,13,0.24316926990120347,0.8759595959595959,0.847604781983252,0.23618045449256897
