task,fold,session,variant,dimension,mean_gate,std_gate,Pr_gate_lt_0p9,Pr_gate_gt_1p1,label
OpenBMI_ERP,2,S1,P_ONLY_TRANSFER_GATE,4,1.0156404972076416,0.009823141619563103,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,P_ONLY_TRANSFER_GATE,5,1.0061240196228027,0.01526141632348299,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,P_ONLY_TRANSFER_GATE,6,0.9867597222328186,0.029783371835947037,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,P_ONLY_TRANSFER_GATE,7,1.0233300924301147,0.027654962614178658,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,P_ONLY_TRANSFER_GATE,ALL,1.0037381649017334,0.023617437109351158,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,RANDOM_TRANSFER_GATE,0,1.0218626260757446,0.028776023536920547,0.0,0.001046213788376204,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,RANDOM_TRANSFER_GATE,1,0.9935621619224548,0.007481957785785198,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,RANDOM_TRANSFER_GATE,2,1.0068167448043823,0.013944141566753387,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,RANDOM_TRANSFER_GATE,3,0.9964354634284973,0.015503546223044395,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,RANDOM_TRANSFER_GATE,4,0.995991587638855,0.005277528893202543,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,RANDOM_TRANSFER_GATE,5,0.9784592390060425,0.01701887510716915,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,RANDOM_TRANSFER_GATE,6,1.0211961269378662,0.022965263575315475,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,RANDOM_TRANSFER_GATE,7,0.990031361579895,0.00803693663328886,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,RANDOM_TRANSFER_GATE,ALL,1.0005444288253784,0.021889708936214447,0.0,0.0001307767235470255,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,PROTECTED_NATIVE_TRANSFER_GATE,0,0.9961771965026855,0.010859743691980839,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,PROTECTED_NATIVE_TRANSFER_GATE,1,0.9982448816299438,0.008655402809381485,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,PROTECTED_NATIVE_TRANSFER_GATE,2,0.980320155620575,0.012844623066484928,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,PROTECTED_NATIVE_TRANSFER_GATE,3,1.0193464756011963,0.010686326771974564,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,PROTECTED_NATIVE_TRANSFER_GATE,4,1.0165343284606934,0.011993296444416046,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,PROTECTED_NATIVE_TRANSFER_GATE,5,1.0005478858947754,0.02198166400194168,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,PROTECTED_NATIVE_TRANSFER_GATE,6,0.9945599436759949,0.012865152209997177,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,PROTECTED_NATIVE_TRANSFER_GATE,7,1.0113998651504517,0.018895644694566727,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,PROTECTED_NATIVE_TRANSFER_GATE,ALL,1.0021413564682007,0.018699778243899345,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,P_ONLY_TRANSFER_GATE,0,1.0029425621032715,0.006681217812001705,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,P_ONLY_TRANSFER_GATE,1,0.9909660220146179,0.014106718823313713,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,P_ONLY_TRANSFER_GATE,2,0.986424446105957,0.02029874362051487,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,P_ONLY_TRANSFER_GATE,3,1.0194916725158691,0.013103133998811245,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,P_ONLY_TRANSFER_GATE,4,1.015259027481079,0.009739166125655174,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,P_ONLY_TRANSFER_GATE,5,1.005214810371399,0.015037257224321365,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,P_ONLY_TRANSFER_GATE,6,0.9852385520935059,0.02942841872572899,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,P_ONLY_TRANSFER_GATE,7,1.0216457843780518,0.026768963783979416,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,P_ONLY_TRANSFER_GATE,ALL,1.0033979415893555,0.023020515218377113,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,RANDOM_TRANSFER_GATE,0,1.021620512008667,0.02863592654466629,0.0,0.0008658008658008658,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,RANDOM_TRANSFER_GATE,1,0.9935065507888794,0.007475439924746752,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,RANDOM_TRANSFER_GATE,2,1.0066744089126587,0.013920619152486324,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,RANDOM_TRANSFER_GATE,3,0.9960768818855286,0.015181167982518673,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,RANDOM_TRANSFER_GATE,4,0.9958823919296265,0.005214364733546972,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,RANDOM_TRANSFER_GATE,5,0.9782161712646484,0.017230086028575897,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,RANDOM_TRANSFER_GATE,6,1.021161437034607,0.023052215576171875,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,RANDOM_TRANSFER_GATE,7,0.989982008934021,0.008102347142994404,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,RANDOM_TRANSFER_GATE,ALL,1.0003900527954102,0.021878240630030632,0.0,0.00010822510822510823,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,PROTECTED_NATIVE_TRANSFER_GATE,0,0.9965257048606873,0.010729523375630379,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,PROTECTED_NATIVE_TRANSFER_GATE,1,0.9980879426002502,0.008734330534934998,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,PROTECTED_NATIVE_TRANSFER_GATE,2,0.9810895919799805,0.013230422511696815,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,PROTECTED_NATIVE_TRANSFER_GATE,3,1.018913745880127,0.011017726734280586,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,PROTECTED_NATIVE_TRANSFER_GATE,4,1.015803337097168,0.012262281030416489,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,PROTECTED_NATIVE_TRANSFER_GATE,5,0.9999722242355347,0.021301157772541046,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,PROTECTED_NATIVE_TRANSFER_GATE,6,0.9943262934684753,0.01278006099164486,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,PROTECTED_NATIVE_TRANSFER_GATE,7,1.0111685991287231,0.01917877420783043,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S2,PROTECTED_NATIVE_TRANSFER_GATE,ALL,1.0019859075546265,0.018470536917448044,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S1,P_ONLY_TRANSFER_GATE,0,0.9870789647102356,0.04221927002072334,0.058840506511778926,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S1,P_ONLY_TRANSFER_GATE,1,1.0033968687057495,0.10613331198692322,0.20491359717161514,0.22464735380064216,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S1,P_ONLY_TRANSFER_GATE,2,1.0377912521362305,0.05529535189270973,0.0,0.14726360979833328,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S1,P_ONLY_TRANSFER_GATE,3,1.0355197191238403,0.09546954184770584,0.131029257909737,0.3547386269345936,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S1,P_ONLY_TRANSFER_GATE,ALL,1.0159467458724976,0.08226463943719864,0.09869584039828276,0.18166239763339226,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S1,RANDOM_TRANSFER_GATE,0,0.9970552921295166,0.007255172822624445,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S1,RANDOM_TRANSFER_GATE,1,1.005287766456604,0.009321893565356731,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S1,RANDOM_TRANSFER_GATE,2,0.9977230429649353,0.005146265495568514,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S1,RANDOM_TRANSFER_GATE,3,1.0045535564422607,0.00795069895684719,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S1,RANDOM_TRANSFER_GATE,ALL,1.001154899597168,0.008462383411824703,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S1,PROTECTED_NATIVE_TRANSFER_GATE,0,0.9895555377006531,0.04781592637300491,0.06529817092968722,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S1,PROTECTED_NATIVE_TRANSFER_GATE,1,1.04885995388031,0.09015629440546036,0.01814639777769761,0.3063602583065767,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S1,PROTECTED_NATIVE_TRANSFER_GATE,2,1.046507477760315,0.05588557571172714,0.009055160720083697,0.19971860456726434,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S1,PROTECTED_NATIVE_TRANSFER_GATE,3,1.142082691192627,0.16293750703334808,0.09289656914030088,0.6131895090010462,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S1,PROTECTED_NATIVE_TRANSFER_GATE,ALL,1.0567513704299927,0.11407265067100525,0.04634907464194235,0.2798170929687218,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S2,P_ONLY_TRANSFER_GATE,0,0.9864500164985657,0.04220125079154968,0.058838383838383836,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S2,P_ONLY_TRANSFER_GATE,1,1.00577712059021,0.10503580421209335,0.1893939393939394,0.22784992784992786,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S2,P_ONLY_TRANSFER_GATE,2,1.0364378690719604,0.053676627576351166,0.0,0.12633477633477633,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S2,P_ONLY_TRANSFER_GATE,3,1.0343315601348877,0.09333296120166779,0.12337662337662338,0.3303751803751804,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S2,P_ONLY_TRANSFER_GATE,ALL,1.0157490968704224,0.08083454519510269,0.09290223665223665,0.17113997113997115,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S2,RANDOM_TRANSFER_GATE,0,0.9967929720878601,0.007204084191471338,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S2,RANDOM_TRANSFER_GATE,1,1.0047109127044678,0.009360584430396557,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S2,RANDOM_TRANSFER_GATE,2,0.9979782700538635,0.005144897382706404,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S2,RANDOM_TRANSFER_GATE,3,1.0040600299835205,0.007933399640023708,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S2,RANDOM_TRANSFER_GATE,ALL,1.0008854866027832,0.008349241688847542,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S2,PROTECTED_NATIVE_TRANSFER_GATE,0,0.9884819388389587,0.04904698580503464,0.07406204906204907,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S2,PROTECTED_NATIVE_TRANSFER_GATE,1,1.0497653484344482,0.09154012799263,0.02113997113997114,0.3147907647907648,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S2,PROTECTED_NATIVE_TRANSFER_GATE,2,1.0476738214492798,0.055123716592788696,0.009018759018759018,0.19733044733044733,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S2,PROTECTED_NATIVE_TRANSFER_GATE,3,1.144794225692749,0.1596672236919403,0.0836940836940837,0.6211399711399711,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,3,S2,PROTECTED_NATIVE_TRANSFER_GATE,ALL,1.0576788187026978,0.11386118829250336,0.04697871572871573,0.2833152958152958,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S1,P_ONLY_TRANSFER_GATE,0,0.9958430528640747,0.035872556269168854,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S1,P_ONLY_TRANSFER_GATE,1,0.996414303779602,0.014956907369196415,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S1,P_ONLY_TRANSFER_GATE,2,0.9995998740196228,0.014172864146530628,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S1,P_ONLY_TRANSFER_GATE,3,1.0035052299499512,0.018460586667060852,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S1,P_ONLY_TRANSFER_GATE,ALL,0.9988406300544739,0.022855091840028763,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S1,RANDOM_TRANSFER_GATE,0,0.9360586404800415,0.05428481474518776,0.29943360150077564,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S1,RANDOM_TRANSFER_GATE,1,1.1380534172058105,0.10074540972709656,0.006169053717666582,0.62058515819474,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S1,RANDOM_TRANSFER_GATE,2,1.0156877040863037,0.025936320424079895,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S1,RANDOM_TRANSFER_GATE,3,1.0894184112548828,0.10458415746688843,0.0,0.4601897615354089,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S1,RANDOM_TRANSFER_GATE,ALL,1.044804573059082,0.10962006449699402,0.07640066380461055,0.27019372993253726,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S1,PROTECTED_NATIVE_TRANSFER_GATE,0,0.9930203557014465,0.03346160799264908,0.0007576030881344926,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S1,PROTECTED_NATIVE_TRANSFER_GATE,1,0.9931322336196899,0.007890271954238415,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S1,PROTECTED_NATIVE_TRANSFER_GATE,2,0.996800422668457,0.008470914326608181,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S1,PROTECTED_NATIVE_TRANSFER_GATE,3,0.9983079433441162,0.00980201456695795,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S1,PROTECTED_NATIVE_TRANSFER_GATE,ALL,0.9953151941299438,0.018513279035687447,0.00018940077203362314,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S2,P_ONLY_TRANSFER_GATE,0,0.9975523948669434,0.03551269322633743,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S2,P_ONLY_TRANSFER_GATE,1,0.9970110058784485,0.014799026772379875,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S2,P_ONLY_TRANSFER_GATE,2,0.9998881220817566,0.014353231526911259,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S2,P_ONLY_TRANSFER_GATE,3,1.0042684078216553,0.018491320312023163,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S2,P_ONLY_TRANSFER_GATE,ALL,0.9996799826622009,0.022698314860463142,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S2,RANDOM_TRANSFER_GATE,0,0.9366963505744934,0.054033029824495316,0.2901154401154401,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S2,RANDOM_TRANSFER_GATE,1,1.137630581855774,0.10017518699169159,0.007395382395382395,0.6265512265512265,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S2,RANDOM_TRANSFER_GATE,2,1.015449047088623,0.02642900124192238,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S2,RANDOM_TRANSFER_GATE,3,1.0891748666763306,0.10454634577035904,0.0,0.4562409812409812,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S2,RANDOM_TRANSFER_GATE,ALL,1.044737696647644,0.10922175645828247,0.07437770562770563,0.27069805194805197,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S2,PROTECTED_NATIVE_TRANSFER_GATE,0,0.9942553043365479,0.03319172188639641,0.000505050505050505,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S2,PROTECTED_NATIVE_TRANSFER_GATE,1,0.9933738112449646,0.007801502477377653,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S2,PROTECTED_NATIVE_TRANSFER_GATE,2,0.9969844222068787,0.008359639905393124,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S2,PROTECTED_NATIVE_TRANSFER_GATE,3,0.9986733198165894,0.00973487738519907,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,4,S2,PROTECTED_NATIVE_TRANSFER_GATE,ALL,0.9958217740058899,0.01833803951740265,0.00012626262626262626,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S1,P_ONLY_TRANSFER_GATE,0,0.9998462200164795,0.0012043309397995472,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S1,P_ONLY_TRANSFER_GATE,1,0.999199390411377,0.0009832248324528337,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S1,P_ONLY_TRANSFER_GATE,2,0.9986636638641357,0.0019001566106453538,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S1,P_ONLY_TRANSFER_GATE,3,0.9999421834945679,0.0008613337413407862,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S1,P_ONLY_TRANSFER_GATE,ALL,0.9994128346443176,0.001400396809913218,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S1,RANDOM_TRANSFER_GATE,0,1.0055123567581177,0.019498402252793312,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S1,RANDOM_TRANSFER_GATE,1,0.9874590039253235,0.016564926132559776,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S1,RANDOM_TRANSFER_GATE,2,0.9970820546150208,0.011497833766043186,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S1,RANDOM_TRANSFER_GATE,3,0.9997533559799194,0.011378724128007889,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S1,RANDOM_TRANSFER_GATE,ALL,0.9974517226219177,0.01648120768368244,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S1,PROTECTED_NATIVE_TRANSFER_GATE,0,0.9997270703315735,0.001159998239018023,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S1,PROTECTED_NATIVE_TRANSFER_GATE,1,0.9987583756446838,0.0017040831735357642,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S1,PROTECTED_NATIVE_TRANSFER_GATE,2,0.9979089498519897,0.0026073488406836987,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S1,PROTECTED_NATIVE_TRANSFER_GATE,3,1.0000927448272705,0.0010748053900897503,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S1,PROTECTED_NATIVE_TRANSFER_GATE,ALL,0.9991217851638794,0.0019439032766968012,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S2,P_ONLY_TRANSFER_GATE,0,0.9998557567596436,0.001198698882944882,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S2,P_ONLY_TRANSFER_GATE,1,0.9992236495018005,0.00096609111642465,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S2,P_ONLY_TRANSFER_GATE,2,0.9987145066261292,0.001878609647974372,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S2,P_ONLY_TRANSFER_GATE,3,0.9999593496322632,0.0008778877672739327,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S2,P_ONLY_TRANSFER_GATE,ALL,0.9994382858276367,0.0013861628249287605,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S2,RANDOM_TRANSFER_GATE,0,1.0061097145080566,0.018991269171237946,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S2,RANDOM_TRANSFER_GATE,1,0.9879563450813293,0.01666557416319847,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S2,RANDOM_TRANSFER_GATE,2,0.996848464012146,0.011288844048976898,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S2,RANDOM_TRANSFER_GATE,3,1.0002212524414062,0.01100056990981102,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S2,RANDOM_TRANSFER_GATE,ALL,0.997783899307251,0.016275545582175255,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S2,PROTECTED_NATIVE_TRANSFER_GATE,0,0.9997525215148926,0.001144377631135285,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S2,PROTECTED_NATIVE_TRANSFER_GATE,1,0.9987745881080627,0.001652507926337421,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S2,PROTECTED_NATIVE_TRANSFER_GATE,2,0.9979701638221741,0.002550147706642747,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S2,PROTECTED_NATIVE_TRANSFER_GATE,3,1.0001251697540283,0.001050580758601427,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,0,S2,PROTECTED_NATIVE_TRANSFER_GATE,ALL,0.9991556406021118,0.0019035537261515856,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,1,S1,P_ONLY_TRANSFER_GATE,0,0.9953829646110535,0.008095049299299717,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,1,S1,P_ONLY_TRANSFER_GATE,1,0.997546374797821,0.005284395534545183,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,1,S1,P_ONLY_TRANSFER_GATE,2,0.9959033131599426,0.005698088556528091,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,1,S1,P_ONLY_TRANSFER_GATE,3,1.0007179975509644,0.002851713914424181,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,1,S1,P_ONLY_TRANSFER_GATE,4,1.0021851062774658,0.0060598053969442844,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,1,S1,P_ONLY_TRANSFER_GATE,5,1.0026240348815918,0.0027259227354079485,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,1,S1,P_ONLY_TRANSFER_GATE,6,1.0005574226379395,0.002875282196328044,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,1,S1,P_ONLY_TRANSFER_GATE,7,0.9962798953056335,0.007086217403411865,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,1,S1,P_ONLY_TRANSFER_GATE,ALL,0.9988996386528015,0.0060976287350058556,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,1,S1,RANDOM_TRANSFER_GATE,0,0.9929873943328857,0.011679651215672493,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,1,S1,RANDOM_TRANSFER_GATE,1,0.9953810572624207,0.01065835915505886,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,1,S1,RANDOM_TRANSFER_GATE,2,0.9774340987205505,0.027743469923734665,0.007142857142857143,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
