model,task,fold,seed,layer_name,KL_to_native,PCA_C_dim,actual_C_dim,centered_logit_R2,family,hard_prediction_agreement,logit_cosine,native_margin_correlation,selected_bilinear_rank,subject_id,delta_R2_over_additive
EEGNet,OpenBMI_MI,3,0,temporal_bn,0.38609546422958374,32,32,-0.5826833248138428,matched_MLP,0.609375,0.21875,0.08233394684198465,1,22,0.09628582000732422
EEGNet,OpenBMI_MI,3,0,temporal_bn,0.22655612230300903,32,32,0.4710689187049866,matched_MLP,0.828125,0.65625,0.24930620887155105,1,27,0.030129730701446533
EEGNet,OpenBMI_MI,3,0,temporal_bn,0.429410457611084,32,32,-0.3466123342514038,matched_MLP,0.609375,0.21875,0.2506974856812057,1,34,0.011192917823791504
EEGNet,OpenBMI_MI,3,0,temporal_bn,0.2381516396999359,32,32,0.1086874008178711,matched_MLP,0.671875,0.34375,0.049588327942951184,1,45,-0.029197216033935547
EEGNet,OpenBMI_MI,3,0,temporal_bn,0.2528909742832184,32,32,0.2023308277130127,matched_MLP,0.609375,0.21875,0.0648968551630035,1,49,-0.05146944522857666
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.1917605996131897,16,16,0.35757583379745483,additive,0.6875,0.375,0.2795370235245968,1,10,
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.1574287712574005,16,16,0.39680546522140503,additive,0.875,0.75,0.7791740254687474,1,16,
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.15026196837425232,16,16,0.420701801776886,additive,0.765625,0.53125,0.5383217630538439,1,19,
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.1838236004114151,16,16,0.2579268217086792,additive,0.8125,0.625,0.4190707398955106,1,22,
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.10050459206104279,16,16,0.6776644587516785,additive,0.953125,0.90625,0.4549353817805707,1,27,
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.2877451777458191,16,16,-0.26783597469329834,additive,0.75,0.5,0.46850096873406677,1,34,
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.1524083912372589,16,16,0.3333613872528076,additive,0.734375,0.46875,0.413043769917672,1,45,
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.15101858973503113,16,16,0.5092916488647461,additive,0.765625,0.53125,0.4035511500100768,1,49,
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.17039451003074646,16,16,0.41805607080459595,bilinear,0.75,0.5,0.2892785601817115,1,10,0.06048023700714111
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.14836296439170837,16,16,0.570181131362915,bilinear,0.859375,0.71875,0.761551989670504,1,16,0.17337566614151
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.15002413094043732,16,16,0.4722573757171631,bilinear,0.75,0.5,0.5459667057232461,1,19,0.0515555739402771
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.16186803579330444,16,16,0.3441115617752075,bilinear,0.75,0.5,0.5256249579277633,1,22,0.08618474006652832
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.08544903993606567,16,16,0.7544204592704773,bilinear,0.96875,0.9375,0.47240215245594763,1,27,0.07675600051879883
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.2542945146560669,16,16,0.09562307596206665,bilinear,0.703125,0.40625,0.5224359462483572,1,34,0.363459050655365
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.13307833671569824,16,16,0.45383453369140625,bilinear,0.703125,0.40625,0.4510156526633827,1,45,0.12047314643859863
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.1061113029718399,16,16,0.6382304430007935,bilinear,0.8125,0.625,0.5476271115164936,1,49,0.12893879413604736
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.18129819631576538,16,16,0.4431188106536865,matched_MLP,0.796875,0.59375,0.308756628106929,1,10,0.08554297685623169
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.14110490679740906,16,16,0.7625774145126343,matched_MLP,0.84375,0.6875,0.7331570719756596,1,16,0.36577194929122925
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.1521090567111969,16,16,0.4977951645851135,matched_MLP,0.8125,0.625,0.4978705203234885,1,19,0.07709336280822754
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.1754627823829651,16,16,0.3413987159729004,matched_MLP,0.8125,0.625,0.48805636965197063,1,22,0.08347189426422119
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.0796196311712265,16,16,0.8150053024291992,matched_MLP,0.953125,0.90625,0.5198050713644193,1,27,0.13734084367752075
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.2842097878456116,16,16,0.18148040771484375,matched_MLP,0.75,0.5,0.38614184689325387,1,34,0.4493163824081421
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.10865580290555954,16,16,0.584154486656189,matched_MLP,0.765625,0.53125,0.5606553920650681,1,45,0.25079309940338135
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.07904486358165741,16,16,0.7347461581230164,matched_MLP,0.84375,0.6875,0.6682012269758123,1,49,0.22545450925827026
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.19626814126968384,32,32,0.3563171625137329,additive,0.671875,0.34375,0.29427520441656313,1,10,
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.1357153058052063,32,32,0.44062983989715576,additive,0.875,0.75,0.7803319513818141,1,16,
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.14593875408172607,32,32,0.433216392993927,additive,0.78125,0.5625,0.5148689856330196,1,19,
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.18029162287712097,32,32,0.3067498803138733,additive,0.71875,0.4375,0.5017975478281226,1,22,
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.08851248025894165,32,32,0.7111327648162842,additive,0.96875,0.9375,0.5015243719003196,1,27,
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.30815544724464417,32,32,-0.34181857109069824,additive,0.6875,0.375,0.4594476590883192,1,34,
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.1458321362733841,32,32,0.36056751012802124,additive,0.71875,0.4375,0.46723276557297433,1,45,
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.1537676453590393,32,32,0.5101628303527832,additive,0.78125,0.5625,0.38532360417351513,1,49,
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.17483991384506226,32,32,0.41566139459609985,bilinear,0.734375,0.46875,0.31673419444869666,1,10,0.05934423208236694
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.12892338633537292,32,32,0.6329408884048462,bilinear,0.875,0.75,0.7211329348227374,1,16,0.19231104850769043
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.14585982263088226,32,32,0.4862212538719177,bilinear,0.796875,0.59375,0.5410442465524377,1,19,0.05300486087799072
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.15518400073051453,32,32,0.4034085273742676,bilinear,0.75,0.5,0.5834743514696296,1,22,0.09665864706039429
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.06896530836820602,32,32,0.7977393865585327,bilinear,0.984375,0.96875,0.5336010407661884,1,27,0.08660662174224854
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.24342669546604156,32,32,0.1865530014038086,bilinear,0.640625,0.28125,0.5601419468654264,1,34,0.5283715724945068
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.11711779236793518,32,32,0.5091333389282227,bilinear,0.71875,0.4375,0.5129998984356883,1,45,0.14856582880020142
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.09466969966888428,32,32,0.6716338396072388,bilinear,0.8125,0.625,0.569897084349762,1,49,0.16147100925445557
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.17735275626182556,32,32,0.4535698890686035,matched_MLP,0.734375,0.46875,0.3790013192047733,1,10,0.0972527265548706
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.1585102528333664,32,32,0.7431285381317139,matched_MLP,0.828125,0.65625,0.7467398586857836,1,16,0.3024986982345581
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.12020300328731537,32,32,0.5801255702972412,matched_MLP,0.859375,0.71875,0.5247846835539031,1,19,0.1469091773033142
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.22349774837493896,32,32,0.23274248838424683,matched_MLP,0.765625,0.53125,0.5578329312736399,1,22,-0.07400739192962646
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.07309404015541077,32,32,0.8352012038230896,matched_MLP,0.96875,0.9375,0.5244174478352911,1,27,0.12406843900680542
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.29907578229904175,32,32,0.15217620134353638,matched_MLP,0.703125,0.40625,0.43715893392158195,1,34,0.4939947724342346
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.09070387482643127,32,32,0.6365029811859131,matched_MLP,0.8125,0.625,0.5695049609296974,1,45,0.27593547105789185
EEGNet,OpenBMI_MI,3,0,spatial_elu_pool1,0.0695418044924736,32,32,0.7650697231292725,matched_MLP,0.875,0.75,0.6593963376299568,1,49,0.25490689277648926
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.10720379650592804,16,16,0.619936466217041,additive,0.78125,0.5625,0.5113703906736176,1,10,
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.07497785240411758,16,16,0.6476603746414185,additive,0.875,0.75,0.884590269759057,1,16,
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.10857424139976501,16,16,0.5957286357879639,additive,0.796875,0.59375,0.6485580250450176,1,19,
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.09957365691661835,16,16,0.5520967245101929,additive,0.859375,0.71875,0.5131380667383811,1,22,
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.049348726868629456,16,16,0.8350487351417542,additive,0.96875,0.9375,0.6750836047700506,1,27,
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.19313685595989227,16,16,-0.1940457820892334,additive,0.84375,0.6875,0.6420296663115607,1,34,
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.10498084127902985,16,16,0.5365818738937378,additive,0.796875,0.59375,0.6247264582557163,1,45,
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.11802705377340317,16,16,0.6561830043792725,additive,0.84375,0.6875,0.5867889601732188,1,49,
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.09574364125728607,16,16,0.6645488739013672,bilinear,0.8125,0.625,0.5313352337510113,1,10,0.04461240768432617
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.06355153769254684,16,16,0.7791565656661987,bilinear,0.875,0.75,0.8675372296074739,1,16,0.13149619102478027
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.08717429637908936,16,16,0.6838149428367615,bilinear,0.8125,0.625,0.6727329631602778,1,19,0.08808630704879761
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.08192536979913712,16,16,0.6762924194335938,bilinear,0.859375,0.71875,0.6695449676941742,1,22,0.12419569492340088
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.035299479961395264,16,16,0.8860571384429932,bilinear,0.953125,0.90625,0.7288637421775332,1,27,0.051008403301239014
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.12884724140167236,16,16,0.4972081780433655,bilinear,0.84375,0.6875,0.7284074104898031,1,34,0.6912539601325989
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.07567819207906723,16,16,0.660882830619812,bilinear,0.875,0.75,0.6901550382792055,1,45,0.12430095672607422
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.06364531815052032,16,16,0.7998970150947571,bilinear,0.84375,0.6875,0.7451047631980318,1,49,0.14371401071548462
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.10342816263437271,16,16,0.6791473627090454,matched_MLP,0.875,0.75,0.5252030508132082,1,10,0.059210896492004395
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.07239101827144623,16,16,0.8603245615959167,matched_MLP,0.890625,0.78125,0.807484461885408,1,16,0.2126641869544983
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.07825996726751328,16,16,0.7463670969009399,matched_MLP,0.84375,0.6875,0.667040596786854,1,19,0.15063846111297607
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.10953893512487411,16,16,0.5937367677688599,matched_MLP,0.875,0.75,0.6384926197253027,1,22,0.04164004325866699
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.03876130282878876,16,16,0.9162589311599731,matched_MLP,0.96875,0.9375,0.7573874359065459,1,27,0.081210196018219
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.11685836315155029,16,16,0.6485516428947449,matched_MLP,0.859375,0.71875,0.7272655944485262,1,34,0.8425974249839783
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.05852794647216797,16,16,0.7638005018234253,matched_MLP,0.828125,0.65625,0.7497659176277915,1,45,0.2272186279296875
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.05578937754034996,16,16,0.8386213183403015,matched_MLP,0.875,0.75,0.7485980032140127,1,49,0.18243831396102905
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.08829669654369354,32,32,0.673069179058075,additive,0.890625,0.78125,0.5541993468612183,1,10,
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.07225456833839417,32,32,0.6688178777694702,additive,0.9375,0.875,0.8662572372330256,1,16,
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.09699707478284836,32,32,0.6245657801628113,additive,0.828125,0.65625,0.7452384690247732,1,19,
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.07481639087200165,32,32,0.619996190071106,additive,0.90625,0.8125,0.5770787552513514,1,22,
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.041755031794309616,32,32,0.8552212119102478,additive,0.984375,0.96875,0.7197074913414202,1,27,
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.16091212630271912,32,32,-0.1349644660949707,additive,0.84375,0.6875,0.6848751370066701,1,34,
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.08898115158081055,32,32,0.6012550592422485,additive,0.859375,0.71875,0.7153554721490165,1,45,
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.08592785894870758,32,32,0.739935576915741,additive,0.859375,0.71875,0.6811840660712615,1,49,
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.07677946984767914,32,32,0.7105240821838379,bilinear,0.859375,0.71875,0.5822362658597868,1,10,0.03745490312576294
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.12371352314949036,32,32,0.6336361169815063,bilinear,0.890625,0.78125,0.7882821189468475,1,16,-0.03518176078796387
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.07049442082643509,32,32,0.740156352519989,bilinear,0.84375,0.6875,0.79120530682107,1,19,0.11559057235717773
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.06377796828746796,32,32,0.6889837980270386,bilinear,0.9375,0.875,0.6795491171323853,1,22,0.06898760795593262
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.02336876094341278,32,32,0.9200226664543152,bilinear,0.96875,0.9375,0.8054198966497478,1,27,0.06480145454406738
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.2627425789833069,32,32,0.10302895307540894,bilinear,0.828125,0.65625,0.4678026521602261,1,34,0.23799341917037964
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.05580432713031769,32,32,0.7409522533416748,bilinear,0.859375,0.71875,0.7639935700521746,1,45,0.13969719409942627
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.03269682079553604,32,32,0.8783898949623108,bilinear,0.9375,0.875,0.8236197458859308,1,49,0.13845431804656982
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.08663234114646912,32,32,0.7255134582519531,matched_MLP,0.890625,0.78125,0.6007288743160335,1,10,0.052444279193878174
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.05665094777941704,32,32,0.894175112247467,matched_MLP,0.890625,0.78125,0.8450807773068802,1,16,0.22535723447799683
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.05408846586942673,32,32,0.8129858374595642,matched_MLP,0.875,0.75,0.803114079770666,1,19,0.18842005729675293
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.08677203953266144,32,32,0.6652188301086426,matched_MLP,0.875,0.75,0.6416662290381477,1,22,0.04522264003753662
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.026366101577878,32,32,0.9361611604690552,matched_MLP,0.96875,0.9375,0.8253472752493273,1,27,0.08093994855880737
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.10675829648971558,32,32,0.6975821256637573,matched_MLP,0.796875,0.59375,0.8150432693540006,1,34,0.832546591758728
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.0385003536939621,32,32,0.8362987041473389,matched_MLP,0.8125,0.625,0.8328935221891336,1,45,0.23504364490509033
EEGNet,OpenBMI_MI,3,0,depth_point_elu_pool2,0.027011627331376076,32,32,0.9090007543563843,matched_MLP,0.90625,0.8125,0.8551567312603622,1,49,0.1690651774406433
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0014399997889995575,16,16,0.9958529472351074,additive,0.984375,0.96875,0.992961165299418,1,10,
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0005876301438547671,16,16,0.9987879395484924,additive,0.96875,0.9375,0.9981998157731278,1,16,
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0011006928980350494,16,16,0.9958605170249939,additive,0.96875,0.9375,0.9931623471837548,1,19,
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0015697379130870104,16,16,0.9933425188064575,additive,0.984375,0.96875,0.9924871698581689,1,22,
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.00041157001396641135,16,16,0.9988654255867004,additive,0.984375,0.96875,0.9970523328564054,1,27,
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.001134649384766817,16,16,0.9971547722816467,additive,1.0,1.0,0.9964131091577759,1,34,
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0007006378727965057,16,16,0.9974485039710999,additive,0.96875,0.9375,0.9968353842158781,1,45,
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.001022839336656034,16,16,0.9967709183692932,additive,0.96875,0.9375,0.9945381491592811,1,49,
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0015867423499003053,16,16,0.9953612685203552,bilinear,0.984375,0.96875,0.9920377812027513,1,10,-0.0004916787147521973
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0006058622384443879,16,16,0.9987669587135315,bilinear,0.984375,0.96875,0.9980985973618444,1,16,-2.09808349609375e-05
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0011417167261242867,16,16,0.9957513213157654,bilinear,0.96875,0.9375,0.992955840768348,1,19,-0.00010919570922851562
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0015148089732974768,16,16,0.9934626817703247,bilinear,0.984375,0.96875,0.9925881891682756,1,22,0.0001201629638671875
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0003752109478227794,16,16,0.9989386796951294,bilinear,0.984375,0.96875,0.9972408970565833,1,27,7.325410842895508e-05
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0010972593445330858,16,16,0.9972289800643921,bilinear,1.0,1.0,0.9965056434331341,1,34,7.420778274536133e-05
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0007234102813526988,16,16,0.9973382949829102,bilinear,0.96875,0.9375,0.9967737002451212,1,45,-0.00011020898818969727
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0009528481168672442,16,16,0.9969689846038818,bilinear,0.984375,0.96875,0.9948476951590686,1,49,0.00019806623458862305
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.008591675199568272,16,16,0.9664733409881592,matched_MLP,0.96875,0.9375,0.9438980652153294,1,10,-0.029379606246948242
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.007409844547510147,16,16,0.9755231142044067,matched_MLP,0.984375,0.96875,0.9683643618028491,1,16,-0.023264825344085693
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.008269447833299637,16,16,0.9647882580757141,matched_MLP,0.984375,0.96875,0.9445085026020262,1,19,-0.031072258949279785
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0112101836130023,16,16,0.9375936388969421,matched_MLP,0.96875,0.9375,0.9290586187735975,1,22,-0.05574887990951538
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.00455194478854537,16,16,0.9761260151863098,matched_MLP,0.984375,0.96875,0.9594693378352523,1,27,-0.022739410400390625
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0101937185972929,16,16,0.9612034559249878,matched_MLP,0.96875,0.9375,0.9566296725558192,1,34,-0.035951316356658936
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.007118613924831152,16,16,0.96907639503479,matched_MLP,0.890625,0.78125,0.9590317249051623,1,45,-0.028372108936309814
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.011157603934407234,16,16,0.9608646631240845,matched_MLP,0.984375,0.96875,0.9403886226805538,1,49,-0.03590625524520874
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0006704195402562618,32,32,0.9979411363601685,additive,0.984375,0.96875,0.9967492816881265,1,10,
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0003220004145987332,32,32,0.9992639422416687,additive,1.0,1.0,0.998945352878186,1,16,
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.00041105409036390483,32,32,0.9983536005020142,additive,0.953125,0.90625,0.9974295815867347,1,19,
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0006662884261459112,32,32,0.9971450567245483,additive,1.0,1.0,0.996589215931075,1,22,
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0002028048038482666,32,32,0.9995662569999695,additive,1.0,1.0,0.998920183981682,1,27,
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0005480225663632154,32,32,0.9985674023628235,additive,1.0,1.0,0.9982387127188928,1,34,
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0003819127450697124,32,32,0.9988471865653992,additive,0.96875,0.9375,0.9987048516723877,1,45,
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0003165696107316762,32,32,0.9989412426948547,additive,0.96875,0.9375,0.9982275135581274,1,49,
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0006391452043317258,32,32,0.9980740547180176,bilinear,1.0,1.0,0.9969424439523682,1,10,0.0001329183578491211
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.00032088125590234995,32,32,0.9992535710334778,bilinear,1.0,1.0,0.9988978778733477,1,16,-1.0371208190917969e-05
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.00043988891411572695,32,32,0.9983256459236145,bilinear,0.953125,0.90625,0.9973928684077272,1,19,-2.7954578399658203e-05
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0006582975038327277,32,32,0.9971300363540649,bilinear,1.0,1.0,0.9965928661944494,1,22,-1.5020370483398438e-05
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0001985322160180658,32,32,0.999565839767456,bilinear,1.0,1.0,0.9989379678429715,1,27,-4.172325134277344e-07
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0005260849720798433,32,32,0.9986327290534973,bilinear,1.0,1.0,0.9983241959101543,1,34,6.532669067382812e-05
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.00042026647133752704,32,32,0.998766303062439,bilinear,0.96875,0.9375,0.9985864947568809,1,45,-8.088350296020508e-05
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0003315679496154189,32,32,0.9988754987716675,bilinear,0.96875,0.9375,0.9981130495167067,1,49,-6.574392318725586e-05
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.010095120407640934,32,32,0.9651992321014404,matched_MLP,0.96875,0.9375,0.9425373342640143,1,10,-0.03274190425872803
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.009346786886453629,32,32,0.9649567604064941,matched_MLP,0.96875,0.9375,0.9518618512035151,1,16,-0.03430718183517456
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.007490126416087151,32,32,0.9679594039916992,matched_MLP,0.9375,0.875,0.9578780014745595,1,19,-0.03039419651031494
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.0096515454351902,32,32,0.9422323107719421,matched_MLP,1.0,1.0,0.9366127617232678,1,22,-0.0549127459526062
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.007828650996088982,32,32,0.9660228490829468,matched_MLP,0.984375,0.96875,0.9323575322657464,1,27,-0.033543407917022705
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.010027816519141197,32,32,0.9538477063179016,matched_MLP,0.984375,0.96875,0.949818527111651,1,34,-0.044719696044921875
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.010165596380829811,32,32,0.9584094285964966,matched_MLP,0.96875,0.9375,0.955295296203504,1,45,-0.04043775796890259
EEGNet,OpenBMI_MI,3,0,embedding_64d,0.009107464924454689,32,32,0.9648817181587219,matched_MLP,0.953125,0.90625,0.9466214729145288,1,49,-0.03405952453613281
EEGNet,OpenBMI_MI,3,0,classifier_input,0.0015104175545275211,16,16,0.99550861120224,additive,0.984375,0.96875,0.9927254099676213,1,10,
EEGNet,OpenBMI_MI,3,0,classifier_input,0.0005453008343465626,16,16,0.9989398121833801,additive,0.96875,0.9375,0.9982371792471949,1,16,
EEGNet,OpenBMI_MI,3,0,classifier_input,0.001024881610646844,16,16,0.9959667325019836,additive,0.96875,0.9375,0.9933202288708206,1,19,
EEGNet,OpenBMI_MI,3,0,classifier_input,0.0016976840561255813,16,16,0.993004322052002,additive,0.984375,0.96875,0.9918542679699898,1,22,
EEGNet,OpenBMI_MI,3,0,classifier_input,0.0004148795851506293,16,16,0.9989112019538879,additive,0.96875,0.9375,0.9972185313872783,1,27,
EEGNet,OpenBMI_MI,3,0,classifier_input,0.00117272580973804,16,16,0.9971785545349121,additive,1.0,1.0,0.9964671117314609,1,34,
EEGNet,OpenBMI_MI,3,0,classifier_input,0.0005746655515395105,16,16,0.9979604482650757,additive,0.96875,0.9375,0.9971876278112533,1,45,
EEGNet,OpenBMI_MI,3,0,classifier_input,0.001041674637235701,16,16,0.9968248009681702,additive,0.96875,0.9375,0.9946931477727783,1,49,
EEGNet,OpenBMI_MI,3,0,classifier_input,0.0016511764843016863,16,16,0.9951422214508057,bilinear,0.984375,0.96875,0.9921701922261151,1,10,-0.00036638975143432617
EEGNet,OpenBMI_MI,3,0,classifier_input,0.0005753420991823077,16,16,0.9988875389099121,bilinear,0.96875,0.9375,0.9981252117338858,1,16,-5.227327346801758e-05
EEGNet,OpenBMI_MI,3,0,classifier_input,0.0010764545295387506,16,16,0.9958944320678711,bilinear,0.96875,0.9375,0.9931866678040671,1,19,-7.230043411254883e-05
EEGNet,OpenBMI_MI,3,0,classifier_input,0.0017086907755583525,16,16,0.9927109479904175,bilinear,0.984375,0.96875,0.991576863135379,1,22,-0.00029337406158447266
