model,task,fold,seed,layer_name,subject_id,D_JP,D_JC
EEGNet,OpenBMI_SSVEP,2,0,depth_point_elu_pool2,52,0.7210257053375244,0.31365784009297687
EEGNet,OpenBMI_SSVEP,2,0,embedding_64d,1,0.0,0.0
EEGNet,OpenBMI_SSVEP,2,0,embedding_64d,8,0.0,0.0
EEGNet,OpenBMI_SSVEP,2,0,embedding_64d,11,0.0,0.0
EEGNet,OpenBMI_SSVEP,2,0,embedding_64d,23,0.0,0.0
EEGNet,OpenBMI_SSVEP,2,0,embedding_64d,30,0.0,0.0
EEGNet,OpenBMI_SSVEP,2,0,embedding_64d,48,0.0,0.0
EEGNet,OpenBMI_SSVEP,2,0,embedding_64d,50,0.0,0.0
EEGNet,OpenBMI_SSVEP,2,0,embedding_64d,52,0.0,0.0
EEGNet,OpenBMI_SSVEP,2,0,classifier_input,1,0.0,0.0
EEGNet,OpenBMI_SSVEP,2,0,classifier_input,8,0.0,0.0
EEGNet,OpenBMI_SSVEP,2,0,classifier_input,11,0.0,0.0
EEGNet,OpenBMI_SSVEP,2,0,classifier_input,23,0.0,0.0
EEGNet,OpenBMI_SSVEP,2,0,classifier_input,30,0.0,0.0
EEGNet,OpenBMI_SSVEP,2,0,classifier_input,48,0.0,0.0
EEGNet,OpenBMI_SSVEP,2,0,classifier_input,50,0.0,0.0
EEGNet,OpenBMI_SSVEP,2,0,classifier_input,52,0.0,0.0
EEGNet,OpenBMI_SSVEP,3,0,temporal_bn,10,1.661939005057017,0.2719934539248546
EEGNet,OpenBMI_SSVEP,3,0,temporal_bn,16,1.1845552424589794,0.17804046596089998
EEGNet,OpenBMI_SSVEP,3,0,temporal_bn,19,0.8664547602335612,0.2495382825533549
EEGNet,OpenBMI_SSVEP,3,0,temporal_bn,22,0.802237701912721,0.2028782448420922
EEGNet,OpenBMI_SSVEP,3,0,temporal_bn,27,1.21526071925958,0.22958838194608688
EEGNet,OpenBMI_SSVEP,3,0,temporal_bn,34,0.5992071678241094,0.17245814204216003
EEGNet,OpenBMI_SSVEP,3,0,temporal_bn,45,0.8061168938875198,0.30429092173775035
EEGNet,OpenBMI_SSVEP,3,0,temporal_bn,49,0.647174467643102,0.10598721541464329
EEGNet,OpenBMI_SSVEP,3,0,spatial_elu_pool1,10,1.5673695107301076,0.742273174226284
EEGNet,OpenBMI_SSVEP,3,0,spatial_elu_pool1,16,1.303782304128011,0.9076177527507147
EEGNet,OpenBMI_SSVEP,3,0,spatial_elu_pool1,19,0.8578489820162455,0.5637616068124771
EEGNet,OpenBMI_SSVEP,3,0,spatial_elu_pool1,22,0.5257234051823616,0.4967869830628236
EEGNet,OpenBMI_SSVEP,3,0,spatial_elu_pool1,27,0.9909805754820505,1.0478640447060268
EEGNet,OpenBMI_SSVEP,3,0,spatial_elu_pool1,34,0.6574256420135498,0.5222394317388535
EEGNet,OpenBMI_SSVEP,3,0,spatial_elu_pool1,45,0.9711799869934717,0.6900004893541336
EEGNet,OpenBMI_SSVEP,3,0,spatial_elu_pool1,49,1.103473092118899,0.6848042805989584
EEGNet,OpenBMI_SSVEP,3,0,depth_point_elu_pool2,10,0.9111518363157908,0.9014890839656194
EEGNet,OpenBMI_SSVEP,3,0,depth_point_elu_pool2,16,1.0083563874165218,1.2605631897846858
EEGNet,OpenBMI_SSVEP,3,0,depth_point_elu_pool2,19,0.5869672695795695,0.7240915025273958
EEGNet,OpenBMI_SSVEP,3,0,depth_point_elu_pool2,22,0.4107344386478265,0.651850958665212
EEGNet,OpenBMI_SSVEP,3,0,depth_point_elu_pool2,27,0.908114687850078,1.154891808827718
EEGNet,OpenBMI_SSVEP,3,0,depth_point_elu_pool2,34,0.43250857417782146,0.6319373585283756
EEGNet,OpenBMI_SSVEP,3,0,depth_point_elu_pool2,45,0.5539019554853439,0.7879255140821139
EEGNet,OpenBMI_SSVEP,3,0,depth_point_elu_pool2,49,0.38493557646870613,0.7197605073451996
EEGNet,OpenBMI_SSVEP,3,0,embedding_64d,10,0.0,0.0
EEGNet,OpenBMI_SSVEP,3,0,embedding_64d,16,0.0,0.0
EEGNet,OpenBMI_SSVEP,3,0,embedding_64d,19,0.0,0.0
EEGNet,OpenBMI_SSVEP,3,0,embedding_64d,22,0.0,0.0
EEGNet,OpenBMI_SSVEP,3,0,embedding_64d,27,0.0,0.0
EEGNet,OpenBMI_SSVEP,3,0,embedding_64d,34,0.0,0.0
EEGNet,OpenBMI_SSVEP,3,0,embedding_64d,45,0.0,0.0
EEGNet,OpenBMI_SSVEP,3,0,embedding_64d,49,0.0,0.0
EEGNet,OpenBMI_SSVEP,3,0,classifier_input,10,0.0,0.0
EEGNet,OpenBMI_SSVEP,3,0,classifier_input,16,0.0,0.0
EEGNet,OpenBMI_SSVEP,3,0,classifier_input,19,0.0,0.0
EEGNet,OpenBMI_SSVEP,3,0,classifier_input,22,0.0,0.0
EEGNet,OpenBMI_SSVEP,3,0,classifier_input,27,0.0,0.0
EEGNet,OpenBMI_SSVEP,3,0,classifier_input,34,0.0,0.0
EEGNet,OpenBMI_SSVEP,3,0,classifier_input,45,0.0,0.0
EEGNet,OpenBMI_SSVEP,3,0,classifier_input,49,0.0,0.0
EEGNet,OpenBMI_SSVEP,4,0,temporal_bn,7,0.8390409598747889,0.24080630702277026
EEGNet,OpenBMI_SSVEP,4,0,temporal_bn,9,0.5340414494276047,0.23611801924804846
EEGNet,OpenBMI_SSVEP,4,0,temporal_bn,20,0.7381632203857104,0.2510689857105414
EEGNet,OpenBMI_SSVEP,4,0,temporal_bn,21,1.1214046080907185,0.20607825554907322
EEGNet,OpenBMI_SSVEP,4,0,temporal_bn,41,0.7860152075688044,0.17419977687920132
EEGNet,OpenBMI_SSVEP,4,0,temporal_bn,44,1.4624518553415935,0.33099856895084184
EEGNet,OpenBMI_SSVEP,4,0,temporal_bn,46,1.3014613091945648,0.30396484086910885
EEGNet,OpenBMI_SSVEP,4,0,temporal_bn,53,1.1486117392778397,0.28277234981457394
EEGNet,OpenBMI_SSVEP,4,0,spatial_elu_pool1,7,1.1423780769109726,0.6263595235844454
EEGNet,OpenBMI_SSVEP,4,0,spatial_elu_pool1,9,0.7367442933221658,0.41651153067747754
EEGNet,OpenBMI_SSVEP,4,0,spatial_elu_pool1,20,0.9412227806945642,0.5978212344149748
EEGNet,OpenBMI_SSVEP,4,0,spatial_elu_pool1,21,1.318093404173851,0.7029464393854141
EEGNet,OpenBMI_SSVEP,4,0,spatial_elu_pool1,41,1.0496058985590935,0.542667613675197
EEGNet,OpenBMI_SSVEP,4,0,spatial_elu_pool1,44,1.392646700143814,0.7930194238821665
EEGNet,OpenBMI_SSVEP,4,0,spatial_elu_pool1,46,0.8700328866640726,0.4009881888826688
EEGNet,OpenBMI_SSVEP,4,0,spatial_elu_pool1,53,1.362678900361061,0.7638550400733948
EEGNet,OpenBMI_SSVEP,4,0,depth_point_elu_pool2,7,0.7830501546462377,0.9305393199125925
EEGNet,OpenBMI_SSVEP,4,0,depth_point_elu_pool2,9,0.42041463404893875,0.4837391898036003
EEGNet,OpenBMI_SSVEP,4,0,depth_point_elu_pool2,20,0.413481030613184,0.6844277083873749
EEGNet,OpenBMI_SSVEP,4,0,depth_point_elu_pool2,21,0.748334435125192,0.9118560006221136
EEGNet,OpenBMI_SSVEP,4,0,depth_point_elu_pool2,41,0.6345260217785835,1.095580354332924
EEGNet,OpenBMI_SSVEP,4,0,depth_point_elu_pool2,44,1.1405095160007477,1.0601243078708649
EEGNet,OpenBMI_SSVEP,4,0,depth_point_elu_pool2,46,0.5298981045683225,0.7237314308683077
EEGNet,OpenBMI_SSVEP,4,0,depth_point_elu_pool2,53,0.9207343459129333,0.7776769772171974
EEGNet,OpenBMI_SSVEP,4,0,embedding_64d,7,0.0,0.0
EEGNet,OpenBMI_SSVEP,4,0,embedding_64d,9,0.0,0.0
EEGNet,OpenBMI_SSVEP,4,0,embedding_64d,20,0.0,0.0
EEGNet,OpenBMI_SSVEP,4,0,embedding_64d,21,0.0,0.0
EEGNet,OpenBMI_SSVEP,4,0,embedding_64d,41,0.0,0.0
EEGNet,OpenBMI_SSVEP,4,0,embedding_64d,44,0.0,0.0
EEGNet,OpenBMI_SSVEP,4,0,embedding_64d,46,0.0,0.0
EEGNet,OpenBMI_SSVEP,4,0,embedding_64d,53,0.0,0.0
EEGNet,OpenBMI_SSVEP,4,0,classifier_input,7,0.0,0.0
EEGNet,OpenBMI_SSVEP,4,0,classifier_input,9,0.0,0.0
EEGNet,OpenBMI_SSVEP,4,0,classifier_input,20,0.0,0.0
EEGNet,OpenBMI_SSVEP,4,0,classifier_input,21,0.0,0.0
EEGNet,OpenBMI_SSVEP,4,0,classifier_input,41,0.0,0.0
EEGNet,OpenBMI_SSVEP,4,0,classifier_input,44,0.0,0.0
EEGNet,OpenBMI_SSVEP,4,0,classifier_input,46,0.0,0.0
EEGNet,OpenBMI_SSVEP,4,0,classifier_input,53,0.0,0.0
EEGConformer,OpenBMI_MI,0,0,patch_tokenizer,3,0.27247004210948944,0.7974707782268524
EEGConformer,OpenBMI_MI,0,0,patch_tokenizer,5,0.4111010283231735,0.2648407593369484
EEGConformer,OpenBMI_MI,0,0,patch_tokenizer,6,0.6728707700967789,1.062021054327488
EEGConformer,OpenBMI_MI,0,0,patch_tokenizer,15,0.6957949101924896,1.4437558501958847
EEGConformer,OpenBMI_MI,0,0,patch_tokenizer,32,1.1453496813774109,0.3075297325849533
EEGConformer,OpenBMI_MI,0,0,patch_tokenizer,33,0.8898604214191437,1.1464043259620667
EEGConformer,OpenBMI_MI,0,0,patch_tokenizer,38,0.5141136348247528,0.365884393453598
EEGConformer,OpenBMI_MI,0,0,patch_tokenizer,47,0.3194791004061699,0.37017475068569183
EEGConformer,OpenBMI_MI,0,0,conformer_block2,3,0.26790134608745575,0.10774479806423187
EEGConformer,OpenBMI_MI,0,0,conformer_block2,5,0.7464402318000793,0.2550170347094536
EEGConformer,OpenBMI_MI,0,0,conformer_block2,6,1.269360899925232,0.8803895711898804
EEGConformer,OpenBMI_MI,0,0,conformer_block2,15,0.296946719288826,0.11478699743747711
EEGConformer,OpenBMI_MI,0,0,conformer_block2,32,0.5425817891955376,0.5243163406848907
EEGConformer,OpenBMI_MI,0,0,conformer_block2,33,0.39947836101055145,0.2852051556110382
EEGConformer,OpenBMI_MI,0,0,conformer_block2,38,0.2480500265955925,0.43325501680374146
EEGConformer,OpenBMI_MI,0,0,conformer_block2,47,0.4444141387939453,0.5533880367875099
EEGConformer,OpenBMI_MI,0,0,conformer_block4,3,0.3304850608110428,0.1661192625761032
EEGConformer,OpenBMI_MI,0,0,conformer_block4,5,0.230333112180233,0.2481643334031105
EEGConformer,OpenBMI_MI,0,0,conformer_block4,6,0.504244402050972,0.7034774720668793
EEGConformer,OpenBMI_MI,0,0,conformer_block4,15,0.365804947912693,0.4057702496647835
EEGConformer,OpenBMI_MI,0,0,conformer_block4,32,0.6295854412019253,0.27083630859851837
EEGConformer,OpenBMI_MI,0,0,conformer_block4,33,1.2101835310459137,0.8010493814945221
EEGConformer,OpenBMI_MI,0,0,conformer_block4,38,0.4617980495095253,0.2891606017947197
EEGConformer,OpenBMI_MI,0,0,conformer_block4,47,0.40099823474884033,0.28599444031715393
EEGConformer,OpenBMI_MI,0,0,conformer_block6,3,0.313434474170208,0.1852979212999344
EEGConformer,OpenBMI_MI,0,0,conformer_block6,5,0.19205939769744873,0.25823982432484627
EEGConformer,OpenBMI_MI,0,0,conformer_block6,6,0.8500357568264008,0.5160403177142143
EEGConformer,OpenBMI_MI,0,0,conformer_block6,15,0.20546972751617432,0.12380018457770348
EEGConformer,OpenBMI_MI,0,0,conformer_block6,32,0.41121868789196014,0.31190864741802216
EEGConformer,OpenBMI_MI,0,0,conformer_block6,33,0.7071373164653778,0.5844728574156761
EEGConformer,OpenBMI_MI,0,0,conformer_block6,38,0.13718076795339584,0.12057427689433098
EEGConformer,OpenBMI_MI,0,0,conformer_block6,47,0.23859134316444397,0.10465274378657341
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,3,0.3604482114315033,0.29703329131007195
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,5,0.2954022213816643,0.17096430622041225
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,6,0.26037338376045227,0.2486177682876587
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,15,0.30300627648830414,0.21109120175242424
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,32,0.2824915498495102,0.10035500675439835
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,33,0.16420274041593075,0.1498752497136593
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,38,0.2674665153026581,0.25030652433633804
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,47,0.3910122513771057,0.2642610967159271
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,3,0.0,0.0
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,5,0.0,0.0
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,6,0.0,0.0
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,15,0.0,0.0
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,32,0.0,0.0
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,33,0.0,0.0
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,38,0.0,0.0
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,47,0.0,0.0
EEGConformer,OpenBMI_MI,0,0,classifier_input,3,0.0,0.0
EEGConformer,OpenBMI_MI,0,0,classifier_input,5,0.0,0.0
EEGConformer,OpenBMI_MI,0,0,classifier_input,6,0.0,0.0
EEGConformer,OpenBMI_MI,0,0,classifier_input,15,0.0,0.0
EEGConformer,OpenBMI_MI,0,0,classifier_input,32,0.0,0.0
EEGConformer,OpenBMI_MI,0,0,classifier_input,33,0.0,0.0
EEGConformer,OpenBMI_MI,0,0,classifier_input,38,0.0,0.0
EEGConformer,OpenBMI_MI,0,0,classifier_input,47,0.0,0.0
EEGConformer,OpenBMI_MI,1,0,patch_tokenizer,2,0.22392867505550385,0.23411408066749573
EEGConformer,OpenBMI_MI,1,0,patch_tokenizer,14,0.43974846601486206,0.27848318219184875
EEGConformer,OpenBMI_MI,1,0,patch_tokenizer,26,1.0417786240577698,0.5581345558166504
EEGConformer,OpenBMI_MI,1,0,patch_tokenizer,28,0.5047660320997238,0.153771560639143
EEGConformer,OpenBMI_MI,1,0,patch_tokenizer,31,0.6220116019248962,0.517204537987709
EEGConformer,OpenBMI_MI,1,0,patch_tokenizer,35,1.0835277736186981,1.8548010289669037
EEGConformer,OpenBMI_MI,1,0,patch_tokenizer,40,0.6378150284290314,0.5364837944507599
EEGConformer,OpenBMI_MI,1,0,patch_tokenizer,43,0.83822101354599,0.5820289701223373
EEGConformer,OpenBMI_MI,1,0,conformer_block2,2,0.713940441608429,0.5003479570150375
EEGConformer,OpenBMI_MI,1,0,conformer_block2,14,0.8458887040615082,0.48255835473537445
EEGConformer,OpenBMI_MI,1,0,conformer_block2,26,0.3135451003909111,0.3571862131357193
EEGConformer,OpenBMI_MI,1,0,conformer_block2,28,0.445175364613533,0.1274135485291481
EEGConformer,OpenBMI_MI,1,0,conformer_block2,31,0.5069874972105026,0.6515167355537415
EEGConformer,OpenBMI_MI,1,0,conformer_block2,35,0.41970832645893097,0.29596910951659083
EEGConformer,OpenBMI_MI,1,0,conformer_block2,40,0.2823394313454628,0.28828660026192665
EEGConformer,OpenBMI_MI,1,0,conformer_block2,43,0.6695427745580673,0.20124476961791515
EEGConformer,OpenBMI_MI,1,0,conformer_block4,2,0.6851993054151535,0.13894695416092873
EEGConformer,OpenBMI_MI,1,0,conformer_block4,14,0.17435891181230545,0.2321096584200859
EEGConformer,OpenBMI_MI,1,0,conformer_block4,26,0.5110198482871056,0.2511436026543379
EEGConformer,OpenBMI_MI,1,0,conformer_block4,28,0.38090982288122177,0.23860780894756317
EEGConformer,OpenBMI_MI,1,0,conformer_block4,31,0.4658137857913971,0.4993879050016403
EEGConformer,OpenBMI_MI,1,0,conformer_block4,35,0.44490356743335724,0.3109707310795784
EEGConformer,OpenBMI_MI,1,0,conformer_block4,40,0.6085931807756424,0.22757837921380997
EEGConformer,OpenBMI_MI,1,0,conformer_block4,43,0.12061764858663082,0.10814812406897545
EEGConformer,OpenBMI_MI,1,0,conformer_block6,2,0.40354129672050476,0.24438993632793427
EEGConformer,OpenBMI_MI,1,0,conformer_block6,14,0.1674761325120926,0.04204685799777508
EEGConformer,OpenBMI_MI,1,0,conformer_block6,26,0.3444983586668968,0.2502060681581497
EEGConformer,OpenBMI_MI,1,0,conformer_block6,28,0.643146425485611,0.22146598994731903
EEGConformer,OpenBMI_MI,1,0,conformer_block6,31,0.1803528517484665,0.06308438442647457
EEGConformer,OpenBMI_MI,1,0,conformer_block6,35,0.6437595784664154,0.24007012695074081
EEGConformer,OpenBMI_MI,1,0,conformer_block6,40,0.3338063210248947,0.1508515253663063
EEGConformer,OpenBMI_MI,1,0,conformer_block6,43,0.30721087753772736,0.2326112613081932
EEGConformer,OpenBMI_MI,1,0,classifier_256_elu,2,0.27037572860717773,0.02444396447390318
EEGConformer,OpenBMI_MI,1,0,classifier_256_elu,14,0.3912416845560074,0.10997824743390083
EEGConformer,OpenBMI_MI,1,0,classifier_256_elu,26,0.5596173405647278,0.2012125849723816
EEGConformer,OpenBMI_MI,1,0,classifier_256_elu,28,0.379742756485939,0.13992376439273357
EEGConformer,OpenBMI_MI,1,0,classifier_256_elu,31,0.5817667990922928,0.1492028832435608
EEGConformer,OpenBMI_MI,1,0,classifier_256_elu,35,0.4954179376363754,0.10889007709920406
EEGConformer,OpenBMI_MI,1,0,classifier_256_elu,40,0.3407997116446495,0.043081825599074364
EEGConformer,OpenBMI_MI,1,0,classifier_256_elu,43,0.44234583154320717,0.07517447508871555
EEGConformer,OpenBMI_MI,1,0,classifier_32_elu,2,0.0,0.0
EEGConformer,OpenBMI_MI,1,0,classifier_32_elu,14,0.0,0.0
EEGConformer,OpenBMI_MI,1,0,classifier_32_elu,26,0.0,0.0
EEGConformer,OpenBMI_MI,1,0,classifier_32_elu,28,0.0,0.0
EEGConformer,OpenBMI_MI,1,0,classifier_32_elu,31,0.0,0.0
EEGConformer,OpenBMI_MI,1,0,classifier_32_elu,35,0.0,0.0
EEGConformer,OpenBMI_MI,1,0,classifier_32_elu,40,0.0,0.0
EEGConformer,OpenBMI_MI,1,0,classifier_32_elu,43,0.0,0.0
EEGConformer,OpenBMI_MI,1,0,classifier_input,2,0.0,0.0
EEGConformer,OpenBMI_MI,1,0,classifier_input,14,0.0,0.0
EEGConformer,OpenBMI_MI,1,0,classifier_input,26,0.0,0.0
EEGConformer,OpenBMI_MI,1,0,classifier_input,28,0.0,0.0
EEGConformer,OpenBMI_MI,1,0,classifier_input,31,0.0,0.0
EEGConformer,OpenBMI_MI,1,0,classifier_input,35,0.0,0.0
EEGConformer,OpenBMI_MI,1,0,classifier_input,40,0.0,0.0
EEGConformer,OpenBMI_MI,1,0,classifier_input,43,0.0,0.0
EEGConformer,OpenBMI_MI,2,0,patch_tokenizer,1,0.46032942831516266,0.6100008133798838
EEGConformer,OpenBMI_MI,2,0,patch_tokenizer,8,0.4665689021348953,0.13821446150541306
EEGConformer,OpenBMI_MI,2,0,patch_tokenizer,11,0.47183771431446075,0.06163971032947302
EEGConformer,OpenBMI_MI,2,0,patch_tokenizer,23,1.184330016374588,0.07141412515193224
EEGConformer,OpenBMI_MI,2,0,patch_tokenizer,30,0.454948827624321,0.29940563067793846
EEGConformer,OpenBMI_MI,2,0,patch_tokenizer,48,0.520217627286911,0.22927510365843773
EEGConformer,OpenBMI_MI,2,0,patch_tokenizer,50,1.070480152964592,0.2654718719422817
EEGConformer,OpenBMI_MI,2,0,patch_tokenizer,52,1.3466320633888245,0.4547855034470558
EEGConformer,OpenBMI_MI,2,0,conformer_block2,1,0.6812594681978226,0.4526625946164131
EEGConformer,OpenBMI_MI,2,0,conformer_block2,8,0.6696097403764725,0.21335327625274658
EEGConformer,OpenBMI_MI,2,0,conformer_block2,11,0.6736888587474823,0.2496674358844757
EEGConformer,OpenBMI_MI,2,0,conformer_block2,23,0.3916129544377327,0.11127498745918274
EEGConformer,OpenBMI_MI,2,0,conformer_block2,30,0.5615676045417786,0.43026837706565857
EEGConformer,OpenBMI_MI,2,0,conformer_block2,48,0.22681846469640732,0.3157481551170349
EEGConformer,OpenBMI_MI,2,0,conformer_block2,50,0.2537454590201378,0.14417710527777672
EEGConformer,OpenBMI_MI,2,0,conformer_block2,52,0.3997826725244522,0.432696595788002
EEGConformer,OpenBMI_MI,2,0,conformer_block4,1,0.3888397663831711,0.3645692616701126
EEGConformer,OpenBMI_MI,2,0,conformer_block4,8,0.22857946529984474,0.0758320689201355
EEGConformer,OpenBMI_MI,2,0,conformer_block4,11,0.183804702013731,0.14025096222758293
EEGConformer,OpenBMI_MI,2,0,conformer_block4,23,0.279644139111042,0.18403319269418716
EEGConformer,OpenBMI_MI,2,0,conformer_block4,30,0.2947464734315872,0.16523676365613937
EEGConformer,OpenBMI_MI,2,0,conformer_block4,48,0.2972076088190079,0.1629953822121024
EEGConformer,OpenBMI_MI,2,0,conformer_block4,50,0.13292475044727325,0.15695451572537422
EEGConformer,OpenBMI_MI,2,0,conformer_block4,52,0.7432771623134613,0.18912982568144798
EEGConformer,OpenBMI_MI,2,0,conformer_block6,1,0.1437089890241623,0.07190095819532871
EEGConformer,OpenBMI_MI,2,0,conformer_block6,8,0.1507878229022026,0.34210702776908875
EEGConformer,OpenBMI_MI,2,0,conformer_block6,11,0.2378428764641285,0.20430121943354607
EEGConformer,OpenBMI_MI,2,0,conformer_block6,23,0.15733592957258224,0.12579517252743244
EEGConformer,OpenBMI_MI,2,0,conformer_block6,30,0.1929866224527359,0.12559713795781136
EEGConformer,OpenBMI_MI,2,0,conformer_block6,48,0.06344830989837646,0.0861417856067419
EEGConformer,OpenBMI_MI,2,0,conformer_block6,50,0.19474338367581367,0.03815611079335213
EEGConformer,OpenBMI_MI,2,0,conformer_block6,52,0.1834150105714798,0.10970132052898407
EEGConformer,OpenBMI_MI,2,0,classifier_256_elu,1,0.2118224874138832,0.3640422597527504
EEGConformer,OpenBMI_MI,2,0,classifier_256_elu,8,0.17008474469184875,0.0849397424608469
EEGConformer,OpenBMI_MI,2,0,classifier_256_elu,11,0.21268091909587383,0.18813608586788177
EEGConformer,OpenBMI_MI,2,0,classifier_256_elu,23,0.2648896276950836,0.1358487494289875
EEGConformer,OpenBMI_MI,2,0,classifier_256_elu,30,0.29649756103754044,0.2751404270529747
EEGConformer,OpenBMI_MI,2,0,classifier_256_elu,48,0.07794324494898319,0.07659240439534187
EEGConformer,OpenBMI_MI,2,0,classifier_256_elu,50,0.1461944729089737,0.12164396699517965
EEGConformer,OpenBMI_MI,2,0,classifier_256_elu,52,0.2765098586678505,0.32045887783169746
EEGConformer,OpenBMI_MI,2,0,classifier_32_elu,1,0.0,0.0
EEGConformer,OpenBMI_MI,2,0,classifier_32_elu,8,0.0,0.0
EEGConformer,OpenBMI_MI,2,0,classifier_32_elu,11,0.0,0.0
EEGConformer,OpenBMI_MI,2,0,classifier_32_elu,23,0.0,0.0
EEGConformer,OpenBMI_MI,2,0,classifier_32_elu,30,0.0,0.0
EEGConformer,OpenBMI_MI,2,0,classifier_32_elu,48,0.0,0.0
EEGConformer,OpenBMI_MI,2,0,classifier_32_elu,50,0.0,0.0
EEGConformer,OpenBMI_MI,2,0,classifier_32_elu,52,0.0,0.0
EEGConformer,OpenBMI_MI,2,0,classifier_input,1,0.0,0.0
EEGConformer,OpenBMI_MI,2,0,classifier_input,8,0.0,0.0
EEGConformer,OpenBMI_MI,2,0,classifier_input,11,0.0,0.0
EEGConformer,OpenBMI_MI,2,0,classifier_input,23,0.0,0.0
EEGConformer,OpenBMI_MI,2,0,classifier_input,30,0.0,0.0
EEGConformer,OpenBMI_MI,2,0,classifier_input,48,0.0,0.0
EEGConformer,OpenBMI_MI,2,0,classifier_input,50,0.0,0.0
EEGConformer,OpenBMI_MI,2,0,classifier_input,52,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,patch_tokenizer,10,1.1242589130997658,0.8814293891191483
EEGConformer,OpenBMI_MI,3,0,patch_tokenizer,16,0.3652393966913223,1.3070972561836243
EEGConformer,OpenBMI_MI,3,0,patch_tokenizer,19,0.3635113090276718,0.5228012949228287
EEGConformer,OpenBMI_MI,3,0,patch_tokenizer,22,0.8434438407421112,0.9451024234294891
EEGConformer,OpenBMI_MI,3,0,patch_tokenizer,27,0.5381198525428772,0.4644469767808914
EEGConformer,OpenBMI_MI,3,0,patch_tokenizer,34,0.6187403649091721,0.33232051506638527
EEGConformer,OpenBMI_MI,3,0,patch_tokenizer,45,0.8248857259750366,0.43842580914497375
EEGConformer,OpenBMI_MI,3,0,patch_tokenizer,49,0.6932943165302277,1.0983120799064636
EEGConformer,OpenBMI_MI,3,0,conformer_block2,10,0.25816433876752853,0.3023209422826767
EEGConformer,OpenBMI_MI,3,0,conformer_block2,16,0.6234638094902039,0.4148924648761749
EEGConformer,OpenBMI_MI,3,0,conformer_block2,19,0.7861368358135223,0.4330744631588459
EEGConformer,OpenBMI_MI,3,0,conformer_block2,22,0.32984933257102966,0.3677127957344055
EEGConformer,OpenBMI_MI,3,0,conformer_block2,27,0.4719164967536926,0.3390327990055084
EEGConformer,OpenBMI_MI,3,0,conformer_block2,34,0.9557310193777084,0.35240896232426167
EEGConformer,OpenBMI_MI,3,0,conformer_block2,45,0.7970385327935219,0.4061366841197014
EEGConformer,OpenBMI_MI,3,0,conformer_block2,49,0.4696793556213379,0.14696434885263443
EEGConformer,OpenBMI_MI,3,0,conformer_block4,10,0.1345023512840271,0.2408614344894886
EEGConformer,OpenBMI_MI,3,0,conformer_block4,16,0.39480866491794586,0.260716512799263
EEGConformer,OpenBMI_MI,3,0,conformer_block4,19,0.33479824662208557,0.24033675342798233
EEGConformer,OpenBMI_MI,3,0,conformer_block4,22,0.5826340615749359,0.34331399016082287
EEGConformer,OpenBMI_MI,3,0,conformer_block4,27,0.29994284361600876,0.268613263964653
EEGConformer,OpenBMI_MI,3,0,conformer_block4,34,0.349110409617424,0.15930118411779404
EEGConformer,OpenBMI_MI,3,0,conformer_block4,45,0.19273480400443077,0.13595488667488098
EEGConformer,OpenBMI_MI,3,0,conformer_block4,49,0.47186149656772614,0.28409645706415176
EEGConformer,OpenBMI_MI,3,0,conformer_block6,10,0.5679783225059509,0.3812882602214813
EEGConformer,OpenBMI_MI,3,0,conformer_block6,16,0.4298364743590355,0.5664766505360603
EEGConformer,OpenBMI_MI,3,0,conformer_block6,19,0.5773413479328156,0.10414750315248966
EEGConformer,OpenBMI_MI,3,0,conformer_block6,22,0.40306834876537323,0.13312827423214912
EEGConformer,OpenBMI_MI,3,0,conformer_block6,27,0.3012723922729492,0.12160148657858372
EEGConformer,OpenBMI_MI,3,0,conformer_block6,34,0.29332223534584045,0.2517283968627453
EEGConformer,OpenBMI_MI,3,0,conformer_block6,45,0.7927690893411636,0.21163231134414673
EEGConformer,OpenBMI_MI,3,0,conformer_block6,49,0.5397810339927673,0.13063137978315353
EEGConformer,OpenBMI_MI,3,0,classifier_256_elu,10,0.8081491217017174,0.03889852203428745
EEGConformer,OpenBMI_MI,3,0,classifier_256_elu,16,0.3553924188017845,0.18315243907272816
EEGConformer,OpenBMI_MI,3,0,classifier_256_elu,19,1.286800742149353,0.08430744986981153
EEGConformer,OpenBMI_MI,3,0,classifier_256_elu,22,0.33782809786498547,0.04416539054363966
EEGConformer,OpenBMI_MI,3,0,classifier_256_elu,27,0.7979189492762089,0.11070173373445868
