model,task,fold,seed,AUPRC,AUROC,Brier,ECE_10bin,family,subject_id,target,train_selected_C,delta_AUROC_over_BASE,delta_AUPRC_over_BASE,delta_Brier_over_BASE,delta_ECE_10bin_over_BASE
EEGNet,OpenBMI_SSVEP,0,0,0.3333333333333333,0.9797979797979798,0.009191537558206233,0.012489571571350097,classifier_input,3,native_error,0.1,0.0,0.0,-3.1847489168479806e-05,-0.007451312318444252
EEGNet,OpenBMI_SSVEP,0,0,0.6003607503607503,0.9414893617021277,0.03890964975257434,0.030454976484179493,classifier_input,5,native_error,0.1,0.0017730496453901567,0.0012315270935960854,-0.00032595780861525286,-0.0008174268901348127
EEGNet,OpenBMI_SSVEP,0,0,1.0,1.0,0.008380361837684758,0.03305838291533292,classifier_input,6,native_error,0.1,0.0,0.0,-0.0006183358980163256,-0.0009840653277933542
EEGNet,OpenBMI_SSVEP,0,0,0.6575424390270344,0.7816736792893876,0.19083191087402895,0.14989934043958786,classifier_input,15,native_error,0.1,0.0028050490883591017,0.0011423265054444354,0.00016950416708166882,0.0021544019691646377
EEGNet,OpenBMI_SSVEP,0,0,0.7725719998978142,0.9032967032967033,0.16886023784629095,0.1596839592512697,classifier_input,32,native_error,0.1,0.003076923076923088,0.004801302653178463,-0.0009283400595627711,-0.007392799127846933
EEGNet,OpenBMI_SSVEP,0,0,,,0.0052107306679197215,0.023436099449172618,classifier_input,33,native_error,0.1,,,-0.0003559536951979504,-0.00038811305537819404
EEGNet,OpenBMI_SSVEP,0,0,0.2,0.9595959595959596,0.011234269690064079,0.02560877908021212,classifier_input,38,native_error,0.1,0.0,0.0,-0.00010672764004384348,-0.0001935959327965947
EEGNet,OpenBMI_SSVEP,0,0,0.7,0.9846938775510203,0.012134232083515937,0.025644076503813267,classifier_input,47,native_error,0.1,0.0,0.0,-0.0001593843546796002,-0.00017988644540309698
EEGNet,OpenBMI_SSVEP,0,0,1.0,1.0,0.006679506549747325,0.008500315025448799,ALL_LAYER,3,native_error,0.1,0.02020202020202022,0.6666666666666667,-0.0025438784976273875,-0.01144056886434555
EEGNet,OpenBMI_SSVEP,0,0,0.6527777777777777,0.9521276595744681,0.03648065079744037,0.027688279561698434,ALL_LAYER,5,native_error,0.1,0.012411347517730542,0.05364855451062345,-0.0027549567637492264,-0.003584123812615872
EEGNet,OpenBMI_SSVEP,0,0,0.5,0.98989898989899,0.011027184959707812,0.023788295947015287,ALL_LAYER,6,native_error,0.1,-0.010101010101010055,-0.5,0.002028487224006729,-0.010254152296110985
EEGNet,OpenBMI_SSVEP,0,0,0.683631600267427,0.812061711079944,0.17795533660858964,0.15767193710431457,ALL_LAYER,15,native_error,0.1,0.03319308087891548,0.027231487745837057,-0.012707070098357642,0.009926998633891349
EEGNet,OpenBMI_SSVEP,0,0,0.7688462387222621,0.9015384615384615,0.16271956064373833,0.1584184969961643,ALL_LAYER,32,native_error,0.1,0.0013186813186812918,0.0010755414776263406,-0.007069017262115396,-0.008658261382952337
EEGNet,OpenBMI_SSVEP,0,0,,,0.006796850297752678,0.025115462858229878,ALL_LAYER,33,native_error,0.1,,,0.0012301659346350058,0.001291250353679066
EEGNet,OpenBMI_SSVEP,0,0,0.16666666666666666,0.9494949494949495,0.016950064016230785,0.03463731566444039,ALL_LAYER,38,native_error,0.1,-0.010101010101010055,-0.033333333333333354,0.005609066686122863,0.008834940651431679
EEGNet,OpenBMI_SSVEP,0,0,0.75,0.9897959183673469,0.01171213576636093,0.02127221644856036,ALL_LAYER,47,native_error,0.1,0.005102040816326592,0.050000000000000044,-0.0005814806718346076,-0.004551746500656005
EEGNet,OpenBMI_SSVEP,0,0,1.0000000000000002,1.0,0.005337949495738669,0.022472984390333295,BASE,3,P_correct_C_wrong,10.0,0.0,0.0,0.0,0.0
EEGNet,OpenBMI_SSVEP,0,0,0.6715290456669767,0.9417773237997957,0.05944334747619065,0.0583840892650187,BASE,5,P_correct_C_wrong,10.0,0.0,0.0,0.0,0.0
EEGNet,OpenBMI_SSVEP,0,0,1.0000000000000002,1.0,0.03342890325760165,0.08817858821246773,BASE,6,P_correct_C_wrong,10.0,0.0,0.0,0.0,0.0
EEGNet,OpenBMI_SSVEP,0,0,0.6417150900067534,0.7981283422459893,0.18148502816230774,0.14957324963063,BASE,15,P_correct_C_wrong,10.0,0.0,0.0,0.0,0.0
EEGNet,OpenBMI_SSVEP,0,0,0.5637071870967585,0.8065201984408221,0.13978928803673976,0.15276429565623406,BASE,32,P_correct_C_wrong,10.0,0.0,0.0,0.0,0.0
EEGNet,OpenBMI_SSVEP,0,0,0.9596126780268053,0.9896036387264457,0.03547146761980333,0.042659424534067514,BASE,33,P_correct_C_wrong,10.0,0.0,0.0,0.0,0.0
EEGNet,OpenBMI_SSVEP,0,0,0.9348731007554536,0.9882352941176471,0.03531614477723838,0.04145255227573216,BASE,38,P_correct_C_wrong,10.0,0.0,0.0,0.0,0.0
EEGNet,OpenBMI_SSVEP,0,0,0.9265907838738769,0.9701897018970189,0.04904870199905822,0.08049216594081372,BASE,47,P_correct_C_wrong,10.0,0.0,0.0,0.0,0.0
EEGNet,OpenBMI_SSVEP,0,0,1.0000000000000002,1.0,0.005967658960332583,0.02436732438858599,temporal_bn,3,P_correct_C_wrong,1.0,0.0,0.0,0.0006297094645939146,0.0018943399982526941
EEGNet,OpenBMI_SSVEP,0,0,0.692925592925593,0.9458631256384066,0.056500872229577795,0.07445546290837228,temporal_bn,5,P_correct_C_wrong,1.0,0.0040858018386108474,0.021396547258616283,-0.002942475246612855,0.01607137364335358
EEGNet,OpenBMI_SSVEP,0,0,1.0000000000000002,1.0,0.030114554989681564,0.08458408124744893,temporal_bn,6,P_correct_C_wrong,1.0,0.0,0.0,-0.003314348267920087,-0.0035945069650187983
EEGNet,OpenBMI_SSVEP,0,0,0.636370658488973,0.7945632798573975,0.1836793532130164,0.13685828149318696,temporal_bn,15,P_correct_C_wrong,1.0,-0.0035650623885917776,-0.0053444315177804125,0.0021943250507086565,-0.01271496813744305
EEGNet,OpenBMI_SSVEP,0,0,0.5674614565850874,0.8228206945428773,0.13408461016224218,0.1345274139940739,temporal_bn,32,P_correct_C_wrong,1.0,0.016300496102055195,0.0037542694883289096,-0.005704677874497577,-0.01823688166216017
EEGNet,OpenBMI_SSVEP,0,0,0.9192589859923954,0.9837556855100715,0.047049504573850785,0.046083466021809724,temporal_bn,33,P_correct_C_wrong,1.0,-0.005847953216374213,-0.04035369203440986,0.011578036954047452,0.0034240414877422104
EEGNet,OpenBMI_SSVEP,0,0,0.9476003734827263,0.9898039215686274,0.0344645156478252,0.04245050815865398,temporal_bn,38,P_correct_C_wrong,1.0,0.0015686274509802978,0.012727272727272698,-0.0008516291294131811,0.0009979558829218138
EEGNet,OpenBMI_SSVEP,0,0,0.9114806036374665,0.967479674796748,0.04941544648156881,0.06394134853035212,temporal_bn,47,P_correct_C_wrong,1.0,-0.0027100271002709064,-0.01511018023641042,0.0003667444825105892,-0.016550817410461605
EEGNet,OpenBMI_SSVEP,0,0,1.0000000000000002,1.0,0.0046791302979012975,0.021413237056694925,spatial_elu_pool1,3,P_correct_C_wrong,1.0,0.0,0.0,-0.0006588191978373712,-0.0010597473336383702
EEGNet,OpenBMI_SSVEP,0,0,0.7403281903281904,0.95097037793667,0.05382181227360714,0.07192159734666347,spatial_elu_pool1,5,P_correct_C_wrong,1.0,0.009193054136874323,0.06879914466121373,-0.005621535202583509,0.013537508081644764
EEGNet,OpenBMI_SSVEP,0,0,0.9903229665071771,0.9974999999999999,0.03813459325954706,0.06792972112074494,spatial_elu_pool1,6,P_correct_C_wrong,1.0,-0.0025000000000000577,-0.009677033492823117,0.004705690001945408,-0.020248867091722786
EEGNet,OpenBMI_SSVEP,0,0,0.6505440472758136,0.7999108734402852,0.18080702778500995,0.15727890796959398,spatial_elu_pool1,15,P_correct_C_wrong,1.0,0.0017825311942959443,0.00882895726906019,-0.0006780003772977883,0.007705658338963972
EEGNet,OpenBMI_SSVEP,0,0,0.5656025202530489,0.810772501771793,0.13440052793852517,0.1445214504748583,spatial_elu_pool1,32,P_correct_C_wrong,1.0,0.00425230333097093,0.001895333156290424,-0.0053887600982145956,-0.008242845181375774
EEGNet,OpenBMI_SSVEP,0,0,0.9635188573036868,0.9902534113060428,0.03678551586782151,0.042270055236294866,spatial_elu_pool1,33,P_correct_C_wrong,1.0,0.0006497725795970855,0.0039061792768815273,0.0013140482480181737,-0.00038936929777264734
EEGNet,OpenBMI_SSVEP,0,0,0.9505266955266954,0.9913725490196078,0.03304192650416215,0.03907717695459724,spatial_elu_pool1,38,P_correct_C_wrong,1.0,0.0031372549019607066,0.01565359477124184,-0.0022742182730762298,-0.0023753753211349232
EEGNet,OpenBMI_SSVEP,0,0,0.9148895526002772,0.9661246612466124,0.054117669627677396,0.07060587608255446,spatial_elu_pool1,47,P_correct_C_wrong,1.0,-0.004065040650406471,-0.011701231273599788,0.005068967628619178,-0.009886289858259262
EEGNet,OpenBMI_SSVEP,0,0,0.9888888888888892,0.9987789987789988,0.010213036348156863,0.020382097996771337,depth_point_elu_pool2,3,P_correct_C_wrong,1.0,-0.0012210012210012167,-0.011111111111111072,0.004875086852418194,-0.0020908863935619575
EEGNet,OpenBMI_SSVEP,0,0,0.6824303642485461,0.9356486210418795,0.06256428991146742,0.04018599495757372,depth_point_elu_pool2,5,P_correct_C_wrong,1.0,-0.006128702757916216,0.010901318581569397,0.0031209424352767745,-0.018198094307444984
EEGNet,OpenBMI_SSVEP,0,0,1.0000000000000002,1.0,0.02723434965076783,0.08149018362164497,depth_point_elu_pool2,6,P_correct_C_wrong,1.0,0.0,0.0,-0.006194553606833821,-0.006688404590822761
EEGNet,OpenBMI_SSVEP,0,0,0.6300118362813221,0.7985739750445633,0.1769270112092701,0.126011597532779,depth_point_elu_pool2,15,P_correct_C_wrong,1.0,0.00044563279857401383,-0.01170325372543135,-0.004558016953037647,-0.02356165209785102
EEGNet,OpenBMI_SSVEP,0,0,0.5497247873511256,0.7987243090007087,0.15795260926815405,0.17872318804264073,depth_point_elu_pool2,32,P_correct_C_wrong,1.0,-0.007795889440113446,-0.013982399745632867,0.018163321231414287,0.025958892386406668
EEGNet,OpenBMI_SSVEP,0,0,0.9826595474192725,0.99545159194282,0.028053896897703746,0.04574891036376357,depth_point_elu_pool2,33,P_correct_C_wrong,1.0,0.005847953216374213,0.02304686939246725,-0.007417570722099587,0.003089485829696058
EEGNet,OpenBMI_SSVEP,0,0,0.9491262879420774,0.9898039215686274,0.03214708970066399,0.051991351107135424,depth_point_elu_pool2,38,P_correct_C_wrong,1.0,0.0015686274509802978,0.014253187186623828,-0.0031690550765743897,0.01053879883140326
EEGNet,OpenBMI_SSVEP,0,0,0.914055969008634,0.970189701897019,0.055698367185245796,0.06678151783999056,depth_point_elu_pool2,47,P_correct_C_wrong,1.0,1.1102230246251565e-16,-0.012534814865242994,0.006649665186187578,-0.013710648100823161
EEGNet,OpenBMI_SSVEP,0,0,1.0000000000000002,1.0,0.00562708183097324,0.0231931282626465,embedding_64d,3,P_correct_C_wrong,1.0,0.0,0.0,0.0002891323352345711,0.0007201438723132038
EEGNet,OpenBMI_SSVEP,0,0,0.674012124085884,0.9417773237997956,0.060335333593848725,0.06579787822440268,embedding_64d,5,P_correct_C_wrong,1.0,-1.1102230246251565e-16,0.0024830784189072697,0.0008919861176580751,0.0074137889593839795
EEGNet,OpenBMI_SSVEP,0,0,1.0000000000000002,1.0,0.03181444139581661,0.08844703263603151,embedding_64d,6,P_correct_C_wrong,1.0,0.0,0.0,-0.0016144618617850437,0.00026844442356378784
EEGNet,OpenBMI_SSVEP,0,0,0.6405717101048574,0.7981283422459893,0.18105963713442852,0.14745503906160592,embedding_64d,15,P_correct_C_wrong,1.0,0.0,-0.0011433799018960578,-0.0004253910278792239,-0.002118210569024087
EEGNet,OpenBMI_SSVEP,0,0,0.5519015944811371,0.7994330262225371,0.1438738162045182,0.15097412034869195,embedding_64d,32,P_correct_C_wrong,1.0,-0.007087172218285032,-0.011805592615621419,0.004084528167778434,-0.0017901753075421079
EEGNet,OpenBMI_SSVEP,0,0,0.9708295682916832,0.9922027290448343,0.03379139902829038,0.06185010701417922,embedding_64d,33,P_correct_C_wrong,1.0,0.002599090318388564,0.011216890264877932,-0.0016800685915129565,0.019190682480111708
EEGNet,OpenBMI_SSVEP,0,0,0.9359235209235209,0.9882352941176471,0.03537708885352635,0.03145143508911133,embedding_64d,38,P_correct_C_wrong,1.0,0.0,0.0010504201680673342,6.094407628796927e-05,-0.010001117186620834
EEGNet,OpenBMI_SSVEP,0,0,0.9321106866628939,0.9728997289972899,0.04708849398625573,0.07105090794619173,embedding_64d,47,P_correct_C_wrong,1.0,0.0027100271002710175,0.005519902789016928,-0.0019602080128024862,-0.00944125799462199
EEGNet,OpenBMI_SSVEP,0,0,1.0000000000000002,1.0,0.004778727843456331,0.019308408154174686,classifier_input,3,P_correct_C_wrong,10.0,0.0,0.0,-0.0005592216522823379,-0.003164576236158609
EEGNet,OpenBMI_SSVEP,0,0,0.6896781249053976,0.9417773237997957,0.05933299188078233,0.046603921819478276,classifier_input,5,P_correct_C_wrong,10.0,0.0,0.018149079238420907,-0.00011035559540831935,-0.011780167445540425
EEGNet,OpenBMI_SSVEP,0,0,1.0000000000000002,1.0,0.027303651748524428,0.07788950316607951,classifier_input,6,P_correct_C_wrong,10.0,0.0,0.0,-0.006125251509077223,-0.010289085046388216
EEGNet,OpenBMI_SSVEP,0,0,0.6421501463660211,0.7994652406417113,0.1834125298839931,0.13534108890220523,classifier_input,15,P_correct_C_wrong,10.0,0.0013368983957220415,0.0004350563592676604,0.0019275017216853485,-0.014232160728424786
EEGNet,OpenBMI_SSVEP,0,0,0.5128555058531383,0.803685329553508,0.14804547472978405,0.13942561813630164,classifier_input,32,P_correct_C_wrong,10.0,-0.0028348688873141015,-0.05085168124362016,0.008256186693044287,-0.013338677519932424
EEGNet,OpenBMI_SSVEP,0,0,0.9707171437365341,0.9922027290448343,0.03345468567196588,0.04280366182327271,classifier_input,33,P_correct_C_wrong,10.0,0.002599090318388564,0.011104465709728784,-0.0020167819478374566,0.00014423728920519296
EEGNet,OpenBMI_SSVEP,0,0,0.9409360522518416,0.9898039215686274,0.03281609858896239,0.04828539583366364,classifier_input,38,P_correct_C_wrong,10.0,0.0015686274509802978,0.006062951496388025,-0.002500046188275991,0.006832843557931477
EEGNet,OpenBMI_SSVEP,0,0,0.9257557189542485,0.9708672086720868,0.05082035033845807,0.06404244877398015,classifier_input,47,P_correct_C_wrong,10.0,0.0006775067750678376,-0.000835064919628481,0.0017716483393998492,-0.016449717166833577
EEGNet,OpenBMI_SSVEP,0,0,1.0000000000000002,1.0,0.00789442413771082,0.023298982931300997,ALL_LAYER,3,P_correct_C_wrong,0.1,0.0,0.0,0.002556474641972152,0.0008259985409677026
EEGNet,OpenBMI_SSVEP,0,0,0.7634441343680475,0.9499489274770173,0.05601115287744817,0.07484407816082239,ALL_LAYER,5,P_correct_C_wrong,0.1,0.008171603677221584,0.09191508870107079,-0.0034321945987424787,0.01645998889580369
EEGNet,OpenBMI_SSVEP,0,0,1.0000000000000002,1.0,0.022534879287611432,0.07065225758589803,ALL_LAYER,6,P_correct_C_wrong,0.1,0.0,0.0,-0.01089402396999022,-0.01752633062656969
EEGNet,OpenBMI_SSVEP,0,0,0.6313835636622922,0.7950089126559715,0.18202066018860497,0.14499121539294718,ALL_LAYER,15,P_correct_C_wrong,0.1,-0.0031194295900177638,-0.010331526344461217,0.0005356320262972225,-0.0045820342376828305
EEGNet,OpenBMI_SSVEP,0,0,0.5013424738773334,0.8008504606661941,0.14702770661301012,0.12994970336556436,ALL_LAYER,32,P_correct_C_wrong,0.1,-0.005669737774627981,-0.06236471321942505,0.007238418576270361,-0.022814592290669705
EEGNet,OpenBMI_SSVEP,0,0,0.9387410104515366,0.985705003248863,0.03975110527401558,0.042709494400769474,ALL_LAYER,33,P_correct_C_wrong,0.1,-0.0038986354775827348,-0.020871667575268704,0.00427963765421225,5.006986670196001e-05
EEGNet,OpenBMI_SSVEP,0,0,0.9471280027162379,0.9913725490196078,0.03062762950488306,0.04354116201400757,ALL_LAYER,38,P_correct_C_wrong,0.1,0.0031372549019607066,0.01225490196078427,-0.00468851527235532,0.0020886097382754043
EEGNet,OpenBMI_SSVEP,0,0,0.8888462895745111,0.9634146341463414,0.06605867237235433,0.07643181951716542,ALL_LAYER,47,P_correct_C_wrong,0.1,-0.006775067750677488,-0.03774449429936588,0.01700997037329611,-0.004060346423648303
EEGNet,OpenBMI_SSVEP,0,0,1.0,1.0,0.006589808413373565,0.02371248615905643,BASE,3,P_wrong_C_correct,10.0,0.0,0.0,0.0,0.0
EEGNet,OpenBMI_SSVEP,0,0,0.8895407090711529,0.9650391802290537,0.06369116517400257,0.041054319376125935,BASE,5,P_wrong_C_correct,10.0,0.0,0.0,0.0,0.0
EEGNet,OpenBMI_SSVEP,0,0,0.9326993143204794,0.9755244755244756,0.05422682203880625,0.06691624000668525,BASE,6,P_wrong_C_correct,10.0,0.0,0.0,0.0,0.0
EEGNet,OpenBMI_SSVEP,0,0,0.6256183687828389,0.771904761904762,0.18682161049179308,0.1339972273912281,BASE,15,P_wrong_C_correct,10.0,0.0,0.0,0.0,0.0
EEGNet,OpenBMI_SSVEP,0,0,0.5252279962830931,0.7775768535262206,0.16108633176589016,0.149909094683826,BASE,32,P_wrong_C_correct,10.0,0.0,0.0,0.0,0.0
EEGNet,OpenBMI_SSVEP,0,0,0.9714084060726527,0.99090318388564,0.029568922153615843,0.045274882763624194,BASE,33,P_wrong_C_correct,10.0,0.0,0.0,0.0,0.0
EEGNet,OpenBMI_SSVEP,0,0,0.9591166096068058,0.9884823848238482,0.03133231189618769,0.03957830196246505,BASE,38,P_wrong_C_correct,10.0,0.0,0.0,0.0,0.0
EEGNet,OpenBMI_SSVEP,0,0,0.9336473186343626,0.9755244755244754,0.050495012246634996,0.03739470444619656,BASE,47,P_wrong_C_correct,10.0,0.0,0.0,0.0,0.0
EEGNet,OpenBMI_SSVEP,0,0,1.0,1.0,0.007305204621477387,0.01903613958042115,temporal_bn,3,P_wrong_C_correct,10.0,0.0,0.0,0.0007153962081038216,-0.00467634657863528
EEGNet,OpenBMI_SSVEP,0,0,0.8859835347065252,0.9644364074743821,0.06285299307045372,0.043852055426687006,temporal_bn,5,P_wrong_C_correct,10.0,-0.0006027727546715766,-0.0035571743646276577,-0.0008381721035488482,0.0027977360505610713
EEGNet,OpenBMI_SSVEP,0,0,0.9315999911394646,0.9778554778554779,0.055564941634964685,0.05720400032587349,temporal_bn,6,P_wrong_C_correct,10.0,0.002331002331002252,-0.0010993231810147996,0.0013381195961584338,-0.009712239680811759
EEGNet,OpenBMI_SSVEP,0,0,0.6273471752835968,0.7723809523809524,0.18483305892041538,0.1246498692035675,temporal_bn,15,P_wrong_C_correct,10.0,0.0004761904761904079,0.0017288065007579068,-0.0019885515713777002,-0.009347358187660595
EEGNet,OpenBMI_SSVEP,0,0,0.5528691652615985,0.7962628089210368,0.1554778016502408,0.13450680756010114,temporal_bn,32,P_wrong_C_correct,10.0,0.01868595539481621,0.027641168978505326,-0.005608530115649352,-0.01540228712372485
EEGNet,OpenBMI_SSVEP,0,0,0.9489223057644107,0.9805068226120859,0.039702105000972654,0.06672721490263939,temporal_bn,33,P_wrong_C_correct,10.0,-0.010396361273554144,-0.02248610030824194,0.01013318284735681,0.021452332139015193
EEGNet,OpenBMI_SSVEP,0,0,0.9649275878442547,0.9905149051490515,0.030871114507842908,0.04477628950495273,temporal_bn,38,P_wrong_C_correct,10.0,0.002032520325203291,0.005810978237448916,-0.00046119738834477994,0.005197987542487681
EEGNet,OpenBMI_SSVEP,0,0,0.9244596143041577,0.9726107226107227,0.05242741876557028,0.05200140339322388,temporal_bn,47,P_wrong_C_correct,10.0,-0.002913752913752732,-0.009187704330204882,0.0019324065189352813,0.014606698947027319
EEGNet,OpenBMI_SSVEP,0,0,1.0,1.0,0.006535101066873257,0.02523859031498432,spatial_elu_pool1,3,P_wrong_C_correct,1.0,0.0,0.0,-5.4707346500308673e-05,0.0015261041559278925
EEGNet,OpenBMI_SSVEP,0,0,0.8818412507396798,0.9644364074743822,0.06305071565586809,0.04336701110936701,spatial_elu_pool1,5,P_wrong_C_correct,1.0,-0.0006027727546714656,-0.007699458331473119,-0.000640449518134481,0.0023126917332410776
EEGNet,OpenBMI_SSVEP,0,0,0.9151513637682498,0.9714452214452214,0.05834015389631328,0.039670545510016385,spatial_elu_pool1,6,P_wrong_C_correct,1.0,-0.0040792540792542464,-0.017547950552229574,0.0041133318575070285,-0.027245694496668867
EEGNet,OpenBMI_SSVEP,0,0,0.6334745875770815,0.7742857142857144,0.1834671410226683,0.12020586520433427,spatial_elu_pool1,15,P_wrong_C_correct,1.0,0.0023809523809523725,0.007856218794242587,-0.0033544694691247656,-0.013791362186893835
EEGNet,OpenBMI_SSVEP,0,0,0.497061064127401,0.7685352622061482,0.15796461490832964,0.14205132299102843,spatial_elu_pool1,32,P_wrong_C_correct,1.0,-0.009041591320072428,-0.02816693215569216,-0.003121716857560519,-0.007857771692797555
EEGNet,OpenBMI_SSVEP,0,0,0.9776428250112459,0.9935022742040287,0.029369963878555106,0.05106886014807969,spatial_elu_pool1,33,P_wrong_C_correct,1.0,0.002599090318388675,0.0062344189385932225,-0.00019895827506073716,0.005793977384455494
EEGNet,OpenBMI_SSVEP,0,0,0.9669753086419755,0.9905149051490515,0.026662498471789257,0.03722893289290369,spatial_elu_pool1,38,P_wrong_C_correct,1.0,0.002032520325203291,0.00785869903516967,-0.004669813424398431,-0.0023493690695613606
EEGNet,OpenBMI_SSVEP,0,0,0.9163136385536468,0.9743589743589743,0.0511968785760348,0.04117915811948478,spatial_elu_pool1,47,P_wrong_C_correct,1.0,-0.0011655011655010705,-0.017333680080715785,0.0007018663293998015,0.003784453673288217
EEGNet,OpenBMI_SSVEP,0,0,1.0,1.0,0.007781379621847562,0.025409459569491446,depth_point_elu_pool2,3,P_wrong_C_correct,1.0,0.0,0.0,0.0011915712084739965,0.0016969734104350168
EEGNet,OpenBMI_SSVEP,0,0,0.8496780900013248,0.9590114526823388,0.06532938683841741,0.04440437870100141,depth_point_elu_pool2,5,P_wrong_C_correct,1.0,-0.006027727546714878,-0.03986261906982813,0.0016382216644148379,0.003350059324875476
EEGNet,OpenBMI_SSVEP,0,0,0.9429127504996488,0.981934731934732,0.05145867919391766,0.06617939190939068,depth_point_elu_pool2,6,P_wrong_C_correct,1.0,0.0064102564102563875,0.010213436179169477,-0.002768142844888591,-0.0007368480972945735
EEGNet,OpenBMI_SSVEP,0,0,0.6184683599892645,0.7690476190476191,0.18748242959452593,0.14907555483281615,depth_point_elu_pool2,15,P_wrong_C_correct,1.0,-0.0028571428571428914,-0.007150008793574414,0.0006608191027328569,0.015078327441588046
EEGNet,OpenBMI_SSVEP,0,0,0.5197341506465973,0.8004822182037372,0.15602840435403603,0.12025510990992189,depth_point_elu_pool2,32,P_wrong_C_correct,1.0,0.022905364677516582,-0.005493845636495798,-0.005057927411854124,-0.029653984773904102
EEGNet,OpenBMI_SSVEP,0,0,0.9862650046168051,0.996101364522417,0.02575667273121747,0.05227670930325985,depth_point_elu_pool2,33,P_wrong_C_correct,1.0,0.005198180636777017,0.014856598544152444,-0.0038122494223983734,0.007001826539635658
EEGNet,OpenBMI_SSVEP,0,0,0.9711217567835216,0.9932249322493224,0.02805087739675325,0.03683929748833179,depth_point_elu_pool2,38,P_wrong_C_correct,1.0,0.004742547425474197,0.012005147176715858,-0.003281434499434438,-0.0027390044741332567
EEGNet,OpenBMI_SSVEP,0,0,0.9198944616252165,0.9714452214452214,0.05571377222983474,0.06562308352440595,depth_point_elu_pool2,47,P_wrong_C_correct,1.0,-0.004079254079254024,-0.01375285700914608,0.005218759983199747,0.028228379078209388
EEGNet,OpenBMI_SSVEP,0,0,1.0,1.0,0.006374468933120449,0.0241001581447199,embedding_64d,3,P_wrong_C_correct,1.0,0.0,0.0,-0.00021533948025311608,0.00038767198566347014
EEGNet,OpenBMI_SSVEP,0,0,0.8876864087767871,0.9644364074743821,0.0634770538564798,0.06329817915800959,embedding_64d,5,P_wrong_C_correct,1.0,-0.0006027727546715766,-0.0018543002943658404,-0.0002141113175227749,0.022243859781883653
EEGNet,OpenBMI_SSVEP,0,0,0.9317338971618805,0.9755244755244756,0.05536456766423032,0.07178241642192007,embedding_64d,6,P_wrong_C_correct,1.0,0.0,-0.0009654171585988802,0.0011377456254240692,0.004866176415234819
EEGNet,OpenBMI_SSVEP,0,0,0.6121514715386897,0.7723809523809524,0.18872775950187887,0.1306674805097282,embedding_64d,15,P_wrong_C_correct,1.0,0.0004761904761904079,-0.01346689724414929,0.0019061490100857892,-0.0033297468814998954
EEGNet,OpenBMI_SSVEP,0,0,0.5126135996849822,0.7739602169981916,0.16218634026484896,0.16207208432257172,embedding_64d,32,P_wrong_C_correct,1.0,-0.003616636528029016,-0.012614396598110922,0.0011000084989588044,0.012162989638745736
EEGNet,OpenBMI_SSVEP,0,0,0.9775934401220441,0.9935022742040285,0.02953207155310143,0.05339450106024742,embedding_64d,33,P_wrong_C_correct,1.0,0.002599090318388453,0.0061850340493914135,-3.685060051441397e-05,0.008119618296623228
EEGNet,OpenBMI_SSVEP,0,0,0.9595812447786134,0.9884823848238482,0.031737017751157295,0.04684220313094556,embedding_64d,38,P_wrong_C_correct,1.0,0.0,0.0004646351718076147,0.00040470585496960726,0.0072639011684805105
EEGNet,OpenBMI_SSVEP,0,0,0.9306227677551207,0.9755244755244754,0.05134741434291505,0.05574150826781989,embedding_64d,47,P_wrong_C_correct,1.0,0.0,-0.0030245508792419162,0.0008524020962800555,0.018346803821623334
EEGNet,OpenBMI_SSVEP,0,0,1.0,1.0,0.004567818344305076,0.02063372238073498,classifier_input,3,P_wrong_C_correct,1.0,0.0,0.0,-0.002021990069068489,-0.0030787637783214507
EEGNet,OpenBMI_SSVEP,0,0,0.9093786292029749,0.9710669077757685,0.05813169914431631,0.03981815604027361,classifier_input,5,P_wrong_C_correct,1.0,0.006027727546714878,0.01983792013182195,-0.005559466029686259,-0.0012361633358523236
EEGNet,OpenBMI_SSVEP,0,0,0.9251097152939516,0.9731934731934733,0.0545600440701195,0.03491813592612743,classifier_input,6,P_wrong_C_correct,1.0,-0.002331002331002363,-0.007589599026527782,0.0003332220313132517,-0.031998104080557824
EEGNet,OpenBMI_SSVEP,0,0,0.6260891479065851,0.7757142857142857,0.18810734960307923,0.14995765447616577,classifier_input,15,P_wrong_C_correct,1.0,0.003809523809523707,0.0004707791237461567,0.001285739111286155,0.015960427084937667
EEGNet,OpenBMI_SSVEP,0,0,0.512507921690394,0.7793851717902351,0.1583661074785712,0.14528119605034592,classifier_input,32,P_wrong_C_correct,1.0,0.001808318264014508,-0.012720074592699082,-0.0027202242873189675,-0.004627898633480065
EEGNet,OpenBMI_SSVEP,0,0,0.9671630055530982,0.9896036387264457,0.030843524165451934,0.03690948389936239,classifier_input,33,P_wrong_C_correct,1.0,-0.001299545159194282,-0.004245400519554465,0.0012746020118360908,-0.008365398864261804
EEGNet,OpenBMI_SSVEP,0,0,0.968893332186676,0.9911924119241192,0.029179177803144427,0.04834731969982385,classifier_input,38,P_wrong_C_correct,1.0,0.0027100271002710175,0.009776722579870167,-0.0021531340930432616,0.008769017737358803
EEGNet,OpenBMI_SSVEP,0,0,0.9309530528342096,0.9761072261072261,0.05213130346623446,0.03402946686372161,classifier_input,47,P_wrong_C_correct,1.0,0.0005827505827507018,-0.002694265800152973,0.0016362912195994617,-0.0033652375824749503
