model,task,fold,seed,layer_name,C_donor_label_transfer,C_donor_margin_effect,C_effect_context_cosine,C_effect_magnitude_ratio,C_effect_norm,C_margin_sign_flip,C_prediction_flip,C_recipient_margin_effect,P_donor_label_transfer,P_donor_margin_effect,P_effect_context_cosine,P_effect_magnitude_ratio,P_effect_norm,P_margin_sign_flip,P_prediction_flip,P_recipient_margin_effect,pairs,subject_id
EEGNet,OpenBMI_SSVEP,0,0,spatial_elu_pool1,0.9166666666666666,14.426289478937784,0.9916756252447764,1.0730535437663395,10.738355954488119,0.0,0.9166666666666666,-14.426289478937784,0.08333333333333333,1.6054563124974568,0.6223128934701284,1.881775298466285,1.6730924087266128,0.08333333333333333,0.25,-1.6054563124974568,12,38
EEGNet,OpenBMI_SSVEP,0,0,spatial_elu_pool1,0.8333333333333334,13.910499572753906,0.9796436429023743,0.9539324343204498,10.470078825950623,0.0,0.9166666666666666,-13.910499572753906,0.0,2.1597713828086853,0.6930516337354978,0.7985689118504524,2.4128745247920356,0.0,0.0,-2.1597713828086853,12,47
EEGNet,OpenBMI_SSVEP,0,0,depth_point_elu_pool2,0.75,10.533314526081085,0.8722687338789304,0.8510644435882568,7.950362900892894,0.0,0.75,-10.533314526081085,0.16666666666666666,4.570146212975184,0.7486765111486117,0.8583552837371826,4.298339992761612,0.0,0.16666666666666666,-4.570146212975184,12,3
EEGNet,OpenBMI_SSVEP,0,0,depth_point_elu_pool2,0.8333333333333334,10.567364732424418,0.9863893489042918,1.2634656925996144,8.191191792488098,0.0,0.8333333333333334,-10.567364732424418,0.3333333333333333,4.4736752063035965,0.8556725482145945,1.3200814748803775,3.9814800644914308,0.16666666666666666,0.3333333333333333,-4.4736752063035965,12,5
EEGNet,OpenBMI_SSVEP,0,0,depth_point_elu_pool2,0.4166666666666667,8.183926373720169,0.9091447293758392,0.8603277802467346,6.5448005100091295,0.0,0.5,-8.183926373720169,0.3333333333333333,6.491313229004542,0.8524889747301737,0.9197142186264197,5.944824775060018,0.08333333333333333,0.4166666666666667,-6.491313229004542,12,6
EEGNet,OpenBMI_SSVEP,0,0,depth_point_elu_pool2,0.3333333333333333,4.702489356199901,0.9662639101346334,1.0830768793821335,4.774296000599861,0.0,0.5,-4.702489356199901,0.25,4.0090282162030535,0.9327387114365896,1.231384093562762,4.407740592956543,0.08333333333333333,0.6666666666666666,-4.0090282162030535,12,15
EEGNet,OpenBMI_SSVEP,0,0,depth_point_elu_pool2,0.4166666666666667,4.632804950078328,0.9203533033529917,1.1178842236598332,4.804935157299042,0.0,0.3333333333333333,-4.632804950078328,0.5,4.0595333725214005,0.9615805794795355,1.285080259044965,6.245759020249049,0.08333333333333333,0.3333333333333333,-4.0595333725214005,12,32
EEGNet,OpenBMI_SSVEP,0,0,depth_point_elu_pool2,0.75,9.642303566137949,0.9074067721764246,0.9190918480356535,7.436709384123485,0.0,0.75,-9.642303566137949,0.16666666666666666,5.242714077234268,0.838392585515976,1.1561536689599354,4.8528051773707075,0.0,0.16666666666666666,-5.242714077234268,12,33
EEGNet,OpenBMI_SSVEP,0,0,depth_point_elu_pool2,0.9166666666666666,13.338226954142252,0.9371493309736252,1.2182222853104274,10.098610838254293,0.0,1.0,-13.338226954142252,0.16666666666666666,4.4998952349026995,0.7679878796140353,1.3914645512898762,4.477227712670962,0.08333333333333333,0.16666666666666666,-4.4998952349026995,12,38
EEGNet,OpenBMI_SSVEP,0,0,depth_point_elu_pool2,0.6666666666666666,9.947677413622538,0.9294350544611613,1.2293167461951573,8.325588266054789,0.0,0.6666666666666666,-9.947677413622538,0.3333333333333333,5.264123936494191,0.8662630766630173,1.771514045695464,4.917328337828319,0.0,0.25,-5.264123936494191,12,47
EEGNet,OpenBMI_SSVEP,0,0,embedding_64d,0.5,8.169912258783976,1.0000000248352687,1.0000000695387523,6.1652852694193525,0.0,0.5,-8.169912258783976,0.3333333333333333,8.134422898292542,0.9999999850988388,1.0000000248352687,6.667062322298686,0.0,0.3333333333333333,-8.134422898292542,12,3
EEGNet,OpenBMI_SSVEP,0,0,embedding_64d,0.3333333333333333,7.333194454511006,0.9999999900658926,0.9999999751647314,5.908490359783173,0.0,0.4166666666666667,-7.333194454511006,0.25,5.541414129237334,1.00000003973643,0.999999925494194,4.643459349870682,0.0,0.3333333333333333,-5.541414129237334,12,5
EEGNet,OpenBMI_SSVEP,0,0,embedding_64d,0.3333333333333333,6.846310327450435,1.0,1.000000034769376,5.695167313019435,0.0,0.3333333333333333,-6.846310327450435,0.5,6.979906876881917,1.000000034769376,0.9999999900658926,6.2912648518880205,0.0,0.5,-6.979906876881917,12,6
EEGNet,OpenBMI_SSVEP,0,0,embedding_64d,0.4166666666666667,6.485977570215861,1.0000000149011612,1.000000034769376,5.492245376110077,0.0,0.25,-6.485977570215861,0.3333333333333333,4.1967915296554565,1.0000000049670537,1.0000000248352687,3.896891007820765,0.0,0.3333333333333333,-4.1967915296554565,12,15
EEGNet,OpenBMI_SSVEP,0,0,embedding_64d,0.3333333333333333,5.507322703798612,0.9999999950329462,1.0000000496705372,6.00090616941452,0.0,0.5,-5.507322703798612,0.25,4.577313810586929,1.0000000198682149,0.9999999652306238,4.68718175093333,0.0,0.5833333333333334,-4.577313810586929,12,32
EEGNet,OpenBMI_SSVEP,0,0,embedding_64d,0.5833333333333334,8.150924364725748,1.0000000298023224,1.0,6.579774896303813,0.0,0.5833333333333334,-8.150924364725748,0.3333333333333333,6.6721395055452986,1.0000000099341075,1.0000000099341075,5.757354160149892,0.0,0.3333333333333333,-6.6721395055452986,12,33
EEGNet,OpenBMI_SSVEP,0,0,embedding_64d,0.3333333333333333,6.573977549870809,0.9999999950329462,0.9999999652306238,5.093428671360016,0.0,0.4166666666666667,-6.573977549870809,0.3333333333333333,6.962385376294454,1.0000000596046448,0.9999999701976776,6.008290926615397,0.0,0.4166666666666667,-6.962385376294454,12,38
EEGNet,OpenBMI_SSVEP,0,0,embedding_64d,0.4166666666666667,7.4851934512456255,0.999999980131785,1.0000000596046448,5.770302951335907,0.0,0.5,-7.4851934512456255,0.4166666666666667,7.8234133919080096,0.9999999751647314,1.0000000099341075,6.59126615524292,0.0,0.5,-7.8234133919080096,12,47
EEGNet,OpenBMI_SSVEP,0,0,classifier_input,0.5,7.988971749941508,1.0000000248352687,1.0000000645716984,7.243399719397227,0.0,0.5833333333333334,-7.988971749941508,0.4166666666666667,6.48203432559967,1.0,0.999999980131785,6.729036162296931,0.0,0.5,-6.48203432559967,12,3
EEGNet,OpenBMI_SSVEP,0,0,classifier_input,0.5833333333333334,7.851186772187551,0.9999999701976776,0.9999999950329462,9.05693511168162,0.0,0.6666666666666666,-7.851186772187551,0.08333333333333333,2.328346093495687,1.0000000149011612,0.9999999701976776,9.318829615910849,0.0,0.5833333333333334,-2.328346093495687,12,5
EEGNet,OpenBMI_SSVEP,0,0,classifier_input,0.5,7.792815029621124,1.000000034769376,1.0000000198682149,6.948918302853902,0.0,0.5833333333333334,-7.792815029621124,0.25,6.4290793140729265,1.0000000198682149,0.9999999503294627,6.850903446475665,0.0,0.3333333333333333,-6.4290793140729265,12,6
EEGNet,OpenBMI_SSVEP,0,0,classifier_input,0.25,4.5558233459790545,1.0000000149011612,1.0,8.101591368516287,0.0,0.25,-4.5558233459790545,0.4166666666666667,2.5565597812334695,1.0000000298023224,1.0000000596046448,8.783340454101562,0.0,0.75,-2.5565597812334695,12,15
EEGNet,OpenBMI_SSVEP,0,0,classifier_input,0.3333333333333333,1.8300143107771873,1.0000000298023224,1.0000000794728596,6.711280673742294,0.0,0.5,-1.8300143107771873,0.3333333333333333,4.190082589785258,1.0000000198682149,1.0000000993410747,6.301533877849579,0.0,0.3333333333333333,-4.190082589785258,12,32
EEGNet,OpenBMI_SSVEP,0,0,classifier_input,0.5833333333333334,9.236034651597341,1.0000000298023224,1.0,8.035008112589518,0.0,0.6666666666666666,-9.236034651597341,0.16666666666666666,5.788795222838719,1.000000034769376,1.0000000248352687,7.185372233390808,0.0,0.5,-5.788795222838719,12,33
EEGNet,OpenBMI_SSVEP,0,0,classifier_input,0.25,5.932167987028758,0.9999999850988388,1.0000000248352687,6.8292288184165955,0.0,0.5,-5.932167987028758,0.3333333333333333,7.604727894067764,1.0000000099341075,1.0000000149011612,7.471702496210734,0.0,0.5833333333333334,-7.604727894067764,12,38
EEGNet,OpenBMI_SSVEP,0,0,classifier_input,0.3333333333333333,8.104096581538519,1.0000000248352687,0.9999999652306238,8.37669450044632,0.0,0.6666666666666666,-8.104096581538519,0.4166666666666667,5.951618035634358,0.9999999950329462,0.9999999701976776,7.342821995417277,0.0,0.5,-5.951618035634358,12,47
EEGNet,OpenBMI_SSVEP,1,0,temporal_bn,0.8333333333333334,10.762823859850565,0.9766716261704763,1.0867469211419423,8.394954045613607,0.0,1.0,-10.762823859850565,0.08333333333333333,1.981414797405402,0.8868471930424372,0.8841243088245392,2.1769536336263022,0.08333333333333333,0.16666666666666666,-1.981414797405402,12,2
EEGNet,OpenBMI_SSVEP,1,0,temporal_bn,0.5833333333333334,6.177658473451932,0.9884102692206701,0.9990805387496948,6.366944958766301,0.0,0.8333333333333334,-6.177658473451932,0.08333333333333333,1.8884664761523406,0.9214704732100168,1.1860269606113434,2.134012525280317,0.0,0.0,-1.8884664761523406,12,14
EEGNet,OpenBMI_SSVEP,1,0,temporal_bn,0.9166666666666666,11.344458063443502,0.9934874624013901,1.0089680155118306,8.747426668802897,0.0,1.0,-11.344458063443502,0.0,1.1699510713418324,0.8407458563645681,1.069131647547086,1.9083916296561558,0.16666666666666666,0.0,-1.1699510713418324,12,26
EEGNet,OpenBMI_SSVEP,1,0,temporal_bn,1.0,11.560285965601603,0.9901860853036245,1.0329002092281978,9.13038138548533,0.0,1.0,-11.560285965601603,0.0,1.5036039253075917,0.8143532127141953,1.2125624679028988,1.8713353102405865,0.08333333333333333,0.0,-1.5036039253075917,12,28
EEGNet,OpenBMI_SSVEP,1,0,temporal_bn,1.0,14.781375090281168,0.9954192439715067,0.9952469915151596,10.646463553110758,0.0,1.0,-14.781375090281168,0.0,0.7767521689335505,0.29053577804006636,1.2297861129045486,0.8073108966151873,0.0,0.0,-0.7767521689335505,12,31
EEGNet,OpenBMI_SSVEP,1,0,temporal_bn,1.0,9.16256790359815,0.9961332728465399,1.0093627323706944,7.195819308360417,0.0,1.0,-9.16256790359815,0.0,1.2613817403713863,0.8744843304157257,1.0011328508456547,1.262404886384805,0.0,0.0,-1.2613817403713863,12,35
EEGNet,OpenBMI_SSVEP,1,0,temporal_bn,0.9166666666666666,11.53890535235405,0.9923549890518188,0.9915079722801844,8.635864357153574,0.0,0.9166666666666666,-11.53890535235405,0.0,1.3134626746177673,0.7747895965973536,1.012464165687561,1.2611693665385246,0.0,0.0,-1.3134626746177673,12,40
EEGNet,OpenBMI_SSVEP,1,0,temporal_bn,1.0,14.769951661427816,0.9953451057275137,1.0040908257166545,10.666970173517862,0.0,1.0,-14.769951661427816,0.0,0.7932811503609022,0.4442002351085345,1.8300982682655256,0.8741285440822443,0.0,0.0,-0.7932811503609022,12,43
EEGNet,OpenBMI_SSVEP,1,0,spatial_elu_pool1,0.75,7.897836327552795,0.9643701116243998,0.8374624947706858,5.858320583899816,0.0,0.75,-7.897836327552795,0.0,2.723565176129341,0.7956000914176306,0.7552319839596748,2.165587748090426,0.0,0.0,-2.723565176129341,12,2
EEGNet,OpenBMI_SSVEP,1,0,spatial_elu_pool1,0.75,5.59131961564223,0.9729533741871516,1.0537059605121613,5.804415782292684,0.0,0.8333333333333334,-5.59131961564223,0.3333333333333333,1.7966990272204082,0.9289285590251287,0.9331405286987623,2.25938851137956,0.0,0.25,-1.7966990272204082,12,14
EEGNet,OpenBMI_SSVEP,1,0,spatial_elu_pool1,0.5,7.8411111036936445,0.9413042763868967,1.0443581988414128,6.153834402561188,0.0,0.5,-7.8411111036936445,0.25,4.470603326956431,0.8742690036694208,1.3422933543721836,3.7059032867352166,0.0,0.25,-4.470603326956431,12,26
EEGNet,OpenBMI_SSVEP,1,0,spatial_elu_pool1,0.6666666666666666,8.131318921844164,0.9636189043521881,1.2000969052314758,6.692131797472636,0.0,0.8333333333333334,-8.131318921844164,0.25,4.2969115525484085,0.8491067066788673,1.2786395500103633,3.593547691901525,0.0,0.25,-4.2969115525484085,12,28
EEGNet,OpenBMI_SSVEP,1,0,spatial_elu_pool1,1.0,11.963781436284384,0.9461445063352585,1.07259867588679,8.93420167764028,0.0,1.0,-11.963781436284384,0.0,4.150872369607289,0.5452273078262806,1.4640366037686665,3.484970053037008,0.0,0.0,-4.150872369607289,12,31
EEGNet,OpenBMI_SSVEP,1,0,spatial_elu_pool1,0.6666666666666666,6.874725202719371,0.988852913180987,1.036301886041959,5.229526907205582,0.0,0.6666666666666666,-6.874725202719371,0.08333333333333333,3.358588616053263,0.9712687184413274,1.1694532930850983,2.846970091263453,0.08333333333333333,0.08333333333333333,-3.358588616053263,12,35
EEGNet,OpenBMI_SSVEP,1,0,spatial_elu_pool1,0.9166666666666666,9.897183338801065,0.9418680965900421,1.0144241799910863,7.313240687052409,0.0,0.9166666666666666,-9.897183338801065,0.08333333333333333,4.2674291133880615,0.7500502467155457,1.0634003927310307,3.320346395174662,0.0,0.08333333333333333,-4.2674291133880615,12,40
EEGNet,OpenBMI_SSVEP,1,0,spatial_elu_pool1,0.9166666666666666,11.926647265752157,0.952179824312528,1.070730318625768,8.917304476102194,0.0,0.9166666666666666,-11.926647265752157,0.08333333333333333,3.3796542286872864,0.413822499414285,1.8006278624137242,2.8919712404410043,0.0,0.08333333333333333,-3.3796542286872864,12,43
EEGNet,OpenBMI_SSVEP,1,0,depth_point_elu_pool2,0.08333333333333333,2.5888033310572305,0.8083926935990652,0.8702703304588795,2.759119749069214,0.08333333333333333,0.08333333333333333,-2.5888033310572305,0.6666666666666666,8.838626066843668,0.9438351641098658,0.9057294577360153,6.947176039218903,0.0,0.6666666666666666,-8.838626066843668,12,2
EEGNet,OpenBMI_SSVEP,1,0,depth_point_elu_pool2,0.4166666666666667,4.191359867652257,0.9304949591557184,0.8632618909080824,4.17564242084821,0.0,0.5,-4.191359867652257,0.25,4.267319073279698,0.9713791906833649,0.892570065955321,4.9701109528541565,0.16666666666666666,0.5,-4.267319073279698,12,14
EEGNet,OpenBMI_SSVEP,1,0,depth_point_elu_pool2,0.16666666666666666,2.8520183811585107,0.8758436093727747,1.4692841619253159,2.84874427318573,0.0,0.16666666666666666,-2.8520183811585107,0.75,9.319197436173758,0.9726077765226364,1.1247353951136272,7.431316335995992,0.0,0.8333333333333334,-9.319197436173758,12,26
EEGNet,OpenBMI_SSVEP,1,0,depth_point_elu_pool2,0.16666666666666666,4.411333282788594,0.8687371710936228,1.514836351076762,3.8712744812170663,0.0,0.16666666666666666,-4.411333282788594,0.9166666666666666,9.615670303503672,0.9764704555273056,1.1978664447863896,7.548578759034474,0.0,0.9166666666666666,-9.615670303503672,12,28
EEGNet,OpenBMI_SSVEP,1,0,depth_point_elu_pool2,0.3333333333333333,6.478093246618907,0.8369847387075424,2.003605139752229,5.380727251370748,0.0,0.3333333333333333,-6.478093246618907,0.75,8.918631970882416,0.8209559060633183,1.6550292670726776,6.793043613433838,0.0,0.75,-8.918631970882416,12,31
EEGNet,OpenBMI_SSVEP,1,0,depth_point_elu_pool2,0.25,2.0425067047278085,0.8702266483257214,0.9696542968352636,2.9723371466000876,0.08333333333333333,0.16666666666666666,-2.0425067047278085,0.75,6.662953456242879,0.9671323945124944,0.946074016392231,5.499719927708308,0.0,0.6666666666666666,-6.662953456242879,12,35
EEGNet,OpenBMI_SSVEP,1,0,depth_point_elu_pool2,0.08333333333333333,3.280970593293508,0.8767261554797491,1.1665401756763458,3.1351615289847055,0.08333333333333333,0.08333333333333333,-3.280970593293508,0.9166666666666666,10.281617323557535,0.9785599658886591,1.0485496371984482,7.682341396808624,0.0,0.9166666666666666,-10.281617323557535,12,40
EEGNet,OpenBMI_SSVEP,1,0,depth_point_elu_pool2,0.5,6.37616753578186,0.761985128124555,1.6722656910618146,5.160635073979695,0.0,0.5,-6.37616753578186,0.5,8.726972997188568,0.7888998836278915,1.1677150229612987,6.604389568169911,0.0,0.5,-8.726972997188568,12,43
EEGNet,OpenBMI_SSVEP,1,0,embedding_64d,0.25,3.725022055208683,1.0000000596046448,1.0000000794728596,3.611181060473124,0.0,0.3333333333333333,-3.725022055208683,0.5,4.752984056870143,1.0000000049670537,1.0000000149011612,4.21198233962059,0.0,0.5,-4.752984056870143,12,2
EEGNet,OpenBMI_SSVEP,1,0,embedding_64d,0.08333333333333333,2.0337255025903382,1.0,1.0000000695387523,2.359340916077296,0.0,0.0,-2.0337255025903382,0.3333333333333333,3.8510835766792297,0.9999999602635702,1.0000000794728596,4.133488893508911,0.0,0.3333333333333333,-3.8510835766792297,12,14
EEGNet,OpenBMI_SSVEP,1,0,embedding_64d,0.08333333333333333,3.7937602202097573,0.9999999850988388,0.9999999900658926,2.983976811170578,0.0,0.16666666666666666,-3.7937602202097573,0.75,6.793505211671193,0.9999999950329462,1.0000000049670537,5.3178937236468,0.0,0.75,-6.793505211671193,12,26
EEGNet,OpenBMI_SSVEP,1,0,embedding_64d,0.16666666666666666,3.0191914637883506,1.0,0.9999999602635702,2.5817207296689353,0.0,0.16666666666666666,-3.0191914637883506,0.4166666666666667,5.815384417772293,1.000000034769376,0.999999980131785,4.891039739052455,0.0,0.5833333333333334,-5.815384417772293,12,28
EEGNet,OpenBMI_SSVEP,1,0,embedding_64d,0.16666666666666666,5.681902925173442,1.0000000198682149,0.9999999403953552,4.354308704535167,0.0,0.16666666666666666,-5.681902925173442,0.8333333333333334,9.11481773853302,0.9999999751647314,0.9999999354283015,6.576089819272359,0.0,0.8333333333333334,-9.11481773853302,12,31
EEGNet,OpenBMI_SSVEP,1,0,embedding_64d,0.08333333333333333,3.1911930392185845,1.0000000149011612,0.9999998956918716,2.696638027826945,0.0,0.08333333333333333,-3.1911930392185845,0.5833333333333334,6.303515503803889,1.0000000049670537,0.9999999602635702,5.419188300768535,0.0,0.6666666666666666,-6.303515503803889,12,35
EEGNet,OpenBMI_SSVEP,1,0,embedding_64d,0.16666666666666666,5.004331310590108,1.0000000198682149,1.0000000546375911,3.9739243586858115,0.0,0.16666666666666666,-5.004331310590108,0.5833333333333334,7.940513292948405,1.0000000049670537,1.0000000496705372,6.344607432683309,0.0,0.6666666666666666,-7.940513292948405,12,40
EEGNet,OpenBMI_SSVEP,1,0,embedding_64d,0.16666666666666666,5.92234194278717,1.0000000049670537,1.000000034769376,4.544691542784373,0.0,0.16666666666666666,-5.92234194278717,0.8333333333333334,9.109490195910135,1.0,1.0,6.557376861572266,0.0,0.8333333333333334,-9.109490195910135,12,43
EEGNet,OpenBMI_SSVEP,1,0,classifier_input,0.0,1.093808352947235,1.0000000149011612,1.0000000447034836,3.8770309686660767,0.0,0.0,-1.093808352947235,0.75,10.62296348810196,1.0000000546375911,0.9999999850988388,8.025353491306305,0.0,0.75,-10.62296348810196,12,2
EEGNet,OpenBMI_SSVEP,1,0,classifier_input,0.16666666666666666,1.0570065677165985,1.0000000198682149,1.0000000248352687,3.449273775021235,0.0,0.25,-1.0570065677165985,0.3333333333333333,2.875451982021332,1.0000000198682149,1.0000000099341075,5.682697316010793,0.0,0.5,-2.875451982021332,12,14
EEGNet,OpenBMI_SSVEP,1,0,classifier_input,0.08333333333333333,1.621408390502135,1.0000000049670537,0.9999999701976776,4.301343282063802,0.0,0.3333333333333333,-1.621408390502135,0.5833333333333334,8.568541606267294,1.0000000099341075,1.0000000049670537,7.764693975448608,0.0,0.6666666666666666,-8.568541606267294,12,26
EEGNet,OpenBMI_SSVEP,1,0,classifier_input,0.16666666666666666,3.618632694085439,1.0000000149011612,1.0000000099341075,3.3298663099606833,0.0,0.25,-3.618632694085439,0.4166666666666667,6.608717679977417,1.0000000099341075,0.9999999602635702,5.906184295813243,0.0,0.5833333333333334,-6.608717679977417,12,28
EEGNet,OpenBMI_SSVEP,1,0,classifier_input,0.0,4.258724761505921,0.9999999850988388,0.999999945362409,3.9510899484157562,0.0,0.0,-4.258724761505921,1.0,10.561590989430746,1.0000000099341075,0.999999945362409,7.820233186086019,0.0,1.0,-10.561590989430746,12,31
EEGNet,OpenBMI_SSVEP,1,0,classifier_input,0.16666666666666666,2.925449093182882,0.9999999900658926,0.9999999006589254,4.264867762724559,0.0,0.25,-2.925449093182882,0.5,4.1674891238411265,1.0000000447034836,1.0000000298023224,5.364712158838908,0.0,0.5833333333333334,-4.1674891238411265,12,35
EEGNet,OpenBMI_SSVEP,1,0,classifier_input,0.16666666666666666,3.975232628484567,1.0000000149011612,1.0000000099341075,4.6602692405382795,0.0,0.4166666666666667,-3.975232628484567,0.5,7.885799169540405,1.0000000149011612,0.9999999701976776,7.0804405609766645,0.0,0.75,-7.885799169540405,12,40
EEGNet,OpenBMI_SSVEP,1,0,classifier_input,0.0,4.701824903488159,1.0000000099341075,0.9999999751647314,3.569644878307978,0.0,0.0,-4.701824903488159,1.0,10.47205909093221,0.9999999751647314,0.9999999900658926,7.532076756159465,0.0,1.0,-10.47205909093221,12,43
EEGNet,OpenBMI_SSVEP,2,0,temporal_bn,0.8333333333333334,15.2268519004186,0.9987218827009201,1.0146397948265076,11.494526267051697,0.0,0.9166666666666666,-15.2268519004186,0.0,0.531496857603391,0.8460747599601746,1.57125507046779,1.0176616956790288,0.25,0.0,-0.531496857603391,12,1
EEGNet,OpenBMI_SSVEP,2,0,temporal_bn,0.9166666666666666,15.54826251665751,0.9959327528874079,0.9688402563333511,11.573512077331543,0.0,1.0,-15.54826251665751,0.0,0.5462601085503896,0.80673515299956,0.9199153408408165,0.8433571259180704,0.25,0.0,-0.5462601085503896,12,8
EEGNet,OpenBMI_SSVEP,2,0,temporal_bn,0.8333333333333334,15.941062132517496,0.9977293411890665,1.0025712450345357,11.566016912460327,0.0,0.9166666666666666,-15.941062132517496,0.0,0.5467452158530554,0.41587967860201996,2.7706063122799,0.6571106798946857,0.16666666666666666,0.0,-0.5467452158530554,12,11
EEGNet,OpenBMI_SSVEP,2,0,temporal_bn,0.5833333333333334,5.666940987110138,0.9880184183518091,0.9965695391098658,7.246651202440262,0.08333333333333333,0.75,-5.666940987110138,0.25,0.806682825088501,0.904997373620669,0.9821890493233999,1.2364963243405025,0.0,0.16666666666666666,-0.806682825088501,12,23
EEGNet,OpenBMI_SSVEP,2,0,temporal_bn,0.8333333333333334,14.911987543106079,0.9994905640681585,1.0085265189409256,11.690353989601135,0.0,1.0,-14.911987543106079,0.0,0.4347116102774938,0.6710736304521561,1.7259431630373,0.4811420142650604,0.25,0.0,-0.4347116102774938,12,30
EEGNet,OpenBMI_SSVEP,2,0,temporal_bn,1.0,17.214795192082722,0.9987996568282446,1.0175287276506424,12.607750495274862,0.0,1.0,-17.214795192082722,0.0,0.5442704161008199,0.6926983881276101,4.140440352261066,0.6620244160294533,0.08333333333333333,0.08333333333333333,-0.5442704161008199,12,48
EEGNet,OpenBMI_SSVEP,2,0,temporal_bn,0.75,13.94302805264791,0.9948254575332006,0.9388866250713667,10.17872683207194,0.0,0.75,-13.94302805264791,0.0,0.5768976310888926,0.691880889236927,1.692072721819083,0.760969358185927,0.4166666666666667,0.0,-0.5768976310888926,12,50
EEGNet,OpenBMI_SSVEP,2,0,temporal_bn,0.8333333333333334,13.252403299013773,0.9983051816622416,1.00170602897803,10.760934710502625,0.0,0.8333333333333334,-13.252403299013773,0.08333333333333333,-0.21232484777768454,0.851787141058594,1.0914216041564941,0.8013820306708416,0.16666666666666666,0.0,0.21232484777768454,12,52
EEGNet,OpenBMI_SSVEP,2,0,spatial_elu_pool1,0.8333333333333334,8.829722066720327,0.9966298788785934,1.037550742427508,9.884305318196615,0.0,1.0,-8.829722066720327,0.16666666666666666,0.8898627286156019,0.8101554239789645,1.955232098698616,1.184633309642474,0.16666666666666666,0.08333333333333333,-0.8898627286156019,12,1
EEGNet,OpenBMI_SSVEP,2,0,spatial_elu_pool1,0.9166666666666666,14.14424204826355,0.9915991127490997,0.9572107444206873,10.449057380358378,0.0,0.9166666666666666,-14.14424204826355,0.0,1.0387318121890228,0.6710802043477694,0.9513526981075605,1.3014883349339168,0.08333333333333333,0.0,-1.0387318121890228,12,8
EEGNet,OpenBMI_SSVEP,2,0,spatial_elu_pool1,1.0,17.351109902064007,0.9942018340031306,0.9880453397830328,12.353579839070639,0.0,1.0,-17.351109902064007,0.0,0.7554257412751516,0.27028262335807085,0.9508877297242483,0.8621132162710031,0.0,0.0,-0.7554257412751516,12,11
EEGNet,OpenBMI_SSVEP,2,0,spatial_elu_pool1,0.4166666666666667,2.3373344937960305,0.9930232266585032,1.0028960605462391,5.068627302845319,0.08333333333333333,0.6666666666666666,-2.3373344937960305,0.25,0.6011024564504623,0.9824350873629252,1.2475617478291194,1.6561557054519653,0.0,0.0,-0.6011024564504623,12,23
EEGNet,OpenBMI_SSVEP,2,0,spatial_elu_pool1,0.75,10.548554450273514,0.9890817205111185,0.9895654370387396,8.159010926882425,0.0,0.8333333333333334,-10.548554450273514,0.08333333333333333,1.7890273580948512,0.7277775555849075,1.1023513774077098,1.9664648870627086,0.0,0.08333333333333333,-1.7890273580948512,12,30
EEGNet,OpenBMI_SSVEP,2,0,spatial_elu_pool1,1.0,17.541183312733967,0.9888079464435577,1.0410920480887096,12.521313826243082,0.0,1.0,-17.541183312733967,0.0,1.6537315646807353,0.46669833982984227,1.9802539199590683,1.7126817603905995,0.0,0.0,-1.6537315646807353,12,48
EEGNet,OpenBMI_SSVEP,2,0,spatial_elu_pool1,0.8333333333333334,14.208160161972046,0.9929864257574081,0.9852956384420395,10.57074256738027,0.0,0.9166666666666666,-14.208160161972046,0.0,0.8711717824141184,0.7881411363681158,1.1241598092019558,1.3557038009166718,0.4166666666666667,0.0,-0.8711717824141184,12,50
EEGNet,OpenBMI_SSVEP,2,0,spatial_elu_pool1,0.75,9.105837186177572,0.9920732428630193,1.0538318504889805,8.91991929213206,0.0,0.75,-9.105837186177572,0.16666666666666666,1.4987441052993138,0.8544851690530777,1.4832951575517654,1.6317904964089394,0.08333333333333333,0.08333333333333333,-1.4987441052993138,12,52
EEGNet,OpenBMI_SSVEP,2,0,depth_point_elu_pool2,0.8333333333333334,11.969926675160727,0.9515383988618851,0.8828982760508856,9.121607303619385,0.0,0.8333333333333334,-11.969926675160727,0.0,2.67865984638532,0.6588996772964796,0.8681843914091587,3.0785480961203575,0.16666666666666666,0.0,-2.67865984638532,12,1
EEGNet,OpenBMI_SSVEP,2,0,depth_point_elu_pool2,0.5833333333333334,9.890772104263306,0.9616788377364477,0.9919930299123129,8.22389586766561,0.0,0.75,-9.890772104263306,0.16666666666666666,3.363462656736374,0.8266969819863638,1.0195618992050488,3.7516862054665885,0.0,0.25,-3.363462656736374,12,8
EEGNet,OpenBMI_SSVEP,2,0,depth_point_elu_pool2,1.0,15.42566998799642,0.9765177170435587,1.1659212410449982,11.173640886942545,0.0,1.0,-15.42566998799642,0.16666666666666666,2.6675889094670615,0.44935350368420285,2.9860001876950264,2.5915521730979285,0.08333333333333333,0.16666666666666666,-2.6675889094670615,12,11
EEGNet,OpenBMI_SSVEP,2,0,depth_point_elu_pool2,0.4166666666666667,1.635822316010793,0.9950784593820572,1.020427534977595,6.73126886288325,0.0,0.9166666666666666,-1.635822316010793,0.16666666666666666,0.6822057366371155,0.9803739686806997,1.0984912514686584,3.510936955610911,0.0,0.5833333333333334,-0.6822057366371155,12,23
