setting_id,layer,source_subject,class_label,method,knn_distance,off_manifold,perturbation_norm,pair_count,fold_count
OPENBMI_MI_EEGCONFORMER,final_embedding,16,1,scst,3.044920325254554,0.0,1.6786358772040515,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,1,subject_permutation,3.0347577808236417,0.0,1.603133869086002,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,1,unconditional_subject_transport,3.051295862533371,0.0,1.606795080281948,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,1,wrong_class,3.16536009078417,0.0,1.7310830980718546,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,19,0,no_transport,1.891934198141027,0.0,0.0,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,0,norm_matched_random,2.4360764700597564,0.0,1.197684908571274,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,0,same_class_mixup,2.4283865977359635,0.0,2.490529853484604,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,0,scst,2.2751935479281515,0.0,1.197684908571274,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,0,subject_permutation,2.2544369260963415,0.0,1.1427433480277096,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,0,unconditional_subject_transport,2.331903058316841,0.0,1.1778614031765537,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,0,wrong_class,2.472683872331716,0.0,1.3221480888785018,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,1,no_transport,1.9749862944707608,0.0,0.0,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,1,norm_matched_random,2.589752845087753,0.0,1.3221480888785018,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,1,same_class_mixup,2.553395740280586,0.0,2.7256382537089667,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,1,scst,2.3846405766663885,0.0,1.3221480888785018,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,1,subject_permutation,2.3596804723351594,0.0,1.253279015436466,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,1,unconditional_subject_transport,2.319847543898924,0.0,1.1778614031765537,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,1,wrong_class,2.34454690477697,0.0,1.1976849085712742,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,20,0,no_transport,2.039805495958265,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,20,0,norm_matched_random,2.6162435613279826,0.0,1.2341967771241371,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,20,0,same_class_mixup,2.572388223124531,0.0,2.7581276943946547,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,20,0,scst,2.339802565613873,0.0,1.2341967771241371,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,20,0,subject_permutation,2.319880180547794,0.0,1.179781434426815,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,20,0,unconditional_subject_transport,2.3346810524133015,0.0,1.1590584301178364,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,20,0,wrong_class,2.4211618628502363,0.0,1.2438152548004993,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,20,1,no_transport,2.2418136223366973,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,20,1,norm_matched_random,2.803417086221159,0.0,1.2438152548004993,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,20,1,same_class_mixup,2.686200629579038,0.0,2.857768383050631,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,20,1,scst,2.5109979965605294,0.0,1.2438152548004993,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,20,1,subject_permutation,2.4909683050407443,0.0,1.1957243117541307,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,20,1,unconditional_subject_transport,2.462636426343139,0.0,1.1590584301178364,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,20,1,wrong_class,2.506649333559588,0.0,1.2341967771241371,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,21,0,no_transport,2.497565778259249,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,21,0,norm_matched_random,3.2674227974170997,0.0,1.6045576967411912,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,21,0,same_class_mixup,2.900743205279334,0.0,3.2321496049694924,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,21,0,scst,2.773892458846107,0.0,1.6045576967411912,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,21,0,subject_permutation,2.762735616631978,0.0,1.5301702674244078,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,21,0,unconditional_subject_transport,2.9320218979658557,0.0,1.5415904835868974,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,21,0,wrong_class,3.2735633884205875,0.0,1.8272318646825028,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,21,1,no_transport,2.198229754036225,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,21,1,norm_matched_random,3.1457905371643613,0.0,1.8272318646825028,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,21,1,same_class_mixup,2.972680910372748,0.0,3.5328890983410566,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,21,1,scst,2.6212140539466113,0.0,1.8272318646825028,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,21,1,subject_permutation,2.6000251723512084,0.0,1.7375620796895546,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,21,1,unconditional_subject_transport,2.611983447630555,0.0,1.5415904835868974,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,21,1,wrong_class,2.8235985961735315,0.0,1.6045576967411912,69,3
