setting_id,layer,source_subject,class_label,method,independent_probe_BA,clean_accuracy,transported_accuracy,accuracy_change,true_log_probability_change,mean_perturbation_norm,pair_count,fold_count
OPENBMI_MI_EEGCONFORMER,final_embedding,5,1,same_class_mixup,0.7762500000000001,0.93,0.9832608695652173,0.05326086956521737,0.08254318470989966,4.460252085285072,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,5,1,scst,0.7762500000000001,0.93,0.93,0.0,-0.005911127338653106,0.693966005779038,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,5,1,unconditional_subject_transport,0.7762500000000001,0.93,0.93,0.0,0.000515058198476252,0.5858321296362761,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,6,0,no_transport,0.7904166666666667,0.9533333333333334,0.9533333333333334,0.0,4.3363058715431836e-18,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,6,0,norm_matched_random,0.7904166666666667,0.9533333333333334,0.9428985507246377,-0.010434782608695651,-0.007999320775304667,0.8475525492241236,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,6,0,same_class_mixup,0.7904166666666667,0.9533333333333334,0.976231884057971,0.022898550724637663,0.03527194350787721,3.8794646476091295,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,6,0,scst,0.7904166666666667,0.9533333333333334,0.9504347826086956,-0.002898550724637681,-0.013562815236993975,0.8475525492241236,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,6,0,unconditional_subject_transport,0.7904166666666667,0.9533333333333334,0.9527536231884057,-0.0005797101449275362,-0.0023287085057938205,0.751905926665379,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,6,1,no_transport,0.7904166666666667,0.9866666666666667,0.9866666666666667,0.0,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,6,1,norm_matched_random,0.7904166666666667,0.9866666666666667,0.9843478260869566,-0.0023188405797101436,-0.005480210027709588,0.8649629013865899,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,6,1,same_class_mixup,0.7904166666666667,0.9866666666666667,0.9991304347826087,0.012463768115942029,0.001096508935093102,3.8539057083971233,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,6,1,scst,0.7904166666666667,0.9866666666666667,0.9866666666666667,0.0,-0.006513019789176015,0.8649629013865899,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,6,1,unconditional_subject_transport,0.7904166666666667,0.9866666666666667,0.9866666666666667,0.0,0.0008547636687028725,0.7513409406334046,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,7,0,no_transport,0.7762500000000001,0.8699999999999999,0.8699999999999999,0.0,9.955804296910373e-19,0.0,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,7,0,norm_matched_random,0.7762500000000001,0.8699999999999999,0.8532608695652174,-0.01673913043478259,-0.004696755073492494,0.8590969612264538,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,7,0,same_class_mixup,0.7762500000000001,0.8699999999999999,0.9697826086956521,0.09978260869565217,0.08898454049305986,4.030971475628999,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,7,0,scst,0.7762500000000001,0.8699999999999999,0.8684782608695651,-0.0015217391304347774,0.0006201559168186237,0.8590969612264538,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,7,0,unconditional_subject_transport,0.7762500000000001,0.8699999999999999,0.8717391304347827,0.001739130434782611,0.0032273266001389043,0.8144664858045014,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,7,1,no_transport,0.7762500000000001,0.93,0.93,0.0,-4.380553890640564e-18,0.0,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,7,1,norm_matched_random,0.7762500000000001,0.93,0.9228260869565218,-0.00717391304347826,-0.009450809927748383,0.6235060861351687,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,7,1,same_class_mixup,0.7762500000000001,0.93,0.9771739130434783,0.04717391304347822,0.09158761916038392,4.460784636840745,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,7,1,scst,0.7762500000000001,0.93,0.9289130434782608,-0.0010869565217391304,-0.002236826464567376,0.6235060861351687,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,7,1,unconditional_subject_transport,0.7762500000000001,0.93,0.9295652173913043,-0.0004347826086956522,-0.0008443455243733115,0.57720104302232,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,8,0,no_transport,0.7829166666666667,0.6533333333333333,0.6533333333333333,0.0,8.849603819475887e-19,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,8,0,norm_matched_random,0.7829166666666667,0.6533333333333333,0.6272463768115942,-0.026086956521739108,-0.02666204533064084,1.1471453508001341,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,8,0,same_class_mixup,0.7829166666666667,0.6533333333333333,0.8797101449275362,0.2263768115942029,0.39885968396342725,4.199612439430257,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,8,0,scst,0.7829166666666667,0.6533333333333333,0.6817391304347826,0.028405797101449276,0.06265436477036034,1.1471453508001341,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,8,0,unconditional_subject_transport,0.7829166666666667,0.6533333333333333,0.6718840579710145,0.018550724637681155,0.04764385957740981,1.0676528914112227,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,8,1,no_transport,0.7829166666666667,0.9533333333333334,0.9533333333333334,0.0,-2.6548811458427653e-18,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,8,1,norm_matched_random,0.7829166666666667,0.9533333333333334,0.9486956521739129,-0.004637681159420289,-0.0038679774791136987,0.869127386211629,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,8,1,same_class_mixup,0.7829166666666667,0.9533333333333334,0.9930434782608695,0.0397101449275362,0.06115221762785743,4.302372901722444,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,8,1,scst,0.7829166666666667,0.9533333333333334,0.9466666666666665,-0.006666666666666667,-0.008880121803571197,0.869127386211629,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,8,1,unconditional_subject_transport,0.7829166666666667,0.9533333333333334,0.9463768115942028,-0.006956521739130434,-0.012050454304925929,0.8503647702610166,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,9,0,no_transport,0.7706249999999999,0.78,0.78,0.0,4.0486937474102184e-18,0.0,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,9,0,norm_matched_random,0.7706249999999999,0.78,0.7497826086956522,-0.030217391304347817,-0.023807544777543037,1.0393149725025759,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,9,0,same_class_mixup,0.7706249999999999,0.78,0.9430434782608696,0.16304347826086954,0.2510597894334924,3.6656610615813543,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,9,0,scst,0.7706249999999999,0.78,0.8063043478260871,0.026304347826086955,0.03360945007895034,1.0393149725025759,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,9,0,unconditional_subject_transport,0.7706249999999999,0.78,0.7989130434782609,0.01891304347826087,0.023804090369506613,1.0049771605946742,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,9,1,no_transport,0.7706249999999999,0.875,0.875,0.0,-1.8916028164129707e-18,0.0,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,9,1,norm_matched_random,0.7706249999999999,0.875,0.8673913043478261,-0.007608695652173919,-0.0019979532101875026,1.0815250449219789,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,9,1,same_class_mixup,0.7706249999999999,0.875,0.9880434782608696,0.11304347826086955,0.11157719398008296,3.773268256002566,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,9,1,scst,0.7706249999999999,0.875,0.8806521739130434,0.005652173913043459,0.006497165922856379,1.0815250449219789,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,9,1,unconditional_subject_transport,0.7706249999999999,0.875,0.8791304347826087,0.00413043478260868,0.002007319444076184,0.9914621720131774,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,10,0,no_transport,0.7554166666666667,0.78,0.78,0.0,-8.849603819475886e-20,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,10,0,norm_matched_random,0.7554166666666667,0.78,0.7423188405797101,-0.03768115942028984,-0.031986914005346034,1.3050286639126352,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,10,0,same_class_mixup,0.7554166666666667,0.78,0.9449275362318841,0.16492753623188405,0.17812350080474862,4.167307758998546,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,10,0,scst,0.7554166666666667,0.78,0.8014492753623188,0.021449275362318842,0.03300363032257572,1.3050286639126352,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,10,0,unconditional_subject_transport,0.7554166666666667,0.78,0.7915942028985506,0.011594202898550728,0.01862733225063367,1.2610105586516986,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,10,1,no_transport,0.7554166666666667,0.86,0.86,0.0,4.247809833348425e-18,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,10,1,norm_matched_random,0.7554166666666667,0.86,0.8136231884057971,-0.046376811594202885,-0.05438903189296683,1.2285964409041152,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,10,1,same_class_mixup,0.7554166666666667,0.86,0.9875362318840579,0.1275362318840579,0.16404392490040529,4.3292961195864725,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,10,1,scst,0.7554166666666667,0.86,0.8643478260869565,0.004347826086956524,0.004184303716850627,1.2285964409041152,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,10,1,unconditional_subject_transport,0.7554166666666667,0.86,0.8591304347826088,-0.0008695652173912941,-0.005764118828818681,1.1231274703510752,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,11,0,no_transport,0.79875,0.75,0.75,0.0,-2.1239049166742124e-18,0.0,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,11,0,norm_matched_random,0.79875,0.75,0.7913043478260869,0.04130434782608693,0.017229167215212095,0.9093310325161492,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,11,0,same_class_mixup,0.79875,0.75,0.9391304347826087,0.18913043478260863,0.1681517440391203,4.174204298689249,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,11,0,scst,0.79875,0.75,0.831304347826087,0.0813043478260869,0.05524396995715315,0.9093310325161492,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,11,0,unconditional_subject_transport,0.79875,0.75,0.7630434782608696,0.01304347826086954,-0.0016770788122746625,0.8534064948127381,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,11,1,no_transport,0.79875,0.71,0.71,0.0,-2.1239049166742124e-18,0.0,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,11,1,norm_matched_random,0.79875,0.71,0.688695652173913,-0.02130434782608693,0.005773646644703337,0.9572039218184549,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,11,1,same_class_mixup,0.79875,0.71,0.8978260869565217,0.18782608695652175,0.42970879874774537,4.474730345281636,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,11,1,scst,0.79875,0.71,0.7291304347826086,0.0191304347826087,0.04244471127920554,0.9572039218184549,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,11,1,unconditional_subject_transport,0.79875,0.71,0.7082608695652174,-0.001739130434782591,0.0023570773783467454,0.8492595452075136,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,14,0,no_transport,0.76,0.77,0.77,0.0,1.858416802089936e-18,0.0,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,14,0,norm_matched_random,0.76,0.77,0.7491304347826088,-0.020869565217391296,-0.028772007408612226,0.8049001803129031,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,14,0,same_class_mixup,0.76,0.77,0.9356521739130435,0.16565217391304343,0.17190092701619375,3.8946121393518105,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,14,0,scst,0.76,0.77,0.7928260869565217,0.022826086956521725,0.03443875292768123,0.8049001803129032,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,14,0,unconditional_subject_transport,0.76,0.77,0.773695652173913,0.003695652173913032,0.007911311298045566,0.7750767139440056,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,14,1,no_transport,0.76,0.865,0.865,0.0,-1.3274405729213832e-18,0.0,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,14,1,norm_matched_random,0.76,0.865,0.8341304347826086,-0.030869565217391294,-0.021852333443504842,0.9455136100216859,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,14,1,same_class_mixup,0.76,0.865,0.9804347826086957,0.11543478260869562,0.1456993440297796,3.98645630036335,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,14,1,scst,0.76,0.865,0.8686956521739131,0.0036956521739130426,0.02503041236645277,0.9455136100216859,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,14,1,unconditional_subject_transport,0.76,0.865,0.8660869565217391,0.0010869565217391304,0.005220330960629254,0.8519134281163174,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,15,0,no_transport,0.7625,0.8899999999999999,0.8899999999999999,0.0,-2.6548811458427665e-18,0.0,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,0,norm_matched_random,0.7625,0.8899999999999999,0.8813043478260869,-0.008695652173913042,-0.0066899456822831745,0.6302176908145274,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,0,same_class_mixup,0.7625,0.8899999999999999,0.937391304347826,0.04739130434782602,0.09617151580182536,4.298619223936881,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,0,scst,0.7625,0.8899999999999999,0.8895652173913043,-0.0004347826086956522,-0.01967689156772518,0.6302176908145275,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,0,unconditional_subject_transport,0.7625,0.8899999999999999,0.8899999999999999,0.0,0.004249432357442924,0.5761205064285123,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,1,no_transport,0.7625,0.97,0.97,0.0,-1.0619524583371058e-18,0.0,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,1,norm_matched_random,0.7625,0.97,0.9665217391304348,-0.0034782608695652023,-0.0008403957707518477,0.8036292476755792,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,1,same_class_mixup,0.7625,0.97,1.0,0.03,0.020840880415833884,3.969802102860985,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,1,scst,0.7625,0.97,0.9634782608695652,-0.0065217391304347545,-0.015528362640545771,0.8036292476755792,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,1,unconditional_subject_transport,0.7625,0.97,0.9695652173913044,-0.0004347826086956522,-0.0023115778856411633,0.6709336212057141,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,16,0,no_transport,0.7670833333333333,0.9866666666666667,0.9866666666666667,0.0,-7.079683055580708e-19,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,0,norm_matched_random,0.7670833333333333,0.9866666666666667,0.9831884057971015,-0.003478260869565213,-0.01882449629460018,0.6908984122427402,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,0,same_class_mixup,0.7670833333333333,0.9866666666666667,0.9997101449275363,0.013043478260869566,-0.0198588759202971,4.159486151212529,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,0,scst,0.7670833333333333,0.9866666666666667,0.9921739130434781,0.0055072463768115944,0.006124474816152115,0.6908984122427402,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,0,unconditional_subject_transport,0.7670833333333333,0.9866666666666667,0.9904347826086957,0.0037681159420289855,0.0007926901261577973,0.6524239199912696,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,1,no_transport,0.7670833333333333,0.9733333333333333,0.9733333333333333,0.0,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,1,norm_matched_random,0.7670833333333333,0.9733333333333333,0.9672463768115941,-0.006086956521739126,-0.005525427784031715,1.0240932718977782,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,1,same_class_mixup,0.7670833333333333,0.9733333333333333,0.9910144927536231,0.017681159420289857,0.017191597988467977,4.2262355594828005,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,1,scst,0.7670833333333333,0.9733333333333333,0.9742028985507246,0.0008695652173913043,0.007729856276610321,1.0240932718977782,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,1,unconditional_subject_transport,0.7670833333333333,0.9733333333333333,0.973623188405797,0.0002898550724637681,5.798332907649102e-05,0.9816900086254579,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,19,0,no_transport,0.7337499999999999,0.8600000000000001,0.8600000000000001,0.0,-2.6548811458427665e-18,0.0,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,0,norm_matched_random,0.7337499999999999,0.8600000000000001,0.8582608695652173,-0.0017391304347826049,0.012101211404309111,1.1043234221982043,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,0,same_class_mixup,0.7337499999999999,0.8600000000000001,0.9782608695652174,0.11826086956521738,0.0789252435220068,3.424554073539112,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,0,scst,0.7337499999999999,0.8600000000000001,0.8573913043478261,-0.002608695652173913,-0.022503258729532273,1.1043234221982043,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,0,unconditional_subject_transport,0.7337499999999999,0.8600000000000001,0.8600000000000001,0.0,-0.009741121387274836,1.0871898902976642,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,1,no_transport,0.7337499999999999,0.8799999999999999,0.8799999999999999,0.0,-2.389393031258489e-18,0.0,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,1,norm_matched_random,0.7337499999999999,0.8799999999999999,0.8634782608695651,-0.0165217391304348,-0.0232365663826488,1.19534180085349,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,1,same_class_mixup,0.7337499999999999,0.8799999999999999,0.988695652173913,0.108695652173913,0.07683804394017478,3.6465779960237383,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,1,scst,0.7337499999999999,0.8799999999999999,0.8834782608695653,0.003478260869565218,-0.0028861459863746565,1.1953418008534897,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,1,unconditional_subject_transport,0.7337499999999999,0.8799999999999999,0.8939130434782608,0.01391304347826087,0.006024546190907569,1.062974497072659,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,20,0,no_transport,0.7745833333333333,0.9066666666666667,0.9066666666666667,0.0,5.5752504062698085e-18,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,20,0,norm_matched_random,0.7745833333333333,0.9066666666666667,0.9023188405797101,-0.00434782608695652,-0.010925631022321617,0.6611650469734495,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,20,0,same_class_mixup,0.7745833333333333,0.9066666666666667,0.9794202898550725,0.07275362318840578,0.038164364233747645,3.960948493114112,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,20,0,scst,0.7745833333333333,0.9066666666666667,0.9078260869565218,0.0011594202898550724,0.0012186981236160899,0.6611650469734495,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,20,0,unconditional_subject_transport,0.7745833333333333,0.9066666666666667,0.9072463768115943,0.0005797101449275362,0.0016698089919796185,0.622523377382118,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,20,1,no_transport,0.7745833333333333,0.9266666666666666,0.9266666666666666,0.0,-4.60179398612746e-18,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,20,1,norm_matched_random,0.7745833333333333,0.9266666666666666,0.9205797101449276,-0.00608695652173913,-0.009909075663108138,0.707497054177131,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,20,1,same_class_mixup,0.7745833333333333,0.9266666666666666,0.9779710144927537,0.051304347826086893,0.07427795850859527,3.916869993127514,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,20,1,scst,0.7745833333333333,0.9266666666666666,0.9263768115942029,-0.0002898550724637681,0.00013657410396403696,0.707497054177131,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,20,1,unconditional_subject_transport,0.7745833333333333,0.9266666666666666,0.9266666666666666,0.0,0.00023029388188765005,0.6628678539020207,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,21,0,no_transport,0.7554166666666667,1.0,1.0,0.0,-2.2124009548689716e-18,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,21,0,norm_matched_random,0.7554166666666667,1.0,0.9956521739130435,-0.00434782608695652,-0.026260868193712622,1.590931610691015,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,21,0,same_class_mixup,0.7554166666666667,1.0,1.0,0.0,-0.05611989791074423,3.533129116111032,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,21,0,scst,0.7554166666666667,1.0,1.0,0.0,-0.023690007888449736,1.590931610691015,69,3
