setting_id,layer,source_subject,class_label,method,target_distance,clean_target_distance,relative_target_affinity_improvement,perturbation_norm,pair_count,fold_count
OPENBMI_MI_EEGCONFORMER,final_embedding,33,1,no_transport,5.983782244714365,5.983782244714365,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,33,1,norm_matched_random,6.158437676212597,5.983782244714365,-0.030582469695685968,1.5430592629821964,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,33,1,same_class_mixup,2.9918911223571825,5.983782244714365,0.5,2.9918911223571825,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,33,1,scst,4.88475495623307,5.983782244714365,0.18131320522248315,1.5430592629821964,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,33,1,subject_permutation,5.551192309927423,5.983782244714365,0.07006906334628127,1.4815803931369975,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,33,1,unconditional_subject_transport,5.159291049642331,5.983782244714365,0.1366837104111675,1.2681883335424342,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,33,1,wrong_class,5.520433878516417,5.983782244714365,0.07653006904731427,1.399439063437406,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,34,0,no_transport,6.179611865714702,6.179611865714702,0.0,0.0,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,34,0,norm_matched_random,6.406865185659263,6.179611865714702,-0.03820908690799292,1.7436111187974976,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,34,0,same_class_mixup,3.089805932857351,6.179611865714702,0.5,3.089805932857351,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,34,0,scst,5.207595673522067,6.179611865714702,0.1507476389381021,1.7436111187974976,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,34,0,subject_permutation,5.8449402969776925,6.179611865714702,0.05114727258876685,1.657686222867424,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,34,0,unconditional_subject_transport,5.3458346397122565,6.179611865714702,0.12712103286026535,1.5980545992623103,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,34,0,wrong_class,5.559698942453901,6.179611865714702,0.08985708074931167,1.7276502879005338,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,34,1,no_transport,5.927914115393028,5.927914115393028,0.0,0.0,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,34,1,norm_matched_random,6.235175384015811,5.927914115393028,-0.05737518240016761,1.7276502879005338,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,34,1,same_class_mixup,2.963957057696514,5.927914115393028,0.5,2.963957057696514,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,34,1,scst,4.917033063112102,5.927914115393028,0.16771653334445893,1.7276502879005338,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,34,1,subject_permutation,5.654813920685278,5.927914115393028,0.04584200105523803,1.6481464607469252,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,34,1,unconditional_subject_transport,5.128386658892907,5.927914115393028,0.132484935575738,1.5980545992623103,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,34,1,wrong_class,5.402782832738106,5.927914115393028,0.08570234335022352,1.7436111187974976,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,35,0,no_transport,8.990374421440896,8.990374421440896,0.0,0.0,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,35,0,norm_matched_random,9.127319075683413,8.990374421440896,-0.017274494470493843,1.4102874248145727,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,35,0,same_class_mixup,4.495187210720448,8.990374421440896,0.5,4.495187210720448,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,35,0,scst,7.829696843395828,8.990374421440896,0.13301841416309382,1.4102874248145727,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,35,0,subject_permutation,8.148274828108363,8.990374421440896,0.09989525827802845,1.3459106192948689,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,35,0,unconditional_subject_transport,8.052010589440506,8.990374421440896,0.10819622944849996,1.2302600737803617,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,35,0,wrong_class,8.369560789737317,8.990374421440896,0.07174054773969907,1.4733295365696775,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,35,1,no_transport,9.103382263775284,9.103382263775284,0.0,0.0,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,35,1,norm_matched_random,9.309130590164445,9.103382263775284,-0.02355106001959116,1.4733295365696775,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,35,1,same_class_mixup,4.551691131887642,9.103382263775284,0.5,4.551691131887642,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,35,1,scst,7.92237968386051,9.103382263775284,0.13262610027034744,1.4733295365696775,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,35,1,subject_permutation,8.271022695033983,9.103382263775284,0.09600797430919869,1.407494571200891,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,35,1,unconditional_subject_transport,8.1798015117349,9.103382263775284,0.10515570799916728,1.2302600737803617,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,35,1,wrong_class,8.5248681939865,9.103382263775284,0.06683574451579621,1.4102874248145727,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,38,0,no_transport,5.806880933563775,5.806880933563775,0.0,0.0,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,38,0,norm_matched_random,5.957138768969392,5.806880933563775,-0.02734667218109056,1.2416633493808216,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,38,0,same_class_mixup,2.9034404667818876,5.806880933563775,0.5,2.9034404667818876,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,38,0,scst,5.040984863861192,5.806880933563775,0.11844013445668249,1.2416633493808216,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,38,0,subject_permutation,5.666317791940294,5.806880933563775,0.01730115137607616,1.208360205230269,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,38,0,unconditional_subject_transport,5.050753301764234,5.806880933563775,0.11815342407192128,1.170950470965384,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,38,0,wrong_class,5.109184215621423,5.806880933563775,0.10902513155454394,1.2878641861677607,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,38,1,no_transport,6.062856240968473,6.062856240968473,0.0,0.0,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,38,1,norm_matched_random,6.236671493826511,6.062856240968473,-0.027995207151136327,1.2878641861677607,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,38,1,same_class_mixup,3.0314281204842364,6.062856240968473,0.5,3.0314281204842364,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,38,1,scst,5.150212311898279,6.062856240968473,0.14188874128771922,1.2878641861677607,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,38,1,subject_permutation,5.813245503056796,6.062856240968473,0.03539973754457027,1.2636454696911792,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,38,1,unconditional_subject_transport,5.313821711497836,6.062856240968473,0.11624787302345634,1.170950470965384,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,38,1,wrong_class,5.513158814807229,6.062856240968473,0.08457487266091869,1.2416633493808216,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,40,0,no_transport,6.3946937073538415,6.3946937073538415,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,40,0,norm_matched_random,6.569924911455166,6.3946937073538415,-0.03198817521131798,1.4880362622275265,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,40,0,same_class_mixup,3.1973468536769207,6.3946937073538415,0.5,3.1973468536769207,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,40,0,scst,5.456174280826566,6.3946937073538415,0.14305326764158005,1.4880362622275265,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,40,0,subject_permutation,6.042009381448217,6.3946937073538415,0.05136827906711415,1.4103455895881822,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,40,0,unconditional_subject_transport,5.5109302889235785,6.3946937073538415,0.13535357368079776,1.413126002233325,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,40,0,wrong_class,5.613447095097602,6.3946937073538415,0.11900483754609395,1.514066039089262,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,40,1,no_transport,6.566362904518534,6.566362904518534,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,40,1,norm_matched_random,6.757516664629145,6.566362904518534,-0.031800551041455724,1.514066039089262,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,40,1,same_class_mixup,3.283181452259267,6.566362904518534,0.5,3.283181452259267,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,40,1,scst,5.474551217572008,6.566362904518534,0.16336027759971747,1.514066039089262,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,40,1,subject_permutation,6.079163115078471,6.566362904518534,0.06957036139119761,1.4365431816863499,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,40,1,unconditional_subject_transport,5.618782268161072,6.566362904518534,0.1419762252528084,1.413126002233325,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,40,1,wrong_class,5.801110482249407,6.566362904518534,0.11410759667391208,1.4880362622275265,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,41,0,no_transport,5.932372391900808,5.932372391900808,0.0,0.0,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,41,0,norm_matched_random,6.168437788627554,5.932372391900808,-0.04611889912625666,1.5580725460917417,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,41,0,same_class_mixup,2.966186195950404,5.932372391900808,0.5,2.966186195950404,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,41,0,scst,5.003801222727885,5.932372391900808,0.14662716394986502,1.5580725460917417,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,41,0,subject_permutation,5.585303481783753,5.932372391900808,0.0490682188856438,1.501165231105586,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,41,0,unconditional_subject_transport,5.10143899100078,5.932372391900808,0.1321821310517551,1.4101763834662917,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,41,0,wrong_class,5.255559698520483,5.932372391900808,0.10623499293053629,1.4531651607697307,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,41,1,no_transport,6.029246387448855,6.029246387448855,0.0,0.0,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,41,1,norm_matched_random,6.2510129812337105,6.029246387448855,-0.03733490406439944,1.4531651607697307,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,41,1,same_class_mixup,3.0146231937244274,6.029246387448855,0.5,3.0146231937244274,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,41,1,scst,5.100160303785031,6.029246387448855,0.14721459885154614,1.4531651607697307,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,41,1,subject_permutation,5.712770134214048,6.029246387448855,0.047315518792935725,1.3967596004879765,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,41,1,unconditional_subject_transport,5.2110957565302245,6.029246387448855,0.12837285111516192,1.4101763834662917,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,41,1,wrong_class,5.3732785470729825,6.029246387448855,0.10026641263849738,1.5580725460917417,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,43,0,no_transport,5.042432364088103,5.042432364088103,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,43,0,norm_matched_random,5.205202542558029,5.042432364088103,-0.03544170732549566,1.1765963523325085,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,43,0,same_class_mixup,2.5212161820440513,5.042432364088103,0.5,2.5212161820440513,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,43,0,scst,4.272777491162587,5.042432364088103,0.15137327116691895,1.1765963523325087,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,43,0,subject_permutation,5.026217036733109,5.042432364088103,-0.00010556354652690349,1.1350660954912193,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,43,0,unconditional_subject_transport,4.354130146530011,5.042432364088103,0.13568296068584287,1.1150125736599272,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,43,0,wrong_class,4.477521358242746,5.042432364088103,0.11090545231511616,1.2177936054537595,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,43,1,no_transport,4.867409421894816,4.867409421894816,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,43,1,norm_matched_random,5.03603809064209,4.867409421894816,-0.036468026917860774,1.2177936054537595,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,43,1,same_class_mixup,2.433704710947408,4.867409421894816,0.5,2.433704710947408,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,43,1,scst,4.1322753624441315,4.867409421894816,0.14209295061741958,1.2177936054537595,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,43,1,subject_permutation,4.919654157475397,4.867409421894816,-0.01814132523287848,1.1791416299495234,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,43,1,unconditional_subject_transport,4.229207236323923,4.867409421894816,0.12546262185665977,1.1150125736599272,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,43,1,wrong_class,4.367045248191458,4.867409421894816,0.09959752068716304,1.1765963523325087,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,44,0,no_transport,5.154299408472639,5.154299408472639,0.0,0.0,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,44,0,norm_matched_random,5.308449155627826,5.154299408472639,-0.034783200056812034,1.1891142144675566,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,44,0,same_class_mixup,2.5771497042363194,5.154299408472639,0.5,2.5771497042363194,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,44,0,scst,4.38214031971786,5.154299408472639,0.14245680061886815,1.1891142144675566,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,44,0,subject_permutation,5.114801568062245,5.154299408472639,0.0009324678685858626,1.1386025537957678,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,44,0,unconditional_subject_transport,4.475263778277918,5.154299408472639,0.12493822989777605,1.1167146315254461,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,44,0,wrong_class,4.6196076624605125,5.154299408472639,0.09525320979456221,1.2456700970824168,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,44,1,no_transport,5.131457269655047,5.131457269655047,0.0,0.0,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,44,1,norm_matched_random,5.289428499492925,5.131457269655047,-0.03530777761099964,1.2456700970824168,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,44,1,same_class_mixup,2.5657286348275234,5.131457269655047,0.5,2.5657286348275234,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,44,1,scst,4.371104091291913,5.131457269655047,0.1393055104230366,1.2456700970824168,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,44,1,subject_permutation,5.134556640503568,5.131457269655047,-0.0029599860813920888,1.1942731238755675,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,44,1,unconditional_subject_transport,4.547870265479758,5.131457269655047,0.10697691167250156,1.1167146315254461,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,44,1,wrong_class,4.762963611270874,5.131457269655047,0.06645261067520887,1.1891142144675566,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,45,0,no_transport,5.810517329791461,5.810517329791461,0.0,0.0,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,45,0,norm_matched_random,5.9565031014885195,5.810517329791461,-0.028435048881753976,1.493660279474047,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,45,0,same_class_mixup,2.9052586648957304,5.810517329791461,0.5,2.9052586648957304,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,45,0,scst,5.120276318732081,5.810517329791461,0.1136575412337252,1.4936602794740466,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,45,0,subject_permutation,5.6672275238330005,5.810517329791461,0.019637420174495098,1.422993639068507,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,45,0,unconditional_subject_transport,5.154674319502988,5.810517329791461,0.10821752811202767,1.3512122256109464,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,45,0,wrong_class,5.241875421488765,5.810517329791461,0.09263587223645135,1.4054860628121646,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,45,1,no_transport,5.500103668948739,5.500103668948739,0.0,0.0,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,45,1,norm_matched_random,5.666814161377514,5.500103668948739,-0.030335456889142704,1.4054860628121646,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,45,1,same_class_mixup,2.7500518344743696,5.500103668948739,0.5,2.7500518344743696,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,45,1,scst,4.603359041522931,5.500103668948739,0.1616819989005795,1.4054860628121646,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,45,1,subject_permutation,5.288089660193487,5.500103668948739,0.039802087485607,1.3430717811423034,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,45,1,unconditional_subject_transport,4.788354204035669,5.500103668948739,0.12781787900390582,1.3512122256109464,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,45,1,wrong_class,5.023113995851126,5.500103668948739,0.08429227360067534,1.4936602794740466,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,46,0,no_transport,6.39734337826645,6.39734337826645,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,46,0,norm_matched_random,6.568150770586884,6.39734337826645,-0.02943732559937099,1.4348788103386725,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,46,0,same_class_mixup,3.198671689133225,6.39734337826645,0.5,3.198671689133225,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,46,0,scst,5.362720683308778,6.39734337826645,0.1650321550282172,1.4348788103386725,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,46,0,subject_permutation,5.932217689141132,6.39734337826645,0.06762684215897233,1.371125749913064,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,46,0,unconditional_subject_transport,5.509833344876759,6.39734337826645,0.14161591921245217,1.3166357578117043,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,46,0,wrong_class,5.723921483752535,6.39734337826645,0.1065515474960435,1.4957371291559907,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,46,1,no_transport,6.775452954173833,6.775452954173833,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,46,1,norm_matched_random,6.976862201068842,6.775452954173833,-0.03174164992075493,1.4957371291559907,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,46,1,same_class_mixup,3.3877264770869164,6.775452954173833,0.5,3.387726477086917,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,46,1,scst,5.653600655716116,6.775452954173833,0.1664205051451507,1.4957371291559907,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,46,1,subject_permutation,6.23867316568243,6.775452954173833,0.07756475152417465,1.4257056010508615,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,46,1,unconditional_subject_transport,5.896979606493,6.775452954173833,0.13041623895485263,1.3166357578117043,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,46,1,wrong_class,6.193187519907132,6.775452954173833,0.08594145529897866,1.4348788103386725,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,47,0,no_transport,6.825854851041972,6.825854851041972,0.0,0.0,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,47,0,norm_matched_random,7.027121099922365,6.825854851041972,-0.029126755360104846,1.7950458265417288,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,47,0,same_class_mixup,3.412927425520986,6.825854851041972,0.5,3.412927425520986,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,47,0,scst,5.73055488589007,6.825854851041972,0.15867993991524312,1.7950458265417288,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,47,0,subject_permutation,6.231274356620126,6.825854851041972,0.0839146226535646,1.7263147560252559,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,47,0,unconditional_subject_transport,5.7175660711460266,6.825854851041972,0.16182667327440797,1.7177130887930412,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,47,0,wrong_class,5.759341141814023,6.825854851041972,0.15617905850378797,1.8145171127896023,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,47,1,no_transport,6.598503718361988,6.598503718361988,0.0,0.0,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,47,1,norm_matched_random,6.852270868910491,6.598503718361988,-0.03913269154901508,1.8145171127896023,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,47,1,same_class_mixup,3.299251859180994,6.598503718361988,0.5,3.299251859180994,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,47,1,scst,5.287450204500901,6.598503718361988,0.19772691250302585,1.8145171127896023,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,47,1,subject_permutation,5.906606877916738,6.598503718361988,0.10191254332772849,1.7383243801771446,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,47,1,unconditional_subject_transport,5.470544566548921,6.598503718361988,0.16909418567454806,1.7177130887930412,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,47,1,wrong_class,5.70063755401567,6.598503718361988,0.13263266503544832,1.7950458265417288,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,48,0,no_transport,7.051608968357032,7.051608968357032,0.0,0.0,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,48,0,norm_matched_random,7.242736952048896,7.051608968357032,-0.027987322258563593,1.7303127632700583,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,48,0,same_class_mixup,3.525804484178516,7.051608968357032,0.5,3.525804484178516,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,48,0,scst,5.614091597271631,7.051608968357032,0.2065292155861377,1.7303127632700583,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,48,0,subject_permutation,6.148708467156414,7.051608968357032,0.13007481182727876,1.6542154897552679,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,48,0,unconditional_subject_transport,5.776013900479029,7.051608968357032,0.18448098761700998,1.6856300542721432,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,48,0,wrong_class,5.991512774544577,7.051608968357032,0.1545241270188128,1.8484693664045364,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,48,1,no_transport,7.224800996297788,7.224800996297788,0.0,0.0,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,48,1,norm_matched_random,7.461145911744619,7.224800996297788,-0.03261252664570954,1.8484693664045364,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,48,1,same_class_mixup,3.612400498148894,7.224800996297788,0.5,3.612400498148894,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,48,1,scst,5.643842529661346,7.224800996297788,0.21916173648293705,1.8484693664045364,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,48,1,subject_permutation,6.214040697241577,7.224800996297788,0.1428717952368674,1.7601155090708303,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,48,1,unconditional_subject_transport,5.879405695900092,7.224800996297788,0.18773127985164387,1.6856300542721432,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,48,1,wrong_class,6.1613578911588025,7.224800996297788,0.14975736318940652,1.7303127632700583,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,49,0,no_transport,4.835808945262592,4.835808945262592,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,49,0,norm_matched_random,4.977281105779001,4.835808945262592,-0.030967265502958367,1.141529622116131,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,49,0,same_class_mixup,2.4179044726312955,4.835808945262592,0.5,2.4179044726312955,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,49,0,scst,4.035907656405465,4.835808945262592,0.16207772318705452,1.141529622116131,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,49,0,subject_permutation,4.734565074777966,4.835808945262592,0.021438948803844105,1.0948279547886757,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,49,0,unconditional_subject_transport,4.114186533905406,4.835808945262592,0.14750456528389486,1.0574009854338124,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,49,0,wrong_class,4.238615798669824,4.835808945262592,0.12251892223605049,1.1530900334856367,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,49,1,no_transport,5.4967336166647565,5.4967336166647565,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,49,1,norm_matched_random,5.62629971524649,5.4967336166647565,-0.02579482903506042,1.1530900334856364,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,49,1,same_class_mixup,2.7483668083323782,5.4967336166647565,0.5,2.7483668083323782,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,49,1,scst,4.751575256377887,5.4967336166647565,0.12803620344217032,1.1530900334856364,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,49,1,subject_permutation,5.397147926278966,5.4967336166647565,0.0158509199523939,1.1080434453682748,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,49,1,unconditional_subject_transport,4.854731648259804,5.4967336166647565,0.1098984998538526,1.0574009854338124,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,49,1,wrong_class,4.996092206218373,5.4967336166647565,0.0843344809384141,1.141529622116131,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,50,0,no_transport,8.009426159380142,8.009426159380142,0.0,0.0,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,50,0,norm_matched_random,8.155209766583546,8.009426159380142,-0.018431991181164467,0.9204047384536814,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,50,0,same_class_mixup,4.004713079690071,8.009426159380142,0.5,4.004713079690071,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,50,0,scst,7.485267539786258,8.009426159380142,0.06398488806845515,0.9204047384536814,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,50,0,subject_permutation,7.811274890029353,8.009426159380142,0.027860664282236672,0.9104587771126313,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,50,0,unconditional_subject_transport,7.565528906400548,8.009426159380142,0.05384040586362935,0.8475686856005973,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,50,0,wrong_class,7.678873097305465,8.009426159380142,0.039346751720708235,0.9409879891494145,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,50,1,no_transport,7.171281751647333,7.171281751647333,0.0,0.0,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,50,1,norm_matched_random,7.315608114134881,7.171281751647333,-0.020837465593457248,1.0442443823911634,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,50,1,same_class_mixup,3.5856408758236666,7.171281751647333,0.5,3.585640875823666,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,50,1,scst,6.652458345891142,7.171281751647333,0.06989953573835701,1.0442443823911634,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,50,1,subject_permutation,7.054647327221931,7.171281751647333,0.018308252014018655,1.0227130644644367,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,50,1,unconditional_subject_transport,6.708068808221646,7.171281751647333,0.06255199475218164,0.946183109707703,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,50,1,wrong_class,6.8058708604791835,7.171281751647333,0.04902217442152799,1.0293249821920554,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,52,0,no_transport,6.880290214373157,6.880290214373157,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,52,0,norm_matched_random,7.03932571819401,6.880290214373157,-0.024084571933820645,1.488276404379097,69,3
